631e35e269649bd5a9b1d221c35ca4d9b4c94035f89e78a8bf0dd8587f1eaa6c,9fb283816b3a77311198ea734bd6e1a77d30bb19cf4fceee5c0488237e1d097a,8e59e72612fb0703e8cd664f7e317d1dc84786e3892a5d148dabb76292504c22,bbf2c1c04f38f54cff6d5b152b2b100475cbf2c049f69e7c30d0e5ecf8279f19,d126b850cd0e242c3cfd68114a0e9a0bd024da12aaf682d84593b1aa7c12ca88,21e38a7950a8a1eae72b02e868636058f50fff00f2711c15bd0b764d711deeaa,76335a37c9a36a9d2a81708fca26ce59974787a534f88cf240683da41d1fa9a0,8db21eb9e013fe4cd95a4422b30fdb8799551e5ff74e84bfb4b373ed0362f1db,041133faf84d49f184c72d3036355c5ce4650055b4d26be5565c516866a5daca,2e45eeaa604fa6c22e0aa1521034b708e560a7a296bbb7a0c580db65ef40ee4d,cbd0b8d31d02826c20782791dfae45835fe9b917a769ef5b7dfa5ff6fec45fcf,e2668de34219bc2d6bc66c9545dc81c3571e42d345715662378ac2c834a6f9ac,a5926108cac622c192d7eab11a6f1aacdb59b79daf23cfb55d9ea11b7eef3eea,d3e050bc4ba3df51719981136055d38897926c7be53306c35b795fc172f9d6c7,61ac974e5d3fbff313e87e4ffa1b6a1a3ec4996b6e0452e1716301e4dade1174,717228cb95506f8aa007d78cd8bf6473778835d752c69072a0727430484fee8e,cec04e38cfa78e2ce71c30957e8011a04b3ec448323b5b851de17d65c6e9ce53,df5bfa44e900023c7ecf5190ae2eb69e19b6e9a56f6cf9c0bdacefe2d09a6ec2,2d80980fec5779acea68bc29dcab45bbc96a40cb66fded8a3824e7f31da7a250,5d504b3e9baf5f0be38f30fa26d495b1cbb0b5505274658b35df5551adc9e8d7,ad01f6e6d52d7b3f916b594d3d99a548f029d2ea51d84a650be26b1dc3091df0,ca633b05efe3d30d6e6340ac68451e15ce7921d27465127c32d23af38229b6f0,048161c357142a1c4ccb84d1bba3135670d9548115bc854d3bd0b45c581d6149,10c331fad66001e90a18252172b9160428ab9cea38c970679321c58c4bc0958a,db9fab1f14d2920b3ddf882569f444dd4042860bea3a9ed2eac93277040baca0,5571411acdd4207df312b4444e2d4289e2f6ba8b4bb980dac16831e6cd4ad0a5,418d9b528441dd710af4021a28d6e36c7fb97bf35792cb360f060e966a204a74,4db4af6e1f4f5720a1db24cc9d16f033fe2cfcc84046191f66a9afa2fbef43f8,2777c6b2a39eea27fd5c3eca5f378e2b8d5484e5098fde98f35424917bd5053d,133829278a73788921449df70f25984e61544291241f0b2165540e84d4e78e9a,2ce5cc346ff9aa6e01bb10d6b0b09dd8388cafb09e813b978e12a4fdfb312e47,f758d3facceb605c816030be64b18ca562aae5fdeb0b3f0242dc66d443802354,ab680a85d4889db85e73f07245d81c7f87d093a032544b91e2b9914288a42e1e,6b4a740ce4356fe783b3b1a8d737fb2c14e4180e49eb3a96e847675551083d41,2735b9a613f81a1376ff0296d782ba2a1fdf57c9e49e7aee07ad62397d82b1ac,5d32a44720f4b7dc0f56f75dc9c729b0afc323a97808946ecdf9adc82b6b3efa,22f2515707fb7aa9ab36a858701b55ff4b4b9536d96d4362a9a16d7d9e9237a3,829100072d0295a8164c43abbcaef3f31a09be4053d19878c8a0940eaf3fe271,a38b2380086aa833ac972779fa4be41a60e8cb7fd8c37891576107fae574dd4f,46ee90fa070c22ae6e2d6d5f80f46c557e48af3b7f7431d61f4a6de7f499eb00
"1441","0","0","10","49","49","49","30","0","49","1","0","49","49","51","10","0","49","18951","41","49","49","1","49","0","620020049","0","49","49","200200","49","1","49","0","0","49","49","200000001","0","49"
"1531","0","0","10","50","50","50","30","0","50","1","0","50","50","52","10","0","50","20657","42","50","50","1","50","0","620020050","0","50","50","200200","50","1","50","0","0","50","50","200000001","0","50"
"1620","0","0","10","51","51","51","30","0","51","1","0","51","51","53","10","0","51","22363","42","51","51","1","51","0","620020051","0","51","51","200200","51","1","51","0","0","51","51","200000001","0","51"
"1710","0","0","10","52","52","52","30","0","52","1","0","52","52","54","10","0","52","24069","43","52","52","1","52","0","620020052","0","52","52","200200","52","1","52","0","0","52","52","200000001","0","52"
"1800","0","0","10","53","53","53","30","0","53","1","0","53","53","55","10","0","53","25775","43","53","53","1","53","0","620020053","0","53","53","200200","53","1","53","0","0","53","53","200000001","0","53"
"1890","0","0","10","54","54","54","30","0","54","1","0","54","54","56","10","0","54","27481","44","54","54","1","54","0","620020054","0","54","54","200200","54","1","54","0","0","54","54","200000001","0","54"
"1979","0","0","10","55","55","55","30","0","55","1","0","55","55","57","10","0","55","29187","44","55","55","1","55","0","620020055","0","55","55","200200","55","1","55","0","0","55","55","200000001","0","55"
"2069","0","0","10","56","56","56","30","0","56","1","0","56","56","58","10","0","56","30893","45","56","56","1","56","0","620020056","0","56","56","200200","56","1","56","0","0","56","56","200000001","0","56"
"2159","0","0","10","57","57","57","30","0","57","1","0","57","57","59","10","0","57","32599","45","57","57","1","57","0","620020057","0","57","57","200200","57","1","57","0","0","57","57","200000001","0","57"
"2248","0","0","10","58","58","58","30","0","58","1","0","58","58","60","10","0","58","34305","46","58","58","1","58","0","620020058","0","58","58","200200","58","1","58","0","0","58","58","200000001","0","58"
"2338","0","0","10","59","59","59","30","0","59","1","0","59","59","61","10","0","59","36011","46","59","59","1","59","0","620020059","0","59","59","200200","59","1","59","0","0","59","59","200000001","0","59"
"2428","0","0","10","60","60","60","30","0","60","1","0","60","60","62","10","0","60","37717","47","60","60","1","60","0","620020060","0","60","60","200200","60","1","60","0","0","60","60","200000001","0","60"
"2518","0","0","10","61","61","61","30","0","61","1","0","61","61","63","10","0","61","39423","47","61","61","1","61","0","620020061","0","61","61","200200","61","1","61","0","0","61","61","200000001","0","61"
"2561","0","0","10","62","62","62","30","0","62","1","0","62","62","64","10","0","62","41129","48","62","62","1","62","0","620020062","0","62","62","200200","62","1","62","0","0","62","62","200000001","0","62"
"2604","0","0","10","63","63","63","30","0","63","1","0","63","63","66","10","0","63","42835","49","63","63","1","63","0","620020063","0","63","63","200200","63","1","63","0","0","63","63","200000001","0","63"
"2647","0","0","10","64","64","64","30","0","64","1","0","64","64","68","10","0","64","44541","50","64","64","1","64","0","620020064","0","64","64","200200","64","1","64","0","0","64","64","200000001","0","64"
"2690","0","0","10","65","65","65","30","0","65","1","0","65","65","70","10","0","65","46247","51","65","65","1","65","0","620020065","0","65","65","200200","65","1","65","0","0","65","65","200000001","0","65"
"2735","0","0","10","66","66","66","30","0","66","1","0","66","66","72","10","0","66","47953","52","66","66","1","66","0","620020066","0","66","66","200200","66","1","66","0","0","66","66","200000001","0","66"
"2780","0","0","10","67","67","67","30","0","67","1","0","67","67","74","10","0","67","49659","53","67","67","1","67","0","620020067","0","67","67","200200","67","1","67","0","0","67","67","200000001","0","67"
"2825","0","0","10","68","68","68","30","0","68","1","0","68","68","76","10","0","68","51365","55","68","68","1","68","0","620020068","0","68","68","200200","68","1","68","0","0","68","68","200000001","0","68"
"2870","0","0","10","69","69","69","30","0","69","1","0","69","69","78","10","0","69","53071","57","69","69","1","69","0","620020069","0","69","69","200200","69","1","69","0","0","69","69","200000001","0","69"
"2915","0","0","10","70","70","70","30","0","70","1","0","70","70","80","10","0","70","54777","59","70","70","1","70","0","620020070","0","70","70","200200","70","1","70","0","0","70","70","200000001","0","70"
"2960","0","0","10","71","71","71","30","0","71","1","0","71","71","82","10","0","71","56483","61","71","71","1","71","0","620020071","0","71","71","200200","71","1","71","0","0","71","71","200000001","0","71"
"0","0","0","10","1","1","1","30","0","1","1","15","1","1","2","10","0","1","382","5","1","1","1","1","0","620030001","0","1","1","200300","1","1","1","0","0","1","1","200000008","0","1"
"0","0","0","10","2","2","2","30","0","2","1","20","2","2","4","10","0","2","502","8","2","2","1","2","0","620030002","0","2","2","200300","2","1","2","0","0","2","2","200000008","0","2"
"0","0","0","10","3","3","3","30","0","3","1","26","3","3","5","10","0","3","623","10","3","3","1","3","0","620030003","0","3","3","200300","3","1","3","0","0","3","3","200000008","0","3"
"0","0","0","10","4","4","4","30","0","4","1","61","4","4","7","10","0","4","686","16","4","4","1","4","0","620030004","0","4","4","200300","4","1","4","0","0","4","4","200000008","0","4"
"0","0","0","10","5","5","5","30","0","5","1","61","5","5","7","10","0","5","686","16","5","5","1","5","0","620030005","0","5","5","200300","5","1","5","0","0","5","5","200000008","0","5"
"0","0","0","10","6","6","6","30","0","6","1","63","6","6","8","10","0","6","678","16","6","6","1","6","0","620030006","0","6","6","200300","6","1","6","0","0","6","6","200000008","0","6"
"0","0","0","10","7","7","7","30","0","7","1","89","7","7","10","10","0","7","835","17","7","7","1","7","0","620030007","0","7","7","200300","7","1","7","0","0","7","7","200000008","0","7"
"0","0","0","10","8","8","8","30","0","8","1","114","8","8","11","10","0","8","991","20","8","8","1","8","0","620030008","0","8","8","200300","8","1","8","0","0","8","8","200000008","0","8"
"0","0","0","10","9","9","9","30","0","9","1","117","9","9","11","10","0","9","1019","20","9","9","1","9","0","620030009","0","9","9","200300","9","1","9","0","0","9","9","200000008","0","9"
"0","0","0","10","10","10","10","30","0","10","1","120","10","10","13","10","0","10","1048","22","10","10","1","10","0","620030010","0","10","10","200300","10","1","10","0","0","10","10","200000008","0","10"
"0","0","0","10","11","11","11","30","0","11","1","123","11","11","13","10","0","11","1076","22","11","11","1","11","0","620030011","0","11","11","200300","11","1","11","0","0","11","11","200000008","0","11"
"0","0","0","10","12","12","12","30","0","12","1","126","12","12","13","10","0","12","1104","22","12","12","1","12","0","620030012","0","12","12","200300","12","1","12","0","0","12","12","200000008","0","12"
"0","0","0","10","13","13","13","30","0","13","1","133","13","13","14","10","0","13","1309","24","13","13","1","13","0","620030013","0","13","13","200300","13","1","13","0","0","13","13","200000008","0","13"
"0","0","0","10","14","14","14","30","0","14","1","138","14","14","16","10","0","14","1513","26","14","14","1","14","0","620030014","0","14","14","200300","14","1","14","0","0","14","14","200000008","0","14"
"0","0","0","10","15","15","15","30","0","15","1","145","15","15","16","10","0","15","1717","26","15","15","1","15","0","620030015","0","15","15","200300","15","1","15","0","0","15","15","200000008","0","15"
"0","0","0","10","16","16","16","30","0","16","1","151","16","16","17","10","0","16","1921","26","16","16","1","16","0","620030016","0","16","16","200300","16","1","16","0","0","16","16","200000008","0","16"
"0","0","0","10","17","17","17","30","0","17","1","175","17","17","18","10","0","17","2257","26","17","17","1","17","0","620030017","0","17","17","200300","17","1","17","0","0","17","17","200000008","0","17"
"0","0","0","10","18","18","18","30","0","18","1","198","18","18","18","10","0","18","2592","26","18","18","1","18","0","620030018","0","18","18","200300","18","1","18","0","0","18","18","200000008","0","18"
"0","0","0","10","19","19","19","30","0","19","1","200","19","19","18","10","0","19","2828","27","19","19","1","19","0","620030019","0","19","19","200300","19","1","19","0","0","19","19","200000008","0","19"
"0","0","0","10","20","20","20","30","0","20","1","203","20","20","18","10","0","20","2939","27","20","20","1","20","0","620030020","0","20","20","200300","20","1","20","0","0","20","20","200000008","0","20"
"0","0","0","10","21","21","21","30","0","21","1","206","21","21","18","10","0","21","3050","27","21","21","1","21","0","620030021","0","21","21","200300","21","1","21","0","0","21","21","200000008","0","21"
"0","0","0","10","22","22","22","30","0","22","1","226","22","22","20","10","0","22","3148","29","22","22","1","22","0","620030022","0","22","22","200300","22","1","22","0","0","22","22","200000008","0","22"
"0","0","0","10","23","23","23","30","0","23","1","226","23","23","20","10","0","23","3304","29","23","23","1","23","0","620030023","0","23","23","200300","23","1","23","0","0","23","23","200000008","0","23"
"0","0","0","10","24","24","24","30","0","24","1","321","24","24","28","10","0","24","3586","40","24","24","1","24","0","620030024","0","24","24","200300","24","1","24","0","0","24","24","200000008","0","24"
"0","0","0","10","25","25","25","30","0","25","1","333","25","25","30","10","0","25","3866","42","25","25","1","25","0","620030025","0","25","25","200300","25","1","25","0","0","25","25","200000008","0","25"
"0","0","0","10","26","26","26","30","0","26","1","371","26","26","30","10","0","26","3966","42","26","26","1","26","0","620030026","0","26","26","200300","26","1","26","0","0","26","26","200000008","0","26"
"0","0","0","10","27","27","27","30","0","27","1","374","27","27","30","10","0","27","4060","42","27","27","1","27","0","620030027","0","27","27","200300","27","1","27","0","0","27","27","200000008","0","27"
"0","0","0","10","28","28","28","30","0","28","1","376","28","28","30","10","0","28","4152","42","28","28","1","28","0","620030028","0","28","28","200300","28","1","28","0","0","28","28","200000008","0","28"
"0","0","0","10","29","29","29","30","0","29","1","438","29","29","32","10","0","29","5542","45","29","29","1","29","0","620030029","0","29","29","200300","29","1","29","0","0","29","29","200000008","0","29"
"0","0","0","10","30","30","30","30","0","30","1","480","30","30","32","10","0","30","5591","47","30","30","1","30","0","620030030","0","30","30","200300","30","1","30","0","0","30","30","200000008","0","30"
"0","0","0","10","31","31","31","30","0","31","1","481","31","31","32","10","0","31","5604","47","31","31","1","31","0","620030031","0","31","31","200300","31","1","31","0","0","31","31","200000008","0","31"
"0","0","0","10","32","32","32","30","0","32","1","481","32","32","32","10","0","32","5618","47","32","32","1","32","0","620030032","0","32","32","200300","32","1","32","0","0","32","32","200000008","0","32"
"0","0","0","10","33","33","33","30","0","33","1","482","33","33","32","10","0","33","5632","47","33","33","1","33","0","620030033","0","33","33","200300","33","1","33","0","0","33","33","200000008","0","33"
"0","0","0","10","34","34","34","30","0","34","1","539","34","34","32","10","0","34","6542","47","34","34","1","34","0","620030034","0","34","34","200300","34","1","34","0","0","34","34","200000008","0","34"
"0","0","0","10","35","35","35","30","0","35","1","543","35","35","32","10","0","35","6610","48","35","35","1","35","0","620030035","0","35","35","200300","35","1","35","0","0","35","35","200000008","0","35"
"0","0","0","10","36","36","36","30","0","36","1","561","36","36","32","10","0","36","7177","48","36","36","1","36","0","620030036","0","36","36","200300","36","1","36","0","0","36","36","200000008","0","36"
"0","0","0","10","37","37","37","30","0","37","1","606","37","37","35","10","0","37","7979","53","37","37","1","37","0","620030037","0","37","37","200300","37","1","37","0","0","37","37","200000008","0","37"
"0","0","0","10","38","38","38","30","0","38","1","651","38","38","49","10","0","38","8781","70","38","38","1","38","0","620030038","0","38","38","200300","38","1","38","0","0","38","38","200000008","0","38"
"0","0","0","10","39","39","39","30","0","39","1","736","39","39","49","10","0","39","9666","70","39","39","1","39","0","620030039","0","39","39","200300","39","1","39","0","0","39","39","200000008","0","39"
"0","0","0","10","40","40","40","30","0","40","1","821","40","40","49","10","0","40","10551","70","40","40","1","40","0","620030040","0","40","40","200300","40","1","40","0","0","40","40","200000008","0","40"
"0","0","0","10","41","41","41","30","0","41","1","935","41","41","50","10","0","41","13253","72","41","41","1","41","0","620030041","0","41","41","200300","41","1","41","0","0","41","41","200000008","0","41"
"0","0","0","10","42","42","42","30","0","42","1","1049","42","42","50","10","0","42","15956","73","42","42","1","42","0","620030042","0","42","42","200300","42","1","42","0","0","42","42","200000008","0","42"
"0","0","0","10","43","43","43","30","0","43","1","1066","43","43","52","10","0","43","16030","75","43","43","1","43","0","620030043","0","43","43","200300","43","1","43","0","0","43","43","200000008","0","43"
"0","0","0","10","44","44","44","30","0","44","1","1083","44","44","52","10","0","44","16104","76","44","44","1","44","0","620030044","0","44","44","200300","44","1","44","0","0","44","44","200000008","0","44"
"0","0","0","10","45","45","45","30","0","45","1","1100","45","45","53","10","0","45","16179","78","45","45","1","45","0","620030045","0","45","45","200300","45","1","45","0","0","45","45","200000008","0","45"
"0","0","0","10","46","46","46","30","0","46","1","1142","46","46","56","10","0","46","17054","82","46","46","1","46","0","620030046","0","46","46","200300","46","1","46","0","0","46","46","200000008","0","46"
"0","0","0","10","47","47","47","30","0","47","1","1182","47","47","59","10","0","47","17930","85","47","47","1","47","0","620030047","0","47","47","200300","47","1","47","0","0","47","47","200000008","0","47"
"0","0","0","10","48","48","48","30","0","48","1","1224","48","48","63","10","0","48","17930","88","48","48","1","48","0","620030048","0","48","48","200300","48","1","48","0","0","48","48","200000008","0","48"
"0","0","0","10","49","49","49","30","0","49","1","1224","49","49","63","10","0","49","17930","88","49","49","1","49","0","620030049","0","49","49","200300","49","1","49","0","0","49","49","200000008","0","49"
"0","0","0","10","50","50","50","30","0","50","1","1255","50","50","69","10","0","50","18080","91","50","50","1","50","0","620030050","0","50","50","200300","50","1","50","0","0","50","50","200000008","0","50"
"0","0","0","10","51","51","51","30","0","51","1","1285","51","51","75","10","0","51","18230","94","51","51","1","51","0","620030051","0","51","51","200300","51","1","51","0","0","51","51","200000008","0","51"
"0","0","0","10","52","52","52","30","0","52","1","1285","52","52","76","10","0","52","18230","94","52","52","1","52","0","620030052","0","52","52","200300","52","1","52","0","0","52","52","200000008","0","52"
"0","0","0","10","53","53","53","30","0","53","1","1345","53","53","77","10","0","53","18980","95","53","53","1","53","0","620030053","0","53","53","200300","53","1","53","0","0","53","53","200000008","0","53"
"0","0","0","10","54","54","54","30","0","54","1","1405","54","54","77","10","0","54","19730","95","54","54","1","54","0","620030054","0","54","54","200300","54","1","54","0","0","54","54","200000008","0","54"
"0","0","0","10","55","55","55","30","0","55","1","1445","55","55","77","10","0","55","20730","95","55","55","1","55","0","620030055","0","55","55","200300","55","1","55","0","0","55","55","200000008","0","55"
"0","0","0","10","56","56","56","30","0","56","1","1485","56","56","77","10","0","56","21730","95","56","56","1","56","0","620030056","0","56","56","200300","56","1","56","0","0","56","56","200000008","0","56"
"0","0","0","10","57","57","57","30","0","57","1","1625","57","57","79","10","0","57","22730","96","57","57","1","57","0","620030057","0","57","57","200300","57","1","57","0","0","57","57","200000008","0","57"
"0","0","0","10","58","58","58","30","0","58","1","1765","58","58","80","10","0","58","23730","97","58","58","1","58","0","620030058","0","58","58","200300","58","1","58","0","0","58","58","200000008","0","58"
"0","0","0","10","59","59","59","30","0","59","1","1945","59","59","82","10","0","59","24730","98","59","59","1","59","0","620030059","0","59","59","200300","59","1","59","0","0","59","59","200000008","0","59"
"0","0","0","10","60","60","60","30","0","60","1","2125","60","60","83","10","0","60","25730","99","60","60","1","60","0","620030060","0","60","60","200300","60","1","60","0","0","60","60","200000008","0","60"
"0","0","0","10","61","61","61","30","0","61","1","2305","61","61","85","10","0","61","26730","100","61","61","1","61","0","620030061","0","61","61","200300","61","1","61","0","0","61","61","200000008","0","61"
"0","0","0","10","62","62","62","30","0","62","1","2376","62","62","86","10","0","62","27299","103","62","62","1","62","0","620030062","0","62","62","200300","62","1","62","0","0","62","62","200000008","0","62"
"0","0","0","10","63","63","63","30","0","63","1","2447","63","63","86","10","0","63","27868","106","63","63","1","63","0","620030063","0","63","63","200300","63","1","63","0","0","63","63","200000008","0","63"
"0","0","0","10","64","64","64","30","0","64","1","2518","64","64","86","10","0","64","28437","109","64","64","1","64","0","620030064","0","64","64","200300","64","1","64","0","0","64","64","200000008","0","64"
