033bdd533ff2119dcc98f9293bc9c1d037341c5bbe207215d2b3b18ea5ffbbc9,ccdb69d6d1eb656bd6b638a165ec4db86341681e3c8eba4e104a060054f4b062,623fd5a8528505a8ac30c5ef6c9172be27aabf880c8574b51a927b2225664d93,d8ce4b6e1100d1d7a17cdcc28a75ca6500aab758096a153cf983b0c5f8843363,69be37369f953f6cea8ce32965dcd575b0c97c30cb6935468d75096d388c7af4,7fd165f4c35edac15a9f86ea7e732ce730e0b78166ad4a24818439d5e2e454f8,b6120888f53a9b84a4931ec9a520983aa3e970a6d2f48ae001666f8ec0c60d94,1f79f8a42bb8f5466a4fbe948d4bd059fe623c43bb7d52c1edc0c93354c196fa,637f9a2d301f524ad8a4ec572e9688b48b354ff85c994ba2240a830b2a7830d0,02f363d88b1d8d75a00da5e1301a20931ce42dce64bf1a09bc650cfbdb458005,620a2d87319e438fd2d4247a4e2c2f371b4a2b2d38866b012bd05860a595a45f,834673caae093c0ab2f6c43ac242956bdb411f08dac31eb23ffe850acb89a6c2,398834f8eb61330b4d9492b26511bde5a5386f0021aa2e842a5878be6d7a8977,24a9745b15734c849220cc1191ae139d35f28d4b168631a7dd4f540613df0c96,8a2118ce312e9b137186e3b828ba61ae5a9bbc8bf1f69f0968e0339719d49eae,547c4c213ffbc20d13d9ecf58cb3e7fb3145b594ce17bd9f60b68ba6dfdc55f8,7ebb96ac2f6b156a6a0ddbb41161db2e3eeb06f8dc9bc9478f27cb7e54b04519,0c95f114775aa617c9c6ed974802c2def5d63288074a95cee302e79b028612bc,67264f041ea18f902750157ab8404544e9312fb0200b0220b659614181b44f72,c5ccb977ac013584e1af103698a7f86c2a74aab5a235c76f77abb6edc2dfe362,b2f884b6d0666ba8221efc8f2dc4b0a31605bfac056491840756815641e43f54,b7d9cfccea8d47de846c265d4d41a769a279add9588727ef295d5d2d81ea99e2,e54b08fbdec5464023001e01157c51832b3c9f8bbe563e582546e8ab15899fa6,df5ca4f413da5ec6da63d1e48fc0b47fd2e1d5b6a47e6a15e6524f2208c43616,8ac1bec584757db87133b05fbfaa267c022aa693db65ab04383dc58b8013fe78,9f4bcd9f2b3ae8b8d231283358b82fdd29fb14525e77bcd271429daa94be3990,66226b6422425d6379383be9ee311c94b4bbc21e450682562c28bbaed16af31c,423116652894f46405b3de2e18c706d7b47be0510b6868414ff02cc40378637e,5da3e08e341599e95077485b9229fb428814d1a8227454b37d8141be0097605a,648103164263e2b361aea5c066bdcb01e5de74ff6c6fc0a9f104bceb3287172c,5e2080d3a0c274a96b5ad4a6b7f2badd88cdbd3ca056dadb764afb5694b77675,7b2343911e223e160230ff06a282f79061936c66957c43a7f348d342d0c32631,c8620ed1bf7cdcbf07ba85f1290c72a9c238fa36bfea93b6a5da48dca6917602,3401926ade1104f3cccacd3b1a38a6b17ae80394741fdb820df152aa79dc2750,7beb6a42980d9bc8970e23a6df04c03152b7eb2956fb39eabaf075a4b10aac89,f7e75f00950b04c57579ec04da7ce591c10a63da7073c7d5a2c2591f7a2de95b,27639456b127c479bbfcfd391cf1a38d6ed2383ae6f160a9cfbf3fdd1068e2f8,5ebdc331c9e23748d97c6ce65623022617475b683ac8866a9ee651657068c167,97ce175e72e2d46412a2ab8b2f988b23b610f742686abe2a113e9d4dfdef05d2,42c434978adeee1fdd8d66c7630f52c23a960a636cc080853914ad6f43526e94
"10","0","0","0","10","42","0","200200","0","50","0","0","1531","50","50","50","50","50","1","1","0","52","50","50","620020050","1","30","50","50","50","50","50","50","20657","0","200000001","0","50","50","50"
"10","0","0","0","10","42","0","200200","0","51","0","0","1620","51","51","51","51","51","1","1","0","53","51","51","620020051","1","30","51","51","51","51","51","51","22363","0","200000001","0","51","51","51"
"10","0","0","0","10","43","0","200200","0","52","0","0","1710","52","52","52","52","52","1","1","0","54","52","52","620020052","1","30","52","52","52","52","52","52","24069","0","200000001","0","52","52","52"
"10","0","0","0","10","43","0","200200","0","53","0","0","1800","53","53","53","53","53","1","1","0","55","53","53","620020053","1","30","53","53","53","53","53","53","25775","0","200000001","0","53","53","53"
"10","0","0","0","10","44","0","200200","0","54","0","0","1890","54","54","54","54","54","1","1","0","56","54","54","620020054","1","30","54","54","54","54","54","54","27481","0","200000001","0","54","54","54"
"10","0","0","0","10","44","0","200200","0","55","0","0","1979","55","55","55","55","55","1","1","0","57","55","55","620020055","1","30","55","55","55","55","55","55","29187","0","200000001","0","55","55","55"
"10","0","0","0","10","45","0","200200","0","56","0","0","2069","56","56","56","56","56","1","1","0","58","56","56","620020056","1","30","56","56","56","56","56","56","30893","0","200000001","0","56","56","56"
"10","0","0","0","10","45","0","200200","0","57","0","0","2159","57","57","57","57","57","1","1","0","59","57","57","620020057","1","30","57","57","57","57","57","57","32599","0","200000001","0","57","57","57"
"10","0","0","0","10","46","0","200200","0","58","0","0","2248","58","58","58","58","58","1","1","0","60","58","58","620020058","1","30","58","58","58","58","58","58","34305","0","200000001","0","58","58","58"
"10","0","0","0","10","46","0","200200","0","59","0","0","2338","59","59","59","59","59","1","1","0","61","59","59","620020059","1","30","59","59","59","59","59","59","36011","0","200000001","0","59","59","59"
"10","0","0","0","10","47","0","200200","0","60","0","0","2428","60","60","60","60","60","1","1","0","62","60","60","620020060","1","30","60","60","60","60","60","60","37717","0","200000001","0","60","60","60"
"10","0","0","0","10","47","0","200200","0","61","0","0","2518","61","61","61","61","61","1","1","0","63","61","61","620020061","1","30","61","61","61","61","61","61","39423","0","200000001","0","61","61","61"
"10","0","0","0","10","48","0","200200","0","62","0","0","2561","62","62","62","62","62","1","1","0","64","62","62","620020062","1","30","62","62","62","62","62","62","41129","0","200000001","0","62","62","62"
"10","0","0","0","10","49","0","200200","0","63","0","0","2604","63","63","63","63","63","1","1","0","66","63","63","620020063","1","30","63","63","63","63","63","63","42835","0","200000001","0","63","63","63"
"10","0","0","0","10","50","0","200200","0","64","0","0","2647","64","64","64","64","64","1","1","0","68","64","64","620020064","1","30","64","64","64","64","64","64","44541","0","200000001","0","64","64","64"
"10","0","0","0","10","51","0","200200","0","65","0","0","2690","65","65","65","65","65","1","1","0","70","65","65","620020065","1","30","65","65","65","65","65","65","46247","0","200000001","0","65","65","65"
"10","0","0","0","10","52","0","200200","0","66","0","0","2735","66","66","66","66","66","1","1","0","72","66","66","620020066","1","30","66","66","66","66","66","66","47953","0","200000001","0","66","66","66"
"10","0","0","0","10","53","0","200200","0","67","0","0","2780","67","67","67","67","67","1","1","0","74","67","67","620020067","1","30","67","67","67","67","67","67","49659","0","200000001","0","67","67","67"
"10","0","0","0","10","55","0","200200","0","68","0","0","2825","68","68","68","68","68","1","1","0","76","68","68","620020068","1","30","68","68","68","68","68","68","51365","0","200000001","0","68","68","68"
"10","0","0","0","10","57","0","200200","0","69","0","0","2870","69","69","69","69","69","1","1","0","78","69","69","620020069","1","30","69","69","69","69","69","69","53071","0","200000001","0","69","69","69"
"10","0","0","0","10","59","0","200200","0","70","0","0","2915","70","70","70","70","70","1","1","0","80","70","70","620020070","1","30","70","70","70","70","70","70","54777","0","200000001","0","70","70","70"
"10","0","0","0","10","61","0","200200","0","71","0","0","2960","71","71","71","71","71","1","1","0","82","71","71","620020071","1","30","71","71","71","71","71","71","56483","0","200000001","0","71","71","71"
"10","0","0","0","10","5","0","200300","15","1","0","0","0","1","1","1","1","1","1","1","0","2","1","1","620030001","1","30","1","1","1","1","1","1","382","0","200000008","0","1","1","1"
"10","0","0","0","10","8","0","200300","20","2","0","0","0","2","2","2","2","2","1","1","0","4","2","2","620030002","1","30","2","2","2","2","2","2","502","0","200000008","0","2","2","2"
"10","0","0","0","10","10","0","200300","26","3","0","0","0","3","3","3","3","3","1","1","0","5","3","3","620030003","1","30","3","3","3","3","3","3","623","0","200000008","0","3","3","3"
"10","0","0","0","10","16","0","200300","61","4","0","0","0","4","4","4","4","4","1","1","0","7","4","4","620030004","1","30","4","4","4","4","4","4","686","0","200000008","0","4","4","4"
"10","0","0","0","10","16","0","200300","61","5","0","0","0","5","5","5","5","5","1","1","0","7","5","5","620030005","1","30","5","5","5","5","5","5","686","0","200000008","0","5","5","5"
"10","0","0","0","10","16","0","200300","63","6","0","0","0","6","6","6","6","6","1","1","0","8","6","6","620030006","1","30","6","6","6","6","6","6","678","0","200000008","0","6","6","6"
"10","0","0","0","10","17","0","200300","89","7","0","0","0","7","7","7","7","7","1","1","0","10","7","7","620030007","1","30","7","7","7","7","7","7","835","0","200000008","0","7","7","7"
"10","0","0","0","10","20","0","200300","114","8","0","0","0","8","8","8","8","8","1","1","0","11","8","8","620030008","1","30","8","8","8","8","8","8","991","0","200000008","0","8","8","8"
"10","0","0","0","10","20","0","200300","117","9","0","0","0","9","9","9","9","9","1","1","0","11","9","9","620030009","1","30","9","9","9","9","9","9","1019","0","200000008","0","9","9","9"
"10","0","0","0","10","22","0","200300","120","10","0","0","0","10","10","10","10","10","1","1","0","13","10","10","620030010","1","30","10","10","10","10","10","10","1048","0","200000008","0","10","10","10"
"10","0","0","0","10","22","0","200300","123","11","0","0","0","11","11","11","11","11","1","1","0","13","11","11","620030011","1","30","11","11","11","11","11","11","1076","0","200000008","0","11","11","11"
"10","0","0","0","10","22","0","200300","126","12","0","0","0","12","12","12","12","12","1","1","0","13","12","12","620030012","1","30","12","12","12","12","12","12","1104","0","200000008","0","12","12","12"
"10","0","0","0","10","24","0","200300","133","13","0","0","0","13","13","13","13","13","1","1","0","14","13","13","620030013","1","30","13","13","13","13","13","13","1309","0","200000008","0","13","13","13"
"10","0","0","0","10","26","0","200300","138","14","0","0","0","14","14","14","14","14","1","1","0","16","14","14","620030014","1","30","14","14","14","14","14","14","1513","0","200000008","0","14","14","14"
"10","0","0","0","10","26","0","200300","145","15","0","0","0","15","15","15","15","15","1","1","0","16","15","15","620030015","1","30","15","15","15","15","15","15","1717","0","200000008","0","15","15","15"
"10","0","0","0","10","26","0","200300","151","16","0","0","0","16","16","16","16","16","1","1","0","17","16","16","620030016","1","30","16","16","16","16","16","16","1921","0","200000008","0","16","16","16"
"10","0","0","0","10","26","0","200300","175","17","0","0","0","17","17","17","17","17","1","1","0","18","17","17","620030017","1","30","17","17","17","17","17","17","2257","0","200000008","0","17","17","17"
"10","0","0","0","10","26","0","200300","198","18","0","0","0","18","18","18","18","18","1","1","0","18","18","18","620030018","1","30","18","18","18","18","18","18","2592","0","200000008","0","18","18","18"
"10","0","0","0","10","27","0","200300","200","19","0","0","0","19","19","19","19","19","1","1","0","18","19","19","620030019","1","30","19","19","19","19","19","19","2828","0","200000008","0","19","19","19"
"10","0","0","0","10","27","0","200300","203","20","0","0","0","20","20","20","20","20","1","1","0","18","20","20","620030020","1","30","20","20","20","20","20","20","2939","0","200000008","0","20","20","20"
"10","0","0","0","10","27","0","200300","206","21","0","0","0","21","21","21","21","21","1","1","0","18","21","21","620030021","1","30","21","21","21","21","21","21","3050","0","200000008","0","21","21","21"
"10","0","0","0","10","29","0","200300","226","22","0","0","0","22","22","22","22","22","1","1","0","20","22","22","620030022","1","30","22","22","22","22","22","22","3148","0","200000008","0","22","22","22"
"10","0","0","0","10","29","0","200300","226","23","0","0","0","23","23","23","23","23","1","1","0","20","23","23","620030023","1","30","23","23","23","23","23","23","3304","0","200000008","0","23","23","23"
"10","0","0","0","10","40","0","200300","321","24","0","0","0","24","24","24","24","24","1","1","0","28","24","24","620030024","1","30","24","24","24","24","24","24","3586","0","200000008","0","24","24","24"
"10","0","0","0","10","42","0","200300","333","25","0","0","0","25","25","25","25","25","1","1","0","30","25","25","620030025","1","30","25","25","25","25","25","25","3866","0","200000008","0","25","25","25"
"10","0","0","0","10","42","0","200300","371","26","0","0","0","26","26","26","26","26","1","1","0","30","26","26","620030026","1","30","26","26","26","26","26","26","3966","0","200000008","0","26","26","26"
"10","0","0","0","10","42","0","200300","374","27","0","0","0","27","27","27","27","27","1","1","0","30","27","27","620030027","1","30","27","27","27","27","27","27","4060","0","200000008","0","27","27","27"
"10","0","0","0","10","42","0","200300","376","28","0","0","0","28","28","28","28","28","1","1","0","30","28","28","620030028","1","30","28","28","28","28","28","28","4152","0","200000008","0","28","28","28"
"10","0","0","0","10","45","0","200300","438","29","0","0","0","29","29","29","29","29","1","1","0","32","29","29","620030029","1","30","29","29","29","29","29","29","5542","0","200000008","0","29","29","29"
"10","0","0","0","10","47","0","200300","480","30","0","0","0","30","30","30","30","30","1","1","0","32","30","30","620030030","1","30","30","30","30","30","30","30","5591","0","200000008","0","30","30","30"
"10","0","0","0","10","47","0","200300","481","31","0","0","0","31","31","31","31","31","1","1","0","32","31","31","620030031","1","30","31","31","31","31","31","31","5604","0","200000008","0","31","31","31"
"10","0","0","0","10","47","0","200300","481","32","0","0","0","32","32","32","32","32","1","1","0","32","32","32","620030032","1","30","32","32","32","32","32","32","5618","0","200000008","0","32","32","32"
"10","0","0","0","10","47","0","200300","482","33","0","0","0","33","33","33","33","33","1","1","0","32","33","33","620030033","1","30","33","33","33","33","33","33","5632","0","200000008","0","33","33","33"
"10","0","0","0","10","47","0","200300","539","34","0","0","0","34","34","34","34","34","1","1","0","32","34","34","620030034","1","30","34","34","34","34","34","34","6542","0","200000008","0","34","34","34"
"10","0","0","0","10","48","0","200300","543","35","0","0","0","35","35","35","35","35","1","1","0","32","35","35","620030035","1","30","35","35","35","35","35","35","6610","0","200000008","0","35","35","35"
"10","0","0","0","10","48","0","200300","561","36","0","0","0","36","36","36","36","36","1","1","0","32","36","36","620030036","1","30","36","36","36","36","36","36","7177","0","200000008","0","36","36","36"
"10","0","0","0","10","53","0","200300","606","37","0","0","0","37","37","37","37","37","1","1","0","35","37","37","620030037","1","30","37","37","37","37","37","37","7979","0","200000008","0","37","37","37"
"10","0","0","0","10","70","0","200300","651","38","0","0","0","38","38","38","38","38","1","1","0","49","38","38","620030038","1","30","38","38","38","38","38","38","8781","0","200000008","0","38","38","38"
"10","0","0","0","10","70","0","200300","736","39","0","0","0","39","39","39","39","39","1","1","0","49","39","39","620030039","1","30","39","39","39","39","39","39","9666","0","200000008","0","39","39","39"
"10","0","0","0","10","70","0","200300","821","40","0","0","0","40","40","40","40","40","1","1","0","49","40","40","620030040","1","30","40","40","40","40","40","40","10551","0","200000008","0","40","40","40"
"10","0","0","0","10","72","0","200300","935","41","0","0","0","41","41","41","41","41","1","1","0","50","41","41","620030041","1","30","41","41","41","41","41","41","13253","0","200000008","0","41","41","41"
"10","0","0","0","10","73","0","200300","1049","42","0","0","0","42","42","42","42","42","1","1","0","50","42","42","620030042","1","30","42","42","42","42","42","42","15956","0","200000008","0","42","42","42"
"10","0","0","0","10","75","0","200300","1066","43","0","0","0","43","43","43","43","43","1","1","0","52","43","43","620030043","1","30","43","43","43","43","43","43","16030","0","200000008","0","43","43","43"
"10","0","0","0","10","76","0","200300","1083","44","0","0","0","44","44","44","44","44","1","1","0","52","44","44","620030044","1","30","44","44","44","44","44","44","16104","0","200000008","0","44","44","44"
"10","0","0","0","10","78","0","200300","1100","45","0","0","0","45","45","45","45","45","1","1","0","53","45","45","620030045","1","30","45","45","45","45","45","45","16179","0","200000008","0","45","45","45"
"10","0","0","0","10","82","0","200300","1142","46","0","0","0","46","46","46","46","46","1","1","0","56","46","46","620030046","1","30","46","46","46","46","46","46","17054","0","200000008","0","46","46","46"
"10","0","0","0","10","85","0","200300","1182","47","0","0","0","47","47","47","47","47","1","1","0","59","47","47","620030047","1","30","47","47","47","47","47","47","17930","0","200000008","0","47","47","47"
"10","0","0","0","10","88","0","200300","1224","48","0","0","0","48","48","48","48","48","1","1","0","63","48","48","620030048","1","30","48","48","48","48","48","48","17930","0","200000008","0","48","48","48"
"10","0","0","0","10","88","0","200300","1224","49","0","0","0","49","49","49","49","49","1","1","0","63","49","49","620030049","1","30","49","49","49","49","49","49","17930","0","200000008","0","49","49","49"
"10","0","0","0","10","91","0","200300","1255","50","0","0","0","50","50","50","50","50","1","1","0","69","50","50","620030050","1","30","50","50","50","50","50","50","18080","0","200000008","0","50","50","50"
"10","0","0","0","10","94","0","200300","1285","51","0","0","0","51","51","51","51","51","1","1","0","75","51","51","620030051","1","30","51","51","51","51","51","51","18230","0","200000008","0","51","51","51"
"10","0","0","0","10","94","0","200300","1285","52","0","0","0","52","52","52","52","52","1","1","0","76","52","52","620030052","1","30","52","52","52","52","52","52","18230","0","200000008","0","52","52","52"
"10","0","0","0","10","95","0","200300","1345","53","0","0","0","53","53","53","53","53","1","1","0","77","53","53","620030053","1","30","53","53","53","53","53","53","18980","0","200000008","0","53","53","53"
"10","0","0","0","10","95","0","200300","1405","54","0","0","0","54","54","54","54","54","1","1","0","77","54","54","620030054","1","30","54","54","54","54","54","54","19730","0","200000008","0","54","54","54"
"10","0","0","0","10","95","0","200300","1445","55","0","0","0","55","55","55","55","55","1","1","0","77","55","55","620030055","1","30","55","55","55","55","55","55","20730","0","200000008","0","55","55","55"
"10","0","0","0","10","95","0","200300","1485","56","0","0","0","56","56","56","56","56","1","1","0","77","56","56","620030056","1","30","56","56","56","56","56","56","21730","0","200000008","0","56","56","56"
"10","0","0","0","10","96","0","200300","1625","57","0","0","0","57","57","57","57","57","1","1","0","79","57","57","620030057","1","30","57","57","57","57","57","57","22730","0","200000008","0","57","57","57"
"10","0","0","0","10","97","0","200300","1765","58","0","0","0","58","58","58","58","58","1","1","0","80","58","58","620030058","1","30","58","58","58","58","58","58","23730","0","200000008","0","58","58","58"
"10","0","0","0","10","98","0","200300","1945","59","0","0","0","59","59","59","59","59","1","1","0","82","59","59","620030059","1","30","59","59","59","59","59","59","24730","0","200000008","0","59","59","59"
"10","0","0","0","10","99","0","200300","2125","60","0","0","0","60","60","60","60","60","1","1","0","83","60","60","620030060","1","30","60","60","60","60","60","60","25730","0","200000008","0","60","60","60"
"10","0","0","0","10","100","0","200300","2305","61","0","0","0","61","61","61","61","61","1","1","0","85","61","61","620030061","1","30","61","61","61","61","61","61","26730","0","200000008","0","61","61","61"
"10","0","0","0","10","103","0","200300","2376","62","0","0","0","62","62","62","62","62","1","1","0","86","62","62","620030062","1","30","62","62","62","62","62","62","27299","0","200000008","0","62","62","62"
"10","0","0","0","10","106","0","200300","2447","63","0","0","0","63","63","63","63","63","1","1","0","86","63","63","620030063","1","30","63","63","63","63","63","63","27868","0","200000008","0","63","63","63"
"10","0","0","0","10","109","0","200300","2518","64","0","0","0","64","64","64","64","64","1","1","0","86","64","64","620030064","1","30","64","64","64","64","64","64","28437","0","200000008","0","64","64","64"
