4c4076bf5a2e76f9b970f2c8ba3becfe1b8a028a31856f7d60e9f0d6da71c42d,bb39c728885c69dbbf7775edf98c9a0752a3459ca07ce4f0044f4d487d18fb95,e28f82a37cb2005f799d0e1c67f72459de59b2445c08c2838b4044a81d28e5a1,9e9b262ad2f886468ecd97d22fbc87354a875b2976b1868eacd50200abe18d6a,315b514969f7dfd2ac1d96fb94710ccaad650b12f315cce7e67f4236c8afeff1,f414dc6f2fdf3029b5bc2d95c0ce679c3360df048b40be3f305aa463660a667d,cc7241f1346a173fb235baa9e03e77244affe5bd81754117ff2e6741d6ef6690,47de2c5c31496f96923ce0cf4e6465ca6d1999ec967211b1a025fc20d80145f5,abf501d62bad5afb6b2fdd2cefc273dcd8263f8ea6ba43af2d8ad2258bbe400e,b40634a05f9d1a99aef9479c70d39f8d9cc2feed32b0427ab8d002dc7f70c817,509ac73d4bf79f271b484245dfd2e44a60b783496ff73744505020ae062f0a7e,8fd7f2b4f9b646f8e192735da7b013f766de836f6e6d81c3c50b19112d62a2c4,ff091957efc0ee8a13ecacd7d41d6c40e10003c7880860f62ad1348b2c00e275,2dac4e7674c51b0849b2b602d3a33c493b0332bf03bc3e426ad835f0ab2eb6f0,5224c471ff9d27dd14c30e7656cc99dfe2dd7eb0200e64f20717008f504bed1e,78bf0befd49b99cc01008564a9921d466e265127a1df5d13ea0f2deddf5f9898,af608762edcf4e43b0323d9f895ae38ed45536c56df31ef25ce559c074ef4663,00df0f4b77d35484a527e6f6b0a63ffdde8f3802d36af2a9b475ffc3fc2c1ad6,7b90051e4bb67902cfe9e6afc3e3e9c7b9232923316f7af8a1ac88ecace7cd40,78fa131311070ccd85ef07db73878a0709ac29fe4f362674a360ea14bbb57f2a,a2a8892bd0edc16173f8f35f3b9bd62dd8a44a6b246bb32addab702b7d7b942b,9df997e5defcd9307e7ed0f0286aa4aac57c1959ca39e405b220d0f4a831aee5,b5f8902241f729b163ae95ebe6078cc463d8b8e65856316f4474b19305fa513d,74a32fb679baecf45c605f9a90c799d645984b59b8b3e46a78eff10db4a9c8ef,70d8e4ae8841e600fe6c9dcd7ea7b13defd35e82bde70282707c42ad71079583,e7633d73cae6aeaa7433123eaa88dde706cab1c8857cf5cf817f51d09e7a8a88,4bffa3a0ffd0e127a91f717f4196528d60495fdb299ff085273901b466642195,6539e9511c28b6c3726fe4bd126b1379b8c5cda8a96ac93cd356f76703bda07d,56af14a71ec4061c1fa9b53f35c246a63fce59810d7fa0e2fe9efd666027bbc9,dca42310aa3b2f87710a6d2540d506f8cfd1b72ea351e4b831f0ef47652781d0,93ea58871cdc0e7f0555a2394cc742e506e00d9bf897fd1641f91a426715df58,5b035aab0d8724d1ce2920fe5ad7d76af2ce6e46c6c2703a37b7fc9c369509f8,32be415d939f37e4e8ca5fb02dd28eec63d9eafed6057c73f03e43b67dad2d3b,6a04a0bf64aba2fc12384256534a6ba965ad66fea8d77fbda238f1d591c9e9a2,095ad4a0e238162ec458fb3ced935d6cc7cca9719678b9f12443c860054aba90,56c0a930dfa6f0fb0cbf5e7b7f641288022594301b1781cb5c90ccea2f9f4e12,e5e13d0018f9c3b89901c8e344c65b4241c5bdae18e91eac8c57fe4d767a5ab6,c4b00dc30f671746c3461fe51eaee8aaba970609f64031036d45c2d3e2ebadce
"2","0","0","0","0","0","0","36","670430036","670070036","0","0","0","0","1","0","62001005","0","650003191","670090136","0","0","381","0","0","62001007","0","61001004","0","0","1","1","1","0","0","0","36","60"
"2","4","0","101011","0","0","0","86","670300136","670060036","0","0","0","0","2","0","10011003","101011","650003192","670230034","0","4","381","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","86","86"
"2","0","0","0","0","0","4","86","670420036","670120036","0","0","0","670140036","3","0","10011006","0","650003193","670380136","0","0","381","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","86","86"
"2","0","0","0","0","0","0","36","670390039","670030039","0","0","0","0","1","0","62001005","0","650003201","670290139","0","0","396","0","0","62001007","0","61001004","0","0","1","1","1","0","0","0","36","60"
"2","4","0","101011","0","0","0","86","670010037","670280038","0","0","0","0","2","0","10011003","101011","650003202","670270039","0","4","396","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","86","86"
"2","0","0","0","0","0","4","86","670050039","670130139","0","0","0","670020039","3","0","10011006","0","650003203","670040039","0","0","396","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","86","86"
"1","0","0","0","0","0","0","36","670440010","670370010","0","0","0","0","1","0","61001005","0","650003211","670060010","0","0","273","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670070010","670090010","0","0","0","0","2","0","10011003","101011","650003212","670300110","0","4","273","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670420010","670270010","0","0","0","670160010","3","0","10011006","0","650003213","670380109","0","0","273","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670110011","670090111","0","0","0","0","1","0","61001005","0","650003221","670300011","0","0","281","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670280011","670210111","0","0","0","0","2","0","10011003","101011","650003222","670010011","0","4","281","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670420011","670380010","0","0","0","670230011","3","0","10011006","0","650003223","670050010","0","0","281","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670470012","670380011","0","0","0","0","1","0","61001005","0","650003231","670320012","0","0","288","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670080012","670330010","0","0","0","0","2","0","10011003","101011","650003232","670210112","0","4","288","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670160012","670290112","0","0","0","670470012","3","0","10011006","0","650003233","670380111","0","0","288","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670130013","670060013","0","0","0","0","1","0","61001005","0","650003241","670090013","0","0","298","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670070013","670090013","0","0","0","0","2","0","10011003","101011","650003242","670300113","0","4","298","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670100013","670040012","0","0","0","670210113","3","0","10011006","0","650003243","670030013","0","0","298","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670020014","670030014","0","0","0","0","1","0","61001005","0","650003251","670280014","0","0","309","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670280014","670210114","0","0","0","0","2","0","10011003","101011","650003252","670010014","0","4","309","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670420014","670270014","0","0","0","670160014","3","0","10011006","0","650003253","670380113","0","0","309","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670130015","670060015","0","0","0","0","1","0","61001005","0","650003261","670090015","0","0","313","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670390015","670120013","0","0","0","0","2","0","10011003","101011","650003262","670300015","0","4","313","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670250015","670330013","0","0","0","670130115","3","0","10011006","0","650003263","670290215","0","0","313","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670110016","670090116","0","0","0","0","1","0","61001005","0","650003271","670300016","0","0","321","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670140016","670050015","0","0","0","0","2","0","10011003","101011","650003272","670300016","0","4","321","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670420016","670380015","0","0","0","670230016","3","0","10011006","0","650003273","670050015","0","0","321","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670130017","670060017","0","0","0","0","1","0","61001005","0","650003281","670090017","0","0","321","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670070017","670090017","0","0","0","0","2","0","10011003","101011","650003282","670300117","0","4","321","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670160017","670290117","0","0","0","670470017","3","0","10011006","0","650003283","670380116","0","0","321","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670110018","670090118","0","0","0","0","1","0","61001005","0","650003291","670300018","0","0","321","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670390018","670120016","0","0","0","0","2","0","10011003","101011","650003292","670300018","0","4","321","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670100018","670040017","0","0","0","670210118","3","0","10011006","0","650003293","670030018","0","0","321","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670440010","670370010","0","0","0","0","1","0","61001005","0","650004011","670060010","0","0","273","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670070010","670090010","0","0","0","0","2","0","10011003","101011","650004012","670300110","0","4","273","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670420010","670270010","0","0","0","670160010","3","0","10011006","0","650004013","670380109","0","0","273","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670110011","670090111","0","0","0","0","1","0","61001005","0","650004021","670300011","0","0","281","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670280011","670210111","0","0","0","0","2","0","10011003","101011","650004022","670010011","0","4","281","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670420011","670380010","0","0","0","670230011","3","0","10011006","0","650004023","670050010","0","0","281","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670340012","670380011","0","0","0","0","1","0","61001005","0","650004031","670320012","0","0","288","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670080012","670330010","0","0","0","0","2","0","10011003","101011","650004032","670210112","0","4","288","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670160012","670290112","0","0","0","670340012","3","0","10011006","0","650004033","670380111","0","0","288","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670130013","670060013","0","0","0","0","1","0","61001005","0","650004041","670090013","0","0","298","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670070013","670090013","0","0","0","0","2","0","10011003","101011","650004042","670300113","0","4","298","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670100013","670040012","0","0","0","670210113","3","0","10011006","0","650004043","670030013","0","0","298","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670020014","670030014","0","0","0","0","1","0","61001005","0","650004051","670280014","0","0","309","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670280014","670210114","0","0","0","0","2","0","10011003","101011","650004052","670010014","0","4","309","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670420014","670270014","0","0","0","670160014","3","0","10011006","0","650004053","670380113","0","0","309","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670130015","670060015","0","0","0","0","1","0","61001005","0","650004061","670090015","0","0","313","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670390015","670120013","0","0","0","0","2","0","10011003","101011","650004062","670300015","0","4","313","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670250015","670330013","0","0","0","670130115","3","0","10011006","0","650004063","670290215","0","0","313","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670110016","670090116","0","0","0","0","1","0","61001005","0","650004071","670300016","0","0","321","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670140016","670050015","0","0","0","0","2","0","10011003","101011","650004072","670300016","0","4","321","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670420016","670380015","0","0","0","670230016","3","0","10011006","0","650004073","670050015","0","0","321","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670130017","670060017","0","0","0","0","1","0","61001005","0","650004081","670090017","0","0","321","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670070017","670090017","0","0","0","0","2","0","10011003","101011","650004082","670300117","0","4","321","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670160017","670290117","0","0","0","670340017","3","0","10011006","0","650004083","670380116","0","0","321","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670110018","670090118","0","0","0","0","1","0","61001005","0","650004091","670300018","0","0","321","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670390018","670120016","0","0","0","0","2","0","10011003","101011","650004092","670300018","0","4","321","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670100018","670040017","0","0","0","670210118","3","0","10011006","0","650004093","670030018","0","0","321","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670440019","670370019","0","0","0","0","1","0","61001005","0","650004101","670060019","0","0","321","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670280019","670210119","0","0","0","0","2","0","10011003","101011","650004102","670010019","0","4","321","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670420019","670270019","0","0","0","670160019","3","0","10011006","0","650004103","670380118","0","0","321","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670340020","670380019","0","0","0","0","1","0","61001005","0","650004111","670320020","0","0","321","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670140020","670050019","0","0","0","0","2","0","10011003","101011","650004112","670300020","0","4","321","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670250020","670330018","0","0","0","670130120","3","0","10011006","0","650004113","670290220","0","0","321","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670020021","670030021","0","0","0","0","1","0","61001005","0","650004121","670280021","0","0","321","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670390021","670120019","0","0","0","0","2","0","10011003","101011","650004122","670300021","0","4","321","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670160021","670290121","0","0","0","670340021","3","0","10011006","0","650004123","670380120","0","0","321","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670020022","670030022","0","0","0","0","1","0","61001005","0","650004131","670280022","0","0","326","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670070022","670090022","0","0","0","0","2","0","10011003","101011","650004132","670300122","0","4","326","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670100022","670040021","0","0","0","670210122","3","0","10011006","0","650004133","670030022","0","0","326","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670440023","670370023","0","0","0","0","1","0","61001005","0","650004141","670060023","0","0","336","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670140023","670050022","0","0","0","0","2","0","10011003","101011","650004142","670300023","0","4","336","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670420023","670380022","0","0","0","670230023","3","0","10011006","0","650004143","670050022","0","0","336","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","0","36","670110025","670090125","0","0","0","0","1","0","61001005","0","650004151","670300025","0","0","341","0","0","61001007","0","61001004","0","0","1","1","1","0","0","0","18","30"
"1","0","0","0","0","0","0","66","670080025","670330023","0","0","0","0","2","0","10011003","101011","650004152","670210125","0","4","341","0","0","10011001","0","10011002","0","0","1","1","1","0","0","0","66","66"
"1","0","0","0","0","0","4","66","670420025","670270025","0","0","0","670160025","3","0","10011006","0","650004153","670380124","0","0","341","0","0","10011004","0","10011005","101011","0","1","1","1","0","0","0","66","66"
"2","4","0","101011","0","0","0","86","670430031","670070031","0","0","0","0","1","0","10011004","101011","650004161","670090131","0","4","356","0","0","10011002","0","10011003","0","0","1","1","1","0","0","0","86","86"
"2","0","0","0","0","0","0","36","670300131","670060031","0","0","0","0","2","0","62001005","0","650004162","670230029","0","0","356","0","0","62001007","0","61001004","0","0","1","1","1","0","0","0","36","60"
"2","0","0","0","0","0","4","86","670420031","670120031","0","0","0","670140031","3","0","10011007","0","650004163","670380131","0","0","356","0","0","10011005","0","10011006","101011","0","1","1","1","0","0","0","86","86"
"2","0","0","0","0","0","0","36","670110033","670090033","0","0","0","0","1","0","62001005","0","650004171","670400033","0","0","356","0","0","62001007","0","61001004","0","0","1","1","1","0","0","0","36","60"
"2","4","0","101011","0","0","0","86","670010031","670280032","0","0","0","0","2","0","10011004","101011","650004172","670270033","0","4","356","0","0","10011002","0","10011003","0","0","1","1","1","0","0","0","86","86"
