d3a4014053812cd4091ec5fd4664e39b0b68df735a83e23ad107b4cf8b8422a9,9c97ba69483aa4b1cefd307e2bfe5699cd0711e4f231d6863a01c63881ff1c48,ff2ff736199d4cba54fecffc4aeecd48b66117881b3a830580bb0cef1bf13710,9964deaf4c9e0e3ccf1bffe45048096460ef0068d3fa0811b9b6c35688956c83,677c78e7a3f6a93a8531563e2c9ae17f87f0a1b06ac90d48b5d127908926a738,dc1ef557bf29d9cba94193e4a94da2ab9c14811048242becdff8decb0029a202,bd63bf379b5b2a6f3d7e6d21cd46e575a29a24df1f9629b51985b0e829097d1e,1b912f97a6dc2563a179abf28272861ee9af3772b373e0ac57f6195a3c92961a,67496a56e1157c6e7f98333bafce212073287a1b71487cbd172ddba37bab7cb2,74e01b8d540646ce8f551aa57137fb63e7476f673b4c5eff108295d76a48c1a1,0a3bbadf1d87c64a607bd8b80ed2b23166c128e36652fcb04f594bcc8f37e12b,aca0087fabe02e0565a485951699b09cf54d7e7231f05762241c4ccef1791182,c7abee00163ca72a01fc3234cd5871885c3bf549f25f815191d285ced6d6b3aa,60d002bc3f548e92389af61c616ccad1d9eb10485b08be52c0fca8ca75b99e5c,3526b8ec6ef6051723d0105a659ab3a5eabc5ae9805983a08cb46a01c46ed940,539ab06c363764a8f3e4a1418f7c57b2702c0e0c83c5c3d03c37612949749556,e67ab180115131dfc59debb59fa7446e40fc329aa3bf66a34ecb74e55833dcac,080e421280148e2b8846f50150134ab64cfd8a17fe03895b9f1a791fc9c166c5,aab8c4c5df0f625885b7d321fc06f70e3c776b62f69ab7df43e603094e9b8ec9,0652b2a848354a4423796d18dd7eab41125ac3af7cb56f7be1e0637344386117,c8b3c7c566f9faa63802f0b32c6129d74edd73a9b180a0165ec3648c51af1a9f,5ddfbd3f6ad6e76e89b8587e09e795b1adf2867d6c6c99912a59f94ac662e003,34be92be80b251fc5220ddf2cb66937f1758e5150864281f83f0846fa09d7f1b,01d88b3c100a6d749a4a821dfbd37fa8dbfeb0b03925f1ae37dce41b10c8be91,7e6ea5f13c893e2182634688fa79ab626d4599d11cc0a6017403fb5ed3e66443,17848f11311a38143d968cebe3ae59677a032a521a3f55519f62a37761eb9f15,6984604de4a074478e604d5ccca3717bb670de1f3af701b0166f28a1ef74534d,f36f881d9aa21f78beb6b745d1ae84fdda154af664983e59039eb943e9eaf37c,7fe2b97be0a633928174063a8d0c2a54bb015a470026bfac1fc7660a4f6fc951,0507d96329046bb2c634020a018d790d21424af88ba033cf9a22cebe17594d34,1207ba8315682efc077f078e13e9fee6fab809e659e0a9b7af0e56a78b051369,2034179067f9afc37d6b0742263c111734dce180b981bfda81ba5d661e44446a,9f6863e8f8ef5d2972a90940300ee79ada207db30995d82094760142de71f613,23fbff28d6463cfa2a4d1037aeca40bf1aa198c7f9be4b34a7c9aad0eab3544e,f26e0c2c99f4f925ed769bd2fc8ab7455711084b83ad7ea90ce0d289e3284c4a,28316dda8ce8921ed7082498f59a5f259d2eb8444842728651e8f4053b809a02,132d06c1f253572b395dd9687ddd907fc4adf3d00ac88bffcb05c481d541e1a5,64a9ee53eceace65bef1ef202a74734e81d4aca4f51ae2f539318e65c18590fa,88c28c04056347ece5f025722afb31254b79b4e482c38db168cce56d1365821c,d2b1888bf82bb7314ca5b6db4605ce78543082464692cbde24a9a2aa73ad47f6
"0","50","52","0","200200","50","0","0","0","670020050","42","10","20657","50","50","1531","50","50","50","1","0","50","200000001","50","50","50","1","0","0","50","50","50","0","1","50","10","50","0","50","30"
"0","51","53","0","200200","51","0","0","0","670020051","42","10","22363","51","51","1670","51","51","51","1","0","51","200000001","51","51","51","1","0","0","51","51","51","0","1","51","10","51","0","51","30"
"0","52","54","0","200200","52","0","0","0","670020052","43","10","24069","52","52","1710","52","52","52","1","0","52","200000001","52","52","52","1","0","0","52","52","52","0","1","52","10","52","0","52","30"
"0","53","55","0","200200","53","0","0","0","670020053","43","10","25775","53","53","1800","53","53","53","1","0","53","200000001","53","53","53","1","0","0","53","53","53","0","1","53","10","53","0","53","30"
"0","54","56","0","200200","54","0","0","0","670020054","44","10","27481","54","54","1890","54","54","54","1","0","54","200000001","54","54","54","1","0","0","54","54","54","0","1","54","10","54","0","54","30"
"0","55","57","0","200200","55","0","0","0","670020055","44","10","29187","55","55","1979","55","55","55","1","0","55","200000001","55","55","55","1","0","0","55","55","55","0","1","55","10","55","0","55","30"
"0","56","58","0","200200","56","0","0","0","670020056","45","10","30893","56","56","2069","56","56","56","1","0","56","200000001","56","56","56","1","0","0","56","56","56","0","1","56","10","56","0","56","30"
"0","57","59","0","200200","57","0","0","0","670020057","45","10","32599","57","57","2159","57","57","57","1","0","57","200000001","57","57","57","1","0","0","57","57","57","0","1","57","10","57","0","57","30"
"0","58","60","0","200200","58","0","0","0","670020058","46","10","34305","58","58","2248","58","58","58","1","0","58","200000001","58","58","58","1","0","0","58","58","58","0","1","58","10","58","0","58","30"
"0","59","61","0","200200","59","0","0","0","670020059","46","10","36011","59","59","2338","59","59","59","1","0","59","200000001","59","59","59","1","0","0","59","59","59","0","1","59","10","59","0","59","30"
"0","60","62","0","200200","60","0","0","0","670020060","47","10","37717","60","60","2428","60","60","60","1","0","60","200000001","60","60","60","1","0","0","60","60","60","0","1","60","10","60","0","60","30"
"0","61","63","0","200200","61","0","0","0","670020061","47","10","39423","61","61","2518","61","61","61","1","0","61","200000001","61","61","61","1","0","0","61","61","61","0","1","61","10","61","0","61","30"
"0","62","64","0","200200","62","0","0","0","670020062","48","10","41129","62","62","2561","62","62","62","1","0","62","200000001","62","62","62","1","0","0","62","62","62","0","1","62","10","62","0","62","30"
"0","63","66","0","200200","63","0","0","0","670020063","49","10","42835","63","63","2604","63","63","63","1","0","63","200000001","63","63","63","1","0","0","63","63","63","0","1","63","10","63","0","63","30"
"0","64","68","0","200200","64","0","0","0","670020064","50","10","44541","64","64","2647","64","64","64","1","0","64","200000001","64","64","64","1","0","0","64","64","64","0","1","64","10","64","0","64","30"
"0","65","70","0","200200","65","0","0","0","670020065","51","10","46247","65","65","2690","65","65","65","1","0","65","200000001","65","65","65","1","0","0","65","65","65","0","1","65","10","65","0","65","30"
"0","66","72","0","200200","66","0","0","0","670020066","52","10","47953","66","66","2735","66","66","66","1","0","66","200000001","66","66","66","1","0","0","66","66","66","0","1","66","10","66","0","66","30"
"0","67","74","0","200200","67","0","0","0","670020067","53","10","49659","67","67","2780","67","67","67","1","0","67","200000001","67","67","67","1","0","0","67","67","67","0","1","67","10","67","0","67","30"
"0","68","76","0","200200","68","0","0","0","670020068","55","10","51365","68","68","2825","68","68","68","1","0","68","200000001","68","68","68","1","0","0","68","68","68","0","1","68","10","68","0","68","30"
"0","69","78","0","200200","69","0","0","0","670020069","57","10","53071","69","69","2870","69","69","69","1","0","69","200000001","69","69","69","1","0","0","69","69","69","0","1","69","10","69","0","69","30"
"0","70","80","0","200200","70","0","0","0","670020070","59","10","54777","70","70","2915","70","70","70","1","0","70","200000001","70","70","70","1","0","0","70","70","70","0","1","70","10","70","0","70","30"
"0","71","82","0","200200","71","0","0","0","670020071","61","10","56483","71","71","2960","71","71","71","1","0","71","200000001","71","71","71","1","0","0","71","71","71","0","1","71","10","71","0","71","30"
"0","1","2","0","200300","1","0","0","0","670030001","5","10","382","1","1","0","1","1","1","1","0","1","200000008","1","1","1","1","0","0","1","1","1","0","1","1","10","1","15","1","30"
"0","2","4","0","200300","2","0","0","0","670030002","8","10","502","2","2","0","2","2","2","1","0","2","200000008","2","2","2","1","0","0","2","2","2","0","1","2","10","2","20","2","30"
"0","3","5","0","200300","3","0","0","0","670030003","10","10","623","3","3","0","3","3","3","1","0","3","200000008","3","3","3","1","0","0","3","3","3","0","1","3","10","3","26","3","30"
"0","4","7","0","200300","4","0","0","0","670030004","16","10","686","4","4","0","4","4","4","1","0","4","200000008","4","4","4","1","0","0","4","4","4","0","1","4","10","4","61","4","30"
"0","5","7","0","200300","5","0","0","0","670030005","16","10","686","5","5","0","5","5","5","1","0","5","200000008","5","5","5","1","0","0","5","5","5","0","1","5","10","5","61","5","30"
"0","6","8","0","200300","6","0","0","0","670030006","16","10","678","6","6","0","6","6","6","1","0","6","200000008","6","6","6","1","0","0","6","6","6","0","1","6","10","6","63","6","30"
"0","7","10","0","200300","7","0","0","0","670030007","17","10","835","7","7","0","7","7","7","1","0","7","200000008","7","7","7","1","0","0","7","7","7","0","1","7","10","7","89","7","30"
"0","8","11","0","200300","8","0","0","0","670030008","20","10","991","8","8","0","8","8","8","1","0","8","200000008","8","8","8","1","0","0","8","8","8","0","1","8","10","8","114","8","30"
"0","9","11","0","200300","9","0","0","0","670030009","20","10","1019","9","9","0","9","9","9","1","0","9","200000008","9","9","9","1","0","0","9","9","9","0","1","9","10","9","117","9","30"
"0","10","13","0","200300","10","0","0","0","670030010","22","10","1048","10","10","0","10","10","10","1","0","10","200000008","10","10","10","1","0","0","10","10","10","0","1","10","10","10","120","10","30"
"0","11","13","0","200300","11","0","0","0","670030011","22","10","1076","11","11","0","11","11","11","1","0","11","200000008","11","11","11","1","0","0","11","11","11","0","1","11","10","11","123","11","30"
"0","12","13","0","200300","12","0","0","0","670030012","22","10","1104","12","12","0","12","12","12","1","0","12","200000008","12","12","12","1","0","0","12","12","12","0","1","12","10","12","126","12","30"
"0","13","14","0","200300","13","0","0","0","670030013","24","10","1309","13","13","0","13","13","13","1","0","13","200000008","13","13","13","1","0","0","13","13","13","0","1","13","10","13","133","13","30"
"0","14","16","0","200300","14","0","0","0","670030014","26","10","1513","14","14","0","14","14","14","1","0","14","200000008","14","14","14","1","0","0","14","14","14","0","1","14","10","14","138","14","30"
"0","15","16","0","200300","15","0","0","0","670030015","26","10","1717","15","15","0","15","15","15","1","0","15","200000008","15","15","15","1","0","0","15","15","15","0","1","15","10","15","145","15","30"
"0","16","17","0","200300","16","0","0","0","670030016","26","10","1921","16","16","0","16","16","16","1","0","16","200000008","16","16","16","1","0","0","16","16","16","0","1","16","10","16","151","16","30"
"0","17","18","0","200300","17","0","0","0","670030017","26","10","2257","17","17","0","17","17","17","1","0","17","200000008","17","17","17","1","0","0","17","17","17","0","1","17","10","17","175","17","30"
"0","18","18","0","200300","18","0","0","0","670030018","26","10","2592","18","18","0","18","18","18","1","0","18","200000008","18","18","18","1","0","0","18","18","18","0","1","18","10","18","198","18","30"
"0","19","18","0","200300","19","0","0","0","670030019","27","10","2828","19","19","0","19","19","19","1","0","19","200000008","19","19","19","1","0","0","19","19","19","0","1","19","10","19","200","19","30"
"0","20","18","0","200300","20","0","0","0","670030020","27","10","2939","20","20","0","20","20","20","1","0","20","200000008","20","20","20","1","0","0","20","20","20","0","1","20","10","20","203","20","30"
"0","21","18","0","200300","21","0","0","0","670030021","27","10","3050","21","21","0","21","21","21","1","0","21","200000008","21","21","21","1","0","0","21","21","21","0","1","21","10","21","206","21","30"
"0","22","20","0","200300","22","0","0","0","670030022","29","10","3148","22","22","0","22","22","22","1","0","22","200000008","22","22","22","1","0","0","22","22","22","0","1","22","10","22","226","22","30"
"0","23","20","0","200300","23","0","0","0","670030023","29","10","3304","23","23","0","23","23","23","1","0","23","200000008","23","23","23","1","0","0","23","23","23","0","1","23","10","23","226","23","30"
"0","24","28","0","200300","24","0","0","0","670030024","40","10","3586","24","24","0","24","24","24","1","0","24","200000008","24","24","24","1","0","0","24","24","24","0","1","24","10","24","321","24","30"
"0","25","30","0","200300","25","0","0","0","670030025","42","10","3866","25","25","0","25","25","25","1","0","25","200000008","25","25","25","1","0","0","25","25","25","0","1","25","10","25","333","25","30"
"0","26","30","0","200300","26","0","0","0","670030026","42","10","3966","26","26","0","26","26","26","1","0","26","200000008","26","26","26","1","0","0","26","26","26","0","1","26","10","26","371","26","30"
"0","27","30","0","200300","27","0","0","0","670030027","42","10","4060","27","27","0","27","27","27","1","0","27","200000008","27","27","27","1","0","0","27","27","27","0","1","27","10","27","374","27","30"
"0","28","30","0","200300","28","0","0","0","670030028","42","10","4152","28","28","0","28","28","28","1","0","28","200000008","28","28","28","1","0","0","28","28","28","0","1","28","10","28","376","28","30"
"0","29","32","0","200300","29","0","0","0","670030029","45","10","5542","29","29","0","29","29","29","1","0","29","200000008","29","29","29","1","0","0","29","29","29","0","1","29","10","29","438","29","30"
"0","30","32","0","200300","30","0","0","0","670030030","47","10","5591","30","30","0","30","30","30","1","0","30","200000008","30","30","30","1","0","0","30","30","30","0","1","30","10","30","480","30","30"
"0","31","32","0","200300","31","0","0","0","670030031","47","10","5604","31","31","0","31","31","31","1","0","31","200000008","31","31","31","1","0","0","31","31","31","0","1","31","10","31","481","31","30"
"0","32","32","0","200300","32","0","0","0","670030032","47","10","5618","32","32","0","32","32","32","1","0","32","200000008","32","32","32","1","0","0","32","32","32","0","1","32","10","32","481","32","30"
"0","33","32","0","200300","33","0","0","0","670030033","47","10","5632","33","33","0","33","33","33","1","0","33","200000008","33","33","33","1","0","0","33","33","33","0","1","33","10","33","482","33","30"
"0","34","32","0","200300","34","0","0","0","670030034","47","10","6542","34","34","0","34","34","34","1","0","34","200000008","34","34","34","1","0","0","34","34","34","0","1","34","10","34","539","34","30"
"0","35","32","0","200300","35","0","0","0","670030035","48","10","6610","35","35","0","35","35","35","1","0","35","200000008","35","35","35","1","0","0","35","35","35","0","1","35","10","35","543","35","30"
"0","36","32","0","200300","36","0","0","0","670030036","48","10","7177","36","36","0","36","36","36","1","0","36","200000008","36","36","36","1","0","0","36","36","36","0","1","36","10","36","561","36","30"
"0","37","35","0","200300","37","0","0","0","670030037","53","10","7979","37","37","0","37","37","37","1","0","37","200000008","37","37","37","1","0","0","37","37","37","0","1","37","10","37","606","37","30"
"0","38","49","0","200300","38","0","0","0","670030038","70","10","8781","38","38","0","38","38","38","1","0","38","200000008","38","38","38","1","0","0","38","38","38","0","1","38","10","38","651","38","30"
"0","39","49","0","200300","39","0","0","0","670030039","70","10","9666","39","39","0","39","39","39","1","0","39","200000008","39","39","39","1","0","0","39","39","39","0","1","39","10","39","736","39","30"
"0","40","49","0","200300","40","0","0","0","670030040","70","10","10551","40","40","0","40","40","40","1","0","40","200000008","40","40","40","1","0","0","40","40","40","0","1","40","10","40","821","40","30"
"0","41","50","0","200300","41","0","0","0","670030041","72","10","13253","41","41","0","41","41","41","1","0","41","200000008","41","41","41","1","0","0","41","41","41","0","1","41","10","41","935","41","30"
"0","42","50","0","200300","42","0","0","0","670030042","73","10","15956","42","42","0","42","42","42","1","0","42","200000008","42","42","42","1","0","0","42","42","42","0","1","42","10","42","1049","42","30"
"0","43","52","0","200300","43","0","0","0","670030043","75","10","16030","43","43","0","43","43","43","1","0","43","200000008","43","43","43","1","0","0","43","43","43","0","1","43","10","43","1066","43","30"
"0","44","52","0","200300","44","0","0","0","670030044","76","10","16104","44","44","0","44","44","44","1","0","44","200000008","44","44","44","1","0","0","44","44","44","0","1","44","10","44","1083","44","30"
"0","45","53","0","200300","45","0","0","0","670030045","78","10","16179","45","45","0","45","45","45","1","0","45","200000008","45","45","45","1","0","0","45","45","45","0","1","45","10","45","1100","45","30"
"0","46","56","0","200300","46","0","0","0","670030046","82","10","17054","46","46","0","46","46","46","1","0","46","200000008","46","46","46","1","0","0","46","46","46","0","1","46","10","46","1142","46","30"
"0","47","59","0","200300","47","0","0","0","670030047","85","10","17930","47","47","0","47","47","47","1","0","47","200000008","47","47","47","1","0","0","47","47","47","0","1","47","10","47","1182","47","30"
"0","48","63","0","200300","48","0","0","0","670030048","88","10","17930","48","48","0","48","48","48","1","0","48","200000008","48","48","48","1","0","0","48","48","48","0","1","48","10","48","1224","48","30"
"0","49","63","0","200300","49","0","0","0","670030049","88","10","17930","49","49","0","49","49","49","1","0","49","200000008","49","49","49","1","0","0","49","49","49","0","1","49","10","49","1224","49","30"
"0","50","69","0","200300","50","0","0","0","670030050","91","10","18080","50","50","0","50","50","50","1","0","50","200000008","50","50","50","1","0","0","50","50","50","0","1","50","10","50","1255","50","30"
"0","51","75","0","200300","51","0","0","0","670030051","94","10","18230","51","51","0","51","51","51","1","0","51","200000008","51","51","51","1","0","0","51","51","51","0","1","51","10","51","1285","51","30"
"0","52","76","0","200300","52","0","0","0","670030052","94","10","18230","52","52","0","52","52","52","1","0","52","200000008","52","52","52","1","0","0","52","52","52","0","1","52","10","52","1285","52","30"
"0","53","77","0","200300","53","0","0","0","670030053","95","10","18980","53","53","0","53","53","53","1","0","53","200000008","53","53","53","1","0","0","53","53","53","0","1","53","10","53","1345","53","30"
"0","54","77","0","200300","54","0","0","0","670030054","95","10","19730","54","54","0","54","54","54","1","0","54","200000008","54","54","54","1","0","0","54","54","54","0","1","54","10","54","1405","54","30"
"0","55","77","0","200300","55","0","0","0","670030055","95","10","20730","55","55","0","55","55","55","1","0","55","200000008","55","55","55","1","0","0","55","55","55","0","1","55","10","55","1445","55","30"
"0","56","77","0","200300","56","0","0","0","670030056","95","10","21730","56","56","0","56","56","56","1","0","56","200000008","56","56","56","1","0","0","56","56","56","0","1","56","10","56","1485","56","30"
"0","57","79","0","200300","57","0","0","0","670030057","96","10","22730","57","57","0","57","57","57","1","0","57","200000008","57","57","57","1","0","0","57","57","57","0","1","57","10","57","1625","57","30"
"0","58","80","0","200300","58","0","0","0","670030058","97","10","23730","58","58","0","58","58","58","1","0","58","200000008","58","58","58","1","0","0","58","58","58","0","1","58","10","58","1765","58","30"
"0","59","82","0","200300","59","0","0","0","670030059","98","10","24730","59","59","0","59","59","59","1","0","59","200000008","59","59","59","1","0","0","59","59","59","0","1","59","10","59","1945","59","30"
"0","60","83","0","200300","60","0","0","0","670030060","99","10","25730","60","60","0","60","60","60","1","0","60","200000008","60","60","60","1","0","0","60","60","60","0","1","60","10","60","2125","60","30"
"0","61","85","0","200300","61","0","0","0","670030061","100","10","26730","61","61","0","61","61","61","1","0","61","200000008","61","61","61","1","0","0","61","61","61","0","1","61","10","61","2305","61","30"
"0","62","86","0","200300","62","0","0","0","670030062","103","10","27299","62","62","0","62","62","62","1","0","62","200000008","62","62","62","1","0","0","62","62","62","0","1","62","10","62","2376","62","30"
"0","63","86","0","200300","63","0","0","0","670030063","106","10","27868","63","63","0","63","63","63","1","0","63","200000008","63","63","63","1","0","0","63","63","63","0","1","63","10","63","2447","63","30"
"0","64","86","0","200300","64","0","0","0","670030064","109","10","28437","64","64","0","64","64","64","1","0","64","200000008","64","64","64","1","0","0","64","64","64","0","1","64","10","64","2518","64","30"
