c1654e28e3f4944c01bb3d588523213a3eb3c96947722c7958e2715cbf72f631,d12bbff886227b83eb4c41de81dfa06d6ae6b78d17525c76a60fede87c039316,afabd234a7b82f75a7b505d3410c99b37495b21df50d462e5298e9104a4f3664,3a513b33e31371cc54c3c85dc1a582eea566c729104a1ec52c57cf90ccdfd9b6,347c299ebd0246d2d3d1db73ef1ddb50686a07585933c7e39fed0056bd6efd88,056245e4753475fb585aee3b6c51a8110b7f3d532311d11103dad581c8454573,ce967781fffbde7a53d2014f7fbe2cc70938029d29e014a47e619260c8007f22,891e5248aecb85590674c34f3af1fb87cc1be5dbaade17c6aab1a4b65a1a43a5,4b6fd8f11009a812d1fbc119e19e2ebd8bce03e53ab528718fb002ca78feb83d,bd918a12986cbf6d12c1e9f69ebf1f1dd2da494ef5e3494a3636627b304b5f5f,c3a737a97be769a279b31b6aecaa7943ff13b60e421dda1f64b2a70d99f4e058,d54f2bee5d2956c10153ece864df9f0fc5584b4983cea126e71367983c12915b
"111501","244","13","5029410","2020/04/15 15:59:59","0","0","10029","1003","0","0","2020/04/01 16:00:00"
"111501","245","15","5029411","2020/04/15 15:59:59","0","0","10029","1003","0","0","2020/04/01 16:00:00"
"108501","246","108501","5009401","2020/04/22 15:59:59","0","0","10030","1004","0","0","2020/04/15 16:00:00"
"108401","247","1003003","5009402","2020/04/22 15:59:59","1","0","10030","1002","0","0","2020/04/15 16:00:00"
"108601","248","10","5009403","2020/04/22 15:59:59","0","0","10030","1001","0","0","2020/04/15 16:00:00"
"108501","249","20","5009404","2020/04/22 15:59:59","0","0","10030","1001","0","0","2020/04/15 16:00:00"
"108401","250","30","5009405","2020/04/22 15:59:59","0","0","10030","1001","0","0","2020/04/15 16:00:00"
"108601","251","2","5009406","2020/04/22 15:59:59","0","0","10030","1003","0","0","2020/04/15 16:00:00"
"108601","252","3","5009407","2020/04/22 15:59:59","0","0","10030","1003","0","0","2020/04/15 16:00:00"
"108501","253","4","5009408","2020/04/22 15:59:59","0","0","10030","1003","0","0","2020/04/15 16:00:00"
"108501","254","5","5009409","2020/04/22 15:59:59","0","0","10030","1003","0","0","2020/04/15 16:00:00"
"108401","255","6","5009410","2020/04/22 15:59:59","0","0","10030","1003","0","0","2020/04/15 16:00:00"
"108401","256","8","5009411","2020/04/22 15:59:59","0","0","10030","1003","0","0","2020/04/15 16:00:00"
"112101","257","112101","5031401","2020/05/19 15:59:59","0","0","10031","1004","0","0","2020/05/05 16:00:00"
"112001","258","1003103","5031402","2020/05/19 15:59:59","1","0","10031","1002","0","0","2020/05/05 16:00:00"
"111901","259","10","5031403","2020/05/19 15:59:59","0","0","10031","1001","0","0","2020/05/05 16:00:00"
"112001","260","20","5031404","2020/05/19 15:59:59","0","0","10031","1001","0","0","2020/05/05 16:00:00"
"111801","261","30","5031405","2020/05/19 15:59:59","0","0","10031","1001","0","0","2020/05/05 16:00:00"
"111801","262","2","5031406","2020/05/19 15:59:59","0","0","10031","1003","0","0","2020/05/05 16:00:00"
"112001","263","4","5031407","2020/05/19 15:59:59","0","0","10031","1003","0","0","2020/05/05 16:00:00"
"111901","264","7","5031408","2020/05/19 15:59:59","0","0","10031","1003","0","0","2020/05/05 16:00:00"
"112101","265","10","5031409","2020/05/19 15:59:59","0","0","10031","1003","0","0","2020/05/05 16:00:00"
"112101","266","13","5031410","2020/05/19 15:59:59","0","0","10031","1003","0","0","2020/05/05 16:00:00"
"112101","267","15","5031411","2020/05/19 15:59:59","0","0","10031","1003","0","0","2020/05/05 16:00:00"
"108901","268","108901","5010401","2020/05/26 15:59:59","0","0","10032","1004","0","0","2020/05/19 16:00:00"
"108801","269","1003203","5010402","2020/05/26 15:59:59","1","0","10032","1002","0","0","2020/05/19 16:00:00"
"108901","270","10","5010403","2020/05/26 15:59:59","0","0","10032","1001","0","0","2020/05/19 16:00:00"
"108701","271","20","5010404","2020/05/26 15:59:59","0","0","10032","1001","0","0","2020/05/19 16:00:00"
"108801","272","30","5010405","2020/05/26 15:59:59","0","0","10032","1001","0","0","2020/05/19 16:00:00"
"108801","273","2","5010406","2020/05/26 15:59:59","0","0","10032","1003","0","0","2020/05/19 16:00:00"
"108901","274","3","5010407","2020/05/26 15:59:59","0","0","10032","1003","0","0","2020/05/19 16:00:00"
"108701","275","4","5010408","2020/05/26 15:59:59","0","0","10032","1003","0","0","2020/05/19 16:00:00"
"108901","276","5","5010409","2020/05/26 15:59:59","0","0","10032","1003","0","0","2020/05/19 16:00:00"
"108801","277","6","5010410","2020/05/26 15:59:59","0","0","10032","1003","0","0","2020/05/19 16:00:00"
"108701","278","8","5010411","2020/05/26 15:59:59","0","0","10032","1003","0","0","2020/05/19 16:00:00"
"112301","279","112301","5033401","2020/06/17 15:59:59","0","0","10033","1004","0","0","2020/06/03 16:00:00"
"112201","280","1003303","5033402","2020/06/17 15:59:59","1","0","10033","1002","0","0","2020/06/03 16:00:00"
"112201","281","10","5033403","2020/06/17 15:59:59","0","0","10033","1001","0","0","2020/06/03 16:00:00"
"112301","282","20","5033404","2020/06/17 15:59:59","0","0","10033","1001","0","0","2020/06/03 16:00:00"
"112301","283","30","5033405","2020/06/17 15:59:59","0","0","10033","1001","0","0","2020/06/03 16:00:00"
"112201","284","2","5033406","2020/06/17 15:59:59","0","0","10033","1003","0","0","2020/06/03 16:00:00"
"112301","285","4","5033407","2020/06/17 15:59:59","0","0","10033","1003","0","0","2020/06/03 16:00:00"
"112201","286","7","5033408","2020/06/17 15:59:59","0","0","10033","1003","0","0","2020/06/03 16:00:00"
"112301","287","10","5033409","2020/06/17 15:59:59","0","0","10033","1003","0","0","2020/06/03 16:00:00"
"112201","288","13","5033410","2020/06/17 15:59:59","0","0","10033","1003","0","0","2020/06/03 16:00:00"
"112201","289","15","5033411","2020/06/17 15:59:59","0","0","10033","1003","0","0","2020/06/03 16:00:00"
"109001","290","109001","5011401","2020/06/24 15:59:59","0","0","10034","1004","0","0","2020/06/17 16:00:00"
"101101","291","1003403","5011402","2020/06/24 15:59:59","1","0","10034","1002","0","0","2020/06/17 16:00:00"
"101101","292","10","5011403","2020/06/24 15:59:59","0","0","10034","1001","0","0","2020/06/17 16:00:00"
"109101","293","20","5011404","2020/06/24 15:59:59","0","0","10034","1001","0","0","2020/06/17 16:00:00"
"109001","294","30","5011405","2020/06/24 15:59:59","0","0","10034","1001","0","0","2020/06/17 16:00:00"
"109101","295","2","5011406","2020/06/24 15:59:59","0","0","10034","1003","0","0","2020/06/17 16:00:00"
"109001","296","3","5011407","2020/06/24 15:59:59","0","0","10034","1003","0","0","2020/06/17 16:00:00"
"109101","297","4","5011408","2020/06/24 15:59:59","0","0","10034","1003","0","0","2020/06/17 16:00:00"
"109001","298","5","5011409","2020/06/24 15:59:59","0","0","10034","1003","0","0","2020/06/17 16:00:00"
"101101","299","6","5011410","2020/06/24 15:59:59","0","0","10034","1003","0","0","2020/06/17 16:00:00"
"109101","300","8","5011411","2020/06/24 15:59:59","0","0","10034","1003","0","0","2020/06/17 16:00:00"
"108901","301","10","5010403","2020/01/24 20:59:59","0","0","10032","1001","0","0","2020/01/17 12:00:00"
"108701","302","20","5010404","2020/01/24 20:59:59","0","0","10032","1001","0","0","2020/01/17 12:00:00"
"108801","303","30","5010405","2020/01/24 20:59:59","0","0","10032","1001","0","0","2020/01/17 12:00:00"
"108801","304","2","5010406","2020/01/24 20:59:59","0","0","10032","1003","0","0","2020/01/17 12:00:00"
"108901","305","3","5010407","2020/01/24 20:59:59","0","0","10032","1003","0","0","2020/01/17 12:00:00"
"108701","306","4","5010408","2020/01/24 20:59:59","0","0","10032","1003","0","0","2020/01/17 12:00:00"
"108901","307","5","5010409","2020/01/24 20:59:59","0","0","10032","1003","0","0","2020/01/17 12:00:00"
"108801","308","6","5010410","2020/01/24 20:59:59","0","0","10032","1003","0","0","2020/01/17 12:00:00"
"108701","309","8","5010411","2020/01/24 20:59:59","0","0","10032","1003","0","0","2020/01/17 12:00:00"
"112601","310","112601","5035401","2020/10/21 15:59:59","0","0","10035","1004","0","0","2020/09/30 16:00:00"
"112601","311","1003503","5035402","2020/10/21 15:59:59","1","0","10035","1002","0","0","2020/09/30 16:00:00"
"112601","312","10","5035403","2020/10/21 15:59:59","0","0","10035","1001","0","0","2020/09/30 16:00:00"
"112501","313","20","5035404","2020/10/21 15:59:59","0","0","10035","1001","0","0","2020/09/30 16:00:00"
"112401","314","30","5035405","2020/10/21 15:59:59","0","0","10035","1001","0","0","2020/09/30 16:00:00"
"112401","315","2","5035406","2020/10/21 15:59:59","0","0","10035","1003","0","0","2020/09/30 16:00:00"
"112501","316","4","5035407","2020/10/21 15:59:59","0","0","10035","1003","0","0","2020/09/30 16:00:00"
"112601","317","7","5035408","2020/10/21 15:59:59","0","0","10035","1003","0","0","2020/09/30 16:00:00"
"112501","318","1003603","5036402","2020/10/21 15:59:59","1","0","10036","1002","0","0","2020/10/12 16:00:00"
"112601","319","10","5036403","2020/10/21 15:59:59","0","0","10036","1001","0","0","2020/10/12 16:00:00"
"112501","320","20","5036404","2020/10/21 15:59:59","0","0","10036","1001","0","0","2020/10/12 16:00:00"
"112401","321","30","5036405","2020/10/21 15:59:59","0","0","10036","1001","0","0","2020/10/12 16:00:00"
"112401","322","14","5036406","2020/10/21 15:59:59","0","0","10036","1003","0","0","2020/10/12 16:00:00"
"112501","323","16","5036407","2020/10/21 15:59:59","0","0","10036","1003","0","0","2020/10/12 16:00:00"
"112601","324","19","5036408","2020/10/21 15:59:59","0","0","10036","1003","0","0","2020/10/12 16:00:00"
"112401","327","22","5036411","2020/10/21 15:59:59","0","0","10036","1003","0","0","2020/10/12 16:00:00"
"109001","332","109001","5011401","2020/02/22 20:59:59","0","0","10034","1004","0","0","2020/02/15 12:00:00"
"101101","333","1003403","5011402","2020/02/22 20:59:59","1","0","10034","1002","0","0","2020/02/15 12:00:00"
"101101","334","10","5011403","2020/02/22 20:59:59","0","0","10034","1001","0","0","2020/02/15 12:00:00"
"109101","335","20","5011404","2020/02/22 20:59:59","0","0","10034","1001","0","0","2020/02/15 12:00:00"
"109001","336","30","5011405","2020/02/22 20:59:59","0","0","10034","1001","0","0","2020/02/15 12:00:00"
"109101","337","2","5011406","2020/02/22 20:59:59","0","0","10034","1003","0","0","2020/02/15 12:00:00"
"109001","338","3","5011407","2020/02/22 20:59:59","0","0","10034","1003","0","0","2020/02/15 12:00:00"
"109101","339","4","5011408","2020/02/22 20:59:59","0","0","10034","1003","0","0","2020/02/15 12:00:00"
"109001","340","5","5011409","2020/02/22 20:59:59","0","0","10034","1003","0","0","2020/02/15 12:00:00"
"101101","341","6","5011410","2020/02/22 20:59:59","0","0","10034","1003","0","0","2020/02/15 12:00:00"
"109101","342","8","5011411","2020/02/22 20:59:59","0","0","10034","1003","0","0","2020/02/15 12:00:00"
"110801","10038001","1003803","5038402","2020/07/16 15:59:59","1","0","10038","1002","0","0","2020/07/02 16:00:00"
"110901","10038002","10","5038403","2020/07/16 15:59:59","0","0","10038","1001","0","0","2020/07/02 16:00:00"
"111001","10038003","20","5038404","2020/07/16 15:59:59","0","0","10038","1001","0","0","2020/07/02 16:00:00"
"110801","10038004","30","5038405","2020/07/16 15:59:59","0","0","10038","1001","0","0","2020/07/02 16:00:00"
"111001","10038005","2","5038406","2020/07/16 15:59:59","0","0","10038","1003","0","0","2020/07/02 16:00:00"
"110901","10038006","4","5038407","2020/07/16 15:59:59","0","0","10038","1003","0","0","2020/07/02 16:00:00"
"110901","10038007","7","5038408","2020/07/16 15:59:59","0","0","10038","1003","0","0","2020/07/02 16:00:00"
"110801","10038008","10","5038409","2020/07/16 15:59:59","0","0","10038","1003","0","0","2020/07/02 16:00:00"
"111001","10038009","13","5038410","2020/07/16 15:59:59","0","0","10038","1003","0","0","2020/07/02 16:00:00"
"110901","10038010","15","5038411","2020/07/16 15:59:59","0","0","10038","1003","0","0","2020/07/02 16:00:00"
"109301","10039001","109301","5013401","2020/07/23 15:59:59","0","0","10039","1004","0","0","2020/07/16 16:00:00"
"109201","10039002","1003903","5013402","2020/07/23 15:59:59","1","0","10039","1002","0","0","2020/07/16 16:00:00"
"109301","10039003","10","5013403","2020/07/23 15:59:59","0","0","10039","1001","0","0","2020/07/16 16:00:00"
"109401","10039004","20","5013404","2020/07/23 15:59:59","0","0","10039","1001","0","0","2020/07/16 16:00:00"
"109201","10039005","30","5013405","2020/07/23 15:59:59","0","0","10039","1001","0","0","2020/07/16 16:00:00"
"109201","10039006","2","5013406","2020/07/23 15:59:59","0","0","10039","1003","0","0","2020/07/16 16:00:00"
"109401","10039007","3","5013407","2020/07/23 15:59:59","0","0","10039","1003","0","0","2020/07/16 16:00:00"
"109301","10039008","4","5013408","2020/07/23 15:59:59","0","0","10039","1003","0","0","2020/07/16 16:00:00"
"109201","10039009","5","5013409","2020/07/23 15:59:59","0","0","10039","1003","0","0","2020/07/16 16:00:00"
"109401","10039010","6","5013410","2020/07/23 15:59:59","0","0","10039","1003","0","0","2020/07/16 16:00:00"
"109201","10039011","8","5013411","2020/07/23 15:59:59","0","0","10039","1003","0","0","2020/07/16 16:00:00"
"102601","10040001","1004003","5040402","2020/08/17 15:59:59","1","0","10040","1002","0","0","2020/08/03 16:00:00"
"105201","10040002","10","5040403","2020/08/17 15:59:59","0","0","10040","1001","0","0","2020/08/03 16:00:00"
"102601","10040003","20","5040404","2020/08/17 15:59:59","0","0","10040","1001","0","0","2020/08/03 16:00:00"
"103301","10040004","30","5040405","2020/08/17 15:59:59","0","0","10040","1001","0","0","2020/08/03 16:00:00"
"102601","10040005","2","5040406","2020/08/17 15:59:59","0","0","10040","1003","0","0","2020/08/03 16:00:00"
"103301","10040006","4","5040407","2020/08/17 15:59:59","0","0","10040","1003","0","0","2020/08/03 16:00:00"
"105201","10040007","7","5040408","2020/08/17 15:59:59","0","0","10040","1003","0","0","2020/08/03 16:00:00"
"103801","10040008","10","5040409","2020/08/17 15:59:59","0","0","10040","1003","0","0","2020/08/03 16:00:00"
"103301","10040009","13","5040410","2020/08/17 15:59:59","0","0","10040","1003","0","0","2020/08/03 16:00:00"
"102601","10040010","15","5040411","2020/08/17 15:59:59","0","0","10040","1003","0","0","2020/08/03 16:00:00"
"105301","10041001","1004103","5015402","2020/09/25 20:59:59","1","0","10041","1002","0","0","2020/09/18 16:00:00"
"105301","10041002","10","5015403","2020/09/25 20:59:59","0","0","10041","1001","0","0","2020/09/18 16:00:00"
"109501","10041003","20","5015404","2020/09/25 20:59:59","0","0","10041","1001","0","0","2020/09/18 16:00:00"
"109601","10041004","30","5015405","2020/09/25 20:59:59","0","0","10041","1001","0","0","2020/09/18 16:00:00"
"109501","10041005","2","5015406","2020/09/25 20:59:59","0","0","10041","1003","0","0","2020/09/18 16:00:00"
"109501","10041006","3","5015407","2020/09/25 20:59:59","0","0","10041","1003","0","0","2020/09/18 16:00:00"
"105301","10041007","4","5015408","2020/09/25 20:59:59","0","0","10041","1003","0","0","2020/09/18 16:00:00"
"109601","10041008","5","5015409","2020/09/25 20:59:59","0","0","10041","1003","0","0","2020/09/18 16:00:00"
"109601","10041009","6","5015410","2020/09/25 20:59:59","0","0","10041","1003","0","0","2020/09/18 16:00:00"
"105301","10041010","8","5015411","2020/09/25 20:59:59","0","0","10041","1003","0","0","2020/09/18 16:00:00"
"113001","10042001","113001","5042401","2020/09/18 15:59:59","0","0","10042","1004","0","0","2020/09/04 16:00:00"
"112901","10042002","1004203","5042402","2020/09/18 15:59:59","1","0","10042","1002","0","0","2020/09/04 16:00:00"
"106701","10042003","10","5042403","2020/09/18 15:59:59","0","0","10042","1001","0","0","2020/09/04 16:00:00"
"900103","10042004","20","5042404","2020/09/18 15:59:59","0","0","10042","1001","0","0","2020/09/04 16:00:00"
"112901","10042005","30","5042405","2020/09/18 15:59:59","0","0","10042","1001","0","0","2020/09/04 16:00:00"
"101101","10042006","3","5042426","2020/09/18 15:59:59","0","0","10042","1003","0","0","2020/09/04 16:00:00"
"112901","10042007","3","5042406","2020/09/18 15:59:59","0","5042001","10042","1003","1","0","2020/09/04 16:00:00"
"105501","10042008","7","5042427","2020/09/18 15:59:59","0","0","10042","1003","0","0","2020/09/04 16:00:00"
"113001","10042009","7","5042407","2020/09/18 15:59:59","0","5042001","10042","1003","1","0","2020/09/04 16:00:00"
"100101","10042010","11","5042428","2020/09/18 15:59:59","0","0","10042","1003","0","0","2020/09/04 16:00:00"
"900103","10042011","11","5042408","2020/09/18 15:59:59","0","5042001","10042","1003","1","0","2020/09/04 16:00:00"
"101101","10042012","15","5042431","2020/09/18 15:59:59","0","0","10042","1003","0","0","2020/09/04 16:00:00"
"112901","10042013","15","5042411","2020/09/18 15:59:59","0","5042001","10042","1003","1","0","2020/09/04 16:00:00"
"110101","10043001","110101","5019401","2020/10/26 20:59:59","0","0","10043","1004","0","0","2020/10/19 16:00:00"
"110201","10043002","1004303","5019402","2020/10/26 20:59:59","1","0","10043","1002","0","0","2020/10/19 16:00:00"
"110001","10043003","10","5019403","2020/10/26 20:59:59","0","0","10043","1001","0","0","2020/10/19 16:00:00"
"110201","10043004","20","5019404","2020/10/26 20:59:59","0","0","10043","1001","0","0","2020/10/19 16:00:00"
"110101","10043005","30","5019405","2020/10/26 20:59:59","0","0","10043","1001","0","0","2020/10/19 16:00:00"
"110001","10043006","2","5019406","2020/10/26 20:59:59","0","0","10043","1003","0","0","2020/10/19 16:00:00"
"110001","10043007","3","5019407","2020/10/26 20:59:59","0","0","10043","1003","0","0","2020/10/19 16:00:00"
"110201","10043008","4","5019408","2020/10/26 20:59:59","0","0","10043","1003","0","0","2020/10/19 16:00:00"
"110101","10043009","5","5019409","2020/10/26 20:59:59","0","0","10043","1003","0","0","2020/10/19 16:00:00"
"110101","10043010","6","5019410","2020/10/26 20:59:59","0","0","10043","1003","0","0","2020/10/19 16:00:00"
"110201","10043011","8","5019411","2020/10/26 20:59:59","0","0","10043","1003","0","0","2020/10/19 16:00:00"
"113201","10044001","113201","5044401","2020/11/16 15:59:59","0","0","10044","1004","0","0","2020/11/02 16:00:00"
"113201","10044002","1004403","5044402","2020/11/16 15:59:59","1","0","10044","1002","0","0","2020/11/02 16:00:00"
"113201","10044003","10","5044403","2020/11/16 15:59:59","0","0","10044","1001","0","0","2020/11/02 16:00:00"
"113301","10044004","20","5044404","2020/11/16 15:59:59","0","0","10044","1001","0","0","2020/11/02 16:00:00"
"113101","10044005","30","5044405","2020/11/16 15:59:59","0","0","10044","1001","0","0","2020/11/02 16:00:00"
"105601","10044006","2","5044426","2020/11/16 15:59:59","0","0","10044","1003","0","0","2020/11/02 16:00:00"
"100901","10044007","4","5044427","2020/11/16 15:59:59","0","0","10044","1003","0","0","2020/11/02 16:00:00"
"101301","10044008","7","5044428","2020/11/16 15:59:59","0","0","10044","1003","0","0","2020/11/02 16:00:00"
"105601","10044009","10","5044429","2020/11/16 15:59:59","0","0","10044","1003","0","0","2020/11/02 16:00:00"
"101301","10044010","13","5044430","2020/11/16 15:59:59","0","0","10044","1003","0","0","2020/11/02 16:00:00"
"105601","10044011","15","5044431","2020/11/16 15:59:59","0","0","10044","1003","0","0","2020/11/02 16:00:00"
"113101","10044012","2","5044406","2020/11/16 15:59:59","0","5044001","10044","1003","1","0","2020/11/02 16:00:00"
"113201","10044013","4","5044407","2020/11/16 15:59:59","0","5044001","10044","1003","1","0","2020/11/02 16:00:00"
"113301","10044014","7","5044408","2020/11/16 15:59:59","0","5044001","10044","1003","1","0","2020/11/02 16:00:00"
"113101","10044015","10","5044409","2020/11/16 15:59:59","0","5044001","10044","1003","1","0","2020/11/02 16:00:00"
"113301","10044016","13","5044410","2020/11/16 15:59:59","0","5044001","10044","1003","1","0","2020/11/02 16:00:00"
