c97dff3f90a9589f4077aadf6a267903ac7d18b23544339b294d9ec65db52476,312cde2be9787a3b4c8c2d800c341e85659fbec1488a527f6fcb98ddd66cbb97,8555040160f76780922fba2d95dd91216049124bae72adc273f05913af70f5f3,03ece7cdf88605e8b5b31ba8f2804425105c4e34e25bdb21012de511605ecd21,745e49df5cc2518b01d12f70c839d98f670229f3acaf3c4136354b328e3d4548,4a3c18c86187a881ee866a99fd7ec6b8d77be31796bd1ddfa7d32f143f608ce0,6afbda510f306db9c4122952dffd73a6ec51c3470c9637d5e2832fc1096701fa,4d00e0ee9729e4c8b81d021bf435bacd4d2b4bcacc27354107b53af471418aa7,fc119b417e2087d3175878839835098794d221727f9108374169343c27c7127b,911e47b1fe215dd3129acb41d0bf80f86e65ff12b93816b21d8490f4cc7b5b99,dfb2acc0e18874414e5a57a389ca198f83ff55ff9e0533448f14e5f38bf45046,c0ae8c12bab0dec2daeba84236dfd33601637127e01f81740aa519494ef37100,57e8a3e4b9fcd888a1ff86fbe57c40c5ba9a4c4d73b26dcc80529c3c4467d3cc
"10001","10020480","0","10020157","0","0","7","2","0","21","10020158","0","0"
"1","10020168","0","10020560","0","0","3","2","0","17","10020167","0","0"
"0","10020169","0","10020167","0","0","12","2","0","16","10020168","0","0"
"10002","10020175","10020477","10020168","0","0","7","2","0","15","10020169","0","0"
"2","10020176","0","10020169","0","0","2","2","0","14","10020175","0","0"
"0","10020178","0","10020175","0","0","6","2","0","13","10020176","0","0"
"2","10020179","0","10020178","0","0","14","2","0","11","10020177","0","10020479"
"4","10020177","0","10020176","0","0","14","2","0","12","10020178","0","0"
"0","10020180","0","10020177","0","0","4","2","0","10","10020179","0","0"
"10003","10020182","0","10020179","0","0","7","2","0","9","10020180","0","0"
"3","10020183","0","10020180","0","0","3","2","0","8","10020182","0","0"
"10001","10020184","0","10020182","0","0","11","2","0","7","10020183","0","0"
"1","10020185","0","10020183","0","0","2","2","0","6","10020184","0","0"
"0","10020186","0","10020184","0","0","12","2","0","5","10020185","0","0"
"0","10020187","0","10020185","0","0","6","2","0","4","10020186","0","0"
"3","10020188","0","10020186","0","0","14","2","0","3","10020187","0","0"
"10003","10020189","0","10020187","0","0","7","2","0","2","10020188","0","0"
"1","10020190","0","10020188","0","0","2","2","0","1","10020189","0","0"
"0","10020191","0","10020189","0","0","13","2","0","0","10020190","0","0"
"0","10020192","0","10020190","0","0","6","2","0","66","10020191","0","0"
"10001","10020193","0","10020191","0","0","7","2","0","65","10020192","0","0"
"1","10020194","0","10020192","0","0","3","2","0","64","10020193","0","0"
"0","10020202","0","10020193","0","0","4","2","0","63","10020194","0","0"
"1","10020203","0","10020194","0","0","2","2","0","62","10020202","0","0"
"10001","10020450","0","10020202","0","0","7","2","0","61","10020203","0","0"
"2","10020235","0","10020476","0","0","2","2","0","36","10020234","0","0"
"10002","10020236","0","10020234","0","0","7","2","0","35","10020235","0","0"
"1","10020237","0","10020235","0","0","2","2","0","34","10020236","0","0"
"0","10020239","10020549","10020236","0","0","4","2","0","33","10020237","0","0"
"10001","10020253","0","10020237","0","0","7","2","0","32","10020239","0","0"
"0","10020254","0","10020239","0","0","6","2","0","31","10020253","0","0"
"0","10020255","0","10020253","0","0","12","2","0","30","10020254","0","0"
"2","10020256","0","10020254","0","0","3","2","0","29","10020255","0","10020555"
"10001","10020257","0","10020255","0","0","7","2","0","28","10020256","0","0"
"0","10020258","0","10020256","0","0","5","2","0","27","10020257","0","0"
"0","10020410","0","10020257","0","0","6","2","0","26","10020258","0","0"
"0","10020261","0","10020410","0","0","12","2","0","24","10020260","0","0"
"1","10020262","0","10020260","0","0","2","2","0","23","10020261","0","0"
"0","10020263","0","10020261","0","0","4","2","0","22","10020262","0","0"
"10002","10020264","0","10020262","0","0","7","2","0","21","10020263","0","0"
"4","10020265","0","10020263","0","0","14","2","0","20","10020264","0","0"
"0","10020266","0","10020264","0","0","12","2","0","19","10020265","0","0"
"10001","10020267","0","10020265","0","0","11","2","0","18","10020266","0","0"
"2","10020268","0","10020266","0","0","3","2","0","17","10020267","0","0"
"3","10020269","0","10020267","0","0","2","2","0","16","10020268","0","0"
"0","10020270","10020273","10020268","0","0","4","2","0","15","10020269","0","0"
"1","10020271","0","10020269","0","0","2","2","0","14","10020270","0","0"
"3","10020275","0","10020270","0","0","2","2","0","13","10020271","0","0"
"0","10020274","0","10020273","0","0","6","2","0","13","10020272","0","0"
"10001","10020272","0","10020269","0","0","7","2","0","14","10020273","0","0"
"5","10020276","0","10020272","0","0","14","2","0","12","10020274","0","0"
"2","10020276","0","10020271","0","0","3","2","0","12","10020275","0","0"
"10003","10020277","0","10020274","0","0","7","2","0","11","10020276","0","10020275"
"1","10020278","0","10020276","0","0","2","2","0","10","10020277","0","0"
"3","10020279","0","10020277","0","0","14","2","0","9","10020278","0","0"
"10001","10020280","0","10020278","0","0","7","2","0","8","10020279","0","0"
"0","10020281","0","10020279","0","0","6","2","0","7","10020280","0","0"
"2","10020282","0","10020280","0","0","2","2","0","6","10020281","0","0"
"10001","10020283","0","10020281","0","0","11","2","0","5","10020282","0","0"
"0","10020284","0","10020282","0","0","4","2","0","4","10020283","0","0"
"0","10020285","0","10020283","0","0","5","2","0","3","10020284","0","0"
"1","10020286","0","10020284","0","0","2","2","0","2","10020285","0","0"
"10003","10020287","0","10020285","0","0","7","2","0","1","10020286","0","0"
"0","10020288","0","10020286","0","0","13","2","0","0","10020287","0","0"
"10001","10020289","0","10020287","0","0","7","2","0","66","10020288","0","0"
"0","10020290","0","10020288","0","0","5","2","0","65","10020289","0","0"
"1","10020291","0","10020289","0","0","2","2","0","64","10020290","0","0"
"0","10020292","0","10020290","0","0","6","2","0","63","10020291","0","0"
"0","10020293","0","10020291","0","0","12","2","0","62","10020292","0","0"
"1","10020294","0","10020292","0","0","2","2","0","61","10020293","0","0"
"0","10020295","10020545","10020293","0","0","4","2","0","60","10020294","0","0"
"1","10020296","0","10020294","0","0","3","2","0","59","10020295","0","0"
"10001","10020419","0","10020295","0","0","7","2","0","58","10020296","0","0"
"0","10020336","0","10020431","0","0","12","2","0","45","10020331","0","0"
"3","10020337","0","10020331","0","0","14","2","0","44","10020336","0","0"
"2","10020338","0","10020336","0","0","2","2","0","43","10020337","0","0"
"10002","10020339","0","10020337","0","0","7","2","0","42","10020338","0","0"
"10001","10020412","0","10020338","0","0","11","2","0","41","10020339","0","0"
"2","10020342","0","10020412","0","0","2","2","0","39","10020341","0","0"
"0","10020343","0","10020341","0","0","4","2","0","38","10020342","0","0"
"1","10020344","0","10020342","0","0","3","2","0","37","10020343","0","0"
"1","10020345","0","10020343","0","0","2","2","0","36","10020344","0","0"
"0","10020346","0","10020344","0","0","12","2","0","35","10020345","0","0"
"0","10020347","0","10020345","0","0","6","2","0","34","10020346","0","0"
"1","10020348","0","10020346","0","0","2","2","0","33","10020347","0","0"
"3","10020349","0","10020347","0","0","14","2","0","32","10020348","0","0"
"0","10020351","10020350","10020348","0","0","4","2","0","31","10020349","0","0"
"3","10020352","0","10020349","0","0","3","2","0","32","10020350","0","0"
"10002","10020353","0","10020349","0","0","7","2","0","30","10020351","0","0"
"3","10020355","0","10020350","0","0","2","2","0","31","10020352","0","0"
"2","10020354","0","10020351","0","0","3","2","0","29","10020353","0","0"
"2","10020358","0","10020353","0","0","2","2","0","28","10020354","0","0"
"5","10020356","0","10020352","0","0","14","2","0","30","10020355","0","0"
"10003","10020357","0","10020355","0","0","7","2","0","29","10020356","0","0"
"3","10020358","0","10020356","0","0","3","2","0","28","10020357","0","0"
"0","10020359","0","10020354","0","0","6","2","0","27","10020358","0","10020357"
"0","10020360","0","10020358","0","0","5","2","0","26","10020359","0","0"
"0","10020361","0","10020359","0","0","4","2","0","25","10020360","0","0"
"3","10020362","0","10020360","0","0","2","2","0","24","10020361","0","0"
"10001","10020363","0","10020361","0","0","7","2","0","23","10020362","0","0"
"1","10020364","0","10020362","0","0","2","2","0","22","10020363","0","0"
"4","10020365","0","10020363","0","0","14","2","0","21","10020364","0","0"
"0","10020366","0","10020364","0","0","4","2","0","20","10020365","0","0"
"0","10020367","0","10020365","0","0","5","2","0","19","10020366","0","0"
"1","10020368","0","10020366","0","0","3","2","0","18","10020367","0","0"
"10001","10020369","0","10020367","0","0","11","2","0","17","10020368","0","0"
"1","10020370","0","10020368","0","0","2","2","0","16","10020369","0","0"
"0","10020440","10020437","10020369","0","0","4","2","0","15","10020370","0","0"
"3","10020383","0","10020449","0","0","3","2","0","4","10020382","0","0"
"0","10020384","0","10020382","0","0","6","2","0","3","10020383","0","0"
"2","10020385","0","10020383","0","0","2","2","0","2","10020384","0","0"
"1","10020386","0","10020384","0","0","2","2","0","1","10020385","0","0"
"0","10020387","0","10020385","0","0","13","2","0","0","10020386","0","0"
"0","10020388","0","10020386","0","0","6","2","0","66","10020387","0","0"
"0","10020389","0","10020387","0","0","4","2","0","65","10020388","0","0"
"2","10020390","0","10020388","0","0","3","2","0","64","10020389","0","0"
"0","10020002","0","10020389","0","0","12","2","0","63","10020390","0","0"
"1","10020405","0","10020079","0","10020582","2","2","0","6","10020404","0","10020581"
"3","10020406","0","10020404","0","0","3","2","0","5","10020405","0","0"
"10001","10020083","0","10020405","0","0","11","2","0","4","10020406","0","0"
"10001","10020094","0","10020092","0","0","7","2","0","60","10020407","0","0"
"2","10020150","0","10020148","0","0","3","2","0","30","10020408","0","0"
"2","10020260","0","10020258","0","0","3","2","0","25","10020410","0","0"
"2","10020341","0","10020339","0","0","3","2","0","40","10020412","0","0"
"0","10020420","0","10020296","0","0","6","2","0","57","10020419","0","0"
"10001","10020421","0","10020419","0","0","11","2","0","56","10020420","0","10020547"
"0","10020422","0","10020420","0","0","4","2","0","55","10020421","0","0"
"3","10020423","0","10020421","0","0","14","2","0","54","10020422","0","0"
"10001","10020424","10020426","10020422","0","0","7","2","0","53","10020423","0","0"
"10002","10020436","0","10020423","0","0","7","2","0","52","10020424","0","0"
"10003","10020427","0","10020426","0","0","7","2","0","51","10020425","0","0"
"2","10020425","0","10020423","0","0","3","2","0","52","10020426","0","0"
"3","10020428","0","10020425","0","0","3","2","0","50","10020427","0","0"
"0","10020429","0","10020427","0","0","4","2","0","49","10020428","0","0"
"10001","10020430","0","10020428","0","0","7","2","0","48","10020429","0","0"
"10001","10020431","0","10020429","0","0","11","2","0","47","10020430","0","0"
"0","10020331","0","10020430","0","0","6","2","0","46","10020431","0","10020432"
"0","10020431","0","10020433","0","0","4","2","0","47","10020432","0","0"
"1","10020432","0","10020434","0","0","2","2","0","48","10020433","0","0"
"0","10020433","0","10020435","0","0","12","2","0","49","10020434","0","0"
"3","10020434","0","10020436","0","0","2","2","0","50","10020435","0","0"
"3","10020435","0","10020424","0","0","3","2","0","51","10020436","0","0"
"3","10020438","0","10020370","0","0","2","2","0","16","10020437","0","0"
"6","10020439","0","10020437","0","0","14","2","0","15","10020438","0","0"
"10003","10020441","0","10020438","0","0","7","2","0","14","10020439","0","0"
"10002","10020441","0","10020370","0","0","7","2","0","14","10020440","0","0"
"1","10020442","0","10020439","0","0","3","2","0","13","10020441","0","10020440"
"3","10020443","0","10020441","0","0","14","2","0","12","10020442","0","0"
"0","10020444","0","10020442","0","0","6","2","0","11","10020443","0","0"
"10001","10020445","0","10020443","0","0","7","2","0","10","10020444","0","0"
"10001","10020446","0","10020444","0","0","11","2","0","9","10020445","0","0"
"1","10020447","0","10020445","0","0","2","2","0","8","10020446","0","0"
"5","10020448","0","10020446","0","0","14","2","0","7","10020447","0","0"
"0","10020449","0","10020447","0","0","5","2","0","6","10020448","0","0"
"10003","10020382","0","10020448","0","0","7","2","0","5","10020449","0","0"
"2","10020451","0","10020203","0","0","2","2","0","60","10020450","0","0"
"10001","10020452","0","10020450","0","0","11","2","0","59","10020451","0","0"
"3","10020453","0","10020451","0","0","14","2","0","58","10020452","0","0"
"0","10020454","0","10020452","0","0","5","2","0","57","10020453","0","0"
"1","10020455","0","10020453","0","0","3","2","0","56","10020454","0","0"
"10002","10020456","0","10020454","0","0","7","2","0","55","10020455","0","0"
"10001","10020457","10020458","10020455","0","0","11","2","0","54","10020456","0","0"
"1","10020460","0","10020456","0","0","3","2","0","53","10020457","0","0"
"0","10020459","0","10020456","0","0","4","2","0","53","10020458","0","0"
"2","10020463","0","10020458","0","0","2","2","0","52","10020459","0","0"
"0","10020461","0","10020457","0","0","12","2","0","52","10020460","0","0"
"4","10020462","0","10020460","0","0","14","2","0","51","10020461","0","0"
"0","10020464","0","10020461","0","0","5","2","0","50","10020462","0","10020463"
"3","10020462","0","10020459","0","0","3","2","0","51","10020463","0","0"
"3","10020465","0","10020462","0","0","14","2","0","49","10020464","0","0"
"10001","10020466","0","10020464","0","0","7","2","0","48","10020465","0","0"
"0","10020467","0","10020465","0","0","4","2","0","47","10020466","0","0"
"1","10020468","0","10020466","0","0","2","2","0","46","10020467","0","0"
"0","10020469","0","10020467","0","0","6","2","0","45","10020468","0","0"
"1","10020470","0","10020468","0","0","2","2","0","44","10020469","0","0"
"3","10020471","0","10020469","0","0","3","2","0","43","10020470","0","0"
"3","10020472","0","10020470","0","0","14","2","0","42","10020471","0","0"
"1","10020473","0","10020471","0","0","2","2","0","41","10020472","0","0"
"10001","10020474","0","10020472","0","0","11","2","0","40","10020473","0","0"
"0","10020475","0","10020473","0","0","4","2","0","39","10020474","0","0"
"10001","10020476","0","10020474","0","0","7","2","0","38","10020475","0","0"
"0","10020234","0","10020475","0","0","6","2","0","37","10020476","0","0"
"10003","10020478","0","10020169","0","0","7","2","0","14","10020477","0","0"
"1","10020479","0","10020477","0","0","2","2","0","13","10020478","0","0"
"2","10020177","0","10020478","0","0","3","2","0","12","10020479","0","0"
"1","10020559","10020556","10020158","0","0","2","2","0","20","10020480","0","0"
"0","10020492","0","10020101","0","0","6","2","0","57","10020491","0","0"
"10001","10020493","0","10020491","0","0","7","2","0","56","10020492","0","0"
"10001","10020494","0","10020492","0","0","11","2","0","55","10020493","0","0"
"3","10020495","0","10020493","0","0","14","2","0","54","10020494","0","0"
"0","10020496","0","10020494","0","0","5","2","0","53","10020495","0","0"
"1","10020497","0","10020495","0","0","3","2","0","52","10020496","0","0"
"2","10020498","0","10020496","0","0","2","2","0","51","10020497","0","0"
"4","10020499","0","10020497","0","0","14","2","0","50","10020498","0","0"
"0","10020500","0","10020498","0","0","6","2","0","49","10020499","0","0"
"0","10020501","0","10020499","0","0","4","2","0","48","10020500","0","0"
"10002","10020502","0","10020500","0","0","7","2","0","47","10020501","0","0"
"0","10020503","0","10020501","0","0","12","2","0","46","10020502","0","0"
"1","10020504","10020505","10020502","0","0","2","2","0","45","10020503","0","0"
"1","10020507","0","10020503","0","0","2","2","0","44","10020504","0","0"
"2","10020506","0","10020503","0","0","2","2","0","44","10020505","0","0"
"10001","10020508","0","10020505","0","0","11","2","0","43","10020506","0","0"
"10001","10020510","0","10020504","0","0","7","2","0","43","10020507","0","0"
"2","10020509","0","10020506","0","0","3","2","0","42","10020508","0","0"
"0","10020511","0","10020508","0","0","4","2","0","41","10020509","0","10020510"
"1","10020509","0","10020507","0","0","2","2","0","42","10020510","0","0"
"3","10020512","0","10020509","0","0","14","2","0","40","10020511","0","0"
"0","10020127","0","10020511","0","0","5","2","0","39","10020512","0","0"
"1","10020516","10020576","10020064","10020583","0","2","2","0","9","10020515","0","0"
