dd35ea0b3a17ca7c0008f9ff95435308d874cbd905b0505730843dd6a7a811fe,85477d8b1f14c398a2a3ea20468501c4af32b8c1b3812a4f5fd3259437761135,843e8036f6ca7b82e31a2764a505acdc623659e7cebb2647775dbeba60fb722f,da9803ec9889e0321862406d3053f70e99f96f280df137edcd83174ec026dbb6,b96754452f3b917c9ae6369ab4506b66ea3ccaa83079e9ef6ff0800af24b189a,9ac7a74e3519bc439b5e0815a1376b5422141df3c84bc7e9af7a6f95d9facf24,cb6d20383a922a4c1c73d71c60ee7abdf00625d0b939ef2d2b780a5d47a58175,2286b748a5eb3dafec0bd265bf143a3a1f258411a4cb8b436cb7e0b97d08ee10,a428688bbae11cb8ceaadbb053d3579c5337a1d572a7a6b43520e1175e57631a,cb432587d9348df3d72202c6cb24d08ae4123acd66c49af1958ab99ea01b6a23,7269b5c78f815a7fd810c28c24e04e7f610708fb7192dfa42db3a7930e06ddbe
"12","10","103611","1009803033","0.5","","0","1009803","","0",""
"3","lsv_smile2","103611","1009803034","0","","0.2","1009803","lsv_idle_normal","0","1"
"12","10","102011","1009803035","0.5","","0","1009803","","0",""
"3","lsv_smile2","102011","1009803036","0","","0.2","1009803","lsv_idle_normal","0","1"
"93","","2","1009803037","","","","1009803","","",""
"4","0","103611","1009803038","","","","1009803","","",""
"3","lsv_walk","103611","1009803039","1","","","1009803","","0.2",""
"2","200","103611","1009803040","-235","","","1009803","0.5","","0"
"93","","0.5","1009803041","","","","1009803","","",""
"3","lsv_idle_normal","103611","1009803042","1","","","1009803","","0.2",""
"93","","0","1009803043","","","","1009803","","",""
"4","1","103611","1009803044","","","","1009803","","",""
"93","","0.6","1009803045","","","","1009803","","",""
"3","lsv_talk_memory_dere2","102011","1009803046","1","","","1009803","","0.2",""
"21","vo_lsv_0321","vo_lsv","1009803047","0","","","1009803","0","",""
"11","可麗餅好好吃喔～\n美美可能吃太多了……\n欸嘿嘿♪","102011","1009803048","10","0","0","1009803","1","0","1"
"91","","0","1009803049","","","","1009803","","",""
"3","lsv_idle_memory","102011","1009803050","1","","","1009803","","0.2",""
"3","lsv_talk_normal","100411","1009803051","1","","","1009803","","0.2",""
"21","vo_lsv_0322","vo_lsv","1009803052","0","","","1009803","0","",""
"11","一般程度的好吃呢！\n真的是一般程度！\n……啊，這是好的意思喔？","100411","1009803053","10","0","0","1009803","1","0","1"
"91","","0","1009803054","","","","1009803","","",""
"3","lsv_idle_normal_joyR","100411","1009803055","1","","","1009803","","0.2",""
"3","lsv_idle_normal","102011","1009803056","1","","","1009803","","0.2",""
"3","lsv_talk_sad","103611","1009803057","1","","","1009803","","0.2",""
"21","vo_lsv_0323","vo_lsv","1009803058","0","","","1009803","0","",""
"11","我就不仔細問了……\n話說回來，\n去圖書館什麼也沒找到呢。","103611","1009803059","10","0","0","1009803","1","0","1"
"91","","0","1009803060","","","","1009803","","",""
"3","lsv_idle_sad","103611","1009803061","1","","","1009803","","0.2",""
"3","lsv_talk_cool_normal2_loop","100411","1009803062","1","","","1009803","","0.2",""
"21","vo_lsv_0324","vo_lsv","1009803063","0","","","1009803","0","",""
"11","嗯，但既然有那麼多書，\n遲早會找到\n跟小繆有關的書的！","100411","1009803064","10","0","0","1009803","1","0","1"
"91","","0","1009803065","","","","1009803","","",""
"3","lsv_idle_cool","100411","1009803066","1","","","1009803","","0.2",""
"3","lsv_talk_joy3_dere","103611","1009803067","1","","","1009803","","0.2",""
"21","vo_lsv_0325","vo_lsv","1009803068","0","","","1009803","0","",""
"11","……嗯，妳說得對。\n大家下次再一起去吧。","103611","1009803069","10","0","0","1009803","1","0","1"
"91","","0","1009803070","","","","1009803","","",""
"3","lsv_idle_normal","103611","1009803071","1","","","1009803","","0.2",""
"3","lsv_look_talk_normal","102011","1009803072","1","","","1009803","","0.2",""
"21","vo_lsv_0326","vo_lsv","1009803073","0","","","1009803","0","",""
"11","啊，對了……\n哥哥在圖書館借了書吧？\n是什麼書？","102011","1009803074","10","0","0","1009803","1","0","1"
"91","","0","1009803075","","","","1009803","","",""
"3","lsv_choice","100411","1009803076","0","","0.2","1009803","lsv_look_idle_normal","0","1"
"3","lsv_choice","103611","1009803077","0","","0.2","1009803","lsv_look_idle_normal","0","1"
"3","lsv_choice","102011","1009803078","0","","0.2","1009803","lsv_look_idle_normal","0","1"
"93","0","0.1","1009803079","","","","1009803","","",""
"2","-420","100411","1009803080","-220","","0.2","1009803","0.33","","2"
"2","452","103611","1009803081","-235","","0.2","1009803","0.33","","2"
"2","-545","102011","1009803082","-250","","0.2","1009803","0.33","","2"
"22","0","0","1009803083","1","","","1009803","","0.2",""
"103","1009803087","漫畫。","1009803084","0","","","1009803","","",""
"103","1009803111","繪本。","1009803085","0","","","1009803","","",""
"103","1009803135","小說。","1009803086","0","","","1009803","","",""
"3","lsv_choice","100411","1009803087","0","","0.2","1009803","lsv_idle_normal","0","1"
"3","lsv_choice","103611","1009803088","0","","0.2","1009803","lsv_idle_normal","0","1"
"3","lsv_choice","102011","1009803089","0","","0.2","1009803","lsv_idle_normal","0","1"
"93","0","0.1","1009803090","","","","1009803","","",""
"2","-100","100411","1009803091","-220","","0.2","1009803","0.33","","2"
"2","200","103611","1009803092","-235","","0.2","1009803","0.33","","2"
"2","-270","102011","1009803093","-250","","0.2","1009803","0.33","","2"
"93","0","0.7","1009803094","","","","1009803","","",""
"3","lsv_surprise3_kira","100411","1009803095","0","","0.2","1009803","lsv_surprise3_kira_loop","0","1"
"21","vo_lsv_0327","vo_lsv","1009803096","0","","","1009803","0","",""
"11","咦？竟然有漫畫！？\n禊也想看──！\n哥哥，我們一起看吧！","100411","1009803097","10","0","0","1009803","1","0","1"
"91","","0","1009803098","","","","1009803","","",""
"3","lsv_idle_joy_dere","100411","1009803099","1","","","1009803","","0.2",""
"3","lsv_talk_guts2_joy2","102011","1009803100","0","","0.2","1009803","lsv_talk_guts2_joy2_loop","0","1"
"21","vo_lsv_0328","vo_lsv","1009803101","0","","","1009803","0","",""
"11","美美也想看～！","102011","1009803102","10","0","0","1009803","1","0","1"
"91","","0","1009803103","","","","1009803","","",""
"3","lsv_idle_guts2_joy2","102011","1009803104","1","","","1009803","","0.2",""
"3","lsv_talk_joy3_shy","103611","1009803105","1","","","1009803","","0.2",""
"21","vo_lsv_0329","vo_lsv","1009803106","0","","","1009803","0","",""
"11","大家都……\n……那個，我也可以一起看嗎？","103611","1009803107","10","0","0","1009803","1","0","1"
"91","","0","1009803108","","","","1009803","","",""
"3","lsv_idle_joy_shy","103611","1009803109","1","","","1009803","","0.2",""
"101","","1009803161","1009803110","","","","1009803","","",""
"3","lsv_choice","100411","1009803111","0","","0.2","1009803","lsv_idle_normal","0","1"
"3","lsv_choice","103611","1009803112","0","","0.2","1009803","lsv_idle_normal","0","1"
"3","lsv_choice","102011","1009803113","0","","0.2","1009803","lsv_idle_normal","0","1"
"93","0","0.1","1009803114","","","","1009803","","",""
"2","-100","100411","1009803115","-220","","0.2","1009803","0.33","","2"
"2","200","103611","1009803116","-235","","0.2","1009803","0.33","","2"
"2","-270","102011","1009803117","-250","","0.2","1009803","0.33","","2"
"93","0","0.7","1009803118","","","","1009803","","",""
"3","lsv_talk_joy3_blink","102011","1009803119","1","","","1009803","","0.2",""
"21","vo_lsv_0330","vo_lsv","1009803120","0","","","1009803","0","",""
"11","哇，繪本？\n是美美也看過的\n故事嗎～？","102011","1009803121","10","0","0","1009803","1","0","1"
"91","","0","1009803122","","","","1009803","","",""
"3","lsv_idle_normal_joyR","102011","1009803123","1","","","1009803","","0.2",""
"3","lsv_talk_doya","103611","1009803124","0","","0.2","1009803","lsv_talk_doya_loop","0","1"
"21","vo_lsv_0331","vo_lsv","1009803125","0","","","1009803","0","",""
"11","很多繪本故事中\n都含有教育寓意。\n一定能學到很多。","103611","1009803126","10","0","0","1009803","1","0","1"
"91","","0","1009803127","","","","1009803","","",""
"3","lsv_idle_doya","103611","1009803128","1","","","1009803","","0.2",""
"3","lsv_talk_guts2","100411","1009803129","0","","0.2","1009803","lsv_talk_guts2_loop","0","1"
"21","vo_lsv_0332","vo_lsv","1009803130","0","","","1009803","0","",""
"11","機會難得，\n也讀給小繆聽聽看吧！\n來比賽誰讀得最好──！","100411","1009803131","10","0","0","1009803","1","0","1"
"91","","0","1009803132","","","","1009803","","",""
"3","lsv_idle_normal","100411","1009803133","1","","","1009803","","0.2",""
"101","","1009803161","1009803134","","","","1009803","","",""
"3","lsv_choice","100411","1009803135","0","","0.2","1009803","lsv_idle_normal_worry","0","1"
"3","lsv_choice","103611","1009803136","0","","0.2","1009803","lsv_idle_normal","0","1"
"3","lsv_choice","102011","1009803137","0","","0.2","1009803","lsv_idle_normal_joyR","0","1"
"93","0","0.1","1009803138","","","","1009803","","",""
"2","-100","100411","1009803139","-220","","0.2","1009803","0.33","","2"
"2","200","103611","1009803140","-235","","0.2","1009803","0.33","","2"
"2","-270","102011","1009803141","-250","","0.2","1009803","0.33","","2"
"93","0","0.7","1009803142","","","","1009803","","",""
"3","lsv_talk_doya","103611","1009803143","0","","0.2","1009803","lsv_talk_doya_loop","0","1"
"21","vo_lsv_0333","vo_lsv","1009803144","0","","","1009803","0","",""
"11","難得來圖書館嘛。\n借閱能轉變為自己知識的書，\n我覺得很棒呢。","103611","1009803145","10","0","0","1009803","1","0","1"
"91","","0","1009803146","","","","1009803","","",""
"3","lsv_idle_surprise","103611","1009803147","1","","","1009803","","0.2",""
"3","lsv_idle_surprise","102011","1009803148","1","","","1009803","","0.2",""
"3","lsv_talk_tsun_guru","100411","1009803149","1","","","1009803","","0.2",""
"21","vo_lsv_0334","vo_lsv","1009803150","0","","","1009803","0","",""
"11","小說……\n文字、滿滿都是文字的書……！\n嗚嗚嗚……嗚～嗯……暈倒。","100411","1009803151","10","0","0","1009803","1","0","1"
"91","","0","1009803152","","","","1009803","","",""
"3","lsv_gaku","100411","1009803153","0","","0.2","1009803","lsv_gaku_loop","0.2","1"
"3","lsv_idle_bitter_sad","103611","1009803154","1","","","1009803","","0.2",""
"3","lsv_talk_surprise2","102011","1009803155","1","","","1009803","","0.2",""
"21","vo_lsv_0335","vo_lsv","1009803156","0","","","1009803","0","",""
"11","禊、禊～！\n振作一點～！","102011","1009803157","10","0","0","1009803","1","0","1"
"91","","0","1009803158","","","","1009803","","",""
"3","lsv_idle_sad","102011","1009803159","1","","","1009803","","0.2",""
"101","","1009803161","1009803160","","","","1009803","","",""
"91","","0","1009803161","","","","1009803","","",""
"102","","","1009803162","","","","1009803","","",""
"22","0.2","0","1009803163","","","","1009803","","",""
"93","","0.2","1009803164","","","","1009803","","",""
"12","1","103611","1009803165","1","0","0","1009803","0","0","0"
"3","lsv_talk_tsun_shy","103611","1009803166","1","","","1009803","","0.2",""
"93","0","3","1009803167","","","","1009803","","",""
"3","lsv_idle_normal_bitter","103611","1009803168","1","","","1009803","","0.2",""
"12","4","100411","1009803169","1","0","0","1009803","0","0","0"
"3","lsv_surprise3_surprise","100411","1009803170","0","","0.2","1009803","lsv_surprise3_surprise_loop","0","1"
"93","0","3","1009803171","","","","1009803","","",""
"3","lsv_idle_sad_normal","100411","1009803172","1","","","1009803","","0.2",""
"12","10","102011","1009803173","1","0","0","1009803","0","0","0"
"3","lsv_talk_joy3_blink","102011","1009803174","1","","","1009803","","0.2",""
"93","0","3","1009803175","","","","1009803","","",""
"3","lsv_idle_joy","102011","1009803176","1","","","1009803","","0.2",""
"101","","1009803165","1009803177","","","","1009803","","",""
"6","1","333","1009803178","1","","0","1009803","1","1","0"
"4","1","100411","1009803179","","","","1009803","","",""
"3","lsv_run","100411","1009803180","1","","","1009803","","0.2",""
"2","-750","100411","1009803181","-220","","","1009803","0.8","","0"
"4","0","103611","1009803182","","","","1009803","","",""
"3","lsv_run","103611","1009803183","1","","","1009803","","0.2",""
"2","750","103611","1009803184","-235","","","1009803","0.8","","0"
"4","1","102011","1009803185","","","","1009803","","",""
"3","lsv_run","102011","1009803186","1","","","1009803","","0.2",""
"2","-850","102011","1009803187","-250","","","1009803","0.8","","0"
"93","","0.6","1009803188","","","","1009803","","",""
"6","1","100411","1009803189","1","","0","1009803","1","0.2","0"
"6","1","103611","1009803190","1","","0","1009803","1","0.2","0"
"6","1","102011","1009803191","1","","0","1009803","1","0.2","0"
"91","","0","1009803192","","","","1009803","","",""
"1","102011","1","1009804001","102","lsv_idle_normal","0","1009804","-200","1.95","-495"
"1","103611","1","1009804002","100","lsv_idle_normal","1","1009804","100","1.95","-480"
"1","100411","1","1009804003","101","lsv_idle_normal","1","1009804","270","1.95","-510"
"5","333","1","1009804004","0","lsv_white_loop","0","1009804","0","1","0"
"6","1","333","1009804005","1","","0","1009804","1","0","0"
"6","1","102011","1009804006","1","","0","1009804","1","0","0"
"6","1","103611","1009804007","1","","0","1009804","1","0","0"
"6","1","100411","1009804008","1","","0","1009804","1","0","0"
"93","0","1","1009804009","","","","1009804","","",""
"6","1","333","1009804010","1","","0","1009804","1","0.8","0.4"
"3","lsv_jump2","102011","1009804011","0","","0.2","1009804","lsv_idle_normal","0.2","1"
"3","lsv_jump2","103611","1009804012","0","","0.2","1009804","lsv_idle_normal","0.2","1"
"3","lsv_jump2","100411","1009804013","0","","0.2","1009804","lsv_idle_normal","0.2","1"
"93","","0.3","1009804014","","","","1009804","","",""
"2","-200","102011","1009804015","-235","","","1009804","0.75","","0"
"2","100","103611","1009804016","-220","","","1009804","0.75","","0"
"2","270","100411","1009804017","-250","","","1009804","0.75","","0"
"6","1","102011","1009804018","1","","0","1009804","1","0.4","1"
"6","1","103611","1009804019","1","","0","1009804","1","0.4","1"
"6","1","100411","1009804020","1","","0","1009804","1","0.4","1"
"12","6","102011","1009804021","0.2","","0","1009804","0","0",""
"12","6","103611","1009804022","0.2","","0","1009804","0","0",""
"12","6","100411","1009804023","0.2","","0","1009804","0","0",""
"93","0","1.2","1009804024","","","","1009804","","",""
"3","lsv_talk_cool_normal2","100411","1009804025","0","","0.2","1009804","lsv_talk_cool_normal2_loop","0","1"
"21","vo_lsv_0421","vo_lsv","1009804026","0","","","1009804","0","",""
"11","今天作業做得好開心喔──\n如果讀書也能\n都這麼開心就好了。","100411","1009804027","10","0","0","1009804","1","0","1"
"91","","0","1009804028","","","","1009804","","",""
"3","lsv_idle_cool","100411","1009804029","1","","","1009804","","0.2",""
"3","lsv_talk_wish_joy","102011","1009804030","1","","","1009804","","0.2",""
"21","vo_lsv_0422","vo_lsv","1009804031","0","","","1009804","0","",""
"11","禊做的存錢筒\n很帥氣呢～♪","102011","1009804032","10","0","0","1009804","1","0","1"
"91","","0","1009804033","","","","1009804","","",""
"3","lsv_idle_wish_joy","102011","1009804034","1","","","1009804","","0.2",""
"3","lsv_talk_thinking","103611","1009804035","1","","","1009804","","0.2",""
"21","vo_lsv_0423","vo_lsv","1009804036","0","","","1009804","0","",""
"11","我煩惱了一下……\n因為想展現出\n知識與知性……","103611","1009804037","10","0","0","1009804","1","0","1"
"91","","0","1009804038","","","","1009804","","",""
"3","lsv_idle_normal","103611","1009804039","1","","","1009804","","0.2",""
"3","lsv_talk_arm_crossed2","100411","1009804040","0","","0.2","1009804","lsv_talk_arm_crossed_loop2","0","1"
"21","vo_lsv_0424","vo_lsv","1009804041","0","","","1009804","0","",""
"11","那樣就不是美勞，\n而是藝術了喔？\n鏡華還真認真耶──","100411","1009804042","10","0","0","1009804","1","0","1"
"91","","0","1009804043","","","","1009804","","",""
"3","lsv_idle_arm_crossed","100411","1009804044","1","","","1009804","","0.2",""
"3","lsv_look_talk_sad","102011","1009804045","1","","","1009804","","0.2",""
"21","vo_lsv_0425","vo_lsv","1009804046","0","","","1009804","0","",""
"11","說起來，\n哥哥因為幫忙我們，\n沒能做出自己的作品吧？","102011","1009804047","10","0","0","1009804","1","0","1"
"91","","0","1009804048","","","","1009804","","",""
"3","lsv_look_idle_sad","102011","1009804049","1","","","1009804","","0.2",""
"3","lsv_look_idle_normal","103611","1009804050","1","","","1009804","","0.2",""
"3","lsv_talk_joy3_blink","100411","1009804051","1","","","1009804","","0.2",""
"21","vo_lsv_0426","vo_lsv","1009804052","0","","","1009804","0","",""
"11","對耶！\n哥哥\n想做什麼呢？","100411","1009804053","10","0","0","1009804","1","0","1"
"91","","0","1009804054","","","","1009804","","",""
"3","lsv_idle_joy","100411","1009804055","1","","","1009804","","0.2",""
