85266909c8537c3554e34426ac3617043392f20202e45bb41e0a99f7fbf7ac05,116d5ea5ea445880de6b35b26873bd8a6c056821366d288166f789f4a3193408,78d52cdd3ef12ea62ec679bf9095ffbc05127fc0e7141834f4b96f917035625b,bc7db4bd7d3a9756698656e6865a55c0616b4f0d61a5ac0ccedb60bf5991fbd5,7be111bfb0001cf7092d724ee304f37449837a03b649a034653fbe539c114b2c,ace72ba46386a5e935010300825a09d401e72957fb1d35088d9f37b0905b8406,3bdc8ffb4943e542bcef44e72f72c1d3b9fc68aff1f344c8fe56d576539a5e87,d023f3fc52cff825bc01d1041e48a029b0e2fc85fdb6b8e3b4230776f29caed3,fcd86ad69260a48b22e060c7aa13664ddf34359d15020e48631b341e093852a1,e0d271ec8a77ac72c9c27f0ae724c76967130f047c57e63bbfd9967015182d5f,3d54afdc6f93945df40ef8e6bdfcedb5de393a128f6998fc8576e95df64d4ebc
"21","vo_mhp_1007402","","","0","vo_mhp_4110","","","1007402","1007402135","0"
"11","100211","0","0","4","謝、謝謝妳……\n但這和疾病有什麼關係……","0","0.5","1007402","1007402136","1"
"91","0","","","","","","","1007402","1007402137",""
"3","100211","","","1","mhp_idle_sad","0.2","","1007402","1007402138",""
"3","117531","","","1","mhp_talk_normal","0.2","","1007402","1007402139",""
"21","vo_mhp_1007402","","","0","vo_mhp_4111","","","1007402","1007402140","0"
"11","117531","0","0","4","情緒亢奮不太好喔。\n所以重點在用甜食帶來的幸福感\n壓抑感情，藉此好好控制。","0","0.5","1007402","1007402141","1"
"91","0","","","","","","","1007402","1007402142",""
"22","0","","","","0","","","1007402","1007402143",""
"3","117531","1","0.2","0","mhp_sit_in","0.2","","1007402","1007402144","mhp_sit_idle"
"93","1","","","","0","","","1007402","1007402145",""
"101","1007402160","","","","","","","1007402","1007402146",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007402","1007402147",""
"3","100211","","","1","mhp_sit_talk_worry","0.2","","1007402","1007402148",""
"21","vo_mhp_1007402","","","0","vo_mhp_4112","","","1007402","1007402149","0"
"11","100211","0","0","4","數、數羊？\n那個，我並沒有睡眠不足的問題……","0","0.5","1007402","1007402150","1"
"91","0","","","","","","","1007402","1007402151",""
"3","100211","","","1","mhp_sit_idle_sad","0.2","","1007402","1007402152",""
"3","117531","","","1","mhp_sit_talk_thinking","0.2","","1007402","1007402153",""
"21","vo_mhp_1007402","","","0","vo_mhp_4113","","","1007402","1007402154","0"
"11","117531","0","0","6","不管要數羊還是數馬都無所謂喔。\n妳就以自己的方式找出\n能讓心靈平靜下來的方法吧。","0","0.5","1007402","1007402155","1"
"91","0","","","","","","","1007402","1007402156",""
"22","0","","","","0","","","1007402","1007402157",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007402","1007402158",""
"3","100211","","","0","mhp_sit_out","0.2","","1007402","1007402159",""
"91","0","","","","","","","1007402","1007402160",""
"3","100211","","","0","mhp_yui_pekori","0.2","","1007402","1007402161",""
"91","0","","","","","","","1007402","1007402162",""
"3","100211","","","1","mhp_yui_walk_sad","0.2","","1007402","1007402163",""
"4","100211","","","","1","","","1007402","1007402164",""
"2","100211","0","","-220","-1000","","","1007402","1007402165","5"
"93","4","","","","0","","","1007402","1007402166",""
"3","117631","","","1","mhp_sit_talk_worry","0.2","","1007402","1007402167",""
"21","vo_mhp_1007402","","","0","vo_mhp_4114","","","1007402","1007402168","0"
"11","117631","0","0","5","……醫生，妳該不會是在拿她取樂吧？\n妳說的話也讓人搞不太懂了。","0","0.5","1007402","1007402169","1"
"91","0","","","","","","","1007402","1007402170",""
"3","117631","","","1","mhp_sit_idle","0.2","","1007402","1007402171",""
"3","117531","","","1","mhp_sit_talk_joy1","0.2","","1007402","1007402172",""
"21","vo_mhp_1007402","","","0","vo_mhp_4115","","","1007402","1007402173","0"
"11","117531","0","0","5","呵呵，畢竟以我們公會的孩子們來說，\n沒辦法期待那種酸酸甜甜的感覺啊。","","0.5","1007402","1007402174","1"
"91","0","","","","","","","1007402","1007402175",""
"3","117531","","","1","mhp_sit_talk_thinking","0.2","","1007402","1007402176",""
"21","vo_mhp_1007402","","","0","vo_mhp_4116","","","1007402","1007402177","0"
"11","117531","0","0","4","別人的情路真的是很有趣呢♪","","0.5","1007402","1007402178","1"
"91","0","","","","","","","1007402","1007402179",""
"22","0","","","","0.5","","","1007402","1007402180",""
"91","0","","","","","","","1007402","1007402181",""
"1","1","-240","0","100","100211","1.7","mhp_idle_normal","1007403","1007403001","-1000"
"1","1","-220","1","100","117531","1.7","mhp_sit_idle","1007403","1007403002","185"
"1","1","-200","1","100","117631","1.7","mhp_sit_idle","1007403","1007403003","365"
"31","1","0.85","","-240","1","1","","1007403","1007403004","-154"
"31","13","1","","0","113","0","","1007403","1007403005","0"
"31","15","1","","0","115","0","","1007403","1007403006","0"
"31","30","1","","0","130","0","","1007403","1007403007","0"
"5","1","-220","0","110","11","1.7","NoItem","1007403","1007403008","-200"
"5","1","-220","0","105","12","1.7","NoItem","1007403","1007403009","-200"
"5","1","-220","1","110","21","1.7","NoItem","1007403","1007403010","185"
"5","1","-220","1","105","22","1.7","NoItem","1007403","1007403011","185"
"6","11","0","0","1","1","0","","1007403","1007403012","1"
"6","12","0","0","1","1","0","","1007403","1007403013","1"
"6","21","0","0","1","1","0","","1007403","1007403014","1"
"6","22","0","0","1","1","0","","1007403","1007403015","1"
"5","1","-220","0","110","31","1.7","NoItem","1007403","1007403016","-1000"
"91","0","","","","","","","1007403","1007403017",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007403","1007403018",""
"21","vo_mhp_1007403","","","0","vo_mhp_4201","","","1007403","1007403019","0"
"11","117531","0","0","5","優衣，請進～","0","0.5","1007403","1007403020","0"
"91","0","","","","","","","1007403","1007403021",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007403","1007403022",""
"3","100211","0","","1","mhp_yui_walk_sad3","0.2","","1007403","1007403023",""
"2","100211","0","","-220","-200","","","1007403","1007403024","4"
"3","31","","","1","NoItem","0.2","","1007403","1007403025",""
"2","31","0","","-220","-200","","","1007403","1007403026","4"
"91","0","","","","","","","1007403","1007403027",""
"3","100211","1","0.2","0","mhp_yui_sit_in_sad2","0.2","","1007403","1007403028","mhp_yui_sit_idle_sad3"
"93","1","","","","0","","","1007403","1007403029",""
"3","100211","","","1","mhp_yui_sit_talk_sad2","0.2","","1007403","1007403030",""
"21","vo_mhp_1007403","","","0","vo_mhp_4202","","","1007403","1007403031","0"
"11","100211","0","0","5","唉……明明請醫生為我看診好幾次了，\n我卻還是一樣胸口不舒服，\n臉也很燙，還心不在焉的……","0","0.5","1007403","1007403032","1"
"91","0","","","","","","","1007403","1007403033",""
"3","100211","","","1","mhp_yui_sit_idle_sad4","0.2","","1007403","1007403034",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007403","1007403035",""
"21","vo_mhp_1007403","","","0","vo_mhp_4203","","","1007403","1007403036","0"
"11","117531","0","0","5","我問妳，優衣，\n這些症狀都在什麼時候出現呢？","0","0.5","1007403","1007403037","1"
"91","0","","","","","","","1007403","1007403038",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007403","1007403039",""
"3","100211","","","1","mhp_yui_sit_talk_sad2","0.2","","1007403","1007403040",""
"3","31","","","1","mhp_yui_sit_talk_sad2","0","","1007403","1007403041",""
"21","vo_mhp_1007403","","","0","vo_mhp_4204","","","1007403","1007403042","0"
"11","100211","0","0","3","呃，這個……\n啊，啊～！","0","1.5","1007403","1007403043","1"
"93","4","","","","1","","","1007403","1007403044",""
"3","100211","","","1","mhp_yui_hot","0.2","","1007403","1007403045",""
"3","31","","","1","mhp_yui_hot","0.2","","1007403","1007403046",""
"91","1007403043","","","","","","","1007403","1007403047",""
"93","1","","","","0","","","1007403","1007403048",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007403","1007403049",""
"21","vo_mhp_1007403","","","0","vo_mhp_4205","","","1007403","1007403050","0"
"11","117531","0","0","4","我來猜猜看吧？\n那都是發生在妳想著\n某個非常在意的人時，對吧？","0","0.5","1007403","1007403051","1"
"91","0","","","","","","","1007403","1007403052",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007403","1007403053",""
"3","100211","","","1","mhp_yui_sit_talk_wish2","0.2","","1007403","1007403054",""
"3","31","","","1","NoItem","0.2","","1007403","1007403055",""
"21","vo_mhp_1007403","","","0","vo_mhp_4206","","","1007403","1007403056","0"
"11","100211","0","0","4","那、那麼，這是……","0","0.5","1007403","1007403057","1"
"91","0","","","","","","","1007403","1007403058",""
"3","100211","","","1","mhp_yui_sit_idle_sad4","0.2","","1007403","1007403059",""
"3","117531","","","1","mhp_sit_talk_wish","0.2","","1007403","1007403060",""
"21","vo_mhp_1007403","","","0","vo_mhp_4207","","","1007403","1007403061","0"
"11","117531","0","0","8","就是讓許多人煩心的難治之症，戀愛病喔！","0","0.5","1007403","1007403062","1"
"91","0","","","","","","","1007403","1007403063",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007403","1007403064",""
"3","100211","","","1","mhp_yui_sit_talk_surprise2","0.2","","1007403","1007403065",""
"21","vo_mhp_1007403","","","0","vo_mhp_4208","","","1007403","1007403066","0"
"11","100211","0","0","5","我、我真是的，居然找醫生\n商量這麼難為情的事……！\n對、對不起！","0","0.5","1007403","1007403067","1"
"91","0","","","","","","","1007403","1007403068",""
"3","100211","","","1","mhp_yui_sit_idle_verysad","0.2","","1007403","1007403069",""
"3","117531","","","1","mhp_sit_talk_joy1","0.2","","1007403","1007403070",""
"21","vo_mhp_1007403","","","0","vo_mhp_4209","","","1007403","1007403071","0"
"11","117531","0","0","6","妳不必放在心上，\n為戀愛煩心是年輕的特權喔♪","0","0.5","1007403","1007403072","1"
"91","0","","","","","","","1007403","1007403073",""
"3","117531","","","1","mhp_sit_idle_joy1","0.2","","1007403","1007403074",""
"3","100211","","","1","mhp_yui_sit_talk_wish2","0.2","","1007403","1007403075",""
"21","vo_mhp_1007403","","","0","vo_mhp_4210","","","1007403","1007403076","0"
"11","100211","0","0","4","那、那個，深月小姐……\n不，深月醫生！\n這種時候該怎麼辦才好呢？","0","0.5","1007403","1007403077","1"
"91","0","","","","","","","1007403","1007403078",""
"3","100211","","","1","mhp_yui_sit_idle_sad3","0.2","","1007403","1007403079",""
"3","117531","","","1","mhp_sit_talk_surprise2","0.2","","1007403","1007403080",""
"21","vo_mhp_1007403","","","0","vo_mhp_4211","","","1007403","1007403081","0"
"11","117531","0","0","8","……咦？","0","0.5","1007403","1007403082","1"
"91","0","","","","","","","1007403","1007403083",""
"3","117531","","","1","mhp_sit_talk_surprise2","0.2","","1007403","1007403084",""
"3","100211","","","1","mhp_yui_sit_talk_worry2","0.2","","1007403","1007403085",""
"21","vo_mhp_1007403","","","0","vo_mhp_4212","","","1007403","1007403086","0"
"11","100211","0","0","5","如果是深月醫生這麼優秀的大人，\n應該經歷過很多美好的戀情吧？","0","0.5","1007403","1007403087","1"
"91","0","","","","","","","1007403","1007403088",""
"3","100211","","","1","mhp_yui_sit_idle_sad3","0.2","","1007403","1007403089",""
"3","117531","","","1","mhp_sit_talk_bitter","0.2","","1007403","1007403090",""
"21","vo_mhp_1007403","","","0","vo_mhp_4213","","","1007403","1007403091","0"
"11","117531","0","0","5","倒、倒也……不是這樣喔？","0","0.5","1007403","1007403092","1"
"91","0","","","","","","","1007403","1007403093",""
"3","117531","","","1","mhp_sit_idle_bitter","0.2","","1007403","1007403094",""
"3","100211","","","1","mhp_yui_sit_talk_kirakira","0.2","","1007403","1007403095",""
"21","vo_mhp_1007403","","","0","vo_mhp_4214","","","1007403","1007403096","0"
"11","100211","0","0","3","麻煩妳為我做戀愛診察！","0","0.5","1007403","1007403097","1"
"91","0","","","","","","","1007403","1007403098",""
"3","100211","","","1","mhp_yui_sit_idle_kirakira","0.2","","1007403","1007403099",""
"3","117531","","","1","mhp_mitsuki_sit_shake","0.2","","1007403","1007403100",""
"21","vo_mhp_1007403","","","0","vo_mhp_4215","","","1007403","1007403101","0"
"11","117531","0","0","7","咦、咦咦咦……！","0","0.5","1007403","1007403102","1"
"91","0","","","","","","","1007403","1007403103",""
"3","117531","","","1","mhp_sit_idle_sad3","0.2","","1007403","1007403104",""
"32","113","1","","","1","","","1007403","1007403105",""
"33","113","1","","-100","193","","","1007403","1007403106","0"
"33","115","1","","-100","193","","","1007403","1007403107","0"
"93","0.8","","","","0","","","1007403","1007403108",""
"21","vo_mhp_1007403","","","0","vo_mhp_4216","","","1007403","1007403109","0"
"13","117531","","","","10001","","","1007403","1007403110",""
"11","117531","0","0","5","（這就叫自做自受嗎？\n這是拿別人的情路來取樂的懲罰吧。\n話又說回來，該怎麼辦才好呢……）","0","0.5","1007403","1007403111","1"
"91","0","","","","","","","1007403","1007403112",""
"22","0","","","","0.5","","","1007403","1007403113",""
"93","0.2","","","","0","","","1007403","1007403114",""
"32","115","1","","","1","","","1007403","1007403115",""
"93","1","","","","0","","","1007403","1007403116",""
"32","130","","","","1","","","1007403","1007403117",""
"93","4","","","","0","","","1007403","1007403118",""
"32","130","","","","0","","","1007403","1007403119",""
"1","1","-240","0","100","111011","1.7","mhp_idle_normal","1007404","1007404001","-1000"
"1","1","-220","1","100","117531","1.7","mhp_sit_idle","1007404","1007404002","185"
"1","1","-200","1","100","117631","1.7","mhp_sit_idle","1007404","1007404003","365"
"31","1","0.85","","-240","1","1","","1007404","1007404004","-154"
"5","1","-220","0","110","11","1.7","NoItem","1007404","1007404005","-200"
"5","1","-220","0","105","12","1.7","NoItem","1007404","1007404006","-200"
"5","1","-220","1","110","21","1.7","NoItem","1007404","1007404007","185"
"5","1","-220","1","105","22","1.7","NoItem","1007404","1007404008","185"
"6","11","0","0","1","1","0","","1007404","1007404009","1"
"6","12","0","0","1","1","0","","1007404","1007404010","1"
"6","21","0","0","1","1","0","","1007404","1007404011","1"
"6","22","0","0","1","1","0","","1007404","1007404012","1"
"91","0","","","","","","","1007404","1007404013",""
"3","117531","","","1","mhp_sit_talk_normal","0.2","","1007404","1007404014",""
"21","vo_mhp_1007404","","","0","vo_mhp_1001","","","1007404","1007404015","0"
"11","117531","0","0","7","下一位請進～","0","0.5","1007404","1007404016","0"
"91","0","","","","","","","1007404","1007404017",""
"3","117531","","","1","mhp_sit_idle","0.2","","1007404","1007404018",""
"3","111011","","","1","mhp_walk","0.2","","1007404","1007404019",""
"2","111011","0","","-220","-200","","","1007404","1007404020","4"
"91","0","","","","","","","1007404","1007404021",""
"3","111011","1","0.2","0","mhp_sit_in_2","0.2","","1007404","1007404022","mhp_sit_idle_2"
"93","1","","","","0","","","1007404","1007404023",""
"3","111011","","","1","mhp_sit_talk_normal","0.2","","1007404","1007404024",""
"21","vo_mhp_1007404","","","0","vo_mhp_1002","","","1007404","1007404025","0"
"11","111011","0","0","4","嗨，打擾了。\n睽違數週，妳過得還好嗎？深月老師。","0","0.5","1007404","1007404026","1"
"91","0","","","","0","","","1007404","1007404027",""
"3","111011","","","1","mhp_sit_idle_2","0.2","","1007404","1007404028",""
"3","117531","","","1","mhp_sit_talk_surprise2","0.2","","1007404","1007404029",""
"21","vo_mhp_1007404","","","0","vo_mhp_1003","","","1007404","1007404030","0"
"11","117531","0","0","5","優妮！？怎麼了？\n經常窩在家的妳，\n為什麼會來到\n離蘭德索爾這麼遠的小鎮……","0","0.5","1007404","1007404031","1"
"93","2","","","","1","","","1007404","1007404032",""
"3","117531","","","1","mhp_sit_talk_worry","0.2","","1007404","1007404033",""
"91","1007404031","","","","0","","","1007404","1007404034",""
"3","117531","","","1","mhp_sit_idle_sad","0.2","","1007404","1007404035",""
"3","111011","","","1","mhp_sit_talk_normal","0.2","","1007404","1007404036",""
"21","vo_mhp_1007404","","","0","vo_mhp_1004","","","1007404","1007404037","0"
"11","111011","0","0","4","我是順便來打招呼的。\n我為了做田野調查出來旅行，\n在目的地聽說有位獨眼名醫。\n我明白到那肯定是指深月老師。","0","0.5","1007404","1007404038","1"
"91","0","","","","0","","","1007404","1007404039",""
"3","111011","","","1","mhp_sit_idle_2","0.2","","1007404","1007404040",""
"3","117531","","","1","mhp_sit_talk_joy1","0.2","","1007404","1007404041",""
"21","vo_mhp_1007404","","","0","vo_mhp_1005","","","1007404","1007404042","0"
"11","117531","0","0","4","呵呵，妳這孩子還是一樣聰明呢。\n這一點是受家族影響嗎？\n啊，說到這個，那些乖僻的老頭……\n咳，獨特的老爺爺們還好嗎？","0","0.5","1007404","1007404043","1"
"93","10","","","","1","","","1007404","1007404044",""
"3","117531","","","1","mhp_sit_talk_thinking","0.2","","1007404","1007404045",""
"91","1007404043","","","","0","","","1007404","1007404046",""
"3","117531","","","1","mhp_sit_idle_thinking","0.2","","1007404","1007404047",""
