1cec05db4346251cd24056a68b2235da3d61c999bb2d898ca8c10cc2254c5d10,ee8046e5a756ee93b9d6734af590ce678bacd779a81599257930a30eb2976205,e2a29441d2add4ef27f49760e1f17f86338b5e13b5db28d4e4ced912b7c6d714,aef375f74db4b69c2c089919678ee7ead40299d60966d45aa6abf2a0a88eee67,e28ae48e17bc88b79166f25a9e7f90595c0a77c42d0ed4d8ed276e46eaea2359,77f4604f6871ca05f2cee144cab4606025f306d0ba083a98054843c428816442,2c3cc830608d8391ab312e1005b65c039008b5e8439af5902cded218d49e9874,d825c09861290c7ecfc39a3b2869493824390abb71c4ce69470487ea8fcf2944,6593a037e99b8b4e5882e3d09a09afe74a9116b7c7da4a29b3d62279bc18095c,7c8293a787c65425c2d5353e4805f047936a4f8ab5dc594a309f7ba9235d4eef,662326148720d7c0da751571cfbcd28fabd6e12864b4bce2a581b4b44357d38f,e7d040d96d98160b42a0b583d6a1c77be914306ddbb446598dae42cccea028c9,f3d36ff251c94104645a553a0707e8c57b92a9a9b7672853047ad247817c7045,47b0abed9f990121ee0d87f86587e1b3ac9b24a4369c81eb049af8605f0e40bf,9ea60b69cddaeb788ffe717a0be17a14979557b96275c525c7be362097d14be6,42ebec93f840e4877273e89b6a66afedbfea89cf3034709030bf493fb88c70cf,ba474095b4792a8f22fb35114baa9854e1f5d2916c615aa24269f3f2745330b3,8e0085a27136e80234faf3581ce028ab07543a6339b0355d79fdb2c4a19c093d,30943dca50e913fb5383b911367b769d5136de86e961844ce0f4c2d2bac6ac49,008f3563305b85ac221df2f5eb48db7c112c8846dc70e46aa5ea78afc3d096ab,b4f512ed6497cb08e6010666bdc795c83d3859bba478697ae8a693ff8c81fa7c
"20","10","7","1","0","20","物理攻擊力提升+{0}","101101202","0","12","1","1","1","0","10","0","1","2","1","0","提升自身{0}的物理攻擊力"
"0","8","7","1.8","0","12","","101101203","0","0","0","0","1","0","2","0","1","2","1","0","自己的行動速度上升"
"35","1","3","35","0","2.8","物理傷害+{0}","101101301","0","0","0","0","1","0","1","1300","1","1","99","0","對範圍內的敵人造成{0}的物理傷害"
"15","10","7","1","0","0","","101101302","0","18","1","1","1","0","110","0","1","2","1","0","提升自己物理攻擊暴擊時的傷害{0}%"
"90","10","7","1","0","90","物理攻擊力提升+{0}","101101303","0","18","1","1","1","0","10","0","1","2","1","0","提升自身{0}的物理攻擊力"
"0","16","7","650","0","0","","101101304","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"15","90","0","1","0","15","物理攻擊力提升+{0}","101150101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"240","90","0","1","0","15","物理攻擊力提升+{0}","101151101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"6.75","1","20","6.75","0","0.54","追加魔法傷害+{0}","101200101","0","0","0","0","1","0","2","2160","3","1","99","0","對使用物理攻擊的敵人追加{0}的魔法傷害"
"9","1","3","9","0","0.81","全體魔法傷害+{0}","101200102","0","0","0","0","1","0","2","2160","3","1","99","0","對敵方全體造成{0}的魔法傷害"
"20","1","14","20","0","1.6","魔法傷害+{0}","101200201","0","0","0","0","1","0","2","2160","3","1","1","0","對敵方單體造成{0}的魔法傷害"
"10","1","14","10","0","0.8","魔法傷害+{0}","101200301","0","0","0","0","1","0","2","2160","3","1","1","0","對敵方單體造成{0}的魔法傷害"
"0","8","14","0","0","1.5","造成暈眩的成功Lv+1","101200302","0","0","0","0","1","0","7","2160","3","1","1","0","使敵方單體一段時間內無法行動"
"9","1","20","9","0","2.4","追加魔法傷害+{0}","101201101","0","0","0","0","1","0","2","2160","2","1","99","0","對使用物理攻擊的敵人追加{0}的魔法傷害"
"0.54","10","20","1","0","0.54","魔法防禦力降低+{0}","101201102","0","18","1","0","1","0","41","2160","2","1","99","0","對進行物理攻擊的敵人降低{0}魔法防禦力"
"0","8","20","0","0","6","造成暈眩的成功Lv+1","101201103","0","0","0","0","1","0","7","2160","2","1","99","0","令使用物理攻擊的敵人在一定時間內無法行動"
"9","1","3","9","0","0.81","全體魔法傷害+{0}","101201104","0","0","0","0","1","0","2","2160","2","1","99","0","對敵方全體造成{0}的魔法傷害"
"22","1","14","22","0","1.8","魔法傷害+{0}","101201201","0","0","0","0","1","0","2","2160","3","1","1","0","對敵方單體造成{0}的魔法傷害"
"0.2","10","14","1","0","0.2","魔法防禦力降低+{0}","101201202","0","12","1","1","1","0","41","2160","3","1","1","0","降低敵方單體{0}的魔法防禦力"
"15","90","0","1","0","15","魔法攻擊力提升+{0}","101250101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"240","90","0","1","0","15","魔法攻擊力提升+{0}","101251101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"60","1","6","60","0","5.6","魔法傷害+{0}","101300101","0","0","0","0","1","0","2","2160","2","1","1","0","對敵方單體造成{0}的魔法傷害"
"0","7","3","0","0","0","","101300201","0","0","0","0","1","0","1","2160","1","1","1","0",""
"0.48","10","3","1","0","0.48","魔法防禦力降低+{0}","101300202","0","12","0","0","1","0","41","200","2","1","99","0","使範圍內敵人的魔法防禦力下降{0}"
"20","1","6","20","0","1.6","魔法傷害+{0}","101300301","0","0","0","0","1","0","2","2160","2","1","1","0","對敵方單體造成{0}的魔法傷害"
"0","8","6","0","0","1.5","造成暈眩的成功Lv+1","101300302","0","0","0","0","1","0","7","2160","2","1","1","0","使敵方單體一段時間內無法行動"
"140","1","6","140","0","11.2","魔法傷害+{0}","101301101","0","0","0","0","1","0","2","2160","2","1","1","0","對敵方單體造成{0}的魔法傷害"
"0.5","10","6","1","0","0.5","魔法防禦力降低+{0}","101301102","0","18","0","0","1","0","41","2160","2","1","1","0","降低敵方單體{0}的魔法防禦力"
"0","7","3","0","0","0","","101301201","0","0","0","0","1","0","1","2160","1","1","1","0",""
"0.8","10","3","1","0","0.8","魔法防禦力降低+{0}","101301202","0","12","0","0","1","0","41","200","2","1","99","0","使範圍內敵人的魔法防禦力下降{0}"
"60","1","6","60","0","4.8","魔法傷害+{0}","101301301","0","0","0","0","1","0","2","2160","2","1","1","0","對敵方單體造成{0}的魔法傷害"
"0","8","6","0","0","4.5","造成暈眩的成功Lv+1","101301302","0","0","0","0","1","0","7","2160","2","1","1","0","使敵方單體一段時間內無法行動"
"18","59","6","0.9","0","0","","101301303","0","0","1","0","1","0","1","2160","2","1","1","0","降低敵方單體的HP恢復量90%"
"15","90","0","1","0","15","魔法攻擊力提升+{0}","101350101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"240","90","0","1","0","15","魔法攻擊力提升+{0}","101351101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"0","7","3","0","0","0","","101400101","0","0","0","0","1","0","3","2160","1","1","1","2",""
"2.4","38","3","2.4","3","16","魔法防禦力降低+{0}","101400102","0","0","1","0","1","300","41","2160","1","1","1","2","使領域中敵人降低{0}的魔法防禦力"
"0","38","3","10","0","16","","101400103","0","0","1","0","1","300","81","2160","1","1","1","2","使領域中敵人降低{0}的 TP 上升"
"0","7","3","0","0","0","","101400104","0","0","0","0","1","0","1","2160","1","1","1","2",""
"0","8","1","0.9","0","16","造成行動速度降低的成功Lv+1","101400105","0","0","0","0","1","0","1","300","2","1","99","0","範圍內的敵人行動速度在一定時間下降"
"3.4","1","3","3.4","0","0.27","魔法傷害+{0}","101400201","0","0","0","0","1","0","2","800","1","1","99","0","對範圍內的敵人造成{0}的魔法傷害"
"0","8","3","0","0","2.5","束縛確定成功Ｌｖ+1","101400202","0","0","0","0","1","0","5","800","1","1","99","0","使範圍內的敵人一段時間內無法行動"
"8","1","3","8","0","0.6","魔法傷害+{0}","101400301","0","0","0","0","1","0","2","-1","1","1","1","0","對敵方單體造成{0}的魔法傷害"
"0","11","3","7.5","0","1","混亂的確定成功Lv+1","101400302","0","0","0","0","1","0","1","-1","1","1","1","0","令一名敵人混亂"
"0","7","3","0","0","0","","101401101","0","0","0","0","1","0","3","2160","1","1","1","2",""
"2.4","38","3","2.4","3","18","魔法防禦力降低+{0}","101401102","0","0","1","0","1","410","41","2160","1","1","1","2","使領域中敵人降低{0}的魔法防禦力"
"0","38","3","10","0","18","","101401103","0","0","1","0","1","410","81","2160","1","1","1","2","使領域中敵人降低{0}的 TP 上升"
"0","92","3","0","0","0","","101401104","0","0","0","0","1","0","0","2160","3","1","99","0",""
"0","7","3","0","0","0","","101401105","0","0","0","0","1","0","1","2160","1","1","1","2",""
"0","8","1","0.7","0","18","造成行動速度降低的成功Lv+1","101401106","0","0","0","0","1","0","1","300","2","1","99","0","範圍內的敵人行動速度在一定時間下降"
"0","57","1","5","0","0","","101401107","0","0","0","0","1","0","101401108","300","2","1","99","0",""
"6.25","1","3","6.25","0","0.5","魔法傷害+{0}","101401108","0","0","0","0","1","0","2","2160","3","1","99","0","對敵方全體造成{0}的魔法傷害"
"9","1","3","9","0","0.72","魔法傷害+{0}","101401201","0","0","0","0","1","0","2","800","1","1","99","0","對範圍內的敵人造成{0}的魔法傷害"
"0.2","26","3","4","0","0","","101401202","0","0","3","0","1","0","101401203","800","1","1","99","0",""
"0","8","3","0","0","2.5","束縛確定成功Ｌｖ+1","101401203","0","0","0","0","1","0","5","800","1","1","99","0","使範圍內的敵人一段時間內無法行動"
"2","90","0","1","0","2","魔法防禦力提升+{0}","101450101","0","1","0","0","1","0","5","0","0","0","0","0","提升自身{0}的魔法防禦力"
"32","90","0","1","0","2","魔法防禦力提升+{0}","101451101","0","1","0","0","1","0","5","0","0","0","0","0","提升自身{0}的魔法防禦力"
"4.5","4","3","1","0","4.5","HP回復量+{0}","101500101","0","0.3375","0","0","1","0","2","2160","3","2","99","0","回復我方全體{0}的HP"
"0.45","10","3","1","0","0.45","魔法防禦力提升+{0}","101500102","0","18","1","0","1","0","40","2160","3","2","99","0","提升我方全體{0}的魔法防禦力"
"5.5","10","3","1","0","5.5","魔法攻擊力提升+{0}","101500201","0","12","0","0","1","0","30","300","2","2","99","0","提升範圍內的我方{0}的魔法攻擊力"
"1","48","10","1","0","0.12","回復量+{0}","101500301","0","0","1","0","1","7","2","2160","2","2","1","0","每秒回復{0}的HP"
"4.5","4","3","1","0","4.5","HP回復量+{0}","101501101","0","0.3375","0","0","1","0","2","2160","3","2","99","0","回復我方全體{0}的HP"
"0.45","10","3","1","0","0.45","魔法防禦力提升+{0}","101501102","0","18","1","0","1","0","40","2160","3","2","99","0","提升我方全體{0}的魔法防禦力"
"25","10","3","1","0","25","魔法攻擊力提升+{0}","101501103","0","18","1","0","1","0","30","2160","3","2","99","0","提升我方全體{0}的魔法攻擊力"
"50","10","3","1","0","0","","101501104","0","18","1","0","1","0","70","2160","3","2","99","0","使全體夥伴的魔法暴擊提升{0}"
"25","10","3","1","0","0","","101501105","0","18","1","0","1","0","120","2160","3","2","99","0","提升我方全體魔法攻擊暴擊時25％的傷害"
"0.8","48","3","0.8","0","0.04","回復量+{0}","101501106","0","0","1","0","1","18","2","2160","3","2","99","0","每秒回復{0}的HP"
"18","10","3","1","0","18","魔法攻擊力提升+{0}","101501201","0","12","0","0","1","0","30","300","2","2","99","0","提升範圍內的我方{0}的魔法攻擊力"
"40","10","3","1","0","0","魔法暴擊提高+{0}","101501202","0","12","1","1","1","0","70","300","2","2","99","0","使範圍內全體夥伴提升{0}的魔法暴擊"
"15","90","0","1","0","15","魔法攻擊力提升+{0}","101550101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"240","90","0","1","0","15","魔法攻擊力提升+{0}","101551101","0","1","0","0","1","0","4","0","0","0","0","0","提升自身{0}的魔法攻擊力"
"45","1","3","45","0","4","物理傷害+{0}","101600101","0","0","0","0","1","1","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"12","1","3","12","0","0.9","物理傷害+{0}","101600201","0","0","0","0","1","1","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"15","10","7","1","0","15","物理攻擊力+{0}","101600301","0","12","1","1","1","0","10","0","3","2","1","0","提升自身{0}的物理攻擊力"
"25","10","7","2","0","0","物理暴擊提高+{0}","101601101","0","18","1","1","1","0","110","-1","3","2","1","0","提升自己物理攻擊暴擊時的傷害25%"
"112","1","3","112","0","9","物理傷害+{0}","101601102","0","0","0","0","1","1","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"12","1","3","12","0","0.9","物理傷害+{0}","101601201","1.5","0","0","0","1","1","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"12","1","3","12","0","0.6","物理傷害+{0}","101601202","1.5","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"12","1","3","12","0","0.6","物理傷害+{0}","101601203","1.5","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"75","10","7","1","0","75","物理攻擊力提升+{0}","101601301","0","180","1","1","1","0","10","0","3","2","1","0","提升自身{0}的物理攻擊力"
"15","10","7","1","0","0","","101601302","0","180","1","1","1","0","110","0","3","2","1","0","提升自己物理攻擊暴擊時的傷害{0}%"
"0","16","7","150","0","0","","101601303","0","0","0","0","1","0","1","0","3","2","1","0","回復自身{0}的TP"
"15","90","0","1","0","15","物理攻擊力提升+{0}","101650101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"240","90","0","1","0","15","物理攻擊力提升+{0}","101651101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"60","1","3","60","0","4.8","物理傷害+{0}","101700101","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"20","1","3","20","0","1.6","物理傷害+{0}","101700201","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"10","102","7","1","0","10","追加傷害+{0}","101700301","0","5","0","0","1","0","0","2160","3","2","1","0","每次攻擊增加{0}的傷害"
"180","1","3","180","0","14.4","物理傷害+{0}","101701101","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"15","10","7","1","0","15","物理攻擊力+{0}","101701102","0","180","1","0","1","0","10","0","3","2","1","0","提升自身{0}的物理攻擊力"
"30","1","3","30","0","2.3","物理傷害+{0}","101701201","0","0","0","0","1","0","1","-1","1","1","1","0","對敵方單體造成{0}的物理傷害"
"15","90","0","1","0","15","物理攻擊力提升+{0}","101750101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"240","90","0","1","0","15","物理攻擊力提升+{0}","101751101","0","1","0","0","1","0","2","0","0","0","0","0","提升自身{0}的物理攻擊力"
"4.5","1","3","4.5","0","0.405","全體魔法傷害+{0}","101800101","0","0","0","0","1","0","2","2160","3","1","99","0","對敵方全體造成{0}的魔法傷害"
"0","11","3","4","0","100","造成魅惑的成功Lv+1","101800102","0","0","0","0","1","0","0","2160","3","1","99","0","魅惑全體敵人"
"0","7","3","0","0","0","","101800201","0","0","0","0","1","0","1","4000","1","1","1","1",""
"9","1","1","9","0","0.72","魔法傷害+{0}","101800202","0","0","0","0","1","0","2","100","2","1","99","0","對範圍內的敵人造成{0}的魔法傷害"
"1","16","2","50","0","0","TP傷害+{0}","101800301","0","0","0","0","1","0","2","-1","3","1","1","0","使敵方單體失去{0}的TP"
"1","16","7","50","0","0","TP回復量+{0}","101800302","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"10","1","3","10","0","0.81","全體魔法傷害+{0}","101801101","0","0","0","0","1","0","2","2160","3","1","99","0","對敵方全體造成{0}的魔法傷害"
"0.4","16","3","20","0","0","TP傷害+{0}","101801102","0","0","0","0","1","0","2","2160","3","1","99","0","使全體敵人失去{0}的 TP"
"15","10","3","1","0","0","","101801103","0","18","1","1","1","0","81","2160","3","1","99","0","使全體敵人的 TP 上升降低{0}"
"0","11","3","5","0","100","造成魅惑的成功Lv+1","101801104","0","0","0","0","1","0","0","2160","3","1","99","0","魅惑全體敵人"
"0","7","3","0","0","0","","101801201","0","0","0","0","1","0","1","4000","1","1","1","1",""
"1","23","3","0","101801205","0","","101801202","0","0","101801203","0","1","0","300","100","2","1","99","0",""
"9","1","3","9","0","1.2","魔法傷害+{0}","101801203","0","0","0","0","1","0","2","100","2","1","99","0","對範圍內的敵人造成{0}的魔法傷害"
"1","16","3","300","0","0","TP傷害+{0}","101801204","0","0","0","0","1","0","2","100","2","1","99","0","當敵人陷入誘惑狀態時，讓範圍內的敵人TP失去{0}"
"9","1","3","9","0","1.2","","101801205","0","0","0","0","1","0","2","100","2","1","99","0",""
"10","10","3","1","0","10","物理攻擊力降低+{0}","101801206","0","12","1","1","1","0","11","100","2","1","99","0","當敵人並非誘惑狀態時，使範圍內對象的物理攻擊力降低{0}"
"10","10","3","1","0","10","魔法攻擊力下降+{0}","101801207","0","12","1","1","1","0","31","100","2","1","99","0","當敵人並非誘惑狀態時，使範圍內對象的魔法攻擊力降低{0}"
"0","16","2","310","0","0","","101820301","0","0","0","0","1","0","2","-1","3","1","1","0","使敵方單體失去{0}的TP"
"-1040","10","1","1","0","4","物理攻擊力降低+{0}","101820302","0","12","1","1","1","0","11","-1","3","1","0","0","降低敵方單體{0}的物理攻擊力"
"-1040","10","1","1","0","4","魔法攻擊力下降+{0}","101820303","0","12","1","1","1","0","31","-1","3","1","0","0","降低敵方單體{0}的魔法攻擊力"
"0","16","7","310","0","0","","101820304","0","0","0","0","1","0","1","0","1","2","1","0","回復自身{0}的TP"
"10","1","3","10","0","1.21","全體魔法傷害+{0}","101821101","0","0","0","0","1","0","2","2160","3","1","99","0","對敵方全體造成{0}的魔法傷害"
"0","16","3","124","0","0","","101821102","0","0","0","0","1","0","2","2160","3","1","99","0","使全體敵人失去{0}的 TP"
"15","10","3","1","0","0","","101821103","0","18","1","1","1","0","81","2160","3","1","99","0","使全體敵人的 TP 上升降低{0}"
"0","11","3","5","0","100","造成魅惑的成功Lv+1","101821104","0","0","0","0","1","0","0","2160","3","1","99","0","魅惑全體敵人"
"0","7","3","0","0","0","","101821201","0","0","0","0","1","0","1","4000","1","1","1","1",""
"1","23","3","0","101821205","0","","101821202","0","0","101821203","0","1","0","300","100","2","1","99","0",""
"9","1","3","9","0","1.6","魔法傷害+{0}","101821203","0","0","0","0","1","0","2","100","2","1","99","0","對範圍內的敵人造成{0}的魔法傷害"
"0","16","3","560","0","0","","101821204","0","0","0","0","1","0","2","100","2","1","99","0","當敵人陷入誘惑狀態時，使單體的敵人失去{0}的 TP"
"9","1","3","9","0","1.6","","101821205","0","0","0","0","1","0","2","100","2","1","99","0",""
"10","10","3","1","0","10","物理攻擊力降低+{0}","101821206","0","12","1","1","1","0","11","100","2","1","99","0","當敵人並非誘惑狀態時，使範圍內對象的物理攻擊力降低{0}"
"10","10","3","1","0","10","魔法攻擊力下降+{0}","101821207","0","12","1","1","1","0","31","100","2","1","99","0","當敵人並非誘惑狀態時，使範圍內對象的魔法攻擊力降低{0}"
