6a2936a2ec7f272445d31916c236dfe3db1a9b4cf78976504730125194d203ba,e4b53865dea85c2b3488d999d8895a18d3cd9a2bd215abd1b45545c4148ed4a8,a8e1f24a68d97f3fa839403a1587d16b033bb1803a2dfdabe673a89f3badcbfe,7e5387629a2fcfe960fcb18b66a7321fabc6612090569d22b3d3a9175afc4c02,84e02abdaf34cd6276ee8052016437d03fe1ae3d9c23b1fa798c5e4625178d4b,0052949e949336efd49ea188d31f2c062dcfb983a60670de81fe18e3810c5878,d4a832041f84a615fd9ba5ba63b5728cf52cc3e2fbdd22f3b42dd1859a6d330b,17b7261a7ab82eb12e442296dba8c811ad06c9932d168d2681dc0696c0c29180,c80e8ca5b7014dcf197988ac2b5f841648d649451f5b40823feb8d3df56dca42,27d06861bc1bc4711c822924dd321a9dd2d961c058f9ba5bd0705bd37be46eba,615c4661eb19205f01a2a85f865648807903684009f839e7fad0b159eabfccc4,74f822da1971aa5ae1b6449fd9fa4cf850a8bdf32c6a71350775715fc75f815e,657633a785bd1c6df7b871493bca972c3c9cd2446c250c733eb63c17f93c1357
"10020480","21","10020157","2","10020158","0","0","0","7","0","10001","0","0"
"10020168","17","10020560","2","10020167","0","0","0","3","0","1","0","0"
"10020169","16","10020167","2","10020168","0","0","0","12","0","0","0","0"
"10020175","15","10020168","2","10020169","0","10020477","0","7","0","10002","0","0"
"10020176","14","10020169","2","10020175","0","0","0","2","0","2","0","0"
"10020178","13","10020175","2","10020176","0","0","0","6","0","0","0","0"
"10020179","11","10020178","2","10020177","10020479","0","0","14","0","2","0","0"
"10020177","12","10020176","2","10020178","0","0","0","14","0","4","0","0"
"10020180","10","10020177","2","10020179","0","0","0","4","0","0","0","0"
"10020182","9","10020179","2","10020180","0","0","0","7","0","10003","0","0"
"10020183","8","10020180","2","10020182","0","0","0","3","0","3","0","0"
"10020184","7","10020182","2","10020183","0","0","0","11","0","10001","0","0"
"10020185","6","10020183","2","10020184","0","0","0","2","0","1","0","0"
"10020186","5","10020184","2","10020185","0","0","0","12","0","0","0","0"
"10020187","4","10020185","2","10020186","0","0","0","6","0","0","0","0"
"10020188","3","10020186","2","10020187","0","0","0","14","0","3","0","0"
"10020189","2","10020187","2","10020188","0","0","0","7","0","10003","0","0"
"10020190","1","10020188","2","10020189","0","0","0","2","0","1","0","0"
"10020191","0","10020189","2","10020190","0","0","0","13","0","0","0","0"
"10020192","66","10020190","2","10020191","0","0","0","6","0","0","0","0"
"10020193","65","10020191","2","10020192","0","0","0","7","0","10001","0","0"
"10020194","64","10020192","2","10020193","0","0","0","3","0","1","0","0"
"10020202","63","10020193","2","10020194","0","0","0","4","0","0","0","0"
"10020203","62","10020194","2","10020202","0","0","0","2","0","1","0","0"
"10020450","61","10020202","2","10020203","0","0","0","7","0","10001","0","0"
"10020235","36","10020476","2","10020234","0","0","0","2","0","2","0","0"
"10020236","35","10020234","2","10020235","0","0","0","7","0","10002","0","0"
"10020237","34","10020235","2","10020236","0","0","0","2","0","1","0","0"
"10020239","33","10020236","2","10020237","0","10020549","0","4","0","0","0","0"
"10020253","32","10020237","2","10020239","0","0","0","7","0","10001","0","0"
"10020254","31","10020239","2","10020253","0","0","0","6","0","0","0","0"
"10020255","30","10020253","2","10020254","0","0","0","12","0","0","0","0"
"10020256","29","10020254","2","10020255","10020555","0","0","3","0","2","0","0"
"10020257","28","10020255","2","10020256","0","0","0","7","0","10001","0","0"
"10020258","27","10020256","2","10020257","0","0","0","5","0","0","0","0"
"10020410","26","10020257","2","10020258","0","0","0","6","0","0","0","0"
"10020261","24","10020410","2","10020260","0","0","0","12","0","0","0","0"
"10020262","23","10020260","2","10020261","0","0","0","2","0","1","0","0"
"10020263","22","10020261","2","10020262","0","0","0","4","0","0","0","0"
"10020264","21","10020262","2","10020263","0","0","0","7","0","10002","0","0"
"10020265","20","10020263","2","10020264","0","0","0","14","0","4","0","0"
"10020266","19","10020264","2","10020265","0","0","0","12","0","0","0","0"
"10020267","18","10020265","2","10020266","0","0","0","11","0","10001","0","0"
"10020268","17","10020266","2","10020267","0","0","0","3","0","2","0","0"
"10020269","16","10020267","2","10020268","0","0","0","2","0","3","0","0"
"10020270","15","10020268","2","10020269","0","10020273","0","4","0","0","0","0"
"10020271","14","10020269","2","10020270","0","0","0","2","0","1","0","0"
"10020275","13","10020270","2","10020271","0","0","0","2","0","3","0","0"
"10020274","13","10020273","2","10020272","0","0","0","6","0","0","0","0"
"10020272","14","10020269","2","10020273","0","0","0","7","0","10001","0","0"
"10020276","12","10020272","2","10020274","0","0","0","14","0","5","0","0"
"10020276","12","10020271","2","10020275","0","0","0","3","0","2","0","0"
"10020277","11","10020274","2","10020276","10020275","0","0","7","0","10003","0","0"
"10020278","10","10020276","2","10020277","0","0","0","2","0","1","0","0"
"10020279","9","10020277","2","10020278","0","0","0","14","0","3","0","0"
"10020280","8","10020278","2","10020279","0","0","0","7","0","10001","0","0"
"10020281","7","10020279","2","10020280","0","0","0","6","0","0","0","0"
"10020282","6","10020280","2","10020281","0","0","0","2","0","2","0","0"
"10020283","5","10020281","2","10020282","0","0","0","11","0","10001","0","0"
"10020284","4","10020282","2","10020283","0","0","0","4","0","0","0","0"
"10020285","3","10020283","2","10020284","0","0","0","5","0","0","0","0"
"10020286","2","10020284","2","10020285","0","0","0","2","0","1","0","0"
"10020287","1","10020285","2","10020286","0","0","0","7","0","10003","0","0"
"10020288","0","10020286","2","10020287","0","0","0","13","0","0","0","0"
"10020289","66","10020287","2","10020288","0","0","0","7","0","10001","0","0"
"10020290","65","10020288","2","10020289","0","0","0","5","0","0","0","0"
"10020291","64","10020289","2","10020290","0","0","0","2","0","1","0","0"
"10020292","63","10020290","2","10020291","0","0","0","6","0","0","0","0"
"10020293","62","10020291","2","10020292","0","0","0","12","0","0","0","0"
"10020294","61","10020292","2","10020293","0","0","0","2","0","1","0","0"
"10020295","60","10020293","2","10020294","0","10020545","0","4","0","0","0","0"
"10020296","59","10020294","2","10020295","0","0","0","3","0","1","0","0"
"10020419","58","10020295","2","10020296","0","0","0","7","0","10001","0","0"
"10020336","45","10020431","2","10020331","0","0","0","12","0","0","0","0"
"10020337","44","10020331","2","10020336","0","0","0","14","0","3","0","0"
"10020338","43","10020336","2","10020337","0","0","0","2","0","2","0","0"
"10020339","42","10020337","2","10020338","0","0","0","7","0","10002","0","0"
"10020412","41","10020338","2","10020339","0","0","0","11","0","10001","0","0"
"10020342","39","10020412","2","10020341","0","0","0","2","0","2","0","0"
"10020343","38","10020341","2","10020342","0","0","0","4","0","0","0","0"
"10020344","37","10020342","2","10020343","0","0","0","3","0","1","0","0"
"10020345","36","10020343","2","10020344","0","0","0","2","0","1","0","0"
"10020346","35","10020344","2","10020345","0","0","0","12","0","0","0","0"
"10020347","34","10020345","2","10020346","0","0","0","6","0","0","0","0"
"10020348","33","10020346","2","10020347","0","0","0","2","0","1","0","0"
"10020349","32","10020347","2","10020348","0","0","0","14","0","3","0","0"
"10020351","31","10020348","2","10020349","0","10020350","0","4","0","0","0","0"
"10020352","32","10020349","2","10020350","0","0","0","3","0","3","0","0"
"10020353","30","10020349","2","10020351","0","0","0","7","0","10002","0","0"
"10020355","31","10020350","2","10020352","0","0","0","2","0","3","0","0"
"10020354","29","10020351","2","10020353","0","0","0","3","0","2","0","0"
"10020358","28","10020353","2","10020354","0","0","0","2","0","2","0","0"
"10020356","30","10020352","2","10020355","0","0","0","14","0","5","0","0"
"10020357","29","10020355","2","10020356","0","0","0","7","0","10003","0","0"
"10020358","28","10020356","2","10020357","0","0","0","3","0","3","0","0"
"10020359","27","10020354","2","10020358","10020357","0","0","6","0","0","0","0"
"10020360","26","10020358","2","10020359","0","0","0","5","0","0","0","0"
"10020361","25","10020359","2","10020360","0","0","0","4","0","0","0","0"
"10020362","24","10020360","2","10020361","0","0","0","2","0","3","0","0"
"10020363","23","10020361","2","10020362","0","0","0","7","0","10001","0","0"
"10020364","22","10020362","2","10020363","0","0","0","2","0","1","0","0"
"10020365","21","10020363","2","10020364","0","0","0","14","0","4","0","0"
"10020366","20","10020364","2","10020365","0","0","0","4","0","0","0","0"
"10020367","19","10020365","2","10020366","0","0","0","5","0","0","0","0"
"10020368","18","10020366","2","10020367","0","0","0","3","0","1","0","0"
"10020369","17","10020367","2","10020368","0","0","0","11","0","10001","0","0"
"10020370","16","10020368","2","10020369","0","0","0","2","0","1","0","0"
"10020440","15","10020369","2","10020370","0","10020437","0","4","0","0","0","0"
"10020383","4","10020449","2","10020382","0","0","0","3","0","3","0","0"
"10020384","3","10020382","2","10020383","0","0","0","6","0","0","0","0"
"10020385","2","10020383","2","10020384","0","0","0","2","0","2","0","0"
"10020386","1","10020384","2","10020385","0","0","0","2","0","1","0","0"
"10020387","0","10020385","2","10020386","0","0","0","13","0","0","0","0"
"10020388","66","10020386","2","10020387","0","0","0","6","0","0","0","0"
"10020389","65","10020387","2","10020388","0","0","0","4","0","0","0","0"
"10020390","64","10020388","2","10020389","0","0","0","3","0","2","0","0"
"10020002","63","10020389","2","10020390","0","0","0","12","0","0","0","0"
"10020405","6","10020079","2","10020404","10020581","0","10020582","2","0","1","0","0"
"10020406","5","10020404","2","10020405","0","0","0","3","0","3","0","0"
"10020083","4","10020405","2","10020406","0","0","0","11","0","10001","0","0"
"10020094","60","10020092","2","10020407","0","0","0","7","0","10001","0","0"
"10020150","30","10020148","2","10020408","0","0","0","3","0","2","0","0"
"10020260","25","10020258","2","10020410","0","0","0","3","0","2","0","0"
"10020341","40","10020339","2","10020412","0","0","0","3","0","2","0","0"
"10020420","57","10020296","2","10020419","0","0","0","6","0","0","0","0"
"10020421","56","10020419","2","10020420","10020547","0","0","11","0","10001","0","0"
"10020422","55","10020420","2","10020421","0","0","0","4","0","0","0","0"
"10020423","54","10020421","2","10020422","0","0","0","14","0","3","0","0"
"10020424","53","10020422","2","10020423","0","10020426","0","7","0","10001","0","0"
"10020436","52","10020423","2","10020424","0","0","0","7","0","10002","0","0"
"10020427","51","10020426","2","10020425","0","0","0","7","0","10003","0","0"
"10020425","52","10020423","2","10020426","0","0","0","3","0","2","0","0"
"10020428","50","10020425","2","10020427","0","0","0","3","0","3","0","0"
"10020429","49","10020427","2","10020428","0","0","0","4","0","0","0","0"
"10020430","48","10020428","2","10020429","0","0","0","7","0","10001","0","0"
"10020431","47","10020429","2","10020430","0","0","0","11","0","10001","0","0"
"10020331","46","10020430","2","10020431","10020432","0","0","6","0","0","0","0"
"10020431","47","10020433","2","10020432","0","0","0","4","0","0","0","0"
"10020432","48","10020434","2","10020433","0","0","0","2","0","1","0","0"
"10020433","49","10020435","2","10020434","0","0","0","12","0","0","0","0"
"10020434","50","10020436","2","10020435","0","0","0","2","0","3","0","0"
"10020435","51","10020424","2","10020436","0","0","0","3","0","3","0","0"
"10020438","16","10020370","2","10020437","0","0","0","2","0","3","0","0"
"10020439","15","10020437","2","10020438","0","0","0","14","0","6","0","0"
"10020441","14","10020438","2","10020439","0","0","0","7","0","10003","0","0"
"10020441","14","10020370","2","10020440","0","0","0","7","0","10002","0","0"
"10020442","13","10020439","2","10020441","10020440","0","0","3","0","1","0","0"
"10020443","12","10020441","2","10020442","0","0","0","14","0","3","0","0"
"10020444","11","10020442","2","10020443","0","0","0","6","0","0","0","0"
"10020445","10","10020443","2","10020444","0","0","0","7","0","10001","0","0"
"10020446","9","10020444","2","10020445","0","0","0","11","0","10001","0","0"
"10020447","8","10020445","2","10020446","0","0","0","2","0","1","0","0"
"10020448","7","10020446","2","10020447","0","0","0","14","0","5","0","0"
"10020449","6","10020447","2","10020448","0","0","0","5","0","0","0","0"
"10020382","5","10020448","2","10020449","0","0","0","7","0","10003","0","0"
"10020451","60","10020203","2","10020450","0","0","0","2","0","2","0","0"
"10020452","59","10020450","2","10020451","0","0","0","11","0","10001","0","0"
"10020453","58","10020451","2","10020452","0","0","0","14","0","3","0","0"
"10020454","57","10020452","2","10020453","0","0","0","5","0","0","0","0"
"10020455","56","10020453","2","10020454","0","0","0","3","0","1","0","0"
"10020456","55","10020454","2","10020455","0","0","0","7","0","10002","0","0"
"10020457","54","10020455","2","10020456","0","10020458","0","11","0","10001","0","0"
"10020460","53","10020456","2","10020457","0","0","0","3","0","1","0","0"
"10020459","53","10020456","2","10020458","0","0","0","4","0","0","0","0"
"10020463","52","10020458","2","10020459","0","0","0","2","0","2","0","0"
"10020461","52","10020457","2","10020460","0","0","0","12","0","0","0","0"
"10020462","51","10020460","2","10020461","0","0","0","14","0","4","0","0"
"10020464","50","10020461","2","10020462","10020463","0","0","5","0","0","0","0"
"10020462","51","10020459","2","10020463","0","0","0","3","0","3","0","0"
"10020465","49","10020462","2","10020464","0","0","0","14","0","3","0","0"
"10020466","48","10020464","2","10020465","0","0","0","7","0","10001","0","0"
"10020467","47","10020465","2","10020466","0","0","0","4","0","0","0","0"
"10020468","46","10020466","2","10020467","0","0","0","2","0","1","0","0"
"10020469","45","10020467","2","10020468","0","0","0","6","0","0","0","0"
"10020470","44","10020468","2","10020469","0","0","0","2","0","1","0","0"
"10020471","43","10020469","2","10020470","0","0","0","3","0","3","0","0"
"10020472","42","10020470","2","10020471","0","0","0","14","0","3","0","0"
"10020473","41","10020471","2","10020472","0","0","0","2","0","1","0","0"
"10020474","40","10020472","2","10020473","0","0","0","11","0","10001","0","0"
"10020475","39","10020473","2","10020474","0","0","0","4","0","0","0","0"
"10020476","38","10020474","2","10020475","0","0","0","7","0","10001","0","0"
"10020234","37","10020475","2","10020476","0","0","0","6","0","0","0","0"
"10020478","14","10020169","2","10020477","0","0","0","7","0","10003","0","0"
"10020479","13","10020477","2","10020478","0","0","0","2","0","1","0","0"
"10020177","12","10020478","2","10020479","0","0","0","3","0","2","0","0"
"10020559","20","10020158","2","10020480","0","10020556","0","2","0","1","0","0"
"10020492","57","10020101","2","10020491","0","0","0","6","0","0","0","0"
"10020493","56","10020491","2","10020492","0","0","0","7","0","10001","0","0"
"10020494","55","10020492","2","10020493","0","0","0","11","0","10001","0","0"
"10020495","54","10020493","2","10020494","0","0","0","14","0","3","0","0"
"10020496","53","10020494","2","10020495","0","0","0","5","0","0","0","0"
"10020497","52","10020495","2","10020496","0","0","0","3","0","1","0","0"
"10020498","51","10020496","2","10020497","0","0","0","2","0","2","0","0"
"10020499","50","10020497","2","10020498","0","0","0","14","0","4","0","0"
"10020500","49","10020498","2","10020499","0","0","0","6","0","0","0","0"
"10020501","48","10020499","2","10020500","0","0","0","4","0","0","0","0"
"10020502","47","10020500","2","10020501","0","0","0","7","0","10002","0","0"
"10020503","46","10020501","2","10020502","0","0","0","12","0","0","0","0"
"10020504","45","10020502","2","10020503","0","10020505","0","2","0","1","0","0"
"10020507","44","10020503","2","10020504","0","0","0","2","0","1","0","0"
"10020506","44","10020503","2","10020505","0","0","0","2","0","2","0","0"
"10020508","43","10020505","2","10020506","0","0","0","11","0","10001","0","0"
"10020510","43","10020504","2","10020507","0","0","0","7","0","10001","0","0"
"10020509","42","10020506","2","10020508","0","0","0","3","0","2","0","0"
"10020511","41","10020508","2","10020509","10020510","0","0","4","0","0","0","0"
"10020509","42","10020507","2","10020510","0","0","0","2","0","1","0","0"
"10020512","40","10020509","2","10020511","0","0","0","14","0","3","0","0"
"10020127","39","10020511","2","10020512","0","0","0","5","0","0","0","0"
"10020516","9","10020064","2","10020515","0","10020576","0","2","10020583","1","0","0"
