3e6555ee6088321f6ea15d3909218660722b027f2e8bd4a66c53c16daa4e89ad,92ead37a470edf92bba01f0caa3054db2a469f0f8c6578b22f4c36c71365d1bf,819b796a0c7d3dfbe9f902135fbb8d3a3ad00f646be98542b196cdf37cc613b0,ba268edf83a2a704bde10924aec14ef242a0ee930e0323efdacc7e14ed9dba22,5deadca5fac477d2e318a788da7b98d8b73fe533578e7b1cce8bb8b158fd38d8,73cff3a51c125904a9fab849f46c123ce4fae97e46d93cc3b1e5c47c535798c9,300b273027c345352c3976bb4e7cc52927d642721126d2db07ee82868a861a3a,a230b65b153cefa9861e3e33a045e2ae3979b7736429a64e89c51f4e44060c15,03b334f2e1616629eb4d7002d0b414a8e0c7b0bafc880cd5382af4741914d4a2,15ff23ed0b44049615cb3f6475605a124875f48d01cd473c0e1b484f3da651e2,35395bfbf9684f914a359ed39384e71070ccc3e7f5d344675ddc5b88795fdd21,07083d810d3ccb4ebc3e799e75b87f7485a712b77968b38e2a78d6d3b7e38bfa,56d7776bd11e712d9d9a40b9d2ccd037f9d3314c18960704644c3e6ba4f67c2d,1b981f31848b322afbcb9667265f3a85da53059d6e940317178faa899572aea4,1b22e8cbe0a3e17c7f2da524997f80546b0f958d0de872aa2e1a4592179cf935,fef3f6721a071fd4aa63838273df4e0e86e5216ad98bc54b2531929acc5ec73d,63a25459d32b7d2c2483829223c6592ab72b9bc6b4a9a3b2bc587c9cdb96d732,10b82a7b02b814242c568ed269909a556ff33cb805b6d5d0aa1bf25478b2c145,2d323ce85cb896d3598e0c4f5284395c333281af2c33d4e7763181435fce3d63,702a7cf3cd97f4164e3daa1ed0df0caf09b433b33d5ece9dc2960d53f816f9bb,b956e6d8cb71211ad69d7500af1021efdad6ac60e1c870905fb77dcfbbbe0035
"0","0","0","0","0","魔法攻擊力提升+{0}","15","0","0","100851101","90","0","1","提升自身{0}的魔法攻擊力","0","4","1","0","1","0","15"
"0","0","0","0","0","","30","0","0","100851102","90","0","1","提升自身{0}的物理防禦力","0","3","1","0","1","0","0"
"0","1","0","2160","99","魔法傷害+{0}","18","0","0","100900101","1","0","0","對敵方全體造成{0}的魔法傷害","3","2","18","3","1","0","1.44"
"0","2","0","0","1","","100","0","2","100900102","10","1","99","將自身的物理防禦力降為0","7","21","2","1","1","0","0"
"0","2","0","0","1","","100","0","2","100900103","10","1","99","將自身的魔法防禦力降為0","7","41","2","1","1","0","0"
"0","1","0","-1","1","魔法傷害+{0}","20","0","0","100900201","1","0","0","對敵方單體造成{0}的魔法傷害","3","2","20","1","1","0","1.2"
"0","2","0","0","1","","0","1","0","100900301","17","0","0","","7","3","100","3","1","0","10"
"0","1","0","600","99","魔法傷害+{0}","25","0","0","100900302","1","0","0","對範圍內的敵人造成{0}的魔法傷害","3","2","25","2","1","0","2"
"0","2","0","0","1","","0","0","0","100900303","30","0","0","","7","0","0","3","1","0","0"
"0","2","0","0","1","","0","0","0","100900304","21","0","0","","7","1","1.9","3","1","0","0"
"0","2","0","0","1","魔法攻擊力提升+{0}","50","0","1","100901101","10","1","8","提升自身{0}的魔法攻擊力","7","30","1","1","1","0","50"
"0","1","0","2160","99","魔法傷害+{0}","81.25","0","0","100901102","1","0","0","對敵方全體造成{0}的魔法傷害","3","2","81.25","3","1","0","6.5"
"0","2","0","0","1","","100","0","2","100901103","10","1","99","降低自身初期數值100％的物理防禦力","7","21","2","1","1","0","0"
"0","2","0","0","1","","100","0","2","100901104","10","1","99","降低自身初期數值100％的魔法防禦力","7","41","2","1","1","0","0"
"0","1","0","-1","1","魔法傷害+{0}","20","0","0","100901201","1","0","0","對敵方單體造成{0}的魔法傷害","3","2","20","1","1","0","1.6"
"0","2","0","2160","99","魔法防禦力降低+{0}","0.6","0","1","100901202","10","1","12","降低敵方單體{0}的魔法防禦力","3","41","1","3","1","0","0.6"
"0","0","0","0","1","魔法攻擊力提升+{0}","15","0","0","100950101","90","0","1","提升自身{0}的魔法攻擊力","0","4","1","0","1","0","15"
"0","0","0","0","0","魔法攻擊力提升+{0}","240","0","0","100951101","90","0","1","提升自身{0}的魔法攻擊力","0","4","1","0","1","0","15"
"0","2","0","2160","99","魔法攻擊力提升+{0}","15","0","0","101000101","10","1","18","提升我方全體{0}的魔法攻擊力","3","30","1","3","1","0","15"
"0","2","0","2160","99","物理防禦力提升+{0}","0.6","0","0","101000102","10","1","18","提升我方全體{0}的物理防禦力","3","20","1","3","1","0","0.6"
"0","2","0","2160","99","","0","0","0","101000103","16","1","18","使我方全體固定恢復{0}TP","3","4","50","3","1","0","0"
"0","2","0","2160","1","HP回復量+{0}","7.5","0","0","101000201","4","0","1","回復我方單體{0}的HP","5","2","1","2","1","0","7.5"
"1","1","0","2160","1","造成黑暗的成功Ｌｖ+{0}","0","0","0","101000301","12","0","0","使一名敵人陷入黑暗狀態","3","40","8","1","1","0","100"
"1","1","0","2160","1","物理攻擊力降低+{0}","20","0","1","101000302","10","1","18","降低敵方單體{0}的物理、魔法攻擊力","3","11","1","1","1","0","20"
"1","1","0","2160","1","魔法攻擊力下降+{0}","20","0","1","101000303","10","1","18","","3","31","1","1","1","0","20"
"1","1","0","2160","1","","150","0","1","101000304","10","1","18","降低敵方單體{0}的物理、魔法暴擊率","3","61","1","1","1","0","0"
"1","1","0","2160","1","","150","0","1","101000305","10","1","18","","3","71","1","1","1","0","0"
"0","2","0","2160","99","魔法攻擊力提升+{0}","30","0","0","101001101","10","1","18","提升我方全體{0}的魔法攻擊力","3","30","1","3","1","0","30"
"0","2","0","2160","99","","100","0","0","101001102","10","1","18","使全體夥伴的魔法暴擊提升{0}","3","70","1","3","1","0","0"
"0","2","0","2160","99","","5","0","0","101001103","10","1","18","提升我方全體{0}％的魔法暴擊傷害","3","120","1","3","1","0","0"
"0","2","0","2160","99","物理防禦力提升+{0}","1.1","0","0","101001104","10","1","18","提升我方全體{0}的物理防禦力","3","20","1","3","1","0","1.1"
"0","2","0","2160","99","","0","0","0","101001105","16","1","0","使我方全體固定恢復{0}TP","3","4","120","3","1","0","0"
"0","2","0","2160","99","","0","10","0","101001106","48","2","0","每秒恢復 10 TP","3","1","10","3","1","0","0"
"0","2","0","2160","1","HP回復量+{0}","8.5","0","0","101001201","4","0","1.2","回復我方單體{0}的HP","5","2","1","3","1","0","8.5"
"0","2","0","2160","1","物理防禦力提升+{0}","1","0","1","101001202","10","1","12","讓一名夥伴的物理防禦力提升{0}","5","20","1","3","1","0","1"
"0","2","0","2160","1","回復量+{0}","0.5","8.5","0","101001203","48","1","0","每秒回復{0}的HP","5","2","0.5","2","1","0","0.08"
"0","2","0","2160","1","HP回復量+{0}","8.5","0","0","101002201","4","0","1.2","回復我方單體{0}的HP","5","2","1","3","1","0","8.5"
"0","2","0","2160","1","物理防禦力提升+{0}","1","0","1","101002202","10","1","12","讓一名夥伴的物理防禦力提升{0}","5","20","1","3","1","0","1"
"0","2","0","2160","1","回復量+{0}","0.5","8.5","0","101002203","48","1","0","每秒回復{0}的HP","5","2","0.5","2","1","0","0.08"
"0","2","0","2160","1","物理攻擊力提升+{0}","40","0","1","101002204","10","1","180","提升我方單體{0}的物理、魔法攻擊力","38","10","1","3","1","0","40"
"0","2","0","2160","1","魔法攻擊力提升+{0}","40","0","1","101002205","10","1","180","","38","30","1","3","1","0","40"
"0","2","0","2160","1","","12","0","0","101002206","10","0","180","使我方單體的物理、魔法暴擊傷害提升{0}％","38","110","1","3","1","0","0"
"0","2","0","2160","1","","12","0","0","101002207","10","0","180","","38","120","1","3","1","0","0"
"0","2","0","2160","1","","0","0","0","101002208","83","0","0","讓我方單體的行動速度累加50%","38","2","0.5","3","1","0","180"
"0","2","0","2160","1","","0","0","0","101002209","16","0","0","回復我方單體{0}的TP","38","1","1000","3","1","0","1"
"0","2","0","2160","1","","152","0","0","101002210","35","0","1","","38","0","1","3","1","0","180"
"0","0","0","0","0","物理防禦力提升+{0}","2","0","0","101050101","90","0","1","提升自身{0}的物理防禦力","0","3","1","0","1","0","2"
"0","0","0","0","0","物理防禦力提升+{0}","2","0","0","101051101","90","0","1","提升自身{0}的物理防禦力","0","3","1","0","1","0","2"
"0","0","0","0","0","","225","0","0","101051102","90","0","1","提升自身{0}的魔法攻擊力","0","4","1","0","1","0","0"
"0","1","0","1150","99","物理傷害+{0}","20.4","0","0","101100101","1","0","0","對範圍內的敵人造成{0}的物理傷害","3","1","20.4","1","1","0","1.62"
"0","2","0","0","1","","45","0","1","101100201","10","1","99","自身物理暴擊提升{0}","7","60","1","1","1","0","0"
"0","2","0","0","1","物理攻擊力提升+{0}","15","0","1","101100202","10","1","12","提升自身{0}的物理攻擊力","7","10","1","1","1","0","15"
"0","1","0","-1","1","物理傷害+{0}","20","0","0","101100301","1","0","0","對敵方單體造成{0}的物理傷害","3","1","20","1","1","0","1.6"
"0","1","0","1300","99","物理傷害+{0}","28","0","0","101101101","1","0","0","對範圍內的敵人造成{0}的物理傷害","3","1","28","1","1","1.75","2.16"
"0","2","0","0","1","","75","0","1","101101201","10","1","99","自身物理暴擊提升{0}","7","60","1","1","1","0","0"
"0","2","0","0","1","物理攻擊力提升+{0}","20","0","1","101101202","10","1","12","提升自身{0}的物理攻擊力","7","10","1","1","1","0","20"
"0","2","0","0","1","","0","0","0","101101203","8","0","0","自身的行動速度上升80％","7","2","1.8","1","1","0","12"
"0","1","0","1300","99","物理傷害+{0}","35","0","0","101101301","1","0","0","對範圍內的敵人造成{0}的物理傷害","3","1","35","1","1","0","2.8"
"0","2","0","0","1","","15","0","1","101101302","10","1","18","提升自己物理攻擊暴擊時的傷害{0}%","7","110","1","1","1","0","0"
"0","2","0","0","1","物理攻擊力提升+{0}","90","0","1","101101303","10","1","18","提升自身{0}的物理攻擊力","7","10","1","1","1","0","90"
"0","2","0","0","1","","0","0","0","101101304","16","0","0","回復自身{0}的TP","7","1","650","1","1","0","0"
"0","0","0","0","0","物理攻擊力提升+{0}","15","0","0","101150101","90","0","1","提升自身{0}的物理攻擊力","0","2","1","0","1","0","15"
"0","0","0","0","0","物理攻擊力提升+{0}","240","0","0","101151101","90","0","1","提升自身{0}的物理攻擊力","0","2","1","0","1","0","15"
"0","1","0","2160","99","魔法傷害+{0}","6.75","0","0","101200101","1","0","0","對使用物理攻擊的敵人造成{0}的魔法傷害","20","2","6.75","3","1","0","0.54"
"0","1","0","2160","99","魔法傷害+{0}","9","0","0","101200102","1","0","0","對敵方全體造成{0}的魔法傷害","3","2","9","3","1","0","0.81"
"0","1","0","2160","1","魔法傷害+{0}","20","0","0","101200201","1","0","0","對敵方單體造成{0}的魔法傷害","14","2","20","3","1","0","1.6"
"0","1","0","2160","1","魔法傷害+{0}","15","0","0","101200301","1","0","0","對敵方單體造成{0}的魔法傷害","14","2","15","3","1","0","1.2"
"0","1","0","2160","1","造成暈眩的成功Ｌｖ+{0}","0","0","0","101200302","8","0","0","使敵方單體一段時間內無法行動","14","7","0","3","1","0","1.5"
"0","1","0","2160","1","","0","0","0","101200303","7","0","0","","14","1","0","3","1","0","0"
"0","1","0","300","99","魔法傷害+{0}","15","0","0","101200304","1","0","0","對範圍內的敵人造成{0}的魔法傷害","3","2","15","2","1","0","1.2"
"0","1","0","2160","99","魔法傷害+{0}","30","0","0","101201101","1","0","0","對使用物理攻擊的敵人造成{0}的魔法傷害","20","2","30","2","1","0","2.4"
"0","1","0","2160","99","魔法防禦力降低+{0}","0.54","0","0","101201102","10","1","18","對進行物理攻擊的敵人降低{0}魔法防禦力","20","41","1","2","1","0","0.54"
"0","1","0","2160","99","造成暈眩的成功Ｌｖ+{0}","0","0","0","101201103","8","0","0","令使用物理攻擊的敵人在一定時間內無法行動","20","7","0","2","1","0","6"
"0","1","0","2160","99","魔法傷害+{0}","15","0","0","101201104","1","0","0","對敵方全體造成{0}的魔法傷害","3","2","15","2","1","0","1.2"
"0","1","101201106","2160","99","","1","0","0","101201105","28","0","0","","3","2001","0","3","1","0","1"
"0","1","0","2160","99","魔法傷害+{0}","15","0","0","101201106","1","0","0","當沒有使用魔法攻擊的敵人時，對敵方全體造成{0}的魔法傷害","3","2","15","3","1","0","1.2"
"0","1","0","2160","1","魔法傷害+{0}","22","0","0","101201201","1","0","0","對敵方單體造成{0}的魔法傷害","14","2","22","3","1","0","1.8"
"0","1","0","2160","1","魔法防禦力降低+{0}","0.2","0","1","101201202","10","1","12","降低敵方單體{0}的魔法防禦力","14","41","1","3","1","0","0.2"
"0","1","0","2160","1","","0","0","0","101202201","7","0","0","","14","1","0","3","1","0","0"
"0","1","0","300","99","魔法傷害+{0}","30","0","0","101202202","1","0","0","對範圍內的敵人造成{0}的魔法傷害","3","2","30","2","1","0","2.4"
"0","1","0","300","99","魔法防禦力降低+{0}","0.4","0","1","101202203","10","1","18","使範圍內敵人的魔法防禦力下降{0}","3","41","1","2","1","0","0.4"
"0","1","101202205","2160","99","","1","0","0","101202204","28","0","0","當沒有使用魔法攻擊的敵人時，發動以下效果","3","2001","0","3","1","0","1"
"0","1","0","2160","99","魔法傷害+{0}","15","0","0","101202205","1","0","0","對敵方全體造成{0}的魔法傷害","3","2","15","3","1","0","1.2"
"0","1","0","2160","99","物理攻擊力降低+{0}","20","0","1","101202206","10","1","18","降低全體敵人{0}物理攻擊力","3","11","1","3","1","0","20"
"0","1","101202208","2160","99","","1","0","0","101202207","28","0","0","","3","2001","0","3","1","0","1"
"0","2","0","-1","1","魔法攻擊力提升+{0}","40","0","1","101202208","10","1","180","提升自身{0}的魔法攻擊力","7","30","1","1","1","0","40"
"0","2","0","-1","1","","0","0","0","101202209","16","0","0","回復自身{0}的TP","7","1","300","1","1","0","1"
"0","0","0","0","0","魔法攻擊力提升+{0}","15","0","0","101250101","90","0","1","提升自身{0}的魔法攻擊力","0","4","1","0","1","0","15"
"0","0","0","0","0","魔法攻擊力提升+{0}","240","0","0","101251101","90","0","1","提升自身{0}的魔法攻擊力","0","4","1","0","1","0","15"
"0","1","0","2160","1","魔法傷害+{0}","60","0","0","101300101","1","0","0","對敵方單體造成{0}的魔法傷害","6","2","60","2","1","0","5.6"
"0","1","0","2160","1","","0","0","0","101300201","7","0","0","","3","1","0","1","1","0","0"
"0","1","0","200","99","魔法防禦力降低+{0}","0.48","0","0","101300202","10","0","12","使範圍內敵人的魔法防禦力下降{0}","3","41","1","2","1","0","0.48"
"0","1","0","2160","1","魔法傷害+{0}","20","0","0","101300301","1","0","0","對敵方單體造成{0}的魔法傷害","6","2","20","2","1","0","1.6"
"0","1","0","2160","1","造成暈眩的成功Ｌｖ+{0}","0","0","0","101300302","8","0","0","使敵方單體一段時間內無法行動","6","7","0","2","1","0","1.5"
"0","1","0","2160","1","魔法傷害+{0}","140","0","0","101301101","1","0","0","對敵方單體造成{0}的魔法傷害","6","2","140","2","1","0","11.2"
"0","1","0","2160","1","魔法防禦力降低+{0}","0.5","0","0","101301102","10","0","18","降低敵方單體{0}的魔法防禦力","6","41","1","2","1","0","0.5"
"0","1","0","2160","1","","0","0","0","101301201","7","0","0","","3","1","0","1","1","0","0"
"0","1","0","200","99","魔法防禦力降低+{0}","0.8","0","0","101301202","10","0","12","使範圍內敵人的魔法防禦力下降{0}","3","41","1","2","1","0","0.8"
"0","1","0","2160","1","魔法傷害+{0}","60","0","0","101301301","1","0","0","對敵方單體造成{0}的魔法傷害","6","2","60","2","1","0","4.8"
"0","1","0","2160","1","造成暈眩的成功Ｌｖ+{0}","0","0","0","101301302","8","0","0","使敵方單體一段時間內無法行動","6","7","0","2","1","0","4.5"
"0","1","0","2160","1","","18","0","0","101301303","59","1","0","降低敵方單體的HP恢復量90%","6","1","0.9","2","1","0","0"
"0","0","0","0","0","魔法攻擊力提升+{0}","15","0","0","101350101","90","0","1","提升自身{0}的魔法攻擊力","0","4","1","0","1","0","15"
"0","0","0","0","0","魔法攻擊力提升+{0}","240","0","0","101351101","90","0","1","提升自身{0}的魔法攻擊力","0","4","1","0","1","0","15"
"2","1","0","2160","1","","0","0","0","101400101","7","0","0","","3","3","0","1","1","0","0"
"2","1","3","2160","1","魔法防禦力降低+{0}","2.4","300","0","101400102","38","1","0","使領域中敵人降低{0}的魔法防禦力","3","41","2.4","1","1","0","16"
"2","1","0","2160","1","","0","300","0","101400103","38","1","0","使領域中敵人降低{0}的 TP 上升","3","81","10","1","1","0","16"
"2","1","0","2160","1","","0","0","0","101400104","7","0","0","","3","1","0","1","1","0","0"
"0","1","0","300","99","造成行動速度降低的成功Ｌｖ+{0}","0","0","0","101400105","8","0","0","使範圍內的敵人行動速度降低10％","1","1","0.9","2","1","0","16"
"0","1","0","800","99","魔法傷害+{0}","3.4","0","0","101400201","1","0","0","對範圍內的敵人造成{0}的魔法傷害","3","2","3.4","1","1","0","0.27"
"0","1","0","800","99","造成束縛的成功Ｌｖ+{0}","0","0","0","101400202","8","0","0","使範圍內的敵人一段時間內無法行動","3","5","0","1","1","0","2.5"
"0","2","0","2160","1","","249","0","0","101400203","35","0","1","對自身施加１個證據","7","1","5","3","1","0","180"
"0","1","0","-1","1","魔法傷害+{0}","12.5","0","0","101400301","1","0","0","對敵方單體造成{0}的魔法傷害","3","2","12.5","1","1","0","1"
"0","1","0","-1","1","造成混亂的成功Ｌｖ+{0}","0","0","0","101400302","11","0","0","令一名敵人混亂","3","1","7.5","1","1","0","1"
"0","2","0","2160","1","","0","0","0","101400303","28","101400305","0","","7","6249","1","3","1","0","5"
"0","1","0","1200","99","","0.1","0","0","101400304","26","3","0","","3","101400305","4","1","1","0","0"
"0","1","0","1200","99","魔法傷害+{0}","12.5","-1","0","101400305","1","0","0","當證據為５個時，對範圍內的敵人造成{0}的魔法傷害","3","2","12.5","1","1","0","1"
"0","2","0","2160","1","","0","0","0","101400306","28","101400307","0","","7","6249","1","3","1","0","5"
"0","1","0","-1","1","","-1","0","0","101400307","26","5","0","","3","101400301","4","1","1","0","0"
"2","1","0","2160","1","","0","0","0","101401101","7","0","0","","3","3","0","1","1","0","0"
"2","1","3","2160","1","魔法防禦力降低+{0}","2.4","410","0","101401102","38","1","0","使領域中敵人降低{0}的魔法防禦力","3","41","2.4","1","1","0","18"
"2","1","0","2160","1","","0","410","0","101401103","38","1","0","使領域中敵人降低{0}的 TP 上升","3","81","10","1","1","0","18"
"0","1","0","2160","99","","0","0","0","101401104","92","0","0","","3","0","0","3","1","0","0"
"2","1","0","2160","1","","0","0","0","101401105","7","0","0","","3","1","0","1","1","0","0"
"0","1","0","300","99","造成行動速度降低的成功Ｌｖ+{0}","0","0","0","101401106","8","0","0","使範圍內的敵人行動速度降低30％","1","1","0.7","2","1","0","18"
"0","1","0","300","99","","0","0","0","101401107","57","0","0","","1","101401108","5","2","1","0","0"
"0","1","0","2160","99","魔法傷害+{0}","6.25","0","0","101401108","1","0","0","對敵方全體造成{0}的魔法傷害","3","2","6.25","3","1","0","0.5"
"0","2","101401107","2160","1","","2","0","0","101401109","28","101401110","0","","7","6249","1","3","1","0","5"
"0","1","0","300","99","","0","0","0","101401110","57","0","0","","1","101401111","5","2","1","0","0"
