4b10e59f05ff69c08dec3958275d47533c827ee67ca167a2e60767c5688dc7b5,7ab489389644ea2446a983df29f67b1ab6153dfb4f9aa81c8181f315542936dd,6d61206b31cc388b39a6b84e29a1f7fd5cb173868ea86623daf9e0ad58340510,2cb1bd806d9632a8a1338a4d4b9d971cc39d80a685b67eef03f75b9c8ca0f17e,130e7ebfb01ea08b8c5fd124bdac0d08727e3bc8291760e660106dd4def35910,dd219de4c4a21759915057029959fe3b2c700ac76641208ed57021927e3641e9,3827cd4fb829cdbf55d0e9fe5c556d73105b9629b1cfc354f6d4545421623565,b1fb34264ba126b0cc1e8e130d328abbd4a9edf2be53ac0b18fab884487b8632,33f02f7dc3ab74c4cce5ad8f2a3fa7ddacf4dad5b7ea767a5c0c16ec7da57b5c,a347587ad48bf5c636788b9f6d47068a61aeef878392322d2501e14193b32e29,fc210a5a92089305364eca23a4a5879d6a24efab95af084315cd96299a6edc8a,ab96aab995b8a6d66e86bf9689e4038a8846a38a8264baba1e8992272a64a1f7,c90466e5e8de551206dfd755e41465bce4ef93fe4aa1d1b18803a7c1c7c4f574,1c2991ba08db3a74eea069d5d23808fe0ec4abf5ba6a10832ce978ab8d77ab4a,ea5e80008bf5e02646adf4f583d97d07f080cde4ca26d1c3688dc44dd3611611,1ba91568e125cf3d91ba29001c4604a9920f9cabbba8f7448f9fb79164e5c19a,bd5713c0cb8546701757508c01ec2fc88c9735f37d294503245cea74e8d0946c,295d7371b9420e63d3979d5032428759eeaafc70e9b897cb232855a9d017612a,04b13e1a0fa4a88031fed088a40fa540a8a6c6d61198f04cd2f4437466aa7295,81cc1f18c8d0c09a46eef9b8bf51c08ccb8f5492a1fa6b10f3a85d622789b651,07564f84eea76f11bc9e143e79a1f28a51636892e8635a6c1590cacef0a408c9,05354f2d63f659c06ab1e9fd69b2c7fd9df3ba04c3a580ebfc484954293da8cd,4929add3264ec1754db47e68676bb57ddb48725d90f03789c66880d2f858fe41,7a4649deb52863f829e622bc021015a016a6e5b8dad22c809d72d958b68a933b,e28dee28db3f26c70e0a7a96694b64d8e5e61d3c268c9da6bd39e48b5b1f4599,1c3282dfb810ca8a0c1de3b74371bc8d3d004b0468f9f6f3596acc515fd28f70,85bbd5727a430abb953bbf649c9d539d400caaf3c12d76aff01f6661268ab484,1774699e120b6025e1b114ef36111f24978cd84ebf4ca72573538248e63e65bd,382ce6152a7628bc9d736a160d9fcb08a368ff7f543c329a4d35f28d2c99f259,2a7cf96e04226747f3411b5a8b0e3a8df7dd8bd4967691eaa41391eb9bf44543,6cd34630d9d8bed719ee93896c8fe347207e0ee1269b5bf5599b34c8e26179cb,6e4b39c6a07c820fc52f38ae3c74ae12f5c7e177932204feaf8709f954a77c2f,27b240a4c1256a2c9612cce4077627c46d3a0a3a519aa3c23b62ba7ac05ae2a7,94a4d697c78bde891f82bd659a15957f19171002fd85ea373ab3624582468090,749fd7434ae8dfb74964111e592c6b54f7e39811b814fae43ff7aa65f6e36a61,677326045a3ebee753c7351816f012b68aca449a62d068f8ee1d6f14b57694cc,5244a946a3ddbada18d5b3df2895ee2a0d3cccfc0ade155f8c044b52f60c5a16,a1858a58355eb6f5f80207cad811637701c4df97cfe1af7068f8063293c0e963,3dafd3d022061747787990b5bcf2b5938709174f3cdf2fc5034496ffe06cd118,c45f5b1ae839d51ab356738007356a7384790e6c78e5208ce28300834d9d20c9,ed2da98408cb72dad59c17efac114d43a788d0a239b577a6d010bd2a2e3f1cef,318472ced39d241be77ec9b14c93d23c44352cf62342620d31b9a019dcf602ad,5ba2f944416bbda216f54444fb5c5233ba62f97214ba71816acb63f73e653cd2
"8","0","bgm_M41","100203","2018/12/24 15:59:59","0","0","2","1","塔帕斯海灘 周邊 1-2","0","0","0","8","bgm_M41","100202","0","0","0","100110","0","0","bgm_M41","10004","bgm_M41","50","2018/12/01 16:00:00","0","90","0","8","10004102","bgm_M41","100201","610004102","10004101","-700","0","bgm_M41","100201","1","610004121","120"
"8","0","bgm_M41","100203","2018/12/24 15:59:59","0","0","3","1","塔帕斯海灘 周邊 1-3","0","0","0","8","bgm_M41","100202","0","0","0","100180","0","0","bgm_M41","10004","bgm_M41","-120","2018/12/01 16:00:00","0","90","0","8","10004103","bgm_M41","100201","610004103","10004101","-600","0","bgm_M41","100201","1","610004121","120"
"8","0","bgm_M41","100203","2018/12/24 15:59:59","0","0","4","1","塔帕斯海灘 周邊 1-4","0","0","0","8","bgm_M41","100202","0","0","0","100110","0","0","bgm_M41","10004","bgm_M41","40","2018/12/01 16:00:00","0","90","0","8","10004104","bgm_M41","100201","610004104","10004101","-500","0","bgm_M41","100201","1","610004121","120"
"8","0","bgm_M41","100203","2018/12/24 15:59:59","0","0","5","1","塔帕斯海灘 周邊 1-5","0","0","0","8","bgm_M41","100202","0","0","0","100180","0","0","bgm_M41","10004","bgm_M41","-70","2018/12/01 16:00:00","0","90","0","8","10004105","bgm_M41","100201","610004105","10004101","-400","0","bgm_M41","100201","1","610004121","120"
"9","0","bgm_M41","100053","2018/12/24 15:59:59","0","0","6","1","塔帕斯海灘 周邊 1-6","0","0","0","9","bgm_M41","100052","0","0","0","100080","0","0","bgm_M41","10004","bgm_M41","-110","2018/12/01 16:00:00","0","90","0","9","10004106","bgm_M41","100051","610004106","10004101","-260","0","bgm_M41","100051","1","610004121","135"
"9","0","bgm_M41","100053","2018/12/24 15:59:59","0","0","7","1","塔帕斯海灘 周邊 1-7","0","0","0","9","bgm_M41","100052","0","0","0","100080","0","0","bgm_M41","10004","bgm_M41","25","2018/12/01 16:00:00","0","90","0","9","10004107","bgm_M41","100051","610004107","10004101","-170","0","bgm_M41","100051","1","610004122","135"
"9","0","bgm_M41","100053","2018/12/24 15:59:59","0","0","8","1","塔帕斯海灘 周邊 1-8","0","0","0","9","bgm_M41","100052","0","0","0","100080","0","0","bgm_M41","10004","bgm_M41","-110","2018/12/01 16:00:00","0","90","0","9","10004108","bgm_M41","100051","610004108","10004101","-75","0","bgm_M41","100051","1","610004121","135"
"9","0","bgm_M41","100583","2018/12/24 15:59:59","0","0","9","1","塔帕斯海灘 周邊 1-9","0","0","0","9","bgm_M41","100582","0","0","0","100100","0","0","bgm_M41","10004","bgm_M41","0","2018/12/01 16:00:00","0","90","0","9","10004109","bgm_M41","100581","610004109","10004101","50","0","bgm_M41","100581","1","610004121","135"
"9","0","bgm_M41","100583","2018/12/24 15:59:59","0","0","10","1","塔帕斯海灘 周邊 1-10","0","0","0","9","bgm_M41","100582","0","0","0","100100","0","0","bgm_M41","10004","bgm_M41","40","2018/12/01 16:00:00","0","90","0","9","10004110","bgm_M41","100581","610004110","10004101","180","0","bgm_M41","100581","1","610004121","135"
"10","0","bgm_M41","100013","2018/12/24 15:59:59","0","0","11","1","塔帕斯海灘 周邊 1-11","0","0","0","10","bgm_M41","100012","0","0","0","100040","0","0","bgm_M41","10004","bgm_M41","-100","2018/12/01 16:00:00","0","90","0","10","10004111","bgm_M41","100011","610004111","10004101","270","0","bgm_M41","100011","1","610004121","150"
"10","0","bgm_M41","100033","2018/12/24 15:59:59","0","0","12","1","塔帕斯海灘 周邊 1-12","0","0","0","10","bgm_M41","100032","0","0","0","100040","0","0","bgm_M41","10004","bgm_M41","60","2018/12/01 16:00:00","0","90","0","10","10004112","bgm_M41","100031","610004112","10004101","390","0","bgm_M41","100031","1","610004121","150"
"10","0","bgm_M41","100203","2018/12/24 15:59:59","0","0","13","1","塔帕斯海灘 周邊 1-13","0","0","0","10","bgm_M41","100202","0","0","0","100180","0","0","bgm_M41","10004","bgm_M41","-100","2018/12/01 16:00:00","0","90","0","10","10004113","bgm_M41","100201","610004113","10004101","490","0","bgm_M41","100201","1","610004121","150"
"10","0","bgm_M41","100033","2018/12/24 15:59:59","0","0","14","1","塔帕斯海灘 周邊 1-14","0","0","0","10","bgm_M41","100032","0","0","0","100040","0","0","bgm_M41","10004","bgm_M41","40","2018/12/01 16:00:00","0","90","0","10","10004114","bgm_M41","100031","610004114","10004101","590","0","bgm_M41","100031","1","610004121","150"
"10","0","bgm_M41","100203","2018/12/24 15:59:59","0","0","15","1","塔帕斯海灘 周邊 1-15","0","0","0","10","bgm_M41","100202","0","0","0","100180","0","0","bgm_M41","10004","bgm_M41","-80","2018/12/01 16:00:00","0","90","0","10","10004115","bgm_M41","100201","610004115","10004101","690","0","bgm_M41","100201","1","610004123","150"
"16","0","bgm_M41","100933","2018/12/24 15:59:59","2","0","16","1","塔帕斯海灘 周邊 1-1","0","1","3","16","bgm_M41","100932","0","0","0","100080","0","28","bgm_M41","10004","bgm_M41","-10","2018/12/01 16:00:00","0","90","31076","16","10004201","bgm_M41","100931","610004116","10004201","-500","0","bgm_M41","100931","2","610004121","240"
"16","0","bgm_M41","100473","2018/12/24 15:59:59","2","0","17","1","塔帕斯海灘 周邊 1-2","0","1","3","16","bgm_M41","100472","0","0","0","100110","0","28","bgm_M41","10004","bgm_M41","90","2018/12/01 16:00:00","0","90","31028","16","10004202","bgm_M41","100471","610004117","10004201","-300","0","bgm_M41","100471","2","610004121","240"
"18","0","bgm_M41","100363","2018/12/24 15:59:59","2","0","18","1","塔帕斯海灘 周邊 1-3","0","1","3","18","bgm_M41","100362","0","0","0","100040","0","29","bgm_M41","10004","bgm_M41","-120","2018/12/01 16:00:00","0","90","31076","18","10004203","bgm_M41","100361","610004118","10004201","-190","0","bgm_M41","100361","2","610004121","270"
"18","0","bgm_M41","100473","2018/12/24 15:59:59","2","0","19","1","塔帕斯海灘 周邊 1-4","0","1","3","18","bgm_M41","100472","0","0","0","100180","0","29","bgm_M41","10004","bgm_M41","-110","2018/12/01 16:00:00","0","90","31028","18","10004204","bgm_M41","100471","610004119","10004201","180","0","bgm_M41","100471","2","610004121","270"
"20","0","bgm_M41","100898","2018/12/24 15:59:59","2","0","20","1","塔帕斯海灘 周邊 1-5","0","1","3","20","bgm_M41","100897","0","0","0","100040","0","30","bgm_M41","10004","bgm_M41","50","2018/12/01 16:00:00","0","90","31076","20","10004205","bgm_M41","100896","610004120","10004201","330","0","bgm_M41","100896","2","610004121","300"
"8","0","bgm_M41","100203","2019/01/25 15:59:59","0","0","1","1","伊爾席翁的孤島 1-1","0","0","0","8","bgm_M41","100202","0","0","0","100110","0","0","bgm_M41","10005","bgm_M41","-45","2019/01/03 16:00:00","0","90","0","8","10005101","bgm_M41","100201","610005101","10005101","-820","0","bgm_M41","100201","1","610005121","120"
"8","0","bgm_M41","100093","2019/01/25 15:59:59","0","0","2","1","伊爾席翁的孤島 1-2","0","0","0","8","bgm_M41","100092","0","0","0","100030","0","0","bgm_M41","10005","bgm_M41","50","2019/01/03 16:00:00","0","90","0","8","10005102","bgm_M41","100091","610005102","10005101","-700","0","bgm_M41","100091","1","610005121","120"
"8","0","bgm_M41","100093","2019/01/25 15:59:59","0","0","3","1","伊爾席翁的孤島 1-3","0","0","0","8","bgm_M41","100092","0","0","0","100030","0","0","bgm_M41","10005","bgm_M41","-62","2019/01/03 16:00:00","0","90","0","8","10005103","bgm_M41","100091","610005103","10005101","-600","0","bgm_M41","100091","1","610005121","120"
"8","0","bgm_M41","100203","2019/01/25 15:59:59","0","0","4","1","伊爾席翁的孤島 1-4","0","0","0","8","bgm_M41","100202","0","0","0","100110","0","0","bgm_M41","10005","bgm_M41","-183","2019/01/03 16:00:00","0","90","0","8","10005104","bgm_M41","100201","610005104","10005101","-500","0","bgm_M41","100201","1","610005121","120"
"8","0","bgm_M41","100013","2019/01/25 15:59:59","0","0","5","1","伊爾席翁的孤島 1-5","0","0","0","8","bgm_M41","100012","0","0","0","100050","0","0","bgm_M41","10005","bgm_M41","-70","2019/01/03 16:00:00","0","90","0","8","10005105","bgm_M41","100011","610005105","10005101","-400","0","bgm_M41","100011","1","610005121","120"
"9","0","bgm_M41","100023","2019/01/25 15:59:59","0","0","6","1","伊爾席翁的孤島 1-6","0","0","0","9","bgm_M41","100022","0","0","0","100020","0","0","bgm_M41","10005","bgm_M41","-40","2019/01/03 16:00:00","0","90","0","9","10005106","bgm_M41","100021","610005106","10005101","-260","0","bgm_M41","100021","1","610005121","135"
"9","0","bgm_M41","100039","2019/01/25 15:59:59","0","0","7","1","伊爾席翁的孤島 1-7","0","0","0","9","bgm_M41","100038","0","0","0","100070","0","0","bgm_M41","10005","bgm_M41","70","2019/01/03 16:00:00","0","90","0","9","10005107","bgm_M41","100037","610005107","10005101","-170","0","bgm_M41","100037","1","610005122","135"
"9","0","bgm_M41","100023","2019/01/25 15:59:59","0","0","8","1","伊爾席翁的孤島 1-8","0","0","0","9","bgm_M41","100022","0","0","0","100020","0","0","bgm_M41","10005","bgm_M41","-60","2019/01/03 16:00:00","0","90","0","9","10005108","bgm_M41","100021","610005108","10005101","-75","0","bgm_M41","100021","1","610005121","135"
"9","0","bgm_M41","100033","2019/01/25 15:59:59","0","0","9","1","伊爾席翁的孤島 1-9","0","0","0","9","bgm_M41","100032","0","0","0","100040","0","0","bgm_M41","10005","bgm_M41","-108","2019/01/03 16:00:00","0","90","0","9","10005109","bgm_M41","100031","610005109","10005101","70","0","bgm_M41","100031","1","610005121","135"
"9","0","bgm_M41","100023","2019/01/25 15:59:59","0","0","10","1","伊爾席翁的孤島 1-10","0","0","0","9","bgm_M41","100022","0","0","0","100020","0","0","bgm_M41","10005","bgm_M41","45","2019/01/03 16:00:00","0","90","0","9","10005110","bgm_M41","100021","610005110","10005101","180","0","bgm_M41","100021","1","610005121","135"
"10","0","bgm_M41","100033","2019/01/25 15:59:59","0","0","11","1","伊爾席翁的孤島 1-11","0","0","0","10","bgm_M41","100032","0","0","0","100040","0","0","bgm_M41","10005","bgm_M41","-107","2019/01/03 16:00:00","0","90","0","10","10005111","bgm_M41","100031","610005111","10005101","270","0","bgm_M41","100031","1","610005121","150"
"10","0","bgm_M41","100053","2019/01/25 15:59:59","0","0","12","1","伊爾席翁的孤島 1-12","0","0","0","10","bgm_M41","100052","0","0","0","100080","0","0","bgm_M41","10005","bgm_M41","10","2019/01/03 16:00:00","0","90","0","10","10005112","bgm_M41","100051","610005112","10005101","390","0","bgm_M41","100051","1","610005121","150"
"10","0","bgm_M41","100053","2019/01/25 15:59:59","0","0","13","1","伊爾席翁的孤島 1-13","0","0","0","10","bgm_M41","100052","0","0","0","100080","0","0","bgm_M41","10005","bgm_M41","-100","2019/01/03 16:00:00","0","90","0","10","10005113","bgm_M41","100051","610005113","10005101","490","0","bgm_M41","100051","1","610005121","150"
"10","0","bgm_M41","100173","2019/01/25 15:59:59","0","0","14","1","伊爾席翁的孤島 1-14","0","0","0","10","bgm_M41","100172","0","0","0","100180","0","0","bgm_M41","10005","bgm_M41","19","2019/01/03 16:00:00","0","90","0","10","10005114","bgm_M41","100171","610005114","10005101","590","0","bgm_M41","100171","1","610005121","150"
"10","0","bgm_M41","100173","2019/01/25 15:59:59","0","0","15","1","伊爾席翁的孤島 1-15","0","0","0","10","bgm_M41","100172","0","0","0","100180","0","0","bgm_M41","10005","bgm_M41","105","2019/01/03 16:00:00","0","90","0","10","10005115","bgm_M41","100171","610005115","10005101","690","0","bgm_M41","100171","1","610005123","150"
"16","0","bgm_M41","100899","2019/01/25 15:59:59","2","0","16","1","伊爾席翁的孤島 1-1","0","1","3","16","bgm_M41","100898","0","0","0","100040","0","28","bgm_M41","10005","bgm_M41","80","2019/01/03 16:00:00","0","90","31080","16","10005201","bgm_M41","100897","610005116","10005201","-500","0","bgm_M41","100897","2","610005121","240"
"16","0","bgm_M41","100893","2019/01/25 15:59:59","2","0","17","1","伊爾席翁的孤島 1-2","0","1","3","16","bgm_M41","100892","0","0","0","100040","0","28","bgm_M41","10005","bgm_M41","-130","2019/01/03 16:00:00","0","90","31032","16","10005202","bgm_M41","100891","610005117","10005201","-348","0","bgm_M41","100891","2","610005121","240"
"18","0","bgm_M41","100693","2019/01/25 15:59:59","2","0","18","1","伊爾席翁的孤島 1-3","0","1","3","18","bgm_M41","100692","0","0","0","100020","0","29","bgm_M41","10005","bgm_M41","23","2019/01/03 16:00:00","0","90","31080","18","10005203","bgm_M41","100691","610005118","10005201","-150","0","bgm_M41","100691","2","610005121","270"
"18","0","bgm_M41","100933","2019/01/25 15:59:59","2","0","19","1","伊爾席翁的孤島 1-4","0","1","3","18","bgm_M41","100932","0","0","0","100080","0","29","bgm_M41","10005","bgm_M41","-113","2019/01/03 16:00:00","0","90","31032","18","10005204","bgm_M41","100931","610005119","10005201","60","0","bgm_M41","100931","2","610005121","270"
"20","0","bgm_M41","100813","2019/01/25 15:59:59","2","0","20","1","伊爾席翁的孤島 1-5","0","1","3","20","bgm_M41","100812","0","0","0","100180","0","30","bgm_M41","10005","bgm_M41","48","2019/01/03 16:00:00","0","90","31080","20","10005205","bgm_M41","100811","610005120","10005201","230","0","bgm_M41","100811","2","610005121","300"
"8","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","1","1","王城蘭德索爾 1-1","0","0","0","8","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10006","bgm_M41","-155","2019/02/01 12:00:00","0","90","0","8","10006101","bgm_M41","101241","610006101","10006101","-873","0","bgm_M41","101241","1","610006121","120"
"8","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","2","1","王城蘭德索爾 1-2","0","0","0","8","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10006","bgm_M41","10","2019/02/01 12:00:00","0","90","0","8","10006102","bgm_M41","101241","610006102","10006101","-786","0","bgm_M41","101241","1","610006121","120"
"8","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","3","1","王城蘭德索爾 1-3","0","0","0","8","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10006","bgm_M41","-57","2019/02/01 12:00:00","0","90","0","8","10006103","bgm_M41","101241","610006103","10006101","-594","0","bgm_M41","101241","1","610006121","120"
"8","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","4","1","王城蘭德索爾 1-4","0","0","0","8","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10006","bgm_M41","42","2019/02/01 12:00:00","0","90","0","8","10006104","bgm_M41","101241","610006104","10006101","-421","0","bgm_M41","101241","1","610006121","120"
"8","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","5","1","王城蘭德索爾 1-5","0","0","0","8","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10006","bgm_M41","59","2019/02/01 12:00:00","0","90","0","8","10006105","bgm_M41","101241","610006105","10006101","-220","0","bgm_M41","101241","1","610006121","120"
"9","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","6","1","王城蘭德索爾 1-6","0","0","0","9","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10006","bgm_M41","-108","2019/02/01 12:00:00","0","90","0","9","10006106","bgm_M41","101241","610006106","10006101","-339","0","bgm_M41","101241","1","610006121","135"
"9","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","7","1","王城蘭德索爾 1-7","0","0","0","9","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10006","bgm_M41","-116","2019/02/01 12:00:00","0","90","0","9","10006107","bgm_M41","101241","610006107","10006101","-150","0","bgm_M41","101241","1","610006122","135"
"9","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","8","1","王城蘭德索爾 1-8","0","0","0","9","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10006","bgm_M41","33","2019/02/01 12:00:00","0","90","0","9","10006108","bgm_M41","101241","610006108","10006101","-26","0","bgm_M41","101241","1","610006121","135"
"9","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","9","1","王城蘭德索爾 1-9","0","0","0","9","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10006","bgm_M41","-114","2019/02/01 12:00:00","0","90","0","9","10006109","bgm_M41","101241","610006109","10006101","115","0","bgm_M41","101241","1","610006121","135"
"9","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","10","1","王城蘭德索爾 1-10","0","0","0","9","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10006","bgm_M41","-114","2019/02/01 12:00:00","0","90","0","9","10006110","bgm_M41","101241","610006110","10006101","316","0","bgm_M41","101241","1","610006121","135"
"10","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","11","1","王城蘭德索爾 1-11","0","0","0","10","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10006","bgm_M41","53","2019/02/01 12:00:00","0","90","0","10","10006111","bgm_M41","101241","610006111","10006101","208","0","bgm_M41","101241","1","610006121","150"
"10","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","12","1","王城蘭德索爾 1-12","0","0","0","10","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10006","bgm_M41","14","2019/02/01 12:00:00","0","90","0","10","10006112","bgm_M41","101241","610006112","10006101","432","0","bgm_M41","101241","1","610006121","150"
"10","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","13","1","王城蘭德索爾 1-13","0","0","0","10","bgm_M41","101242","0","0","0","100200","0","0","bgm_M41","10006","bgm_M41","49","2019/02/01 12:00:00","0","90","0","10","10006113","bgm_M41","101241","610006113","10006101","654","0","bgm_M41","101241","1","610006121","150"
"10","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","14","1","王城蘭德索爾 1-14","0","0","0","10","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10006","bgm_M41","-115","2019/02/01 12:00:00","0","90","0","10","10006114","bgm_M41","101241","610006114","10006101","565","0","bgm_M41","101241","1","610006121","150"
"10","0","bgm_M41","101243","2019/02/22 15:59:59","0","0","15","1","王城蘭德索爾 1-15","0","0","0","10","bgm_M41","101242","0","0","0","100190","0","0","bgm_M41","10006","bgm_M41","-108","2019/02/01 12:00:00","0","90","0","10","10006115","bgm_M41","101241","610006115","10006101","761","0","bgm_M41","101241","1","610006123","150"
"16","0","bgm_M41","101253","2019/02/22 15:59:59","2","0","16","1","王城蘭德索爾 1-1","0","1","3","16","bgm_M41","101252","0","0","0","100190","0","28","bgm_M41","10006","bgm_M41","80","2019/02/01 12:00:00","0","90","31047","16","10006201","bgm_M41","101251","610006116","10006201","-500","0","bgm_M41","101251","2","610006121","240"
"16","0","bgm_M41","101253","2019/02/22 15:59:59","2","0","17","1","王城蘭德索爾 1-2","0","1","3","16","bgm_M41","101252","0","0","0","100190","0","28","bgm_M41","10006","bgm_M41","14","2019/02/01 12:00:00","0","90","31034","16","10006202","bgm_M41","101251","610006117","10006201","-269","0","bgm_M41","101251","2","610006121","240"
"18","0","bgm_M41","101253","2019/02/22 15:59:59","2","0","18","1","王城蘭德索爾 1-3","0","1","3","18","bgm_M41","101252","0","0","0","100200","0","29","bgm_M41","10006","bgm_M41","-110","2019/02/01 12:00:00","0","90","31047","18","10006203","bgm_M41","101251","610006118","10006201","-126","0","bgm_M41","101251","2","610006121","270"
"18","0","bgm_M41","101253","2019/02/22 15:59:59","2","0","19","1","王城蘭德索爾 1-4","0","1","3","18","bgm_M41","101252","0","0","0","100200","0","29","bgm_M41","10006","bgm_M41","-109","2019/02/01 12:00:00","0","90","31034","18","10006204","bgm_M41","101251","610006119","10006201","148","0","bgm_M41","101251","2","610006121","270"
"20","0","bgm_M41","101253","2019/02/22 15:59:59","2","0","20","1","王城蘭德索爾 1-5","0","1","3","20","bgm_M41","101252","0","0","0","100190","0","30","bgm_M41","10006","bgm_M41","48","2019/02/01 12:00:00","0","90","31047","20","10006205","bgm_M41","101251","610006120","10006201","310","0","bgm_M41","101251","2","610006121","300"
"8","0","bgm_M41","101273","2019/03/28 15:59:59","0","0","1","1","蘭德索爾郊外 1-1","0","0","0","8","bgm_M41","101272","0","0","0","100210","0","0","bgm_M41","10007","bgm_M41","-100","2019/03/06 16:00:00","0","90","0","8","10007101","bgm_M41","101271","610007101","10007101","-528","0","bgm_M41","101271","1","610007121","120"
"8","0","bgm_M41","101273","2019/03/28 15:59:59","0","0","2","1","蘭德索爾郊外 1-2","0","0","0","8","bgm_M41","101272","0","0","0","100210","0","0","bgm_M41","10007","bgm_M41","9","2019/03/06 16:00:00","0","90","0","8","10007102","bgm_M41","101271","610007102","10007101","-362","0","bgm_M41","101271","1","610007121","120"
"8","0","bgm_M41","101273","2019/03/28 15:59:59","0","0","3","1","蘭德索爾郊外 1-3","0","0","0","8","bgm_M41","101272","0","0","0","100220","0","0","bgm_M41","10007","bgm_M41","-54","2019/03/06 16:00:00","0","90","0","8","10007103","bgm_M41","101271","610007103","10007101","-150","0","bgm_M41","101271","1","610007121","120"
"8","0","bgm_M41","101273","2019/03/28 15:59:59","0","0","4","1","蘭德索爾郊外 1-4","0","0","0","8","bgm_M41","101272","0","0","0","100210","0","0","bgm_M41","10007","bgm_M41","49","2019/03/06 16:00:00","0","90","0","8","10007104","bgm_M41","101271","610007104","10007101","8","0","bgm_M41","101271","1","610007121","120"
"8","0","bgm_M41","101273","2019/03/28 15:59:59","0","0","5","1","蘭德索爾郊外 1-5","0","0","0","8","bgm_M41","101272","0","0","0","100220","0","0","bgm_M41","10007","bgm_M41","-55","2019/03/06 16:00:00","0","90","0","8","10007105","bgm_M41","101271","610007105","10007101","174","0","bgm_M41","101271","1","610007121","120"
"9","5007303","bgm_M41","101273","2019/03/28 15:59:59","0","0","6","1","蘭德索爾郊外 1-6","0","0","0","9","bgm_M41","101272","0","0","0","100210","0","0","bgm_M41","10007","bgm_M41","-9","2019/03/06 16:00:00","0","90","0","9","10007106","bgm_M41","101271","610007106","10007101","383","0","bgm_M41","101271","1","610007121","135"
