6fbeba51a2c49bfb6335d3fa33847cff3945768271c92318dca2cb2b846a8b59,d243709216e0a59514803281760c093e987735a534a691f44eba9de24886f680,ebf3f74bb8c3ac24985718f015d75385d336639cb3518d830f0994d7832a54c0,51b1e98b6f147624fe6da22bdb8974045862a025d710e16eef270bdfadf5a79b,9e6ea9eca0de681a54e0b6c86657c84fe4404ce615b8ea4c8ef19a7903490e97,c39eee9027ec489a26bbb71028634f9b1ad84f07d10e7ee6a68cf38274ae7f37,8a82b3892b7324224d3326373ceb51c923cdd20fcc5a03bd5380aca1dfcfb1b4,8e91a87a1a1d82c79d2681c3d0b8391069a46db22bf19ea3d9314c9a9473a50b,6e922c964a75880aa637db2487fabb30dabf570ec0410f6396c8063dd057e245,62dbfcfb0c47bc377038837d8ad801280bfd0a3fb5c8c9a0fd87e2d1751b6b92,9e2cad641468be5d97e6d3f1a4c916632e5a382ba13828dbd3fc4bc00efc6cba,84436b7fd0edeb40a5b7bee2030d2b48aab5ccbff69c900c6bdd5ac4945b4c89,565b5405fba1ecd9a5828f5a16a364d2b91cc57876bac4a7309b50092720578a,9cf1efbbae7b85276eb5880bc3d1faf2397199464dcb197db68e18fc484d96fd,bbde58fdd9e7230933d5cdeeec0b26779bbb34bd2a2dbe088067c9f906397921,49d937554070ab797516c6e4b6b181f73019a61ab1a6f6b214d3ba138bb57fca,dfdd1b461c0e2c06822571f1fd4c08b387300401000d0e8024c337d8f862615a,c64addefc6f3d7f41203637b8a7fe90e9e141c00fd4c2a5fe84c5ba3c6b08b59,95bf5d522fe764c60cc57742ca348c324c57224676c6d73400641783e2980254,6d78a6955c486145487325f883fa9d996527985c40a963c20832946f14e6e64f,38fde828cfb6a032bd3b7f7d87bba8772950b9d30a3332734dd8e0fbd7fa4c62,1c091a376d0b95b5db656cccf5dba73ad4fee8053efef32e48dde90c404feaf5,c5756ee5518f1ed203f4e586c0cd0fe0097114afb5cbc4de6f5267aaa2916037,c1b81928792396aa2b06d97f0120dba2aa298d98ef8128b9296e371e3a514143,8d915c8bc0bd17d5a842ca12994dc8c5cda7b9c6e15e3b9314af77721a9fc01c,2fe73a03f7a34ddce65c8cd87ea7207cc3f1c4c137f4956a915717d7ce5b7b5b,6980ea90dbdf1f2ab2108e37544c3a43878c368164562dd3ba453e4dffeba2fa,a493131c63ffbb31d28255e96089f3e1c8c4826ced512e4fb6c0338d0c2ae02b,cc80513c71a4d47855d43d40a8afc2879d77ec82b2bd1ac081d343e9c94bd0b0,f8e2842ce70ae1fec3b29de81a6badb9e7a118e2cf85af2c9064992e29924160,45cff0a665121b26125c4d5e24b81dc86d45855fe2d60cc89f2357a0a22652d0,c7ab439bd78f0ff47081cc41599d822aa99df8d413fcd2522977e7726b812a83,468ba187f2cc810f665b225620b26f7cad6edaaae596fdfb70024ec834eccef7,6f120b2864ae6eedb3012f227bccb86c0e45d0285e547e6ba558173c75fd2777,37000ca58a01df3a34bd80a0a57572c7b2c18f0c7849a9b3dcb9630024966d9e,aa4dd8febee4c917ec73644b7653f3d3de427a0a8739098a6280230bc4ffced5,4fe9340ae602eb97a3020b3713da1709dc572ae2032a27f44e35f04ab69895c4,ee1754c2af5036f24449e3b991db7fec000c6a8dce43771ab9b5fe8ce0777931,ff5563d02407d664bc16088dde8ba803c22e307682e3023659aff350798b8721,7da46c37f7b9e38bb99e75d3939310da64a3b744a3afdc5b5b956758b785ff1a
"50","50","0","50","50","50","0","10","50","0","30","200200","50","1531","50","0","50","0","1","10","20657","50","0","52","0","0","620020050","200000001","0","50","50","50","1","1","0","50","50","42","50","50"
"51","51","0","51","51","51","0","10","51","0","30","200200","51","1620","51","0","51","0","1","10","22363","51","0","53","0","0","620020051","200000001","0","51","51","51","1","1","0","51","51","42","51","51"
"52","52","0","52","52","52","0","10","52","0","30","200200","52","1710","52","0","52","0","1","10","24069","52","0","54","0","0","620020052","200000001","0","52","52","52","1","1","0","52","52","43","52","52"
"53","53","0","53","53","53","0","10","53","0","30","200200","53","1800","53","0","53","0","1","10","25775","53","0","55","0","0","620020053","200000001","0","53","53","53","1","1","0","53","53","43","53","53"
"54","54","0","54","54","54","0","10","54","0","30","200200","54","1890","54","0","54","0","1","10","27481","54","0","56","0","0","620020054","200000001","0","54","54","54","1","1","0","54","54","44","54","54"
"55","55","0","55","55","55","0","10","55","0","30","200200","55","1979","55","0","55","0","1","10","29187","55","0","57","0","0","620020055","200000001","0","55","55","55","1","1","0","55","55","44","55","55"
"56","56","0","56","56","56","0","10","56","0","30","200200","56","2069","56","0","56","0","1","10","30893","56","0","58","0","0","620020056","200000001","0","56","56","56","1","1","0","56","56","45","56","56"
"57","57","0","57","57","57","0","10","57","0","30","200200","57","2159","57","0","57","0","1","10","32599","57","0","59","0","0","620020057","200000001","0","57","57","57","1","1","0","57","57","45","57","57"
"58","58","0","58","58","58","0","10","58","0","30","200200","58","2248","58","0","58","0","1","10","34305","58","0","60","0","0","620020058","200000001","0","58","58","58","1","1","0","58","58","46","58","58"
"59","59","0","59","59","59","0","10","59","0","30","200200","59","2338","59","0","59","0","1","10","36011","59","0","61","0","0","620020059","200000001","0","59","59","59","1","1","0","59","59","46","59","59"
"60","60","0","60","60","60","0","10","60","0","30","200200","60","2428","60","0","60","0","1","10","37717","60","0","62","0","0","620020060","200000001","0","60","60","60","1","1","0","60","60","47","60","60"
"61","61","0","61","61","61","0","10","61","0","30","200200","61","2518","61","0","61","0","1","10","39423","61","0","63","0","0","620020061","200000001","0","61","61","61","1","1","0","61","61","47","61","61"
"62","62","0","62","62","62","0","10","62","0","30","200200","62","2561","62","0","62","0","1","10","41129","62","0","64","0","0","620020062","200000001","0","62","62","62","1","1","0","62","62","48","62","62"
"63","63","0","63","63","63","0","10","63","0","30","200200","63","2604","63","0","63","0","1","10","42835","63","0","66","0","0","620020063","200000001","0","63","63","63","1","1","0","63","63","49","63","63"
"64","64","0","64","64","64","0","10","64","0","30","200200","64","2647","64","0","64","0","1","10","44541","64","0","68","0","0","620020064","200000001","0","64","64","64","1","1","0","64","64","50","64","64"
"65","65","0","65","65","65","0","10","65","0","30","200200","65","2690","65","0","65","0","1","10","46247","65","0","70","0","0","620020065","200000001","0","65","65","65","1","1","0","65","65","51","65","65"
"66","66","0","66","66","66","0","10","66","0","30","200200","66","2735","66","0","66","0","1","10","47953","66","0","72","0","0","620020066","200000001","0","66","66","66","1","1","0","66","66","52","66","66"
"67","67","0","67","67","67","0","10","67","0","30","200200","67","2780","67","0","67","0","1","10","49659","67","0","74","0","0","620020067","200000001","0","67","67","67","1","1","0","67","67","53","67","67"
"68","68","0","68","68","68","0","10","68","0","30","200200","68","2825","68","0","68","0","1","10","51365","68","0","76","0","0","620020068","200000001","0","68","68","68","1","1","0","68","68","55","68","68"
"69","69","0","69","69","69","0","10","69","0","30","200200","69","2870","69","0","69","0","1","10","53071","69","0","78","0","0","620020069","200000001","0","69","69","69","1","1","0","69","69","57","69","69"
"70","70","0","70","70","70","0","10","70","0","30","200200","70","2915","70","0","70","0","1","10","54777","70","0","80","0","0","620020070","200000001","0","70","70","70","1","1","0","70","70","59","70","70"
"71","71","0","71","71","71","0","10","71","0","30","200200","71","2960","71","0","71","0","1","10","56483","71","0","82","0","0","620020071","200000001","0","71","71","71","1","1","0","71","71","61","71","71"
"1","1","0","1","1","1","15","10","1","0","30","200300","1","0","1","0","1","0","1","10","382","1","0","2","0","0","620030001","200000008","0","1","1","1","1","1","0","1","1","5","1","1"
"2","2","0","2","2","2","20","10","2","0","30","200300","2","0","2","0","2","0","1","10","502","2","0","4","0","0","620030002","200000008","0","2","2","2","1","1","0","2","2","8","2","2"
"3","3","0","3","3","3","26","10","3","0","30","200300","3","0","3","0","3","0","1","10","623","3","0","5","0","0","620030003","200000008","0","3","3","3","1","1","0","3","3","10","3","3"
"4","4","0","4","4","4","61","10","4","0","30","200300","4","0","4","0","4","0","1","10","686","4","0","7","0","0","620030004","200000008","0","4","4","4","1","1","0","4","4","16","4","4"
"5","5","0","5","5","5","61","10","5","0","30","200300","5","0","5","0","5","0","1","10","686","5","0","7","0","0","620030005","200000008","0","5","5","5","1","1","0","5","5","16","5","5"
"6","6","0","6","6","6","63","10","6","0","30","200300","6","0","6","0","6","0","1","10","678","6","0","8","0","0","620030006","200000008","0","6","6","6","1","1","0","6","6","16","6","6"
"7","7","0","7","7","7","89","10","7","0","30","200300","7","0","7","0","7","0","1","10","835","7","0","10","0","0","620030007","200000008","0","7","7","7","1","1","0","7","7","17","7","7"
"8","8","0","8","8","8","114","10","8","0","30","200300","8","0","8","0","8","0","1","10","991","8","0","11","0","0","620030008","200000008","0","8","8","8","1","1","0","8","8","20","8","8"
"9","9","0","9","9","9","117","10","9","0","30","200300","9","0","9","0","9","0","1","10","1019","9","0","11","0","0","620030009","200000008","0","9","9","9","1","1","0","9","9","20","9","9"
"10","10","0","10","10","10","120","10","10","0","30","200300","10","0","10","0","10","0","1","10","1048","10","0","13","0","0","620030010","200000008","0","10","10","10","1","1","0","10","10","22","10","10"
"11","11","0","11","11","11","123","10","11","0","30","200300","11","0","11","0","11","0","1","10","1076","11","0","13","0","0","620030011","200000008","0","11","11","11","1","1","0","11","11","22","11","11"
"12","12","0","12","12","12","126","10","12","0","30","200300","12","0","12","0","12","0","1","10","1104","12","0","13","0","0","620030012","200000008","0","12","12","12","1","1","0","12","12","22","12","12"
"13","13","0","13","13","13","133","10","13","0","30","200300","13","0","13","0","13","0","1","10","1309","13","0","14","0","0","620030013","200000008","0","13","13","13","1","1","0","13","13","24","13","13"
"14","14","0","14","14","14","138","10","14","0","30","200300","14","0","14","0","14","0","1","10","1513","14","0","16","0","0","620030014","200000008","0","14","14","14","1","1","0","14","14","26","14","14"
"15","15","0","15","15","15","145","10","15","0","30","200300","15","0","15","0","15","0","1","10","1717","15","0","16","0","0","620030015","200000008","0","15","15","15","1","1","0","15","15","26","15","15"
"16","16","0","16","16","16","151","10","16","0","30","200300","16","0","16","0","16","0","1","10","1921","16","0","17","0","0","620030016","200000008","0","16","16","16","1","1","0","16","16","26","16","16"
"17","17","0","17","17","17","175","10","17","0","30","200300","17","0","17","0","17","0","1","10","2257","17","0","18","0","0","620030017","200000008","0","17","17","17","1","1","0","17","17","26","17","17"
"18","18","0","18","18","18","198","10","18","0","30","200300","18","0","18","0","18","0","1","10","2592","18","0","18","0","0","620030018","200000008","0","18","18","18","1","1","0","18","18","26","18","18"
"19","19","0","19","19","19","200","10","19","0","30","200300","19","0","19","0","19","0","1","10","2828","19","0","18","0","0","620030019","200000008","0","19","19","19","1","1","0","19","19","27","19","19"
"20","20","0","20","20","20","203","10","20","0","30","200300","20","0","20","0","20","0","1","10","2939","20","0","18","0","0","620030020","200000008","0","20","20","20","1","1","0","20","20","27","20","20"
"21","21","0","21","21","21","206","10","21","0","30","200300","21","0","21","0","21","0","1","10","3050","21","0","18","0","0","620030021","200000008","0","21","21","21","1","1","0","21","21","27","21","21"
"22","22","0","22","22","22","226","10","22","0","30","200300","22","0","22","0","22","0","1","10","3148","22","0","20","0","0","620030022","200000008","0","22","22","22","1","1","0","22","22","29","22","22"
"23","23","0","23","23","23","226","10","23","0","30","200300","23","0","23","0","23","0","1","10","3304","23","0","20","0","0","620030023","200000008","0","23","23","23","1","1","0","23","23","29","23","23"
"24","24","0","24","24","24","321","10","24","0","30","200300","24","0","24","0","24","0","1","10","3586","24","0","28","0","0","620030024","200000008","0","24","24","24","1","1","0","24","24","40","24","24"
"25","25","0","25","25","25","333","10","25","0","30","200300","25","0","25","0","25","0","1","10","3866","25","0","30","0","0","620030025","200000008","0","25","25","25","1","1","0","25","25","42","25","25"
"26","26","0","26","26","26","371","10","26","0","30","200300","26","0","26","0","26","0","1","10","3966","26","0","30","0","0","620030026","200000008","0","26","26","26","1","1","0","26","26","42","26","26"
"27","27","0","27","27","27","374","10","27","0","30","200300","27","0","27","0","27","0","1","10","4060","27","0","30","0","0","620030027","200000008","0","27","27","27","1","1","0","27","27","42","27","27"
"28","28","0","28","28","28","376","10","28","0","30","200300","28","0","28","0","28","0","1","10","4152","28","0","30","0","0","620030028","200000008","0","28","28","28","1","1","0","28","28","42","28","28"
"29","29","0","29","29","29","438","10","29","0","30","200300","29","0","29","0","29","0","1","10","5542","29","0","32","0","0","620030029","200000008","0","29","29","29","1","1","0","29","29","45","29","29"
"30","30","0","30","30","30","480","10","30","0","30","200300","30","0","30","0","30","0","1","10","5591","30","0","32","0","0","620030030","200000008","0","30","30","30","1","1","0","30","30","47","30","30"
"31","31","0","31","31","31","481","10","31","0","30","200300","31","0","31","0","31","0","1","10","5604","31","0","32","0","0","620030031","200000008","0","31","31","31","1","1","0","31","31","47","31","31"
"32","32","0","32","32","32","481","10","32","0","30","200300","32","0","32","0","32","0","1","10","5618","32","0","32","0","0","620030032","200000008","0","32","32","32","1","1","0","32","32","47","32","32"
"33","33","0","33","33","33","482","10","33","0","30","200300","33","0","33","0","33","0","1","10","5632","33","0","32","0","0","620030033","200000008","0","33","33","33","1","1","0","33","33","47","33","33"
"34","34","0","34","34","34","539","10","34","0","30","200300","34","0","34","0","34","0","1","10","6542","34","0","32","0","0","620030034","200000008","0","34","34","34","1","1","0","34","34","47","34","34"
"35","35","0","35","35","35","543","10","35","0","30","200300","35","0","35","0","35","0","1","10","6610","35","0","32","0","0","620030035","200000008","0","35","35","35","1","1","0","35","35","48","35","35"
"36","36","0","36","36","36","561","10","36","0","30","200300","36","0","36","0","36","0","1","10","7177","36","0","32","0","0","620030036","200000008","0","36","36","36","1","1","0","36","36","48","36","36"
"37","37","0","37","37","37","606","10","37","0","30","200300","37","0","37","0","37","0","1","10","7979","37","0","35","0","0","620030037","200000008","0","37","37","37","1","1","0","37","37","53","37","37"
"38","38","0","38","38","38","651","10","38","0","30","200300","38","0","38","0","38","0","1","10","8781","38","0","49","0","0","620030038","200000008","0","38","38","38","1","1","0","38","38","70","38","38"
"39","39","0","39","39","39","736","10","39","0","30","200300","39","0","39","0","39","0","1","10","9666","39","0","49","0","0","620030039","200000008","0","39","39","39","1","1","0","39","39","70","39","39"
"40","40","0","40","40","40","821","10","40","0","30","200300","40","0","40","0","40","0","1","10","10551","40","0","49","0","0","620030040","200000008","0","40","40","40","1","1","0","40","40","70","40","40"
"41","41","0","41","41","41","935","10","41","0","30","200300","41","0","41","0","41","0","1","10","13253","41","0","50","0","0","620030041","200000008","0","41","41","41","1","1","0","41","41","72","41","41"
"42","42","0","42","42","42","1049","10","42","0","30","200300","42","0","42","0","42","0","1","10","15956","42","0","50","0","0","620030042","200000008","0","42","42","42","1","1","0","42","42","73","42","42"
"43","43","0","43","43","43","1066","10","43","0","30","200300","43","0","43","0","43","0","1","10","16030","43","0","52","0","0","620030043","200000008","0","43","43","43","1","1","0","43","43","75","43","43"
"44","44","0","44","44","44","1083","10","44","0","30","200300","44","0","44","0","44","0","1","10","16104","44","0","52","0","0","620030044","200000008","0","44","44","44","1","1","0","44","44","76","44","44"
"45","45","0","45","45","45","1100","10","45","0","30","200300","45","0","45","0","45","0","1","10","16179","45","0","53","0","0","620030045","200000008","0","45","45","45","1","1","0","45","45","78","45","45"
"46","46","0","46","46","46","1142","10","46","0","30","200300","46","0","46","0","46","0","1","10","17054","46","0","56","0","0","620030046","200000008","0","46","46","46","1","1","0","46","46","82","46","46"
"47","47","0","47","47","47","1182","10","47","0","30","200300","47","0","47","0","47","0","1","10","17930","47","0","59","0","0","620030047","200000008","0","47","47","47","1","1","0","47","47","85","47","47"
"48","48","0","48","48","48","1224","10","48","0","30","200300","48","0","48","0","48","0","1","10","17930","48","0","63","0","0","620030048","200000008","0","48","48","48","1","1","0","48","48","88","48","48"
"49","49","0","49","49","49","1224","10","49","0","30","200300","49","0","49","0","49","0","1","10","17930","49","0","63","0","0","620030049","200000008","0","49","49","49","1","1","0","49","49","88","49","49"
"50","50","0","50","50","50","1255","10","50","0","30","200300","50","0","50","0","50","0","1","10","18080","50","0","69","0","0","620030050","200000008","0","50","50","50","1","1","0","50","50","91","50","50"
"51","51","0","51","51","51","1285","10","51","0","30","200300","51","0","51","0","51","0","1","10","18230","51","0","75","0","0","620030051","200000008","0","51","51","51","1","1","0","51","51","94","51","51"
"52","52","0","52","52","52","1285","10","52","0","30","200300","52","0","52","0","52","0","1","10","18230","52","0","76","0","0","620030052","200000008","0","52","52","52","1","1","0","52","52","94","52","52"
"53","53","0","53","53","53","1345","10","53","0","30","200300","53","0","53","0","53","0","1","10","18980","53","0","77","0","0","620030053","200000008","0","53","53","53","1","1","0","53","53","95","53","53"
"54","54","0","54","54","54","1405","10","54","0","30","200300","54","0","54","0","54","0","1","10","19730","54","0","77","0","0","620030054","200000008","0","54","54","54","1","1","0","54","54","95","54","54"
"55","55","0","55","55","55","1445","10","55","0","30","200300","55","0","55","0","55","0","1","10","20730","55","0","77","0","0","620030055","200000008","0","55","55","55","1","1","0","55","55","95","55","55"
"56","56","0","56","56","56","1485","10","56","0","30","200300","56","0","56","0","56","0","1","10","21730","56","0","77","0","0","620030056","200000008","0","56","56","56","1","1","0","56","56","95","56","56"
"57","57","0","57","57","57","1625","10","57","0","30","200300","57","0","57","0","57","0","1","10","22730","57","0","79","0","0","620030057","200000008","0","57","57","57","1","1","0","57","57","96","57","57"
"58","58","0","58","58","58","1765","10","58","0","30","200300","58","0","58","0","58","0","1","10","23730","58","0","80","0","0","620030058","200000008","0","58","58","58","1","1","0","58","58","97","58","58"
"59","59","0","59","59","59","1945","10","59","0","30","200300","59","0","59","0","59","0","1","10","24730","59","0","82","0","0","620030059","200000008","0","59","59","59","1","1","0","59","59","98","59","59"
"60","60","0","60","60","60","2125","10","60","0","30","200300","60","0","60","0","60","0","1","10","25730","60","0","83","0","0","620030060","200000008","0","60","60","60","1","1","0","60","60","99","60","60"
"61","61","0","61","61","61","2305","10","61","0","30","200300","61","0","61","0","61","0","1","10","26730","61","0","85","0","0","620030061","200000008","0","61","61","61","1","1","0","61","61","100","61","61"
"62","62","0","62","62","62","2376","10","62","0","30","200300","62","0","62","0","62","0","1","10","27299","62","0","86","0","0","620030062","200000008","0","62","62","62","1","1","0","62","62","103","62","62"
"63","63","0","63","63","63","2447","10","63","0","30","200300","63","0","63","0","63","0","1","10","27868","63","0","86","0","0","620030063","200000008","0","63","63","63","1","1","0","63","63","106","63","63"
"64","64","0","64","64","64","2518","10","64","0","30","200300","64","0","64","0","64","0","1","10","28437","64","0","86","0","0","620030064","200000008","0","64","64","64","1","1","0","64","64","109","64","64"
