16cfe77365678d5a3f47a52138a646b9b068fe38e25760c77a2527fae0c6cdc2,7260f54ada091c0ca91804015c8ce0798828d2f4ee0d5e276559a80086cef454,d738e20a4463038c2c269f9f48c4ffd937db23bfe40fe40ca9819bfb53c3b17c,b527c8678034c9c277c0b5054e773ee8261b3ede08a6be95c983ef247ab05544,d3fedc658e32d6cc59c869f1312dab41fd39402f3fb1f3098fa1f15988b889e3,4cfc417f6c09e85b0b88890e6bb23055c97aa1e1f8c49e59a6212c8df148a7e3,8971bb4a62ca259aba96b6fad4f75d0322c3e62f79c2fd31cb47b770806c6aeb,462bd0bb0a575928ecffa7a925f40f548f67df92cb0540ee29b5797c1c865a99,147a1ae608e4713cad86c9b811113ed33da8202d20e7ce5a4d06717bf9c2500d,b0c4bb0c53bcd9ead3d973f8411ab95906363c5ba886a4537251ad061e63eece,0515593d29232458fe263e33145af0304c31fd4e82627b2c986d387c7ce8b3b3,72bf8208449458ac6288e94db344dc87e2c7699c6c3350c4e7dd526ac96308c7
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31028","31028","0","11","封印有咲戀的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","2083112","咲戀的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31029","31029","0","11","封印有望的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","4424112","望的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31030","31030","0","11","封印有妮諾的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","4144112","妮諾的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31031","31031","0","11","封印有忍的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","2144112","忍的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31032","31032","0","11","封印有秋乃的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","11112","秋乃的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31033","31033","0","11","封印有真陽的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","6051112","真陽的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31034","31034","0","11","封印有優花梨的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","7210112","優花梨的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31036","31036","0","11","封印有鏡華的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1174112","鏡華的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31037","31037","0","11","封印有智的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","3464112","智的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31038","31038","0","11","封印有栞的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","2104112","栞的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31040","31040","0","11","封印有碧的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","4112","碧的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31042","31042","0","11","封印有千歌的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","3110112","千歌的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31043","31043","0","11","封印有真琴的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","6014112","真琴的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31044","31044","0","11","封印有伊莉亞的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","171112","伊莉亞的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31045","31045","0","11","封印有空花的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1202112","空花的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31046","31046","0","11","封印有珠希的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","3060112","珠希的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31047","31047","0","11","封印有純的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","2172112","純的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31048","31048","0","11","封印有美冬的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","6152112","美冬的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31049","31049","0","11","封印有靜流的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","2122112","靜流的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31050","31050","0","11","封印有美咲的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","6120112","美咲的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31051","31051","0","11","封印有深月的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","6132112","深月的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31052","31052","0","11","封印有莉瑪的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","8160112","莉瑪的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31053","31053","0","11","封印有莫妮卡的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","6441112","莫妮卡的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31054","31054","0","11","封印有紡希的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","3262112","紡希的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/07/26 16:00:00","0","31055","31055","0","11","封印有步未的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","72112","步未的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/03/13 16:00:00","0","31056","31056","0","11","封印有流夏的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","8210112","流夏的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31057","31057","0","11","封印有吉塔的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","2101112","吉塔的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31058","31058","0","11","封印有貪吃佩可的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","5314112","貪吃佩可的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31059","31059","0","11","封印有可可蘿的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1432112","可可蘿的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31060","31060","0","11","封印有凱留的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1170112","凱留的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/07/01 16:00:00","0","31061","31061","0","11","封印有矛依未的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6201112","矛依未的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31063","31063","0","11","封印有亞里莎的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","81212","亞里莎的記憶碎片"
"99999","1","2030/08/01 14:59:59","2021/06/19 16:00:00","0","31064","31064","0","11","封印有雪菲的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2103112","雪菲的記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/03/19 16:00:00","0","31065","31065","0","11","封印有嘉夜的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1070112","嘉夜的記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/09/16 16:00:00","0","31066","31066","0","11","封印有祈梨的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","144112","祈梨的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31067","31067","0","11","封印有帆稀的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5460112","帆稀的記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/12/18 16:00:00","0","31068","31068","0","11","封印有拉比林斯達的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8051112","拉比林斯達的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31069","31069","0","11","封印有霸瞳皇帝的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1001112","霸瞳皇帝的記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/01/21 16:00:00","0","31070","31070","0","11","封印有似似花的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","4343112","似似花的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/02/01 12:00:00","0","31071","31071","0","11","封印有克莉絲提娜的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1281212","克莉絲提娜的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31075","31075","0","11","封印有貪吃佩可（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","5314122","貪吃佩可（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31076","31076","0","11","封印有可可蘿（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1432122","可可蘿（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31077","31077","0","11","封印有鈴莓（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","2222222","鈴莓（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31078","31078","0","11","封印有凱留（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1170122","凱留（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31079","31079","0","11","封印有珠希（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","3060122","珠希（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31080","31080","0","11","封印有美冬（夏日）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","6152122","美冬（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31081","31081","0","11","封印有忍（萬聖節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","2144122","忍（萬聖節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/03/06 16:00:00","0","31082","31082","0","11","封印有宮子（萬聖節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","6170122","宮子（萬聖節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/02/27 16:00:00","0","31083","31083","0","11","封印有美咲（萬聖節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","6120122","美咲（萬聖節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31084","31084","0","11","封印有千歌（聖誕節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","3110122","千歌（聖誕節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/05/02 16:00:00","0","31085","31085","0","11","封印有胡桃（聖誕節）的記憶碎片的道具。需要一定的數量才能解放角色秘藏的力量。","1282122","胡桃（聖誕節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2015/12/17 15:00:00","0","31086","31086","0","11","封印有綾音（聖誕節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","70122","綾音（聖誕節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/06/03 16:00:00","0","31087","31087","0","11","封印有日和（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","5174122","日和（新年）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/05/07 16:00:00","0","31088","31088","0","11","封印有優衣（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","7201122","優衣（新年）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/06/03 16:00:00","0","31089","31089","0","11","封印有怜（新年）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8301122","怜（新年）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/07/01 16:00:00","0","31090","31090","0","11","封印有惠理子（情人節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","381122","惠理子（情人節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/06/17 16:00:00","0","31091","31091","0","11","封印有靜流（情人節）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2122122","靜流（情人節）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/08/01 16:00:00","0","31092","31092","0","11","封印有安的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","94112","安的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/08/01 16:00:00","0","31093","31093","0","11","封印有露的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8202112","露的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/08/15 16:00:00","0","31094","31094","0","11","封印有古蕾婭的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1283112","古蕾婭的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/09/02 16:00:00","0","31095","31095","0","11","封印有空花（大江戶）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1202122","空花（大江戶）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/09/20 16:00:00","0","31096","31096","0","11","封印有妮諾（大江戶）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","4144122","妮諾（大江戶）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/10/01 16:00:00","0","31097","31097","0","11","封印有雷姆的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8362112","雷姆的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/10/01 16:00:00","0","31098","31098","0","11","封印有拉姆的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","8062112","拉姆的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/10/18 16:00:00","0","31099","31099","0","11","封印有愛蜜莉雅的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","361112","愛蜜莉雅的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/11/01 16:00:00","0","31100","31100","0","11","封印有鈴奈（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2222122","鈴奈（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/11/01 16:00:00","0","31101","31101","0","11","封印有伊緒（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","104122","伊緒（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/11/19 16:00:00","0","31103","31103","0","11","封印有咲戀（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","2083122","咲戀（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/12/02 16:00:00","0","31104","31104","0","11","封印有真琴（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6014122","真琴（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/12/02 16:00:00","0","31105","31105","0","11","封印有香織（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1004122","香織（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2019/12/16 16:00:00","0","31106","31106","0","11","封印有真步（夏日）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","6054122","真步（夏日）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/01/02 16:00:00","0","31107","31107","0","11","封印有碧（插班生）的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","4122","碧（插班生）的記憶碎片"
"99999","1","2030/08/01 14:59:59","2020/01/10 16:00:00","0","31108","31108","0","11","封印有克蘿依的記憶碎片的道具。收集一定數量，則可以解放角色深藏的力量。","1284112","克蘿依的記憶碎片"
