53fc16a865574eebd3463be80e8f1f45f8f680faa049adc71a14b98ca8cc3888,013346b0eab5f02789d972c51c6d0a9a258b869f791ff08d17ec74fca1c250d0,e770821e96be317d23fa9318d869737f8468fa6a6f6b61e5e9e9cc4132904271,41bd8fc1064e87984b9b3c52d821dc01f60d82b807e823ac0102c80f6874e692,5310f636ca0be867a90e5ecf1139073df63203a5a5aeb4314db6d66fe9144b86,7ed195e26814dca070f26ce063e58d1b7213053281c39d658f062316298eca0e,96678c8e825a8cc3052bbc55003295149db564deb019a3cc1d47c0bc79db6cb4,230c6459c39b131a8b20228fbdc18d172da36ead62faf1e493bcbf57abe816f5,4119c1c000462085a637737c6a70bba9ad90a0c2e1ce8ccd3afccf34b5335cab,1d04f217f67b944de0e563f27f07474f02bc8956e49040af9c48a46d8d106e90,db1263d2263686082b5faf9728b938ee438be6e3b00c34c7755fd7ef583b86fa
"1012","0","1","……嗚～但一想到布丁，\n人家的肚子就開始餓了來的。\n所以人家在牆上畫布丁後有吃吃看喲。\n一點都不好吃來的！","0","100711","0.5","1012012","10","1","11"
"1012","","","","","0","","1012013","","","91"
"1012","","0","vo_wac_220224_002","","vo_wac_220224","","1012014","0","","21"
"1012","0","1","快把真正的布丁\n交出來的～！！","0","100711","0.5","1012015","10","1","11"
"1012","","","","","0","","1012016","","","91"
"1012","","","0","","0","","1012017","","","22"
"1013","0.2","","wac_idle_smile","","100711","","1013001","1","","3"
"1013","0.2","","wac_no_items","","111","","1013002","1","","3"
"1013","","0","200","","100711","","1013003","-340","","2"
"1013","","0","200","","111","","1013004","-340","","2"
"1013","","","0","","1","","1013005","","","32"
"1013","","","1","","2","","1013006","","","32"
"1013","","","0","","11","","1013007","","","32"
"1013","","","","","0","","1013008","","","91"
"1111","2","-108","105311","0","1","wac_default_11","1111001","202","-212.75","1"
"1111","2","-108","111","0","1","wac_default_11","1111002","201","-212.75","5"
"1111","1","0","1","","1","","1111003","0","1","31"
"1111","0","0","2","","2","","1111004","0","1","31"
"1111","0","0","11","","11","","1111005","0","1","31"
"1111","0.2","","wac_paint_11","","105311","","1111006","0","","3"
"1111","0.2","","wac_paint_11","","111","","1111007","0","","3"
"1111","","","0","","0.3","","1111008","","","93"
"1111","","","1","","11","wac_default_11","1111009","","","32"
"1111","0.2","","se_10035700_roller","","se_10035700","","1111010","0","0","23"
"1111","","","","","1","","1111011","","","131"
"1112","0.2","wac_talk_doya_loop","wac_talk_doya_in","","105311","","1112001","0","1","3"
"1112","0.2","","wac_no_items","","111","","1112002","1","","3"
"1112","","0","200","","105311","","1112003","-340","","2"
"1112","","0","200","","111","","1112004","-340","","2"
"1112","","","0","","1","","1112005","","","32"
"1112","","","1","","2","","1112006","","","32"
"1112","","","0","","11","","1112007","","","32"
"1112","","0","vo_wac_220225_000","","vo_wac_220225","","1112008","0","","21"
"1112","0","1","好，成品相當不賴！\n畫圖也挺不錯的啊！\n雖然偶爾會被以為是小孩子\n在惡作劇，讓人十分心寒……","0","105311","0.5","1112009","10","1","11"
"1112","","","","","0","","1112010","","","91"
"1112","","0","vo_wac_220225_001","","vo_wac_220225","","1112011","0","","21"
"1112","0","1","在相隔遙遠的這片土地留下了\n我的圖畫……我的足跡。\n這是不是一項該與祖國報告的\n偉大創舉呢！","0","105311","0.5","1112012","10","1","11"
"1112","","","","","0","","1112013","","","91"
"1112","","","0","","0","","1112014","","","22"
"1113","0.2","","wac_idle_doya","","105311","","1113001","1","","3"
"1113","0.2","","wac_no_items","","111","","1113002","1","","3"
"1113","","0","200","","105311","","1113003","-340","","2"
"1113","","0","200","","111","","1113004","-340","","2"
"1113","","","0","","1","","1113005","","","32"
"1113","","","1","","2","","1113006","","","32"
"1113","","","0","","11","","1113007","","","32"
"1113","","","","","0","","1113008","","","91"
"1211","2","-108","100811","0","1","wac_default_01","1211001","202","-175","1"
"1211","2","-108","111","0","1","wac_default_02","1211002","201","-175","5"
"1211","1","0","4","","4","","1211003","0","1","31"
"1211","0","0","2","","2","","1211004","0","1","31"
"1211","0","0","12","","12","","1211005","0","1","31"
"1211","0.2","","wac_paint_01","","100811","","1211006","0","","3"
"1211","0.2","","wac_paint_02","","111","","1211007","0","","3"
"1211","","","1","","12","wac_default_11","1211008","","","32"
"1211","0.2","","se_10035700_brush","","se_10035700","","1211009","0","0","23"
"1211","","","","","1","","1211010","","","131"
"1212","0.2","wac_talk_wish_loop","wac_talk_wish_in","","100811","","1212001","0","1","3"
"1212","0.2","","wac_no_items","","111","","1212002","1","","3"
"1212","","0","200","","100811","","1212003","-340","","2"
"1212","","0","200","","111","","1212004","-340","","2"
"1212","","","0","","4","","1212005","","","32"
"1212","","","1","","2","","1212006","","","32"
"1212","","","0","","12","","1212007","","","32"
"1212","","0","vo_wac_220226_000","","vo_wac_220226","","1212008","0","","21"
"1212","0","1","啊……真美麗……\n除了美麗之外，\n我找不到能夠表現這個的詞彙。","0","100811","0.5","1212009","10","1","11"
"1212","","","","","0","","1212010","","","91"
"1212","","0","vo_wac_220226_001","","vo_wac_220226","","1212011","0","","21"
"1212","0","1","雖然還有未完成的美這句話，\n但那種東西與我無關。\n完整而無暇的美麗。\n那正是我！啊……真美……","0","100811","0.5","1212012","10","1","11"
"1212","","","","","0","","1212013","","","91"
"1212","","","0","","0","","1212014","","","22"
"1213","0.2","","wac_idle_wish","","100811","","1213001","1","","3"
"1213","0.2","","wac_no_items","","111","","1213002","1","","3"
"1213","","0","200","","100811","","1213003","-340","","2"
"1213","","0","200","","111","","1213004","-340","","2"
"1213","","","0","","4","","1213005","","","32"
"1213","","","1","","2","","1213006","","","32"
"1213","","","0","","12","","1213007","","","32"
"1213","","","","","0","","1213008","","","91"
"1311","2","-108","104511","0","1","wac_default_01","1311001","202","-175","1"
"1311","2","-108","111","0","1","wac_default_02","1311002","201","-175","5"
"1311","1","0","4","","4","","1311003","0","1","31"
"1311","0","0","2","","2","","1311004","0","1","31"
"1311","0","0","12","","12","","1311005","0","1","31"
"1311","0.2","","wac_paint_01","","104511","","1311006","0","","3"
"1311","0.2","","wac_paint_02","","111","","1311007","0","","3"
"1311","","","1","","12","wac_default_11","1311008","","","32"
"1311","0.2","","se_10035700_brush","","se_10035700","","1311009","0","0","23"
"1311","","","","","1","","1311010","","","131"
"1312","0.2","wac_talk_smile_loop","wac_talk_smile_in","","104511","","1312001","0","1","3"
"1312","0.2","","wac_no_items","","111","","1312002","1","","3"
"1312","","0","200","","104511","","1312003","-340","","2"
"1312","","0","200","","111","","1312004","-340","","2"
"1312","","","0","","4","","1312005","","","32"
"1312","","","1","","2","","1312006","","","32"
"1312","","","0","","12","","1312007","","","32"
"1312","","0","vo_wac_220227_000","","vo_wac_220227","","1312008","0","","21"
"1312","0","1","嘻嘻嘻……\n空花在繪畫時\n灌注了各種東西的畫\n會被看到吧……","0","104511","0.5","1312009","10","1","11"
"1312","","","","","0","","1312010","","","91"
"1312","","0","vo_wac_220227_001","","vo_wac_220227","","1312011","0","","21"
"1312","0","1","纖細的用筆……\n粗暴的筆觸……\n從空花手中誕生的畫就要……！\n流口水～♪","0","104511","0.5","1312012","10","1","11"
"1312","","","","","0","","1312013","","","91"
"1312","","","0","","0","","1312014","","","22"
"1313","0.2","","wac_idle_smile","","104511","","1313001","1","","3"
"1313","0.2","","wac_no_items","","111","","1313002","1","","3"
"1313","","0","200","","104511","","1313003","-340","","2"
"1313","","0","200","","111","","1313004","-340","","2"
"1313","","","0","","4","","1313005","","","32"
"1313","","","1","","2","","1313006","","","32"
"1313","","","0","","12","","1313007","","","32"
"1313","","","","","0","","1313008","","","91"
"1411","2","-108","103011","0","1","wac_default_11","1411001","202","-175","1"
"1411","2","-108","111","0","1","wac_default_12","1411002","201","-175","5"
"1411","1","0","4","","4","","1411003","0","1","31"
"1411","0","0","2","","2","","1411004","0","1","31"
"1411","0","0","12","","12","","1411005","0","1","31"
"1411","0.2","","wac_paint_11","","103011","","1411006","0","","3"
"1411","0.2","","wac_paint_12","","111","","1411007","0","","3"
"1411","","","0","","0.3","","1411008","","","93"
"1411","","","1","","12","wac_default_11","1411009","","","32"
"1411","0.2","","se_10035700_roller","","se_10035700","","1411010","0","0","23"
"1411","","","","","1","","1411011","","","131"
"1412","0.2","wac_talk_kyapi_loop","wac_talk_kyapi_in","","103011","","1412001","0","1","3"
"1412","0.2","","wac_no_items","","111","","1412002","1","","3"
"1412","","0","200","","103011","","1412003","-340","","2"
"1412","","0","200","","111","","1412004","-340","","2"
"1412","","","0","","4","","1412005","","","32"
"1412","","","1","","2","","1412006","","","32"
"1412","","","0","","12","","1412007","","","32"
"1412","","0","vo_wac_220228_000","","vo_wac_220228","","1412008","0","","21"
"1412","0","1","咻啪啪啪！\n完成了是也！\n哼哼哼……成品展現出了\n不求於外物的精湛技術是也！","0","103011","0.5","1412009","10","1","11"
"1412","","","","","0","","1412010","","","91"
"1412","","0","vo_wac_220228_001","","vo_wac_220228","","1412011","0","","21"
"1412","0","1","對忠臣來說，這點小事情\n是理所當然的是也！\n就把將軍的威嚴\n傳遍蘭德索爾吧！","0","103011","0.5","1412012","10","1","11"
"1412","","","","","0","","1412013","","","91"
"1412","","","0","","0","","1412014","","","22"
"1413","0.2","","wac_idle_kyapi","","103011","","1413001","1","","3"
"1413","0.2","","wac_no_items","","111","","1413002","1","","3"
"1413","","0","200","","103011","","1413003","-340","","2"
"1413","","0","200","","111","","1413004","-340","","2"
"1413","","","0","","4","","1413005","","","32"
"1413","","","1","","2","","1413006","","","32"
"1413","","","0","","12","","1413007","","","32"
"1413","","","","","0","","1413008","","","91"
"1511","2","-108","102911","0","1","wac_default_11","1511001","202","-212.75","1"
"1511","2","-108","111","0","1","wac_default_11","1511002","201","-212.75","5"
"1511","1","0","1","","1","","1511003","0","1","31"
"1511","0","0","2","","2","","1511004","0","1","31"
"1511","0","0","11","","11","","1511005","0","1","31"
"1511","0.2","","wac_paint_11","","102911","","1511006","0","0","3"
"1511","0.2","","wac_paint_11","","111","","1511007","0","0","3"
"1511","","","0","","0.3","","1511008","","","93"
"1511","","","1","","11","","1511009","","","32"
"1511","","","se_10035700_roller","","se_10035700","","1511010","0","","23"
"1511","","","","","1","","1511011","","","131"
"1512","0.2","wac_talk_smile_loop","wac_talk_smile_in","","102911","","1512001","0","1","3"
"1512","0.2","","wac_no_items","","111","","1512002","1","","3"
"1512","","0","200","","102911","","1512003","-340","","2"
"1512","","0","200","","111","","1512004","-340","","2"
"1512","","","0","","1","","1512005","","","32"
"1512","","","1","","2","","1512006","","","32"
"1512","","","0","","11","","1512007","","","32"
"1512","","0","vo_wac_220301_000","","vo_wac_220301","","1512008","0","","21"
"1512","0","1","啊，糟糕了～！\n不小心簽上自己的名字了♪","0","102911","0.5","1512009","10","1","11"
"1512","","","","","0","","1512010","","","91"
"1512","","0","vo_wac_220301_001","","vo_wac_220301","","1512011","0","","21"
"1512","0","1","不同於展現自己，\n而是展現自己的畫作。\n這也是一種表現的形式呢！\n好像也能運用在偶像活動上♪","0","102911","0.5","1512012","10","1","11"
"1512","","","","","0","","1512013","","","91"
"1512","","","0","","0","","1512014","","","22"
"1513","0.2","","wac_idle_smile","","102911","","1513001","1","","3"
"1513","0.2","","wac_no_items","","111","","1513002","1","","3"
"1513","","0","200","","102911","","1513003","-340","","2"
"1513","","0","200","","111","","1513004","-340","","2"
"1513","","","0","","1","","1513005","","","32"
"1513","","","1","","2","","1513006","","","32"
"1513","","","0","","11","","1513007","","","32"
"1513","","","","","0","","1513008","","","91"
"1611","2","-108","104211","0","1","wac_default_01","1611001","202","-212.75","1"
"1611","2","-108","111","0","1","wac_default_02","1611002","201","-212.75","5"
"1611","1","0","1","","1","","1611003","0","1","31"
"1611","0","0","2","","2","","1611004","0","1","31"
"1611","0","0","11","","11","","1611005","0","1","31"
"1611","0.2","","wac_paint_01","","104211","","1611006","0","0","3"
"1611","0.2","","wac_paint_02","","111","","1611007","0","0","3"
"1611","","","0","","0","","1611008","","","93"
"1611","","","1","","11","","1611009","","","32"
"1611","","","se_10035700_brush","","se_10035700","","1611010","0","","23"
"1611","","","","","1","","1611011","","","131"
"1612","0.2","wac_talk_wish_loop","wac_talk_wish_in","","104211","","1612001","0","1","3"
"1612","0.2","","wac_no_items","","111","","1612002","1","","3"
"1612","","0","200","","104211","","1612003","-340","","2"
"1612","","0","200","","111","","1612004","-340","","2"
"1612","","","0","","1","","1612005","","","32"
"1612","","","1","","2","","1612006","","","32"
"1612","","","0","","11","","1612007","","","32"
"1612","","0","vo_wac_220302_000","","vo_wac_220302","","1612008","0","","21"
"1612","0","1","啊……習慣性把名字簽上去了……\n……這習慣可能望也會犯呢。","0","104211","0.5","1612009","10","1","11"
"1612","","","","","0","","1612010","","","91"
"1612","","0","vo_wac_220302_001","","vo_wac_220302","","1612011","0","","21"
"1612","0","1","呵呵。各式各樣的畫結合在一起，\n就像是音色在迴盪一樣。\n……真是期待完成品呢。","0","104211","0.5","1612012","10","1","11"
"1612","","","","","0","","1612013","","","91"
"1612","","","0","","0","","1612014","","","22"
"1613","0.2","","wac_idle_wish","","104211","","1613001","1","","3"
"1613","0.2","","wac_no_items","","111","","1613002","1","","3"
"1613","","0","200","","104211","","1613003","-340","","2"
"1613","","0","200","","111","","1613004","-340","","2"
"1613","","","0","","1","","1613005","","","32"
"1613","","","1","","2","","1613006","","","32"
"1613","","","0","","11","","1613007","","","32"
"1613","","","","","0","","1613008","","","91"
"1711","2","-108","105411","0","1","wac_default_11","1711001","202","-212.75","1"
"1711","2","-108","111","0","1","wac_default_13","1711002","201","-212.75","5"
"1711","1","0","1","","1","","1711003","0","1","31"
"1711","0","0","2","","2","","1711004","0","1","31"
"1711","0","0","11","","11","","1711005","0","1","31"
"1711","0.2","","wac_paint_11","","105411","","1711006","0","0","3"
"1711","0.2","","wac_paint_13","","111","","1711007","0","0","3"
"1711","","","0","","0.3","","1711008","","","93"
"1711","","","1","","11","","1711009","","","32"
"1711","","","se_10035700_roller","","se_10035700","","1711010","0","","23"
"1711","","","","","1","","1711011","","","131"
"1712","0.2","wac_talk_smile_loop","wac_talk_smile_in","","105411","","1712001","0","1","3"
"1712","0.2","","wac_no_items","","111","","1712002","1","","3"
"1712","","0","200","","105411","","1712003","-340","","2"
"1712","","0","200","","111","","1712004","-340","","2"
"1712","","","0","","1","","1712005","","","32"
"1712","","","1","","2","","1712006","","","32"
"1712","","","0","","11","","1712007","","","32"
"1712","","0","vo_wac_220303_000","","vo_wac_220303","","1712008","0","","21"
"1712","0","1","為什麼我剛才把名字簽上去了……？\n不過，這樣應該就可以了吧？\n不，還是再改一下好了。","0","105411","0.5","1712009","10","1","11"
