bd058e48abb2f39df1a941cb6163bc43f4b2c178110b877946008c6895db6595,83109a667b4caee45e1e29005e1f0ba8f2a3689f5107bc4c196489616943496c,b77ab8c961d4a6a451a886ea8b5d13bdebf3e3af956248d5b253e0099836488b,cc0f8967f8f8abd6cfc87f020453cbb5d77f82c30d2cc9cc87e005d453d56e56,aadc0072f8a9ad7b6c84c5759335f081f00172ad285d7e770cabac997ebd3dc5,dcb9b0c69344e1f42f9dcc16099bb12e0070c36cae2ca8bc4d4dcf56ec335bf6,d515648c62837c52fdc64f2bc9512725068a95fc84c42b9b6823566f330db31a,d846481d6d3979526d9ddab148787bd24f5f00fcbc249dcfa3cefc0dd93c74a5,0fb0d18ab97eaa1f2a5e64e1c7f19e1579454ee614c45b5a29938c8f7f2e9fc2,a6dd250319919f17d05d1a5ea402152ab442e8b62b5e106bd8bdd02524b26ea4,2d4b6ecf8f163faaf31fbeae84645d7612e7430865a9ae37919687c1a6c9ffe2,541c1e14e08c3424d0d181024781767a2dc3f3119bc9ebe2d723041cd5a5ded0,83624025a65aa7436545233306f6360b5cf895713def8e70936c667c6ecea5ec,7cb47a302100fd89f00588ecfac7865a8668f165c85c96bc5845f0652d31506d,6eb10f376a47278aec3bc1be288a39d96929b3342b7ff05ee3a3c97595c6193a,e8ed1dc15fbb8ba979e54ebe0558aab20e2d3e71e36beecb6a8ad3dfa8e2a3a0,218d93eda27a6b25e170ad95ded82ea69ab502b2b29b0d58e0374d03688bc023,d7bf54193da59c7d5e0b8df84b0a28622538b66efa239538b04697468264f135,ddc05d051b4099014b161c3a36e1965a6a3dadcdc3d6bfd8be4093596e23e11e,eb71e58de6eeb69a65e04283a852310c3e3989c16d0558f72994505a756c398e,102331ed0037d9c3b331b4e1abf70c761532857194f30c63ef0c65a02ef84a93,562206e0b725a9894a5de9bcc1408be21aded7ebd006d7a1d1cbf3f8e5db9360,d086e48d50bafec4db418883e6deac9020a58c188679cd246a92942903dc7fa7,885043286df6dd9c69c20e09524585aab614ad86be6bc828dad260d3ebb77d0d,859d19fafae35e215f935cb422e36539762ed01aa3223d2bc08c2cb73bc8db18,5725bb9dc523df71ea0585f5d9efc6398d70f0922ded6006e7562df2d5e04122,49e6244c4fbc7b2f2c7894b3f227e9dff64acc77ac13f845f9e8312bcb05252a,7fa02be2c2d6d78517af49c9411e13c8c64e63f16908ba9d30d9848a8fdadffe,68d32b05035449d8420d895bbe78cb65bded59c008cdf4b68edd83b335843277,0f2173416d69c2b8be5eb98c929f1ece3fc29aff56db68309c6843f7d0cacd06,2b007aa1c35ad132c80f551bbd4c4cb77147f17b5ff1efa86e7ee8cc483cd00a,2606beb3b8ebb2cc18229f66b6d26497354f2a848924e310df707c115b289332,007fbaf850d5da0f2a8a860d262dda1598ae24e5c2b6d8b27ac0c396f590517d,9ca266fb0ed80735e7fc866683858b4940fa4f4548fc234066feb20a35d4fb62,5cad1061c93eeed50248b4492debbd14b466db04f138d0e078d0e5fc0eea622b,f03384d7139a8b878114a2e0dd52686ad03d8fd739cbe685b080edc50e76485d,97d4f22e24b515e7c4b8fe797d0570023d5d0b30f0ab5f7e562b8070f5439fdb,9a11ed94831c81802cdc954b3e12c4835dafd09351036462edf4de2b71b31417,d0a4c284b9ade1e60909d17cd8da1420d1a5ce2d531f09ed8a5d83d25b787dd0,5423c783ac938b369d8dbe6f8d3816c284d7a387d287346582eb50a8bd3b87c1,a71ff6dca2d2a959d2341e6ae9900de089627e3ecf0c7e04338e3efb401ffe30
"620110035","0","0","0","0","1","0","0","600110381","61001005","0","0","0","0","492","620300035","1","18","0","38001","61001004","61001007","0","38001","1","0","0","1","0","0","0","600000109","0","0","36","620090135","0","0","30","0","1"
"620110036","0","0","0","0","1","0","0","600110391","61001005","0","0","0","0","500","620300036","1","18","0","39001","61001004","61001007","0","39001","1","0","0","1","0","0","0","600000110","0","0","36","620090136","0","0","30","0","1"
"620110037","0","0","0","0","1","0","0","600110401","61001005","0","0","0","0","514","620300037","1","18","0","40001","61001004","61001007","0","40001","1","0","0","1","0","0","0","600000111","0","0","36","620090137","0","0","30","0","1"
"620110038","0","0","0","0","1","0","0","600110411","61001005","0","0","0","0","518","620300038","1","18","0","41001","61001004","61001007","0","41001","1","0","0","1","0","0","0","600000112","0","0","36","620090138","0","0","30","0","1"
"620110039","0","0","0","0","1","0","0","600110421","61001005","0","0","0","0","523","620300039","1","18","0","42001","61001004","61001007","0","42001","1","0","0","1","0","0","0","600000113","0","0","36","620090139","0","0","30","0","1"
"620110040","0","0","0","0","1","0","0","600110431","61001005","0","0","0","0","538","620300040","1","18","0","43001","61001004","61001007","0","43001","1","0","0","1","0","0","0","600000114","0","0","36","620090140","0","0","30","0","1"
"620110041","0","0","0","0","1","0","0","600110441","61001005","0","0","0","0","551","620300041","1","18","0","44001","61001004","61001007","0","44001","1","0","0","1","0","0","0","600000115","0","0","36","620090141","0","0","30","0","1"
"620110042","0","0","0","0","1","0","0","600110451","61001005","0","0","0","0","565","620300042","1","18","0","45001","61001004","61001007","0","45001","1","0","0","1","0","0","0","600000116","0","0","36","620090142","0","0","30","0","1"
"620110043","0","0","0","0","1","0","0","600110461","61001005","0","0","0","0","574","620300043","1","18","0","46001","61001004","61001007","0","46001","1","0","0","1","0","0","0","600000117","0","0","36","620090143","0","0","30","0","1"
"620110044","0","0","0","0","1","0","0","600110471","61001005","0","0","0","0","577","620300044","1","18","0","47001","61001004","61001007","0","47001","1","0","0","1","0","0","0","600000118","0","0","36","620090144","0","0","30","0","1"
"620110045","0","0","0","0","1","0","0","600110481","61001005","0","0","0","0","587","620300045","1","18","0","48001","61001004","61001007","0","48001","1","0","0","1","0","0","0","600000119","0","0","36","620090145","0","0","30","0","1"
"620110046","0","0","0","0","1","0","0","600110491","61001005","0","0","0","0","598","620300046","1","18","0","49001","61001004","61001007","0","49001","1","0","0","1","0","0","0","600000120","0","0","36","620090146","0","0","30","0","1"
"620110047","0","0","0","0","1","0","0","600110501","61001005","0","0","0","0","614","620300047","1","18","0","50001","61001004","61001007","0","50001","1","0","0","1","0","0","0","600000121","0","0","36","620090147","0","0","30","0","1"
"620110048","0","0","0","0","1","0","0","600110511","61001005","0","0","0","0","621","620300048","1","18","0","51001","61001004","61001007","0","51001","1","0","0","1","0","0","0","600000122","0","0","36","620090148","0","0","30","0","1"
"620110049","0","0","0","0","1","0","0","600110521","61001005","0","0","0","0","629","620300049","1","18","0","52001","61001004","61001007","0","52001","1","0","0","1","0","0","0","600000123","0","0","36","620090149","0","0","30","0","1"
"620110050","0","0","0","0","1","0","0","600110531","61001005","0","0","0","0","640","620300050","1","18","0","53001","61001004","61001007","0","53001","1","0","0","1","0","0","0","600000124","0","0","36","620090150","0","0","30","0","1"
"620110051","0","0","0","0","1","0","0","600110541","61001005","0","0","0","0","647","620300051","1","18","0","54001","61001004","61001007","0","54001","1","0","0","1","0","0","0","600000125","0","0","36","620090151","0","0","30","0","1"
"620110052","0","0","0","0","1","0","0","600110551","61001005","0","0","0","0","652","620300052","1","18","0","55001","61001004","61001007","0","55001","1","0","0","1","0","0","0","600000126","0","0","36","620090152","0","0","30","0","1"
"620110053","0","0","0","0","1","0","0","600110561","61001005","0","0","0","0","659","620300053","1","18","0","56001","61001004","61001007","0","56001","1","0","0","1","0","0","0","600000127","0","0","36","620090153","0","0","30","0","1"
"620110054","0","0","0","0","1","0","0","600110571","61001005","0","0","0","0","662","620300054","1","18","0","57001","61001004","61001007","0","57001","1","0","0","1","0","0","0","600000128","0","0","36","620090154","0","0","30","0","1"
"620110055","0","0","0","0","1","0","0","600110581","61001005","0","0","0","0","667","620300055","1","18","0","58001","61001004","61001007","0","58001","1","0","0","1","0","0","0","600000129","0","0","36","620090155","0","0","30","0","1"
"620110056","0","0","0","0","1","0","0","600110591","61001005","0","0","0","0","679","620300056","1","18","0","59001","61001004","61001007","0","59001","1","0","0","1","0","0","0","600000130","0","0","36","620090156","0","0","30","0","1"
"620110057","0","0","0","0","1","0","0","600110601","61001005","0","0","0","0","683","620300057","1","18","0","60001","61001004","61001007","0","60001","1","0","0","1","0","0","0","600000131","0","0","36","620090157","0","0","30","0","1"
"620110058","0","0","0","0","1","0","0","600110611","61001005","0","0","0","0","692","620300058","1","18","0","61001","61001004","61001007","0","61001","1","0","0","1","0","0","0","600000132","0","0","36","620090158","0","0","30","0","1"
"620110059","0","0","0","0","1","0","0","600110621","61001005","0","0","0","0","698","620300059","1","18","0","62001","61001004","61001007","0","62001","1","0","0","1","0","0","0","600000133","0","0","36","620090159","0","0","30","0","1"
"620110060","0","0","0","0","1","0","0","600110631","61001005","0","0","0","0","703","620300060","1","18","0","63001","61001004","61001007","0","63001","1","0","0","1","0","0","0","600000134","0","0","36","620090160","0","0","30","0","1"
"620110061","0","0","0","0","1","0","0","600110641","61001005","0","0","0","0","713","620300061","1","18","0","64001","61001004","61001007","0","64001","1","0","0","1","0","0","0","600000135","0","0","36","620090161","0","0","30","0","1"
"620110062","0","0","0","0","1","0","0","600110651","61001005","0","0","0","0","722","620300062","1","18","0","65001","61001004","61001007","0","65001","1","0","0","1","0","0","0","600000136","0","0","36","620090162","0","0","30","0","1"
"620110063","0","0","0","0","1","0","0","600110661","61001005","0","0","0","0","733","620300063","1","18","0","66001","61001004","61001007","0","66001","1","0","0","1","0","0","0","600000137","0","0","36","620090163","0","0","30","0","1"
"620110064","0","0","0","0","1","0","0","600110671","61001005","0","0","0","0","741","620300064","1","18","0","67001","61001004","61001007","0","67001","1","0","0","1","0","0","0","600000138","0","0","36","620090164","0","0","30","0","1"
"620110065","0","0","0","0","1","0","0","600110681","61001005","0","0","0","0","750","620300065","1","18","0","68001","61001004","61001007","0","68001","1","0","0","1","0","0","0","600000139","0","0","36","620090165","0","0","30","0","1"
"620110066","0","0","0","0","1","0","0","600110691","61001005","0","0","0","0","762","620300066","1","18","0","69001","61001004","61001007","0","69001","1","0","0","1","0","0","0","600000140","0","0","36","620090166","0","0","30","0","1"
"620440001","0","0","0","0","1","0","0","600110031","61001005","0","0","0","0","258","620060001","1","18","0","3001","61001004","61001007","0","3001","1","0","0","1","0","0","0","600000145","0","0","36","620370001","0","0","30","0","1"
"620440001","0","0","0","0","1","0","0","600110041","61001005","0","0","0","0","258","620060001","1","18","0","4001","61001004","61001007","0","4001","1","0","0","1","0","0","0","600000146","0","0","36","620370001","0","0","30","0","1"
"620440002","0","0","0","0","1","0","0","600110051","61001005","0","0","0","0","268","620060002","1","18","0","5001","61001004","61001007","0","5001","1","0","0","1","0","0","0","600000147","0","0","36","620370002","0","0","30","0","1"
"620440003","0","0","0","0","1","0","0","600110061","61001005","0","0","0","0","273","620060003","1","18","0","6001","61001004","61001007","0","6001","1","0","0","1","0","0","0","600000148","0","0","36","620370003","0","0","30","0","1"
"620440004","0","0","0","0","1","0","0","600110071","61001005","0","0","0","0","281","620060004","1","18","0","7001","61001004","61001007","0","7001","1","0","0","1","0","0","0","600000149","0","0","36","620370004","0","0","30","0","1"
"620440005","0","0","0","0","1","0","0","600110081","61001005","0","0","0","0","288","620060005","1","18","0","8001","61001004","61001007","0","8001","1","0","0","1","0","0","0","600000150","0","0","36","620370005","0","0","30","0","1"
"620440006","0","0","0","0","1","0","0","600110091","61001005","0","0","0","0","298","620060006","1","18","0","9001","61001004","61001007","0","9001","1","0","0","1","0","0","0","600000151","0","0","36","620370006","0","0","30","0","1"
"620440007","0","0","0","0","1","0","0","600110101","61001005","0","0","0","0","309","620060007","1","18","0","10001","61001004","61001007","0","10001","1","0","0","1","0","0","0","600000152","0","0","36","620370007","0","0","30","0","1"
"620440008","0","0","0","0","1","0","0","600110111","61001005","0","0","0","0","313","620060008","1","18","0","11001","61001004","61001007","0","11001","1","0","0","1","0","0","0","600000153","0","0","36","620370008","0","0","30","0","1"
"620440009","0","0","0","0","1","0","0","600110121","61001005","0","0","0","0","321","620060009","1","18","0","12001","61001004","61001007","0","12001","1","0","0","1","0","0","0","600000154","0","0","36","620370009","0","0","30","0","1"
"620440010","0","0","0","0","1","0","0","600110131","61001005","0","0","0","0","326","620060010","1","18","0","13001","61001004","61001007","0","13001","1","0","0","1","0","0","0","600000155","0","0","36","620370010","0","0","30","0","1"
"620440011","0","0","0","0","1","0","0","600110141","61001005","0","0","0","0","336","620060011","1","18","0","14001","61001004","61001007","0","14001","1","0","0","1","0","0","0","600000156","0","0","36","620370011","0","0","30","0","1"
"620440012","0","0","0","0","1","0","0","600110151","61001005","0","0","0","0","341","620060012","1","18","0","15001","61001004","61001007","0","15001","1","0","0","1","0","0","0","600000157","0","0","36","620370012","0","0","30","0","1"
"620440013","0","0","0","0","1","0","0","600110161","61001005","0","0","0","0","351","620060013","1","18","0","16001","61001004","61001007","0","16001","1","0","0","1","0","0","0","600000158","0","0","36","620370013","0","0","30","0","1"
"620440014","0","0","0","0","1","0","0","600110171","61001005","0","0","0","0","356","620060014","1","18","0","17001","61001004","61001007","0","17001","1","0","0","1","0","0","0","600000159","0","0","36","620370014","0","0","30","0","1"
"620440015","0","0","0","0","1","0","0","600110181","61001005","0","0","0","0","366","620060015","1","18","0","18001","61001004","61001007","0","18001","1","0","0","1","0","0","0","600000160","0","0","36","620370015","0","0","30","0","1"
"620440016","0","0","0","0","1","0","0","600110191","61001005","0","0","0","0","371","620060016","1","18","0","19001","61001004","61001007","0","19001","1","0","0","1","0","0","0","600000161","0","0","36","620370016","0","0","30","0","1"
"620440017","0","0","0","0","1","0","0","600110201","61001005","0","0","0","0","375","620060017","1","18","0","20001","61001004","61001007","0","20001","1","0","0","1","0","0","0","600000162","0","0","36","620370017","0","0","30","0","1"
"620440018","0","0","0","0","1","0","0","600110211","61001005","0","0","0","0","381","620060018","1","18","0","21001","61001004","61001007","0","21001","1","0","0","1","0","0","0","600000163","0","0","36","620370018","0","0","30","0","1"
"620440019","0","0","0","0","1","0","0","600110221","61001005","0","0","0","0","386","620060019","1","18","0","22001","61001004","61001007","0","22001","1","0","0","1","0","0","0","600000164","0","0","36","620370019","0","0","30","0","1"
"620440020","0","0","0","0","1","0","0","600110231","61001005","0","0","0","0","390","620060020","1","18","0","23001","61001004","61001007","0","23001","1","0","0","1","0","0","0","600000165","0","0","36","620370020","0","0","30","0","1"
"620440021","0","0","0","0","1","0","0","600110241","61001005","0","0","0","0","396","620060021","1","18","0","24001","61001004","61001007","0","24001","1","0","0","1","0","0","0","600000166","0","0","36","620370021","0","0","30","0","1"
"620440022","0","0","0","0","1","0","0","600110251","61001005","0","0","0","0","401","620060022","1","18","0","25001","61001004","61001007","0","25001","1","0","0","1","0","0","0","600000167","0","0","36","620370022","0","0","30","0","1"
"620440023","0","0","0","0","1","0","0","600110261","61001005","0","0","0","0","405","620060023","1","18","0","26001","61001004","61001007","0","26001","1","0","0","1","0","0","0","600000168","0","0","36","620370023","0","0","30","0","1"
"620440024","0","0","0","0","1","0","0","600110271","61001005","0","0","0","0","411","620060024","1","18","0","27001","61001004","61001007","0","27001","1","0","0","1","0","0","0","600000169","0","0","36","620370024","0","0","30","0","1"
"620440025","0","0","0","0","1","0","0","600110281","61001005","0","0","0","0","417","620060025","1","18","0","28001","61001004","61001007","0","28001","1","0","0","1","0","0","0","600000170","0","0","36","620370025","0","0","30","0","1"
"620440026","0","0","0","0","1","0","0","600110291","61001005","0","0","0","0","422","620060026","1","18","0","29001","61001004","61001007","0","29001","1","0","0","1","0","0","0","600000171","0","0","36","620370026","0","0","30","0","1"
"620440027","0","0","0","0","1","0","0","600110301","61001005","0","0","0","0","427","620060027","1","18","0","30001","61001004","61001007","0","30001","1","0","0","1","0","0","0","600000172","0","0","36","620370027","0","0","30","0","1"
"620440028","0","0","0","0","1","0","0","600110311","61001005","0","0","0","0","433","620060028","1","18","0","31001","61001004","61001007","0","31001","1","0","0","1","0","0","0","600000173","0","0","36","620370028","0","0","30","0","1"
"620440029","0","0","0","0","1","0","0","600110321","61001005","0","0","0","0","442","620060029","1","18","0","32001","61001004","61001007","0","32001","1","0","0","1","0","0","0","600000174","0","0","36","620370029","0","0","30","0","1"
"620440030","0","0","0","0","1","0","0","600110331","61001005","0","0","0","0","455","620060030","1","18","0","33001","61001004","61001007","0","33001","1","0","0","1","0","0","0","600000175","0","0","36","620370030","0","0","30","0","1"
"620440031","0","0","0","0","1","0","0","600110341","61001005","0","0","0","0","460","620060031","1","18","0","34001","61001004","61001007","0","34001","1","0","0","1","0","0","0","600000176","0","0","36","620370031","0","0","30","0","1"
"620440032","0","0","0","0","1","0","0","600110351","61001005","0","0","0","0","464","620060032","1","18","0","35001","61001004","61001007","0","35001","1","0","0","1","0","0","0","600000177","0","0","36","620370032","0","0","30","0","1"
"620440033","0","0","0","0","1","0","0","600110361","61001005","0","0","0","0","476","620060033","1","18","0","36001","61001004","61001007","0","36001","1","0","0","1","0","0","0","600000178","0","0","36","620370033","0","0","30","0","1"
"620440034","0","0","0","0","1","0","0","600110371","61001005","0","0","0","0","482","620060034","1","18","0","37001","61001004","61001007","0","37001","1","0","0","1","0","0","0","600000179","0","0","36","620370034","0","0","30","0","1"
"620440035","0","0","0","0","1","0","0","600110381","61001005","0","0","0","0","492","620060035","1","18","0","38001","61001004","61001007","0","38001","1","0","0","1","0","0","0","600000180","0","0","36","620370035","0","0","30","0","1"
"620440036","0","0","0","0","1","0","0","600110391","61001005","0","0","0","0","500","620060036","1","18","0","39001","61001004","61001007","0","39001","1","0","0","1","0","0","0","600000181","0","0","36","620370036","0","0","30","0","1"
"620440037","0","0","0","0","1","0","0","600110401","61001005","0","0","0","0","514","620060037","1","18","0","40001","61001004","61001007","0","40001","1","0","0","1","0","0","0","600000182","0","0","36","620370037","0","0","30","0","1"
"620440038","0","0","0","0","1","0","0","600110411","61001005","0","0","0","0","518","620060038","1","18","0","41001","61001004","61001007","0","41001","1","0","0","1","0","0","0","600000183","0","0","36","620370038","0","0","30","0","1"
"620440039","0","0","0","0","1","0","0","600110421","61001005","0","0","0","0","523","620060039","1","18","0","42001","61001004","61001007","0","42001","1","0","0","1","0","0","0","600000184","0","0","36","620370039","0","0","30","0","1"
"620440040","0","0","0","0","1","0","0","600110431","61001005","0","0","0","0","538","620060040","1","18","0","43001","61001004","61001007","0","43001","1","0","0","1","0","0","0","600000185","0","0","36","620370040","0","0","30","0","1"
"620440041","0","0","0","0","1","0","0","600110441","61001005","0","0","0","0","551","620060041","1","18","0","44001","61001004","61001007","0","44001","1","0","0","1","0","0","0","600000186","0","0","36","620370041","0","0","30","0","1"
"620440042","0","0","0","0","1","0","0","600110451","61001005","0","0","0","0","565","620060042","1","18","0","45001","61001004","61001007","0","45001","1","0","0","1","0","0","0","600000187","0","0","36","620370042","0","0","30","0","1"
"620440043","0","0","0","0","1","0","0","600110461","61001005","0","0","0","0","574","620060043","1","18","0","46001","61001004","61001007","0","46001","1","0","0","1","0","0","0","600000188","0","0","36","620370043","0","0","30","0","1"
"620440044","0","0","0","0","1","0","0","600110471","61001005","0","0","0","0","577","620060044","1","18","0","47001","61001004","61001007","0","47001","1","0","0","1","0","0","0","600000189","0","0","36","620370044","0","0","30","0","1"
