046871f16db5600e74ab34214a654d5d54785ee9264ca4dcafef2f69ce122b7e,e1c38910877cf461f0a2a395f850cc13e65989185550f7e6a1bf0a014bb1a548,ed41c3f8b6234ebdcb697ee20420b992d406851b657765061060bafa84af66b1,ea2fe22da39cdeccf450192a7eb84ef0332b3243fee9c3884e70b77f243c53b4,08b0b2ef9cfdf5ee7fe6f5be5e8f500a6430827387c3f4504aa272cf574ee267,463306edeb6ad9ed21d7028d28039e7962736de54caddbfa6bffa4400f0dff5a,a092e803c6d19cd91fc6449833929994791679168471a49ec0ff6373fd0322b2,1116c144b47e4a1388147e69d173c4bfcabc96e0b3866e61a7dcb26505282d1e,6f70fa1216eb5cf13b42931cc6f8b7246f4a347316fe25d8e919c91a388bff1a,5243142485f5c626eed2932a8e3e3e7c91b4cdf889a7949b0ec4904213c3a8a1,cb537e02ee11211b6ab05b3ea31f7de891b412c24532a42e7eeecf5c2a84ea4e,ed328608c6802bcaf9f3723f91a146e47009468774daaf416b026ddfaec0bc28,0a6cfeb89a53a61a0bcfeee3d7f4eecea7040e7c9ff0ca7c33e28382528799d6,800ec80456f49fa325fee42402cef8e1d7f4358ea1c56941afdbd15b6705d5e2,88efd6f83d2d01a84c46cbcfb5f2dcbdbcf92c52af26ab3051a9ccfc4fe1830d,6e3f7c1deed9578b424aad234c7b58ccf9503b3ed83890cc569a3268a4b9ab2d,ed874d6da225bb26421c5227d250d3b5d20fc7dc5c815bccf3969c46be946316,535a66bd775c43610b4739e38c00e29e0005b0dd5e479afc69b3097b0ff10e94,5e5163d03643878f8319169fd0c43379848c7565a03da64ebcf4e1235d8419b1,cee1acee01818458eab2ecf00bfc8b0f0962263c0fd36c5173bd02ca541d896e,ac22f76038a7062353fc3da19df87c0bcae16ed7e5b825e62af404ec71890f49,817cfa4c4b795ae322301ebffe49b0a6940ef5bb1c82fd1e88a6186ac7aff2e6,ab8bd41031947fabd8dda9f1f260ec7693b64d2b96afe97b2460cac24177b348,a50f42653ffceed8c2e3ea487699604a0aa284f4fe1718c3ea024ef703929cea,761a14b71ee90f559388e84902a769bbbb3a161661eae9e2fd9ac06e42ebbb02,4b7938832196eb7347b97838548e4d41c31c0536b83637316d242d57ed9bf751,b2a15e891c8fba2cb86b968d50299435ba3475a4c19038b096d47c0077777bcb,48e94c5f7223f6194cdfebd2ffbec60743b325268d88acdc7ed733ace8831852,3dfcae566b4b0cc0f5fa29514e7d2d1a186b1ffd655a87011bfa6e7db7b46d15,096140cf9292cf29002f47f9959eee920852cd0db0086356585427da82da040d,71abfab39edc1ee11eaa2a7399f0c456b461b83e5a73cf70aedcfbb1b14faa2a,e4da18372c027f7c16bcca80dff0881ae157f2241a0edf4e957792da521a16cb,6e056e88145190fae8ea7ea0a07f38c881d06726cebf66e0fc9591c5da4459f4,606ab56b9bd7ccda00f1aaa95f32bb49c95c30f7b7a62a435add1836d377f9a2,f7227e63d4433987b8ad833495db386107357393ff46d59dcf2068c1288a7e56,52fa27d1e388ceb624a28f97e6944979fddcf073c8f9c1df3630314d8601a1ac,573648e5dcab9e112c5c1f15daed9576fd0849892b355e66cd6529924329642f,eabb337c92935591e09df6009efae74f4a7e09f12da0946ab960c5bbdab07980,159381f8e0252d9c97e5c77809525823b667d2418f098228f11e59e403950a9a,14fdd8dcc672764ee3ba4168eda4f757fbf66dde68ffbdad037f883cbf13aeb0,c3eaed3b982b4b8f7c6ceb29c265536a780a7f01309e2fd210af474b8d5b6103,0f7eb4201c23c1908c438dd7947c80f0e42cdaa1e78394f7e7f76bb4e8c79076,695dfb8a3008e9ce8f7370b68d429d88553385f7323850e2d6f1cd7b43343651,61570d168ccedcb43a306a58b19f384c5e44333c9fe946dd100e4a9a67d6b5ab
"500","0","500","0","250","100","100","0","0","0","924161302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","500","1000000000"
"0","0","460","100","0","60","0","600","2100","0","924161401","0","304606","0","0","0","0","0","0","0","0","0","0","2100","0","0","0","42000","0","0","300000008","0","0","0","0","0","雷雷","1","0","1","500","0","500","1000000000"
"500","0","500","0","250","100","100","0","0","0","924161402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","500","1000000000"
"1600","50","100","70","1600","60","50","600","0","0","924162101","0","304103","0","5000","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000008","50","0","0","0","0","泰坦龍龜","1","0","1","2400","0","1","80000000"
"0","0","100","0","0","60","0","0","8000","0","924162102","0","304103","20000","0","0","0","0","0","0","0","0","0","8000","0","0","0","1000","0","0","300000008","0","0","0","0","0","泰坦龍龜A","1","0","1","0","0","0","500000"
"0","0","100","0","0","60","0","0","500","0","924162103","0","304103","0","0","0","0","0","0","0","0","0","0","500","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜B","1","0","1","0","0","0","2000000"
"0","0","100","0","0","60","0","0","150","0","924162104","0","304103","0","0","0","0","0","0","0","0","0","0","150","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜C","1","0","1","0","0","0","1800000"
"250","0","500","0","250","100","100","0","0","0","924162105","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","250","1000000000"
"1600","50","200","70","1600","60","50","600","0","0","924162201","0","304103","0","5000","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000008","50","0","0","0","0","泰坦龍龜","1","0","1","2400","0","1","150000000"
"0","0","200","0","0","60","0","0","8000","0","924162202","0","304103","30000","0","0","0","0","0","0","0","0","0","8000","0","0","0","1000","0","0","300000008","0","0","0","0","0","泰坦龍龜A","1","0","1","0","0","0","1000000"
"0","0","200","0","0","60","0","0","600","0","924162203","0","304103","0","0","0","0","0","0","0","0","0","0","750","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜B","1","0","1","0","0","0","2800000"
"0","0","200","0","0","60","0","0","200","0","924162204","0","304103","0","0","0","0","0","0","0","0","0","0","300","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜C","1","0","1","0","0","0","2400000"
"300","0","500","0","250","100","100","0","0","0","924162205","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"1600","50","460","70","1600","60","50","600","0","0","924162301","0","304103","0","5000","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000008","50","0","0","0","0","泰坦龍龜","1","0","1","2400","0","1","300000000"
"0","0","460","0","0","60","0","0","8000","0","924162302","0","304103","40000","0","0","0","0","0","0","0","0","0","8000","0","0","0","1000","0","0","300000008","0","0","0","0","0","泰坦龍龜A","1","0","1","0","0","0","1200000"
"0","0","460","0","0","60","0","0","800","0","924162303","0","304103","0","0","0","0","0","0","0","0","0","0","800","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜B","1","0","1","0","0","0","4200000"
"0","0","460","0","0","60","0","0","350","0","924162304","0","304103","0","0","0","0","0","0","0","0","0","0","350","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜C","1","0","1","0","0","0","3200000"
"450","0","500","0","250","100","100","0","0","0","924162305","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","450","1000000000"
"1600","50","460","70","1600","60","50","600","0","0","924162401","0","304103","0","5000","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000008","50","0","0","0","0","泰坦龍龜","1","0","1","2400","0","1","1000000000"
"0","0","460","0","0","60","0","0","8000","0","924162402","0","304103","40000","0","0","0","0","0","0","0","0","0","8000","0","0","0","1000","0","0","300000008","0","0","0","0","0","泰坦龍龜A","1","0","1","0","0","0","1200000"
"0","0","460","0","0","60","0","0","800","0","924162403","0","304103","0","0","0","0","0","0","0","0","0","0","800","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜B","1","0","1","0","0","0","4200000"
"0","0","460","0","0","60","0","0","350","0","924162404","0","304103","0","0","0","0","0","0","0","0","0","0","350","0","0","0","0","0","0","300000008","0","0","0","0","0","泰坦龍龜C","1","0","1","0","0","0","3200000"
"450","0","500","0","250","100","100","0","0","0","924162405","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","450","1000000000"
"5000","0","100","130","0","60","0","5000","600","0","924163101","0","304808","0","0","0","0","0","0","0","0","0","0","600","0","0","0","2000","0","0","300000008","0","0","0","0","0","亡魂支配者","1","0","1","5000","0","0","80000000"
"300","0","500","0","250","100","100","0","0","0","924163102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"5000","0","200","130","0","60","0","5000","1000","0","924163201","0","304808","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","5000","0","0","300000008","0","0","0","0","0","亡魂支配者","1","0","1","5000","0","0","150000000"
"400","0","500","0","250","100","100","0","0","0","924163202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","350","1000000000"
"5000","0","460","130","0","60","0","5000","1600","0","924163301","0","304808","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","10000","0","0","300000008","0","0","0","0","0","亡魂支配者","1","0","1","5000","0","0","300000000"
"600","0","500","0","250","100","100","0","0","0","924163302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"5000","0","460","130","0","60","0","5000","1600","0","924163401","0","304808","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","10000","0","0","300000008","0","0","0","0","0","亡魂支配者","1","0","1","5000","0","0","1000000000"
"600","0","500","0","250","100","100","0","0","0","924163402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"3280","0","328","0","0","42","3280","3280","684","0","925010101","0","251500","0","0","0","0","0","0","0","0","0","0","456","0","0","0","21492","0","0","200000001","3280","0","0","0","0","守門者","0","0","1","3280","0","3280","5487808"
"3280","0","328","0","0","42","3280","3280","821","0","925010102","0","251000","9522","0","0","0","0","0","0","0","0","0","365","0","0","0","0","0","0","200000001","3280","0","0","0","0","生者劍士","0","0","1","3280","0","3280","6031619"
"328","0","328","23","0","42","328","328","805","1","925010103","0","613801","0","0","0","18","0","198","0","0","0","0","545","0","6","0","25618","0","0","200000001","328","0","0","0","0","依里（天使）的闇影","5","0","32","328","1580","328","4741865"
"3280","0","328","0","0","42","3280","3280","205","0","925010104","0","256000","0","0","0","0","0","0","0","0","0","0","137","0","0","0","37466","0","0","200000001","3280","0","0","0","0","翼耳兔","0","0","1","3280","0","3280","5934648"
"328","0","328","34","0","42","328","328","179","1","925010105","0","607801","0","0","0","18","0","2393","0","0","0","0","152","0","0","0","47338","0","0","200000001","328","0","0","0","0","凱留（夏日）的闇影","6","0","32","328","45","328","4412463"
"3280","0","328","0","0","42","3280","3280","912","0","925010201","0","251900","10131","0","0","0","0","0","0","0","0","0","608","0","0","0","0","0","0","200000001","3280","0","0","0","0","擰扭相思樹","0","0","1","3280","0","3280","14956327"
"3280","0","328","0","0","42","3280","3280","1140","0","925010202","0","251300","10588","0","0","0","0","0","0","0","0","0","456","0","0","0","0","0","0","200000001","3280","0","0","0","0","叢林護衛","0","0","1","3280","0","3280","15250939"
"3280","0","328","0","0","42","3280","3280","456","0","925010203","0","250600","0","0","0","0","0","0","0","0","0","0","304","0","0","0","5274","0","0","200000001","3280","0","0","0","0","小狸貓","0","0","1","3280","0","3280","16903254"
"328","0","328","23","0","42","328","328","1557","1","925010204","0","604503","21192","0","0","6","0","60","0","0","0","0","1083","0","22","0","0","876","0","200000001","328","0","0","0","0","空花的闇影","6","0","32","328","256","328","12861731"
"328","0","328","28","0","42","328","328","781","1","925010205","0","604801","39156","0","0","3","0","0","0","0","0","0","888","0","32","0","0","858","0","200000001","328","0","0","0","0","美冬的闇影","6","0","32","328","62","328","11084446"
"3280","0","328","0","0","42","3280","3280","1812","0","925010301","0","251100","9248","0","0","0","0","0","0","0","0","0","1208","0","0","0","0","0","0","200000001","3280","0","0","0","0","岩龜暴君","0","0","1","3280","0","3280","16082234"
"3280","0","328","0","0","42","3280","3280","1812","0","925010302","0","252900","9874","0","0","0","0","0","0","0","0","0","725","0","0","0","0","0","0","200000001","3280","0","0","0","0","高等獸人","0","0","1","3280","0","3280","17611260"
"328","0","328","25","0","45","328","328","1794","1","925010303","0","602901","21443","0","0","4","0","0","0","0","0","0","2326","0","29","0","0","565","0","200000001","328","0","0","0","0","望的闇影","6","0","32","328","49","328","13515272"
"328","0","328","29","0","42","328","328","1290","1","925010304","0","600601","0","0","0","21","0","598","0","0","0","0","1070","0","3","0","38792","0","0","200000001","328","0","0","0","0","茜里的闇影","6","0","32","328","153","328","11466214"
"328","0","328","18","0","42","328","328","606","1","925010305","0","615701","0","0","0","30","0","1430","0","0","0","0","430","0","0","0","40648","0","0","200000001","328","0","0","0","0","霞（夏日）的闇影","5","0","32","328","146","328","9102962"
"5000","0","100","110","0","60","0","10000","400","0","925011101","0","309004","12000","0","0","0","0","0","0","0","0","0","500","0","0","0","10000","0","0","300000008","0","0","0","0","0","沙陸樹懶","1","0","1","5000","0","0","80000000"
"200","0","500","0","250","100","100","0","0","0","925011102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"5000","0","200","110","0","60","0","10000","700","0","925011201","0","309004","24000","0","0","0","0","0","0","0","0","0","800","0","0","0","18000","0","0","300000008","0","0","0","0","0","沙陸樹懶","1","0","1","5000","0","0","150000000"
"350","0","500","0","250","100","100","0","0","0","925011202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","350","1000000000"
"5000","0","450","110","0","60","0","10000","1100","0","925011301","0","309004","36000","0","0","0","0","0","0","0","0","0","1400","0","0","0","30000","0","0","300000008","0","0","0","0","0","沙陸樹懶","1","0","1","5000","0","0","300000000"
"600","0","500","0","250","100","100","0","0","0","925011302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","500","1000000000"
"5000","0","450","110","0","60","0","10000","1100","0","925011401","0","309004","36000","0","0","0","0","0","0","0","0","0","1400","0","0","0","30000","0","0","300000008","0","0","0","0","0","沙陸樹懶","1","0","1","5000","0","0","1000000000"
"600","0","500","0","250","100","100","0","0","0","925011402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","500","1000000000"
"5000","0","100","130","0","60","200","5000","0","0","925012101","0","316603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","400","0","0","0","0","哥布林騎兵","1","0","1","5000","0","1","80000000"
"0","0","100","0","0","60","0","0","1200","0","925012102","0","316603","16000","0","0","0","0","0","0","0","0","0","1200","0","0","0","1000","0","0","300000008","0","0","0","0","0","哥布林騎兵Ａ","1","0","1","0","0","0","500000"
"0","0","100","0","0","60","0","0","200","0","925012103","0","316603","0","0","0","0","0","0","0","0","0","0","200","0","0","0","0","0","0","300000008","0","0","0","0","0","哥布林騎兵Ｂ","1","0","1","0","0","0","2000000"
"250","0","500","0","250","100","100","0","0","0","925012104","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","250","1000000000"
"5000","0","200","130","0","60","200","5000","0","0","925012201","0","316603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","400","0","0","0","0","哥布林騎兵","1","0","1","5000","0","1","150000000"
"0","0","200","0","0","60","0","0","2600","0","925012202","0","316603","30000","0","0","0","0","0","0","0","0","0","2000","0","0","0","1000","0","0","300000008","0","0","0","0","0","哥布林騎兵Ａ","1","0","1","0","0","0","1000000"
"0","0","200","0","0","60","0","0","450","0","925012203","0","316603","0","0","0","0","0","0","0","0","0","0","400","0","0","0","0","0","0","300000008","0","0","0","0","0","哥布林騎兵Ｂ","1","0","1","0","0","0","2800000"
"300","0","500","0","250","100","100","0","0","0","925012204","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","300","1000000000"
"5000","0","450","130","0","60","200","5000","0","0","925012301","0","316603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","400","0","0","0","0","哥布林騎兵","1","0","1","5000","0","1","300000000"
"0","0","450","0","0","60","0","0","5000","0","925012302","0","316603","60000","0","0","0","0","0","0","0","0","0","3000","0","0","0","1000","0","0","300000008","0","0","0","0","0","哥布林騎兵Ａ","1","0","1","0","0","0","1200000"
"0","0","450","0","0","60","0","0","800","0","925012303","0","316603","0","0","0","0","0","0","0","0","0","0","600","0","0","0","0","0","0","300000008","0","0","0","0","0","哥布林騎兵Ｂ","1","0","1","0","0","0","4200000"
"400","0","500","0","250","100","100","0","0","0","925012304","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"5000","0","450","130","0","60","200","5000","0","0","925012401","0","316603","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","300000008","400","0","0","0","0","哥布林騎兵","1","0","1","5000","0","1","1000000000"
"0","0","450","0","0","60","0","0","5000","0","925012402","0","316603","60000","0","0","0","0","0","0","0","0","0","3000","0","0","0","1000","0","0","300000008","0","0","0","0","0","哥布林騎兵Ａ","1","0","1","0","0","0","1200000"
"0","0","450","0","0","60","0","0","800","0","925012403","0","316603","0","0","0","0","0","0","0","0","0","0","600","0","0","0","0","0","0","300000008","0","0","0","0","0","哥布林騎兵Ｂ","1","0","1","0","0","0","4200000"
"400","0","500","0","250","100","100","0","0","0","925012404","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","400","1000000000"
"1000","0","100","70","0","60","0","750","600","0","925013101","0","316101","0","0","0","0","0","0","0","0","0","0","600","0","0","0","18000","0","0","300000008","0","0","0","0","0","雨靈","1","0","1","1200","0","0","80000000"
"200","0","500","0","250","100","100","0","0","0","925013102","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","200","1000000000"
"1000","0","200","70","0","60","0","750","1000","0","925013201","0","316101","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","30000","0","0","300000008","0","0","0","0","0","雨靈","1","0","1","1200","0","0","150000000"
"350","0","500","0","250","100","100","0","0","0","925013202","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","350","1000000000"
"1000","0","450","70","0","60","0","750","1200","0","925013301","0","316101","0","0","0","0","0","0","0","0","0","0","1600","0","0","0","44000","0","0","300000008","0","0","0","0","0","雨靈","1","0","1","1200","0","0","300000000"
"550","0","500","0","250","100","100","0","0","0","925013302","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","500","1000000000"
"1000","0","450","70","0","60","0","750","1200","0","925013401","0","316101","0","0","0","0","0","0","0","0","0","0","1600","0","0","0","44000","0","0","300000008","0","0","0","0","0","雨靈","1","0","1","1200","0","0","1000000000"
"550","0","500","0","250","100","100","0","0","0","925013402","0","217300","0","150","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","300000009","0","0","0","0","0","爆裂敵人","1","0","1","0","0","500","1000000000"
