4d9620729ec5df76aa4be95c3e126ebdb325d7315311d461b746b6d9fe9bcb32,a7034998a644ca224cd5d54c58cbb597029e8f5b32d4fe276cab1051221b4072,b32ba7ecd9c5cbf59daf0a7e6e8c4d21c0e3aec5f91f707af12116113dfd8f84,e452d68251d252a689a234f2206775a7191a6f73ddb1becb051bb2b5a3a67382
"205809","2058","11017","8100"
"205810","2058","11019","9000"
"205811","2058","11019","9900"
"205812","2058","11010","10800"
"205813","2058","11010","11700"
"205901","2059","11010","800"
"205902","2059","11011","1600"
"205903","2059","11003","2500"
"205904","2059","11019","3400"
"205905","2059","11007","4400"
"205906","2059","11017","5250"
"205907","2059","11017","6150"
"205908","2059","11010","7050"
"205909","2059","10009","8200"
"205910","2059","11003","8900"
"205911","2059","11007","9700"
"205912","2059","11015","10700"
"205913","2059","11019","11600"
"206001","2060","11007","750"
"206002","2060","11011","1650"
"206003","2060","11003","2550"
"206004","2060","11015","3500"
"206005","2060","10009","4600"
"206006","2060","11010","5200"
"206007","2060","11003","6200"
"206008","2060","11019","7100"
"206009","2060","11017","7950"
"206010","2060","11019","8800"
"206011","2060","11007","9750"
"206012","2060","11017","10600"
"206013","2060","11010","11550"
"300101","3001","1004","800"
"300102","3001","1017","1600"
"300103","3001","1012","2900"
"300104","3001","1003","3200"
"300105","3001","1001","4000"
"300106","3001","1002","4800"
"300107","3001","1009","5600"
"300108","3001","1009","6400"
"300109","3001","1009","7200"
"300110","3001","17","8500"
"300111","3001","17","9300"
"300112","3001","17","10100"
"300201","3002","1004","1000"
"300202","3002","1002","1750"
"300203","3002","1017","2500"
"300204","3002","17","3850"
"300205","3002","17","4700"
"300206","3002","1001","5000"
"300207","3002","1009","5750"
"300208","3002","1009","6600"
"300209","3002","1012","7850"
"300210","3002","1009","8150"
"300211","3002","1003","8950"
"300212","3002","17","10300"
"300301","3003","1002","950"
"300302","3003","1003","1800"
"300303","3003","1017","2550"
"300304","3003","1001","3400"
"300305","3003","1012","4650"
"300306","3003","17","5400"
"300307","3003","1004","5800"
"300308","3003","17","7000"
"300309","3003","1009","7300"
"300310","3003","17","8600"
"300311","3003","1009","8900"
"300312","3003","1009","9750"
"300401","3004","19","650"
"300402","3004","1015","1600"
"300403","3004","19","2250"
"300404","3004","17","3700"
"300405","3004","17","4500"
"300406","3004","1003","4800"
"300407","3004","1002","5600"
"300408","3004","18","6900"
"300409","3004","18","7700"
"300410","3004","1017","8000"
"300411","3004","1004","8800"
"300412","3004","1017","9600"
"300501","3005","1002","700"
"300502","3005","17","2000"
"300503","3005","17","2750"
"300504","3005","18","3500"
"300505","3005","19","3750"
"300506","3005","1004","4650"
"300507","3005","1003","5450"
"300508","3005","19","6100"
"300509","3005","1015","7100"
"300510","3005","1017","7850"
"300511","3005","18","9150"
"300512","3005","1017","9450"
"300601","3006","1017","650"
"300602","3006","18","1950"
"300603","3006","19","2050"
"300604","3006","1004","3050"
"300605","3006","17","4300"
"300606","3006","1002","4700"
"300607","3006","1003","5500"
"300608","3006","1017","6300"
"300609","3006","18","7550"
"300610","3006","19","7750"
"300611","3006","1015","8600"
"300612","3006","17","10000"
"300701","3007","1020","800"
"300702","3007","1014","1600"
"300703","3007","1020","2400"
"300704","3007","1014","3200"
"300705","3007","1019","4000"
"300706","3007","1003","4800"
"300707","3007","1002","5600"
"300708","3007","1006","6400"
"300709","3007","1006","7200"
"300710","3007","1014","8000"
"300711","3007","1004","8800"
"300712","3007","1014","9600"
"300801","3008","1020","950"
"300802","3008","1002","1800"
"300803","3008","1014","2500"
"300804","3008","1004","3400"
"300805","3008","1003","4100"
"300806","3008","1014","5000"
"300807","3008","1020","5700"
"300808","3008","1006","6500"
"300809","3008","1019","7350"
"300810","3008","1014","8150"
"300811","3008","1006","8900"
"300812","3008","1014","9800"
"300901","3009","1020","1000"
"300902","3009","1014","1750"
"300903","3009","1006","2550"
"300904","3009","1014","3350"
"300905","3009","1004","4200"
"300906","3009","1003","4950"
"300907","3009","1002","5800"
"300908","3009","1014","6550"
"300909","3009","1020","7400"
"300910","3009","1019","8100"
"300911","3009","1014","8950"
"300912","3009","1006","9750"
"301001","3010","1009","800"
"301002","3010","13","1600"
"301003","3010","1009","2400"
"301004","3010","1003","3200"
"301005","3010","1007","4000"
"301006","3010","1003","4800"
"301007","3010","16","5700"
"301008","3010","17","6900"
"301009","3010","16","7300"
"301010","3010","12","8750"
"301011","3010","3","9350"
"301012","3010","12","10350"
"301101","3011","1009","600"
"301102","3011","1007","1500"
"301103","3011","13","2300"
"301104","3011","1009","3100"
"301105","3011","16","3950"
"301106","3011","1003","4700"
"301107","3011","12","6250"
"301108","3011","16","6400"
"301109","3011","12","7750"
"301110","3011","3","8450"
"301111","3011","17","9200"
"301112","3011","1003","9500"
"301201","3012","17","1150"
"301202","3012","1007","1450"
"301203","3012","3","2800"
"301204","3012","12","3800"
"301205","3012","1009","3800"
"301206","3012","13","4600"
"301207","3012","16","5550"
"301208","3012","1003","6250"
"301209","3012","16","7150"
"301210","3012","1003","7800"
"301211","3012","12","9350"
"301212","3012","1009","9400"
"301301","3013","1004","800"
"301302","3013","1008","1600"
"301303","3013","1011","2400"
"301304","3013","17","3700"
"301305","3013","3","4550"
"301306","3013","12","5550"
"301307","3013","1017","5600"
"301308","3013","1015","6400"
"301309","3013","1009","7200"
"301310","3013","2","8200"
"301311","3013","16","8900"
"301312","3013","11","9800"
"301401","3014","1017","900"
"301402","3014","1011","1800"
"301403","3014","1004","2550"
"301404","3014","16","3500"
"301405","3014","11","4400"
"301406","3014","1009","5000"
"301407","3014","17","6200"
"301408","3014","1008","6600"
"301409","3014","3","7850"
"301410","3014","2","8350"
"301411","3014","12","9700"
"301412","3014","1015","9750"
"301501","3015","1015","1000"
"301502","3015","16","1800"
"301503","3015","1008","2500"
"301504","3015","11","3500"
"301505","3015","1004","4100"
"301506","3015","12","5650"
"301507","3015","1011","5800"
"301508","3015","17","7050"
"301509","3015","1009","7400"
"301510","3015","2","8300"
"301511","3015","1017","8900"
"301512","3015","3","10350"
"301601","3016","1006","800"
"301602","3016","6","1600"
"301603","3016","1006","2400"
"301604","3016","2","3400"
"301605","3016","2","4200"
"301606","3016","2","5000"
"301607","3016","4","6075"
"301608","3016","4","6875"
"301609","3016","4","7675"
"301610","3016","1008","8000"
"301611","3016","1014","8800"
"301612","3016","1008","9600"
"301701","3017","1008","700"
"301702","3017","4","1875"
"301703","3017","1008","2250"
"301704","3017","1006","3050"
"301705","3017","1006","3850"
"301706","3017","6","4600"
"301707","3017","4","5925"
"301708","3017","4","6775"
"301709","3017","2","7300"
"301710","3017","2","8050"
"301711","3017","2","8900"
"301712","3017","1014","9500"
"301801","3018","4","1075"
"301802","3018","1008","1500"
"301803","3018","1014","2200"
"301804","3018","1008","3000"
"301805","3018","1006","3900"
"301806","3018","2","4850"
"301807","3018","6","5400"
"301808","3018","1006","6200"
"301809","3018","2","7250"
"301810","3018","2","8100"
"301811","3018","4","9125"
"301812","3018","4","9925"
"301901","3019","1016","800"
"301902","3019","11","1800"
"301903","3019","1016","2400"
"301904","3019","9","3500"
"301905","3019","18","4500"
"301906","3019","9","5100"
"301907","3019","13","5600"
"301908","3019","1011","6400"
"301909","3019","13","7200"
"301910","3019","1007","8000"
"301911","3019","1013","8950"
"301912","3019","1004","9600"
"302001","3020","1011","950"
"302002","3020","13","1700"
"302003","3020","1004","2500"
"302004","3020","1016","3400"
"302005","3020","1016","4100"
"302006","3020","18","5400"
"302007","3020","1013","5850"
"302008","3020","11","6800"
"302009","3020","9","7650"
"302010","3020","13","8100"
"302011","3020","9","9250"
"302012","3020","1007","9700"
"302101","3021","13","1000"
"302102","3021","1016","1750"
"302103","3021","9","2900"
"302104","3021","13","3350"
"302105","3021","1007","4200"
"302106","3021","11","5150"
"302107","3021","18","6300"
"302108","3021","1016","6550"
"302109","3021","9","7600"
"302110","3021","1013","8350"
"302111","3021","1004","9000"
"302112","3021","1011","9750"
"302201","3022","10","875"
"302202","3022","1003","1600"
"302203","3022","10","2475"
"302204","3022","1009","3200"
"302205","3022","1009","4000"
"302206","3022","1009","4800"
"302207","3022","16","5700"
"302208","3022","12","7150"
"302209","3022","16","7300"
"302210","3022","1003","8000"
"302211","3022","1010","8800"
"302212","3022","1009","9600"
"302301","3023","1003","650"
"302302","3023","1009","1500"
"302303","3023","12","3000"
"302304","3023","16","3150"
"302305","3023","10","3875"
"302306","3023","1009","4600"
"302307","3023","1009","5400"
"302308","3023","1003","6200"
"302309","3023","16","7100"
"302310","3023","1010","7900"
"302311","3023","1009","8600"
"302312","3023","10","9575"
"302401","3024","1003","700"
"302402","3024","12","2200"
"302403","3024","16","2300"
"302404","3024","16","3200"
"302405","3024","10","3925"
"302406","3024","10","4775"
"302407","3024","1009","5450"
"302408","3024","1003","6250"
"302409","3024","1010","7050"
"302410","3024","1009","7850"
"302411","3024","1009","8650"
"302412","3024","1009","9400"
"302501","3025","1002","800"
"302502","3025","1010","1600"
"302503","3025","1002","2400"
"302504","3025","12","3950"
"302505","3025","12","4750"
"302506","3025","1009","4800"
"302507","3025","1009","5600"
"302508","3025","1012","6900"
"302509","3025","1012","7700"
"302510","3025","1012","8500"
"302511","3025","1011","8800"
"302512","3025","1011","9600"
"302601","3026","1012","1450"
"302602","3026","1012","2200"
"302603","3026","1011","2500"
"302604","3026","12","4100"
"302605","3026","1010","4150"
"302606","3026","1009","5000"
"302607","3026","12","6500"
"302608","3026","1009","6550"
"302609","3026","1002","7300"
"302610","3026","1012","8700"
"302611","3026","1002","8950"
"302612","3026","1011","9750"
"302701","3027","1012","1400"
"302702","3027","1009","1800"
"302703","3027","1002","2550"
"302704","3027","1011","3300"
"302705","3027","1012","4600"
"302706","3027","1010","4950"
"302707","3027","12","6550"
"302708","3027","1012","7100"
"302709","3027","1009","7400"
"302710","3027","1011","8150"
"302711","3027","12","9650"
"302712","3027","1002","9700"
"302801","3028","15","950"
"302802","3028","18","2100"
"302803","3028","1004","2400"
"302804","3028","1013","3350"
"302805","3028","1006","4000"
"302806","3028","1007","4800"
"302807","3028","1003","5600"
"302808","3028","1002","6400"
"302809","3028","1008","7200"
"302810","3028","1019","8000"
"302811","3028","1007","8800"
"302812","3028","1019","9600"
"302901","3029","1002","700"
"302902","3029","1007","1500"
"302903","3029","1006","2300"
"302904","3029","1019","3100"
"302905","3029","1003","3850"
"302906","3029","1007","4650"
"302907","3029","1013","5650"
"302908","3029","1019","6250"
"302909","3029","1004","7000"
"302910","3029","15","8000"
"302911","3029","18","9200"
"302912","3029","1008","9450"
"303001","3030","1019","650"
"303002","3030","1003","1450"
"303003","3030","1013","2350"
"303004","3030","1008","3050"
"303005","3030","1006","3900"
"303006","3030","1004","4700"
"303007","3030","1002","5400"
"303008","3030","1019","6300"
"303009","3030","18","7600"
"303010","3030","15","8050"
"303011","3030","1007","8600"
"303012","3030","1007","9400"
"303101","3031","1009","800"
"303102","3031","1011","1600"
"303103","3031","1009","2400"
"303104","3031","1016","3200"
"303105","3031","1006","4000"
"303106","3031","1017","4800"
"303107","3031","19","5450"
"303108","3031","16","6500"
"303109","3031","19","7050"
"303110","3031","2","8200"
"303111","3031","2","9000"
"303112","3031","11","9800"
"303113","3031","11","10600"
"303201","3032","1009","1000"
"303202","3032","19","1650"
"303203","3032","1017","2600"
"303204","3032","16","3450"
"303205","3032","1009","4200"
"303206","3032","1006","4950"
"303207","3032","11","5950"
"303208","3032","1011","6500"
"303209","3032","1016","7400"
"303210","3032","11","8350"
"303211","3032","2","9200"
"303212","3032","19","9600"
"303213","3032","2","10700"
"303301","3033","1011","950"
"303302","3033","11","1900"
"303303","3033","19","2350"
"303304","3033","1009","3300"
"303305","3033","19","3950"
"303306","3033","2","5100"
"303307","3033","1016","5700"
"303308","3033","1009","6550"
"303309","3033","11","7500"
"303310","3033","16","8300"
"303311","3033","1006","8900"
"303312","3033","1017","9800"
"303313","3033","2","10800"
"303401","3034","16","900"
"303402","3034","16","1700"
"303403","3034","16","2500"
"303404","3034","10","3275"
"303405","3034","9","4300"
"303406","3034","10","4875"
"303407","3034","1014","5600"
"303408","3034","1007","6400"
"303409","3034","1015","7200"
"303410","3034","6","8000"
"303411","3034","6","8800"
"303412","3034","11","9800"
"303413","3034","11","10600"
"303501","3035","10","675"
"303502","3035","6","1400"
"303503","3035","1014","2300"
"303504","3035","16","3100"
"303505","3035","16","3950"
"303506","3035","1015","4600"
"303507","3035","11","5600"
"303508","3035","1007","6250"
"303509","3035","10","7075"
"303510","3035","9","8100"
"303511","3035","6","8600"
"303512","3035","16","9500"
"303513","3035","11","10400"
"303601","3036","10","725"
"303602","3036","16","1600"
"303603","3036","9","2550"
"303604","3036","16","3150"
"303605","3036","1007","3900"
"303606","3036","6","4700"
"303607","3036","1014","5500"
"303608","3036","6","6300"
"303609","3036","11","7250"
"303610","3036","11","8100"
"303611","3036","16","8750"
"303612","3036","1015","9500"
"303613","3036","10","10325"
"303701","3037","1012","1300"
"303702","3037","1012","2100"
"303703","3037","1012","2900"
"303704","3037","1011","3200"
"303705","3037","1011","4000"
"303706","3037","1011","4800"
"303707","3037","18","6100"
"303708","3037","3","6950"
"303709","3037","18","7700"
"303710","3037","1006","8000"
"303711","3037","1007","8800"
"303712","3037","1004","9600"
"303713","3037","1003","10400"
"303801","3038","3","1450"
"303802","3038","1012","2300"
"303803","3038","1011","2500"
"303804","3038","1004","3400"
"303805","3038","1007","4150"
"303806","3038","1006","4900"
"303807","3038","18","6200"
"303808","3038","18","7000"
"303809","3038","1012","7800"
"303810","3038","1012","8600"
"303811","3038","1003","8900"
"303812","3038","1011","9800"
