taq_no,genre,taq_type,difficulty,word,chunk,detail,detail_2,assist_detail,image_id,char_no_1,char_no_2,char_no_3,char_no_4,char_no_5,input_type_1,input_type_2,input_type_3,input_type_4,input_type_5
"1201","1","2","1","จ๊อกกิ้ง","","สิ่งนี้เรียกว่าอะไร?","[การวิ่ง] เป็นการออกกำลังกายที่มีความจริงจังมาก แต่การวิ่งแบบสบายๆ เพื่อสุขภาพเรียกว่าอะไร?","วิ่งจ๊อกกิ้ง","0","จ๊","อ","ก","กิ้","ง","7","7","7","7","7"
"1202","1","2","1","ปแดนซ์","","สิ่งนี้เรียกว่าอะไร?","เป็นหนึ่งในประเภทของการเต้น ที่ใช้รองเท้าเฉพาะ และเต้นโดยการแตะพื้นด้วยปลายเท้าและส้นเท้า","แท็ปแดนซ์","0","ป","แ","ด","น","ซ์","7","7","7","7","7"
"1203","1","2","2","พทหาร","แพทย์ทหาร","สิ่งนี้เรียกว่าอะไร?","บุคลากรทางการแพทย์ที่ปฏิบัติงานในกองทัพ มีหน้าที่หลักในการดูแลสุขภาพของทหารทั้งในช่วงฝึกซ้อมและปฏิบัติภารกิจจริง","แพทย์ทหาร","0","พ","ท","ห","า","ร","7","7","7","7","7"
"1204","1","2","2","ยืมดาบ","","สิ่งนี้เรียกว่าอะไร?","กลยุทธ์การใช้บุคคลอื่นหรือกลุ่มบุคคลอื่นมาทำสิ่งที่ตนต้องการ โดยไม่ต้องลงมือทำเอง","ยืมดาบฆ่าคน","0","ยื","ม","ด","า","บ","7","7","7","7","7"
"1205","1","2","3","Happy","","สิ่งนี้เรียกว่าอะไร?","คำที่ใช้เรียกสภาพจิตใจที่จอจ่อกับการยิงปืนมากเกินไป ","Trigger Happy","0","H","a","p","p","y","2","3","3","3","3"
"1206","1","2","2","Runne","","สิ่งนี้เรียกว่าอะไร?","ความรู้สึกอิ่มเอมใจชั่วคราวที่เกิดขึ้นเมื่อวิ่งเป็นระยะเวลาหนึ่ง","Runner is high","0","R","u","n","n","e","2","3","3","3","3"
"1207","1","2","2","Marti","","สิ่งนี้เรียกว่าอะไร?","","ศิลปะการต่อสู้ = Martial Arts","0","M","a","r","t","i","2","3","3","3","3"
"1208","1","2","2","ปาเป้า","","สิ่งนี้เรียกว่าอะไร?","เกมขว้างลูกดอกใส่ป้ายเป้าหมายที่มีตัวเลข 1-9","กีฬาปาเป้า","0","ป","า","เ","ป้","า","7","7","7","7","7"
"1209","1","2","2","อินเตอ","","สิ่งนี้เรียกว่าอะไร?","กีฬาอเมริกันฟุตบอล เมื่อทีมใดทีมหนึ่งตัดบอลจากฝ่ายตรงข้ามได้","อินเตอร์เซปต์","0","อิ","น","เ","ต","อ","7","7","7","7","7"
"1210","1","2","3","Tikit","Tiki-taka","สิ่งนี้เรียกว่าอะไร?","กีฬาฟุตบอล สไตล์ที่เน้นการครองบอลและส่งบอลสั้นๆ อย่างรวดเร็ว","Tiki-taka","0","T","i","k","i","t","2","3","3","3","3"
"1211","1","2","3","เป้าบิน","","สิ่งนี้เรียกว่าอะไร?","กีฬายิงปืนชนิดหนึ่งที่แข่งขันกันยิงปืนลูกซองเพื่อทำลายจานบินที่เคลื่อนที่เร็ว","ยิงเป้าบิน","0","เ","ป้","า","บิ","น","7","7","7","7","7"
"1212","1","2","1","เหลือง","","สิ่งนี้เรียกว่าอะไร?","คำเตือนสำหรับการทำฟาวล์ร้ายแรงในฟุตบอล หากสิ่งนี้เกิดขึ้นสองครั้ง จะกลายเป็นใบแดง","ใบเหลือง","0","เ","ห","ลื","อ","ง","7","7","7","7","7"
"1213","1","2","1","ฟุตซอล","","สิ่งนี้เรียกว่าอะไร?","กีฬาที่ได้มาจากฟุตบอล เล่นในรูปแบบ 5 ต่อ 5 เล่นในที่ร่ม","ฟุตซอล","0","ฟุ","ต","ซ","อ","ล","7","7","7","7","7"
"1214","1","2","1","คเฮนด์","","สิ่งนี้เรียกว่าอะไร?","การตีลูกโดยใช้ด้านหลังของไม้แร็กเก็ต","แบ็คเฮนด์","0","ค","เ","ฮ","น","ด์","7","7","7","7","7"
"1215","1","2","3","Fadea","","สิ่งนี้เรียกว่าอะไร?","การซูตลูกบาสพร้อมกับถอยหลัง เป็นทักษะการยิงลูกบาสที่ได้รับความนิยมอย่างมาก","Fadeaway","0","F","a","d","e","a","2","3","3","3","3"
"1216","1","2","2","Catap","","สิ่งนี้เรียกว่าอะไร?","อาวุธที่ใช้ในการโจมตีป้อมปราการในอดีต โดยอาศัยหลักการของคานงัดเพื่อยิงหินไปในระยะไกล","Catapult","0","C","a","t","a","p","2","3","3","3","3"
"1217","1","2","2","อเอจิส","","สิ่งนี้เรียกว่าอะไร?","เรือรบที่ติดตั้งอุปกรณ์ดับเพลิงต่อต้านอากาศยานขั้นสูง ชื่อนี้มาจากโล่ที่ซุสมอบให้ลูกสาวในตำนาน","เรือเอจิส","0","อ","เ","อ","จิ","ส","7","7","7","7","7"
"1218","1","2","3","ncell","Two-man cell","สิ่งนี้เรียกว่าอะไร?","คำที่ใช้ในกองทัพทหารและตำรวจ หมายถึง กลุ่มคนสองคน","Two-man cell","0","n","c","e","l","l","3","3","3","3","3"
"1219","1","2","2","Sight","","สิ่งนี้เรียกว่าอะไร?","หนึ่งในอุปกรณ์ที่ใช้สำหรับเล็งปืน เป็นอุปกรณ์ที่ใช้เทคโนโลยีโฮโลแกรม","Holographic Sight","0","S","i","g","h","t","2","3","3","3","3"
"1220","1","2","2","ก็บสียง","ที่เก็บเสียง","สิ่งนี้เรียกว่าอะไร?","อุปกรณ์ที่ติดอยู่กับปากกระบอกปืนลดเสียงปืน ซึ่งมักพบเห็นในภาพยนตร์สายลับ ","ที่เก็บเสียง","0","ก็","บ","สี","ย","ง","7","7","7","7","7"
"1221","1","2","3","Burst","","สิ่งนี้เรียกว่าอะไร?","อุปกรณ์เช่นปืนไรเฟิลที่จะยิงกระสุนสามนัดในแต่ละครั้งที่เหนี่ยวไกปืน","Three Rounds Burst","0","B","u","r","s","t","2","3","3","3","3"
