a42f622b2144ac16231d0ebd9676406f5fe3b7ccd2de799df5fd286b0d4d9d9b,cdc9b275ccd3d9a083aabd3b1d89427954c2846803849e5b85a73665e0ebaeb2,41747ac3b9327c744f425e9d92b264e610c415a7b0a4f3ec38b461ebae9404cf,7c49604cb72d70e3c873ae1ea0da6147af00232df84664deabc9e3d557fe4dad,6268968c063bd013909ff548b5a19fd3b416e873d67722b6ec91e75b0fff40a9,a7a3c8a560bae74cf4379cbf4eb4d813fa538f1b31345814cf28c7dec690fb52,b7f12eaf92ca9745cdf56ed4eed8ae825206851f382b22f5e252e32b29b70689,940075e488150a49d7ed8a7822b1732c0b02d9ade11bd0745097fe92d2be4ea8,b77d07abd821ba64f1b253cad1d27c6b7e6f431b54aa509031f8f32e15b66c67,9b7f6f2f2f6e36737ca4f13565b93f6219662f22cc67d0588a48c1563757fa7d,2033dbcbbf047626202bfe97863fd3b36217f393be0fc1f054a3b9d456f01965
"510034","510","1","","","2","93","","","",""
"510035","510","nop_talk_joy1_sad","","0.2","104611","3","","","","1"
"510036","510","","","","510030","91","","","",""
"510037","510","nop_idle_worry","","0.2","104611","3","","","","1"
"510038","510","","","","510028","91","","","",""
"510039","510","nop_10_yukari_05","1","0.5","103411","3","nop_10_yukari_06","","0.1","1"
"510040","510","nop_10_yukari_05","1","0.5","11","3","nop_10_yukari_06","","0.1","1"
"510041","510","350","7","","103411","2","2.8","","","-275"
"510042","510","350","7","","11","2","2.8","","","-275"
"510043","510","大丈夫よ。\nちゃんと栄養バランスを考えれば……\nって、あら？　ユカリさん？","0","0","104811","11","1","0.5","0","8"
"510044","510","nop_talk_doya","1","0.2","104811","3","nop_talk_doya_loop","","0.2","0"
"510045","510","1","","","3","93","","","",""
"510046","510","0","","","104811","4","","","",""
"510047","510","nop_surprise","1","0.2","104811","3","nop_talk_surprise1","","0.2","0"
"510048","510","nop_idle_normal_suprise1","","0.2","103231","3","","","","1"
"510049","510","nop_idle_normal_suprise1","","0.2","104611","3","","","","1"
"510050","510","","","","510043","91","","","",""
"510051","510","nop_idle_surprise1","","0.2","104811","3","","","","1"
"510052","510","","","","510041","91","","","",""
"510053","510","んふふ～♪\n麦しゅわ麦しゅわ飲み放題～！\nうへへへ、最高よ～！","0","0","103411","11","1","0.5","0","8"
"510054","510","nop_10_yukari_04","","0.2","103411","3","","","","1"
"510055","510","nop_10_yukari_04","","0.2","11","3","","","","1"
"510056","510","1","","","1.5","93","","","",""
"510057","510","nop_10_yukari_07","1","0.2","103411","3","nop_10_yukari_06","","0.2","0"
"510058","510","nop_10_yukari_07","1","0.2","11","3","nop_10_yukari_06","","0.2","0"
"510059","510","","","","510053","91","","","",""
"510060","510","6","0","0","103411","12","1","0","0","1"
"510061","510","これは……栄養バランスとか関係なく\n完全に出来あがっちゃってるにゃ……\nユカリー！　しっかりするにゃー！\nそれ絶対あとで後悔するやつにゃー！","0","0","104611","11","1","0.5","0","8"
"510062","510","nop_10_tamaki_talk_doya_jitome","1","0.2","104611","3","nop_10_tamaki_talk_doya_jitome_loop","","0.2","0"
"510063","510","1","","","4.5","93","","","",""
"510064","510","nop_10_tamaki_guts_angry2","1","0.2","104611","3","nop_10_tamaki_guts_angry2_loop","","0.2","0"
"510065","510","1","","","2.5","93","","","",""
"510066","510","nop_talk_anger2","","0.2","104611","3","","","","1"
"510067","510","","","","510061","91","","","",""
"510068","510","nop_idle_anger2","","0.2","104611","3","","","","1"
"510069","510","みなさん盛り上がってますわね。\n今年もいい年になりそうで\n楽しみですわ～！","0","0","103231","11","1","0.5","0","8"
"510070","510","nop_talk_joy3_blink","","0.2","103231","3","","","","1"
"510071","510","1","","","2.5","93","","","",""
"510072","510","nop_talk_joy1","","0.2","103231","3","","","","1"
"510073","510","","","","510069","91","","","",""
"510074","510","nop_idle_joy1","","0.2","103231","3","","","","1"
"510075","510","0","","","0.5","93","","","",""
"511001","511","100911","-255","1.95","1","1","-150","nop_idle_arm_crossed","0","101"
"511002","511","101311","-255","1.95","1","1","150","nop_idle_joy_normal","1","100"
"511003","511","102711","-275","1.95","1","1","-300","nop_idle_wish","0","105"
"511004","511","105111","-275","1.95","1","1","300","nop_idle_normal","1","104"
"511005","511","0","","","0.5","93","","","",""
"511006","511","nop_11_eriko_talk_wish","","0.2","102711","3","","","","1"
"511007","511","vo_drama_10082011_001","","","vo_drama_10082011","21","0","","","0"
"511008","511","ああ、あなた様。\nあけましておめでとうございます。\n今年もよろしくお願いいたしますわ。\nクスクス……","0","0","102711","11","1","0.5","0","8"
"511009","511","1","","","2","93","","","",""
"511010","511","nop_bow2","1","0.2","102711","3","nop_11_eriko_talk_wish","","0.2","0"
"511011","511","1","","","3.5","93","","","",""
"511012","511","nop_11_eriko_smile","","0.2","102711","3","","","","0"
"511013","511","","","","511008","91","","","",""
"511014","511","nop_idle_wish","","0.2","102711","3","","","","1"
"511015","511","nop_11_anna_huhuStand_in","1","0.2","100911","3","nop_11_anna_huhuStand_loop","","0","0"
"511016","511","vo_drama_10082011_002","","","vo_drama_10082011","21","0","","","0"
"511017","511","おお、シグルドよ！\n楽しませてもらっているぞ！\n見事な滅びを超えし黎明の祝祭\nではないか！","0","0","100911","11","1","0.5","0","8"
"511018","511","1","","","3","93","","","",""
"511019","511","nop_11_anna_ahahaStand_in","1","0.2","100911","3","nop_11_anna_ahahaStand_loop","","0","0"
"511020","511","","","","511017","91","","","",""
"511021","511","nop_idle_arm_crossed","","0.2","100911","3","","","","1"
"511022","511","nop_talk_bitter","","0.2","105111","3","","","","1"
"511023","511","vo_drama_10082011_003","","","vo_drama_10082011","21","0","","","0"
"511024","511","ふふっ、今日はお招きありがとう。\n年末は大変だったみたいね。","0","0","105111","11","1","0.5","0","8"
"511025","511","1","","","2.5","93","","","",""
"511026","511","nop_look_talk_normal","","0.2","105111","3","","","","1"
"511027","511","","","","511024","91","","","",""
"511028","511","nop_idle_normal","","0.2","105111","3","","","","1"
"511029","511","nop_talk_joy2","","0.2","101311","3","","","","1"
"511030","511","vo_drama_10082011_004","","","vo_drama_10082011","21","0","","","0"
"511031","511","ルカ姉も水くさいにゃー。\n呼んでくれたらナナカちゃんたちも\nアシストに飛んでったのにさ！","0","0","101311","11","1","0.5","0","8"
"511032","511","","","","511031","91","","","",""
"511033","511","nop_idle_joy_normal","","0.2","101311","3","","","","1"
"511034","511","nop_15_tsumugi_talk_arm_crossed","1","0.2","100911","3","nop_15_tsumugi_talk_arm_crossed_loop","","0.2","0"
"511035","511","vo_drama_10082011_005","","","vo_drama_10082011","21","0","","","0"
"511036","511","うむ！\n我らの破壊の協奏曲でいかなる状況も\n吹き飛ばしてやったというのに！","0","0","100911","11","1","0.5","0","8"
"511037","511","","","","511036","91","","","",""
"511038","511","nop_idle_arm_crossed","","0.2","100911","3","","","","1"
"511039","511","nop_talk_sad2","","0.2","105111","3","","","","1"
"511040","511","vo_drama_10082011_006","","","vo_drama_10082011","21","0","","","0"
"511041","511","材料集めなんだから\n吹き飛ばしちゃだめでしょうに。\nまあ去年はみんな個別に活動してたから\nこうして会えてうれしいわ。","0","0","105111","11","1","0.5","0","8"
"511042","511","1","","","4","93","","","",""
"511043","511","nop_talk_normal","","0.2","105111","3","","","","1"
"511044","511","","","","511041","91","","","",""
"511045","511","nop_idle_normal","","0.2","105111","3","","","","1"
"511046","511","nop_talk_sad2","","0.2","102711","3","","","","1"
"511047","511","vo_drama_10082011_007","","","vo_drama_10082011","21","0","","","0"
"511048","511","でもこの会場……\nあなた様に付きまとう不埒者の\n気配を感じますね。\n許さない許さない許さない……","0","0","102711","11","1","0.5","0","8"
"511049","511","1","","","4.2","93","","","",""
"511050","511","nop_talk_wish2","","0.2","102711","3","","","","1"
"511051","511","1","","","0.2","93","","","",""
"511052","511","nop_11_anna_idle_sad","","0.2","100911","3","","","","1"
"511053","511","nop_11_mitsuki_idle_arm_crossed","","0.2","105111","3","","","","1"
"511054","511","nop_11_nanaka_idle_wish","","0.2","101311","3","","","","1"
"511055","511","","","","511048","91","","","",""
"511056","511","nop_idle_wish2","","0.2","102711","3","","","","1"
"511057","511","nop_11_nanaka_talk_nervous","","0.2","101311","3","","","","1"
"511058","511","vo_drama_10082011_008","","","vo_drama_10082011","21","0","","","0"
"511059","511","エ、エリコ様落ち着こ？\nとりあえず黄昏の都の場所でも\nみんなで考えながら、ね？","0","0","101311","11","1","0.5","0","8"
"511060","511","1","","","3.5","93","","","",""
"511061","511","nop_11_nanaka_talk_wish","","0.2","101311","3","","","","1"
"511062","511","","","","511059","91","","","",""
"511063","511","nop_11_nanaka_idle_wish","","0.2","101311","3","","","","1"
"511064","511","0","","","0.5","93","","","",""
"512001","512","101831","-265","1.95","1","1","150","nop_idle_wish","1","105"
"512002","512","101611","-255","1.95","1","1","-150","nop_idle_joy1","0","103"
"512003","512","105011","-275","1.95","1","1","-300","nop_idle_joy_normal","0","104"
"512004","512","0","","","0.5","93","","","",""
"512005","512","4","","0","101611","12","","","","0.5"
"512006","512","nop_idle_joy1_wink","","0.2","101611","3","","","","1"
"512007","512","","","","512005","91","","","",""
"512008","512","vo_drama_10082012_001","","","vo_drama_10082012","21","0","","","0"
"512009","512","あ！　ヒデサイ！\nあけおめー！\n今年もよろしくね！","0","0","101611","11","1","0.5","0","8"
"512010","512","nop_12_suzuna_talk_surprise","","0.2","101611","3","","","","1"
"512011","512","1","","","1","93","","","",""
"512012","512","nop_12_suzuna_smile","1","0.2","101611","3","nop_12_suzuna_pose","","0.2","0"
"512013","512","","","","512009","91","","","",""
"512014","512","nop_12_suzuna_pose_to_joy2","1","0.2","101611","3","nop_idle_joy1","","0.1","0"
"512015","512","vo_drama_10082012_002","","","vo_drama_10082012","21","0","","","0"
"512016","512","なかなかの新年会じゃない。\nま、アタシみたいなレディを\n招待するんだから\nこれくらいじゃないとね。","0","0","105011","11","1","0.5","0","8"
"512017","512","nop_talk_joy1","","0.2","105011","3","","","","1"
"512018","512","1","","","2","93","","","",""
"512019","512","nop_talk_arm_crossed","1","0.2","105011","3","nop_talk_arm_crossed_loop","","0.2","0"
"512020","512","","","","512016","91","","","",""
"512021","512","nop_idle_arm_crossed","","0.2","105011","3","","","","1"
"512022","512","vo_drama_10082012_003","","","vo_drama_10082012","21","0","","","0"
"512023","512","あけましておめでとう。\n本当、立派な新年会ね。\nたくさん人が来ていて、\n先生緊張しちゃうわ。","0","0","101831","11","1","0.5","0","8"
"512024","512","nop_bow","1","0.2","101831","3","nop_talk_joy1","","0.2","0"
"512025","512","1","","","4.5","93","","","",""
"512026","512","nop_talk_bitter","","0.2","101831","3","","","","1"
"512027","512","","","","512023","91","","","",""
"512028","512","nop_idle_bitter","","0.2","101831","3","","","","1"
"512029","512","vo_drama_10082012_004","","","vo_drama_10082012","21","0","","","0"
"512030","512","えー？　ちゃんイオ真面目すぎ！\nおせちも美味しいし\n楽しまなきゃソンだよ。ねー？","0","0","101611","11","1","0.5","0","8"
"512031","512","nop_talk_joy1","","0.2","101611","3","","","","1"
"512032","512","","","","512030","91","","","",""
"512033","512","nop_idle_joy_normal","","0.2","101611","3","","","","1"
"512034","512","vo_drama_10082012_005","","","vo_drama_10082012","21","0","","","0"
"512035","512","新しい年を乗り切るために\n大人にはこういう\n息抜きも必要なのよ。\n……たぶん。","0","0","105011","11","1","0.5","0","8"
"512036","512","nop_talk_thinking","","0.2","105011","3","","","","1"
"512037","512","1","","","4.5","93","","","",""
"512038","512","nop_talk_worry","","0.2","105011","3","","","","1"
"512039","512","","","","512035","91","","","",""
"512040","512","nop_idle_normal","","0.2","105011","3","","","","1"
"512041","512","vo_drama_10082012_006","","","vo_drama_10082012","21","0","","","0"
"512042","512","新しい年と言えば\nみんな、冬休みの宿題は\nちゃんとしているかしら？\n先生、新学期を楽しみにしてるわね。","0","0","101831","11","1","0.5","0","8"
"512043","512","nop_talk_normal","","0.2","101831","3","","","","1"
"512044","512","1","","","4.5","93","","","",""
"512045","512","nop_talk_joy1","","0.2","101831","3","","","","1"
"512046","512","nop_12_misaki_stop","","5","105011","3","","","","1"
"512047","512","nop_12_suzuna_stop2","","5","101611","3","","","","1"
"512048","512","","","","512042","91","","","",""
"512049","512","nop_idle_joy1","","0.2","101831","3","","","","1"
"512050","512","12","0","0","105011","12","1","0","0","1.5"
"512051","512","12","0","0","101611","12","1","0","0","1.5"
"512052","512","","","","0","91","","","",""
"512053","512","vo_drama_10082012_007","","","vo_drama_10082012","21","0","","","0"
"512054","512","しゅく……だい……？\nえ？　あったっけ？　スズナ？","0","0","105011","11","1","0.5","0","8"
"512055","512","nop_talk_surprise2","","0.2","105011","3","","","","1"
"512056","512","nop_idle_surprise2","","0.2","101611","3","","","","1"
"512057","512","1","","","2","93","","","",""
"512058","512","nop_idle_sad3","","0.2","101611","3","","","","1"
"512059","512","1","","","1","93","","","",""
"512060","512","nop_talk_worry","","0.2","105011","3","","","","1"
"512061","512","","","","512054","91","","","",""
"512062","512","nop_idle_worry","","0.2","105011","3","","","","1"
"512063","512","vo_drama_10082012_008","","","vo_drama_10082012","21","0","","","0"
"512064","512","……ヒデサーイ！\nあとでミサキっちもまぜて\n宿題教えて～！","0","0","101611","11","1","0.5","0","8"
"512065","512","nop_talk_tsun_pain","","0.2","101611","3","","","","1"
"512066","512","1","","","3","93","","","",""
"512067","512","nop_12_suzuna_talk_wish","","0.2","101611","3","","","","1"
"512068","512","1","","","0.5","93","","","",""
"512069","512","nop_12_suzuna_idle_wish","","0.2","105011","3","","","","1"
"512070","512","","","","512064","91","","","",""
"512071","512","nop_12_suzuna_idle_wish","","0.2","101611","3","","","","1"
"512072","512","0","","","0.5","93","","","",""
"512073","512","0","","","0.5","93","","","",""
"513001","513","105331","-255","1.95","1","1","150","nop_idle_normal","1","104"
"513002","513","104511","-280","1.95","1","1","-100","nop_idle_joy1","1","103"
"513003","513","103031","-180","1.95","1","1","-330","nop_idle_guts2","0","101"
"513004","513","100811","-270","1.95","1","1","-500","nop_idle_thinking","0","102"
"513005","513","105511","-255","1.95","1","1","600","nop_idle_sad","1","105"
"513006","513","0","","","0.5","93","","","",""
"513007","513","vo_drama_10082013_001","","","vo_drama_10082013","21","0","","","0"
"513008","513","あけましておめでとう！\nお招きにあずかり参上したぞ！\nってこらみんな！\nちゃんと整列しないか！","0","0","105331","11","1","0.5","0","5"
"513009","513","nop_13_monica_talk_doya","1","0.2","105331","3","nop_13_monica_talk_doya_loop","","0.2","0"
"513010","513","1","","","5","93","","","",""
"513011","513","nop_talk_anger2","","0.2","105331","3","","","","1"
"513012","513","","","","513008","91","","","",""
"513013","513","nop_idle_anger2","","0.2","105331","3","","","","1"
"513014","513","nop_walk_glad","","0.2","104511","3","","","","1"
"513015","513","-150","","","104511","2","1.9","","","-255"
"513016","513","","","","0.3","93","","","",""
"513017","513","nop_run","","0.2","103031","3","","","","1"
"513018","513","-300","","","103031","2","1.6","","","-225"
"513019","513","","","","0.3","93","","","",""
"513020","513","nop_walk_knmn","","0.2","105511","3","","","","1"
"513021","513","400","","","105511","2","1.3","","","-270"
"513022","513","","","","0.3","93","","","",""
"513023","513","nop_walk_kyapi","","0.2","100811","3","","","","1"
"513024","513","-450","","","100811","2","1","","","-255"
"513025","513","nop_talk_doya","1","0.2","105331","3","nop_idle_doya","","0.2","0"
"513026","513","","","","513024","91","","","",""
"513027","513","0","","","104511","4","","","",""
"513028","513","nop_idle_normal","","0.2","104511","3","","","","1"
"513029","513","nop_idle_normal","","0.2","103031","3","","","","1"
"513030","513","nop_idle_normal","","0.2","105511","3","","","","1"
"513031","513","nop_idle_normal","","0.2","100811","3","","","","1"
"513032","513","","","","513015","91","","","",""
"513033","513","vo_drama_10082013_002","","","vo_drama_10082013","21","0","","","0"
"513034","513","ショーグン！　アケオメデース！\nトーゴクのオセチがこんなにタクサン！\nまさに極楽デース！","0","0","103031","11","1","0.5","0","5"
"513035","513","nop_talk_joy1","","0.2","103031","3","","","","1"
"513036","513","1","","","3","93","","","",""
"513037","513","nop_talk_joy2","","0.2","103031","3","","","","1"
"513038","513","1","","","3.5","93","","","",""
"513039","513","nop_talk_memory","","0.2","103031","3","","","","1"
"513040","513","","","","513034","91","","","",""
"513041","513","nop_idle_memory2","","0.2","103031","3","","","","1"
"513042","513","vo_drama_10082013_003","","","vo_drama_10082013","21","0","","","0"
"513043","513","ふふ。ボクを呼んでくれて正解だよ。\nこの新年の晴れやかな日にこそ\nボクの輝く美貌が必要だからね！","0","0","100811","11","1","0.5","0","5"
"513044","513","nop_talk_thinking","","0.2","100811","3","","","","1"
"513045","513","","","","513043","91","","","",""
"513046","513","nop_idle_thinking","","0.2","100811","3","","","","1"
"513047","513","vo_drama_10082013_004","","","vo_drama_10082013","21","0","","","0"
"513048","513","クウカはこんな新年早々に\n豪華な料理とたくさんの人の前で\nドSさんに弄ばれ辱めを……！\nぐふふ……ぐふふふふ。","0","0","104511","11","1","0.5","0","5"
"513049","513","nop_13_kuka_talk_memory1","","0.2","104511","3","","","","1"
"513050","513","","","","513048","91","","","",""
"513051","513","nop_13_kuka_idle_memory1","","0.2","104511","3","","","","1"
"513052","513","vo_drama_10082013_005","","","vo_drama_10082013","21","0","","","0"
"513053","513","これだけの人数に会うのは\nギルドレースの祝賀会以来か。\n貴公の人望にはおそれいるな。","0","0","105331","11","1","0.5","0","5"
"513054","513","nop_talk_wish","","0.2","105331","3","","","","1"
"513055","513","1","","","5","93","","","",""
"513056","513","nop_13_monica_talk_arm_crossed","1","0.2","105331","3","nop_13_monica_talk_arm_crossed_loop","","0.2","0"
"513057","513","","","","513053","91","","","",""
"513058","513","nop_13_monica_idle_arm_crossed","","0.2","105331","3","","","","1"
"513059","513","vo_drama_10082013_006","","","vo_drama_10082013","21","0","","","0"
"513060","513","この場にいるたくさんの人たちに\nボクの美しさを届けられるのは\nキミのおかげだよ。","0","0","100811","11","1","0.5","0","6"
"513061","513","nop_13_yuki_pose","1","0.2","100811","3","nop_13_yuki_pose_loop","","0.2","0"
"513062","513","1","","","5","93","","","",""
"513063","513","nop_13_yuki_pose2_loop","","0.2","100811","3","","","","1"
"513064","513","","","","513060","91","","","",""
"513065","513","nop_13_yuki_pose3_loop","","0.2","100811","3","","","","1"
"513066","513","vo_drama_10082013_007","","","vo_drama_10082013","21","0","","","0"
"513067","513","ああ！　みなさんからの視線が\nクウカに、クウカに……！\nいったいどうなってしまうんでしょう！","0","0","104511","11","1","0.5","0","6"
"513068","513","nop_13_kuka_talk_memory2","","0.2","104511","3","","","","1"
"513069","513","","","","513067","91","","","",""
"513070","513","nop_13_kuka_idle_memory2","","0.2","104511","3","","","","1"
"513071","513","vo_drama_10082013_008","","","vo_drama_10082013","21","0","","","0"
"513072","513","さすがショーグン。\nこれなら天下統一も目前デス！","0","0","103031","11","1","0.5","0","5"
"513073","513","nop_talk_joy1","","0.2","103031","3","","","","1"
"513074","513","","","","513072","91","","","",""
"513075","513","nop_idle_joy1","","0.2","103031","3","","","","1"
"513076","513","vo_drama_10082013_009","","","vo_drama_10082013","21","0","","","0"
"513077","513","新年といういい機会だ。\n今年の抱負を発表しようじゃないか。","0","0","105331","11","1","0.5","0","6"
"513078","513","nop_talk_normal","","0.2","105331","3","","","","1"
"513079","513","","","","513077","91","","","",""
"513080","513","nop_idle_normal","","0.2","105331","3","","","","1"
"513081","513","vo_drama_10082013_010","","","vo_drama_10082013","21","0","","","0"
"513082","513","私はもちろん魔法……ではなく、\n立派な司令官になることだ！\nみんなはどうだ？","0","0","105331","11","1","0.5","0","5"
"513083","513","nop_talk_thinking","","0.2","105331","3","","","","1"
"513084","513","1","","","2.5","93","","","",""
"513085","513","nop_talk_surprise2","","0.2","105331","3","","","","1"
"513086","513","1","","","1","93","","","",""
"513087","513","nop_talk_doya","1","0.2","105331","3","nop_talk_doya_loop","","0.2","0"
"513088","513","1","","","2.75","93","","","",""
"513089","513","nop_talk_joy1","","0.2","105331","3","","","","1"
"513090","513","nop_idle_normal_joy","","0.2","105511","3","","","","1"
"513091","513","","","","513082","91","","","",""
"513092","513","nop_idle_joy1","","0.2","105331","3","","","","1"
"513093","513","vo_drama_10082013_011","","","vo_drama_10082013","21","0","","","0"
"513094","513","そんなことよりさ。\nボクってお正月でも美しいよねー\nお正月がめでたいから……ううん、\nむしろボクがお正月をめでたくしてる？","0","0","100811","11","1","0.5","0","6"
"513095","513","nop_talk_thinking","","0.2","100811","3","","","","1"
"513096","513","1","","","2","93","","","",""
"513097","513","nop_idle_normal_suprise1","","0.2","105511","3","","","","1"
"513098","513","1","","","2","93","","","",""
"513099","513","12","0","0","105331","12","1","0","0","1"
"513100","513","nop_idle_normal_bitter","","0.2","105331","3","","","","1"
"513101","513","nop_13_yuki_pose4","1","0.5","100811","3","nop_talk_arm_crossed_loop2","","0.2","0"
"513102","513","1","","","4.5","93","","","",""
"513103","513","nop_talk_memory","","0.2","100811","3","","","","1"
"513104","513","","","","513094","91","","","",""
"513105","513","nop_idle_memory2","","0.2","100811","3","","","","1"
"513106","513","1","","","103031","4","","","",""
"513107","513","nop_talk_surprise1","","0.2","103031","3","","","","1"
"513108","513","4","0","0","103031","12","1","0","0","0.1"
"513109","513","","","","513108","91","","","",""
"513110","513","","","","513099","91","","","",""
"513111","513","vo_drama_10082013_012","","","vo_drama_10082013","21","0","","","0"
"513112","513","ヤヤッ！\nあれはルカのアネゴの釣ったオサカナ！\nキット食べればシュッセウオ！\nサムライマスターに近付けるデス！","0","0","103031","11","1","0.5","0","5"
"513113","513","1","","","5","93","","","",""
"513114","513","1","0","0","105331","12","1","0","0","1"
"513115","513","nop_idle_normal_sad","","0.2","105331","3","","","","1"
"513116","513","1","","","0","93","","","",""
"513117","513","nop_talk_joy2","","0.2","103031","3","","","","1"
"513118","513","","","","513112","91","","","",""
"513119","513","6","0","0","103031","12","1","0","0","2"
"513120","513","nop_run","","0.2","103031","3","","","","1"
"513121","513","-1350","0","","103031","2","5","","","-225"
"513122","513","","","","513114","91","","","",""
"513123","513","vo_drama_10082013_013","","","vo_drama_10082013","21","0","","","0"
"513124","513","ああ、今年はいったいどんな辱めが\nクウカをまってるんでしょうか……\nああ、考えただけで\nクウカは、クウカは……！","0","0","104511","11","1","1.75","0","5"
"513125","513","nop_talk_memory","","0.2","104511","3","","","","1"
"513126","513","1","","","7","93","","","",""
"513127","513","17","0","0","105331","12","1","0","0","1"
"513128","513","nop_idle_jitome","","0.2","105331","3","","","","1"
"513129","513","1","","","0.5","93","","","",""
"513130","513","nop_13_kuka_down_in","1","0.2","104511","3","nop_13_kuka_down_loop","","0.2","0"
"513131","513","","","","513124","91","","","",""
"513132","513","","","","513127","91","","","",""
"513133","513","vo_drama_10082013_014","","","vo_drama_10082013","21","0","","","0"
"513134","513","みんな全然聞いてない……\nだが私はくじけないぞ！\n必ずやみんなを率いて立派な……\nん？　そういえば一人足りない気が……","0","0","105331","11","1","0.5","0","4"
"513135","513","nop_talk_sad3","","0.2","105331","3","","","","1"
"513136","513","1","","","3.5","93","","","",""
"513137","513","nop_talk_guts3","1","0.2","105331","3","nop_talk_guts3_loop","","0.2","0"
"513138","513","1","","","3.5","93","","","",""
"513139","513","nop_talk_sad2_cry","","0.2","105331","3","","","","1"
"513140","513","1","","","3.5","93","","","",""
"513141","513","nop_talk_sad","","0.2","105331","3","","","","1"
"513142","513","","","","513134","91","","","",""
"513143","513","nop_idle_sad","","0.2","105331","3","","","","1"
"513144","513","vo_drama_10082013_015","","","vo_drama_10082013","21","0","","","0"
"513145","513","こ、ここにいますー！\nあの……先輩！　今年は引っ込み思案を\n少しでも改善したいので……ええと……\n本年もよろしくお願いしまひゅっ！","0","0","105511","11","1","3","0","4"
"513146","513","nop_run_sad","","0.2","105511","3","","","","1"
"513147","513","350","","","105511","2","1","","","-275"
"513148","513","","","","0","91","","","",""
"513149","513","0","","","105331","4","","","",""
"513150","513","nop_idle_surprise1","","0.2","105331","3","","","","1"
"513151","513","4","","40","105331","12","","","","2"
"513152","513","nop_13_ayumi_talk_sad","","0.2","105511","3","","","","1"
"513153","513","1","","","7","93","","","",""
"513154","513","nop_look_talk_wish","","0.2","105511","3","","","","1"
"513155","513","1","","","7.5","93","","","",""
"513156","513","nop_13_ayumi_talk_guts2_loop","","0.2","105511","3","","","","1"
"513157","513","","","","513145","91","","","",""
"513158","513","0","","","0.5","93","","","",""
"514001","514","106831","-235","1.95","1","1","150","nop_idle_normal","1","102"
"514002","514","101131","-235","1.95","1","1","-100","nop_idle_normal","0","101"
"514003","514","1","-235","1.95","1","5","-100","NoItem","0","104"
"514004","514","104931","-215","1.95","1","1","-250","nop_idle_normal","0","100"
"514005","514","2","-215","1.95","1","5","-250","NoItem","0","103"
"514006","514","0","","","0.5","93","","","",""
"514007","514","vo_drama_10082014_001","","","vo_drama_10082014","21","0","","","0"
"514008","514","やあ少年。あけましておめでとう。\nこうして新たな年を迎えられたこと\nうれしく思うよ。","0","0","106831","11","1","0.5","0","8"
"514009","514","nop_look_smile","1","0.2","106831","3","nop_talk_joy1","","0.2","0"
"514010","514","1","","","2.4","93","","","",""
"514011","514","nop_talk_thinking","1","0.2","106831","3","","","","1"
"514012","514","","","","514008","91","","","",""
"514013","514","nop_idle_arm_crossed","","0.2","106831","3","","","","1"
"514014","514","vo_drama_10082014_002","","","vo_drama_10082014","21","0","","","0"
"514015","514","お兄ちゃん、近眼新年です！\n今年も妹としてよろしくお願いしま……","0","0","101131","11","1","0.5","0","8"
"514016","514","nop_look_smile","1","0.2","101131","3","nop_14_rino_look_talk_joy4","","0.2","0"
"514017","514","nop_14_shizur_arm_crossed","","0.2","104931","3","","","","1"
"514018","514","1","","","2.5","93","","","",""
"514019","514","nop_14_rino_headbutt","1","0.2","101131","3","nop_14_rino_headbutt_loop","","0","0"
"514020","514","nop_14_rino_headbutt","1","0","1","3","nop_14_rino_headbutt_loop","","0","0"
"514021","514","nop_14_shizuru_headbutt","","0","104931","3","","","","0"
"514022","514","nop_14_shizuru_headbutt","","0","2","3","","","","0"
"514023","514","nop_idle_arm_crossed2","","0.2","106831","3","","","","1"
"514024","514","","","","514015","91","","","",""
"514025","514","vo_drama_10082014_003","","","vo_drama_10082014","21","0","","","0"
"514026","514","弟くん！\nちゃんとおせち食べてる？\nお姉ちゃんが食べさせてあげるね！","0","0","104931","11","1","0.5","0","8"
"514027","514","nop_14_shizuru_talk_joy","","0","104931","3","","","","1"
"514028","514","NoItem","","0","2","3","","","","0"
"514029","514","1","","","2.5","93","","","",""
"514030","514","nop_14_shizuru_talk_memory","","0.2","104931","3","","","","1"
"514031","514","","","","514026","91","","","",""
"514032","514","vo_drama_10082014_004","","","vo_drama_10082014","21","0","","","0"
"514033","514","シズルお姉ちゃん！\n私も！　私もお世話します！\n妹にもその権利はあるんですよ！","0","0","101131","11","1","0.5","0","8"
"514034","514","1","","","101131","4","","","",""
"514035","514","1","","","1","4","","","",""
"514036","514","nop_shock_in","1","0","101131","3","nop_shock_loop","","","0"
"514037","514","NoItem","","0","1","3","","","","0"
"514038","514","1","","","1.1","93","","","",""
"514039","514","nop_talk_guts3_NoBlink","1","0.2","101131","3","nop_talk_guts3_loop","","0","0"
"514040","514","","","","514033","91","","","",""
"514041","514","vo_drama_10082014_005","","","vo_drama_10082014","21","0","","","0"
"514042","514","おっと……\nこらこら、二人とも。\nせっかくの正月なんだ。\n仲良くしないとだめだよ？","0","0","106831","11","1","0.5","0","8"
"514043","514","nop_talk_surprise1","","0.2","106831","3","","","","1"
"514044","514","1","","","1","93","","","",""
"514045","514","nop_talk_joy1_sad","","0.2","106831","3","","","","1"
"514046","514","","","","514042","91","","","",""
"514047","514","nop_idle_normal","","0.2","106831","3","","","","1"
"514048","514","vo_drama_10082014_006","","","vo_drama_10082014","21","0","","","0"
