308c43a8a165f3137153a848be7b8941eeb8145e95b098dea6770a6042b3ff64,3a80388225faa2ff302df5cd0fd28df75c26a7ea227edda15aeb2edc46d407eb,28f86dd323e1b461cececc8e514767868a7ebde0bfebaa774525499c02fa957d,cbc13735882a5e988bd5b562a6f6d8c6e400d3441a556cc3601dde4c586293ef,b0eedee0c476f617cc94643ac0d9e79896d05a6753cb8ec2efda70916da828bd,2ddf799162362319ae8b4385b92b83f1c7f1f0cf38454c9fafc9e10e5fbb7212,39bfb38aa4af62aa079912ef1f83202899e55904c910832a55f91c0d7fb08149,515413750217f31fe4af9dc6bdf27103ed043fab58497b4e11300ac96db3fa47,d5d6d2e08723e3e039a7138d452e35f481dec1a6ae7133665043e9b46c1bb250,b02b6cc6bb1a87f77aa6e1958c68112ef26d326871ddbbfc01ccafdd6cbc9e35,d0cadd7e79837914ffe6a044a2e30c3abfca6bce578917ecc4d71be9d6f0f6a5,f8fb57033e5271448d5430be1a3be7affa72090955c056c4ce496b6b53b27375,cb0170948f23cf3f299b932a130315c9446ef4ca130919559c9bfc993f74e8b3,8e80a64a109a47ddbb8b865b466bd46c6909aa026b1724984824d92588631c1d,812910451d06d5dde38bd6ea51b1f45ab59197c8409a935107586ff13e8986d4,570cbfd965e4889137123b5f4bfdfa2c24d6ba02cd874dad972444d79d984588,aebc74b7146ddf6969ae5f6d2798570f0e03864eef0945cb3d2b47e0d8a65a8a,712492409d752c7b74e3b0363612acb224d50aa485f6c3239ef9162a2b2d4881,6549a082a973989ffcca553b01385f0f9c307e7fbf1959c3a0d7affc852f305e,398f5ab73999dbd144a42224c7ea824d1d2bdfd79feff8fa0cd7df5fc22b4991,a1498cec31331c2400d2a95fdfe34a0b77161e4109778e16b88deece5dabaee8
"","1","7","99","0","0","自分の物理クリティカルを{0}アップ","2","60","10","1","45","0","0","0","1","0","1","1","1","101100201"
"物理攻撃力アップ+{0}","1","7","12","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","15","15","0","0","1","0","1","1","1","101100202"
"物理ダメージ+{0}","20","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","20","1.6","-1","0","1","0","1","1","0","101100301"
"物理ダメージ+{0}","28","3","0","0","0","範囲内の敵に{0}の物理ダメージ","1","1","1","0","28","2.16","1300","0","99","1.75","1","1","0","101101101"
"","1","7","99","0","0","自分の物理クリティカルを{0}アップ","2","60","10","1","75","0","0","0","1","0","1","1","1","101101201"
"物理攻撃力アップ+{0}","1","7","12","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","20","20","0","0","1","0","1","1","1","101101202"
"","1.8","7","0","0","0","自分の行動速度アップ","2","2","8","0","0","12","0","0","1","0","1","1","0","101101203"
"物理ダメージ+{0}","35","3","0","0","0","範囲内の敵に{0}の物理ダメージ","1","1","1","0","35","2.8","1300","0","99","0","1","1","0","101101301"
"","1","7","18","0","0","自分の物理攻撃クリティカル時のダメージを{0}％アップ","2","110","10","1","15","0","0","0","1","0","1","1","1","101101302"
"物理攻撃力アップ+{0}","1","7","18","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","90","90","0","0","1","0","1","1","1","101101303"
"","650","7","0","0","0","自分のＴＰを{0}回復","2","1","16","0","0","0","0","0","1","0","1","1","0","101101304"
"物理攻撃力アップ+{0}","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","2","90","0","15","15","0","0","0","0","1","0","0","101150101"
"物理攻撃力アップ+{0}","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","2","90","0","240","15","0","0","0","0","1","0","0","101151101"
"追加魔法ダメージ+{0}","6.75","20","0","0","0","物理攻撃をする敵に{0}の追加魔法ダメージ","1","2","1","0","6.75","0.54","2160","0","99","0","1","3","0","101200101"
"全体魔法ダメージ+{0}","9","3","0","0","0","敵全体に{0}の魔法ダメージ","1","2","1","0","9","0.81","2160","0","99","0","1","3","0","101200102"
"魔法ダメージ+{0}","20","14","0","0","0","敵単体に{0}の魔法ダメージ","1","2","1","0","20","1.6","2160","0","1","0","1","3","0","101200201"
"魔法ダメージ+{0}","10","14","0","0","0","敵単体に{0}の魔法ダメージ","1","2","1","0","10","0.8","2160","0","1","0","1","3","0","101200301"
"スタンの確定成功Ｌｖ+1","0","14","0","0","0","敵単体を一定時間行動不能にする","1","7","8","0","0","1.5","2160","0","1","0","1","3","0","101200302"
"追加魔法ダメージ+{0}","9","20","0","0","0","物理攻撃をする敵に{0}の追加魔法ダメージ","1","2","1","0","9","2.4","2160","0","99","0","1","2","0","101201101"
"魔法防御力ダウン+{0}","1","20","18","0","0","物理攻撃をする敵の魔法防御力を{0}ダウン","1","41","10","1","0.54","0.54","2160","0","99","0","1","2","0","101201102"
"スタンの確定成功Ｌｖ+1","0","20","0","0","0","物理攻撃をする敵を一定時間行動不能にする","1","7","8","0","0","6","2160","0","99","0","1","2","0","101201103"
"全体魔法ダメージ+{0}","9","3","0","0","0","敵全体に{0}の魔法ダメージ","1","2","1","0","9","0.81","2160","0","99","0","1","2","0","101201104"
"魔法ダメージ+{0}","22","14","0","0","0","敵単体に{0}の魔法ダメージ","1","2","1","0","22","1.8","2160","0","1","0","1","3","0","101201201"
"魔法防御力ダウン+{0}","1","14","12","0","0","敵単体の魔法防御力を{0}ダウン","1","41","10","1","0.2","0.2","2160","0","1","0","1","3","1","101201202"
"魔法攻撃力アップ+{0}","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","4","90","0","15","15","0","0","0","0","1","0","0","101250101"
"魔法攻撃力アップ+{0}","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","4","90","0","240","15","0","0","0","0","1","0","0","101251101"
"魔法ダメージ+{0}","60","6","0","0","0","敵単体に{0}の魔法ダメージ","1","2","1","0","60","5.6","2160","0","1","0","1","2","0","101300101"
"","0","3","0","0","0","","1","1","7","0","0","0","2160","0","1","0","1","1","0","101300201"
"魔法防御力ダウン+{0}","1","3","12","0","0","範囲内の敵の魔法防御力を{0}ダウン","1","41","10","0","0.48","0.48","200","0","99","0","1","2","0","101300202"
"魔法ダメージ+{0}","20","6","0","0","0","敵単体に{0}の魔法ダメージ","1","2","1","0","20","1.6","2160","0","1","0","1","2","0","101300301"
"スタンの確定成功Ｌｖ+1","0","6","0","0","0","敵単体を一定時間行動不能にする","1","7","8","0","0","1.5","2160","0","1","0","1","2","0","101300302"
"魔法ダメージ+{0}","140","6","0","0","0","敵単体に{0}の魔法ダメージ","1","2","1","0","140","11.2","2160","0","1","0","1","2","0","101301101"
"魔法防御力ダウン+{0}","1","6","18","0","0","敵単体の魔法防御力を{0}ダウン","1","41","10","0","0.5","0.5","2160","0","1","0","1","2","0","101301102"
"","0","3","0","0","0","","1","1","7","0","0","0","2160","0","1","0","1","1","0","101301201"
"魔法防御力ダウン+{0}","1","3","12","0","0","範囲内の敵の魔法防御力を{0}ダウン","1","41","10","0","0.8","0.8","200","0","99","0","1","2","0","101301202"
"魔法ダメージ+{0}","60","6","0","0","0","敵単体に{0}の魔法ダメージ","1","2","1","0","60","4.8","2160","0","1","0","1","2","0","101301301"
"スタンの確定成功Ｌｖ+1","0","6","0","0","0","敵単体を一定時間行動不能にする","1","7","8","0","0","4.5","2160","0","1","0","1","2","0","101301302"
"","0.9","6","0","0","0","敵単体のＨＰ回復量を90％ダウン","1","1","59","1","18","0","2160","0","1","0","1","2","0","101301303"
"魔法攻撃力アップ+{0}","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","4","90","0","15","15","0","0","0","0","1","0","0","101350101"
"魔法攻撃力アップ+{0}","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","4","90","0","240","15","0","0","0","0","1","0","0","101351101"
"","0","3","0","0","2","","1","3","7","0","0","0","2160","0","1","0","1","1","0","101400101"
"魔法防御力ダウン+{0}","2.4","3","0","3","2","フィールド内の敵の魔法防御力{0}ダウン","1","41","38","1","2.4","16","2160","300","1","0","1","1","0","101400102"
"","10","3","0","0","2","フィールド内の敵のＴＰ上昇{0}ダウン","1","81","38","1","0","16","2160","300","1","0","1","1","0","101400103"
"","0","3","0","0","2","","1","1","7","0","0","0","2160","0","1","0","1","1","0","101400104"
"行動速度低下の確定成功Ｌｖ+1","0.9","1","0","0","0","範囲内の敵の行動速度を一定時間低下させる","1","1","8","0","0","16","300","0","99","0","1","2","0","101400105"
"魔法ダメージ+{0}","3.4","3","0","0","0","範囲内の敵に{0}の魔法ダメージ","1","2","1","0","3.4","0.27","800","0","99","0","1","1","0","101400201"
"束縛の確定成功Ｌｖ+1","0","3","0","0","0","範囲内の敵を一定時間行動不能にする","1","5","8","0","0","2.5","800","0","99","0","1","1","0","101400202"
"魔法ダメージ+{0}","8","3","0","0","0","敵単体に{0}の魔法ダメージ","1","2","1","0","8","0.6","-1","0","1","0","1","1","0","101400301"
"混乱の確定成功Ｌｖ+1","7.5","3","0","0","0","敵単体を混乱させる","1","1","11","0","0","1","-1","0","1","0","1","1","0","101400302"
"","0","3","0","0","2","","1","3","7","0","0","0","2160","0","1","0","1","1","0","101401101"
"魔法防御力ダウン+{0}","2.4","3","0","3","2","フィールド内の敵の魔法防御力{0}ダウン","1","41","38","1","2.4","18","2160","410","1","0","1","1","0","101401102"
"","10","3","0","0","2","フィールド内の敵のＴＰ上昇{0}ダウン","1","81","38","1","0","18","2160","410","1","0","1","1","0","101401103"
"","0","3","0","0","0","","1","0","92","0","0","0","2160","0","99","0","1","3","0","101401104"
"","0","3","0","0","2","","1","1","7","0","0","0","2160","0","1","0","1","1","0","101401105"
"行動速度低下の確定成功Ｌｖ+1","0.7","1","0","0","0","範囲内の敵の行動速度を一定時間低下させる","1","1","8","0","0","18","300","0","99","0","1","2","0","101401106"
"","5","1","0","0","0","","1","101401108","57","0","0","0","300","0","99","0","1","2","0","101401107"
"魔法ダメージ+{0}","6.25","3","0","0","0","敵全体に{0}の魔法ダメージ","1","2","1","0","6.25","0.5","2160","0","99","0","1","3","0","101401108"
"魔法ダメージ+{0}","9","3","0","0","0","範囲内の敵に{0}の魔法ダメージ","1","2","1","0","9","0.72","800","0","99","0","1","1","0","101401201"
"","4","3","0","0","0","","1","101401203","26","3","0.2","0","800","0","99","0","1","1","0","101401202"
"束縛の確定成功Ｌｖ+1","0","3","0","0","0","範囲内の敵を一定時間行動不能にする","1","5","8","0","0","2.5","800","0","99","0","1","1","0","101401203"
"魔法防御力アップ+{0}","1","0","1","0","0","自分の魔法防御力を{0}アップ","0","5","90","0","2","2","0","0","0","0","1","0","0","101450101"
"魔法防御力アップ+{0}","1","0","1","0","0","自分の魔法防御力を{0}アップ","0","5","90","0","32","2","0","0","0","0","1","0","0","101451101"
"ＨＰ回復量+{0}","1","3","0.3375","0","0","味方全体のＨＰを{0}回復","2","2","4","0","4.5","4.5","2160","0","99","0","1","3","0","101500101"
"魔法防御力アップ+{0}","1","3","18","0","0","味方全体の魔法防御力を{0}アップ","2","40","10","1","0.45","0.45","2160","0","99","0","1","3","0","101500102"
"魔法攻撃力アップ+{0}","1","3","12","0","0","範囲内の味方の魔法攻撃力を{0}アップ","2","30","10","0","5.5","5.5","300","0","99","0","1","2","0","101500201"
"回復量+{0}","1","10","0","0","0","毎秒ＨＰを{0}回復する","2","2","48","1","1","0.12","2160","7","1","0","1","2","0","101500301"
"ＨＰ回復量+{0}","1","3","0.3375","0","0","味方全体のＨＰを{0}回復","2","2","4","0","4.5","4.5","2160","0","99","0","1","3","0","101501101"
"魔法防御力アップ+{0}","1","3","18","0","0","味方全体の魔法防御力を{0}アップ","2","40","10","1","0.45","0.45","2160","0","99","0","1","3","0","101501102"
"魔法攻撃力アップ+{0}","1","3","18","0","0","味方全体の魔法攻撃力を{0}アップ","2","30","10","1","25","25","2160","0","99","0","1","3","0","101501103"
"","1","3","18","0","0","味方全体の魔法クリティカルを{0}アップ","2","70","10","1","50","0","2160","0","99","0","1","3","0","101501104"
"","1","3","18","0","0","味方全体の魔法攻撃クリティカル時のダメージを25％アップ","2","120","10","1","25","0","2160","0","99","0","1","3","0","101501105"
"回復量+{0}","0.8","3","0","0","0","毎秒ＨＰを{0}回復する","2","2","48","1","0.8","0.04","2160","18","99","0","1","3","0","101501106"
"魔法攻撃力アップ+{0}","1","3","12","0","0","範囲内の味方の魔法攻撃力を{0}アップ","2","30","10","0","18","18","300","0","99","0","1","2","0","101501201"
"魔法クリティカルアップ+{0}","1","3","12","0","0","範囲内の味方の魔法クリティカルを{0}アップ","2","70","10","1","40","0","300","0","99","0","1","2","1","101501202"
"魔法攻撃力アップ+{0}","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","4","90","0","15","15","0","0","0","0","1","0","0","101550101"
"魔法攻撃力アップ+{0}","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","4","90","0","240","15","0","0","0","0","1","0","0","101551101"
"物理ダメージ+{0}","45","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","45","4","-1","1","1","0","1","1","0","101600101"
"物理ダメージ+{0}","12","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","12","0.9","-1","1","1","0","1","1","0","101600201"
"物理攻撃力+{0}","1","7","12","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","15","15","0","0","1","0","1","3","1","101600301"
"物理クリティカルアップ+{0}","2","7","18","0","0","自分の物理攻撃クリティカル時のダメージを25％アップ","2","110","10","1","25","0","-1","0","1","0","1","3","1","101601101"
"物理ダメージ+{0}","112","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","112","9","-1","1","1","0","1","1","0","101601102"
"物理ダメージ+{0}","12","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","12","0.9","-1","1","1","1.5","1","1","0","101601201"
"物理ダメージ+{0}","12","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","12","0.6","-1","0","1","1.5","1","1","0","101601202"
"物理ダメージ+{0}","12","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","12","0.6","-1","0","1","1.5","1","1","0","101601203"
"物理攻撃力アップ+{0}","1","7","180","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","75","75","0","0","1","0","1","3","1","101601301"
"","1","7","180","0","0","自分の物理攻撃クリティカル時のダメージを{0}％アップ","2","110","10","1","15","0","0","0","1","0","1","3","1","101601302"
"","150","7","0","0","0","自分のＴＰを{0}回復","2","1","16","0","0","0","0","0","1","0","1","3","0","101601303"
"物理攻撃力アップ+{0}","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","2","90","0","15","15","0","0","0","0","1","0","0","101650101"
"物理攻撃力アップ+{0}","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","2","90","0","240","15","0","0","0","0","1","0","0","101651101"
"物理ダメージ+{0}","60","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","60","4.8","-1","0","1","0","1","1","0","101700101"
"物理ダメージ+{0}","20","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","20","1.6","-1","0","1","0","1","1","0","101700201"
"追加ダメージ+{0}","1","7","5","0","0","攻撃する度にダメージ{0}増加","2","0","102","0","10","10","2160","0","1","0","1","3","0","101700301"
"物理ダメージ+{0}","180","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","180","14.4","-1","0","1","0","1","1","0","101701101"
"物理攻撃力+{0}","1","7","180","0","0","自分の物理攻撃力を{0}アップ","2","10","10","1","15","15","0","0","1","0","1","3","0","101701102"
"物理ダメージ+{0}","30","3","0","0","0","敵単体に{0}の物理ダメージ","1","1","1","0","30","2.3","-1","0","1","0","1","1","0","101701201"
"物理攻撃力アップ+{0}","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","2","90","0","15","15","0","0","0","0","1","0","0","101750101"
"物理攻撃力アップ+{0}","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","2","90","0","240","15","0","0","0","0","1","0","0","101751101"
"全体魔法ダメージ+{0}","4.5","3","0","0","0","敵全体に{0}の魔法ダメージ","1","2","1","0","4.5","0.405","2160","0","99","0","1","3","0","101800101"
"誘惑の確定成功Ｌｖ+1","4","3","0","0","0","敵全体を誘惑する","1","0","11","0","0","100","2160","0","99","0","1","3","0","101800102"
"","0","3","0","0","1","","1","1","7","0","0","0","4000","0","1","0","1","1","0","101800201"
"魔法ダメージ+{0}","9","1","0","0","0","範囲内の敵に{0}の魔法ダメージ","1","2","1","0","9","0.72","100","0","99","0","1","2","0","101800202"
"ＴＰダメージ+{0}","50","2","0","0","0","敵単体のＴＰを{0}失わせる","1","2","16","0","1","0","-1","0","1","0","1","3","0","101800301"
"ＴＰ回復量+{0}","50","7","0","0","0","自分のＴＰを{0}回復","2","1","16","0","1","0","0","0","1","0","1","1","0","101800302"
"全体魔法ダメージ+{0}","10","3","0","0","0","敵全体に{0}の魔法ダメージ","1","2","1","0","10","0.81","2160","0","99","0","1","3","0","101801101"
"ＴＰダメージ+{0}","20","3","0","0","0","敵全体のＴＰを{0}失わせる","1","2","16","0","0.4","0","2160","0","99","0","1","3","0","101801102"
"","1","3","18","0","0","敵全体のＴＰ上昇を{0}ダウン","1","81","10","1","15","0","2160","0","99","0","1","3","1","101801103"
"誘惑の確定成功Ｌｖ+1","5","3","0","0","0","敵全体を誘惑する","1","0","11","0","0","100","2160","0","99","0","1","3","0","101801104"
"","0","3","0","0","1","","1","1","7","0","0","0","4000","0","1","0","1","1","0","101801201"
"","0","3","0","101801205","0","","1","300","23","101801203","1","0","100","0","99","0","1","2","0","101801202"
"魔法ダメージ+{0}","9","3","0","0","0","範囲内の敵に{0}の魔法ダメージ","1","2","1","0","9","1.2","100","0","99","0","1","2","0","101801203"
"ＴＰダメージ+{0}","300","3","0","0","0","敵が誘惑状態の時、範囲内の敵のＴＰを{0}失わせる","1","2","16","0","1","0","100","0","99","0","1","2","0","101801204"
"","9","3","0","0","0","","1","2","1","0","9","1.2","100","0","99","0","1","2","0","101801205"
"物理攻撃力ダウン+{0}","1","3","12","0","0","敵が誘惑状態でない時、範囲内の敵の物理攻撃力を{0}ダウン","1","11","10","1","10","10","100","0","99","0","1","2","1","101801206"
"魔法攻撃力ダウン+{0}","1","3","12","0","0","敵が誘惑状態でない時、範囲内の敵の魔法攻撃力を{0}ダウン","1","31","10","1","10","10","100","0","99","0","1","2","1","101801207"
"","310","2","0","0","0","敵単体のＴＰを{0}失わせる","1","2","16","0","0","0","-1","0","1","0","1","3","0","101820301"
