72def465eca3ce21e7cc3c3f379d0f215ac28737d77472c20eecf3499634ce60,1a82b28faec31698609748ffce406406e2813d1af233b7bc04a2666b94004013,76c4bccae692ec06d74064eadecd8a06da2d1208213cfce12f711a0a1253146c,45593d5f2079b6baa204be85b161d5a1e1e8b83fdead7fe17354d1e67cf0992a,a0eefcb4d2bc460e50beed6b1020710ee7427b36d9e172970dc88c8f53524902,4a86e792967c7d70c6805c7b666fb7b94b9de230d47cad7c298b7d221a4ca20d,97ca655fa836856bee364c8c1f103fbeece7ade9dad5fb98156c9c5991c1c77f,3e942a299f57b449d2affc67be54faa7c1bc1d5602fa9c4234e82a752e9715af,62ce9184568ba47c50156481878e0677bee036708fcedc461b146989a056a131,f5759fe7f6aa5e5aa08c1d01d0dd246cc086010c4f9379c15b03ba8c5cade0e5,af42f1a784b4fe66d1d6fa1e5e0fe29cdf7442a7f632a5151b5c88da3412b335,ea12297fb031c3708dd2f219f16514bdf6de76de0a8fae6c2c6b91ff1500e618,d07e2235aea999afa18001bad9c431c5926d2049976a3bde4ed2b99f75393f4d,a5bdc9879f4dd9e5cb5056013e5d52adec3de6db70cf60df682ae49a93ab5fcf,9c58756bc74aa5c0f97723b59c8187718ec392802fe102baac2a282afb47f4d7,ddb2f916983fff02f5d9e36d25a9f3da019190f5b81365f7ec8ff45abf2af0f9,2799c990a38b8839fbeee665b42b83765db6f99f0824e7ec99666200ac65dbe2,373c62fb5491d4af87ba070c6aafe883d4be9862c4bd66e1bbcae0a34f68be96,5570f185fad49c81bb9ac74fda347acf3e0713922ff3c15e357ffd7af06e8246,f38797676a8f6aaaaf5f24af889979fa1961bdc831e3cce70ee77680174439aa,390f41318b7853acd4cc264cf051790a9aeb8e3631619e5b047de273c03193af
"101001106","2","48","0","3","10","0","0","1","99","10","0","1","2","3","0","毎秒ＴＰを10回復する","0","","2160","0"
"101001201","0","4","0","5","1","1.2","0","2","1","0","0","1","2","3","0","味方単体のＨＰを{0}回復","8.5","ＨＰ回復量+{0}","2160","8.5"
"101001202","1","10","0","5","1","12","0","20","1","0","0","1","2","3","1","味方単体の物理防御力を{0}アップ","1","物理防御力アップ+{0}","2160","1"
"101001203","1","48","0","5","0.5","0","0","2","1","8.5","0","1","2","2","0","毎秒ＨＰを{0}回復する","0.5","回復量+{0}","2160","0.08"
"101050101","0","90","0","0","1","1","0","3","0","0","0","1","0","0","0","自分の物理防御力を{0}アップ","2","物理防御力アップ+{0}","0","2"
"101051101","0","90","0","0","1","1","0","3","0","0","0","1","0","0","0","自分の物理防御力を{0}アップ","2","物理防御力アップ+{0}","0","2"
"101051102","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","225","","0","0"
"101100101","0","1","0","3","20.4","0","0","1","99","0","0","1","1","1","0","範囲内の敵に{0}の物理ダメージ","20.4","物理ダメージ+{0}","1150","1.62"
"101100201","1","10","0","7","1","99","0","60","1","0","0","1","2","1","1","自分の物理クリティカルを{0}アップ","45","","0","0"
"101100202","1","10","0","7","1","12","0","10","1","0","0","1","2","1","1","自分の物理攻撃力を{0}アップ","15","物理攻撃力アップ+{0}","0","15"
"101100301","0","1","0","3","20","0","0","1","1","0","0","1","1","1","0","敵単体に{0}の物理ダメージ","20","物理ダメージ+{0}","-1","1.6"
"101101101","0","1","0","3","28","0","0","1","99","0","1.75","1","1","1","0","範囲内の敵に{0}の物理ダメージ","28","物理ダメージ+{0}","1300","2.16"
"101101201","1","10","0","7","1","99","0","60","1","0","0","1","2","1","1","自分の物理クリティカルを{0}アップ","75","","0","0"
"101101202","1","10","0","7","1","12","0","10","1","0","0","1","2","1","1","自分の物理攻撃力を{0}アップ","20","物理攻撃力アップ+{0}","0","20"
"101101203","0","8","0","7","1.8","0","0","2","1","0","0","1","2","1","0","自分の行動速度アップ","0","","0","12"
"101101301","0","1","0","3","35","0","0","1","99","0","0","1","1","1","0","範囲内の敵に{0}の物理ダメージ","35","物理ダメージ+{0}","1300","2.8"
"101101302","1","10","0","7","1","18","0","110","1","0","0","1","2","1","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","15","","0","0"
"101101303","1","10","0","7","1","18","0","10","1","0","0","1","2","1","1","自分の物理攻撃力を{0}アップ","90","物理攻撃力アップ+{0}","0","90"
"101101304","0","16","0","7","650","0","0","1","1","0","0","1","2","1","0","自分のＴＰを{0}回復","0","","0","0"
"101150101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","15","物理攻撃力アップ+{0}","0","15"
"101151101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","240","物理攻撃力アップ+{0}","0","15"
"101200101","0","1","0","20","6.75","0","0","2","99","0","0","1","1","3","0","物理攻撃をする敵に{0}の追加魔法ダメージ","6.75","追加魔法ダメージ+{0}","2160","0.54"
"101200102","0","1","0","3","9","0","0","2","99","0","0","1","1","3","0","敵全体に{0}の魔法ダメージ","9","全体魔法ダメージ+{0}","2160","0.81"
"101200201","0","1","0","14","20","0","0","2","1","0","0","1","1","3","0","敵単体に{0}の魔法ダメージ","20","魔法ダメージ+{0}","2160","1.6"
"101200301","0","1","0","14","10","0","0","2","1","0","0","1","1","3","0","敵単体に{0}の魔法ダメージ","10","魔法ダメージ+{0}","2160","0.8"
"101200302","0","8","0","14","0","0","0","7","1","0","0","1","1","3","0","敵単体を一定時間行動不能にする","0","スタンの確定成功Ｌｖ+1","2160","1.5"
"101201101","0","1","0","20","9","0","0","2","99","0","0","1","1","2","0","物理攻撃をする敵に{0}の追加魔法ダメージ","9","追加魔法ダメージ+{0}","2160","2.4"
"101201102","1","10","0","20","1","18","0","41","99","0","0","1","1","2","0","物理攻撃をする敵の魔法防御力を{0}ダウン","0.54","魔法防御力ダウン+{0}","2160","0.54"
"101201103","0","8","0","20","0","0","0","7","99","0","0","1","1","2","0","物理攻撃をする敵を一定時間行動不能にする","0","スタンの確定成功Ｌｖ+1","2160","6"
"101201104","0","1","0","3","9","0","0","2","99","0","0","1","1","2","0","敵全体に{0}の魔法ダメージ","9","全体魔法ダメージ+{0}","2160","0.81"
"101201201","0","1","0","14","22","0","0","2","1","0","0","1","1","3","0","敵単体に{0}の魔法ダメージ","22","魔法ダメージ+{0}","2160","1.8"
"101201202","1","10","0","14","1","12","0","41","1","0","0","1","1","3","1","敵単体の魔法防御力を{0}ダウン","0.2","魔法防御力ダウン+{0}","2160","0.2"
"101250101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","15","魔法攻撃力アップ+{0}","0","15"
"101251101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","240","魔法攻撃力アップ+{0}","0","15"
"101300101","0","1","0","6","60","0","0","2","1","0","0","1","1","2","0","敵単体に{0}の魔法ダメージ","60","魔法ダメージ+{0}","2160","5.6"
"101300201","0","7","0","3","0","0","0","1","1","0","0","1","1","1","0","","0","","2160","0"
"101300202","0","10","0","3","1","12","0","41","99","0","0","1","1","2","0","範囲内の敵の魔法防御力を{0}ダウン","0.48","魔法防御力ダウン+{0}","200","0.48"
"101300301","0","1","0","6","20","0","0","2","1","0","0","1","1","2","0","敵単体に{0}の魔法ダメージ","20","魔法ダメージ+{0}","2160","1.6"
"101300302","0","8","0","6","0","0","0","7","1","0","0","1","1","2","0","敵単体を一定時間行動不能にする","0","スタンの確定成功Ｌｖ+1","2160","1.5"
"101301101","0","1","0","6","140","0","0","2","1","0","0","1","1","2","0","敵単体に{0}の魔法ダメージ","140","魔法ダメージ+{0}","2160","11.2"
"101301102","0","10","0","6","1","18","0","41","1","0","0","1","1","2","0","敵単体の魔法防御力を{0}ダウン","0.5","魔法防御力ダウン+{0}","2160","0.5"
"101301201","0","7","0","3","0","0","0","1","1","0","0","1","1","1","0","","0","","2160","0"
"101301202","0","10","0","3","1","12","0","41","99","0","0","1","1","2","0","範囲内の敵の魔法防御力を{0}ダウン","0.8","魔法防御力ダウン+{0}","200","0.8"
"101301301","0","1","0","6","60","0","0","2","1","0","0","1","1","2","0","敵単体に{0}の魔法ダメージ","60","魔法ダメージ+{0}","2160","4.8"
"101301302","0","8","0","6","0","0","0","7","1","0","0","1","1","2","0","敵単体を一定時間行動不能にする","0","スタンの確定成功Ｌｖ+1","2160","4.5"
"101301303","1","59","0","6","0.9","0","0","1","1","0","0","1","1","2","0","敵単体のＨＰ回復量を90％ダウン","18","","2160","0"
"101350101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","15","魔法攻撃力アップ+{0}","0","15"
"101351101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","240","魔法攻撃力アップ+{0}","0","15"
"101400101","0","7","0","3","0","0","2","3","1","0","0","1","1","1","0","","0","","2160","0"
"101400102","1","38","3","3","2.4","0","2","41","1","300","0","1","1","1","0","フィールド内の敵の魔法防御力{0}ダウン","2.4","魔法防御力ダウン+{0}","2160","16"
"101400103","1","38","0","3","10","0","2","81","1","300","0","1","1","1","0","フィールド内の敵のＴＰ上昇{0}ダウン","0","","2160","16"
"101400104","0","7","0","3","0","0","2","1","1","0","0","1","1","1","0","","0","","2160","0"
"101400105","0","8","0","1","0.9","0","0","1","99","0","0","1","1","2","0","範囲内の敵の行動速度を一定時間低下させる","0","行動速度低下の確定成功Ｌｖ+1","300","16"
"101400201","0","1","0","3","3.4","0","0","2","99","0","0","1","1","1","0","範囲内の敵に{0}の魔法ダメージ","3.4","魔法ダメージ+{0}","800","0.27"
"101400202","0","8","0","3","0","0","0","5","99","0","0","1","1","1","0","範囲内の敵を一定時間行動不能にする","0","束縛の確定成功Ｌｖ+1","800","2.5"
"101400301","0","1","0","3","8","0","0","2","1","0","0","1","1","1","0","敵単体に{0}の魔法ダメージ","8","魔法ダメージ+{0}","-1","0.6"
"101400302","0","11","0","3","7.5","0","0","1","1","0","0","1","1","1","0","敵単体を混乱させる","0","混乱の確定成功Ｌｖ+1","-1","1"
"101401101","0","7","0","3","0","0","2","3","1","0","0","1","1","1","0","","0","","2160","0"
"101401102","1","38","3","3","2.4","0","2","41","1","410","0","1","1","1","0","フィールド内の敵の魔法防御力{0}ダウン","2.4","魔法防御力ダウン+{0}","2160","18"
"101401103","1","38","0","3","10","0","2","81","1","410","0","1","1","1","0","フィールド内の敵のＴＰ上昇{0}ダウン","0","","2160","18"
"101401104","0","92","0","3","0","0","0","0","99","0","0","1","1","3","0","","0","","2160","0"
"101401105","0","7","0","3","0","0","2","1","1","0","0","1","1","1","0","","0","","2160","0"
"101401106","0","8","0","1","0.7","0","0","1","99","0","0","1","1","2","0","範囲内の敵の行動速度を一定時間低下させる","0","行動速度低下の確定成功Ｌｖ+1","300","18"
"101401107","0","57","0","1","5","0","0","101401108","99","0","0","1","1","2","0","","0","","300","0"
"101401108","0","1","0","3","6.25","0","0","2","99","0","0","1","1","3","0","敵全体に{0}の魔法ダメージ","6.25","魔法ダメージ+{0}","2160","0.5"
"101401201","0","1","0","3","9","0","0","2","99","0","0","1","1","1","0","範囲内の敵に{0}の魔法ダメージ","9","魔法ダメージ+{0}","800","0.72"
"101401202","3","26","0","3","4","0","0","101401203","99","0","0","1","1","1","0","","0.2","","800","0"
"101401203","0","8","0","3","0","0","0","5","99","0","0","1","1","1","0","範囲内の敵を一定時間行動不能にする","0","束縛の確定成功Ｌｖ+1","800","2.5"
"101450101","0","90","0","0","1","1","0","5","0","0","0","1","0","0","0","自分の魔法防御力を{0}アップ","2","魔法防御力アップ+{0}","0","2"
"101451101","0","90","0","0","1","1","0","5","0","0","0","1","0","0","0","自分の魔法防御力を{0}アップ","32","魔法防御力アップ+{0}","0","2"
"101500101","0","4","0","3","1","0.3375","0","2","99","0","0","1","2","3","0","味方全体のＨＰを{0}回復","4.5","ＨＰ回復量+{0}","2160","4.5"
"101500102","1","10","0","3","1","18","0","40","99","0","0","1","2","3","0","味方全体の魔法防御力を{0}アップ","0.45","魔法防御力アップ+{0}","2160","0.45"
"101500201","0","10","0","3","1","12","0","30","99","0","0","1","2","2","0","範囲内の味方の魔法攻撃力を{0}アップ","5.5","魔法攻撃力アップ+{0}","300","5.5"
"101500301","1","48","0","10","1","0","0","2","1","7","0","1","2","2","0","毎秒ＨＰを{0}回復する","1","回復量+{0}","2160","0.12"
"101501101","0","4","0","3","1","0.3375","0","2","99","0","0","1","2","3","0","味方全体のＨＰを{0}回復","4.5","ＨＰ回復量+{0}","2160","4.5"
"101501102","1","10","0","3","1","18","0","40","99","0","0","1","2","3","0","味方全体の魔法防御力を{0}アップ","0.45","魔法防御力アップ+{0}","2160","0.45"
"101501103","1","10","0","3","1","18","0","30","99","0","0","1","2","3","0","味方全体の魔法攻撃力を{0}アップ","25","魔法攻撃力アップ+{0}","2160","25"
"101501104","1","10","0","3","1","18","0","70","99","0","0","1","2","3","0","味方全体の魔法クリティカルを{0}アップ","50","","2160","0"
"101501105","1","10","0","3","1","18","0","120","99","0","0","1","2","3","0","味方全体の魔法攻撃クリティカル時のダメージを25％アップ","25","","2160","0"
"101501106","1","48","0","3","0.8","0","0","2","99","18","0","1","2","3","0","毎秒ＨＰを{0}回復する","0.8","回復量+{0}","2160","0.04"
"101501201","0","10","0","3","1","12","0","30","99","0","0","1","2","2","0","範囲内の味方の魔法攻撃力を{0}アップ","18","魔法攻撃力アップ+{0}","300","18"
"101501202","1","10","0","3","1","12","0","70","99","0","0","1","2","2","1","範囲内の味方の魔法クリティカルを{0}アップ","40","魔法クリティカルアップ+{0}","300","0"
"101550101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","15","魔法攻撃力アップ+{0}","0","15"
"101551101","0","90","0","0","1","1","0","4","0","0","0","1","0","0","0","自分の魔法攻撃力を{0}アップ","240","魔法攻撃力アップ+{0}","0","15"
"101600101","0","1","0","3","45","0","0","1","1","1","0","1","1","1","0","敵単体に{0}の物理ダメージ","45","物理ダメージ+{0}","-1","4"
"101600201","0","1","0","3","12","0","0","1","1","1","0","1","1","1","0","敵単体に{0}の物理ダメージ","12","物理ダメージ+{0}","-1","0.9"
"101600301","1","10","0","7","1","12","0","10","1","0","0","1","2","3","1","自分の物理攻撃力を{0}アップ","15","物理攻撃力+{0}","0","15"
"101601101","1","10","0","7","2","18","0","110","1","0","0","1","2","3","1","自分の物理攻撃クリティカル時のダメージを25％アップ","25","物理クリティカルアップ+{0}","-1","0"
"101601102","0","1","0","3","112","0","0","1","1","1","0","1","1","1","0","敵単体に{0}の物理ダメージ","112","物理ダメージ+{0}","-1","9"
"101601201","0","1","0","3","12","0","0","1","1","1","1.5","1","1","1","0","敵単体に{0}の物理ダメージ","12","物理ダメージ+{0}","-1","0.9"
"101601202","0","1","0","3","12","0","0","1","1","0","1.5","1","1","1","0","敵単体に{0}の物理ダメージ","12","物理ダメージ+{0}","-1","0.6"
"101601203","0","1","0","3","12","0","0","1","1","0","1.5","1","1","1","0","敵単体に{0}の物理ダメージ","12","物理ダメージ+{0}","-1","0.6"
"101601301","1","10","0","7","1","180","0","10","1","0","0","1","2","3","1","自分の物理攻撃力を{0}アップ","75","物理攻撃力アップ+{0}","0","75"
"101601302","1","10","0","7","1","180","0","110","1","0","0","1","2","3","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","15","","0","0"
"101601303","0","16","0","7","150","0","0","1","1","0","0","1","2","3","0","自分のＴＰを{0}回復","0","","0","0"
"101650101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","15","物理攻撃力アップ+{0}","0","15"
"101651101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","240","物理攻撃力アップ+{0}","0","15"
"101700101","0","1","0","3","60","0","0","1","1","0","0","1","1","1","0","敵単体に{0}の物理ダメージ","60","物理ダメージ+{0}","-1","4.8"
"101700201","0","1","0","3","20","0","0","1","1","0","0","1","1","1","0","敵単体に{0}の物理ダメージ","20","物理ダメージ+{0}","-1","1.6"
"101700301","0","102","0","7","1","5","0","0","1","0","0","1","2","3","0","攻撃する度にダメージ{0}増加","10","追加ダメージ+{0}","2160","10"
"101701101","0","1","0","3","180","0","0","1","1","0","0","1","1","1","0","敵単体に{0}の物理ダメージ","180","物理ダメージ+{0}","-1","14.4"
"101701102","1","10","0","7","1","180","0","10","1","0","0","1","2","3","0","自分の物理攻撃力を{0}アップ","15","物理攻撃力+{0}","0","15"
"101701201","0","1","0","3","30","0","0","1","1","0","0","1","1","1","0","敵単体に{0}の物理ダメージ","30","物理ダメージ+{0}","-1","2.3"
"101750101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","15","物理攻撃力アップ+{0}","0","15"
"101751101","0","90","0","0","1","1","0","2","0","0","0","1","0","0","0","自分の物理攻撃力を{0}アップ","240","物理攻撃力アップ+{0}","0","15"
"101800101","0","1","0","3","4.5","0","0","2","99","0","0","1","1","3","0","敵全体に{0}の魔法ダメージ","4.5","全体魔法ダメージ+{0}","2160","0.405"
"101800102","0","11","0","3","4","0","0","0","99","0","0","1","1","3","0","敵全体を誘惑する","0","誘惑の確定成功Ｌｖ+1","2160","100"
"101800201","0","7","0","3","0","0","1","1","1","0","0","1","1","1","0","","0","","4000","0"
"101800202","0","1","0","1","9","0","0","2","99","0","0","1","1","2","0","範囲内の敵に{0}の魔法ダメージ","9","魔法ダメージ+{0}","100","0.72"
"101800301","0","16","0","2","50","0","0","2","1","0","0","1","1","3","0","敵単体のＴＰを{0}失わせる","1","ＴＰダメージ+{0}","-1","0"
"101800302","0","16","0","7","50","0","0","1","1","0","0","1","2","1","0","自分のＴＰを{0}回復","1","ＴＰ回復量+{0}","0","0"
"101801101","0","1","0","3","10","0","0","2","99","0","0","1","1","3","0","敵全体に{0}の魔法ダメージ","10","全体魔法ダメージ+{0}","2160","0.81"
"101801102","0","16","0","3","20","0","0","2","99","0","0","1","1","3","0","敵全体のＴＰを{0}失わせる","0.4","ＴＰダメージ+{0}","2160","0"
"101801103","1","10","0","3","1","18","0","81","99","0","0","1","1","3","1","敵全体のＴＰ上昇を{0}ダウン","15","","2160","0"
"101801104","0","11","0","3","5","0","0","0","99","0","0","1","1","3","0","敵全体を誘惑する","0","誘惑の確定成功Ｌｖ+1","2160","100"
