39a867fd6a26a68e0c6d52298e1f86fb5704019eef34c41922c918e9596f2738,73cf363534c208fb8d07f901b52a15130eb6a4e630be35fdd8114b8e37d5703c,f7edbc222ffdfda44b328b02805cc2d1c40efb94810432512edc6ce6990d1776,574f17aa7f706c46fa94d3c6c54553f92303017beaf4a2f56e098846f31670e7,dd1932d5d01e3470e61113347bf9e5f1381418f9d428993b442efc7398b60f40,bfee307c5293f4e6199a277e7e544ebb229ce260f0153c92ea7973d1f3b7951d,ca507aeb19f20a0fb92bf75ba83ae0f6e98a3c7ef0a84dd5c1dd54acba4fed8a,b40de16dfbe06aae603fa9c11d8b046b95488cc709ffe263ee222112c97bc123,a3b4d1762176620288fddcb4daa03fcf052a48e651c236acdf84bc548f4d2c3e,fb5e50af42e96b3ac5ec09f135693083bd5c0bee7c53bf07cb9dd13488b7113c,8b4ab318b196449f33bac7a640bc54d4082d5a17cffac1051c2467266d7198da,7b05733e474cd13dd7606af237172304b7e7c99706c33b387adfb362b11e2434,64a8640a3445786908ca5812803f6cab663205b9cd08882065883abe020b920e,0094617f7d0ddb0480790ed39b6d35850cd3212a485c7b86492887d8ce630faa
"241","2000","0","31","1","30","0","0","-1","2019/10/04 05:00:00","0","2019/10/09 04:59:59","101","1"
"242","2000","0","41","1","40","0","0","-1","2019/10/04 05:00:00","0","2019/10/09 04:59:59","101","1"
"243","2000","0","37","1","30","0","0","-1","2019/10/09 05:00:00","0","2019/10/14 04:59:59","109","1"
"244","2000","0","38","1","30","0","0","-1","2019/10/09 05:00:00","0","2019/10/14 04:59:59","112","1"
"245","2000","0","45","1","40","0","0","-1","2019/10/11 05:00:00","0","2019/10/20 04:59:59","104","1"
"246","2000","0","31","1","30","0","0","-1","2019/10/14 05:00:00","0","2019/10/20 04:59:59","101","1"
"247","2000","0","41","1","40","0","0","-1","2019/10/14 05:00:00","0","2019/10/20 04:59:59","101","1"
"248","2000","0","34","1","30","0","0","-1","2019/10/14 05:00:00","0","2019/10/21 04:59:59","103","1"
"249","2000","0","44","1","40","0","0","-1","2019/10/14 05:00:00","0","2019/10/21 04:59:59","103","1"
"250","2000","0","32","1","30","0","0","-1","2019/10/20 05:00:00","0","2019/10/26 04:59:59","102","1"
"251","2000","0","42","1","40","0","0","-1","2019/10/20 05:00:00","0","2019/10/26 04:59:59","102","1"
"252","2000","0","37","1","30","0","0","-1","2019/10/26 05:00:00","0","2019/10/29 04:59:59","109","1"
"253","2000","0","38","1","30","0","0","-1","2019/10/26 05:00:00","0","2019/10/29 04:59:59","112","1"
"254","2000","0","31","1","30","0","0","-1","2019/10/27 05:00:00","0","2019/10/31 04:59:59","101","1"
"255","2000","0","41","1","40","0","0","-1","2019/10/27 05:00:00","0","2019/10/31 04:59:59","101","1"
"256","2000","0","34","1","30","0","0","-1","2019/10/31 05:00:00","0","2019/11/06 04:59:59","103","1"
"257","2000","0","44","1","40","0","0","-1","2019/10/31 05:00:00","0","2019/11/06 04:59:59","103","1"
"258","1500","0","251","1","80","0","0","-1","2019/10/16 12:00:00","0","2019/10/23 20:59:59","7004","1"
"259","1500","0","252","1","80","0","0","-1","2019/10/16 12:00:00","0","2019/10/23 20:59:59","7005","1"
"260","1500","0","151","1","80","0","0","-1","2019/10/31 12:00:00","0","2019/11/14 20:59:59","6004","1"
"261","1500","0","152","1","80","0","0","-1","2019/10/31 12:00:00","0","2019/11/14 20:59:59","6005","1"
"262","1500","0","251","1","80","0","0","-1","2019/11/15 12:00:00","0","2019/11/22 20:59:59","7004","1"
"263","1500","0","252","1","80","0","0","-1","2019/11/15 12:00:00","0","2019/11/22 20:59:59","7005","1"
"264","2000","0","31","1","30","0","0","-1","2019/11/06 05:00:00","0","2019/11/11 04:59:59","101","1"
"265","2000","0","41","1","40","0","0","-1","2019/11/06 05:00:00","0","2019/11/11 04:59:59","101","1"
"266","2000","0","37","1","30","0","0","-1","2019/11/11 05:00:00","0","2019/11/16 04:59:59","109","1"
"267","2000","0","38","1","30","0","0","-1","2019/11/11 05:00:00","0","2019/11/16 04:59:59","112","1"
"268","2000","0","45","1","40","0","0","-1","2019/11/11 05:00:00","0","2019/11/20 04:59:59","104","1"
"269","2000","0","31","1","30","0","0","-1","2019/11/15 05:00:00","0","2019/11/20 04:59:59","101","1"
"270","2000","0","41","1","40","0","0","-1","2019/11/15 05:00:00","0","2019/11/20 04:59:59","101","1"
"271","2000","0","34","1","30","0","0","-1","2019/11/15 05:00:00","0","2019/11/22 04:59:59","103","1"
"272","2000","0","44","1","40","0","0","-1","2019/11/15 05:00:00","0","2019/11/22 04:59:59","103","1"
"273","2000","0","32","1","30","0","0","-1","2019/11/20 05:00:00","0","2019/11/26 04:59:59","102","1"
"274","2000","0","42","1","40","0","0","-1","2019/11/20 05:00:00","0","2019/11/26 04:59:59","102","1"
"275","2000","0","37","1","30","0","0","-1","2019/11/22 05:00:00","0","2019/11/26 04:59:59","109","1"
"276","2000","0","38","1","30","0","0","-1","2019/11/22 05:00:00","0","2019/11/26 04:59:59","112","1"
"277","2000","0","31","1","30","0","0","-1","2019/11/26 05:00:00","0","2019/11/30 04:59:59","101","1"
"278","2000","0","41","1","40","0","0","-1","2019/11/26 05:00:00","0","2019/11/30 04:59:59","101","1"
"279","2000","0","34","1","30","0","0","-1","2019/11/30 05:00:00","0","2019/12/06 04:59:59","103","1"
"280","2000","0","44","1","40","0","0","-1","2019/11/30 05:00:00","0","2019/12/06 04:59:59","103","1"
"281","1500","0","81","1","80","0","0","-1","2019/11/30 05:00:00","0","2019/12/31 04:59:59","101","1"
"282","1500","0","82","1","80","0","0","-1","2019/11/30 05:00:00","0","2019/12/31 04:59:59","102","1"
"283","1500","0","83","1","80","0","0","-1","2019/11/30 05:00:00","0","2019/12/31 04:59:59","111","1"
"284","1500","0","84","1","80","0","0","-1","2019/11/30 05:00:00","0","2019/12/31 04:59:59","109","1"
"285","1500","0","85","1","80","0","0","-1","2019/11/30 05:00:00","0","2019/12/31 04:59:59","112","1"
"286","1500","0","151","1","80","0","0","-1","2019/11/30 12:00:00","0","2019/12/14 20:59:59","6004","1"
"287","1500","0","152","1","80","0","0","-1","2019/11/30 12:00:00","0","2019/12/14 20:59:59","6005","1"
"288","1500","0","251","1","80","0","0","-1","2019/12/16 12:00:00","0","2019/12/23 20:59:59","7004","1"
"289","1500","0","252","1","80","0","0","-1","2019/12/16 12:00:00","0","2019/12/23 20:59:59","7005","1"
"290","2000","0","31","1","30","0","0","-1","2019/12/04 05:00:00","0","2019/12/11 04:59:59","101","1"
"291","2000","0","41","1","40","0","0","-1","2019/12/04 05:00:00","0","2019/12/11 04:59:59","101","1"
"292","2000","0","45","1","40","0","0","-1","2019/12/10 05:00:00","0","2019/12/19 04:59:59","104","1"
"293","2000","0","37","1","30","0","0","-1","2019/12/11 05:00:00","0","2019/12/16 04:59:59","109","1"
"294","2000","0","38","1","30","0","0","-1","2019/12/11 05:00:00","0","2019/12/16 04:59:59","112","1"
"295","2000","0","34","1","30","0","0","-1","2019/12/14 05:00:00","0","2019/12/22 04:59:59","103","1"
"296","2000","0","44","1","40","0","0","-1","2019/12/14 05:00:00","0","2019/12/22 04:59:59","103","1"
"297","2000","0","31","1","30","0","0","-1","2019/12/16 05:00:00","0","2019/12/23 04:59:59","101","1"
"298","2000","0","41","1","40","0","0","-1","2019/12/16 05:00:00","0","2019/12/23 04:59:59","101","1"
"299","2000","0","37","1","30","0","0","-1","2019/12/23 05:00:00","0","2019/12/28 04:59:59","109","1"
"300","2000","0","38","1","30","0","0","-1","2019/12/23 05:00:00","0","2019/12/28 04:59:59","112","1"
"301","2000","0","32","1","30","0","0","-1","2019/12/23 05:00:00","0","2019/12/28 04:59:59","102","1"
"302","2000","0","42","1","40","0","0","-1","2019/12/23 05:00:00","0","2019/12/28 04:59:59","102","1"
"303","2000","0","31","1","30","0","0","-1","2019/12/28 05:00:00","0","2019/12/31 04:59:59","101","1"
"304","2000","0","41","1","40","0","0","-1","2019/12/28 05:00:00","0","2019/12/31 04:59:59","101","1"
"305","2000","0","34","1","30","0","0","-1","2019/12/31 05:00:00","0","2020/01/07 04:59:59","103","1"
"306","2000","0","44","1","40","0","0","-1","2019/12/31 05:00:00","0","2020/01/07 04:59:59","103","1"
"307","1500","0","151","1","80","0","0","-1","2019/12/31 12:00:00","0","2020/01/14 20:59:59","6004","1"
"308","1500","0","152","1","80","0","0","-1","2019/12/31 12:00:00","0","2020/01/14 20:59:59","6005","1"
"309","1500","0","151","1","80","0","0","-1","2020/1/31 12:00:00","0","2020/2/13 20:59:59","6004","1"
"310","1500","0","152","1","80","0","0","-1","2020/1/31 12:00:00","0","2020/2/13 20:59:59","6005","1"
"311","1500","0","251","1","80","0","0","-1","2020/01/17 12:00:00","0","2020/01/24 20:59:59","7004","1"
"312","1500","0","252","1","80","0","0","-1","2020/01/17 12:00:00","0","2020/01/24 20:59:59","7005","1"
"315","2000","0","31","1","30","0","0","-1","2020/1/4 05:00:00","0","2020/1/10 04:59:59","101","1"
"316","2000","0","41","1","40","0","0","-1","2020/1/4 05:00:00","0","2020/1/10 04:59:59","101","1"
"317","2000","0","37","1","30","0","0","-1","2020/1/10 05:00:00","0","2020/1/15 04:59:59","109","1"
"318","2000","0","38","1","30","0","0","-1","2020/1/10 05:00:00","0","2020/1/15 04:59:59","112","1"
"319","2000","0","45","1","40","0","0","-1","2020/1/10 05:00:00","0","2020/1/19 04:59:59","104","1"
"320","2000","0","34","1","30","0","0","-1","2020/1/14 05:00:00","0","2020/1/22 04:59:59","103","1"
"321","2000","0","44","1","40","0","0","-1","2020/1/14 05:00:00","0","2020/1/22 04:59:59","103","1"
"322","2000","0","31","1","30","0","0","-1","2020/1/15 05:00:00","0","2020/1/23 04:59:59","101","1"
"323","2000","0","41","1","40","0","0","-1","2020/1/15 05:00:00","0","2020/1/23 04:59:59","101","1"
"324","2000","0","37","1","30","0","0","-1","2020/1/23 05:00:00","0","2020/1/28 04:59:59","109","1"
"325","2000","0","38","1","30","0","0","-1","2020/1/23 05:00:00","0","2020/1/28 04:59:59","112","1"
"326","2000","0","32","1","30","0","0","-1","2020/1/23 05:00:00","0","2020/1/28 04:59:59","102","1"
"327","2000","0","42","1","40","0","0","-1","2020/1/23 05:00:00","0","2020/1/28 04:59:59","102","1"
"328","2000","0","31","1","30","0","0","-1","2020/1/28 05:00:00","0","2020/1/31 04:59:59","101","1"
"329","2000","0","41","1","40","0","0","-1","2020/1/28 05:00:00","0","2020/1/31 04:59:59","101","1"
"330","2000","0","34","1","30","0","0","-1","2020/1/31 05:00:00","0","2020/02/15 04:59:59","103","1"
"331","2000","0","44","1","40","0","0","-1","2020/1/31 05:00:00","0","2020/02/15 04:59:59","103","1"
"332","1500","0","151","1","80","0","0","-1","2020/02/29 12:00:00","0","2020/03/21 20:59:59","6004","1"
"333","1500","0","152","1","80","0","0","-1","2020/02/29 12:00:00","0","2020/03/21 20:59:59","6005","1"
"334","2000","0","31","1","30","0","0","-1","2020/2/4 05:00:00","0","2020/2/10 04:59:59","101","1"
"335","2000","0","41","1","40","0","0","-1","2020/2/4 05:00:00","0","2020/2/10 04:59:59","101","1"
"336","2000","0","37","1","30","0","0","-1","2020/2/10 05:00:00","0","2020/2/15 04:59:59","109","1"
"337","2000","0","38","1","30","0","0","-1","2020/2/10 05:00:00","0","2020/2/15 04:59:59","112","1"
"338","2000","0","45","1","40","0","0","-1","2020/2/10 05:00:00","0","2020/2/19 04:59:59","104","1"
"339","2000","0","34","1","30","0","0","-1","2020/2/20 05:00:00","0","2020/2/24 04:59:59","103","1"
"340","2000","0","44","1","40","0","0","-1","2020/2/20 05:00:00","0","2020/2/24 04:59:59","103","1"
"341","3000","0","31","1","30","0","0","-1","2020/2/15 05:00:00","0","2020/2/23 04:59:59","101","1"
"342","3000","0","41","1","40","0","0","-1","2020/2/15 05:00:00","0","2020/2/23 04:59:59","101","1"
"343","1500","0","91","1","100","0","0","-1","2020/2/23 05:00:00","0","2020/3/7 04:59:59","101","1"
"344","1500","0","92","1","100","0","0","-1","2020/2/23 05:00:00","0","2020/3/7 04:59:59","102","1"
"345","1500","0","93","1","100","0","0","-1","2020/2/23 05:00:00","0","2020/3/7 04:59:59","111","1"
"346","1500","0","94","1","100","0","0","-1","2020/2/23 05:00:00","0","2020/3/7 04:59:59","109","1"
"347","1500","0","95","1","100","0","0","-1","2020/2/23 05:00:00","0","2020/3/7 04:59:59","112","1"
"348","1500","0","96","1","100","0","0","-1","2020/2/29 12:00:00","0","2020/3/7 04:59:59","6004","1"
"349","1500","0","97","1","100","0","0","-1","2020/2/29 12:00:00","0","2020/3/7 04:59:59","6005","1"
"350","3000","0","37","1","30","0","0","-1","2020/2/21 05:00:00","0","2020/2/25 04:59:59","109","1"
"351","3000","0","38","1","30","0","0","-1","2020/2/21 05:00:00","0","2020/2/25 04:59:59","112","1"
"352","3000","0","32","1","30","0","0","-1","2020/2/23 05:00:00","0","2020/2/29 04:59:59","102","1"
"353","3000","0","42","1","40","0","0","-1","2020/2/23 05:00:00","0","2020/2/29 04:59:59","102","1"
"354","2000","0","39","1","30","0","0","-1","2020/02/29 5:00:00","0","2020/03/04 4:59:59","111","1"
"355","2000","0","49","1","40","0","0","-1","2020/02/29 5:00:00","0","2020/03/04 4:59:59","111","1"
"356","2000","0","34","1","30","0","0","-1","2020/2/29 05:00:00","0","2020/03/8 04:59:59","103","1"
"357","2000","0","44","1","40","0","0","-1","2020/2/29 05:00:00","0","2020/03/8 04:59:59","103","1"
"358","1500","0","251","1","80","0","0","-1","2020/02/15 12:00:00","0","2020/02/22 20:59:59","7004","1"
"359","1500","0","252","1","80","0","0","-1","2020/02/15 12:00:00","0","2020/02/22 20:59:59","7005","1"
"362","2000","0","31","1","30","0","0","-1","2020/3/8 05:00:00","0","2020/3/13 04:59:59","101","1"
"363","2000","0","41","1","40","0","0","-1","2020/3/8 05:00:00","0","2020/3/13 04:59:59","101","1"
"364","2000","0","45","1","40","0","0","-1","2020/3/13 05:00:00","0","2020/3/22 04:59:59","104","1"
"365","3000","0","31","1","30","0","0","-1","2020/3/16 05:00:00","0","2020/3/24 04:59:59","101","1"
"366","3000","0","41","1","40","0","0","-1","2020/3/16 05:00:00","0","2020/3/24 04:59:59","101","1"
"367","1500","0","91","1","100","0","0","-1","2020/3/16 05:00:00","0","2020/3/31 04:59:59","101","1"
"368","1500","0","92","1","100","0","0","-1","2020/3/16 05:00:00","0","2020/3/31 04:59:59","102","1"
"369","1500","0","93","1","100","0","0","-1","2020/3/16 05:00:00","0","2020/3/31 04:59:59","111","1"
"370","1500","0","94","1","100","0","0","-1","2020/3/16 05:00:00","0","2020/3/31 04:59:59","109","1"
"371","1500","0","95","1","100","0","0","-1","2020/3/16 05:00:00","0","2020/3/31 04:59:59","112","1"
"372","1500","0","96","1","100","0","0","-1","2020/3/16 05:00:00","0","2020/3/21 20:59:59","6004","1"
"373","1500","0","97","1","100","0","0","-1","2020/3/16 05:00:00","0","2020/3/21 20:59:59","6005","1"
"374","1500","0","98","1","100","0","0","-1","2020/3/17 12:00:00","0","2020/3/24 20:59:59","7004","1"
"375","1500","0","99","1","100","0","0","-1","2020/3/17 12:00:00","0","2020/3/24 20:59:59","7005","1"
"376","3000","0","37","1","30","0","0","-1","2020/3/22 05:00:00","0","2020/3/26 04:59:59","109","1"
"377","3000","0","38","1","30","0","0","-1","2020/3/22 05:00:00","0","2020/3/26 04:59:59","112","1"
"378","3000","0","32","1","30","0","0","-1","2020/3/24 05:00:00","0","2020/3/30 04:59:59","102","1"
"379","3000","0","42","1","40","0","0","-1","2020/3/24 05:00:00","0","2020/3/30 04:59:59","102","1"
"380","2000","0","34","1","30","0","0","-1","2020/3/31 05:00:00","0","2020/04/7 04:59:59","103","1"
"381","2000","0","44","1","40","0","0","-1","2020/3/31 05:00:00","0","2020/04/7 04:59:59","103","1"
"382","1500","0","251","1","80","0","0","-1","2020/03/17 12:00:00","0","2020/03/24 20:59:59","7004","1"
"383","1500","0","252","1","80","0","0","-1","2020/03/17 12:00:00","0","2020/03/24 20:59:59","7005","1"
"384","1500","0","151","1","80","0","0","-1","2020/4/30 12:00:00","0","2020/5/14 20:59:59","6004","1"
"385","1500","0","152","1","80","0","0","-1","2020/4/30 12:00:00","0","2020/5/14 20:59:59","6005","1"
"386","1500","0","100","1","100","0","0","-1","2020/3/16 15:00:00","0","2020/3/31 04:59:59","8004","1"
"387","1500","0","101","1","100","0","0","-1","2020/3/16 15:00:00","0","2020/3/31 04:59:59","8005","1"
"388","1500","0","151","1","80","0","0","-1","2020/3/31 12:00:00","0","2020/4/14 20:59:59","6004","1"
"389","1500","0","152","1","80","0","0","-1","2020/3/31 12:00:00","0","2020/4/14 20:59:59","6005","1"
"390","1500","0","251","1","80","0","0","-1","2020/04/17 12:00:00","0","2020/04/24 20:59:59","7004","1"
"391","1500","0","252","1","80","0","0","-1","2020/04/17 12:00:00","0","2020/04/24 20:59:59","7005","1"
"392","2000","0","31","1","30","0","0","-1","2020/4/4 05:00:00","0","2020/4/10 04:59:59","101","1"
"393","2000","0","41","1","40","0","0","-1","2020/4/4 05:00:00","0","2020/4/10 04:59:59","101","1"
"394","2000","0","37","1","30","0","0","-1","2020/4/10 05:00:00","0","2020/4/15 04:59:59","109","1"
"395","2000","0","38","1","30","0","0","-1","2020/4/10 05:00:00","0","2020/4/15 04:59:59","112","1"
"396","2000","0","45","1","40","0","0","-1","2020/4/10 05:00:00","0","2020/4/19 04:59:59","104","1"
"397","2000","0","34","1","30","0","0","-1","2020/4/14 05:00:00","0","2020/04/21 04:59:59","103","1"
"398","2000","0","44","1","40","0","0","-1","2020/4/14 05:00:00","0","2020/04/21 04:59:59","103","1"
"399","2000","0","31","1","30","0","0","-1","2020/4/15 05:00:00","0","2020/4/22 04:59:59","101","1"
"400","2000","0","41","1","40","0","0","-1","2020/4/15 05:00:00","0","2020/4/22 04:59:59","101","1"
"401","2000","0","37","1","30","0","0","-1","2020/4/22 05:00:00","0","2020/4/27 04:59:59","109","1"
"402","2000","0","38","1","30","0","0","-1","2020/4/22 05:00:00","0","2020/4/27 04:59:59","112","1"
"403","2000","0","32","1","30","0","0","-1","2020/4/22 05:00:00","0","2020/4/27 04:59:59","102","1"
"404","2000","0","31","1","30","0","0","-1","2020/4/27 05:00:00","0","2020/4/30 04:59:59","101","1"
"405","2000","0","41","1","40","0","0","-1","2020/4/27 05:00:00","0","2020/4/30 04:59:59","101","1"
"406","2000","0","34","1","30","0","0","-1","2020/4/30 05:00:00","0","2020/05/6 04:59:59","103","1"
"407","2000","0","44","1","40","0","0","-1","2020/4/30 05:00:00","0","2020/05/6 04:59:59","103","1"
"408","1500","0","91","1","100","0","0","-1","2020/4/30 05:00:00","0","2020/5/10 04:59:59","101","1"
"409","1500","0","92","1","100","0","0","-1","2020/4/30 05:00:00","0","2020/5/10 04:59:59","102","1"
"410","1500","0","93","1","100","0","0","-1","2020/4/30 05:00:00","0","2020/5/10 04:59:59","111","1"
"411","1500","0","94","1","100","0","0","-1","2020/4/30 05:00:00","0","2020/5/10 04:59:59","109","1"
"412","1500","0","95","1","100","0","0","-1","2020/4/30 05:00:00","0","2020/5/10 04:59:59","112","1"
"413","1500","0","96","1","100","0","0","-1","2020/4/30 12:00:00","0","2020/5/10 04:59:59","6004","1"
"414","1500","0","97","1","100","0","0","-1","2020/4/30 12:00:00","0","2020/5/10 04:59:59","6005","1"
"415","1500","0","100","1","100","0","0","-1","2020/4/30 05:00:00","0","2020/5/10 04:59:59","8004","1"
"416","1500","0","101","1","100","0","0","-1","2020/4/30 05:00:00","0","2020/5/10 04:59:59","8005","1"
"417","1500","0","151","1","80","0","0","-1","2020/5/31 12:00:00","0","2020/6/14 20:59:59","6004","1"
"418","1500","0","152","1","80","0","0","-1","2020/5/31 12:00:00","0","2020/6/14 20:59:59","6005","1"
"419","3000","0","32","1","30","0","0","-1","2020/5/2 05:00:00","0","2020/5/5 04:59:59","102","1"
"420","3000","0","42","1","40","0","0","-1","2020/5/2 05:00:00","0","2020/5/5 04:59:59","102","1"
"421","3000","0","31","1","30","0","0","-1","2020/5/5 05:00:00","0","2020/5/10 04:59:59","101","1"
"422","3000","0","41","1","40","0","0","-1","2020/5/5 05:00:00","0","2020/5/10 04:59:59","101","1"
"423","2000","0","42","1","40","0","0","-1","2020/4/22 05:00:00","0","2020/4/27 04:59:59","102","1"
"424","2000","0","37","1","30","0","0","-1","2020/5/10 05:00:00","0","2020/5/15 04:59:59","109","1"
"425","2000","0","38","1","30","0","0","-1","2020/5/10 05:00:00","0","2020/5/15 04:59:59","112","1"
"426","2000","0","45","1","40","0","0","-1","2020/5/10 05:00:00","0","2020/5/19 04:59:59","104","1"
"427","2000","0","34","1","30","0","0","-1","2020/5/14 05:00:00","0","2020/05/21 04:59:59","103","1"
"428","2000","0","44","1","40","0","0","-1","2020/5/14 05:00:00","0","2020/05/21 04:59:59","103","1"
"429","2000","0","31","1","30","0","0","-1","2020/5/15 05:00:00","0","2020/5/22 04:59:59","101","1"
"430","2000","0","41","1","40","0","0","-1","2020/5/15 05:00:00","0","2020/5/22 04:59:59","101","1"
"431","2000","0","37","1","30","0","0","-1","2020/5/22 05:00:00","0","2020/5/27 04:59:59","109","1"
"432","2000","0","38","1","30","0","0","-1","2020/5/22 05:00:00","0","2020/5/27 04:59:59","112","1"
"433","2000","0","32","1","30","0","0","-1","2020/5/22 05:00:00","0","2020/5/27 04:59:59","102","1"
"434","2000","0","42","1","40","0","0","-1","2020/5/22 05:00:00","0","2020/5/27 04:59:59","102","1"
"435","2000","0","31","1","30","0","0","-1","2020/5/27 05:00:00","0","2020/5/31 04:59:59","101","1"
"436","2000","0","41","1","40","0","0","-1","2020/5/27 05:00:00","0","2020/5/31 04:59:59","101","1"
"437","2000","0","34","1","30","0","0","-1","2020/5/31 05:00:00","0","2020/06/5 04:59:59","103","1"
"438","2000","0","44","1","40","0","0","-1","2020/5/31 05:00:00","0","2020/06/5 04:59:59","103","1"
"439","1500","0","251","1","80","0","0","-1","2020/05/18 12:00:00","0","2020/05/25 20:59:59","7004","1"
"440","1500","0","252","1","80","0","0","-1","2020/05/18 12:00:00","0","2020/05/25 20:59:59","7005","1"
"441","1500","0","251","1","80","0","0","-1","2020/06/16 12:00:00","0","2020/06/23 20:59:59","7004","1"
"442","1500","0","252","1","80","0","0","-1","2020/06/16 12:00:00","0","2020/06/23 20:59:59","7005","1"
"443","1500","0","151","1","80","0","0","-1","2020/6/30 12:00:00","0","2020/7/14 20:59:59","6004","1"
