4cb465b6d9979d88f5c4fcb1a83c221fb3dea4a4907d43da217d125c330f7b0a,4420bce317c0423a4b64934b8bce9c98643c26ae0ddf89df117a865688a88dc6,49e08293afaad42068a21a43c2464cebf4b5a26dde10ad93ad4d50e5aa349892,a95de0a349b79f6d69208f1a902040edad1e62343afce4fae26a78d4e0eaefac,81f2846587f79ef6953d310ed0ebdd514a61c29f50067abec19e7079f14886d5,917b41a684aa2f54090df62ab31263f00079cbc9006c973f0079757971d78d7b,f6b5437d63590dc55794961c949cf077357a9901778158f36fa675c3a2378c95,ec58de48b825a0c3391cb7e3e68ef2b4bdc8ef6f44bbb0a5a6eded38f1bad00f,ddb64bc6f8723593f7fb2ca504312b8e6b3fcce8f124f55138b8306400e3e22b,22ae711adb79b717b3962e7c0f7dc9dbdce966a83b99e6ddf30e94e5fa01984b,423dd76eb4b92b57439d847650b9cc449a9da9f5b5c27bdcd6ae5ea61f3b3ecd
"nop_idle_worry","0.2","","510","","","1","3","","104611","510037"
"","","","510","","","","91","","510028","510038"
"nop_10_yukari_05","0.5","","510","1","nop_10_yukari_06","1","3","0.1","103411","510039"
"nop_10_yukari_05","0.5","","510","1","nop_10_yukari_06","1","3","0.1","11","510040"
"350","","","510","7","2.8","-275","2","","103411","510041"
"350","","","510","7","2.8","-275","2","","11","510042"
"大丈夫よ。\nちゃんと栄養バランスを考えれば……\nって、あら？　ユカリさん？","0","0.5","510","0","1","8","11","0","104811","510043"
"nop_talk_doya","0.2","","510","1","nop_talk_doya_loop","0","3","0.2","104811","510044"
"1","","","510","","","","93","","3","510045"
"0","","","510","","","","4","","104811","510046"
"nop_surprise","0.2","","510","1","nop_talk_surprise1","0","3","0.2","104811","510047"
"nop_idle_normal_suprise1","0.2","","510","","","1","3","","103231","510048"
"nop_idle_normal_suprise1","0.2","","510","","","1","3","","104611","510049"
"","","","510","","","","91","","510043","510050"
"nop_idle_surprise1","0.2","","510","","","1","3","","104811","510051"
"","","","510","","","","91","","510041","510052"
"んふふ～♪\n麦しゅわ麦しゅわ飲み放題～！\nうへへへ、最高よ～！","0","0.5","510","0","1","8","11","0","103411","510053"
"nop_10_yukari_04","0.2","","510","","","1","3","","103411","510054"
"nop_10_yukari_04","0.2","","510","","","1","3","","11","510055"
"1","","","510","","","","93","","1.5","510056"
"nop_10_yukari_07","0.2","","510","1","nop_10_yukari_06","0","3","0.2","103411","510057"
"nop_10_yukari_07","0.2","","510","1","nop_10_yukari_06","0","3","0.2","11","510058"
"","","","510","","","","91","","510053","510059"
"6","0","0","510","0","1","1","12","0","103411","510060"
"これは……栄養バランスとか関係なく\n完全に出来あがっちゃってるにゃ……\nユカリー！　しっかりするにゃー！\nそれ絶対あとで後悔するやつにゃー！","0","0.5","510","0","1","8","11","0","104611","510061"
"nop_10_tamaki_talk_doya_jitome","0.2","","510","1","nop_10_tamaki_talk_doya_jitome_loop","0","3","0.2","104611","510062"
"1","","","510","","","","93","","4.5","510063"
"nop_10_tamaki_guts_angry2","0.2","","510","1","nop_10_tamaki_guts_angry2_loop","0","3","0.2","104611","510064"
"1","","","510","","","","93","","2.5","510065"
"nop_talk_anger2","0.2","","510","","","1","3","","104611","510066"
"","","","510","","","","91","","510061","510067"
"nop_idle_anger2","0.2","","510","","","1","3","","104611","510068"
"みなさん盛り上がってますわね。\n今年もいい年になりそうで\n楽しみですわ～！","0","0.5","510","0","1","8","11","0","103231","510069"
"nop_talk_joy3_blink","0.2","","510","","","1","3","","103231","510070"
"1","","","510","","","","93","","2.5","510071"
"nop_talk_joy1","0.2","","510","","","1","3","","103231","510072"
"","","","510","","","","91","","510069","510073"
"nop_idle_joy1","0.2","","510","","","1","3","","103231","510074"
"0","","","510","","","","93","","0.5","510075"
"100911","1.95","nop_idle_arm_crossed","511","-255","-150","101","1","0","1","511001"
"101311","1.95","nop_idle_joy_normal","511","-255","150","100","1","1","1","511002"
"102711","1.95","nop_idle_wish","511","-275","-300","105","1","0","1","511003"
"105111","1.95","nop_idle_normal","511","-275","300","104","1","1","1","511004"
"0","","","511","","","","93","","0.5","511005"
"nop_11_eriko_talk_wish","0.2","","511","","","1","3","","102711","511006"
"vo_drama_10082011_001","","","511","","0","0","21","","vo_drama_10082011","511007"
"ああ、あなた様。\nあけましておめでとうございます。\n今年もよろしくお願いいたしますわ。\nクスクス……","0","0.5","511","0","1","8","11","0","102711","511008"
"1","","","511","","","","93","","2","511009"
"nop_bow2","0.2","","511","1","nop_11_eriko_talk_wish","0","3","0.2","102711","511010"
"1","","","511","","","","93","","3.5","511011"
"nop_11_eriko_smile","0.2","","511","","","0","3","","102711","511012"
"","","","511","","","","91","","511008","511013"
"nop_idle_wish","0.2","","511","","","1","3","","102711","511014"
"nop_11_anna_huhuStand_in","0.2","","511","1","nop_11_anna_huhuStand_loop","0","3","0","100911","511015"
"vo_drama_10082011_002","","","511","","0","0","21","","vo_drama_10082011","511016"
"おお、シグルドよ！\n楽しませてもらっているぞ！\n見事な滅びを超えし黎明の祝祭\nではないか！","0","0.5","511","0","1","8","11","0","100911","511017"
"1","","","511","","","","93","","3","511018"
"nop_11_anna_ahahaStand_in","0.2","","511","1","nop_11_anna_ahahaStand_loop","0","3","0","100911","511019"
"","","","511","","","","91","","511017","511020"
"nop_idle_arm_crossed","0.2","","511","","","1","3","","100911","511021"
"nop_talk_bitter","0.2","","511","","","1","3","","105111","511022"
"vo_drama_10082011_003","","","511","","0","0","21","","vo_drama_10082011","511023"
"ふふっ、今日はお招きありがとう。\n年末は大変だったみたいね。","0","0.5","511","0","1","8","11","0","105111","511024"
"1","","","511","","","","93","","2.5","511025"
"nop_look_talk_normal","0.2","","511","","","1","3","","105111","511026"
"","","","511","","","","91","","511024","511027"
"nop_idle_normal","0.2","","511","","","1","3","","105111","511028"
"nop_talk_joy2","0.2","","511","","","1","3","","101311","511029"
"vo_drama_10082011_004","","","511","","0","0","21","","vo_drama_10082011","511030"
"ルカ姉も水くさいにゃー。\n呼んでくれたらナナカちゃんたちも\nアシストに飛んでったのにさ！","0","0.5","511","0","1","8","11","0","101311","511031"
"","","","511","","","","91","","511031","511032"
"nop_idle_joy_normal","0.2","","511","","","1","3","","101311","511033"
"nop_15_tsumugi_talk_arm_crossed","0.2","","511","1","nop_15_tsumugi_talk_arm_crossed_loop","0","3","0.2","100911","511034"
"vo_drama_10082011_005","","","511","","0","0","21","","vo_drama_10082011","511035"
"うむ！\n我らの破壊の協奏曲でいかなる状況も\n吹き飛ばしてやったというのに！","0","0.5","511","0","1","8","11","0","100911","511036"
"","","","511","","","","91","","511036","511037"
"nop_idle_arm_crossed","0.2","","511","","","1","3","","100911","511038"
"nop_talk_sad2","0.2","","511","","","1","3","","105111","511039"
"vo_drama_10082011_006","","","511","","0","0","21","","vo_drama_10082011","511040"
"材料集めなんだから\n吹き飛ばしちゃだめでしょうに。\nまあ去年はみんな個別に活動してたから\nこうして会えてうれしいわ。","0","0.5","511","0","1","8","11","0","105111","511041"
"1","","","511","","","","93","","4","511042"
"nop_talk_normal","0.2","","511","","","1","3","","105111","511043"
"","","","511","","","","91","","511041","511044"
"nop_idle_normal","0.2","","511","","","1","3","","105111","511045"
"nop_talk_sad2","0.2","","511","","","1","3","","102711","511046"
"vo_drama_10082011_007","","","511","","0","0","21","","vo_drama_10082011","511047"
"でもこの会場……\nあなた様に付きまとう不埒者の\n気配を感じますね。\n許さない許さない許さない……","0","0.5","511","0","1","8","11","0","102711","511048"
"1","","","511","","","","93","","4.2","511049"
"nop_talk_wish2","0.2","","511","","","1","3","","102711","511050"
"1","","","511","","","","93","","0.2","511051"
"nop_11_anna_idle_sad","0.2","","511","","","1","3","","100911","511052"
"nop_11_mitsuki_idle_arm_crossed","0.2","","511","","","1","3","","105111","511053"
"nop_11_nanaka_idle_wish","0.2","","511","","","1","3","","101311","511054"
"","","","511","","","","91","","511048","511055"
"nop_idle_wish2","0.2","","511","","","1","3","","102711","511056"
"nop_11_nanaka_talk_nervous","0.2","","511","","","1","3","","101311","511057"
"vo_drama_10082011_008","","","511","","0","0","21","","vo_drama_10082011","511058"
"エ、エリコ様落ち着こ？\nとりあえず黄昏の都の場所でも\nみんなで考えながら、ね？","0","0.5","511","0","1","8","11","0","101311","511059"
"1","","","511","","","","93","","3.5","511060"
"nop_11_nanaka_talk_wish","0.2","","511","","","1","3","","101311","511061"
"","","","511","","","","91","","511059","511062"
"nop_11_nanaka_idle_wish","0.2","","511","","","1","3","","101311","511063"
"0","","","511","","","","93","","0.5","511064"
"101831","1.95","nop_idle_wish","512","-265","150","105","1","1","1","512001"
"101611","1.95","nop_idle_joy1","512","-255","-150","103","1","0","1","512002"
"105011","1.95","nop_idle_joy_normal","512","-275","-300","104","1","0","1","512003"
"0","","","512","","","","93","","0.5","512004"
"4","0","","512","","","0.5","12","","101611","512005"
"nop_idle_joy1_wink","0.2","","512","","","1","3","","101611","512006"
"","","","512","","","","91","","512005","512007"
"vo_drama_10082012_001","","","512","","0","0","21","","vo_drama_10082012","512008"
"あ！　ヒデサイ！\nあけおめー！\n今年もよろしくね！","0","0.5","512","0","1","8","11","0","101611","512009"
"nop_12_suzuna_talk_surprise","0.2","","512","","","1","3","","101611","512010"
"1","","","512","","","","93","","1","512011"
"nop_12_suzuna_smile","0.2","","512","1","nop_12_suzuna_pose","0","3","0.2","101611","512012"
"","","","512","","","","91","","512009","512013"
"nop_12_suzuna_pose_to_joy2","0.2","","512","1","nop_idle_joy1","0","3","0.1","101611","512014"
"vo_drama_10082012_002","","","512","","0","0","21","","vo_drama_10082012","512015"
"なかなかの新年会じゃない。\nま、アタシみたいなレディを\n招待するんだから\nこれくらいじゃないとね。","0","0.5","512","0","1","8","11","0","105011","512016"
"nop_talk_joy1","0.2","","512","","","1","3","","105011","512017"
"1","","","512","","","","93","","2","512018"
"nop_talk_arm_crossed","0.2","","512","1","nop_talk_arm_crossed_loop","0","3","0.2","105011","512019"
"","","","512","","","","91","","512016","512020"
"nop_idle_arm_crossed","0.2","","512","","","1","3","","105011","512021"
"vo_drama_10082012_003","","","512","","0","0","21","","vo_drama_10082012","512022"
"あけましておめでとう。\n本当、立派な新年会ね。\nたくさん人が来ていて、\n先生緊張しちゃうわ。","0","0.5","512","0","1","8","11","0","101831","512023"
"nop_bow","0.2","","512","1","nop_talk_joy1","0","3","0.2","101831","512024"
"1","","","512","","","","93","","4.5","512025"
"nop_talk_bitter","0.2","","512","","","1","3","","101831","512026"
"","","","512","","","","91","","512023","512027"
"nop_idle_bitter","0.2","","512","","","1","3","","101831","512028"
"vo_drama_10082012_004","","","512","","0","0","21","","vo_drama_10082012","512029"
"えー？　ちゃんイオ真面目すぎ！\nおせちも美味しいし\n楽しまなきゃソンだよ。ねー？","0","0.5","512","0","1","8","11","0","101611","512030"
"nop_talk_joy1","0.2","","512","","","1","3","","101611","512031"
"","","","512","","","","91","","512030","512032"
"nop_idle_joy_normal","0.2","","512","","","1","3","","101611","512033"
"vo_drama_10082012_005","","","512","","0","0","21","","vo_drama_10082012","512034"
"新しい年を乗り切るために\n大人にはこういう\n息抜きも必要なのよ。\n……たぶん。","0","0.5","512","0","1","8","11","0","105011","512035"
"nop_talk_thinking","0.2","","512","","","1","3","","105011","512036"
"1","","","512","","","","93","","4.5","512037"
"nop_talk_worry","0.2","","512","","","1","3","","105011","512038"
"","","","512","","","","91","","512035","512039"
"nop_idle_normal","0.2","","512","","","1","3","","105011","512040"
"vo_drama_10082012_006","","","512","","0","0","21","","vo_drama_10082012","512041"
"新しい年と言えば\nみんな、冬休みの宿題は\nちゃんとしているかしら？\n先生、新学期を楽しみにしてるわね。","0","0.5","512","0","1","8","11","0","101831","512042"
"nop_talk_normal","0.2","","512","","","1","3","","101831","512043"
"1","","","512","","","","93","","4.5","512044"
"nop_talk_joy1","0.2","","512","","","1","3","","101831","512045"
"nop_12_misaki_stop","5","","512","","","1","3","","105011","512046"
"nop_12_suzuna_stop2","5","","512","","","1","3","","101611","512047"
"","","","512","","","","91","","512042","512048"
"nop_idle_joy1","0.2","","512","","","1","3","","101831","512049"
"12","0","0","512","0","1","1.5","12","0","105011","512050"
"12","0","0","512","0","1","1.5","12","0","101611","512051"
"","","","512","","","","91","","0","512052"
"vo_drama_10082012_007","","","512","","0","0","21","","vo_drama_10082012","512053"
"しゅく……だい……？\nえ？　あったっけ？　スズナ？","0","0.5","512","0","1","8","11","0","105011","512054"
"nop_talk_surprise2","0.2","","512","","","1","3","","105011","512055"
"nop_idle_surprise2","0.2","","512","","","1","3","","101611","512056"
"1","","","512","","","","93","","2","512057"
"nop_idle_sad3","0.2","","512","","","1","3","","101611","512058"
"1","","","512","","","","93","","1","512059"
"nop_talk_worry","0.2","","512","","","1","3","","105011","512060"
"","","","512","","","","91","","512054","512061"
"nop_idle_worry","0.2","","512","","","1","3","","105011","512062"
"vo_drama_10082012_008","","","512","","0","0","21","","vo_drama_10082012","512063"
"……ヒデサーイ！\nあとでミサキっちもまぜて\n宿題教えて～！","0","0.5","512","0","1","8","11","0","101611","512064"
"nop_talk_tsun_pain","0.2","","512","","","1","3","","101611","512065"
"1","","","512","","","","93","","3","512066"
"nop_12_suzuna_talk_wish","0.2","","512","","","1","3","","101611","512067"
"1","","","512","","","","93","","0.5","512068"
"nop_12_suzuna_idle_wish","0.2","","512","","","1","3","","105011","512069"
"","","","512","","","","91","","512064","512070"
"nop_12_suzuna_idle_wish","0.2","","512","","","1","3","","101611","512071"
"0","","","512","","","","93","","0.5","512072"
"0","","","512","","","","93","","0.5","512073"
"105331","1.95","nop_idle_normal","513","-255","150","104","1","1","1","513001"
"104511","1.95","nop_idle_joy1","513","-280","-100","103","1","1","1","513002"
"103031","1.95","nop_idle_guts2","513","-180","-330","101","1","0","1","513003"
"100811","1.95","nop_idle_thinking","513","-270","-500","102","1","0","1","513004"
"105511","1.95","nop_idle_sad","513","-255","600","105","1","1","1","513005"
"0","","","513","","","","93","","0.5","513006"
"vo_drama_10082013_001","","","513","","0","0","21","","vo_drama_10082013","513007"
"あけましておめでとう！\nお招きにあずかり参上したぞ！\nってこらみんな！\nちゃんと整列しないか！","0","0.5","513","0","1","5","11","0","105331","513008"
"nop_13_monica_talk_doya","0.2","","513","1","nop_13_monica_talk_doya_loop","0","3","0.2","105331","513009"
"1","","","513","","","","93","","5","513010"
"nop_talk_anger2","0.2","","513","","","1","3","","105331","513011"
"","","","513","","","","91","","513008","513012"
"nop_idle_anger2","0.2","","513","","","1","3","","105331","513013"
"nop_walk_glad","0.2","","513","","","1","3","","104511","513014"
"-150","","","513","","1.9","-255","2","","104511","513015"
"","","","513","","","","93","","0.3","513016"
"nop_run","0.2","","513","","","1","3","","103031","513017"
"-300","","","513","","1.6","-225","2","","103031","513018"
"","","","513","","","","93","","0.3","513019"
"nop_walk_knmn","0.2","","513","","","1","3","","105511","513020"
"400","","","513","","1.3","-270","2","","105511","513021"
"","","","513","","","","93","","0.3","513022"
"nop_walk_kyapi","0.2","","513","","","1","3","","100811","513023"
"-450","","","513","","1","-255","2","","100811","513024"
"nop_talk_doya","0.2","","513","1","nop_idle_doya","0","3","0.2","105331","513025"
"","","","513","","","","91","","513024","513026"
"0","","","513","","","","4","","104511","513027"
"nop_idle_normal","0.2","","513","","","1","3","","104511","513028"
"nop_idle_normal","0.2","","513","","","1","3","","103031","513029"
"nop_idle_normal","0.2","","513","","","1","3","","105511","513030"
"nop_idle_normal","0.2","","513","","","1","3","","100811","513031"
"","","","513","","","","91","","513015","513032"
"vo_drama_10082013_002","","","513","","0","0","21","","vo_drama_10082013","513033"
"ショーグン！　アケオメデース！\nトーゴクのオセチがこんなにタクサン！\nまさに極楽デース！","0","0.5","513","0","1","5","11","0","103031","513034"
"nop_talk_joy1","0.2","","513","","","1","3","","103031","513035"
"1","","","513","","","","93","","3","513036"
"nop_talk_joy2","0.2","","513","","","1","3","","103031","513037"
"1","","","513","","","","93","","3.5","513038"
"nop_talk_memory","0.2","","513","","","1","3","","103031","513039"
"","","","513","","","","91","","513034","513040"
"nop_idle_memory2","0.2","","513","","","1","3","","103031","513041"
"vo_drama_10082013_003","","","513","","0","0","21","","vo_drama_10082013","513042"
"ふふ。ボクを呼んでくれて正解だよ。\nこの新年の晴れやかな日にこそ\nボクの輝く美貌が必要だからね！","0","0.5","513","0","1","5","11","0","100811","513043"
"nop_talk_thinking","0.2","","513","","","1","3","","100811","513044"
"","","","513","","","","91","","513043","513045"
"nop_idle_thinking","0.2","","513","","","1","3","","100811","513046"
"vo_drama_10082013_004","","","513","","0","0","21","","vo_drama_10082013","513047"
"クウカはこんな新年早々に\n豪華な料理とたくさんの人の前で\nドSさんに弄ばれ辱めを……！\nぐふふ……ぐふふふふ。","0","0.5","513","0","1","5","11","0","104511","513048"
"nop_13_kuka_talk_memory1","0.2","","513","","","1","3","","104511","513049"
"","","","513","","","","91","","513048","513050"
"nop_13_kuka_idle_memory1","0.2","","513","","","1","3","","104511","513051"
"vo_drama_10082013_005","","","513","","0","0","21","","vo_drama_10082013","513052"
"これだけの人数に会うのは\nギルドレースの祝賀会以来か。\n貴公の人望にはおそれいるな。","0","0.5","513","0","1","5","11","0","105331","513053"
"nop_talk_wish","0.2","","513","","","1","3","","105331","513054"
"1","","","513","","","","93","","5","513055"
"nop_13_monica_talk_arm_crossed","0.2","","513","1","nop_13_monica_talk_arm_crossed_loop","0","3","0.2","105331","513056"
"","","","513","","","","91","","513053","513057"
"nop_13_monica_idle_arm_crossed","0.2","","513","","","1","3","","105331","513058"
"vo_drama_10082013_006","","","513","","0","0","21","","vo_drama_10082013","513059"
"この場にいるたくさんの人たちに\nボクの美しさを届けられるのは\nキミのおかげだよ。","0","0.5","513","0","1","6","11","0","100811","513060"
"nop_13_yuki_pose","0.2","","513","1","nop_13_yuki_pose_loop","0","3","0.2","100811","513061"
"1","","","513","","","","93","","5","513062"
"nop_13_yuki_pose2_loop","0.2","","513","","","1","3","","100811","513063"
"","","","513","","","","91","","513060","513064"
"nop_13_yuki_pose3_loop","0.2","","513","","","1","3","","100811","513065"
"vo_drama_10082013_007","","","513","","0","0","21","","vo_drama_10082013","513066"
"ああ！　みなさんからの視線が\nクウカに、クウカに……！\nいったいどうなってしまうんでしょう！","0","0.5","513","0","1","6","11","0","104511","513067"
"nop_13_kuka_talk_memory2","0.2","","513","","","1","3","","104511","513068"
"","","","513","","","","91","","513067","513069"
"nop_13_kuka_idle_memory2","0.2","","513","","","1","3","","104511","513070"
"vo_drama_10082013_008","","","513","","0","0","21","","vo_drama_10082013","513071"
"さすがショーグン。\nこれなら天下統一も目前デス！","0","0.5","513","0","1","5","11","0","103031","513072"
"nop_talk_joy1","0.2","","513","","","1","3","","103031","513073"
"","","","513","","","","91","","513072","513074"
"nop_idle_joy1","0.2","","513","","","1","3","","103031","513075"
"vo_drama_10082013_009","","","513","","0","0","21","","vo_drama_10082013","513076"
"新年といういい機会だ。\n今年の抱負を発表しようじゃないか。","0","0.5","513","0","1","6","11","0","105331","513077"
"nop_talk_normal","0.2","","513","","","1","3","","105331","513078"
"","","","513","","","","91","","513077","513079"
"nop_idle_normal","0.2","","513","","","1","3","","105331","513080"
"vo_drama_10082013_010","","","513","","0","0","21","","vo_drama_10082013","513081"
"私はもちろん魔法……ではなく、\n立派な司令官になることだ！\nみんなはどうだ？","0","0.5","513","0","1","5","11","0","105331","513082"
"nop_talk_thinking","0.2","","513","","","1","3","","105331","513083"
"1","","","513","","","","93","","2.5","513084"
"nop_talk_surprise2","0.2","","513","","","1","3","","105331","513085"
"1","","","513","","","","93","","1","513086"
"nop_talk_doya","0.2","","513","1","nop_talk_doya_loop","0","3","0.2","105331","513087"
"1","","","513","","","","93","","2.75","513088"
"nop_talk_joy1","0.2","","513","","","1","3","","105331","513089"
"nop_idle_normal_joy","0.2","","513","","","1","3","","105511","513090"
"","","","513","","","","91","","513082","513091"
"nop_idle_joy1","0.2","","513","","","1","3","","105331","513092"
"vo_drama_10082013_011","","","513","","0","0","21","","vo_drama_10082013","513093"
"そんなことよりさ。\nボクってお正月でも美しいよねー\nお正月がめでたいから……ううん、\nむしろボクがお正月をめでたくしてる？","0","0.5","513","0","1","6","11","0","100811","513094"
"nop_talk_thinking","0.2","","513","","","1","3","","100811","513095"
"1","","","513","","","","93","","2","513096"
"nop_idle_normal_suprise1","0.2","","513","","","1","3","","105511","513097"
"1","","","513","","","","93","","2","513098"
"12","0","0","513","0","1","1","12","0","105331","513099"
"nop_idle_normal_bitter","0.2","","513","","","1","3","","105331","513100"
"nop_13_yuki_pose4","0.5","","513","1","nop_talk_arm_crossed_loop2","0","3","0.2","100811","513101"
"1","","","513","","","","93","","4.5","513102"
"nop_talk_memory","0.2","","513","","","1","3","","100811","513103"
"","","","513","","","","91","","513094","513104"
"nop_idle_memory2","0.2","","513","","","1","3","","100811","513105"
"1","","","513","","","","4","","103031","513106"
"nop_talk_surprise1","0.2","","513","","","1","3","","103031","513107"
"4","0","0","513","0","1","0.1","12","0","103031","513108"
"","","","513","","","","91","","513108","513109"
"","","","513","","","","91","","513099","513110"
"vo_drama_10082013_012","","","513","","0","0","21","","vo_drama_10082013","513111"
"ヤヤッ！\nあれはルカのアネゴの釣ったオサカナ！\nキット食べればシュッセウオ！\nサムライマスターに近付けるデス！","0","0.5","513","0","1","5","11","0","103031","513112"
"1","","","513","","","","93","","5","513113"
"1","0","0","513","0","1","1","12","0","105331","513114"
"nop_idle_normal_sad","0.2","","513","","","1","3","","105331","513115"
"1","","","513","","","","93","","0","513116"
"nop_talk_joy2","0.2","","513","","","1","3","","103031","513117"
"","","","513","","","","91","","513112","513118"
"6","0","0","513","0","1","2","12","0","103031","513119"
"nop_run","0.2","","513","","","1","3","","103031","513120"
"-1350","","","513","0","5","-225","2","","103031","513121"
"","","","513","","","","91","","513114","513122"
"vo_drama_10082013_013","","","513","","0","0","21","","vo_drama_10082013","513123"
"ああ、今年はいったいどんな辱めが\nクウカをまってるんでしょうか……\nああ、考えただけで\nクウカは、クウカは……！","0","1.75","513","0","1","5","11","0","104511","513124"
"nop_talk_memory","0.2","","513","","","1","3","","104511","513125"
"1","","","513","","","","93","","7","513126"
"17","0","0","513","0","1","1","12","0","105331","513127"
"nop_idle_jitome","0.2","","513","","","1","3","","105331","513128"
"1","","","513","","","","93","","0.5","513129"
"nop_13_kuka_down_in","0.2","","513","1","nop_13_kuka_down_loop","0","3","0.2","104511","513130"
"","","","513","","","","91","","513124","513131"
"","","","513","","","","91","","513127","513132"
"vo_drama_10082013_014","","","513","","0","0","21","","vo_drama_10082013","513133"
"みんな全然聞いてない……\nだが私はくじけないぞ！\n必ずやみんなを率いて立派な……\nん？　そういえば一人足りない気が……","0","0.5","513","0","1","4","11","0","105331","513134"
"nop_talk_sad3","0.2","","513","","","1","3","","105331","513135"
"1","","","513","","","","93","","3.5","513136"
"nop_talk_guts3","0.2","","513","1","nop_talk_guts3_loop","0","3","0.2","105331","513137"
"1","","","513","","","","93","","3.5","513138"
"nop_talk_sad2_cry","0.2","","513","","","1","3","","105331","513139"
"1","","","513","","","","93","","3.5","513140"
"nop_talk_sad","0.2","","513","","","1","3","","105331","513141"
"","","","513","","","","91","","513134","513142"
"nop_idle_sad","0.2","","513","","","1","3","","105331","513143"
"vo_drama_10082013_015","","","513","","0","0","21","","vo_drama_10082013","513144"
"こ、ここにいますー！\nあの……先輩！　今年は引っ込み思案を\n少しでも改善したいので……ええと……\n本年もよろしくお願いしまひゅっ！","0","3","513","0","1","4","11","0","105511","513145"
"nop_run_sad","0.2","","513","","","1","3","","105511","513146"
"350","","","513","","1","-275","2","","105511","513147"
"","","","513","","","","91","","0","513148"
"0","","","513","","","","4","","105331","513149"
"nop_idle_surprise1","0.2","","513","","","1","3","","105331","513150"
"4","40","","513","","","2","12","","105331","513151"
"nop_13_ayumi_talk_sad","0.2","","513","","","1","3","","105511","513152"
"1","","","513","","","","93","","7","513153"
"nop_look_talk_wish","0.2","","513","","","1","3","","105511","513154"
"1","","","513","","","","93","","7.5","513155"
"nop_13_ayumi_talk_guts2_loop","0.2","","513","","","1","3","","105511","513156"
"","","","513","","","","91","","513145","513157"
"0","","","513","","","","93","","0.5","513158"
"106831","1.95","nop_idle_normal","514","-235","150","102","1","1","1","514001"
"101131","1.95","nop_idle_normal","514","-235","-100","101","1","0","1","514002"
"1","1.95","NoItem","514","-235","-100","104","5","0","1","514003"
"104931","1.95","nop_idle_normal","514","-215","-250","100","1","0","1","514004"
"2","1.95","NoItem","514","-215","-250","103","5","0","1","514005"
"0","","","514","","","","93","","0.5","514006"
"vo_drama_10082014_001","","","514","","0","0","21","","vo_drama_10082014","514007"
"やあ少年。あけましておめでとう。\nこうして新たな年を迎えられたこと\nうれしく思うよ。","0","0.5","514","0","1","8","11","0","106831","514008"
"nop_look_smile","0.2","","514","1","nop_talk_joy1","0","3","0.2","106831","514009"
"1","","","514","","","","93","","2.4","514010"
"nop_talk_thinking","0.2","","514","1","","1","3","","106831","514011"
"","","","514","","","","91","","514008","514012"
"nop_idle_arm_crossed","0.2","","514","","","1","3","","106831","514013"
"vo_drama_10082014_002","","","514","","0","0","21","","vo_drama_10082014","514014"
"お兄ちゃん、近眼新年です！\n今年も妹としてよろしくお願いしま……","0","0.5","514","0","1","8","11","0","101131","514015"
"nop_look_smile","0.2","","514","1","nop_14_rino_look_talk_joy4","0","3","0.2","101131","514016"
"nop_14_shizur_arm_crossed","0.2","","514","","","1","3","","104931","514017"
"1","","","514","","","","93","","2.5","514018"
"nop_14_rino_headbutt","0.2","","514","1","nop_14_rino_headbutt_loop","0","3","0","101131","514019"
"nop_14_rino_headbutt","0","","514","1","nop_14_rino_headbutt_loop","0","3","0","1","514020"
"nop_14_shizuru_headbutt","0","","514","","","0","3","","104931","514021"
"nop_14_shizuru_headbutt","0","","514","","","0","3","","2","514022"
"nop_idle_arm_crossed2","0.2","","514","","","1","3","","106831","514023"
"","","","514","","","","91","","514015","514024"
"vo_drama_10082014_003","","","514","","0","0","21","","vo_drama_10082014","514025"
"弟くん！\nちゃんとおせち食べてる？\nお姉ちゃんが食べさせてあげるね！","0","0.5","514","0","1","8","11","0","104931","514026"
"nop_14_shizuru_talk_joy","0","","514","","","1","3","","104931","514027"
"NoItem","0","","514","","","0","3","","2","514028"
"1","","","514","","","","93","","2.5","514029"
"nop_14_shizuru_talk_memory","0.2","","514","","","1","3","","104931","514030"
"","","","514","","","","91","","514026","514031"
"vo_drama_10082014_004","","","514","","0","0","21","","vo_drama_10082014","514032"
"シズルお姉ちゃん！\n私も！　私もお世話します！\n妹にもその権利はあるんですよ！","0","0.5","514","0","1","8","11","0","101131","514033"
"1","","","514","","","","4","","101131","514034"
"1","","","514","","","","4","","1","514035"
"nop_shock_in","0","","514","1","nop_shock_loop","0","3","","101131","514036"
"NoItem","0","","514","","","0","3","","1","514037"
"1","","","514","","","","93","","1.1","514038"
"nop_talk_guts3_NoBlink","0.2","","514","1","nop_talk_guts3_loop","0","3","0","101131","514039"
"","","","514","","","","91","","514033","514040"
"vo_drama_10082014_005","","","514","","0","0","21","","vo_drama_10082014","514041"
"おっと……\nこらこら、二人とも。\nせっかくの正月なんだ。\n仲良くしないとだめだよ？","0","0.5","514","0","1","8","11","0","106831","514042"
"nop_talk_surprise1","0.2","","514","","","1","3","","106831","514043"
"1","","","514","","","","93","","1","514044"
"nop_talk_joy1_sad","0.2","","514","","","1","3","","106831","514045"
"","","","514","","","","91","","514042","514046"
"nop_idle_normal","0.2","","514","","","1","3","","106831","514047"
"vo_drama_10082014_006","","","514","","0","0","21","","vo_drama_10082014","514048"
"弟くん！\nはいこれ、美味しいよ。\nあーん！","0","0.5","514","0","1","8","11","0","104931","514049"
