051db68566378433bd80fdfb87bf06b7f2f891ad792dd5121d7f72e8a6f52ce2,4331be7f154f2306f9705a7ac703dfcbd6fa5a486cdf6f19572e1cbe07e9e5e4,45aa0c85af77e34c255f880a4e2c2e70208046fd4d31a1b16fa390d2105b7d26,bc653a49e73f4d835412ebad0f3467d2ece1c3d94ac002540805b350e1a30b9c,cdaee4ce0b783f9ceddf21cabd5e2781198c04ef823a505cdb2282df8c6cf334,cb4d66aab72ca2ffd23058c161e24b2da0340a15e37aa7cce345460c909b2c6c,e5785a0e511f2308112d06feb2ac7b46b8b96c350d0c88608cd4743b401eac94,a6cdcd42641e56ab2e7312176d7e823b50e23fa77aaa3b2fcae71a0929f34880,6ec134ec92fd809faf487016aae271654a63aed5b0c87878aaf94426a1fec526,08403b9e68b5be33aecd4d7757dc272453bf676612248024296a6a61a8256f25,780d894922369eac2590e4d643cb8ad82849ed140af76e32936d121342ade0e3,e6d7c05dcba3264fc41248f998d80b021ae063d4d9fb885e60b4f8b552ac223b,70d261d19b3643b4da1adaaf134a61c1c43abdda070c12ff73b20ca5eb5f0c41,efb09fa089a2604b7537a9c26b99fef99da0d2bb46e9dda367951b66bf1f0db3,22d12cd6ca171dfa8c3792ede4079aa67665def2ce0f0701c6b09f1c98e00053,7ac12cb8d078bcf6ffd2f964d288d907b4b74771553811ecd8aaabdf2c523c21,2dbf65e3018f85f5257af895d373c993337678ff90810a76a4d961f8b39cf3b0,33d02f43b35ab117f335944612357e722602e3c7cabbb0d9f68c081b4f82f32e,287981f7054f0a48d9f97b8dc3cbf9667047ed650f1dd75b13e0951824333b28,aab676ab60b661ef4fcb233fd539b5ff62be0a5d47e25bcc58c6e4944c773565
"770116505","450","バトルマス（NORMAL）","0.8","0","-450","0","1.2","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116601","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116602","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116603","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116604","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116605","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116701","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116702","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116703","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116704","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116705","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116801","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116802","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116803","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116804","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116805","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116901","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116902","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116903","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116904","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770116905","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770117001","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770117002","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770117003","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770117004","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770117005","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","1","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770117101","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","1","0","103123","103121","225","-100","0.8","-225","0"
"770117102","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","1","0","103123","103121","225","-100","0.8","-225","0"
"770117103","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","1","0","103123","103121","225","-100","0.8","-225","0"
"770117104","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","1","0","103123","103121","225","-100","0.8","-225","0"
"770117105","450","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","1","0","103123","103121","225","-100","0.8","-225","0"
"770117201","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770117202","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770117203","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770117204","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770117205","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770120101","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770120201","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770120301","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770120401","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770120501","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770120601","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770120701","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770120801","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770120901","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770121001","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770121101","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770121201","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770121301","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770121302","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770121303","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770121304","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770121305","0","バトルマス（EXTREME）","0.8","0","0","-10","1.2","0","0","0.8","0.8","-1","101201","101201","0","-100","0.8","0","0"
"770121401","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770121402","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770121403","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770121404","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770121405","0","バトルマス（EXTREME）","0.8","0","0","-20","1.6","0","0","0.8","0.8","-1","81003801","81003801","0","-100","0.8","0","0"
"770121501","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770121502","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770121503","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770121504","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770121505","0","バトルマス（EXTREME）","0.8","0","0","0","1.4","0","0","0.8","0.8","-1","81000506","81000506","0","-100","0.8","0","0"
"770121601","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770121602","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770121603","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770121604","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770121605","0","バトルマス（EXTREME）","0.8","0","5","-20","1.1","0","0","0.8","0.8","-1","81003301","81003301","0","-100","0.8","0","0"
"770121701","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770121702","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770121703","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770121704","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770121705","0","バトルマス（EXTREME）","0.8","0","-140","140","1.8","0","0","0.8","0.8","-1","81005602","81005602","0","-100","0.8","0","0"
"770121801","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770121802","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770121803","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770121804","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770121805","0","バトルマス（EXTREME）","0.8","0","5","10","1.2","0","0","0.8","0.8","-1","100198","100198","0","-100","0.8","0","0"
"770121901","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770121902","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770121903","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770121904","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770121905","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122001","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122002","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122003","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122004","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122005","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122101","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122102","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122103","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122104","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122105","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122201","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122202","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122203","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122204","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122205","400","バトルマス（EXTREME）","0.8","0","-400","0","0.8","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122301","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122302","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122303","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122304","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122305","400","バトルマス（EXTREME）","1","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122401","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122402","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122403","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122404","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770122405","400","バトルマス（EXTREME）","0.8","0","-400","0","1","0","0","0.8","0.8","0","103123","103121","200","-100","0.8","-200","0"
"770210101","0","バトルマス（NORMAL）","0.8","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770210201","0","バトルマス（NORMAL）","0.8","0","-300","0","0.8","0","0","0.8","0.8","300","103123","103121","0","-100","1","0","0"
"770210301","0","バトルマス（NORMAL）","1","0","-300","0","1","0","0","0.8","0.8","300","103123","103121","0","-100","0.8","0","0"
"770210401","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770210501","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770210601","0","バトルマス（NORMAL）","1.2","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","1","-150","0"
"770210701","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","1","0.8","150","103123","103121","450","-100","1","-150","0"
"770210801","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770210901","0","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770211001","0","バトルマス（NORMAL）","1","0","-450","0","1.2","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770211101","0","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770211201","0","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","150","103123","103121","450","-100","0.8","-150","0"
"770211301","450","バトルマス（NORMAL）","1","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","1.2","-225","0"
"770211401","450","バトルマス（NORMAL）","0.8","0","-450","0","0.8","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
"770211501","450","バトルマス（NORMAL）","0.8","0","-450","0","1","0","0","0.8","0.8","0","103123","103121","225","-100","0.8","-225","0"
