28ba37a92251669f40511945f127148d68d363411f20431a3381490b8ed42758,bb8f96b96d5f75c9e0e4ccd145f9f8430172baa41d8a430de573358d1b4e79c9,e9d27c918c9471bf0e00ba6eed03154103ae156bfd26a65a20a6c0cb2464d2a9,676a4a3dfe9b59a7366e508b25e1e30b01ef6736a85af2e3408cea342ea2aee3,dccfadf55132fa2bfc391f970f6d5be48a44932c5e38fcd05b62bb420152d5b0,33a79ec52ac937a16ea7622db79420e13a14595dab89b453cf9b7d02e8342f81,33ce4139336bef47f22f0c4c74a0bd08620499f1ba2ccd2961c1abdb4dec3e91,ac54288dcf2dffb873c60cbd72e875b93f2b49755c2b014d231e8a91b17f5c0a,56fafcdf6df95ba23093afc41f7edd772803069588ef98941d10f905352a1e51,c3d74fbb99715958d34b5fb8978ff24b86dc139866fea445e55b3c55c153f9f5,66d915d8ec031f8cdc9e5231af8baa4f05502697c81bb5561d97504e7c591df5
"","103611","","1","","","0.2","lsv_idle_normal","1009803","3","1009803029"
"","0.5","","","","","","","1009803","93","1009803030"
"0","100411","","0.5","","","0","10","1009803","12","1009803031"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_smile2","1009803","3","1009803032"
"0","103611","","0.5","","","0","10","1009803","12","1009803033"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_smile2","1009803","3","1009803034"
"0","102011","","0.5","","","0","10","1009803","12","1009803035"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_smile2","1009803","3","1009803036"
"","2","","","","","","","1009803","93","1009803037"
"","103611","","","","","","0","1009803","4","1009803038"
"","103611","","1","","","0.2","lsv_walk","1009803","3","1009803039"
"","103611","","-235","0","0.5","","200","1009803","2","1009803040"
"","0.5","","","","","","","1009803","93","1009803041"
"","103611","","1","","","0.2","lsv_idle_normal","1009803","3","1009803042"
"","0","","","","","","","1009803","93","1009803043"
"","103611","","","","","","1","1009803","4","1009803044"
"","0.6","","","","","","","1009803","93","1009803045"
"","102011","","1","","","0.2","lsv_talk_memory_dere2","1009803","3","1009803046"
"","vo_lsv","","0","","0","","vo_lsv_0321","1009803","21","1009803047"
"0","102011","0","10","1","1","0","クレープ、おいしかったね～\nミミ、食べすぎちゃったかも…\nえへへ♪","1009803","11","1009803048"
"","0","","","","","","","1009803","91","1009803049"
"","102011","","1","","","0.2","lsv_idle_memory","1009803","3","1009803050"
"","100411","","1","","","0.2","lsv_talk_normal","1009803","3","1009803051"
"","vo_lsv","","0","","0","","vo_lsv_0322","1009803","21","1009803052"
"0","100411","0","10","1","1","0","普通においしかったよね！\nほんと、普通に！\n…あ、いい意味でだよ？","1009803","11","1009803053"
"","0","","","","","","","1009803","91","1009803054"
"","100411","","1","","","0.2","lsv_idle_normal_joyR","1009803","3","1009803055"
"","102011","","1","","","0.2","lsv_idle_normal","1009803","3","1009803056"
"","103611","","1","","","0.2","lsv_talk_sad","1009803","3","1009803057"
"","vo_lsv","","0","","0","","vo_lsv_0323","1009803","21","1009803058"
"0","103611","0","10","1","1","0","深くは聞かないであげるよ…\nそれはそれとして、図書館では\n何もわからなかったね。","1009803","11","1009803059"
"","0","","","","","","","1009803","91","1009803060"
"","103611","","1","","","0.2","lsv_idle_sad","1009803","3","1009803061"
"","100411","","1","","","0.2","lsv_talk_cool_normal2_loop","1009803","3","1009803062"
"","vo_lsv","","0","","0","","vo_lsv_0324","1009803","21","1009803063"
"0","100411","0","10","1","1","0","まあ、あれだけの本があれば\nみゅ～ちゃんのことがわかる\n本も、いつか見つかるって！","1009803","11","1009803064"
"","0","","","","","","","1009803","91","1009803065"
"","100411","","1","","","0.2","lsv_idle_cool","1009803","3","1009803066"
"","103611","","1","","","0.2","lsv_talk_joy3_dere","1009803","3","1009803067"
"","vo_lsv","","0","","0","","vo_lsv_0325","1009803","21","1009803068"
"0","103611","0","10","1","1","0","…うん、そうだね。\nまたみんなで行ってみよっ。","1009803","11","1009803069"
"","0","","","","","","","1009803","91","1009803070"
"","103611","","1","","","0.2","lsv_idle_normal","1009803","3","1009803071"
"","102011","","1","","","0.2","lsv_look_talk_normal","1009803","3","1009803072"
"","vo_lsv","","0","","0","","vo_lsv_0326","1009803","21","1009803073"
"0","102011","0","10","1","1","0","あ、そういえば…\nおにいちゃん、図書館で本を\n借りてたよね？　どんな本？","1009803","11","1009803074"
"","0","","","","","","","1009803","91","1009803075"
"0.2","100411","","0","1","lsv_look_idle_normal","0","lsv_choice","1009803","3","1009803076"
"0.2","103611","","0","1","lsv_look_idle_normal","0","lsv_choice","1009803","3","1009803077"
"0.2","102011","","0","1","lsv_look_idle_normal","0","lsv_choice","1009803","3","1009803078"
"","0.1","","","","","","0","1009803","93","1009803079"
"0.2","100411","","-220","2","0.33","","-420","1009803","2","1009803080"
"0.2","103611","","-235","2","0.33","","452","1009803","2","1009803081"
"0.2","102011","","-250","2","0.33","","-545","1009803","2","1009803082"
"","0","","1","","","0.2","0","1009803","22","1009803083"
"","漫画。","","0","","","","1009803087","1009803","103","1009803084"
"","絵本。","","0","","","","1009803111","1009803","103","1009803085"
"","小説。","","0","","","","1009803135","1009803","103","1009803086"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009803","3","1009803087"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009803","3","1009803088"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009803","3","1009803089"
"","0.1","","","","","","0","1009803","93","1009803090"
"0.2","100411","","-220","2","0.33","","-100","1009803","2","1009803091"
"0.2","103611","","-235","2","0.33","","200","1009803","2","1009803092"
"0.2","102011","","-250","2","0.33","","-270","1009803","2","1009803093"
"","0.7","","","","","","0","1009803","93","1009803094"
"0.2","100411","","0","1","lsv_surprise3_kira_loop","0","lsv_surprise3_kira","1009803","3","1009803095"
"","vo_lsv","","0","","0","","vo_lsv_0327","1009803","21","1009803096"
"0","100411","0","10","1","1","0","えっ、漫画あったの！？\nミソギも読みたーい！\nにいちゃん、一緒に読もっ！","1009803","11","1009803097"
"","0","","","","","","","1009803","91","1009803098"
"","100411","","1","","","0.2","lsv_idle_joy_dere","1009803","3","1009803099"
"0.2","102011","","0","1","lsv_talk_guts2_joy2_loop","0","lsv_talk_guts2_joy2","1009803","3","1009803100"
"","vo_lsv","","0","","0","","vo_lsv_0328","1009803","21","1009803101"
"0","102011","0","10","1","1","0","ミミも読みた～い！","1009803","11","1009803102"
"","0","","","","","","","1009803","91","1009803103"
"","102011","","1","","","0.2","lsv_idle_guts2_joy2","1009803","3","1009803104"
"","103611","","1","","","0.2","lsv_talk_joy3_shy","1009803","3","1009803105"
"","vo_lsv","","0","","0","","vo_lsv_0329","1009803","21","1009803106"
"0","103611","0","10","1","1","0","もう、みんなして…\n……あの、私もいいですか？","1009803","11","1009803107"
"","0","","","","","","","1009803","91","1009803108"
"","103611","","1","","","0.2","lsv_idle_joy_shy","1009803","3","1009803109"
"","1009803161","","","","","","","1009803","101","1009803110"
"0.2","100411","","0","1","lsv_idle_normal","0","lsv_choice","1009803","3","1009803111"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009803","3","1009803112"
"0.2","102011","","0","1","lsv_idle_normal","0","lsv_choice","1009803","3","1009803113"
"","0.1","","","","","","0","1009803","93","1009803114"
"0.2","100411","","-220","2","0.33","","-100","1009803","2","1009803115"
"0.2","103611","","-235","2","0.33","","200","1009803","2","1009803116"
"0.2","102011","","-250","2","0.33","","-270","1009803","2","1009803117"
"","0.7","","","","","","0","1009803","93","1009803118"
"","102011","","1","","","0.2","lsv_talk_joy3_blink","1009803","3","1009803119"
"","vo_lsv","","0","","0","","vo_lsv_0330","1009803","21","1009803120"
"0","102011","0","10","1","1","0","わぁっ、絵本？\nミミも読んだことある\nお話かな～？","1009803","11","1009803121"
"","0","","","","","","","1009803","91","1009803122"
"","102011","","1","","","0.2","lsv_idle_normal_joyR","1009803","3","1009803123"
"0.2","103611","","0","1","lsv_talk_doya_loop","0","lsv_talk_doya","1009803","3","1009803124"
"","vo_lsv","","0","","0","","vo_lsv_0331","1009803","21","1009803125"
"0","103611","0","10","1","1","0","絵本には教訓になる\nお話が多いですからね。\nきっといいお勉強になります。","1009803","11","1009803126"
"","0","","","","","","","1009803","91","1009803127"
"","103611","","1","","","0.2","lsv_idle_doya","1009803","3","1009803128"
"0.2","100411","","0","1","lsv_talk_guts2_loop","0","lsv_talk_guts2","1009803","3","1009803129"
"","vo_lsv","","0","","0","","vo_lsv_0332","1009803","21","1009803130"
"0","100411","0","10","1","1","0","せっかくだし、みゅ～ちゃんに\n読み聞かせをしてあげようよ！\n誰が一番上手いか競争だー！","1009803","11","1009803131"
"","0","","","","","","","1009803","91","1009803132"
"","100411","","1","","","0.2","lsv_idle_normal","1009803","3","1009803133"
"","1009803161","","","","","","","1009803","101","1009803134"
"0.2","100411","","0","1","lsv_idle_normal_worry","0","lsv_choice","1009803","3","1009803135"
"0.2","103611","","0","1","lsv_idle_normal","0","lsv_choice","1009803","3","1009803136"
"0.2","102011","","0","1","lsv_idle_normal_joyR","0","lsv_choice","1009803","3","1009803137"
"","0.1","","","","","","0","1009803","93","1009803138"
"0.2","100411","","-220","2","0.33","","-100","1009803","2","1009803139"
"0.2","103611","","-235","2","0.33","","200","1009803","2","1009803140"
"0.2","102011","","-250","2","0.33","","-270","1009803","2","1009803141"
"","0.7","","","","","","0","1009803","93","1009803142"
"0.2","103611","","0","1","lsv_talk_doya_loop","0","lsv_talk_doya","1009803","3","1009803143"
"","vo_lsv","","0","","0","","vo_lsv_0333","1009803","21","1009803144"
"0","103611","0","10","1","1","0","せっかくの図書館ですからね。\n自分の知識になる本を借りる\nのはとてもいいと思いますよ。","1009803","11","1009803145"
"","0","","","","","","","1009803","91","1009803146"
"","103611","","1","","","0.2","lsv_idle_surprise","1009803","3","1009803147"
"","102011","","1","","","0.2","lsv_idle_surprise","1009803","3","1009803148"
"","100411","","1","","","0.2","lsv_talk_tsun_guru","1009803","3","1009803149"
"","vo_lsv","","0","","0","","vo_lsv_0334","1009803","21","1009803150"
"0","100411","0","10","1","1","0","小説…\n文字、文字ばっかりの本…！\nううう…う～ん…がくっ。","1009803","11","1009803151"
"","0","","","","","","","1009803","91","1009803152"
"0.2","100411","","0","1","lsv_gaku_loop","0.2","lsv_gaku","1009803","3","1009803153"
"","103611","","1","","","0.2","lsv_idle_bitter_sad","1009803","3","1009803154"
"","102011","","1","","","0.2","lsv_talk_surprise2","1009803","3","1009803155"
"","vo_lsv","","0","","0","","vo_lsv_0335","1009803","21","1009803156"
"0","102011","0","10","1","1","0","ミ、ミソギちゃ～ん！\nしっかりして～！","1009803","11","1009803157"
"","0","","","","","","","1009803","91","1009803158"
"","102011","","1","","","0.2","lsv_idle_sad","1009803","3","1009803159"
"","1009803161","","","","","","","1009803","101","1009803160"
"","0","","","","","","","1009803","91","1009803161"
"","","","","","","","","1009803","102","1009803162"
"","0","","","","","","0.2","1009803","22","1009803163"
"","0.2","","","","","","","1009803","93","1009803164"
"0","103611","0","1","0","0","0","1","1009803","12","1009803165"
"","103611","","1","","","0.2","lsv_talk_tsun_shy","1009803","3","1009803166"
"","3","","","","","","0","1009803","93","1009803167"
"","103611","","1","","","0.2","lsv_idle_normal_bitter","1009803","3","1009803168"
"0","100411","0","1","0","0","0","4","1009803","12","1009803169"
"0.2","100411","","0","1","lsv_surprise3_surprise_loop","0","lsv_surprise3_surprise","1009803","3","1009803170"
"","3","","","","","","0","1009803","93","1009803171"
"","100411","","1","","","0.2","lsv_idle_sad_normal","1009803","3","1009803172"
"0","102011","0","1","0","0","0","10","1009803","12","1009803173"
"","102011","","1","","","0.2","lsv_talk_joy3_blink","1009803","3","1009803174"
"","3","","","","","","0","1009803","93","1009803175"
"","102011","","1","","","0.2","lsv_idle_joy","1009803","3","1009803176"
"","1009803165","","","","","","","1009803","101","1009803177"
"0","333","","1","0","1","1","1","1009803","6","1009803178"
"","100411","","","","","","1","1009803","4","1009803179"
"","100411","","1","","","0.2","lsv_run","1009803","3","1009803180"
"","100411","","-220","0","0.8","","-750","1009803","2","1009803181"
"","103611","","","","","","0","1009803","4","1009803182"
"","103611","","1","","","0.2","lsv_run","1009803","3","1009803183"
"","103611","","-235","0","0.8","","750","1009803","2","1009803184"
"","102011","","","","","","1","1009803","4","1009803185"
"","102011","","1","","","0.2","lsv_run","1009803","3","1009803186"
"","102011","","-250","0","0.8","","-850","1009803","2","1009803187"
"","0.6","","","","","","","1009803","93","1009803188"
"0","100411","","1","0","1","0.2","1","1009803","6","1009803189"
"0","103611","","1","0","1","0.2","1","1009803","6","1009803190"
"0","102011","","1","0","1","0.2","1","1009803","6","1009803191"
"","0","","","","","","","1009803","91","1009803192"
"0","1","lsv_idle_normal","102","-495","-200","1.95","102011","1009804","1","1009804001"
"1","1","lsv_idle_normal","100","-480","100","1.95","103611","1009804","1","1009804002"
"1","1","lsv_idle_normal","101","-510","270","1.95","100411","1009804","1","1009804003"
"0","1","lsv_white_loop","0","0","0","1","333","1009804","5","1009804004"
"0","333","","1","0","1","0","1","1009804","6","1009804005"
"0","102011","","1","0","1","0","1","1009804","6","1009804006"
"0","103611","","1","0","1","0","1","1009804","6","1009804007"
"0","100411","","1","0","1","0","1","1009804","6","1009804008"
"","1","","","","","","0","1009804","93","1009804009"
"0","333","","1","0.4","1","0.8","1","1009804","6","1009804010"
"0.2","102011","","0","1","lsv_idle_normal","0.2","lsv_jump2","1009804","3","1009804011"
"0.2","103611","","0","1","lsv_idle_normal","0.2","lsv_jump2","1009804","3","1009804012"
"0.2","100411","","0","1","lsv_idle_normal","0.2","lsv_jump2","1009804","3","1009804013"
"","0.3","","","","","","","1009804","93","1009804014"
"","102011","","-235","0","0.75","","-200","1009804","2","1009804015"
"","103611","","-220","0","0.75","","100","1009804","2","1009804016"
"","100411","","-250","0","0.75","","270","1009804","2","1009804017"
"0","102011","","1","1","1","0.4","1","1009804","6","1009804018"
"0","103611","","1","1","1","0.4","1","1009804","6","1009804019"
"0","100411","","1","1","1","0.4","1","1009804","6","1009804020"
"0","102011","","0.2","","0","0","6","1009804","12","1009804021"
"0","103611","","0.2","","0","0","6","1009804","12","1009804022"
"0","100411","","0.2","","0","0","6","1009804","12","1009804023"
"","1.2","","","","","","0","1009804","93","1009804024"
"0.2","100411","","0","1","lsv_talk_cool_normal2_loop","0","lsv_talk_cool_normal2","1009804","3","1009804025"
"","vo_lsv","","0","","0","","vo_lsv_0421","1009804","21","1009804026"
"0","100411","0","10","1","1","0","今日の宿題は楽しかったなー\n勉強もこういう感じのばっかり\nだったらよかったのにっ。","1009804","11","1009804027"
"","0","","","","","","","1009804","91","1009804028"
"","100411","","1","","","0.2","lsv_idle_cool","1009804","3","1009804029"
"","102011","","1","","","0.2","lsv_talk_wish_joy","1009804","3","1009804030"
"","vo_lsv","","0","","0","","vo_lsv_0422","1009804","21","1009804031"
"0","102011","0","10","1","1","0","ミソギちゃんの貯金箱、\nかっこよかったもんね～♪","1009804","11","1009804032"
"","0","","","","","","","1009804","91","1009804033"
"","102011","","1","","","0.2","lsv_idle_wish_joy","1009804","3","1009804034"
"","103611","","1","","","0.2","lsv_talk_thinking","1009804","3","1009804035"
"","vo_lsv","","0","","0","","vo_lsv_0423","1009804","21","1009804036"
"0","103611","0","10","1","1","0","私はちょっと悩んじゃったな…\n知識や知性を表現しようと\nしたんだけど…","1009804","11","1009804037"
"","0","","","","","","","1009804","91","1009804038"
"","103611","","1","","","0.2","lsv_idle_normal","1009804","3","1009804039"
"0.2","100411","","0","1","lsv_talk_arm_crossed_loop2","0","lsv_talk_arm_crossed2","1009804","3","1009804040"
