151233aef2c9cca7fdf47c9016874a4d0e78a5abc424c32b93f916289ade6690,3e77bc722d2e9423ba3fb1eb4d22ab84713eadf3ef83ee1ee1eb0683a67e04ca,545d992f0b0ffd0a50a2c47cebcfed8084b3c440173d7df37f58b53ec399945f,d9581ad73b59a1290b4301248b67cb2fa1ebba9fd826b1fcf79db69f2464c104,af26e2bd4e783ff90c022618b90d28f1ecf91351484caa8be036ef788f2e2ff2,85fa26f672dca5d494308177bfdad4c013dd09b277109fd45737e4173cb5daee,691c7dca8a1900fdf45f6d5b46613bd8ac8628e714f4719b1c6607bb2d2f1c64,4c8ab354477e3ba7a0b9785a228237696cf8dc3280afc6683eea60f798812244,425fef8b4e177b999b465551e35fc0dae55e801bbf8b178f912203e2bf7ccbb8,06fe1750da6284e4729b62b73410269940e24f5d4b22829864324afec182ae5b,1d994f3d35a18b9674e373aceb87b7f6e33117a257364431c26c3201bddabb29
"510038","510028","91","","","510","","","","",""
"510039","103411","3","1","1","510","nop_10_yukari_06","","0.1","nop_10_yukari_05","0.5"
"510040","11","3","1","1","510","nop_10_yukari_06","","0.1","nop_10_yukari_05","0.5"
"510041","103411","2","7","-275","510","2.8","","","350",""
"510042","11","2","7","-275","510","2.8","","","350",""
"510043","104811","11","0","8","510","1","0.5","0","大丈夫よ。\nちゃんと栄養バランスを考えれば……\nって、あら？　ユカリさん？","0"
"510044","104811","3","1","0","510","nop_talk_doya_loop","","0.2","nop_talk_doya","0.2"
"510045","3","93","","","510","","","","1",""
"510046","104811","4","","","510","","","","0",""
"510047","104811","3","1","0","510","nop_talk_surprise1","","0.2","nop_surprise","0.2"
"510048","103231","3","","1","510","","","","nop_idle_normal_suprise1","0.2"
"510049","104611","3","","1","510","","","","nop_idle_normal_suprise1","0.2"
"510050","510043","91","","","510","","","","",""
"510051","104811","3","","1","510","","","","nop_idle_surprise1","0.2"
"510052","510041","91","","","510","","","","",""
"510053","103411","11","0","8","510","1","0.5","0","んふふ～♪\n麦しゅわ麦しゅわ飲み放題～！\nうへへへ、最高よ～！","0"
"510054","103411","3","","1","510","","","","nop_10_yukari_04","0.2"
"510055","11","3","","1","510","","","","nop_10_yukari_04","0.2"
"510056","1.5","93","","","510","","","","1",""
"510057","103411","3","1","0","510","nop_10_yukari_06","","0.2","nop_10_yukari_07","0.2"
"510058","11","3","1","0","510","nop_10_yukari_06","","0.2","nop_10_yukari_07","0.2"
"510059","510053","91","","","510","","","","",""
"510060","103411","12","0","1","510","1","0","0","6","0"
"510061","104611","11","0","8","510","1","0.5","0","これは……栄養バランスとか関係なく\n完全に出来あがっちゃってるにゃ……\nユカリー！　しっかりするにゃー！\nそれ絶対あとで後悔するやつにゃー！","0"
"510062","104611","3","1","0","510","nop_10_tamaki_talk_doya_jitome_loop","","0.2","nop_10_tamaki_talk_doya_jitome","0.2"
"510063","4.5","93","","","510","","","","1",""
"510064","104611","3","1","0","510","nop_10_tamaki_guts_angry2_loop","","0.2","nop_10_tamaki_guts_angry2","0.2"
"510065","2.5","93","","","510","","","","1",""
"510066","104611","3","","1","510","","","","nop_talk_anger2","0.2"
"510067","510061","91","","","510","","","","",""
"510068","104611","3","","1","510","","","","nop_idle_anger2","0.2"
"510069","103231","11","0","8","510","1","0.5","0","みなさん盛り上がってますわね。\n今年もいい年になりそうで\n楽しみですわ～！","0"
"510070","103231","3","","1","510","","","","nop_talk_joy3_blink","0.2"
"510071","2.5","93","","","510","","","","1",""
"510072","103231","3","","1","510","","","","nop_talk_joy1","0.2"
"510073","510069","91","","","510","","","","",""
"510074","103231","3","","1","510","","","","nop_idle_joy1","0.2"
"510075","0.5","93","","","510","","","","0",""
"511001","1","1","-255","101","511","-150","nop_idle_arm_crossed","0","100911","1.95"
"511002","1","1","-255","100","511","150","nop_idle_joy_normal","1","101311","1.95"
"511003","1","1","-275","105","511","-300","nop_idle_wish","0","102711","1.95"
"511004","1","1","-275","104","511","300","nop_idle_normal","1","105111","1.95"
"511005","0.5","93","","","511","","","","0",""
"511006","102711","3","","1","511","","","","nop_11_eriko_talk_wish","0.2"
"511007","vo_drama_10082011","21","","0","511","0","","","vo_drama_10082011_001",""
"511008","102711","11","0","8","511","1","0.5","0","ああ、あなた様。\nあけましておめでとうございます。\n今年もよろしくお願いいたしますわ。\nクスクス……","0"
"511009","2","93","","","511","","","","1",""
"511010","102711","3","1","0","511","nop_11_eriko_talk_wish","","0.2","nop_bow2","0.2"
"511011","3.5","93","","","511","","","","1",""
"511012","102711","3","","0","511","","","","nop_11_eriko_smile","0.2"
"511013","511008","91","","","511","","","","",""
"511014","102711","3","","1","511","","","","nop_idle_wish","0.2"
"511015","100911","3","1","0","511","nop_11_anna_huhuStand_loop","","0","nop_11_anna_huhuStand_in","0.2"
"511016","vo_drama_10082011","21","","0","511","0","","","vo_drama_10082011_002",""
"511017","100911","11","0","8","511","1","0.5","0","おお、シグルドよ！\n楽しませてもらっているぞ！\n見事な滅びを超えし黎明の祝祭\nではないか！","0"
"511018","3","93","","","511","","","","1",""
"511019","100911","3","1","0","511","nop_11_anna_ahahaStand_loop","","0","nop_11_anna_ahahaStand_in","0.2"
"511020","511017","91","","","511","","","","",""
"511021","100911","3","","1","511","","","","nop_idle_arm_crossed","0.2"
"511022","105111","3","","1","511","","","","nop_talk_bitter","0.2"
"511023","vo_drama_10082011","21","","0","511","0","","","vo_drama_10082011_003",""
"511024","105111","11","0","8","511","1","0.5","0","ふふっ、今日はお招きありがとう。\n年末は大変だったみたいね。","0"
"511025","2.5","93","","","511","","","","1",""
"511026","105111","3","","1","511","","","","nop_look_talk_normal","0.2"
"511027","511024","91","","","511","","","","",""
"511028","105111","3","","1","511","","","","nop_idle_normal","0.2"
"511029","101311","3","","1","511","","","","nop_talk_joy2","0.2"
"511030","vo_drama_10082011","21","","0","511","0","","","vo_drama_10082011_004",""
"511031","101311","11","0","8","511","1","0.5","0","ルカ姉も水くさいにゃー。\n呼んでくれたらナナカちゃんたちも\nアシストに飛んでったのにさ！","0"
"511032","511031","91","","","511","","","","",""
"511033","101311","3","","1","511","","","","nop_idle_joy_normal","0.2"
"511034","100911","3","1","0","511","nop_15_tsumugi_talk_arm_crossed_loop","","0.2","nop_15_tsumugi_talk_arm_crossed","0.2"
"511035","vo_drama_10082011","21","","0","511","0","","","vo_drama_10082011_005",""
"511036","100911","11","0","8","511","1","0.5","0","うむ！\n我らの破壊の協奏曲でいかなる状況も\n吹き飛ばしてやったというのに！","0"
"511037","511036","91","","","511","","","","",""
"511038","100911","3","","1","511","","","","nop_idle_arm_crossed","0.2"
"511039","105111","3","","1","511","","","","nop_talk_sad2","0.2"
"511040","vo_drama_10082011","21","","0","511","0","","","vo_drama_10082011_006",""
"511041","105111","11","0","8","511","1","0.5","0","材料集めなんだから\n吹き飛ばしちゃだめでしょうに。\nまあ去年はみんな個別に活動してたから\nこうして会えてうれしいわ。","0"
"511042","4","93","","","511","","","","1",""
"511043","105111","3","","1","511","","","","nop_talk_normal","0.2"
"511044","511041","91","","","511","","","","",""
"511045","105111","3","","1","511","","","","nop_idle_normal","0.2"
"511046","102711","3","","1","511","","","","nop_talk_sad2","0.2"
"511047","vo_drama_10082011","21","","0","511","0","","","vo_drama_10082011_007",""
"511048","102711","11","0","8","511","1","0.5","0","でもこの会場……\nあなた様に付きまとう不埒者の\n気配を感じますね。\n許さない許さない許さない……","0"
"511049","4.2","93","","","511","","","","1",""
"511050","102711","3","","1","511","","","","nop_talk_wish2","0.2"
"511051","0.2","93","","","511","","","","1",""
"511052","100911","3","","1","511","","","","nop_11_anna_idle_sad","0.2"
"511053","105111","3","","1","511","","","","nop_11_mitsuki_idle_arm_crossed","0.2"
"511054","101311","3","","1","511","","","","nop_11_nanaka_idle_wish","0.2"
"511055","511048","91","","","511","","","","",""
"511056","102711","3","","1","511","","","","nop_idle_wish2","0.2"
"511057","101311","3","","1","511","","","","nop_11_nanaka_talk_nervous","0.2"
"511058","vo_drama_10082011","21","","0","511","0","","","vo_drama_10082011_008",""
"511059","101311","11","0","8","511","1","0.5","0","エ、エリコ様落ち着こ？\nとりあえず黄昏の都の場所でも\nみんなで考えながら、ね？","0"
"511060","3.5","93","","","511","","","","1",""
"511061","101311","3","","1","511","","","","nop_11_nanaka_talk_wish","0.2"
"511062","511059","91","","","511","","","","",""
"511063","101311","3","","1","511","","","","nop_11_nanaka_idle_wish","0.2"
"511064","0.5","93","","","511","","","","0",""
"512001","1","1","-265","105","512","150","nop_idle_wish","1","101831","1.95"
"512002","1","1","-255","103","512","-150","nop_idle_joy1","0","101611","1.95"
"512003","1","1","-275","104","512","-300","nop_idle_joy_normal","0","105011","1.95"
"512004","0.5","93","","","512","","","","0",""
"512005","101611","12","","0.5","512","","","","4","0"
"512006","101611","3","","1","512","","","","nop_idle_joy1_wink","0.2"
"512007","512005","91","","","512","","","","",""
"512008","vo_drama_10082012","21","","0","512","0","","","vo_drama_10082012_001",""
"512009","101611","11","0","8","512","1","0.5","0","あ！　ヒデサイ！\nあけおめー！\n今年もよろしくね！","0"
"512010","101611","3","","1","512","","","","nop_12_suzuna_talk_surprise","0.2"
"512011","1","93","","","512","","","","1",""
"512012","101611","3","1","0","512","nop_12_suzuna_pose","","0.2","nop_12_suzuna_smile","0.2"
"512013","512009","91","","","512","","","","",""
"512014","101611","3","1","0","512","nop_idle_joy1","","0.1","nop_12_suzuna_pose_to_joy2","0.2"
"512015","vo_drama_10082012","21","","0","512","0","","","vo_drama_10082012_002",""
"512016","105011","11","0","8","512","1","0.5","0","なかなかの新年会じゃない。\nま、アタシみたいなレディを\n招待するんだから\nこれくらいじゃないとね。","0"
"512017","105011","3","","1","512","","","","nop_talk_joy1","0.2"
"512018","2","93","","","512","","","","1",""
"512019","105011","3","1","0","512","nop_talk_arm_crossed_loop","","0.2","nop_talk_arm_crossed","0.2"
"512020","512016","91","","","512","","","","",""
"512021","105011","3","","1","512","","","","nop_idle_arm_crossed","0.2"
"512022","vo_drama_10082012","21","","0","512","0","","","vo_drama_10082012_003",""
"512023","101831","11","0","8","512","1","0.5","0","あけましておめでとう。\n本当、立派な新年会ね。\nたくさん人が来ていて、\n先生緊張しちゃうわ。","0"
"512024","101831","3","1","0","512","nop_talk_joy1","","0.2","nop_bow","0.2"
"512025","4.5","93","","","512","","","","1",""
"512026","101831","3","","1","512","","","","nop_talk_bitter","0.2"
"512027","512023","91","","","512","","","","",""
"512028","101831","3","","1","512","","","","nop_idle_bitter","0.2"
"512029","vo_drama_10082012","21","","0","512","0","","","vo_drama_10082012_004",""
"512030","101611","11","0","8","512","1","0.5","0","えー？　ちゃんイオ真面目すぎ！\nおせちも美味しいし\n楽しまなきゃソンだよ。ねー？","0"
"512031","101611","3","","1","512","","","","nop_talk_joy1","0.2"
"512032","512030","91","","","512","","","","",""
"512033","101611","3","","1","512","","","","nop_idle_joy_normal","0.2"
"512034","vo_drama_10082012","21","","0","512","0","","","vo_drama_10082012_005",""
"512035","105011","11","0","8","512","1","0.5","0","新しい年を乗り切るために\n大人にはこういう\n息抜きも必要なのよ。\n……たぶん。","0"
"512036","105011","3","","1","512","","","","nop_talk_thinking","0.2"
"512037","4.5","93","","","512","","","","1",""
"512038","105011","3","","1","512","","","","nop_talk_worry","0.2"
"512039","512035","91","","","512","","","","",""
"512040","105011","3","","1","512","","","","nop_idle_normal","0.2"
"512041","vo_drama_10082012","21","","0","512","0","","","vo_drama_10082012_006",""
"512042","101831","11","0","8","512","1","0.5","0","新しい年と言えば\nみんな、冬休みの宿題は\nちゃんとしているかしら？\n先生、新学期を楽しみにしてるわね。","0"
"512043","101831","3","","1","512","","","","nop_talk_normal","0.2"
"512044","4.5","93","","","512","","","","1",""
"512045","101831","3","","1","512","","","","nop_talk_joy1","0.2"
"512046","105011","3","","1","512","","","","nop_12_misaki_stop","5"
"512047","101611","3","","1","512","","","","nop_12_suzuna_stop2","5"
"512048","512042","91","","","512","","","","",""
"512049","101831","3","","1","512","","","","nop_idle_joy1","0.2"
"512050","105011","12","0","1.5","512","1","0","0","12","0"
"512051","101611","12","0","1.5","512","1","0","0","12","0"
"512052","0","91","","","512","","","","",""
"512053","vo_drama_10082012","21","","0","512","0","","","vo_drama_10082012_007",""
"512054","105011","11","0","8","512","1","0.5","0","しゅく……だい……？\nえ？　あったっけ？　スズナ？","0"
"512055","105011","3","","1","512","","","","nop_talk_surprise2","0.2"
"512056","101611","3","","1","512","","","","nop_idle_surprise2","0.2"
"512057","2","93","","","512","","","","1",""
"512058","101611","3","","1","512","","","","nop_idle_sad3","0.2"
"512059","1","93","","","512","","","","1",""
"512060","105011","3","","1","512","","","","nop_talk_worry","0.2"
"512061","512054","91","","","512","","","","",""
"512062","105011","3","","1","512","","","","nop_idle_worry","0.2"
"512063","vo_drama_10082012","21","","0","512","0","","","vo_drama_10082012_008",""
"512064","101611","11","0","8","512","1","0.5","0","……ヒデサーイ！\nあとでミサキっちもまぜて\n宿題教えて～！","0"
"512065","101611","3","","1","512","","","","nop_talk_tsun_pain","0.2"
"512066","3","93","","","512","","","","1",""
"512067","101611","3","","1","512","","","","nop_12_suzuna_talk_wish","0.2"
"512068","0.5","93","","","512","","","","1",""
"512069","105011","3","","1","512","","","","nop_12_suzuna_idle_wish","0.2"
"512070","512064","91","","","512","","","","",""
"512071","101611","3","","1","512","","","","nop_12_suzuna_idle_wish","0.2"
"512072","0.5","93","","","512","","","","0",""
"512073","0.5","93","","","512","","","","0",""
"513001","1","1","-255","104","513","150","nop_idle_normal","1","105331","1.95"
"513002","1","1","-280","103","513","-100","nop_idle_joy1","1","104511","1.95"
"513003","1","1","-180","101","513","-330","nop_idle_guts2","0","103031","1.95"
"513004","1","1","-270","102","513","-500","nop_idle_thinking","0","100811","1.95"
"513005","1","1","-255","105","513","600","nop_idle_sad","1","105511","1.95"
"513006","0.5","93","","","513","","","","0",""
"513007","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_001",""
"513008","105331","11","0","5","513","1","0.5","0","あけましておめでとう！\nお招きにあずかり参上したぞ！\nってこらみんな！\nちゃんと整列しないか！","0"
"513009","105331","3","1","0","513","nop_13_monica_talk_doya_loop","","0.2","nop_13_monica_talk_doya","0.2"
"513010","5","93","","","513","","","","1",""
"513011","105331","3","","1","513","","","","nop_talk_anger2","0.2"
"513012","513008","91","","","513","","","","",""
"513013","105331","3","","1","513","","","","nop_idle_anger2","0.2"
"513014","104511","3","","1","513","","","","nop_walk_glad","0.2"
"513015","104511","2","","-255","513","1.9","","","-150",""
"513016","0.3","93","","","513","","","","",""
"513017","103031","3","","1","513","","","","nop_run","0.2"
"513018","103031","2","","-225","513","1.6","","","-300",""
"513019","0.3","93","","","513","","","","",""
"513020","105511","3","","1","513","","","","nop_walk_knmn","0.2"
"513021","105511","2","","-270","513","1.3","","","400",""
"513022","0.3","93","","","513","","","","",""
"513023","100811","3","","1","513","","","","nop_walk_kyapi","0.2"
"513024","100811","2","","-255","513","1","","","-450",""
"513025","105331","3","1","0","513","nop_idle_doya","","0.2","nop_talk_doya","0.2"
"513026","513024","91","","","513","","","","",""
"513027","104511","4","","","513","","","","0",""
"513028","104511","3","","1","513","","","","nop_idle_normal","0.2"
"513029","103031","3","","1","513","","","","nop_idle_normal","0.2"
"513030","105511","3","","1","513","","","","nop_idle_normal","0.2"
"513031","100811","3","","1","513","","","","nop_idle_normal","0.2"
"513032","513015","91","","","513","","","","",""
"513033","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_002",""
"513034","103031","11","0","5","513","1","0.5","0","ショーグン！　アケオメデース！\nトーゴクのオセチがこんなにタクサン！\nまさに極楽デース！","0"
"513035","103031","3","","1","513","","","","nop_talk_joy1","0.2"
"513036","3","93","","","513","","","","1",""
"513037","103031","3","","1","513","","","","nop_talk_joy2","0.2"
"513038","3.5","93","","","513","","","","1",""
"513039","103031","3","","1","513","","","","nop_talk_memory","0.2"
"513040","513034","91","","","513","","","","",""
"513041","103031","3","","1","513","","","","nop_idle_memory2","0.2"
"513042","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_003",""
"513043","100811","11","0","5","513","1","0.5","0","ふふ。ボクを呼んでくれて正解だよ。\nこの新年の晴れやかな日にこそ\nボクの輝く美貌が必要だからね！","0"
"513044","100811","3","","1","513","","","","nop_talk_thinking","0.2"
"513045","513043","91","","","513","","","","",""
"513046","100811","3","","1","513","","","","nop_idle_thinking","0.2"
"513047","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_004",""
"513048","104511","11","0","5","513","1","0.5","0","クウカはこんな新年早々に\n豪華な料理とたくさんの人の前で\nドSさんに弄ばれ辱めを……！\nぐふふ……ぐふふふふ。","0"
"513049","104511","3","","1","513","","","","nop_13_kuka_talk_memory1","0.2"
"513050","513048","91","","","513","","","","",""
"513051","104511","3","","1","513","","","","nop_13_kuka_idle_memory1","0.2"
"513052","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_005",""
"513053","105331","11","0","5","513","1","0.5","0","これだけの人数に会うのは\nギルドレースの祝賀会以来か。\n貴公の人望にはおそれいるな。","0"
"513054","105331","3","","1","513","","","","nop_talk_wish","0.2"
"513055","5","93","","","513","","","","1",""
"513056","105331","3","1","0","513","nop_13_monica_talk_arm_crossed_loop","","0.2","nop_13_monica_talk_arm_crossed","0.2"
"513057","513053","91","","","513","","","","",""
"513058","105331","3","","1","513","","","","nop_13_monica_idle_arm_crossed","0.2"
"513059","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_006",""
"513060","100811","11","0","6","513","1","0.5","0","この場にいるたくさんの人たちに\nボクの美しさを届けられるのは\nキミのおかげだよ。","0"
"513061","100811","3","1","0","513","nop_13_yuki_pose_loop","","0.2","nop_13_yuki_pose","0.2"
"513062","5","93","","","513","","","","1",""
"513063","100811","3","","1","513","","","","nop_13_yuki_pose2_loop","0.2"
"513064","513060","91","","","513","","","","",""
"513065","100811","3","","1","513","","","","nop_13_yuki_pose3_loop","0.2"
"513066","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_007",""
"513067","104511","11","0","6","513","1","0.5","0","ああ！　みなさんからの視線が\nクウカに、クウカに……！\nいったいどうなってしまうんでしょう！","0"
"513068","104511","3","","1","513","","","","nop_13_kuka_talk_memory2","0.2"
"513069","513067","91","","","513","","","","",""
"513070","104511","3","","1","513","","","","nop_13_kuka_idle_memory2","0.2"
"513071","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_008",""
"513072","103031","11","0","5","513","1","0.5","0","さすがショーグン。\nこれなら天下統一も目前デス！","0"
"513073","103031","3","","1","513","","","","nop_talk_joy1","0.2"
"513074","513072","91","","","513","","","","",""
"513075","103031","3","","1","513","","","","nop_idle_joy1","0.2"
"513076","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_009",""
"513077","105331","11","0","6","513","1","0.5","0","新年といういい機会だ。\n今年の抱負を発表しようじゃないか。","0"
"513078","105331","3","","1","513","","","","nop_talk_normal","0.2"
"513079","513077","91","","","513","","","","",""
"513080","105331","3","","1","513","","","","nop_idle_normal","0.2"
"513081","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_010",""
"513082","105331","11","0","5","513","1","0.5","0","私はもちろん魔法……ではなく、\n立派な司令官になることだ！\nみんなはどうだ？","0"
"513083","105331","3","","1","513","","","","nop_talk_thinking","0.2"
"513084","2.5","93","","","513","","","","1",""
"513085","105331","3","","1","513","","","","nop_talk_surprise2","0.2"
"513086","1","93","","","513","","","","1",""
"513087","105331","3","1","0","513","nop_talk_doya_loop","","0.2","nop_talk_doya","0.2"
"513088","2.75","93","","","513","","","","1",""
"513089","105331","3","","1","513","","","","nop_talk_joy1","0.2"
"513090","105511","3","","1","513","","","","nop_idle_normal_joy","0.2"
"513091","513082","91","","","513","","","","",""
"513092","105331","3","","1","513","","","","nop_idle_joy1","0.2"
"513093","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_011",""
"513094","100811","11","0","6","513","1","0.5","0","そんなことよりさ。\nボクってお正月でも美しいよねー\nお正月がめでたいから……ううん、\nむしろボクがお正月をめでたくしてる？","0"
"513095","100811","3","","1","513","","","","nop_talk_thinking","0.2"
"513096","2","93","","","513","","","","1",""
"513097","105511","3","","1","513","","","","nop_idle_normal_suprise1","0.2"
"513098","2","93","","","513","","","","1",""
"513099","105331","12","0","1","513","1","0","0","12","0"
"513100","105331","3","","1","513","","","","nop_idle_normal_bitter","0.2"
"513101","100811","3","1","0","513","nop_talk_arm_crossed_loop2","","0.2","nop_13_yuki_pose4","0.5"
"513102","4.5","93","","","513","","","","1",""
"513103","100811","3","","1","513","","","","nop_talk_memory","0.2"
"513104","513094","91","","","513","","","","",""
"513105","100811","3","","1","513","","","","nop_idle_memory2","0.2"
"513106","103031","4","","","513","","","","1",""
"513107","103031","3","","1","513","","","","nop_talk_surprise1","0.2"
"513108","103031","12","0","0.1","513","1","0","0","4","0"
"513109","513108","91","","","513","","","","",""
"513110","513099","91","","","513","","","","",""
"513111","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_012",""
"513112","103031","11","0","5","513","1","0.5","0","ヤヤッ！\nあれはルカのアネゴの釣ったオサカナ！\nキット食べればシュッセウオ！\nサムライマスターに近付けるデス！","0"
"513113","5","93","","","513","","","","1",""
"513114","105331","12","0","1","513","1","0","0","1","0"
"513115","105331","3","","1","513","","","","nop_idle_normal_sad","0.2"
"513116","0","93","","","513","","","","1",""
"513117","103031","3","","1","513","","","","nop_talk_joy2","0.2"
"513118","513112","91","","","513","","","","",""
"513119","103031","12","0","2","513","1","0","0","6","0"
"513120","103031","3","","1","513","","","","nop_run","0.2"
"513121","103031","2","0","-225","513","5","","","-1350",""
"513122","513114","91","","","513","","","","",""
"513123","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_013",""
"513124","104511","11","0","5","513","1","1.75","0","ああ、今年はいったいどんな辱めが\nクウカをまってるんでしょうか……\nああ、考えただけで\nクウカは、クウカは……！","0"
"513125","104511","3","","1","513","","","","nop_talk_memory","0.2"
"513126","7","93","","","513","","","","1",""
"513127","105331","12","0","1","513","1","0","0","17","0"
"513128","105331","3","","1","513","","","","nop_idle_jitome","0.2"
"513129","0.5","93","","","513","","","","1",""
"513130","104511","3","1","0","513","nop_13_kuka_down_loop","","0.2","nop_13_kuka_down_in","0.2"
"513131","513124","91","","","513","","","","",""
"513132","513127","91","","","513","","","","",""
"513133","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_014",""
"513134","105331","11","0","4","513","1","0.5","0","みんな全然聞いてない……\nだが私はくじけないぞ！\n必ずやみんなを率いて立派な……\nん？　そういえば一人足りない気が……","0"
"513135","105331","3","","1","513","","","","nop_talk_sad3","0.2"
"513136","3.5","93","","","513","","","","1",""
"513137","105331","3","1","0","513","nop_talk_guts3_loop","","0.2","nop_talk_guts3","0.2"
"513138","3.5","93","","","513","","","","1",""
"513139","105331","3","","1","513","","","","nop_talk_sad2_cry","0.2"
"513140","3.5","93","","","513","","","","1",""
"513141","105331","3","","1","513","","","","nop_talk_sad","0.2"
"513142","513134","91","","","513","","","","",""
"513143","105331","3","","1","513","","","","nop_idle_sad","0.2"
"513144","vo_drama_10082013","21","","0","513","0","","","vo_drama_10082013_015",""
"513145","105511","11","0","4","513","1","3","0","こ、ここにいますー！\nあの……先輩！　今年は引っ込み思案を\n少しでも改善したいので……ええと……\n本年もよろしくお願いしまひゅっ！","0"
"513146","105511","3","","1","513","","","","nop_run_sad","0.2"
"513147","105511","2","","-275","513","1","","","350",""
"513148","0","91","","","513","","","","",""
"513149","105331","4","","","513","","","","0",""
"513150","105331","3","","1","513","","","","nop_idle_surprise1","0.2"
"513151","105331","12","","2","513","","","","4","40"
"513152","105511","3","","1","513","","","","nop_13_ayumi_talk_sad","0.2"
"513153","7","93","","","513","","","","1",""
"513154","105511","3","","1","513","","","","nop_look_talk_wish","0.2"
"513155","7.5","93","","","513","","","","1",""
"513156","105511","3","","1","513","","","","nop_13_ayumi_talk_guts2_loop","0.2"
"513157","513145","91","","","513","","","","",""
"513158","0.5","93","","","513","","","","0",""
"514001","1","1","-235","102","514","150","nop_idle_normal","1","106831","1.95"
"514002","1","1","-235","101","514","-100","nop_idle_normal","0","101131","1.95"
"514003","1","5","-235","104","514","-100","NoItem","0","1","1.95"
"514004","1","1","-215","100","514","-250","nop_idle_normal","0","104931","1.95"
"514005","1","5","-215","103","514","-250","NoItem","0","2","1.95"
"514006","0.5","93","","","514","","","","0",""
"514007","vo_drama_10082014","21","","0","514","0","","","vo_drama_10082014_001",""
"514008","106831","11","0","8","514","1","0.5","0","やあ少年。あけましておめでとう。\nこうして新たな年を迎えられたこと\nうれしく思うよ。","0"
"514009","106831","3","1","0","514","nop_talk_joy1","","0.2","nop_look_smile","0.2"
"514010","2.4","93","","","514","","","","1",""
"514011","106831","3","1","1","514","","","","nop_talk_thinking","0.2"
"514012","514008","91","","","514","","","","",""
"514013","106831","3","","1","514","","","","nop_idle_arm_crossed","0.2"
"514014","vo_drama_10082014","21","","0","514","0","","","vo_drama_10082014_002",""
"514015","101131","11","0","8","514","1","0.5","0","お兄ちゃん、近眼新年です！\n今年も妹としてよろしくお願いしま……","0"
"514016","101131","3","1","0","514","nop_14_rino_look_talk_joy4","","0.2","nop_look_smile","0.2"
"514017","104931","3","","1","514","","","","nop_14_shizur_arm_crossed","0.2"
"514018","2.5","93","","","514","","","","1",""
"514019","101131","3","1","0","514","nop_14_rino_headbutt_loop","","0","nop_14_rino_headbutt","0.2"
"514020","1","3","1","0","514","nop_14_rino_headbutt_loop","","0","nop_14_rino_headbutt","0"
"514021","104931","3","","0","514","","","","nop_14_shizuru_headbutt","0"
"514022","2","3","","0","514","","","","nop_14_shizuru_headbutt","0"
"514023","106831","3","","1","514","","","","nop_idle_arm_crossed2","0.2"
"514024","514015","91","","","514","","","","",""
"514025","vo_drama_10082014","21","","0","514","0","","","vo_drama_10082014_003",""
"514026","104931","11","0","8","514","1","0.5","0","弟くん！\nちゃんとおせち食べてる？\nお姉ちゃんが食べさせてあげるね！","0"
"514027","104931","3","","1","514","","","","nop_14_shizuru_talk_joy","0"
"514028","2","3","","0","514","","","","NoItem","0"
"514029","2.5","93","","","514","","","","1",""
"514030","104931","3","","1","514","","","","nop_14_shizuru_talk_memory","0.2"
"514031","514026","91","","","514","","","","",""
"514032","vo_drama_10082014","21","","0","514","0","","","vo_drama_10082014_004",""
"514033","101131","11","0","8","514","1","0.5","0","シズルお姉ちゃん！\n私も！　私もお世話します！\n妹にもその権利はあるんですよ！","0"
"514034","101131","4","","","514","","","","1",""
"514035","1","4","","","514","","","","1",""
"514036","101131","3","1","0","514","nop_shock_loop","","","nop_shock_in","0"
"514037","1","3","","0","514","","","","NoItem","0"
"514038","1.1","93","","","514","","","","1",""
"514039","101131","3","1","0","514","nop_talk_guts3_loop","","0","nop_talk_guts3_NoBlink","0.2"
"514040","514033","91","","","514","","","","",""
"514041","vo_drama_10082014","21","","0","514","0","","","vo_drama_10082014_005",""
"514042","106831","11","0","8","514","1","0.5","0","おっと……\nこらこら、二人とも。\nせっかくの正月なんだ。\n仲良くしないとだめだよ？","0"
"514043","106831","3","","1","514","","","","nop_talk_surprise1","0.2"
"514044","1","93","","","514","","","","1",""
"514045","106831","3","","1","514","","","","nop_talk_joy1_sad","0.2"
"514046","514042","91","","","514","","","","",""
"514047","106831","3","","1","514","","","","nop_idle_normal","0.2"
"514048","vo_drama_10082014","21","","0","514","0","","","vo_drama_10082014_006",""
"514049","104931","11","0","8","514","1","0.5","0","弟くん！\nはいこれ、美味しいよ。\nあーん！","0"
"514050","104931","3","","1","514","","","","nop_14_shizuru_talk_joy","0.2"
"514051","1","93","","","514","","","","",""
