09ec7e67ae22ba5d49f18fe74f186270fcda4a5b72d4617c035bd44b195700a0,b405c3126f44aa1b577e8e3098c1c2c842fb4414bb42e705e0c7daf061d1c5ab,990c0abf9ea21e3a6fe5cdb4c860db965106fcc9ba43a21ea763ae2fce6578ee,b7a06d0da18854a4c6508849b758bb6ba514b5319fb8d23fdf173ae7cbbf7044,bafa88523234068b8fec4509830e985687052491203c7726b5ce1a3ecc0418fc,3a445b0a93378e66a6b7b0c7f1cce0d1c1819fed7e00e8821c37ae09aedccd96,4950eebaef60026558f4798f8df377380cd835cf867a16ee64ddf3b9098e8ddb,e66717025cdc755a69aae87fb817db0d94a52558766d773e4d322ea56cec6c51,fe0b40374f07c499a21919c28260f868772e38bf53887096efc6dcb20f9f5379,ca680ce50f13236d4bdc1708dceaa15fffdf5142a33eda4a55aa494117c33d33,ea61fa7cbfb054cb3595c339a38a4b45930d031d628a6fdaaa3750f4afe99201,d1011ef0f00ea48aa5c96d4ce7fbff8cf764bceb751cba7caae95cb36ca08e39,2446929ceb29310f781dda0de70c9fbdad3683d099e652477d620aed50a46a9f,20b71ea5649a33fa0a8427724f0ac3a291c138732f368488e52f6977e1c5984e,a1595080253ed69fb5b14d445988ad872ff2f7d054f8b8bc523c90e3f054cf6c,64304b8ac8a804506d0d1f51f1be8f57019e27a174b14b5b5dbb98da8ec70770,0a6c8c9c688b7be984d09e0168758ea114784575140b82d9427298214e3eaa00,7e3ee7a705b5004d8f611b4f3d2582a4651e55a22c334fa79ba4b2dcfd4320eb,0cd552365cb91a654f1df9a5ebd5e778d99b8891a9b74a5cc37d1f744234c434,e291ffbfff9ebd5d897f8a3b9679e5165dcd421dd2563785ce27f0d748cf7d19,ecab7d741843185242d95c95636b14e6caf49fbafb9d297dd40e494332fb16f7
"0","3","10","毎秒ＴＰを10回復する","101001106","2160","0","0","48","3","0","2","2","0","1","0","1","0","10","99",""
"0","5","1","味方単体のＨＰを{0}回復","101001201","2160","1.2","0","4","3","0","0","2","8.5","1","0","2","8.5","0","1","ＨＰ回復量+{0}"
"0","5","1","味方単体の物理防御力を{0}アップ","101001202","2160","12","0","10","3","1","1","2","1","1","0","20","1","0","1","物理防御力アップ+{0}"
"0","5","0.5","毎秒ＨＰを{0}回復する","101001203","2160","0","0","48","2","0","1","2","0.08","1","0","2","0.5","8.5","1","回復量+{0}"
"0","0","1","自分の物理防御力を{0}アップ","101050101","0","1","0","90","0","0","0","0","2","1","0","3","2","0","0","物理防御力アップ+{0}"
"0","0","1","自分の物理防御力を{0}アップ","101051101","0","1","0","90","0","0","0","0","2","1","0","3","2","0","0","物理防御力アップ+{0}"
"0","0","1","自分の魔法攻撃力を{0}アップ","101051102","0","1","0","90","0","0","0","0","0","1","0","4","225","0","0",""
"0","3","20.4","範囲内の敵に{0}の物理ダメージ","101100101","1150","0","0","1","1","0","0","1","1.62","1","0","1","20.4","0","99","物理ダメージ+{0}"
"0","7","1","自分の物理クリティカルを{0}アップ","101100201","0","99","0","10","1","1","1","2","0","1","0","60","45","0","1",""
"0","7","1","自分の物理攻撃力を{0}アップ","101100202","0","12","0","10","1","1","1","2","15","1","0","10","15","0","1","物理攻撃力アップ+{0}"
"0","3","20","敵単体に{0}の物理ダメージ","101100301","-1","0","0","1","1","0","0","1","1.6","1","0","1","20","0","1","物理ダメージ+{0}"
"1.75","3","28","範囲内の敵に{0}の物理ダメージ","101101101","1300","0","0","1","1","0","0","1","2.16","1","0","1","28","0","99","物理ダメージ+{0}"
"0","7","1","自分の物理クリティカルを{0}アップ","101101201","0","99","0","10","1","1","1","2","0","1","0","60","75","0","1",""
"0","7","1","自分の物理攻撃力を{0}アップ","101101202","0","12","0","10","1","1","1","2","20","1","0","10","20","0","1","物理攻撃力アップ+{0}"
"0","7","1.8","自分の行動速度80％アップ","101101203","0","0","0","8","1","0","0","2","12","1","0","2","0","0","1",""
"0","3","35","範囲内の敵に{0}の物理ダメージ","101101301","1300","0","0","1","1","0","0","1","2.8","1","0","1","35","0","99","物理ダメージ+{0}"
"0","7","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","101101302","0","18","0","10","1","1","1","2","0","1","0","110","15","0","1",""
"0","7","1","自分の物理攻撃力を{0}アップ","101101303","0","18","0","10","1","1","1","2","90","1","0","10","90","0","1","物理攻撃力アップ+{0}"
"0","7","650","自分のＴＰを{0}回復","101101304","0","0","0","16","1","0","0","2","0","1","0","1","0","0","1",""
"0","0","1","自分の物理攻撃力を{0}アップ","101150101","0","1","0","90","0","0","0","0","15","1","0","2","15","0","0","物理攻撃力アップ+{0}"
"0","0","1","自分の物理攻撃力を{0}アップ","101151101","0","1","0","90","0","0","0","0","15","1","0","2","240","0","0","物理攻撃力アップ+{0}"
"0","20","6.75","物理攻撃をする敵に{0}の追加魔法ダメージ","101200101","2160","0","0","1","3","0","0","1","0.54","1","0","2","6.75","0","99","追加魔法ダメージ+{0}"
"0","3","9","敵全体に{0}の魔法ダメージ","101200102","2160","0","0","1","3","0","0","1","0.81","1","0","2","9","0","99","全体魔法ダメージ+{0}"
"0","14","20","敵単体に{0}の魔法ダメージ","101200201","2160","0","0","1","3","0","0","1","1.6","1","0","2","20","0","1","魔法ダメージ+{0}"
"0","14","10","敵単体に{0}の魔法ダメージ","101200301","2160","0","0","1","3","0","0","1","0.8","1","0","2","10","0","1","魔法ダメージ+{0}"
"0","14","0","敵単体を一定時間行動不能にする","101200302","2160","0","0","8","3","0","0","1","1.5","1","0","7","0","0","1","スタンの確定成功Ｌｖ+1"
"0","20","9","物理攻撃をする敵に{0}の追加魔法ダメージ","101201101","2160","0","0","1","2","0","0","1","2.4","1","0","2","9","0","99","追加魔法ダメージ+{0}"
"0","20","1","物理攻撃をする敵の魔法防御力を{0}ダウン","101201102","2160","18","0","10","2","0","1","1","0.54","1","0","41","0.54","0","99","魔法防御力ダウン+{0}"
"0","20","0","物理攻撃をする敵を一定時間行動不能にする","101201103","2160","0","0","8","2","0","0","1","6","1","0","7","0","0","99","スタンの確定成功Ｌｖ+1"
"0","3","9","敵全体に{0}の魔法ダメージ","101201104","2160","0","0","1","2","0","0","1","0.81","1","0","2","9","0","99","全体魔法ダメージ+{0}"
"0","14","22","敵単体に{0}の魔法ダメージ","101201201","2160","0","0","1","3","0","0","1","1.8","1","0","2","22","0","1","魔法ダメージ+{0}"
"0","14","1","敵単体の魔法防御力を{0}ダウン","101201202","2160","12","0","10","3","1","1","1","0.2","1","0","41","0.2","0","1","魔法防御力ダウン+{0}"
"0","0","1","自分の魔法攻撃力を{0}アップ","101250101","0","1","0","90","0","0","0","0","15","1","0","4","15","0","0","魔法攻撃力アップ+{0}"
"0","0","1","自分の魔法攻撃力を{0}アップ","101251101","0","1","0","90","0","0","0","0","15","1","0","4","240","0","0","魔法攻撃力アップ+{0}"
"0","6","60","敵単体に{0}の魔法ダメージ","101300101","2160","0","0","1","2","0","0","1","5.6","1","0","2","60","0","1","魔法ダメージ+{0}"
"0","3","0","","101300201","2160","0","0","7","1","0","0","1","0","1","0","1","0","0","1",""
"0","3","1","範囲内の敵の魔法防御力を{0}ダウン","101300202","200","12","0","10","2","0","0","1","0.48","1","0","41","0.48","0","99","魔法防御力ダウン+{0}"
"0","6","20","敵単体に{0}の魔法ダメージ","101300301","2160","0","0","1","2","0","0","1","1.6","1","0","2","20","0","1","魔法ダメージ+{0}"
"0","6","0","敵単体を一定時間行動不能にする","101300302","2160","0","0","8","2","0","0","1","1.5","1","0","7","0","0","1","スタンの確定成功Ｌｖ+1"
"0","6","140","敵単体に{0}の魔法ダメージ","101301101","2160","0","0","1","2","0","0","1","11.2","1","0","2","140","0","1","魔法ダメージ+{0}"
"0","6","1","敵単体の魔法防御力を{0}ダウン","101301102","2160","18","0","10","2","0","0","1","0.5","1","0","41","0.5","0","1","魔法防御力ダウン+{0}"
"0","3","0","","101301201","2160","0","0","7","1","0","0","1","0","1","0","1","0","0","1",""
"0","3","1","範囲内の敵の魔法防御力を{0}ダウン","101301202","200","12","0","10","2","0","0","1","0.8","1","0","41","0.8","0","99","魔法防御力ダウン+{0}"
"0","6","60","敵単体に{0}の魔法ダメージ","101301301","2160","0","0","1","2","0","0","1","4.8","1","0","2","60","0","1","魔法ダメージ+{0}"
"0","6","0","敵単体を一定時間行動不能にする","101301302","2160","0","0","8","2","0","0","1","4.5","1","0","7","0","0","1","スタンの確定成功Ｌｖ+1"
"0","6","0.9","敵単体のＨＰ回復量を90％ダウン","101301303","2160","0","0","59","2","0","1","1","0","1","0","1","18","0","1",""
"0","0","1","自分の魔法攻撃力を{0}アップ","101350101","0","1","0","90","0","0","0","0","15","1","0","4","15","0","0","魔法攻撃力アップ+{0}"
"0","0","1","自分の魔法攻撃力を{0}アップ","101351101","0","1","0","90","0","0","0","0","15","1","0","4","240","0","0","魔法攻撃力アップ+{0}"
"0","3","0","","101400101","2160","0","0","7","1","0","0","1","0","1","2","3","0","0","1",""
"0","3","2.4","フィールド内の敵の魔法防御力{0}ダウン","101400102","2160","0","3","38","1","0","1","1","16","1","2","41","2.4","300","1","魔法防御力ダウン+{0}"
"0","3","10","フィールド内の敵のＴＰ上昇{0}ダウン","101400103","2160","0","0","38","1","0","1","1","16","1","2","81","0","300","1",""
"0","3","0","","101400104","2160","0","0","7","1","0","0","1","0","1","2","1","0","0","1",""
"0","1","0.9","範囲内の敵の行動速度10％ダウン","101400105","300","0","0","8","2","0","0","1","16","1","0","1","0","0","99","行動速度低下の確定成功Ｌｖ+1"
"0","3","3.4","範囲内の敵に{0}の魔法ダメージ","101400201","800","0","0","1","1","0","0","1","0.27","1","0","2","3.4","0","99","魔法ダメージ+{0}"
"0","3","0","範囲内の敵を一定時間行動不能にする","101400202","800","0","0","8","1","0","0","1","2.5","1","0","5","0","0","99","束縛の確定成功Ｌｖ+1"
"0","3","8","敵単体に{0}の魔法ダメージ","101400301","-1","0","0","1","1","0","0","1","0.6","1","0","2","8","0","1","魔法ダメージ+{0}"
"0","3","7.5","敵単体を混乱させる","101400302","-1","0","0","11","1","0","0","1","1","1","0","1","0","0","1","混乱の確定成功Ｌｖ+1"
"0","3","0","","101401101","2160","0","0","7","1","0","0","1","0","1","2","3","0","0","1",""
"0","3","2.4","フィールド内の敵の魔法防御力{0}ダウン","101401102","2160","0","3","38","1","0","1","1","18","1","2","41","2.4","410","1","魔法防御力ダウン+{0}"
"0","3","10","フィールド内の敵のＴＰ上昇{0}ダウン","101401103","2160","0","0","38","1","0","1","1","18","1","2","81","0","410","1",""
"0","3","0","","101401104","2160","0","0","92","3","0","0","1","0","1","0","0","0","0","99",""
"0","3","0","","101401105","2160","0","0","7","1","0","0","1","0","1","2","1","0","0","1",""
"0","1","0.7","範囲内の敵の行動速度30％ダウン","101401106","300","0","0","8","2","0","0","1","18","1","0","1","0","0","99","行動速度低下の確定成功Ｌｖ+1"
"0","1","5","","101401107","300","0","0","57","2","0","0","1","0","1","0","101401108","0","0","99",""
"0","3","6.25","敵全体に{0}の魔法ダメージ","101401108","2160","0","0","1","3","0","0","1","0.5","1","0","2","6.25","0","99","魔法ダメージ+{0}"
"0","3","9","範囲内の敵に{0}の魔法ダメージ","101401201","800","0","0","1","1","0","0","1","0.72","1","0","2","9","0","99","魔法ダメージ+{0}"
"0","3","4","","101401202","800","0","0","26","1","0","3","1","0","1","0","101401203","0.2","0","99",""
"0","3","0","範囲内の敵を一定時間行動不能にする","101401203","800","0","0","8","1","0","0","1","2.5","1","0","5","0","0","99","束縛の確定成功Ｌｖ+1"
"0","0","1","自分の魔法防御力を{0}アップ","101450101","0","1","0","90","0","0","0","0","2","1","0","5","2","0","0","魔法防御力アップ+{0}"
"0","0","1","自分の魔法防御力を{0}アップ","101451101","0","1","0","90","0","0","0","0","2","1","0","5","32","0","0","魔法防御力アップ+{0}"
"0","3","1","味方全体のＨＰを{0}回復","101500101","2160","0.3375","0","4","3","0","0","2","4.5","1","0","2","4.5","0","99","ＨＰ回復量+{0}"
"0","3","1","味方全体の魔法防御力を{0}アップ","101500102","2160","18","0","10","3","0","1","2","0.45","1","0","40","0.45","0","99","魔法防御力アップ+{0}"
"0","3","1","範囲内の味方の魔法攻撃力を{0}アップ","101500201","300","12","0","10","2","0","0","2","5.5","1","0","30","5.5","0","99","魔法攻撃力アップ+{0}"
"0","10","1","毎秒ＨＰを{0}回復する","101500301","2160","0","0","48","2","0","1","2","0.12","1","0","2","1","7","1","回復量+{0}"
"0","3","1","味方全体のＨＰを{0}回復","101501101","2160","0.3375","0","4","3","0","0","2","4.5","1","0","2","4.5","0","99","ＨＰ回復量+{0}"
"0","3","1","味方全体の魔法防御力を{0}アップ","101501102","2160","18","0","10","3","0","1","2","0.45","1","0","40","0.45","0","99","魔法防御力アップ+{0}"
"0","3","1","味方全体の魔法攻撃力を{0}アップ","101501103","2160","18","0","10","3","0","1","2","25","1","0","30","25","0","99","魔法攻撃力アップ+{0}"
"0","3","1","味方全体の魔法クリティカルを{0}アップ","101501104","2160","18","0","10","3","0","1","2","0","1","0","70","50","0","99",""
"0","3","1","味方全体の魔法攻撃クリティカル時のダメージを25％アップ","101501105","2160","18","0","10","3","0","1","2","0","1","0","120","25","0","99",""
"0","3","0.8","毎秒ＨＰを{0}回復する","101501106","2160","0","0","48","3","0","1","2","0.04","1","0","2","0.8","18","99","回復量+{0}"
"0","3","1","範囲内の味方の魔法攻撃力を{0}アップ","101501201","300","12","0","10","2","0","0","2","18","1","0","30","18","0","99","魔法攻撃力アップ+{0}"
"0","3","1","範囲内の味方の魔法クリティカルを{0}アップ","101501202","300","12","0","10","2","1","1","2","0","1","0","70","40","0","99","魔法クリティカルアップ+{0}"
"0","0","1","自分の魔法攻撃力を{0}アップ","101550101","0","1","0","90","0","0","0","0","15","1","0","4","15","0","0","魔法攻撃力アップ+{0}"
"0","0","1","自分の魔法攻撃力を{0}アップ","101551101","0","1","0","90","0","0","0","0","15","1","0","4","240","0","0","魔法攻撃力アップ+{0}"
"0","3","45","敵単体に{0}の物理ダメージ","101600101","-1","0","0","1","1","0","0","1","4","1","0","1","45","1","1","物理ダメージ+{0}"
"0","3","12","敵単体に{0}の物理ダメージ","101600201","-1","0","0","1","1","0","0","1","0.9","1","0","1","12","1","1","物理ダメージ+{0}"
"0","7","1","自分の物理攻撃力を{0}アップ","101600301","0","12","0","10","3","1","1","2","15","1","0","10","15","0","1","物理攻撃力+{0}"
"0","7","2","自分の物理攻撃クリティカル時のダメージを25％アップ","101601101","-1","18","0","10","3","1","1","2","0","1","0","110","25","0","1","物理クリティカルアップ+{0}"
"0","3","112","敵単体に{0}の物理ダメージ","101601102","-1","0","0","1","1","0","0","1","9","1","0","1","112","1","1","物理ダメージ+{0}"
"1.5","3","12","敵単体に{0}の物理ダメージ","101601201","-1","0","0","1","1","0","0","1","0.9","1","0","1","12","1","1","物理ダメージ+{0}"
"1.5","3","12","敵単体に{0}の物理ダメージ","101601202","-1","0","0","1","1","0","0","1","0.6","1","0","1","12","0","1","物理ダメージ+{0}"
"1.5","3","12","敵単体に{0}の物理ダメージ","101601203","-1","0","0","1","1","0","0","1","0.6","1","0","1","12","0","1","物理ダメージ+{0}"
"0","7","1","自分の物理攻撃力を{0}アップ","101601301","0","180","0","10","3","1","1","2","75","1","0","10","75","0","1","物理攻撃力アップ+{0}"
"0","7","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","101601302","0","180","0","10","3","1","1","2","0","1","0","110","15","0","1",""
"0","7","150","自分のＴＰを{0}回復","101601303","0","0","0","16","3","0","0","2","0","1","0","1","0","0","1",""
"0","0","1","自分の物理攻撃力を{0}アップ","101650101","0","1","0","90","0","0","0","0","15","1","0","2","15","0","0","物理攻撃力アップ+{0}"
"0","0","1","自分の物理攻撃力を{0}アップ","101651101","0","1","0","90","0","0","0","0","15","1","0","2","240","0","0","物理攻撃力アップ+{0}"
"0","3","60","敵単体に{0}の物理ダメージ","101700101","-1","0","0","1","1","0","0","1","4.8","1","0","1","60","0","1","物理ダメージ+{0}"
"0","3","20","敵単体に{0}の物理ダメージ","101700201","-1","0","0","1","1","0","0","1","1.6","1","0","1","20","0","1","物理ダメージ+{0}"
"0","7","1","攻撃する度にダメージ{0}増加","101700301","2160","5","0","102","3","0","0","2","10","1","0","0","10","0","1","追加ダメージ+{0}"
"0","3","180","敵単体に{0}の物理ダメージ","101701101","-1","0","0","1","1","0","0","1","14.4","1","0","1","180","0","1","物理ダメージ+{0}"
"0","7","1","自分の物理攻撃力を{0}アップ","101701102","0","180","0","10","3","0","1","2","15","1","0","10","15","0","1","物理攻撃力+{0}"
"0","3","30","敵単体に{0}の物理ダメージ","101701201","-1","0","0","1","1","0","0","1","2.3","1","0","1","30","0","1","物理ダメージ+{0}"
"0","0","1","自分の物理攻撃力を{0}アップ","101750101","0","1","0","90","0","0","0","0","15","1","0","2","15","0","0","物理攻撃力アップ+{0}"
"0","0","1","自分の物理攻撃力を{0}アップ","101751101","0","1","0","90","0","0","0","0","15","1","0","2","240","0","0","物理攻撃力アップ+{0}"
"0","3","4.5","敵全体に{0}の魔法ダメージ","101800101","2160","0","0","1","3","0","0","1","0.405","1","0","2","4.5","0","99","全体魔法ダメージ+{0}"
"0","3","4","敵全体を誘惑する","101800102","2160","0","0","11","3","0","0","1","100","1","0","0","0","0","99","誘惑の確定成功Ｌｖ+1"
"0","3","0","","101800201","4000","0","0","7","1","0","0","1","0","1","1","1","0","0","1",""
"0","1","9","範囲内の敵に{0}の魔法ダメージ","101800202","100","0","0","1","2","0","0","1","0.72","1","0","2","9","0","99","魔法ダメージ+{0}"
"0","2","50","敵単体のＴＰを{0}失わせる","101800301","-1","0","0","16","3","0","0","1","0","1","0","2","1","0","1","ＴＰダメージ+{0}"
"0","7","50","自分のＴＰを{0}回復","101800302","0","0","0","16","1","0","0","2","0","1","0","1","1","0","1","ＴＰ回復量+{0}"
"0","3","10","敵全体に{0}の魔法ダメージ","101801101","2160","0","0","1","3","0","0","1","0.81","1","0","2","10","0","99","全体魔法ダメージ+{0}"
"0","3","20","敵全体のＴＰを{0}失わせる","101801102","2160","0","0","16","3","0","0","1","0","1","0","2","0.4","0","99","ＴＰダメージ+{0}"
"0","3","1","敵全体のＴＰ上昇を{0}ダウン","101801103","2160","18","0","10","3","1","1","1","0","1","0","81","15","0","99",""
"0","3","5","敵全体を誘惑する","101801104","2160","0","0","11","3","0","0","1","100","1","0","0","0","0","99","誘惑の確定成功Ｌｖ+1"
