af95a321a4bbc52474560ef7d8d2503e27c688791f95c07f53d36f27c186a622,e338248983ac4a6e0531d1de7c0c8b85b195213a626d322f23d56aea01a7c7f6,b9411a77ec4e1363d32e0e421647ad935b506a9b1b5c39ba674eedf67fb4c7bd,c32053824de888df80f257f8a768b283521df2f63f7e921f48c1e51b8d96a515,55f4e69fc28c4e0e9243fd82f02fe60b71cdadf2ac7e34c38c7d051adc59bc04,e665918e8d7b1a17832e9bfcab035fec0cc14eb5ebc44ef227192f13c9589528,31fcac7a3d631293fa0e8ae43a843c3462c4f55738b89021b26d6940be433b14,43c3224e66fd6fee0a16c95847be084fbec89836b3296e9b967a31f2557eb313,b9366be5188ed8fbdd3a84001d99ed5649c8e2cd5ee96491d03ef559af8ea3c1,b14f5832fa53d403ea6c7882e350e635f484fe54fdd66506296b12400ab054cf,12693a33f5a8bd3e0b285ecd5220720203ae523c8802f3e349427636948657f3,88eb6836292526a7fad252f0b44f08356222a9544c3a36955d86f98812cb3aaf,a62ac56491a3622a262d86906d2029f88c664254756afad3e18e55c8085ed8b7,06616de07663ad97ed1a8c6710b777253bc46399d900fc8d26ca99966363b904,c13d280a1b37f5f10920e0a51a539c29e8ad5b132c576777281c50746401a681,b20fdd08a2e4c3bbaa91f5c4d6c9f77630d0ca114bcca78966a5ad45dd58c5cc,29a5bbd9fa22be1053a9eba2c1076a386881e99c6601021f417cc3780aaef811,84d877816bd772c0879d85a339364f153968bda2c76473ae6a5d4c8ee817578c,ee179e6db44cb65ed9e5de8c5643fb806693eb622741e74fdeed0059ae73726a,9ef295072ebce4a17df483c4cf35513d6880ab5e017c40802f543c38f865e16a,9bc424b0f18e272ce1828d8923286e0827458712d1f56e3ec7150f2acb588768,d9737498b56a928d6907c3364f9814cabf9b6e5766a7b0e25729d070e72904e5,17b095e2c880e6ecf42cc92640c9b35185d0135bf008be72976ae594f04e4f75,42ca211697580b1a6f4f170a8ad8b1592b22fde966f4f549765dec75a8a50808,c682246b97286cf0721d76082641ae1efe55f8b562e9f574114cc8c2626b2b5a,9352aafb1e4e30977490eb4219ea5b45862f4979b6ceff6f9c43c0a804bf78e1,046585a8c1506cfe3b39f15bcb71c5fdbe7acef8dd1994c7e40c23b88d5031ab,c7782c9d2f5bb581e43a1edf121470d9be31fe847957e532c6100d17b3bea18f,3d23d500e88809243e443aca9b90e12eaa51babba9dc473f7cf74823d4c9e723,c5f979390217045dadc12b315e63f0af1f79e322384908c744642443ad0fb21d,c1a818e85535582762efede4bbcf16a16b2ee021aca4b68469afa31c217b9dc8,8a664464bba1786671f5ceef46adcef11ee32949cc6fb448b8454eefc69121ce,eb083307e407503adb1f23418fdb231d631ebea39ae2287a836a2ac30035594c,9769b61b8c30c5e83b4b705e5260d017cf27ce40c7ded6bad77bb127a3b509e5,1347a5fdcc2aa66ed8eabaa8a9f91f142172dd4e810d8c9672fdf142103ba4a2,abea3f2fadded5929eae0c8ccf9e64d46c2d81f1a91e88bde606c7cee6628ac9,748f4a3a664666b0b71ab052c800e08f5ca572cf9f91634f5e37dd56b99436ef,e2ae1392da5d33c64f9c7d6dbf9b795141f504da82b918155c0953025bd2f2d8,333a8355565f50c87cf22c120ead40d183bc76253d8d47e6423167578dc6c0e5,f23ae120310742b7c8bd4905fdea0af5d057abfedaf5cf185598e7538ab16464
"20657","50","50","0","50","50","42","50","50","0","52","0","10","50","50","10","0","50","0","200000001","50","0","30","0","670020050","0","50","50","50","50","1531","50","1","1","50","50","0","1","0","200200"
"22363","51","51","0","51","51","42","51","51","0","53","0","10","51","51","10","0","51","0","200000001","51","0","30","0","670020051","0","51","51","51","51","1670","51","1","1","51","51","0","1","0","200200"
"24069","52","52","0","52","52","43","52","52","0","54","0","10","52","52","10","0","52","0","200000001","52","0","30","0","670020052","0","52","52","52","52","1710","52","1","1","52","52","0","1","0","200200"
"25775","53","53","0","53","53","43","53","53","0","55","0","10","53","53","10","0","53","0","200000001","53","0","30","0","670020053","0","53","53","53","53","1800","53","1","1","53","53","0","1","0","200200"
"27481","54","54","0","54","54","44","54","54","0","56","0","10","54","54","10","0","54","0","200000001","54","0","30","0","670020054","0","54","54","54","54","1890","54","1","1","54","54","0","1","0","200200"
"29187","55","55","0","55","55","44","55","55","0","57","0","10","55","55","10","0","55","0","200000001","55","0","30","0","670020055","0","55","55","55","55","1979","55","1","1","55","55","0","1","0","200200"
"30893","56","56","0","56","56","45","56","56","0","58","0","10","56","56","10","0","56","0","200000001","56","0","30","0","670020056","0","56","56","56","56","2069","56","1","1","56","56","0","1","0","200200"
"32599","57","57","0","57","57","45","57","57","0","59","0","10","57","57","10","0","57","0","200000001","57","0","30","0","670020057","0","57","57","57","57","2159","57","1","1","57","57","0","1","0","200200"
"34305","58","58","0","58","58","46","58","58","0","60","0","10","58","58","10","0","58","0","200000001","58","0","30","0","670020058","0","58","58","58","58","2248","58","1","1","58","58","0","1","0","200200"
"36011","59","59","0","59","59","46","59","59","0","61","0","10","59","59","10","0","59","0","200000001","59","0","30","0","670020059","0","59","59","59","59","2338","59","1","1","59","59","0","1","0","200200"
"37717","60","60","0","60","60","47","60","60","0","62","0","10","60","60","10","0","60","0","200000001","60","0","30","0","670020060","0","60","60","60","60","2428","60","1","1","60","60","0","1","0","200200"
"39423","61","61","0","61","61","47","61","61","0","63","0","10","61","61","10","0","61","0","200000001","61","0","30","0","670020061","0","61","61","61","61","2518","61","1","1","61","61","0","1","0","200200"
"41129","62","62","0","62","62","48","62","62","0","64","0","10","62","62","10","0","62","0","200000001","62","0","30","0","670020062","0","62","62","62","62","2561","62","1","1","62","62","0","1","0","200200"
"42835","63","63","0","63","63","49","63","63","0","66","0","10","63","63","10","0","63","0","200000001","63","0","30","0","670020063","0","63","63","63","63","2604","63","1","1","63","63","0","1","0","200200"
"44541","64","64","0","64","64","50","64","64","0","68","0","10","64","64","10","0","64","0","200000001","64","0","30","0","670020064","0","64","64","64","64","2647","64","1","1","64","64","0","1","0","200200"
"46247","65","65","0","65","65","51","65","65","0","70","0","10","65","65","10","0","65","0","200000001","65","0","30","0","670020065","0","65","65","65","65","2690","65","1","1","65","65","0","1","0","200200"
"47953","66","66","0","66","66","52","66","66","0","72","0","10","66","66","10","0","66","0","200000001","66","0","30","0","670020066","0","66","66","66","66","2735","66","1","1","66","66","0","1","0","200200"
"49659","67","67","0","67","67","53","67","67","0","74","0","10","67","67","10","0","67","0","200000001","67","0","30","0","670020067","0","67","67","67","67","2780","67","1","1","67","67","0","1","0","200200"
"51365","68","68","0","68","68","55","68","68","0","76","0","10","68","68","10","0","68","0","200000001","68","0","30","0","670020068","0","68","68","68","68","2825","68","1","1","68","68","0","1","0","200200"
"53071","69","69","0","69","69","57","69","69","0","78","0","10","69","69","10","0","69","0","200000001","69","0","30","0","670020069","0","69","69","69","69","2870","69","1","1","69","69","0","1","0","200200"
"54777","70","70","0","70","70","59","70","70","0","80","0","10","70","70","10","0","70","0","200000001","70","0","30","0","670020070","0","70","70","70","70","2915","70","1","1","70","70","0","1","0","200200"
"56483","71","71","0","71","71","61","71","71","0","82","0","10","71","71","10","0","71","0","200000001","71","0","30","0","670020071","0","71","71","71","71","2960","71","1","1","71","71","0","1","0","200200"
"382","1","1","0","1","1","5","1","1","0","2","0","10","1","1","10","0","1","0","200000008","1","0","30","0","670030001","0","1","1","1","1","0","1","1","1","1","1","15","1","0","200300"
"502","2","2","0","2","2","8","2","2","0","4","0","10","2","2","10","0","2","0","200000008","2","0","30","0","670030002","0","2","2","2","2","0","2","1","1","2","2","20","1","0","200300"
"623","3","3","0","3","3","10","3","3","0","5","0","10","3","3","10","0","3","0","200000008","3","0","30","0","670030003","0","3","3","3","3","0","3","1","1","3","3","26","1","0","200300"
"686","4","4","0","4","4","16","4","4","0","7","0","10","4","4","10","0","4","0","200000008","4","0","30","0","670030004","0","4","4","4","4","0","4","1","1","4","4","61","1","0","200300"
"686","5","5","0","5","5","16","5","5","0","7","0","10","5","5","10","0","5","0","200000008","5","0","30","0","670030005","0","5","5","5","5","0","5","1","1","5","5","61","1","0","200300"
"678","6","6","0","6","6","16","6","6","0","8","0","10","6","6","10","0","6","0","200000008","6","0","30","0","670030006","0","6","6","6","6","0","6","1","1","6","6","63","1","0","200300"
"835","7","7","0","7","7","17","7","7","0","10","0","10","7","7","10","0","7","0","200000008","7","0","30","0","670030007","0","7","7","7","7","0","7","1","1","7","7","89","1","0","200300"
"991","8","8","0","8","8","20","8","8","0","11","0","10","8","8","10","0","8","0","200000008","8","0","30","0","670030008","0","8","8","8","8","0","8","1","1","8","8","114","1","0","200300"
"1019","9","9","0","9","9","20","9","9","0","11","0","10","9","9","10","0","9","0","200000008","9","0","30","0","670030009","0","9","9","9","9","0","9","1","1","9","9","117","1","0","200300"
"1048","10","10","0","10","10","22","10","10","0","13","0","10","10","10","10","0","10","0","200000008","10","0","30","0","670030010","0","10","10","10","10","0","10","1","1","10","10","120","1","0","200300"
"1076","11","11","0","11","11","22","11","11","0","13","0","10","11","11","10","0","11","0","200000008","11","0","30","0","670030011","0","11","11","11","11","0","11","1","1","11","11","123","1","0","200300"
"1104","12","12","0","12","12","22","12","12","0","13","0","10","12","12","10","0","12","0","200000008","12","0","30","0","670030012","0","12","12","12","12","0","12","1","1","12","12","126","1","0","200300"
"1309","13","13","0","13","13","24","13","13","0","14","0","10","13","13","10","0","13","0","200000008","13","0","30","0","670030013","0","13","13","13","13","0","13","1","1","13","13","133","1","0","200300"
"1513","14","14","0","14","14","26","14","14","0","16","0","10","14","14","10","0","14","0","200000008","14","0","30","0","670030014","0","14","14","14","14","0","14","1","1","14","14","138","1","0","200300"
"1717","15","15","0","15","15","26","15","15","0","16","0","10","15","15","10","0","15","0","200000008","15","0","30","0","670030015","0","15","15","15","15","0","15","1","1","15","15","145","1","0","200300"
"1921","16","16","0","16","16","26","16","16","0","17","0","10","16","16","10","0","16","0","200000008","16","0","30","0","670030016","0","16","16","16","16","0","16","1","1","16","16","151","1","0","200300"
"2257","17","17","0","17","17","26","17","17","0","18","0","10","17","17","10","0","17","0","200000008","17","0","30","0","670030017","0","17","17","17","17","0","17","1","1","17","17","175","1","0","200300"
"2592","18","18","0","18","18","26","18","18","0","18","0","10","18","18","10","0","18","0","200000008","18","0","30","0","670030018","0","18","18","18","18","0","18","1","1","18","18","198","1","0","200300"
"2828","19","19","0","19","19","27","19","19","0","18","0","10","19","19","10","0","19","0","200000008","19","0","30","0","670030019","0","19","19","19","19","0","19","1","1","19","19","200","1","0","200300"
"2939","20","20","0","20","20","27","20","20","0","18","0","10","20","20","10","0","20","0","200000008","20","0","30","0","670030020","0","20","20","20","20","0","20","1","1","20","20","203","1","0","200300"
"3050","21","21","0","21","21","27","21","21","0","18","0","10","21","21","10","0","21","0","200000008","21","0","30","0","670030021","0","21","21","21","21","0","21","1","1","21","21","206","1","0","200300"
"3148","22","22","0","22","22","29","22","22","0","20","0","10","22","22","10","0","22","0","200000008","22","0","30","0","670030022","0","22","22","22","22","0","22","1","1","22","22","226","1","0","200300"
"3304","23","23","0","23","23","29","23","23","0","20","0","10","23","23","10","0","23","0","200000008","23","0","30","0","670030023","0","23","23","23","23","0","23","1","1","23","23","226","1","0","200300"
"3586","24","24","0","24","24","40","24","24","0","28","0","10","24","24","10","0","24","0","200000008","24","0","30","0","670030024","0","24","24","24","24","0","24","1","1","24","24","321","1","0","200300"
"3866","25","25","0","25","25","42","25","25","0","30","0","10","25","25","10","0","25","0","200000008","25","0","30","0","670030025","0","25","25","25","25","0","25","1","1","25","25","333","1","0","200300"
"3966","26","26","0","26","26","42","26","26","0","30","0","10","26","26","10","0","26","0","200000008","26","0","30","0","670030026","0","26","26","26","26","0","26","1","1","26","26","371","1","0","200300"
"4060","27","27","0","27","27","42","27","27","0","30","0","10","27","27","10","0","27","0","200000008","27","0","30","0","670030027","0","27","27","27","27","0","27","1","1","27","27","374","1","0","200300"
"4152","28","28","0","28","28","42","28","28","0","30","0","10","28","28","10","0","28","0","200000008","28","0","30","0","670030028","0","28","28","28","28","0","28","1","1","28","28","376","1","0","200300"
"5542","29","29","0","29","29","45","29","29","0","32","0","10","29","29","10","0","29","0","200000008","29","0","30","0","670030029","0","29","29","29","29","0","29","1","1","29","29","438","1","0","200300"
"5591","30","30","0","30","30","47","30","30","0","32","0","10","30","30","10","0","30","0","200000008","30","0","30","0","670030030","0","30","30","30","30","0","30","1","1","30","30","480","1","0","200300"
"5604","31","31","0","31","31","47","31","31","0","32","0","10","31","31","10","0","31","0","200000008","31","0","30","0","670030031","0","31","31","31","31","0","31","1","1","31","31","481","1","0","200300"
"5618","32","32","0","32","32","47","32","32","0","32","0","10","32","32","10","0","32","0","200000008","32","0","30","0","670030032","0","32","32","32","32","0","32","1","1","32","32","481","1","0","200300"
"5632","33","33","0","33","33","47","33","33","0","32","0","10","33","33","10","0","33","0","200000008","33","0","30","0","670030033","0","33","33","33","33","0","33","1","1","33","33","482","1","0","200300"
"6542","34","34","0","34","34","47","34","34","0","32","0","10","34","34","10","0","34","0","200000008","34","0","30","0","670030034","0","34","34","34","34","0","34","1","1","34","34","539","1","0","200300"
"6610","35","35","0","35","35","48","35","35","0","32","0","10","35","35","10","0","35","0","200000008","35","0","30","0","670030035","0","35","35","35","35","0","35","1","1","35","35","543","1","0","200300"
"7177","36","36","0","36","36","48","36","36","0","32","0","10","36","36","10","0","36","0","200000008","36","0","30","0","670030036","0","36","36","36","36","0","36","1","1","36","36","561","1","0","200300"
"7979","37","37","0","37","37","53","37","37","0","35","0","10","37","37","10","0","37","0","200000008","37","0","30","0","670030037","0","37","37","37","37","0","37","1","1","37","37","606","1","0","200300"
"8781","38","38","0","38","38","70","38","38","0","49","0","10","38","38","10","0","38","0","200000008","38","0","30","0","670030038","0","38","38","38","38","0","38","1","1","38","38","651","1","0","200300"
"9666","39","39","0","39","39","70","39","39","0","49","0","10","39","39","10","0","39","0","200000008","39","0","30","0","670030039","0","39","39","39","39","0","39","1","1","39","39","736","1","0","200300"
"10551","40","40","0","40","40","70","40","40","0","49","0","10","40","40","10","0","40","0","200000008","40","0","30","0","670030040","0","40","40","40","40","0","40","1","1","40","40","821","1","0","200300"
"13253","41","41","0","41","41","72","41","41","0","50","0","10","41","41","10","0","41","0","200000008","41","0","30","0","670030041","0","41","41","41","41","0","41","1","1","41","41","935","1","0","200300"
"15956","42","42","0","42","42","73","42","42","0","50","0","10","42","42","10","0","42","0","200000008","42","0","30","0","670030042","0","42","42","42","42","0","42","1","1","42","42","1049","1","0","200300"
"16030","43","43","0","43","43","75","43","43","0","52","0","10","43","43","10","0","43","0","200000008","43","0","30","0","670030043","0","43","43","43","43","0","43","1","1","43","43","1066","1","0","200300"
"16104","44","44","0","44","44","76","44","44","0","52","0","10","44","44","10","0","44","0","200000008","44","0","30","0","670030044","0","44","44","44","44","0","44","1","1","44","44","1083","1","0","200300"
"16179","45","45","0","45","45","78","45","45","0","53","0","10","45","45","10","0","45","0","200000008","45","0","30","0","670030045","0","45","45","45","45","0","45","1","1","45","45","1100","1","0","200300"
"17054","46","46","0","46","46","82","46","46","0","56","0","10","46","46","10","0","46","0","200000008","46","0","30","0","670030046","0","46","46","46","46","0","46","1","1","46","46","1142","1","0","200300"
"17930","47","47","0","47","47","85","47","47","0","59","0","10","47","47","10","0","47","0","200000008","47","0","30","0","670030047","0","47","47","47","47","0","47","1","1","47","47","1182","1","0","200300"
"17930","48","48","0","48","48","88","48","48","0","63","0","10","48","48","10","0","48","0","200000008","48","0","30","0","670030048","0","48","48","48","48","0","48","1","1","48","48","1224","1","0","200300"
"17930","49","49","0","49","49","88","49","49","0","63","0","10","49","49","10","0","49","0","200000008","49","0","30","0","670030049","0","49","49","49","49","0","49","1","1","49","49","1224","1","0","200300"
"18080","50","50","0","50","50","91","50","50","0","69","0","10","50","50","10","0","50","0","200000008","50","0","30","0","670030050","0","50","50","50","50","0","50","1","1","50","50","1255","1","0","200300"
"18230","51","51","0","51","51","94","51","51","0","75","0","10","51","51","10","0","51","0","200000008","51","0","30","0","670030051","0","51","51","51","51","0","51","1","1","51","51","1285","1","0","200300"
"18230","52","52","0","52","52","94","52","52","0","76","0","10","52","52","10","0","52","0","200000008","52","0","30","0","670030052","0","52","52","52","52","0","52","1","1","52","52","1285","1","0","200300"
"18980","53","53","0","53","53","95","53","53","0","77","0","10","53","53","10","0","53","0","200000008","53","0","30","0","670030053","0","53","53","53","53","0","53","1","1","53","53","1345","1","0","200300"
"19730","54","54","0","54","54","95","54","54","0","77","0","10","54","54","10","0","54","0","200000008","54","0","30","0","670030054","0","54","54","54","54","0","54","1","1","54","54","1405","1","0","200300"
"20730","55","55","0","55","55","95","55","55","0","77","0","10","55","55","10","0","55","0","200000008","55","0","30","0","670030055","0","55","55","55","55","0","55","1","1","55","55","1445","1","0","200300"
"21730","56","56","0","56","56","95","56","56","0","77","0","10","56","56","10","0","56","0","200000008","56","0","30","0","670030056","0","56","56","56","56","0","56","1","1","56","56","1485","1","0","200300"
"22730","57","57","0","57","57","96","57","57","0","79","0","10","57","57","10","0","57","0","200000008","57","0","30","0","670030057","0","57","57","57","57","0","57","1","1","57","57","1625","1","0","200300"
"23730","58","58","0","58","58","97","58","58","0","80","0","10","58","58","10","0","58","0","200000008","58","0","30","0","670030058","0","58","58","58","58","0","58","1","1","58","58","1765","1","0","200300"
"24730","59","59","0","59","59","98","59","59","0","82","0","10","59","59","10","0","59","0","200000008","59","0","30","0","670030059","0","59","59","59","59","0","59","1","1","59","59","1945","1","0","200300"
"25730","60","60","0","60","60","99","60","60","0","83","0","10","60","60","10","0","60","0","200000008","60","0","30","0","670030060","0","60","60","60","60","0","60","1","1","60","60","2125","1","0","200300"
"26730","61","61","0","61","61","100","61","61","0","85","0","10","61","61","10","0","61","0","200000008","61","0","30","0","670030061","0","61","61","61","61","0","61","1","1","61","61","2305","1","0","200300"
"27299","62","62","0","62","62","103","62","62","0","86","0","10","62","62","10","0","62","0","200000008","62","0","30","0","670030062","0","62","62","62","62","0","62","1","1","62","62","2376","1","0","200300"
"27868","63","63","0","63","63","106","63","63","0","86","0","10","63","63","10","0","63","0","200000008","63","0","30","0","670030063","0","63","63","63","63","0","63","1","1","63","63","2447","1","0","200300"
"28437","64","64","0","64","64","109","64","64","0","86","0","10","64","64","10","0","64","0","200000008","64","0","30","0","670030064","0","64","64","64","64","0","64","1","1","64","64","2518","1","0","200300"
