5cd5ea95c01f6a0c148873f690082c8bc571547f0a12a93a456aa3b577323cfa,b6f6b7cfbce9305439bb19e0c25e4560aadbaccbb16b46286d9d9665ddc19285,7a8df7f4e85e2a770bb78a21ac4eb4b9c35b7993e362ccc2049f84b38ab7776d,907487a7ba6487274c6f88f373ac2a015a3a235da640f7abc8fafb124cab3508,59b779335dab47859d08acf2c12730b0917819fe687b17883e9e48adc652f8d3,8355cd44d39aadb75b6f09e2ee1ee433a7cb7e079c4b4c528bbed391e94e48fa,c53053ae8427e2afc7eed13f4d8d5038d8e8b2c865a49cc4bb29dc491762ce74,43b4bf80c2125c8583c6c11cfa171513588f7972ce52e05b8c679888a52aa814,840b5064323bc994f950f8429737798d6ef9d53f3f3f84bbd84db0ad0ccc16bc,ff498c55c0375bc79cb5e8f265f5f4980657a3979a1c8bb52fb6a6172637684e,988afb0e153c73274d0d0baa5a22af062cb430ceb1ea31708a7b3bd50df3a915,4c49fee34fcc7059af2417df7bc5958d2d62c14973cf9138edfb078a2b7eedc1,77e21baabca79acec4b25855e44e7286af76e2c497df604e7537bafe47b99c2a,61cb41ee4fedf40793282ed489ffb719f631a904855caf5bbbef221bb9573d15,76b8fbb7969e20818da78fc292e508922ed4ff05f3d3add4bfa47633d8ae780b,f78e55fc452957f71698b7364e7f105b87aef27fa245bd0f5f3580c9eb9f51c7,603cb11f5c3a6a3962908e8754104119858780c663b52e5812f06f4971601631,74bf76a5d871f6d9e6f7335b821f249dc4d793d89d60122cbd76f8b7533ea5ef,83edb02e12f6730ef0e7ceadc9c37cdae4b4176cde2399a04a8be60b977e9cec
"100","0","0","0","0","100901","3","94","0","0","0","0","7","0","150","0","0","0","0"
"100","0","0","0","0","100901","4","214","0","0","0","0","14","2","270","0","0","0","10"
"100","0","0","0","0","100901","5","405","0","25","0","0","27","2","360","0","0","0","10"
"100","0","0","0","0","100901","6","634","0","75","0","0","40","4","710","0","0","0","10"
"100","0","0","0","0","100901","7","894","0","110","0","0","54","8","1305","0","0","0","15"
"100","0","0","1","4","100901","8","1255","0","145","0","0","64","10","1470","0","0","0","45"
"100","0","0","2","9","100901","9","1633","0","180","0","16","73","15","1880","0","0","0","45"
"520","0","0","4","14","100901","10","2032","0","180","0","34","91","21","2230","0","0","0","45"
"620","0","0","5","14","100901","11","2474","0","196","5","71","101","30","2570","0","0","0","45"
"720","0","0","6","14","100901","12","2998","0","232","11","124","106","33","2670","0","0","0","45"
"720","0","0","6","16","100901","13","3531","0","252","17","186","113","38","2810","0","0","0","45"
"840","0","0","6","18","100901","14","4111","0","282","17","262","120","42","2950","0","0","0","45"
"960","0","0","6","22","100901","15","4716","0","292","17","332","129","50","2980","0","0","0","45"
"960","0","0","6","22","100901","16","5389","0","322","17","407","137","55","3010","0","0","0","45"
"960","0","0","6","22","100901","17","6117","0","352","17","479","146","59","3010","0","0","0","45"
"960","0","0","6","22","100901","18","6901","0","382","17","568","155","65","3010","0","0","0","45"
"960","0","0","6","22","100901","19","7789","0","382","17","701","162","70","3010","0","0","0","45"
"960","0","0","6","22","100901","20","8710","0","382","17","858","176","80","3010","0","0","0","45"
"1060","0","0","6","22","100901","21","9729","0","382","17","1060","184","86","3010","0","0","0","45"
"1160","0","0","6","22","100901","22","10926","0","382","17","1278","191","91","3010","0","0","0","45"
"1160","0","0","6","22","100901","23","12249","0","382","17","1462","207","97","3010","0","0","0","45"
"1160","0","0","6","22","100901","24","13724","0","382","17","1605","224","103","3010","0","0","0","45"
"1160","0","0","6","22","100901","25","15434","0","382","17","1714","232","109","3010","0","0","0","45"
"1160","0","0","6","22","100901","26","17274","0","382","17","1786","241","115","3470","0","0","0","45"
"1160","0","0","6","22","100901","27","19309","0","382","17","1831","249","121","3470","0","0","0","45"
"1160","0","0","6","22","100901","28","21399","0","382","17","1857","262","132","3470","0","0","0","45"
"1160","0","0","6","22","100901","29","23721","0","382","17","1890","266","136","3930","0","0","0","45"
"1160","0","0","6","22","100901","30","26242","0","382","17","1924","270","140","3930","0","0","0","45"
"1160","0","0","6","22","100901","31","28821","0","382","17","1958","274","144","4390","0","0","0","45"
"1160","0","0","6","22","100901","32","31563","0","382","17","1992","278","148","4390","0","0","0","45"
"1160","0","0","6","22","100901","33","34396","0","382","17","2025","282","152","4890","0","0","0","45"
"1160","0","0","6","22","100901","34","37378","0","382","17","2057","286","156","5390","0","0","0","45"
"1160","0","0","6","22","100901","35","40565","0","382","17","2089","290","160","5390","0","0","0","45"
"1160","0","0","6","22","100901","36","43864","0","382","17","2121","294","164","5390","0","0","0","45"
"75","0","0","0","0","101001","2","23","0","0","0","0","2","1","55","0","0","0","0"
"150","0","0","0","0","101001","3","78","0","0","0","0","7","2","150","0","0","0","0"
"200","0","0","0","0","101001","4","169","0","5","0","0","16","5","325","0","0","0","10"
"200","0","0","0","0","101001","5","322","0","15","0","0","32","7","625","0","0","0","10"
"200","0","0","0","0","101001","6","495","0","15","0","0","51","15","1155","0","0","0","25"
"200","26","0","0","0","101001","7","724","0","50","0","0","69","22","1515","0","0","0","30"
"200","52","0","0","4","101001","8","988","0","50","0","0","90","33","1845","0","0","0","60"
"200","52","0","0","9","101001","9","1252","0","50","5","0","117","44","2380","0","0","0","95"
"300","52","0","0","14","101001","10","1551","0","85","10","16","139","56","2920","0","0","0","100"
"840","52","0","0","14","101001","11","1842","0","85","10","24","171","67","3540","0","0","0","124"
"1060","52","0","0","17","101001","12","2179","0","111","14","41","196","84","3900","0","0","0","130"
"1180","52","0","0","17","101001","13","2519","0","133","19","57","226","110","4060","0","0","0","132"
"1300","52","0","0","17","101001","14","2859","0","145","21","67","263","138","4320","0","0","0","136"
"1520","52","0","0","17","101001","15","3255","0","145","21","81","297","165","4520","0","0","0","145"
"1520","52","0","0","17","101001","16","3701","0","145","21","97","328","195","4750","0","0","0","151"
"1520","52","0","0","17","101001","17","4152","0","160","21","117","367","223","4880","3","0","0","152"
"1520","52","0","0","17","101001","18","4600","0","185","21","132","413","259","5225","3","0","0","152"
"1615","52","0","0","17","101001","19","5071","0","185","21","157","465","300","5870","3","0","0","152"
"1615","52","0","0","17","101001","20","5660","0","185","21","193","512","342","6455","3","0","0","152"
"1615","52","0","0","17","101001","21","6236","0","185","21","228","574","391","7040","3","0","0","152"
"1715","52","0","0","17","101001","22","6900","0","185","21","264","636","443","8245","3","0","0","152"
"1715","52","0","0","17","101001","23","7660","0","185","21","294","702","502","9705","3","0","0","152"
"1715","52","0","0","17","101001","24","8501","0","185","21","294","777","563","11230","3","0","0","152"
"1715","52","0","0","17","101001","25","9607","0","185","21","319","838","617","12525","3","0","0","152"
"1715","52","0","0","17","101001","26","11004","0","185","21","346","887","660","13520","3","0","0","152"
"1715","52","0","0","17","101001","27","12544","0","185","21","363","931","701","14635","3","0","0","152"
"1715","52","0","0","17","101001","28","14190","0","185","21","380","975","744","15855","3","0","0","152"
"1715","52","0","0","17","101001","29","15938","0","185","21","397","1023","792","17230","3","0","0","152"
"1715","52","0","0","17","101001","30","17793","0","185","21","415","1074","843","18685","3","0","0","152"
"1715","52","0","0","17","101001","31","19738","0","185","21","433","1126","895","20220","3","0","0","152"
"1715","52","0","0","17","101001","32","21773","0","185","21","451","1179","948","21830","3","0","0","152"
"1715","52","0","0","17","101001","33","23924","0","185","21","469","1233","1002","23610","3","0","0","152"
"1715","52","0","0","17","101001","34","26191","0","185","21","486","1289","1058","25630","3","0","0","152"
"1715","52","0","0","17","101001","35","28569","0","185","21","503","1345","1114","27820","3","0","0","152"
"1715","52","0","0","17","101001","36","31029","0","185","21","520","1402","1171","30180","3","0","0","152"
"50","17","0","0","0","101101","2","0","0","0","0","0","3","2","50","0","0","0","0"
"105","80","0","0","0","101101","3","0","0","10","0","0","5","3","140","0","0","0","0"
"245","198","0","0","0","101101","4","0","0","45","0","0","7","5","260","0","0","0","5"
"405","353","0","0","0","101101","5","0","0","70","0","0","13","9","530","3","0","0","10"
"915","566","0","0","0","101101","6","0","0","85","0","0","21","16","1000","3","0","0","10"
"1520","838","0","0","0","101101","7","0","0","85","0","0","33","20","1320","7","0","0","10"
"1965","1137","0","0","4","101101","8","0","0","85","0","0","50","31","1750","7","0","0","10"
"2085","1451","0","0","13","101101","9","0","0","85","0","0","65","46","2165","14","25","0","10"
"2145","1787","5","0","18","101101","10","0","0","85","0","0","82","54","2585","19","70","0","35"
"2455","2216","10","0","20","101101","11","0","0","85","0","0","98","61","2985","19","111","0","45"
"2455","2636","30","2","22","101101","12","0","0","85","0","0","110","65","3355","24","144","0","55"
"2455","3162","43","4","24","101101","13","0","0","110","0","0","123","71","3505","24","193","0","55"
"2455","3781","46","6","24","101101","14","0","0","135","0","0","132","78","3505","24","262","0","55"
"2455","4448","49","6","24","101101","15","0","0","135","0","0","139","88","3505","24","341","0","55"
"2455","5126","57","6","24","101101","16","0","0","135","0","0","146","103","3505","24","398","0","55"
"2455","5846","60","6","24","101101","17","0","0","135","0","0","155","116","3555","24","478","0","55"
"2455","6596","60","6","24","101101","18","0","0","135","0","0","174","128","3605","24","587","0","55"
"2455","7442","60","6","24","101101","19","0","0","135","0","0","198","137","3700","24","697","0","55"
"2455","8317","60","6","24","101101","20","0","0","135","0","0","231","155","3895","24","786","0","55"
"2455","9346","60","6","24","101101","21","0","0","135","0","0","259","166","4085","24","889","0","55"
"2455","10529","60","6","24","101101","22","0","0","135","0","0","289","182","4175","24","1004","0","55"
"2455","11863","60","6","24","101101","23","0","0","135","0","0","316","200","4265","24","1099","0","55"
"2455","13327","60","6","24","101101","24","0","0","135","0","0","346","212","4355","24","1196","0","55"
"2455","15030","60","6","24","101101","25","0","0","135","0","0","368","220","4355","24","1270","0","55"
"2455","16889","60","6","24","101101","26","0","0","135","0","0","386","226","4675","24","1320","0","55"
"2455","18903","60","6","24","101101","27","0","0","135","0","0","398","231","4995","24","1354","0","55"
"2455","21100","60","6","24","101101","28","0","0","135","0","0","406","237","4995","24","1382","0","55"
"2455","23425","60","6","24","101101","29","0","0","135","0","0","413","244","5315","24","1413","0","55"
"2455","25924","60","6","24","101101","30","0","0","135","0","0","421","252","5315","24","1445","0","55"
"2455","28497","60","6","24","101101","31","0","0","135","0","0","429","260","5635","24","1477","0","55"
"2455","31207","60","6","24","101101","32","0","0","135","0","0","438","269","5635","24","1509","0","55"
"2455","34022","60","6","24","101101","33","0","0","135","0","0","447","278","6005","24","1540","0","55"
"2455","37028","60","6","24","101101","34","0","0","135","0","0","456","287","6005","24","1570","0","55"
"2455","40140","60","6","24","101101","35","0","0","135","0","0","465","296","6375","24","1600","0","55"
"2455","43396","60","6","24","101101","36","0","0","135","0","0","475","306","6375","24","1630","0","55"
"50","0","0","0","0","101201","2","26","0","0","0","0","3","0","55","0","0","0","0"
"100","0","0","0","0","101201","3","94","0","0","0","0","7","0","150","0","0","0","0"
"100","0","0","0","0","101201","4","214","0","0","0","0","14","2","270","0","0","0","10"
"100","0","0","0","0","101201","5","405","0","0","0","0","29","2","450","0","0","0","10"
"100","0","0","0","0","101201","6","634","0","50","0","0","42","4","800","0","0","0","10"
"100","0","0","0","0","101201","7","894","0","85","0","0","56","8","1395","0","0","0","15"
"100","0","0","1","4","101201","8","1255","0","120","0","0","66","10","1560","0","0","0","45"
"100","0","0","2","9","101201","9","1569","0","155","0","16","81","19","2135","0","0","0","45"
"520","0","0","3","14","101201","10","1921","0","175","0","39","103","25","2575","0","0","0","45"
"740","0","0","4","14","101201","11","2374","0","191","5","84","113","28","2835","0","0","0","45"
"740","0","0","4","14","101201","12","2840","0","227","13","139","123","31","2975","0","0","0","45"
"740","0","0","4","16","101201","13","3321","0","247","16","199","135","39","3215","0","0","0","45"
"860","0","0","4","18","101201","14","3813","0","269","16","263","152","49","3355","0","0","0","45"
"980","0","0","4","20","101201","15","4324","0","279","16","319","170","63","3445","0","0","0","49"
"980","0","0","4","22","101201","16","4892","0","299","16","378","187","76","3475","0","0","0","49"
"980","0","0","4","22","101201","17","5520","0","329","16","453","204","85","3475","0","0","0","49"
"980","0","0","4","22","101201","18","6202","0","339","16","557","222","95","3475","0","0","0","49"
"980","0","0","4","22","101201","19","6978","0","339","16","686","238","106","3475","0","0","0","49"
"980","0","0","4","22","101201","20","7796","0","339","16","824","259","121","3475","0","0","0","49"
"1080","0","0","4","22","101201","21","8735","0","339","16","1005","270","131","3475","0","0","0","49"
"1180","0","0","4","22","101201","22","9818","0","339","16","1197","285","142","3475","0","0","0","49"
"1180","0","0","4","22","101201","23","11079","0","339","16","1346","308","153","3475","0","0","0","49"
"1180","0","0","4","22","101201","24","12471","0","339","16","1462","333","165","3475","0","0","0","49"
"1180","0","0","4","22","101201","25","14086","0","339","16","1554","350","177","3475","0","0","0","49"
"1180","0","0","4","22","101201","26","15843","0","339","16","1598","367","189","3935","0","0","0","49"
"1180","0","0","4","22","101201","27","17728","0","339","16","1624","384","201","4395","0","0","0","49"
"1180","0","0","4","22","101201","28","19818","0","339","16","1650","397","212","4395","0","0","0","49"
"1180","0","0","4","22","101201","29","22051","0","339","16","1677","406","221","4855","0","0","0","49"
"1180","0","0","4","22","101201","30","24438","0","339","16","1705","414","229","5315","0","0","0","49"
"1180","0","0","4","22","101201","31","26933","0","339","16","1733","422","237","5775","0","0","0","49"
"1180","0","0","4","22","101201","32","29538","0","339","16","1761","430","245","6235","0","0","0","49"
"1180","0","0","4","22","101201","33","32284","0","339","16","1788","438","253","6735","0","0","0","49"
"1180","0","0","4","22","101201","34","35138","0","339","16","1814","446","261","7735","0","0","0","49"
"1180","0","0","4","22","101201","35","38177","0","339","16","1840","454","269","8235","0","0","0","49"
"1180","0","0","4","22","101201","36","41382","0","339","16","1866","462","277","8235","0","0","0","49"
"50","0","0","0","0","101301","2","26","0","0","0","0","3","0","55","0","0","0","0"
"100","0","0","0","0","101301","3","94","0","0","0","0","7","0","150","0","0","0","0"
"100","0","0","0","0","101301","4","214","0","0","0","0","14","2","270","0","0","0","10"
"100","0","0","0","0","101301","5","405","0","0","0","0","29","2","450","0","0","0","10"
"100","0","0","0","0","101301","6","634","0","50","0","0","42","4","800","0","0","0","10"
"100","0","0","0","0","101301","7","894","0","85","0","0","56","8","1395","0","0","0","15"
"100","0","0","1","4","101301","8","1255","0","120","0","0","66","10","1560","0","0","0","45"
"100","0","0","2","9","101301","9","1569","0","155","0","16","81","19","2135","0","0","0","45"
"520","0","0","3","14","101301","10","1921","0","175","0","39","103","25","2575","0","0","0","45"
"740","0","0","4","14","101301","11","2374","0","191","5","84","113","28","2835","0","0","0","45"
"740","0","0","4","14","101301","12","2840","0","227","13","139","123","31","2975","0","0","0","45"
"740","0","0","4","16","101301","13","3321","0","247","16","199","135","39","3215","0","0","0","45"
"860","0","0","4","18","101301","14","3813","0","269","16","263","152","49","3355","0","0","0","45"
"980","0","0","4","20","101301","15","4324","0","279","16","319","170","63","3445","0","0","0","49"
"980","0","0","4","22","101301","16","4892","0","299","16","378","187","76","3475","0","0","0","49"
