4a66343402e19fe7f189a5d2ec3c66d4f4060dbc494cffcde1da22f3db2ff391,44847d06098ef3caf4cd16734ced16819f07a22eb7c563a4294cb5a172947396,ea72c6239ae82143b82fcd70734e6e2760b8452048a389912e2178d2cf85d526,264fbfde84a4384cdaec4d9a5a1b6a30ad9cfa75c530c8cfced345650721e4a7,0349829a2b696df6a3600eb910f8a1753b8ab45358382a40ee33c85def2a261d,d8e1d3eea57a8bb848059222838cce1045da8f82a253b76e7ed15aeb3a4c2d5d,6a058187c53d8d251d21a18deabd96659766f0ea5ba73a9368c3a67c35a86bf6,66160966f0460ead623067a33e71a7e98508611981902d1dd6b52be0faa7d0d9,83929367163b5c55e76765ce4e4cd938a2df936d6a2fc723b92b0526f0504bbe,c30ff42c4dd6cc5f59ee3d64b9c68370d9a8b8948b9669617fd40a135239850c,2ac1c316ee17b7e0a963c886e5efcf115af7ee8462241cb470f3ca100d9ccdfb,68f2b2ced24cb7079558954c89e0bc472043c5651ac186d2223237fa637d1651,8e701ef25c0378a620a18aa1d0f6cde8bd2227bf8ba76ace0e17eec4832c6ebc,bb57c9878eff111d00f79d52c5b7779037c1164dc31907db1f3bca86266517a2,0099df52c666da89a558c751c6ad071bfe8908818da706a2fc569379d265c47c,9d084d7b580bb8d0eb1ea53c2e8a0fbfe494cb7f5bed71f242fa1fb26ee48d69,5dd9506c9627786da2662a6366ca02b38bb7a1247ce6c2e55d865f856244ba22,aa1461a1bf338e52456af4a74ed6b0771ba25b9024e33ad98d8913f51ca0ae45,e416dde66b377349f8eea3ae7af5a9b31a98dd2aeb8ba9a0f793750c4350de20,d4e27cc998db799638c753acc694cb528565cbb63cb14eaad0a61a34e8b114fd,ded2934abfd6c34070dfb5a31087faf795da92dffd6bc3a72714d1aa02c3d255,6d1df63938f50b3e34e1546ae2625db955ffe2730d3cd7ee0090831ecea6fa15,48cf9ccf9b000735c3e4ed738bc3bf073f97d1274d3a16b8e41fbd6050afebb7,d0bfffde5785f129f259e5eb9ba31a90a8f6ef9834f4c6a9f765917e61e722a4
"12270101","5","1","0","1001","11","1002","0","0","1","122701","0","0","0","0","0","1002","2001","1002","1","1001","1001","0","1"
"12280101","3","1001","0","1001","9","1","0","0","1","122801","0","0","0","0","0","1","1002","1001","0","1002","1","0","0"
"12290101","3","1","0","1001","9","1","0","0","1001","122901","0","0","0","0","0","1001","1002","1","0","1","1002","0","0"
"12300101","5","1001","0","1001","10","2001","0","0","1001","123001","0","0","0","0","0","1002","2001","1002","1001","2001","2001","0","0"
"12310101","3","1002","0","1001","7","1","0","0","1001","123101","0","0","0","0","0","1001","1002","0","0","1","0","0","0"
"12320101","8","1","0","1001","15","1","1","1001","1002","123201","0","0","0","0","1","1002","1002","1","1001","1","1001","1002","1"
"12330101","3","0","0","1001","6","1","0","0","1","123301","0","0","0","0","0","1001","1002","0","0","1002","0","0","0"
"12350101","3","1","0","1002","10","1","0","0","1001","123501","0","0","0","0","0","1002","1001","1","1001","1","1002","0","0"
"12360101","2","0","0","1001","6","1001","0","0","1","123601","0","0","0","0","0","1","1002","0","0","1001","0","0","0"
"12370101","3","1","0","1001","8","1","0","0","1001","123701","0","0","0","0","0","1","1002","0","0","1002","1002","0","0"
"12380101","6","1","0","1001","9","1002","0","0","1001","123801","0","0","0","0","0","1001","1002","1","0","1","1002","0","0"
"12390101","6","1","0","1002","10","1","0","0","1001","123901","0","0","0","0","0","1001","1001","1","1001","1002","1002","0","0"
"12400101","3","1001","0","1001","7","1","0","0","1001","124001","0","0","0","0","0","1","1002","0","0","1001","0","0","0"
"12410101","3","0","0","1001","6","1002","0","0","1","124101","0","0","0","0","0","1","1002","0","0","1001","0","0","0"
"12420101","3","1001","0","1002","9","1001","0","0","1","124201","0","0","0","0","0","1","1001","1002","0","1002","1","0","0"
"12450101","3","1001","1002","1001","19","1","0","1","1002","124501","1001","0","1","1001","1","1","1002","1","1001","1","1002","1002","1"
"12460101","3","1","0","1002","11","1","0","0","1","124601","0","0","0","0","0","1002","1001","1","1002","1001","1001","0","1001"
"12470101","3","1001","0","1002","9","1","0","0","1001","124701","0","0","0","0","0","1","1001","1002","0","1002","1","0","0"
"12480101","3","1","0","1001","12","1","0","0","1002","124801","0","0","0","0","0","1001","1002","1","1001","1","1002","1002","1"
"12490101","3","1","0","1001","7","1","0","0","1001","124901","0","0","0","0","0","1002","1002","0","0","1","0","0","0"
"12500101","3","0","0","1001","6","1","0","0","1002","125001","0","0","0","0","0","1001","1002","0","0","1","0","0","0"
"12500102","1","0","0","2001","2","0","0","0","0","125001","0","0","0","0","0","0","2002","0","0","0","0","0","0"
"12510101","3","1","0","1001","8","1","0","0","1001","125101","0","0","0","0","0","1","1002","0","0","1002","1001","0","0"
"12520101","3","1","0","1002","8","1","0","0","1001","125201","0","0","0","0","0","1002","1001","0","0","1","1001","0","0"
"12530101","3","0","0","1002","6","1","0","0","1001","125301","0","0","0","0","0","1002","1001","0","0","1","0","0","0"
"12540101","2","1","0","1001","7","1","0","0","1002","125401","0","0","0","0","0","1","1002","0","0","1001","0","0","0"
"12550101","6","1","0","1002","15","1","0","1","1001","125501","0","0","0","0","1002","1002","1001","1","1002","1","1001","1001","1"
"12560101","4","1","0","1001","7","1","0","0","1001","125601","0","0","0","0","0","1002","1002","0","0","1","0","0","0"
"12570101","3","1","0","1002","10","1","0","0","1001","125701","0","0","0","0","0","1001","1001","1001","1002","1002","1002","0","0"
"12580101","5","1002","0","1002","9","1001","0","0","1","125801","0","0","0","0","0","1","2001","1","0","1002","1001","0","0"
"12580102","4","1001","0","1001","8","1","0","0","1002","125801","0","0","0","0","0","1002","1002","0","0","1","1","0","0"
"12580103","4","1001","0","1001","8","1","0","0","1002","125801","0","0","0","0","0","1002","1002","0","0","1","1","0","0"
"12600101","5","1001","0","1002","10","1001","0","0","1","126001","0","0","0","0","0","1","2001","1","1001","1001","1002","0","0"
"12600102","4","1002","0","1001","9","1","0","0","1001","126001","0","0","0","0","0","1001","1002","1001","0","1","1","0","0"
"12600103","4","1002","0","1001","9","1","0","0","1001","126001","0","0","0","0","0","1001","1002","1001","0","1","1","0","0"
"12610101","4","1","0","1001","7","1002","0","0","1","126101","0","0","0","0","0","1001","2001","0","0","1002","0","0","0"
"12610102","3","0","0","1002","6","1","0","0","1002","126101","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"12610103","3","0","0","1002","6","1","0","0","1002","126101","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"12620101","3","1002","0","1001","9","2001","0","0","1002","126201","0","0","0","0","0","1","1002","1001","0","1001","2001","0","0"
"12630101","4","1001","0","1001","8","1","0","0","1001","126301","0","0","0","0","0","1","1002","0","0","1","1","0","0"
"12640101","3","1002","0","1001","7","1","0","0","1001","126401","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"12640102","8","2003","0","2001","9","2002","0","0","2001","126401","0","0","0","0","0","2001","2002","2003","0","2002","2003","0","0"
"12650101","3","1","0","1001","8","1002","0","0","1001","126501","0","0","0","0","0","1002","2001","0","0","1","1001","0","0"
"12660101","3","0","0","1001","6","1","0","0","1001","126601","0","0","0","0","0","1","1002","0","0","1002","0","0","0"
"12670101","3","0","0","1001","6","1","0","0","1001","126701","0","0","0","0","0","1002","1002","0","0","1","0","0","0"
"12680101","3","1001","0","1002","9","1","0","0","1001","126801","0","0","0","0","0","1","1001","1002","0","1002","1","0","0"
"12690101","3","1002","0","1","7","1","0","0","1002","126901","0","0","0","0","0","1","1002","0","0","1001","0","0","0"
"12700101","5","1","0","1002","12","1","0","0","1002","127001","0","0","0","0","0","1001","1001","1001","1","1","1002","1","1002"
"12710101","4","1001","0","1","9","1001","0","0","1001","127101","0","0","0","0","0","1002","1002","1","0","1","1","0","0"
"12720101","3","0","0","1002","6","1","0","0","1001","127201","0","0","0","0","0","1002","1001","0","0","1","0","0","0"
"12730101","4","1001","0","1","8","1001","0","0","1002","127301","0","0","0","0","0","1","1002","0","0","1001","1","0","0"
"12750101","4","1001","0","1001","8","1","0","0","1001","127501","0","0","0","0","0","1","1002","0","0","1002","1","0","0"
"12760101","3","1002","0","1001","9","1","0","0","1002","127601","0","0","0","0","0","1001","1002","1001","0","1","1","0","0"
"12790101","4","1","0","1001","10","1","0","0","1002","127901","0","0","0","0","0","1001","1002","1","1001","1","1002","0","0"
"12800101","3","1001","0","1002","11","1001","0","0","1","128001","0","0","0","0","0","1","1001","1","1001","1002","1","0","1002"
"12830101","3","1","0","1001","8","1","0","0","1001","128301","0","0","0","0","0","1002","1002","0","0","1","1001","0","0"
"12840101","4","1001","0","1002","8","1","0","0","1001","128401","0","0","0","0","0","1","1001","0","0","1002","1002","0","0"
"12850101","3","1","0","1002","10","1","0","0","1001","128501","0","0","0","0","0","1002","1001","1","1002","1","1001","0","0"
"12870101","3","1001","0","1002","9","1","0","0","1001","128701","0","0","0","0","0","1","1001","1002","0","1002","1","0","0"
"12880101","3","0","0","1002","6","1","0","0","1001","128801","0","0","0","0","0","1","1001","0","0","1002","0","0","0"
"12890101","3","1002","0","1001","11","1","0","0","1002","128901","0","0","0","0","0","1","1002","1","1","1001","1001","0","1001"
"12900101","6","1002","0","1002","7","1001","0","0","1002","129001","0","0","0","0","0","1001","1001","0","0","2001","0","0","0"
"12930101","4","1002","0","1002","8","2001","0","0","1001","129301","0","0","0","0","0","1001","1001","0","0","2001","2001","0","0"
"12940101","4","1","0","1001","8","1002","0","0","1","129401","0","0","0","0","0","1002","2001","0","0","1001","1001","0","0"
"12960101","4","0","0","1002","6","1001","0","0","1002","129601","0","0","0","0","0","1001","2001","0","0","2001","0","0","0"
"12970101","2","1001","0","1002","7","1001","0","0","1","129701","0","0","0","0","0","1","2001","0","0","1002","0","0","0"
"12980101","5","1001","0","1002","11","1","0","0","1002","129801","0","0","0","0","0","1","1001","1001","1","1001","1","0","1002"
"12990101","3","1002","0","1001","10","1002","0","0","1","129901","0","0","0","0","0","1","1002","1","1001","1001","1001","0","0"
"13070101","10","1001","0","1001","13","1","0","1001","1001","130701","0","0","0","0","0","1002","1002","1002","1","1","1","1002","1001"
"13080101","3","1001","0","1002","7","1","0","0","1001","130801","0","0","0","0","0","1","1001","0","0","1002","0","0","0"
"13090101","2","0","0","1001","6","1","0","0","1001","130901","0","0","0","0","0","1001","1002","0","0","1","0","0","0"
"13100101","4","1","0","1001","7","1002","0","0","1001","131001","0","0","0","0","0","1002","1002","0","0","1","0","0","0"
"13110101","4","0","0","1","6","1001","0","0","1","131101","0","0","0","0","0","1001","1002","0","0","1","0","0","0"
"13120101","2","0","0","2001","3","2001","0","0","0","131201","0","0","0","0","0","0","2001","0","0","0","0","0","0"
"13120102","6","2001","0","1001","7","1001","0","0","1001","131201","0","0","0","0","0","2001","1002","0","0","1001","0","0","0"
"13160101","4","0","0","1002","6","1","0","0","1002","131601","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"13170101","4","1","0","1002","7","1","0","0","1001","131701","0","0","0","0","0","1002","1001","0","0","1","0","0","0"
"13180101","11","1","0","1002","15","1001","0","1001","1","131801","0","0","0","0","1","1001","2001","1","1001","1002","1001","1","1002"
"13190101","6","1002","0","1002","10","1","0","0","1002","131901","0","0","0","0","0","1","1001","1001","1002","1001","1","0","0"
"13200101","4","1","0","1001","7","1","0","0","1002","132001","0","0","0","0","0","1001","1002","0","0","1","0","0","0"
"13210101","4","1001","0","1002","8","1","0","0","1001","132101","0","0","0","0","0","1002","1001","0","0","1","1","0","0"
"13210102","3","0","0","2001","5","2001","0","0","2001","132101","0","0","0","0","0","0","2002","0","0","2002","0","0","0"
"13220101","4","0","0","1002","6","1","0","0","1001","132201","0","0","0","0","0","1002","1001","0","0","1","0","0","0"
"17010101","3","1002","0","1002","7","1","0","0","1","170101","0","0","0","0","0","1","1001","0","0","1001","0","0","0"
"18010101","4","1","0","1","15","1001","1","1","1002","180101","0","0","0","0","1001","1002","1001","1002","1","1001","1001","1002","1001"
"18020101","4","1","0","1002","15","1","1","1001","1001","180201","0","0","0","0","1002","1002","1001","1","1002","1","1001","1","1"
"18030101","3","1002","0","1002","12","1","0","0","1001","180301","0","0","0","0","0","1001","1001","1001","1002","1002","1","1","1001"
"18040101","3","1002","0","1002","12","1","0","0","1002","180401","0","0","0","0","0","1001","1001","1001","1","1","1","1001","1002"
"18050101","5","1002","1001","1","17","1002","1","1","1001","180501","0","0","0","1002","1","1","1002","1001","1002","1002","1","1002","1"
"18060101","4","1001","0","1","16","1002","1","1001","1001","180601","0","0","0","1002","1","1002","1001","1","1001","1","1","1","1002"
"18070101","4","1001","0","1","12","1001","0","0","1002","180701","0","0","0","0","0","1","1002","1001","1","1001","1002","1","1001"
"18080101","4","1002","0","1001","11","1","0","0","1002","180801","0","0","0","0","0","1001","1002","1001","1002","1001","1","0","1001"
"18090101","3","1002","0","1","10","1002","0","0","1001","180901","0","0","0","0","0","1001","1001","1001","1","1","1","0","0"
"18100101","3","1","0","1001","9","1","0","0","1001","181001","0","0","0","0","0","1001","1002","1001","0","1","1001","0","0"
"18110101","3","1002","0","1001","12","1","0","0","1002","181101","0","0","0","0","0","1","1002","1001","1","1001","1","1001","1002"
"18120101","9","1002","0","1001","15","1","0","1002","1001","181201","0","0","0","0","1001","1001","2001","1001","1","1","1","1","1001"
"19130101","1","0","0","1","2","0","0","0","0","191301","0","0","0","0","0","0","1","0","0","0","0","0","0"
"19150101","2","0","0","1003","3","1003","0","0","0","191501","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"19160101","2","0","0","1003","3","1003","0","0","0","191601","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"19170101","2","0","0","1003","3","1003","0","0","0","191701","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"19270101","2","0","0","1","3","1","0","0","0","192701","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20010001","2","0","0","1001","2","0","0","0","0","200100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20010101","2","0","0","1001","2","0","0","0","0","200101","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20020001","2","0","0","1001","2","0","0","0","0","200200","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20030001","2","0","0","1001","2","0","0","0","0","200300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20030101","2","0","0","1001","2","0","0","0","0","200301","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20030201","2","0","0","1001","2","0","0","0","0","200302","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20040001","2","0","0","1001","2","0","0","0","0","200400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20040101","2","0","0","1001","2","0","0","0","0","200401","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20050001","2","0","0","1","2","0","0","0","0","200500","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20050101","2","0","0","1","2","0","0","0","0","200501","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20050301","2","0","0","1","2","0","0","0","0","200503","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20050401","2","0","0","1","2","0","0","0","0","200504","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20050501","2","0","0","1","2","0","0","0","0","200505","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20050601","2","0","0","1001","2","0","0","0","0","200506","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20060001","2","0","0","1","2","0","0","0","0","200600","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20070001","2","0","0","1001","2","0","0","0","0","200700","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20070101","2","0","0","1001","2","0","0","0","0","200701","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20070201","2","0","0","1001","2","0","0","0","0","200702","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20070301","2","0","0","1001","2","0","0","0","0","200703","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20080001","2","0","0","1001","2","0","0","0","0","200800","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20080101","1","0","0","1001","3","1","0","0","0","200801","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20090001","2","0","0","1","2","0","0","0","0","200900","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20090101","2","0","0","1","2","0","0","0","0","200901","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20090201","1","0","0","1001","2","0","0","0","0","200902","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20090301","2","0","0","1001","3","1","0","0","0","200903","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20090401","2","0","0","1001","3","1001","0","0","0","200904","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20090501","2","0","0","1001","3","1001","0","0","0","200905","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20090601","1","0","0","1001","2","0","0","0","0","200906","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20090701","2","0","0","1","2","0","0","0","0","200907","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20100001","2","0","0","1001","2","0","0","0","0","201000","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20110001","2","0","0","1001","2","0","0","0","0","201100","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20110101","1","0","0","1001","2","0","0","0","0","201101","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20110201","2","0","0","1001","2","0","0","0","0","201102","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20120001","2","0","0","1","2","0","0","0","0","201200","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20120101","2","0","0","1","2","0","0","0","0","201201","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20120201","2","0","0","1","2","0","0","0","0","201202","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20120301","2","0","0","1","3","1","0","0","0","201203","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"20120401","2","0","0","1","3","1","0","0","0","201204","0","0","0","0","0","0","1002","0","0","0","0","0","0"
"20120501","2","0","0","1","2","0","0","0","0","201205","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20120601","2","0","0","1","2","0","0","0","0","201206","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20120701","2","0","0","1","2","0","0","0","0","201207","0","0","0","0","0","0","1","0","0","0","0","0","0"
"20130001","2","0","0","1001","2","0","0","0","0","201300","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20130101","2","0","0","1001","2","0","0","0","0","201301","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20130201","2","0","0","1001","2","0","0","0","0","201302","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20130301","2","0","0","1001","2","0","0","0","0","201303","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20140001","2","0","0","1001","4","1002","0","0","1001","201400","0","0","0","0","0","0","1001","0","0","0","0","0","0"
"20150001","2","0","0","1001","5","1002","0","0","1001","201500","0","0","0","0","0","0","1001","0","0","1001","0","0","0"
"20160001","1","0","0","1001","3","1","0","0","0","201600","0","0","0","0","0","0","1","0","0","0","0","0","0"
