59eca8df1474c71cb77150b73f16c838ee96be8dd089c3032bc132f50caa93b5,ca1e55060ab8ac8b182acb251616c1c17562c19ef872a2af9fae9b3762646c51,9f35bde421f2bd813f8118d35f79ddb1ea98e9a2b78f4f1c5c396e83d8f44cdd,86e3136aad5792fddf2afc00c0540a02bc44ab1197b8e7e783566b9e01fcba54,7774025341c67628b1b6848b64adc2fb6bb05e9dfce54a437ab608553372a788,f1be606831243682e8503ee69d46db763320d7be5be6e215bc584a034f0a052b,83e013849cfa4972faff20839fc012a89c637469dd957395857790730ccc79aa,fe5bc6d9d069dac94d9959db98deaa2648e38cf28c05870db8d119644c09b358,72b2accc96e4d0a3cf7ce90fe306da25e0997d0a538bb09d5080f21a90abed97,d99e36e1d2a06a53597cdf465d6d42a379e2f7bb015b6b791a7380dd5e8eb611,2aaaba0d0fb410029bb00be19dc495f847ec51e596cdc590c2b0f001881e977c
"","","510","","510028","","","510038","","91",""
"nop_10_yukari_06","0.1","510","1","103411","","nop_10_yukari_05","510039","1","3","0.5"
"nop_10_yukari_06","0.1","510","1","11","","nop_10_yukari_05","510040","1","3","0.5"
"2.8","","510","7","103411","","350","510041","-275","2",""
"2.8","","510","7","11","","350","510042","-275","2",""
"1","0","510","0","104811","0.5","大丈夫よ。\nちゃんと栄養バランスを考えれば……\nって、あら？　ユカリさん？","510043","8","11","0"
"nop_talk_doya_loop","0.2","510","1","104811","","nop_talk_doya","510044","0","3","0.2"
"","","510","","3","","1","510045","","93",""
"","","510","","104811","","0","510046","","4",""
"nop_talk_surprise1","0.2","510","1","104811","","nop_surprise","510047","0","3","0.2"
"","","510","","103231","","nop_idle_normal_suprise1","510048","1","3","0.2"
"","","510","","104611","","nop_idle_normal_suprise1","510049","1","3","0.2"
"","","510","","510043","","","510050","","91",""
"","","510","","104811","","nop_idle_surprise1","510051","1","3","0.2"
"","","510","","510041","","","510052","","91",""
"1","0","510","0","103411","0.5","んふふ～♪\n麦しゅわ麦しゅわ飲み放題～！\nうへへへ、最高よ～！","510053","8","11","0"
"","","510","","103411","","nop_10_yukari_04","510054","1","3","0.2"
"","","510","","11","","nop_10_yukari_04","510055","1","3","0.2"
"","","510","","1.5","","1","510056","","93",""
"nop_10_yukari_06","0.2","510","1","103411","","nop_10_yukari_07","510057","0","3","0.2"
"nop_10_yukari_06","0.2","510","1","11","","nop_10_yukari_07","510058","0","3","0.2"
"","","510","","510053","","","510059","","91",""
"1","0","510","0","103411","0","6","510060","1","12","0"
"1","0","510","0","104611","0.5","これは……栄養バランスとか関係なく\n完全に出来あがっちゃってるにゃ……\nユカリー！　しっかりするにゃー！\nそれ絶対あとで後悔するやつにゃー！","510061","8","11","0"
"nop_10_tamaki_talk_doya_jitome_loop","0.2","510","1","104611","","nop_10_tamaki_talk_doya_jitome","510062","0","3","0.2"
"","","510","","4.5","","1","510063","","93",""
"nop_10_tamaki_guts_angry2_loop","0.2","510","1","104611","","nop_10_tamaki_guts_angry2","510064","0","3","0.2"
"","","510","","2.5","","1","510065","","93",""
"","","510","","104611","","nop_talk_anger2","510066","1","3","0.2"
"","","510","","510061","","","510067","","91",""
"","","510","","104611","","nop_idle_anger2","510068","1","3","0.2"
"1","0","510","0","103231","0.5","みなさん盛り上がってますわね。\n今年もいい年になりそうで\n楽しみですわ～！","510069","8","11","0"
"","","510","","103231","","nop_talk_joy3_blink","510070","1","3","0.2"
"","","510","","2.5","","1","510071","","93",""
"","","510","","103231","","nop_talk_joy1","510072","1","3","0.2"
"","","510","","510069","","","510073","","91",""
"","","510","","103231","","nop_idle_joy1","510074","1","3","0.2"
"","","510","","0.5","","0","510075","","93",""
"-150","0","511","-255","1","nop_idle_arm_crossed","100911","511001","101","1","1.95"
"150","1","511","-255","1","nop_idle_joy_normal","101311","511002","100","1","1.95"
"-300","0","511","-275","1","nop_idle_wish","102711","511003","105","1","1.95"
"300","1","511","-275","1","nop_idle_normal","105111","511004","104","1","1.95"
"","","511","","0.5","","0","511005","","93",""
"","","511","","102711","","nop_11_eriko_talk_wish","511006","1","3","0.2"
"0","","511","","vo_drama_10082011","","vo_drama_10082011_001","511007","0","21",""
"1","0","511","0","102711","0.5","ああ、あなた様。\nあけましておめでとうございます。\n今年もよろしくお願いいたしますわ。\nクスクス……","511008","8","11","0"
"","","511","","2","","1","511009","","93",""
"nop_11_eriko_talk_wish","0.2","511","1","102711","","nop_bow2","511010","0","3","0.2"
"","","511","","3.5","","1","511011","","93",""
"","","511","","102711","","nop_11_eriko_smile","511012","0","3","0.2"
"","","511","","511008","","","511013","","91",""
"","","511","","102711","","nop_idle_wish","511014","1","3","0.2"
"nop_11_anna_huhuStand_loop","0","511","1","100911","","nop_11_anna_huhuStand_in","511015","0","3","0.2"
"0","","511","","vo_drama_10082011","","vo_drama_10082011_002","511016","0","21",""
"1","0","511","0","100911","0.5","おお、シグルドよ！\n楽しませてもらっているぞ！\n見事な滅びを超えし黎明の祝祭\nではないか！","511017","8","11","0"
"","","511","","3","","1","511018","","93",""
"nop_11_anna_ahahaStand_loop","0","511","1","100911","","nop_11_anna_ahahaStand_in","511019","0","3","0.2"
"","","511","","511017","","","511020","","91",""
"","","511","","100911","","nop_idle_arm_crossed","511021","1","3","0.2"
"","","511","","105111","","nop_talk_bitter","511022","1","3","0.2"
"0","","511","","vo_drama_10082011","","vo_drama_10082011_003","511023","0","21",""
"1","0","511","0","105111","0.5","ふふっ、今日はお招きありがとう。\n年末は大変だったみたいね。","511024","8","11","0"
"","","511","","2.5","","1","511025","","93",""
"","","511","","105111","","nop_look_talk_normal","511026","1","3","0.2"
"","","511","","511024","","","511027","","91",""
"","","511","","105111","","nop_idle_normal","511028","1","3","0.2"
"","","511","","101311","","nop_talk_joy2","511029","1","3","0.2"
"0","","511","","vo_drama_10082011","","vo_drama_10082011_004","511030","0","21",""
"1","0","511","0","101311","0.5","ルカ姉も水くさいにゃー。\n呼んでくれたらナナカちゃんたちも\nアシストに飛んでったのにさ！","511031","8","11","0"
"","","511","","511031","","","511032","","91",""
"","","511","","101311","","nop_idle_joy_normal","511033","1","3","0.2"
"nop_15_tsumugi_talk_arm_crossed_loop","0.2","511","1","100911","","nop_15_tsumugi_talk_arm_crossed","511034","0","3","0.2"
"0","","511","","vo_drama_10082011","","vo_drama_10082011_005","511035","0","21",""
"1","0","511","0","100911","0.5","うむ！\n我らの破壊の協奏曲でいかなる状況も\n吹き飛ばしてやったというのに！","511036","8","11","0"
"","","511","","511036","","","511037","","91",""
"","","511","","100911","","nop_idle_arm_crossed","511038","1","3","0.2"
"","","511","","105111","","nop_talk_sad2","511039","1","3","0.2"
"0","","511","","vo_drama_10082011","","vo_drama_10082011_006","511040","0","21",""
"1","0","511","0","105111","0.5","材料集めなんだから\n吹き飛ばしちゃだめでしょうに。\nまあ去年はみんな個別に活動してたから\nこうして会えてうれしいわ。","511041","8","11","0"
"","","511","","4","","1","511042","","93",""
"","","511","","105111","","nop_talk_normal","511043","1","3","0.2"
"","","511","","511041","","","511044","","91",""
"","","511","","105111","","nop_idle_normal","511045","1","3","0.2"
"","","511","","102711","","nop_talk_sad2","511046","1","3","0.2"
"0","","511","","vo_drama_10082011","","vo_drama_10082011_007","511047","0","21",""
"1","0","511","0","102711","0.5","でもこの会場……\nあなた様に付きまとう不埒者の\n気配を感じますね。\n許さない許さない許さない……","511048","8","11","0"
"","","511","","4.2","","1","511049","","93",""
"","","511","","102711","","nop_talk_wish2","511050","1","3","0.2"
"","","511","","0.2","","1","511051","","93",""
"","","511","","100911","","nop_11_anna_idle_sad","511052","1","3","0.2"
"","","511","","105111","","nop_11_mitsuki_idle_arm_crossed","511053","1","3","0.2"
"","","511","","101311","","nop_11_nanaka_idle_wish","511054","1","3","0.2"
"","","511","","511048","","","511055","","91",""
"","","511","","102711","","nop_idle_wish2","511056","1","3","0.2"
"","","511","","101311","","nop_11_nanaka_talk_nervous","511057","1","3","0.2"
"0","","511","","vo_drama_10082011","","vo_drama_10082011_008","511058","0","21",""
"1","0","511","0","101311","0.5","エ、エリコ様落ち着こ？\nとりあえず黄昏の都の場所でも\nみんなで考えながら、ね？","511059","8","11","0"
"","","511","","3.5","","1","511060","","93",""
"","","511","","101311","","nop_11_nanaka_talk_wish","511061","1","3","0.2"
"","","511","","511059","","","511062","","91",""
"","","511","","101311","","nop_11_nanaka_idle_wish","511063","1","3","0.2"
"","","511","","0.5","","0","511064","","93",""
"150","1","512","-265","1","nop_idle_wish","101831","512001","105","1","1.95"
"-150","0","512","-255","1","nop_idle_joy1","101611","512002","103","1","1.95"
"-300","0","512","-275","1","nop_idle_joy_normal","105011","512003","104","1","1.95"
"","","512","","0.5","","0","512004","","93",""
"","","512","","101611","","4","512005","0.5","12","0"
"","","512","","101611","","nop_idle_joy1_wink","512006","1","3","0.2"
"","","512","","512005","","","512007","","91",""
"0","","512","","vo_drama_10082012","","vo_drama_10082012_001","512008","0","21",""
"1","0","512","0","101611","0.5","あ！　ヒデサイ！\nあけおめー！\n今年もよろしくね！","512009","8","11","0"
"","","512","","101611","","nop_12_suzuna_talk_surprise","512010","1","3","0.2"
"","","512","","1","","1","512011","","93",""
"nop_12_suzuna_pose","0.2","512","1","101611","","nop_12_suzuna_smile","512012","0","3","0.2"
"","","512","","512009","","","512013","","91",""
"nop_idle_joy1","0.1","512","1","101611","","nop_12_suzuna_pose_to_joy2","512014","0","3","0.2"
"0","","512","","vo_drama_10082012","","vo_drama_10082012_002","512015","0","21",""
"1","0","512","0","105011","0.5","なかなかの新年会じゃない。\nま、アタシみたいなレディを\n招待するんだから\nこれくらいじゃないとね。","512016","8","11","0"
"","","512","","105011","","nop_talk_joy1","512017","1","3","0.2"
"","","512","","2","","1","512018","","93",""
"nop_talk_arm_crossed_loop","0.2","512","1","105011","","nop_talk_arm_crossed","512019","0","3","0.2"
"","","512","","512016","","","512020","","91",""
"","","512","","105011","","nop_idle_arm_crossed","512021","1","3","0.2"
"0","","512","","vo_drama_10082012","","vo_drama_10082012_003","512022","0","21",""
"1","0","512","0","101831","0.5","あけましておめでとう。\n本当、立派な新年会ね。\nたくさん人が来ていて、\n先生緊張しちゃうわ。","512023","8","11","0"
"nop_talk_joy1","0.2","512","1","101831","","nop_bow","512024","0","3","0.2"
"","","512","","4.5","","1","512025","","93",""
"","","512","","101831","","nop_talk_bitter","512026","1","3","0.2"
"","","512","","512023","","","512027","","91",""
"","","512","","101831","","nop_idle_bitter","512028","1","3","0.2"
"0","","512","","vo_drama_10082012","","vo_drama_10082012_004","512029","0","21",""
"1","0","512","0","101611","0.5","えー？　ちゃんイオ真面目すぎ！\nおせちも美味しいし\n楽しまなきゃソンだよ。ねー？","512030","8","11","0"
"","","512","","101611","","nop_talk_joy1","512031","1","3","0.2"
"","","512","","512030","","","512032","","91",""
"","","512","","101611","","nop_idle_joy_normal","512033","1","3","0.2"
"0","","512","","vo_drama_10082012","","vo_drama_10082012_005","512034","0","21",""
"1","0","512","0","105011","0.5","新しい年を乗り切るために\n大人にはこういう\n息抜きも必要なのよ。\n……たぶん。","512035","8","11","0"
"","","512","","105011","","nop_talk_thinking","512036","1","3","0.2"
"","","512","","4.5","","1","512037","","93",""
"","","512","","105011","","nop_talk_worry","512038","1","3","0.2"
"","","512","","512035","","","512039","","91",""
"","","512","","105011","","nop_idle_normal","512040","1","3","0.2"
"0","","512","","vo_drama_10082012","","vo_drama_10082012_006","512041","0","21",""
"1","0","512","0","101831","0.5","新しい年と言えば\nみんな、冬休みの宿題は\nちゃんとしているかしら？\n先生、新学期を楽しみにしてるわね。","512042","8","11","0"
"","","512","","101831","","nop_talk_normal","512043","1","3","0.2"
"","","512","","4.5","","1","512044","","93",""
"","","512","","101831","","nop_talk_joy1","512045","1","3","0.2"
"","","512","","105011","","nop_12_misaki_stop","512046","1","3","5"
"","","512","","101611","","nop_12_suzuna_stop2","512047","1","3","5"
"","","512","","512042","","","512048","","91",""
"","","512","","101831","","nop_idle_joy1","512049","1","3","0.2"
"1","0","512","0","105011","0","12","512050","1.5","12","0"
"1","0","512","0","101611","0","12","512051","1.5","12","0"
"","","512","","0","","","512052","","91",""
"0","","512","","vo_drama_10082012","","vo_drama_10082012_007","512053","0","21",""
"1","0","512","0","105011","0.5","しゅく……だい……？\nえ？　あったっけ？　スズナ？","512054","8","11","0"
"","","512","","105011","","nop_talk_surprise2","512055","1","3","0.2"
"","","512","","101611","","nop_idle_surprise2","512056","1","3","0.2"
"","","512","","2","","1","512057","","93",""
"","","512","","101611","","nop_idle_sad3","512058","1","3","0.2"
"","","512","","1","","1","512059","","93",""
"","","512","","105011","","nop_talk_worry","512060","1","3","0.2"
"","","512","","512054","","","512061","","91",""
"","","512","","105011","","nop_idle_worry","512062","1","3","0.2"
"0","","512","","vo_drama_10082012","","vo_drama_10082012_008","512063","0","21",""
"1","0","512","0","101611","0.5","……ヒデサーイ！\nあとでミサキっちもまぜて\n宿題教えて～！","512064","8","11","0"
"","","512","","101611","","nop_talk_tsun_pain","512065","1","3","0.2"
"","","512","","3","","1","512066","","93",""
"","","512","","101611","","nop_12_suzuna_talk_wish","512067","1","3","0.2"
"","","512","","0.5","","1","512068","","93",""
"","","512","","105011","","nop_12_suzuna_idle_wish","512069","1","3","0.2"
"","","512","","512064","","","512070","","91",""
"","","512","","101611","","nop_12_suzuna_idle_wish","512071","1","3","0.2"
"","","512","","0.5","","0","512072","","93",""
"","","512","","0.5","","0","512073","","93",""
"150","1","513","-255","1","nop_idle_normal","105331","513001","104","1","1.95"
"-100","1","513","-280","1","nop_idle_joy1","104511","513002","103","1","1.95"
"-330","0","513","-180","1","nop_idle_guts2","103031","513003","101","1","1.95"
"-500","0","513","-270","1","nop_idle_thinking","100811","513004","102","1","1.95"
"600","1","513","-255","1","nop_idle_sad","105511","513005","105","1","1.95"
"","","513","","0.5","","0","513006","","93",""
"0","","513","","vo_drama_10082013","","vo_drama_10082013_001","513007","0","21",""
"1","0","513","0","105331","0.5","あけましておめでとう！\nお招きにあずかり参上したぞ！\nってこらみんな！\nちゃんと整列しないか！","513008","5","11","0"
"nop_13_monica_talk_doya_loop","0.2","513","1","105331","","nop_13_monica_talk_doya","513009","0","3","0.2"
"","","513","","5","","1","513010","","93",""
"","","513","","105331","","nop_talk_anger2","513011","1","3","0.2"
"","","513","","513008","","","513012","","91",""
"","","513","","105331","","nop_idle_anger2","513013","1","3","0.2"
"","","513","","104511","","nop_walk_glad","513014","1","3","0.2"
"1.9","","513","","104511","","-150","513015","-255","2",""
"","","513","","0.3","","","513016","","93",""
"","","513","","103031","","nop_run","513017","1","3","0.2"
"1.6","","513","","103031","","-300","513018","-225","2",""
"","","513","","0.3","","","513019","","93",""
"","","513","","105511","","nop_walk_knmn","513020","1","3","0.2"
"1.3","","513","","105511","","400","513021","-270","2",""
"","","513","","0.3","","","513022","","93",""
"","","513","","100811","","nop_walk_kyapi","513023","1","3","0.2"
"1","","513","","100811","","-450","513024","-255","2",""
"nop_idle_doya","0.2","513","1","105331","","nop_talk_doya","513025","0","3","0.2"
"","","513","","513024","","","513026","","91",""
"","","513","","104511","","0","513027","","4",""
"","","513","","104511","","nop_idle_normal","513028","1","3","0.2"
"","","513","","103031","","nop_idle_normal","513029","1","3","0.2"
"","","513","","105511","","nop_idle_normal","513030","1","3","0.2"
"","","513","","100811","","nop_idle_normal","513031","1","3","0.2"
"","","513","","513015","","","513032","","91",""
"0","","513","","vo_drama_10082013","","vo_drama_10082013_002","513033","0","21",""
"1","0","513","0","103031","0.5","ショーグン！　アケオメデース！\nトーゴクのオセチがこんなにタクサン！\nまさに極楽デース！","513034","5","11","0"
"","","513","","103031","","nop_talk_joy1","513035","1","3","0.2"
"","","513","","3","","1","513036","","93",""
"","","513","","103031","","nop_talk_joy2","513037","1","3","0.2"
"","","513","","3.5","","1","513038","","93",""
"","","513","","103031","","nop_talk_memory","513039","1","3","0.2"
"","","513","","513034","","","513040","","91",""
"","","513","","103031","","nop_idle_memory2","513041","1","3","0.2"
"0","","513","","vo_drama_10082013","","vo_drama_10082013_003","513042","0","21",""
"1","0","513","0","100811","0.5","ふふ。ボクを呼んでくれて正解だよ。\nこの新年の晴れやかな日にこそ\nボクの輝く美貌が必要だからね！","513043","5","11","0"
"","","513","","100811","","nop_talk_thinking","513044","1","3","0.2"
"","","513","","513043","","","513045","","91",""
"","","513","","100811","","nop_idle_thinking","513046","1","3","0.2"
"0","","513","","vo_drama_10082013","","vo_drama_10082013_004","513047","0","21",""
"1","0","513","0","104511","0.5","クウカはこんな新年早々に\n豪華な料理とたくさんの人の前で\nドSさんに弄ばれ辱めを……！\nぐふふ……ぐふふふふ。","513048","5","11","0"
"","","513","","104511","","nop_13_kuka_talk_memory1","513049","1","3","0.2"
"","","513","","513048","","","513050","","91",""
"","","513","","104511","","nop_13_kuka_idle_memory1","513051","1","3","0.2"
"0","","513","","vo_drama_10082013","","vo_drama_10082013_005","513052","0","21",""
"1","0","513","0","105331","0.5","これだけの人数に会うのは\nギルドレースの祝賀会以来か。\n貴公の人望にはおそれいるな。","513053","5","11","0"
"","","513","","105331","","nop_talk_wish","513054","1","3","0.2"
"","","513","","5","","1","513055","","93",""
"nop_13_monica_talk_arm_crossed_loop","0.2","513","1","105331","","nop_13_monica_talk_arm_crossed","513056","0","3","0.2"
"","","513","","513053","","","513057","","91",""
"","","513","","105331","","nop_13_monica_idle_arm_crossed","513058","1","3","0.2"
"0","","513","","vo_drama_10082013","","vo_drama_10082013_006","513059","0","21",""
"1","0","513","0","100811","0.5","この場にいるたくさんの人たちに\nボクの美しさを届けられるのは\nキミのおかげだよ。","513060","6","11","0"
"nop_13_yuki_pose_loop","0.2","513","1","100811","","nop_13_yuki_pose","513061","0","3","0.2"
"","","513","","5","","1","513062","","93",""
"","","513","","100811","","nop_13_yuki_pose2_loop","513063","1","3","0.2"
"","","513","","513060","","","513064","","91",""
"","","513","","100811","","nop_13_yuki_pose3_loop","513065","1","3","0.2"
"0","","513","","vo_drama_10082013","","vo_drama_10082013_007","513066","0","21",""
"1","0","513","0","104511","0.5","ああ！　みなさんからの視線が\nクウカに、クウカに……！\nいったいどうなってしまうんでしょう！","513067","6","11","0"
"","","513","","104511","","nop_13_kuka_talk_memory2","513068","1","3","0.2"
"","","513","","513067","","","513069","","91",""
"","","513","","104511","","nop_13_kuka_idle_memory2","513070","1","3","0.2"
"0","","513","","vo_drama_10082013","","vo_drama_10082013_008","513071","0","21",""
"1","0","513","0","103031","0.5","さすがショーグン。\nこれなら天下統一も目前デス！","513072","5","11","0"
"","","513","","103031","","nop_talk_joy1","513073","1","3","0.2"
"","","513","","513072","","","513074","","91",""
"","","513","","103031","","nop_idle_joy1","513075","1","3","0.2"
"0","","513","","vo_drama_10082013","","vo_drama_10082013_009","513076","0","21",""
"1","0","513","0","105331","0.5","新年といういい機会だ。\n今年の抱負を発表しようじゃないか。","513077","6","11","0"
"","","513","","105331","","nop_talk_normal","513078","1","3","0.2"
"","","513","","513077","","","513079","","91",""
"","","513","","105331","","nop_idle_normal","513080","1","3","0.2"
"0","","513","","vo_drama_10082013","","vo_drama_10082013_010","513081","0","21",""
"1","0","513","0","105331","0.5","私はもちろん魔法……ではなく、\n立派な司令官になることだ！\nみんなはどうだ？","513082","5","11","0"
"","","513","","105331","","nop_talk_thinking","513083","1","3","0.2"
"","","513","","2.5","","1","513084","","93",""
"","","513","","105331","","nop_talk_surprise2","513085","1","3","0.2"
"","","513","","1","","1","513086","","93",""
"nop_talk_doya_loop","0.2","513","1","105331","","nop_talk_doya","513087","0","3","0.2"
"","","513","","2.75","","1","513088","","93",""
"","","513","","105331","","nop_talk_joy1","513089","1","3","0.2"
"","","513","","105511","","nop_idle_normal_joy","513090","1","3","0.2"
"","","513","","513082","","","513091","","91",""
"","","513","","105331","","nop_idle_joy1","513092","1","3","0.2"
"0","","513","","vo_drama_10082013","","vo_drama_10082013_011","513093","0","21",""
"1","0","513","0","100811","0.5","そんなことよりさ。\nボクってお正月でも美しいよねー\nお正月がめでたいから……ううん、\nむしろボクがお正月をめでたくしてる？","513094","6","11","0"
"","","513","","100811","","nop_talk_thinking","513095","1","3","0.2"
"","","513","","2","","1","513096","","93",""
"","","513","","105511","","nop_idle_normal_suprise1","513097","1","3","0.2"
"","","513","","2","","1","513098","","93",""
"1","0","513","0","105331","0","12","513099","1","12","0"
"","","513","","105331","","nop_idle_normal_bitter","513100","1","3","0.2"
"nop_talk_arm_crossed_loop2","0.2","513","1","100811","","nop_13_yuki_pose4","513101","0","3","0.5"
"","","513","","4.5","","1","513102","","93",""
"","","513","","100811","","nop_talk_memory","513103","1","3","0.2"
"","","513","","513094","","","513104","","91",""
"","","513","","100811","","nop_idle_memory2","513105","1","3","0.2"
"","","513","","103031","","1","513106","","4",""
"","","513","","103031","","nop_talk_surprise1","513107","1","3","0.2"
"1","0","513","0","103031","0","4","513108","0.1","12","0"
"","","513","","513108","","","513109","","91",""
"","","513","","513099","","","513110","","91",""
"0","","513","","vo_drama_10082013","","vo_drama_10082013_012","513111","0","21",""
"1","0","513","0","103031","0.5","ヤヤッ！\nあれはルカのアネゴの釣ったオサカナ！\nキット食べればシュッセウオ！\nサムライマスターに近付けるデス！","513112","5","11","0"
"","","513","","5","","1","513113","","93",""
"1","0","513","0","105331","0","1","513114","1","12","0"
"","","513","","105331","","nop_idle_normal_sad","513115","1","3","0.2"
"","","513","","0","","1","513116","","93",""
"","","513","","103031","","nop_talk_joy2","513117","1","3","0.2"
"","","513","","513112","","","513118","","91",""
"1","0","513","0","103031","0","6","513119","2","12","0"
"","","513","","103031","","nop_run","513120","1","3","0.2"
"5","","513","0","103031","","-1350","513121","-225","2",""
"","","513","","513114","","","513122","","91",""
"0","","513","","vo_drama_10082013","","vo_drama_10082013_013","513123","0","21",""
"1","0","513","0","104511","1.75","ああ、今年はいったいどんな辱めが\nクウカをまってるんでしょうか……\nああ、考えただけで\nクウカは、クウカは……！","513124","5","11","0"
"","","513","","104511","","nop_talk_memory","513125","1","3","0.2"
"","","513","","7","","1","513126","","93",""
"1","0","513","0","105331","0","17","513127","1","12","0"
"","","513","","105331","","nop_idle_jitome","513128","1","3","0.2"
"","","513","","0.5","","1","513129","","93",""
"nop_13_kuka_down_loop","0.2","513","1","104511","","nop_13_kuka_down_in","513130","0","3","0.2"
"","","513","","513124","","","513131","","91",""
"","","513","","513127","","","513132","","91",""
"0","","513","","vo_drama_10082013","","vo_drama_10082013_014","513133","0","21",""
"1","0","513","0","105331","0.5","みんな全然聞いてない……\nだが私はくじけないぞ！\n必ずやみんなを率いて立派な……\nん？　そういえば一人足りない気が……","513134","4","11","0"
"","","513","","105331","","nop_talk_sad3","513135","1","3","0.2"
"","","513","","3.5","","1","513136","","93",""
"nop_talk_guts3_loop","0.2","513","1","105331","","nop_talk_guts3","513137","0","3","0.2"
"","","513","","3.5","","1","513138","","93",""
"","","513","","105331","","nop_talk_sad2_cry","513139","1","3","0.2"
"","","513","","3.5","","1","513140","","93",""
"","","513","","105331","","nop_talk_sad","513141","1","3","0.2"
"","","513","","513134","","","513142","","91",""
"","","513","","105331","","nop_idle_sad","513143","1","3","0.2"
"0","","513","","vo_drama_10082013","","vo_drama_10082013_015","513144","0","21",""
"1","0","513","0","105511","3","こ、ここにいますー！\nあの……先輩！　今年は引っ込み思案を\n少しでも改善したいので……ええと……\n本年もよろしくお願いしまひゅっ！","513145","4","11","0"
"","","513","","105511","","nop_run_sad","513146","1","3","0.2"
"1","","513","","105511","","350","513147","-275","2",""
"","","513","","0","","","513148","","91",""
"","","513","","105331","","0","513149","","4",""
"","","513","","105331","","nop_idle_surprise1","513150","1","3","0.2"
"","","513","","105331","","4","513151","2","12","40"
"","","513","","105511","","nop_13_ayumi_talk_sad","513152","1","3","0.2"
"","","513","","7","","1","513153","","93",""
"","","513","","105511","","nop_look_talk_wish","513154","1","3","0.2"
"","","513","","7.5","","1","513155","","93",""
"","","513","","105511","","nop_13_ayumi_talk_guts2_loop","513156","1","3","0.2"
"","","513","","513145","","","513157","","91",""
"","","513","","0.5","","0","513158","","93",""
"150","1","514","-235","1","nop_idle_normal","106831","514001","102","1","1.95"
"-100","0","514","-235","1","nop_idle_normal","101131","514002","101","1","1.95"
"-100","0","514","-235","1","NoItem","1","514003","104","5","1.95"
"-250","0","514","-215","1","nop_idle_normal","104931","514004","100","1","1.95"
"-250","0","514","-215","1","NoItem","2","514005","103","5","1.95"
"","","514","","0.5","","0","514006","","93",""
"0","","514","","vo_drama_10082014","","vo_drama_10082014_001","514007","0","21",""
"1","0","514","0","106831","0.5","やあ少年。あけましておめでとう。\nこうして新たな年を迎えられたこと\nうれしく思うよ。","514008","8","11","0"
"nop_talk_joy1","0.2","514","1","106831","","nop_look_smile","514009","0","3","0.2"
"","","514","","2.4","","1","514010","","93",""
"","","514","1","106831","","nop_talk_thinking","514011","1","3","0.2"
"","","514","","514008","","","514012","","91",""
"","","514","","106831","","nop_idle_arm_crossed","514013","1","3","0.2"
"0","","514","","vo_drama_10082014","","vo_drama_10082014_002","514014","0","21",""
"1","0","514","0","101131","0.5","お兄ちゃん、近眼新年です！\n今年も妹としてよろしくお願いしま……","514015","8","11","0"
"nop_14_rino_look_talk_joy4","0.2","514","1","101131","","nop_look_smile","514016","0","3","0.2"
"","","514","","104931","","nop_14_shizur_arm_crossed","514017","1","3","0.2"
"","","514","","2.5","","1","514018","","93",""
"nop_14_rino_headbutt_loop","0","514","1","101131","","nop_14_rino_headbutt","514019","0","3","0.2"
"nop_14_rino_headbutt_loop","0","514","1","1","","nop_14_rino_headbutt","514020","0","3","0"
"","","514","","104931","","nop_14_shizuru_headbutt","514021","0","3","0"
"","","514","","2","","nop_14_shizuru_headbutt","514022","0","3","0"
"","","514","","106831","","nop_idle_arm_crossed2","514023","1","3","0.2"
"","","514","","514015","","","514024","","91",""
"0","","514","","vo_drama_10082014","","vo_drama_10082014_003","514025","0","21",""
"1","0","514","0","104931","0.5","弟くん！\nちゃんとおせち食べてる？\nお姉ちゃんが食べさせてあげるね！","514026","8","11","0"
"","","514","","104931","","nop_14_shizuru_talk_joy","514027","1","3","0"
"","","514","","2","","NoItem","514028","0","3","0"
"","","514","","2.5","","1","514029","","93",""
"","","514","","104931","","nop_14_shizuru_talk_memory","514030","1","3","0.2"
"","","514","","514026","","","514031","","91",""
"0","","514","","vo_drama_10082014","","vo_drama_10082014_004","514032","0","21",""
"1","0","514","0","101131","0.5","シズルお姉ちゃん！\n私も！　私もお世話します！\n妹にもその権利はあるんですよ！","514033","8","11","0"
"","","514","","101131","","1","514034","","4",""
"","","514","","1","","1","514035","","4",""
"nop_shock_loop","","514","1","101131","","nop_shock_in","514036","0","3","0"
"","","514","","1","","NoItem","514037","0","3","0"
"","","514","","1.1","","1","514038","","93",""
"nop_talk_guts3_loop","0","514","1","101131","","nop_talk_guts3_NoBlink","514039","0","3","0.2"
"","","514","","514033","","","514040","","91",""
"0","","514","","vo_drama_10082014","","vo_drama_10082014_005","514041","0","21",""
"1","0","514","0","106831","0.5","おっと……\nこらこら、二人とも。\nせっかくの正月なんだ。\n仲良くしないとだめだよ？","514042","8","11","0"
"","","514","","106831","","nop_talk_surprise1","514043","1","3","0.2"
"","","514","","1","","1","514044","","93",""
"","","514","","106831","","nop_talk_joy1_sad","514045","1","3","0.2"
"","","514","","514042","","","514046","","91",""
"","","514","","106831","","nop_idle_normal","514047","1","3","0.2"
"0","","514","","vo_drama_10082014","","vo_drama_10082014_006","514048","0","21",""
"1","0","514","0","104931","0.5","弟くん！\nはいこれ、美味しいよ。\nあーん！","514049","8","11","0"
"","","514","","104931","","nop_14_shizuru_talk_joy","514050","1","3","0.2"
"","","514","","1","","","514051","","93",""
