3985afeaf89c788982ebe034450f5e5384477dc9b97650f48b268afbae4c2b45,3a1b5c484dde7cf7151ac9a2666d9b12b5583b427181e843da1a67851fddda2b,6d1a9a3bc563e3dacef1aead078644caf9410b6f8686711f103699e426c1f7a0,7610dd6b3bd351013d4fe3a291c1e8122e7cd87ba59f116d7b5722719ca19ff1,0df3aef9786634c0637fb4ffe75cb9eebcab38cfc765bd3c05361812b55af102,f6d538bba62f8de20b2c1719a163e52d0436486fbf46e5610e703a148e9ede99,5ce318569e814a5f267cb15b5f3ea87e0cb09d772520799daa0ff2c78855128e,15c3534b766f9a4777b5cc4f497e2286af2de0fb966f901cc8190975a2940b21,4d9bd31add83fc9de9e772cc2ed6969bb08fb2fb0067036809b8d1738655a5a9,2688a17f7334f8a2bcb99ff57fe75c46fc38012ea03d530cccec8ef99660bc63,5cadad2f201f426292217f82568c568d084ff84e5c02837903c8664b022fc4c4
"","","91","510028","510","","","510038","","",""
"nop_10_yukari_05","","3","103411","510","0.1","0.5","510039","1","nop_10_yukari_06","1"
"nop_10_yukari_05","","3","11","510","0.1","0.5","510040","1","nop_10_yukari_06","1"
"350","","2","103411","510","","","510041","-275","2.8","7"
"350","","2","11","510","","","510042","-275","2.8","7"
"大丈夫よ。\nちゃんと栄養バランスを考えれば……\nって、あら？　ユカリさん？","0.5","11","104811","510","0","0","510043","8","1","0"
"nop_talk_doya","","3","104811","510","0.2","0.2","510044","0","nop_talk_doya_loop","1"
"1","","93","3","510","","","510045","","",""
"0","","4","104811","510","","","510046","","",""
"nop_surprise","","3","104811","510","0.2","0.2","510047","0","nop_talk_surprise1","1"
"nop_idle_normal_suprise1","","3","103231","510","","0.2","510048","1","",""
"nop_idle_normal_suprise1","","3","104611","510","","0.2","510049","1","",""
"","","91","510043","510","","","510050","","",""
"nop_idle_surprise1","","3","104811","510","","0.2","510051","1","",""
"","","91","510041","510","","","510052","","",""
"んふふ～♪\n麦しゅわ麦しゅわ飲み放題～！\nうへへへ、最高よ～！","0.5","11","103411","510","0","0","510053","8","1","0"
"nop_10_yukari_04","","3","103411","510","","0.2","510054","1","",""
"nop_10_yukari_04","","3","11","510","","0.2","510055","1","",""
"1","","93","1.5","510","","","510056","","",""
"nop_10_yukari_07","","3","103411","510","0.2","0.2","510057","0","nop_10_yukari_06","1"
"nop_10_yukari_07","","3","11","510","0.2","0.2","510058","0","nop_10_yukari_06","1"
"","","91","510053","510","","","510059","","",""
"6","0","12","103411","510","0","0","510060","1","1","0"
"これは……栄養バランスとか関係なく\n完全に出来あがっちゃってるにゃ……\nユカリー！　しっかりするにゃー！\nそれ絶対あとで後悔するやつにゃー！","0.5","11","104611","510","0","0","510061","8","1","0"
"nop_10_tamaki_talk_doya_jitome","","3","104611","510","0.2","0.2","510062","0","nop_10_tamaki_talk_doya_jitome_loop","1"
"1","","93","4.5","510","","","510063","","",""
"nop_10_tamaki_guts_angry2","","3","104611","510","0.2","0.2","510064","0","nop_10_tamaki_guts_angry2_loop","1"
"1","","93","2.5","510","","","510065","","",""
"nop_talk_anger2","","3","104611","510","","0.2","510066","1","",""
"","","91","510061","510","","","510067","","",""
"nop_idle_anger2","","3","104611","510","","0.2","510068","1","",""
"みなさん盛り上がってますわね。\n今年もいい年になりそうで\n楽しみですわ～！","0.5","11","103231","510","0","0","510069","8","1","0"
"nop_talk_joy3_blink","","3","103231","510","","0.2","510070","1","",""
"1","","93","2.5","510","","","510071","","",""
"nop_talk_joy1","","3","103231","510","","0.2","510072","1","",""
"","","91","510069","510","","","510073","","",""
"nop_idle_joy1","","3","103231","510","","0.2","510074","1","",""
"0","","93","0.5","510","","","510075","","",""
"100911","nop_idle_arm_crossed","1","1","511","0","1.95","511001","101","-150","-255"
"101311","nop_idle_joy_normal","1","1","511","1","1.95","511002","100","150","-255"
"102711","nop_idle_wish","1","1","511","0","1.95","511003","105","-300","-275"
"105111","nop_idle_normal","1","1","511","1","1.95","511004","104","300","-275"
"0","","93","0.5","511","","","511005","","",""
"nop_11_eriko_talk_wish","","3","102711","511","","0.2","511006","1","",""
"vo_drama_10082011_001","","21","vo_drama_10082011","511","","","511007","0","0",""
"ああ、あなた様。\nあけましておめでとうございます。\n今年もよろしくお願いいたしますわ。\nクスクス……","0.5","11","102711","511","0","0","511008","8","1","0"
"1","","93","2","511","","","511009","","",""
"nop_bow2","","3","102711","511","0.2","0.2","511010","0","nop_11_eriko_talk_wish","1"
"1","","93","3.5","511","","","511011","","",""
"nop_11_eriko_smile","","3","102711","511","","0.2","511012","0","",""
"","","91","511008","511","","","511013","","",""
"nop_idle_wish","","3","102711","511","","0.2","511014","1","",""
"nop_11_anna_huhuStand_in","","3","100911","511","0","0.2","511015","0","nop_11_anna_huhuStand_loop","1"
"vo_drama_10082011_002","","21","vo_drama_10082011","511","","","511016","0","0",""
"おお、シグルドよ！\n楽しませてもらっているぞ！\n見事な滅びを超えし黎明の祝祭\nではないか！","0.5","11","100911","511","0","0","511017","8","1","0"
"1","","93","3","511","","","511018","","",""
"nop_11_anna_ahahaStand_in","","3","100911","511","0","0.2","511019","0","nop_11_anna_ahahaStand_loop","1"
"","","91","511017","511","","","511020","","",""
"nop_idle_arm_crossed","","3","100911","511","","0.2","511021","1","",""
"nop_talk_bitter","","3","105111","511","","0.2","511022","1","",""
"vo_drama_10082011_003","","21","vo_drama_10082011","511","","","511023","0","0",""
"ふふっ、今日はお招きありがとう。\n年末は大変だったみたいね。","0.5","11","105111","511","0","0","511024","8","1","0"
"1","","93","2.5","511","","","511025","","",""
"nop_look_talk_normal","","3","105111","511","","0.2","511026","1","",""
"","","91","511024","511","","","511027","","",""
"nop_idle_normal","","3","105111","511","","0.2","511028","1","",""
"nop_talk_joy2","","3","101311","511","","0.2","511029","1","",""
"vo_drama_10082011_004","","21","vo_drama_10082011","511","","","511030","0","0",""
"ルカ姉も水くさいにゃー。\n呼んでくれたらナナカちゃんたちも\nアシストに飛んでったのにさ！","0.5","11","101311","511","0","0","511031","8","1","0"
"","","91","511031","511","","","511032","","",""
"nop_idle_joy_normal","","3","101311","511","","0.2","511033","1","",""
"nop_15_tsumugi_talk_arm_crossed","","3","100911","511","0.2","0.2","511034","0","nop_15_tsumugi_talk_arm_crossed_loop","1"
"vo_drama_10082011_005","","21","vo_drama_10082011","511","","","511035","0","0",""
"うむ！\n我らの破壊の協奏曲でいかなる状況も\n吹き飛ばしてやったというのに！","0.5","11","100911","511","0","0","511036","8","1","0"
"","","91","511036","511","","","511037","","",""
"nop_idle_arm_crossed","","3","100911","511","","0.2","511038","1","",""
"nop_talk_sad2","","3","105111","511","","0.2","511039","1","",""
"vo_drama_10082011_006","","21","vo_drama_10082011","511","","","511040","0","0",""
"材料集めなんだから\n吹き飛ばしちゃだめでしょうに。\nまあ去年はみんな個別に活動してたから\nこうして会えてうれしいわ。","0.5","11","105111","511","0","0","511041","8","1","0"
"1","","93","4","511","","","511042","","",""
"nop_talk_normal","","3","105111","511","","0.2","511043","1","",""
"","","91","511041","511","","","511044","","",""
"nop_idle_normal","","3","105111","511","","0.2","511045","1","",""
"nop_talk_sad2","","3","102711","511","","0.2","511046","1","",""
"vo_drama_10082011_007","","21","vo_drama_10082011","511","","","511047","0","0",""
"でもこの会場……\nあなた様に付きまとう不埒者の\n気配を感じますね。\n許さない許さない許さない……","0.5","11","102711","511","0","0","511048","8","1","0"
"1","","93","4.2","511","","","511049","","",""
"nop_talk_wish2","","3","102711","511","","0.2","511050","1","",""
"1","","93","0.2","511","","","511051","","",""
"nop_11_anna_idle_sad","","3","100911","511","","0.2","511052","1","",""
"nop_11_mitsuki_idle_arm_crossed","","3","105111","511","","0.2","511053","1","",""
"nop_11_nanaka_idle_wish","","3","101311","511","","0.2","511054","1","",""
"","","91","511048","511","","","511055","","",""
"nop_idle_wish2","","3","102711","511","","0.2","511056","1","",""
"nop_11_nanaka_talk_nervous","","3","101311","511","","0.2","511057","1","",""
"vo_drama_10082011_008","","21","vo_drama_10082011","511","","","511058","0","0",""
"エ、エリコ様落ち着こ？\nとりあえず黄昏の都の場所でも\nみんなで考えながら、ね？","0.5","11","101311","511","0","0","511059","8","1","0"
"1","","93","3.5","511","","","511060","","",""
"nop_11_nanaka_talk_wish","","3","101311","511","","0.2","511061","1","",""
"","","91","511059","511","","","511062","","",""
"nop_11_nanaka_idle_wish","","3","101311","511","","0.2","511063","1","",""
"0","","93","0.5","511","","","511064","","",""
"101831","nop_idle_wish","1","1","512","1","1.95","512001","105","150","-265"
"101611","nop_idle_joy1","1","1","512","0","1.95","512002","103","-150","-255"
"105011","nop_idle_joy_normal","1","1","512","0","1.95","512003","104","-300","-275"
"0","","93","0.5","512","","","512004","","",""
"4","","12","101611","512","","0","512005","0.5","",""
"nop_idle_joy1_wink","","3","101611","512","","0.2","512006","1","",""
"","","91","512005","512","","","512007","","",""
"vo_drama_10082012_001","","21","vo_drama_10082012","512","","","512008","0","0",""
"あ！　ヒデサイ！\nあけおめー！\n今年もよろしくね！","0.5","11","101611","512","0","0","512009","8","1","0"
"nop_12_suzuna_talk_surprise","","3","101611","512","","0.2","512010","1","",""
"1","","93","1","512","","","512011","","",""
"nop_12_suzuna_smile","","3","101611","512","0.2","0.2","512012","0","nop_12_suzuna_pose","1"
"","","91","512009","512","","","512013","","",""
"nop_12_suzuna_pose_to_joy2","","3","101611","512","0.1","0.2","512014","0","nop_idle_joy1","1"
"vo_drama_10082012_002","","21","vo_drama_10082012","512","","","512015","0","0",""
"なかなかの新年会じゃない。\nま、アタシみたいなレディを\n招待するんだから\nこれくらいじゃないとね。","0.5","11","105011","512","0","0","512016","8","1","0"
"nop_talk_joy1","","3","105011","512","","0.2","512017","1","",""
"1","","93","2","512","","","512018","","",""
"nop_talk_arm_crossed","","3","105011","512","0.2","0.2","512019","0","nop_talk_arm_crossed_loop","1"
"","","91","512016","512","","","512020","","",""
"nop_idle_arm_crossed","","3","105011","512","","0.2","512021","1","",""
"vo_drama_10082012_003","","21","vo_drama_10082012","512","","","512022","0","0",""
"あけましておめでとう。\n本当、立派な新年会ね。\nたくさん人が来ていて、\n先生緊張しちゃうわ。","0.5","11","101831","512","0","0","512023","8","1","0"
"nop_bow","","3","101831","512","0.2","0.2","512024","0","nop_talk_joy1","1"
"1","","93","4.5","512","","","512025","","",""
"nop_talk_bitter","","3","101831","512","","0.2","512026","1","",""
"","","91","512023","512","","","512027","","",""
"nop_idle_bitter","","3","101831","512","","0.2","512028","1","",""
"vo_drama_10082012_004","","21","vo_drama_10082012","512","","","512029","0","0",""
"えー？　ちゃんイオ真面目すぎ！\nおせちも美味しいし\n楽しまなきゃソンだよ。ねー？","0.5","11","101611","512","0","0","512030","8","1","0"
"nop_talk_joy1","","3","101611","512","","0.2","512031","1","",""
"","","91","512030","512","","","512032","","",""
"nop_idle_joy_normal","","3","101611","512","","0.2","512033","1","",""
"vo_drama_10082012_005","","21","vo_drama_10082012","512","","","512034","0","0",""
"新しい年を乗り切るために\n大人にはこういう\n息抜きも必要なのよ。\n……たぶん。","0.5","11","105011","512","0","0","512035","8","1","0"
"nop_talk_thinking","","3","105011","512","","0.2","512036","1","",""
"1","","93","4.5","512","","","512037","","",""
"nop_talk_worry","","3","105011","512","","0.2","512038","1","",""
"","","91","512035","512","","","512039","","",""
"nop_idle_normal","","3","105011","512","","0.2","512040","1","",""
"vo_drama_10082012_006","","21","vo_drama_10082012","512","","","512041","0","0",""
"新しい年と言えば\nみんな、冬休みの宿題は\nちゃんとしているかしら？\n先生、新学期を楽しみにしてるわね。","0.5","11","101831","512","0","0","512042","8","1","0"
"nop_talk_normal","","3","101831","512","","0.2","512043","1","",""
"1","","93","4.5","512","","","512044","","",""
"nop_talk_joy1","","3","101831","512","","0.2","512045","1","",""
"nop_12_misaki_stop","","3","105011","512","","5","512046","1","",""
"nop_12_suzuna_stop2","","3","101611","512","","5","512047","1","",""
"","","91","512042","512","","","512048","","",""
"nop_idle_joy1","","3","101831","512","","0.2","512049","1","",""
"12","0","12","105011","512","0","0","512050","1.5","1","0"
"12","0","12","101611","512","0","0","512051","1.5","1","0"
"","","91","0","512","","","512052","","",""
"vo_drama_10082012_007","","21","vo_drama_10082012","512","","","512053","0","0",""
"しゅく……だい……？\nえ？　あったっけ？　スズナ？","0.5","11","105011","512","0","0","512054","8","1","0"
"nop_talk_surprise2","","3","105011","512","","0.2","512055","1","",""
"nop_idle_surprise2","","3","101611","512","","0.2","512056","1","",""
"1","","93","2","512","","","512057","","",""
"nop_idle_sad3","","3","101611","512","","0.2","512058","1","",""
"1","","93","1","512","","","512059","","",""
"nop_talk_worry","","3","105011","512","","0.2","512060","1","",""
"","","91","512054","512","","","512061","","",""
"nop_idle_worry","","3","105011","512","","0.2","512062","1","",""
"vo_drama_10082012_008","","21","vo_drama_10082012","512","","","512063","0","0",""
"……ヒデサーイ！\nあとでミサキっちもまぜて\n宿題教えて～！","0.5","11","101611","512","0","0","512064","8","1","0"
"nop_talk_tsun_pain","","3","101611","512","","0.2","512065","1","",""
"1","","93","3","512","","","512066","","",""
"nop_12_suzuna_talk_wish","","3","101611","512","","0.2","512067","1","",""
"1","","93","0.5","512","","","512068","","",""
"nop_12_suzuna_idle_wish","","3","105011","512","","0.2","512069","1","",""
"","","91","512064","512","","","512070","","",""
"nop_12_suzuna_idle_wish","","3","101611","512","","0.2","512071","1","",""
"0","","93","0.5","512","","","512072","","",""
"0","","93","0.5","512","","","512073","","",""
"105331","nop_idle_normal","1","1","513","1","1.95","513001","104","150","-255"
"104511","nop_idle_joy1","1","1","513","1","1.95","513002","103","-100","-280"
"103031","nop_idle_guts2","1","1","513","0","1.95","513003","101","-330","-180"
"100811","nop_idle_thinking","1","1","513","0","1.95","513004","102","-500","-270"
"105511","nop_idle_sad","1","1","513","1","1.95","513005","105","600","-255"
"0","","93","0.5","513","","","513006","","",""
"vo_drama_10082013_001","","21","vo_drama_10082013","513","","","513007","0","0",""
"あけましておめでとう！\nお招きにあずかり参上したぞ！\nってこらみんな！\nちゃんと整列しないか！","0.5","11","105331","513","0","0","513008","5","1","0"
"nop_13_monica_talk_doya","","3","105331","513","0.2","0.2","513009","0","nop_13_monica_talk_doya_loop","1"
"1","","93","5","513","","","513010","","",""
"nop_talk_anger2","","3","105331","513","","0.2","513011","1","",""
"","","91","513008","513","","","513012","","",""
"nop_idle_anger2","","3","105331","513","","0.2","513013","1","",""
"nop_walk_glad","","3","104511","513","","0.2","513014","1","",""
"-150","","2","104511","513","","","513015","-255","1.9",""
"","","93","0.3","513","","","513016","","",""
"nop_run","","3","103031","513","","0.2","513017","1","",""
"-300","","2","103031","513","","","513018","-225","1.6",""
"","","93","0.3","513","","","513019","","",""
"nop_walk_knmn","","3","105511","513","","0.2","513020","1","",""
"400","","2","105511","513","","","513021","-270","1.3",""
"","","93","0.3","513","","","513022","","",""
"nop_walk_kyapi","","3","100811","513","","0.2","513023","1","",""
"-450","","2","100811","513","","","513024","-255","1",""
"nop_talk_doya","","3","105331","513","0.2","0.2","513025","0","nop_idle_doya","1"
"","","91","513024","513","","","513026","","",""
"0","","4","104511","513","","","513027","","",""
"nop_idle_normal","","3","104511","513","","0.2","513028","1","",""
"nop_idle_normal","","3","103031","513","","0.2","513029","1","",""
"nop_idle_normal","","3","105511","513","","0.2","513030","1","",""
"nop_idle_normal","","3","100811","513","","0.2","513031","1","",""
"","","91","513015","513","","","513032","","",""
"vo_drama_10082013_002","","21","vo_drama_10082013","513","","","513033","0","0",""
"ショーグン！　アケオメデース！\nトーゴクのオセチがこんなにタクサン！\nまさに極楽デース！","0.5","11","103031","513","0","0","513034","5","1","0"
"nop_talk_joy1","","3","103031","513","","0.2","513035","1","",""
"1","","93","3","513","","","513036","","",""
"nop_talk_joy2","","3","103031","513","","0.2","513037","1","",""
"1","","93","3.5","513","","","513038","","",""
"nop_talk_memory","","3","103031","513","","0.2","513039","1","",""
"","","91","513034","513","","","513040","","",""
"nop_idle_memory2","","3","103031","513","","0.2","513041","1","",""
"vo_drama_10082013_003","","21","vo_drama_10082013","513","","","513042","0","0",""
"ふふ。ボクを呼んでくれて正解だよ。\nこの新年の晴れやかな日にこそ\nボクの輝く美貌が必要だからね！","0.5","11","100811","513","0","0","513043","5","1","0"
"nop_talk_thinking","","3","100811","513","","0.2","513044","1","",""
"","","91","513043","513","","","513045","","",""
"nop_idle_thinking","","3","100811","513","","0.2","513046","1","",""
"vo_drama_10082013_004","","21","vo_drama_10082013","513","","","513047","0","0",""
"クウカはこんな新年早々に\n豪華な料理とたくさんの人の前で\nドSさんに弄ばれ辱めを……！\nぐふふ……ぐふふふふ。","0.5","11","104511","513","0","0","513048","5","1","0"
"nop_13_kuka_talk_memory1","","3","104511","513","","0.2","513049","1","",""
"","","91","513048","513","","","513050","","",""
"nop_13_kuka_idle_memory1","","3","104511","513","","0.2","513051","1","",""
"vo_drama_10082013_005","","21","vo_drama_10082013","513","","","513052","0","0",""
"これだけの人数に会うのは\nギルドレースの祝賀会以来か。\n貴公の人望にはおそれいるな。","0.5","11","105331","513","0","0","513053","5","1","0"
"nop_talk_wish","","3","105331","513","","0.2","513054","1","",""
"1","","93","5","513","","","513055","","",""
"nop_13_monica_talk_arm_crossed","","3","105331","513","0.2","0.2","513056","0","nop_13_monica_talk_arm_crossed_loop","1"
"","","91","513053","513","","","513057","","",""
"nop_13_monica_idle_arm_crossed","","3","105331","513","","0.2","513058","1","",""
"vo_drama_10082013_006","","21","vo_drama_10082013","513","","","513059","0","0",""
"この場にいるたくさんの人たちに\nボクの美しさを届けられるのは\nキミのおかげだよ。","0.5","11","100811","513","0","0","513060","6","1","0"
"nop_13_yuki_pose","","3","100811","513","0.2","0.2","513061","0","nop_13_yuki_pose_loop","1"
"1","","93","5","513","","","513062","","",""
"nop_13_yuki_pose2_loop","","3","100811","513","","0.2","513063","1","",""
"","","91","513060","513","","","513064","","",""
"nop_13_yuki_pose3_loop","","3","100811","513","","0.2","513065","1","",""
"vo_drama_10082013_007","","21","vo_drama_10082013","513","","","513066","0","0",""
"ああ！　みなさんからの視線が\nクウカに、クウカに……！\nいったいどうなってしまうんでしょう！","0.5","11","104511","513","0","0","513067","6","1","0"
"nop_13_kuka_talk_memory2","","3","104511","513","","0.2","513068","1","",""
"","","91","513067","513","","","513069","","",""
"nop_13_kuka_idle_memory2","","3","104511","513","","0.2","513070","1","",""
"vo_drama_10082013_008","","21","vo_drama_10082013","513","","","513071","0","0",""
"さすがショーグン。\nこれなら天下統一も目前デス！","0.5","11","103031","513","0","0","513072","5","1","0"
"nop_talk_joy1","","3","103031","513","","0.2","513073","1","",""
"","","91","513072","513","","","513074","","",""
"nop_idle_joy1","","3","103031","513","","0.2","513075","1","",""
"vo_drama_10082013_009","","21","vo_drama_10082013","513","","","513076","0","0",""
"新年といういい機会だ。\n今年の抱負を発表しようじゃないか。","0.5","11","105331","513","0","0","513077","6","1","0"
"nop_talk_normal","","3","105331","513","","0.2","513078","1","",""
"","","91","513077","513","","","513079","","",""
"nop_idle_normal","","3","105331","513","","0.2","513080","1","",""
"vo_drama_10082013_010","","21","vo_drama_10082013","513","","","513081","0","0",""
"私はもちろん魔法……ではなく、\n立派な司令官になることだ！\nみんなはどうだ？","0.5","11","105331","513","0","0","513082","5","1","0"
"nop_talk_thinking","","3","105331","513","","0.2","513083","1","",""
"1","","93","2.5","513","","","513084","","",""
"nop_talk_surprise2","","3","105331","513","","0.2","513085","1","",""
"1","","93","1","513","","","513086","","",""
"nop_talk_doya","","3","105331","513","0.2","0.2","513087","0","nop_talk_doya_loop","1"
"1","","93","2.75","513","","","513088","","",""
"nop_talk_joy1","","3","105331","513","","0.2","513089","1","",""
"nop_idle_normal_joy","","3","105511","513","","0.2","513090","1","",""
"","","91","513082","513","","","513091","","",""
"nop_idle_joy1","","3","105331","513","","0.2","513092","1","",""
"vo_drama_10082013_011","","21","vo_drama_10082013","513","","","513093","0","0",""
"そんなことよりさ。\nボクってお正月でも美しいよねー\nお正月がめでたいから……ううん、\nむしろボクがお正月をめでたくしてる？","0.5","11","100811","513","0","0","513094","6","1","0"
"nop_talk_thinking","","3","100811","513","","0.2","513095","1","",""
"1","","93","2","513","","","513096","","",""
"nop_idle_normal_suprise1","","3","105511","513","","0.2","513097","1","",""
"1","","93","2","513","","","513098","","",""
"12","0","12","105331","513","0","0","513099","1","1","0"
"nop_idle_normal_bitter","","3","105331","513","","0.2","513100","1","",""
"nop_13_yuki_pose4","","3","100811","513","0.2","0.5","513101","0","nop_talk_arm_crossed_loop2","1"
"1","","93","4.5","513","","","513102","","",""
"nop_talk_memory","","3","100811","513","","0.2","513103","1","",""
"","","91","513094","513","","","513104","","",""
"nop_idle_memory2","","3","100811","513","","0.2","513105","1","",""
"1","","4","103031","513","","","513106","","",""
"nop_talk_surprise1","","3","103031","513","","0.2","513107","1","",""
"4","0","12","103031","513","0","0","513108","0.1","1","0"
"","","91","513108","513","","","513109","","",""
"","","91","513099","513","","","513110","","",""
"vo_drama_10082013_012","","21","vo_drama_10082013","513","","","513111","0","0",""
"ヤヤッ！\nあれはルカのアネゴの釣ったオサカナ！\nキット食べればシュッセウオ！\nサムライマスターに近付けるデス！","0.5","11","103031","513","0","0","513112","5","1","0"
"1","","93","5","513","","","513113","","",""
"1","0","12","105331","513","0","0","513114","1","1","0"
"nop_idle_normal_sad","","3","105331","513","","0.2","513115","1","",""
"1","","93","0","513","","","513116","","",""
"nop_talk_joy2","","3","103031","513","","0.2","513117","1","",""
"","","91","513112","513","","","513118","","",""
"6","0","12","103031","513","0","0","513119","2","1","0"
"nop_run","","3","103031","513","","0.2","513120","1","",""
"-1350","","2","103031","513","","","513121","-225","5","0"
"","","91","513114","513","","","513122","","",""
"vo_drama_10082013_013","","21","vo_drama_10082013","513","","","513123","0","0",""
"ああ、今年はいったいどんな辱めが\nクウカをまってるんでしょうか……\nああ、考えただけで\nクウカは、クウカは……！","1.75","11","104511","513","0","0","513124","5","1","0"
"nop_talk_memory","","3","104511","513","","0.2","513125","1","",""
"1","","93","7","513","","","513126","","",""
"17","0","12","105331","513","0","0","513127","1","1","0"
"nop_idle_jitome","","3","105331","513","","0.2","513128","1","",""
"1","","93","0.5","513","","","513129","","",""
"nop_13_kuka_down_in","","3","104511","513","0.2","0.2","513130","0","nop_13_kuka_down_loop","1"
"","","91","513124","513","","","513131","","",""
"","","91","513127","513","","","513132","","",""
"vo_drama_10082013_014","","21","vo_drama_10082013","513","","","513133","0","0",""
"みんな全然聞いてない……\nだが私はくじけないぞ！\n必ずやみんなを率いて立派な……\nん？　そういえば一人足りない気が……","0.5","11","105331","513","0","0","513134","4","1","0"
"nop_talk_sad3","","3","105331","513","","0.2","513135","1","",""
"1","","93","3.5","513","","","513136","","",""
"nop_talk_guts3","","3","105331","513","0.2","0.2","513137","0","nop_talk_guts3_loop","1"
"1","","93","3.5","513","","","513138","","",""
"nop_talk_sad2_cry","","3","105331","513","","0.2","513139","1","",""
"1","","93","3.5","513","","","513140","","",""
"nop_talk_sad","","3","105331","513","","0.2","513141","1","",""
"","","91","513134","513","","","513142","","",""
"nop_idle_sad","","3","105331","513","","0.2","513143","1","",""
"vo_drama_10082013_015","","21","vo_drama_10082013","513","","","513144","0","0",""
"こ、ここにいますー！\nあの……先輩！　今年は引っ込み思案を\n少しでも改善したいので……ええと……\n本年もよろしくお願いしまひゅっ！","3","11","105511","513","0","0","513145","4","1","0"
"nop_run_sad","","3","105511","513","","0.2","513146","1","",""
"350","","2","105511","513","","","513147","-275","1",""
"","","91","0","513","","","513148","","",""
"0","","4","105331","513","","","513149","","",""
"nop_idle_surprise1","","3","105331","513","","0.2","513150","1","",""
"4","","12","105331","513","","40","513151","2","",""
"nop_13_ayumi_talk_sad","","3","105511","513","","0.2","513152","1","",""
"1","","93","7","513","","","513153","","",""
"nop_look_talk_wish","","3","105511","513","","0.2","513154","1","",""
"1","","93","7.5","513","","","513155","","",""
"nop_13_ayumi_talk_guts2_loop","","3","105511","513","","0.2","513156","1","",""
"","","91","513145","513","","","513157","","",""
"0","","93","0.5","513","","","513158","","",""
"106831","nop_idle_normal","1","1","514","1","1.95","514001","102","150","-235"
"101131","nop_idle_normal","1","1","514","0","1.95","514002","101","-100","-235"
"1","NoItem","5","1","514","0","1.95","514003","104","-100","-235"
"104931","nop_idle_normal","1","1","514","0","1.95","514004","100","-250","-215"
"2","NoItem","5","1","514","0","1.95","514005","103","-250","-215"
"0","","93","0.5","514","","","514006","","",""
"vo_drama_10082014_001","","21","vo_drama_10082014","514","","","514007","0","0",""
"やあ少年。あけましておめでとう。\nこうして新たな年を迎えられたこと\nうれしく思うよ。","0.5","11","106831","514","0","0","514008","8","1","0"
"nop_look_smile","","3","106831","514","0.2","0.2","514009","0","nop_talk_joy1","1"
"1","","93","2.4","514","","","514010","","",""
"nop_talk_thinking","","3","106831","514","","0.2","514011","1","","1"
"","","91","514008","514","","","514012","","",""
"nop_idle_arm_crossed","","3","106831","514","","0.2","514013","1","",""
"vo_drama_10082014_002","","21","vo_drama_10082014","514","","","514014","0","0",""
"お兄ちゃん、近眼新年です！\n今年も妹としてよろしくお願いしま……","0.5","11","101131","514","0","0","514015","8","1","0"
"nop_look_smile","","3","101131","514","0.2","0.2","514016","0","nop_14_rino_look_talk_joy4","1"
"nop_14_shizur_arm_crossed","","3","104931","514","","0.2","514017","1","",""
"1","","93","2.5","514","","","514018","","",""
"nop_14_rino_headbutt","","3","101131","514","0","0.2","514019","0","nop_14_rino_headbutt_loop","1"
"nop_14_rino_headbutt","","3","1","514","0","0","514020","0","nop_14_rino_headbutt_loop","1"
"nop_14_shizuru_headbutt","","3","104931","514","","0","514021","0","",""
"nop_14_shizuru_headbutt","","3","2","514","","0","514022","0","",""
"nop_idle_arm_crossed2","","3","106831","514","","0.2","514023","1","",""
"","","91","514015","514","","","514024","","",""
"vo_drama_10082014_003","","21","vo_drama_10082014","514","","","514025","0","0",""
"弟くん！\nちゃんとおせち食べてる？\nお姉ちゃんが食べさせてあげるね！","0.5","11","104931","514","0","0","514026","8","1","0"
"nop_14_shizuru_talk_joy","","3","104931","514","","0","514027","1","",""
"NoItem","","3","2","514","","0","514028","0","",""
"1","","93","2.5","514","","","514029","","",""
"nop_14_shizuru_talk_memory","","3","104931","514","","0.2","514030","1","",""
"","","91","514026","514","","","514031","","",""
"vo_drama_10082014_004","","21","vo_drama_10082014","514","","","514032","0","0",""
"シズルお姉ちゃん！\n私も！　私もお世話します！\n妹にもその権利はあるんですよ！","0.5","11","101131","514","0","0","514033","8","1","0"
"1","","4","101131","514","","","514034","","",""
"1","","4","1","514","","","514035","","",""
"nop_shock_in","","3","101131","514","","0","514036","0","nop_shock_loop","1"
"NoItem","","3","1","514","","0","514037","0","",""
"1","","93","1.1","514","","","514038","","",""
"nop_talk_guts3_NoBlink","","3","101131","514","0","0.2","514039","0","nop_talk_guts3_loop","1"
"","","91","514033","514","","","514040","","",""
"vo_drama_10082014_005","","21","vo_drama_10082014","514","","","514041","0","0",""
"おっと……\nこらこら、二人とも。\nせっかくの正月なんだ。\n仲良くしないとだめだよ？","0.5","11","106831","514","0","0","514042","8","1","0"
"nop_talk_surprise1","","3","106831","514","","0.2","514043","1","",""
"1","","93","1","514","","","514044","","",""
"nop_talk_joy1_sad","","3","106831","514","","0.2","514045","1","",""
"","","91","514042","514","","","514046","","",""
"nop_idle_normal","","3","106831","514","","0.2","514047","1","",""
"vo_drama_10082014_006","","21","vo_drama_10082014","514","","","514048","0","0",""
"弟くん！\nはいこれ、美味しいよ。\nあーん！","0.5","11","104931","514","0","0","514049","8","1","0"
"nop_14_shizuru_talk_joy","","3","104931","514","","0.2","514050","1","",""
"","","93","1","514","","","514051","","",""
