8a71d748829710bb48dd43f00d23330bbf4121ea6d770b01170e1e214a349692,e3a45f5b476183dac64b3a6a43794174a66adaac27cc247dd25044bf50fd9447,58fa188c9734cebcdabefa6638ccdadcb02f520d69d600afb359c125c358bb4b,920c1194004a1791469e3cb791dd9286c51f4a0c3a2d3145f50aa23f6c5bec2c,4e90e0a88fa0c50b81ce21af01f37c48db47a2009ff5d88d825d4774dac351de
"10","2","31011","72069025","20069049"
"10","2","31060","72069025","20069050"
"30","8","91002","72070001","20070001"
"1","2","22002","72070001","20070002"
"30","8","91002","72070002","20070003"
"1","2","22002","72070002","20070004"
"30","8","91002","72070003","20070005"
"1","2","22002","72070003","20070006"
"30","8","91002","72070004","20070007"
"1","2","22002","72070004","20070008"
"30","8","91002","72070005","20070009"
"1","2","22002","72070005","20070010"
"30","8","91002","72070006","20070011"
"1","2","22002","72070006","20070012"
"30","8","91002","72070007","20070013"
"1","2","22002","72070007","20070014"
"30","8","91002","72070008","20070015"
"1","2","22002","72070008","20070016"
"30","8","91002","72070009","20070017"
"1","2","22002","72070009","20070018"
"30","8","91002","72070010","20070019"
"1","2","22002","72070010","20070020"
"30","8","91002","72070011","20070021"
"1","2","22002","72070011","20070022"
"30","8","91002","72070012","20070023"
"1","2","22002","72070012","20070024"
"30","8","91002","72070013","20070025"
"1","2","22002","72070013","20070026"
"30","8","91002","72070014","20070027"
"1","2","22002","72070014","20070028"
"30","8","91002","72070015","20070029"
"1","2","22002","72070015","20070030"
"40","2","50003","72070015","20070031"
"60","8","91002","72070016","20070032"
"2","2","22002","72070016","20070033"
"60","8","91002","72070017","20070034"
"2","2","22002","72070017","20070035"
"60","8","91002","72070018","20070036"
"2","2","22002","72070018","20070037"
"60","8","91002","72070019","20070038"
"2","2","22002","72070019","20070039"
"60","8","91002","72070020","20070040"
"2","2","22002","72070020","20070041"
"40","2","50003","72070020","20070042"
"5","2","31056","72070021","20070043"
"5","2","31042","72070021","20070044"
"1","2","21902","72070022","20070045"
"1","2","21902","72070023","20070046"
"5","2","31056","72070024","20070047"
"5","2","31042","72070024","20070048"
"10","2","31056","72070025","20070049"
"10","2","31042","72070025","20070050"
"30","8","91002","72071001","20071001"
"1","2","22002","72071001","20071002"
"30","8","91002","72071002","20071003"
"1","2","22002","72071002","20071004"
"30","8","91002","72071003","20071005"
"1","2","22002","72071003","20071006"
"30","8","91002","72071004","20071007"
"1","2","22002","72071004","20071008"
"30","8","91002","72071005","20071009"
"1","2","22002","72071005","20071010"
"30","8","91002","72071006","20071011"
"1","2","22002","72071006","20071012"
"30","8","91002","72071007","20071013"
"1","2","22002","72071007","20071014"
"30","8","91002","72071008","20071015"
"1","2","22002","72071008","20071016"
"30","8","91002","72071009","20071017"
"1","2","22002","72071009","20071018"
"30","8","91002","72071010","20071019"
"1","2","22002","72071010","20071020"
"30","8","91002","72071011","20071021"
"1","2","22002","72071011","20071022"
"30","8","91002","72071012","20071023"
"1","2","22002","72071012","20071024"
"30","8","91002","72071013","20071025"
"1","2","22002","72071013","20071026"
"30","8","91002","72071014","20071027"
"1","2","22002","72071014","20071028"
"30","8","91002","72071015","20071029"
"1","2","22002","72071015","20071030"
"40","2","50003","72071015","20071031"
"60","8","91002","72071016","20071032"
"2","2","22002","72071016","20071033"
"60","8","91002","72071017","20071034"
"2","2","22002","72071017","20071035"
"60","8","91002","72071018","20071036"
"2","2","22002","72071018","20071037"
"60","8","91002","72071019","20071038"
"2","2","22002","72071019","20071039"
"60","8","91002","72071020","20071040"
"2","2","22002","72071020","20071041"
"40","2","50003","72071020","20071042"
"5","2","31018","72071021","20071043"
"5","2","31054","72071021","20071044"
"1","2","21902","72071022","20071045"
"1","2","21902","72071023","20071046"
"5","2","31018","72071024","20071047"
"5","2","31054","72071024","20071048"
"10","2","31018","72071025","20071049"
"10","2","31054","72071025","20071050"
"30","8","91002","72072001","20072001"
"1","2","22002","72072001","20072002"
"30","8","91002","72072002","20072003"
"1","2","22002","72072002","20072004"
"30","8","91002","72072003","20072005"
"1","2","22002","72072003","20072006"
"30","8","91002","72072004","20072007"
"1","2","22002","72072004","20072008"
"30","8","91002","72072005","20072009"
"1","2","22002","72072005","20072010"
"30","8","91002","72072006","20072011"
"1","2","22002","72072006","20072012"
"30","8","91002","72072007","20072013"
"1","2","22002","72072007","20072014"
"30","8","91002","72072008","20072015"
"1","2","22002","72072008","20072016"
"30","8","91002","72072009","20072017"
"1","2","22002","72072009","20072018"
"30","8","91002","72072010","20072019"
"1","2","22002","72072010","20072020"
"40","2","50003","72072010","20072021"
"60","8","91002","72072011","20072022"
"2","2","22002","72072011","20072023"
"60","8","91002","72072012","20072024"
"2","2","22002","72072012","20072025"
"60","8","91002","72072013","20072026"
"2","2","22002","72072013","20072027"
"60","8","91002","72072014","20072028"
"2","2","22002","72072014","20072029"
"60","8","91002","72072015","20072030"
"2","2","22002","72072015","20072031"
"40","2","50003","72072015","20072032"
"5","2","31028","72072016","20072033"
"5","2","31058","72072016","20072034"
"1","2","21905","72072017","20072035"
"1","2","21905","72072018","20072036"
"5","2","31028","72072019","20072037"
"5","2","31058","72072019","20072038"
"10","2","31028","72072020","20072039"
"10","2","31058","72072020","20072040"
"30","8","91002","72073001","20073001"
"1","2","22002","72073001","20073002"
"30","8","91002","72073002","20073003"
"1","2","22002","72073002","20073004"
"30","8","91002","72073003","20073005"
"1","2","22002","72073003","20073006"
"30","8","91002","72073004","20073007"
"1","2","22002","72073004","20073008"
"30","8","91002","72073005","20073009"
"1","2","22002","72073005","20073010"
"30","8","91002","72073006","20073011"
"1","2","22002","72073006","20073012"
"30","8","91002","72073007","20073013"
"1","2","22002","72073007","20073014"
"30","8","91002","72073008","20073015"
"1","2","22002","72073008","20073016"
"30","8","91002","72073009","20073017"
"1","2","22002","72073009","20073018"
"30","8","91002","72073010","20073019"
"1","2","22002","72073010","20073020"
"40","2","50003","72073010","20073021"
"60","8","91002","72073011","20073022"
"2","2","22002","72073011","20073023"
"60","8","91002","72073012","20073024"
"2","2","22002","72073012","20073025"
"60","8","91002","72073013","20073026"
"2","2","22002","72073013","20073027"
"60","8","91002","72073014","20073028"
"2","2","22002","72073014","20073029"
"60","8","91002","72073015","20073030"
"2","2","22002","72073015","20073031"
"40","2","50003","72073015","20073032"
"1","1","128301","72073016","20073033"
"1","2","21021","72073017","20073034"
"10","2","31283","72073018","20073035"
"10","2","31014","72073018","20073036"
"10","2","31283","72073019","20073037"
"10","2","31014","72073019","20073038"
"30","8","91002","72074001","20074001"
"1","2","22002","72074001","20074002"
"30","8","91002","72074002","20074003"
"1","2","22002","72074002","20074004"
"30","8","91002","72074003","20074005"
"1","2","22002","72074003","20074006"
"30","8","91002","72074004","20074007"
"1","2","22002","72074004","20074008"
"30","8","91002","72074005","20074009"
"1","2","22002","72074005","20074010"
"30","8","91002","72074006","20074011"
"1","2","22002","72074006","20074012"
"30","8","91002","72074007","20074013"
"1","2","22002","72074007","20074014"
"30","8","91002","72074008","20074015"
"1","2","22002","72074008","20074016"
"30","8","91002","72074009","20074017"
"1","2","22002","72074009","20074018"
"30","8","91002","72074010","20074019"
"1","2","22002","72074010","20074020"
"40","2","50003","72074010","20074021"
"60","8","91002","72074011","20074022"
"2","2","22002","72074011","20074023"
"60","8","91002","72074012","20074024"
"2","2","22002","72074012","20074025"
"60","8","91002","72074013","20074026"
"2","2","22002","72074013","20074027"
"60","8","91002","72074014","20074028"
"2","2","22002","72074014","20074029"
"60","8","91002","72074015","20074030"
"2","2","22002","72074015","20074031"
"40","2","50003","72074015","20074032"
"5","2","31110","72074016","20074033"
"5","2","31034","72074016","20074034"
"1","2","25101","72074017","20074035"
"1","2","21905","72074018","20074036"
"5","2","31110","72074019","20074037"
"5","2","31034","72074019","20074038"
"10","2","31110","72074020","20074039"
"10","2","31034","72074020","20074040"
"30","8","91002","72075001","20075001"
"1","2","22002","72075001","20075002"
"30","8","91002","72075002","20075003"
"1","2","22002","72075002","20075004"
"30","8","91002","72075003","20075005"
"1","2","22002","72075003","20075006"
"30","8","91002","72075004","20075007"
"1","2","22002","72075004","20075008"
"30","8","91002","72075005","20075009"
"1","2","22002","72075005","20075010"
"30","8","91002","72075006","20075011"
"1","2","22002","72075006","20075012"
"30","8","91002","72075007","20075013"
"1","2","22002","72075007","20075014"
"30","8","91002","72075008","20075015"
"1","2","22002","72075008","20075016"
"30","8","91002","72075009","20075017"
"1","2","22002","72075009","20075018"
"30","8","91002","72075010","20075019"
"1","2","22002","72075010","20075020"
"40","2","50003","72075010","20075021"
"60","8","91002","72075011","20075022"
"2","2","22002","72075011","20075023"
"60","8","91002","72075012","20075024"
"2","2","22002","72075012","20075025"
"60","8","91002","72075013","20075026"
"2","2","22002","72075013","20075027"
"60","8","91002","72075014","20075028"
"2","2","22002","72075014","20075029"
"60","8","91002","72075015","20075030"
"2","2","22002","72075015","20075031"
"40","2","50003","72075015","20075032"
"5","2","31043","72075016","20075033"
"5","2","31027","72075016","20075034"
"1","2","25101","72075017","20075035"
"1","2","21905","72075018","20075036"
"5","2","31043","72075019","20075037"
"5","2","31027","72075019","20075038"
"10","2","31043","72075020","20075039"
"10","2","31027","72075020","20075040"
"30","8","91002","72076001","20076001"
"1","2","22002","72076001","20076002"
"30","8","91002","72076002","20076003"
"1","2","22002","72076002","20076004"
"30","8","91002","72076003","20076005"
"1","2","22002","72076003","20076006"
"30","8","91002","72076004","20076007"
"1","2","22002","72076004","20076008"
"30","8","91002","72076005","20076009"
"1","2","22002","72076005","20076010"
"30","8","91002","72076006","20076011"
"1","2","22002","72076006","20076012"
"30","8","91002","72076007","20076013"
"1","2","22002","72076007","20076014"
"30","8","91002","72076008","20076015"
"1","2","22002","72076008","20076016"
"30","8","91002","72076009","20076017"
"1","2","22002","72076009","20076018"
"30","8","91002","72076010","20076019"
"1","2","22002","72076010","20076020"
"40","2","50003","72076010","20076021"
"60","8","91002","72076011","20076022"
"2","2","22002","72076011","20076023"
"60","8","91002","72076012","20076024"
"2","2","22002","72076012","20076025"
"60","8","91002","72076013","20076026"
"2","2","22002","72076013","20076027"
"60","8","91002","72076014","20076028"
"2","2","22002","72076014","20076029"
"60","8","91002","72076015","20076030"
"2","2","22002","72076015","20076031"
"40","2","50003","72076015","20076032"
"5","2","31036","72076016","20076033"
"5","2","31025","72076016","20076034"
"1","2","25101","72076017","20076035"
"1","2","21905","72076018","20076036"
"5","2","31036","72076019","20076037"
"5","2","31025","72076019","20076038"
"10","2","31036","72076020","20076039"
"10","2","31025","72076020","20076040"
