1e143d824efe78b8daa906fc2d18f1435d4a913791dc862a9ffef2092db27645,80868a33e30a90f3372551f188750da412f93c4ceb3d3c93d5d77f54449290b3,bdae442eb4c33df8edcd75c5e7aa36570283af6d47e3b24d4ac103844516b8a3,a2674bdf90f2ba71794425ba26187473a1f15e127869e6e5733468fc9ead36bb,b3e843f3fab380139f814097912e8e84ce6b30b79073aad564adf2efa7797ea9,7531e4c58f0a88289b23d6e89e0a60e040526ef179c4a66132e3445a88f7eed8,a025527e4cd136dcf2f1e187676aa72727d8b665720678c9419273dc25030ee1,e41652a4b84fc339995b09b7c2ea0300b8e5fa2dd8f77ece9df530978ca87893,dc09534f0e6f7906f62325ff6e39f37a849547e3eae36ad48c3c4907d1ceeb92,c5a290f499ffae7e15aa3b51df5d2e53495f667cf8ddeb5914cc9b679764837b,1328721c65adfa0353fd62e46089388aeba186c4ad6a19a94652a61753b75da7,6075b2d0f5a5dd039dae5ca936ccce52514c9c52b856fc2790c229721c383c00,77868b72e2f4ee302bbff544631ec6dd6280cad22d89e9299dd5f1efe26d943e,bb7d154c56d6a35efde6869c6edc894e99e651452428b0e3690de45e184c9c9a,2908a6f1b51b0d2143073f7e159ba37795505a8b15f6b241f374233587395cec,ae3a21e870572465f3128ef1643b871ac884da64a90b7bf00509729996d80831,dfe303f6efc35d25de99c381abe280c7de3f584dd55942fcc5d300971248edd9,50e0010f4204729bf28953d6f694cb47c0f88c19dc9f624a5cdd342231aba377,e66304918526be89524e1e67128dcbb0d4bd51d06cb56be2c542d57715359e72,f31513c400cead7d59b2e6df1837db03948de894f59e3d78224a208e8bbab803,bd6ee0756cd70611982a1585a390859b7615739acad14ec9fa10ac6732e234b8,cad14c5ebce3c19a496037ccd03e525a05611aa61f3a473869c7f63df07cca39,3c0bd7e2a917a2d66c70c76ccaa5b4ed17d83dcdf574ffd14ae01243764ab019,97b4dac05db999badfa204b4a583ccf7699fc39212d79aa507b728e5156cc1f3,56be9f2e48a52cec395016e6fb8bb406755d5c795967aa8d00e75593c6e2bba8,c49957d902314ce688760db5d07a9f4a8ece13f718c25a1959837b7426d4fce7,e8389ac9561bc52a2b0a220f3c359175fd656946e53b30f8bd86e13ccd6adbac,94cb2d73a7b174e55a675e03cf1b7b4398da763d3db72c2d35ab023d887750c0,115ae59d111f51eddde0039ba6697716dc33bc40355b3ed242253e04dde89e85,03c99fe09d6fbf31e00ddae86ddd87239aef97c3f9c1683655b23c903b6296e2,81b94c442069698d65b5f8685dbd0d2aee4fc538d0ec5ac229ca6054cbb8e55f,4dfcf03f18b7cfc028727469460c42ed8f3f2bca1b2ad4acc9d8b1b94a187a5e,7d6af8ed97869ca74dac274669addffab40bcdb589a954f5ec7f5f3e894d6e8c,32dfc9b7f419be95f3b45423fbc0e096b41cf45dc2adf5274e887b3c47165218,466c59ce3ec290fa73b4c4d497eac0a8a97d48e29a40f8f62ae215c9759e3eb0,da1d72c5a23298cf8828d418115a160053c73ae02d449d206825230c6f0f9333,a274ed1f7af442dc7bf9933b3c56b93a77012a47d0fa21abc7e41841da4abaaa,de37e0a100109e82d69a9654cd4860032fed2239c9950dfa448f28ac6abf8e40,eab6ac345ddf359879687f00ce1c0e781b116e33f3aa6916e15d33b54685d551
"353.2","2.39","0","0","102001","1","0","0","10000","0.27","10","39.24","0","15","0","0","0","0","2.62","0","46.82","31020","0","0","0","0.29","0","0","0","0","0","0","0","5.2","0","0","0","0","0"
"423.8","2.86","0","0","102001","2","0","0","20000","0.4","10","58.86","0","30","0","0","0","0","3.14","0","56.18","31020","0","0","0","0.43","0","0","0","0","0","0","0","7.8","0","0","0","0","0"
"494.5","3.34","0","0","102001","3","0","0","30000","0.54","10","78.48","0","100","0","0","0","0","3.66","0","65.54","31020","0","0","0","0.58","0","0","0","0","0","0","0","10.4","0","0","0","0","0"
"565.1","3.82","0","0","102001","4","0","0","40000","0.67","10","98.1","0","120","0","0","0","0","4.19","0","74.91","31020","0","0","0","0.72","0","0","0","0","0","0","0","13","0","0","0","0","0"
"635.7","4.3","0","0","102001","5","0","0","50000","0.81","10","117.8","0","150","0","0","0","0","4.71","0","84.27","31020","0","0","0","0.87","0","0","0","0","0","0","0","15.6","0","0","0","0","0"
"741.6","5.02","0","0","102001","6","0","0","0","1.08","165","157","0","0","0","0","0","10","5.5","0","1828.4","31020","0","0","0","1.16","0","0","0","0","0","0","0","20.8","0","0","0","0","10"
"428.3","2.85","0","0","102101","1","0","0","10000","0.32","5","47.58","0","15","0","0","0","0","2.73","0","43.63","31021","0","0","0","0.3","0","0","0","0","0","0","0","4.85","0","0","0","0","0"
"513.9","3.42","0","0","102101","2","0","0","20000","0.48","5","71.37","0","30","0","0","0","0","3.27","0","52.35","31021","0","0","0","0.45","0","0","0","0","0","0","0","7.27","0","0","0","0","0"
"599.6","3.99","0","0","102101","3","0","0","30000","0.64","5","95.16","0","100","0","0","0","0","3.82","0","61.08","31021","0","0","0","0.6","0","0","0","0","0","0","0","9.7","0","0","0","0","0"
"685.2","4.56","0","0","102101","4","0","0","40000","0.8","5","119","0","120","0","0","0","0","4.36","0","69.8","31021","0","0","0","0.75","0","0","0","0","0","0","0","12.12","0","0","0","0","0"
"770.9","5.13","0","0","102101","5","0","0","50000","0.96","5","142.8","0","150","0","0","0","0","4.91","0","78.53","31021","0","0","0","0.9","0","0","0","0","0","0","0","14.55","0","0","0","0","0"
"899.3","50.99","0","0","102101","6","0","0","0","1.28","5","190.4","0","0","0","0","0","10","65.73","0","341.7","31021","0","0","0","1.2","0","0","0","0","0","0","0","19.4","0","0","0","0","15"
"372.9","2.16","0","5.41","102201","1","0","0","10000","0.24","0","41.43","0","15","0","0","0","0","2.28","48.65","0","31022","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"447.5","2.59","0","8.11","102201","2","0","0","20000","0.36","0","62.14","0","30","0","0","0","0","2.73","58.38","0","31022","0","0","0","0.37","0","0","0","0","0","0","0","0","0","0","0","0","0"
"522.1","3.02","0","10.82","102201","3","0","0","30000","0.48","0","82.86","0","100","0","0","0","0","3.19","68.11","0","31022","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"596.6","3.45","0","13.52","102201","4","0","0","40000","0.6","0","103.6","0","120","0","0","0","0","3.64","77.84","0","31022","0","0","0","0.62","0","0","0","0","0","0","0","0","0","0","0","0","0"
"671.2","3.88","0","16.23","102201","5","0","0","50000","0.72","0","124.3","0","150","0","0","0","0","4.1","87.57","0","31022","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"783","4.54","0","21.64","102201","6","0","0","0","0.96","0","165.8","0","0","0","0","0","10","4.79","1692.2","0","31022","0","0","0","1","0","0","0","0","0","0","0","0","0","65","0","0","0"
"391.7","2.39","0","0","102301","1","0","0","10000","0.27","10","43.52","0","15","0","0","0","0","2.85","0","50.01","31023","0","0","0","0.32","0","0","0","0","0","0","0","5.56","0","0","0","0","0"
"470","2.87","0","0","102301","2","0","0","20000","0.41","10","65.28","0","30","0","0","0","0","3.42","0","60.01","31023","0","0","0","0.48","0","0","0","0","0","0","0","8.34","0","0","0","0","0"
"548.4","3.35","0","0","102301","3","0","0","30000","0.54","10","87.04","0","100","0","0","0","0","3.99","0","70.01","31023","0","0","0","0.64","0","0","0","0","0","0","0","11.12","0","0","0","0","0"
"626.7","3.82","0","0","102301","4","0","0","40000","0.68","10","108.8","0","120","0","0","0","0","4.56","0","80.02","31023","0","0","0","0.8","0","0","0","0","0","0","0","13.9","0","0","0","0","0"
"705.1","4.3","0","0","102301","5","0","0","50000","0.81","10","130.6","0","150","0","0","0","0","5.13","0","90.02","31023","0","0","0","0.96","0","0","0","0","0","0","0","16.68","0","0","0","0","0"
"822.6","85.02","0","0","102301","6","0","0","0","1.08","10","174.1","0","0","0","0","0","10","85.99","0","205.1","31023","0","0","0","1.28","0","0","0","0","0","0","0","22.24","0","0","0","0","0"
"348.2","2.16","0","4.35","102501","1","0","0","10000","0.24","0","38.68","0","15","0","0","0","0","2.28","39.19","0","31025","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"417.8","2.59","0","6.52","102501","2","0","0","20000","0.36","0","58.02","0","30","0","0","0","0","2.73","47.02","0","31025","0","0","0","0.37","0","0","0","0","0","0","0","0","0","0","0","0","0"
"487.5","3.02","0","8.7","102501","3","0","0","30000","0.48","0","77.36","0","100","0","0","0","0","3.19","54.86","0","31025","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"557.1","3.45","0","10.87","102501","4","0","0","40000","0.6","0","96.7","0","120","0","0","0","0","3.64","62.7","0","31025","0","0","0","0.62","0","0","0","0","0","0","0","0","0","0","0","0","0"
"626.7","3.88","0","13.05","102501","5","0","0","50000","0.72","0","116.1","0","150","0","0","0","0","4.1","70.54","0","31025","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"731.1","4.54","0","17.4","102501","6","0","0","0","0.96","0","154.8","0","0","2","0","0","5","4.79","1822.3","0","31025","0","0","0","1","0","0","0","0","0","0","0","0","0","90","0","0","0"
"368","2.62","0","0","102601","1","0","0","10000","0.29","10","40.89","0","15","0","0","0","0","2.28","0","46.94","31026","0","0","0","0.25","0","0","0","0","0","0","0","5.22","0","0","0","0","0"
"441.6","3.14","0","0","102601","2","0","0","20000","0.44","10","61.34","0","30","0","0","0","0","2.74","0","56.33","31026","0","0","0","0.38","0","0","0","0","0","0","0","7.83","0","0","0","0","0"
"515.2","3.67","0","0","102601","3","0","0","30000","0.58","10","81.78","0","100","0","0","0","0","3.19","0","65.72","31026","0","0","0","0.5","0","0","0","0","0","0","0","10.44","0","0","0","0","0"
"588.8","4.19","0","0","102601","4","0","0","40000","0.73","10","102.3","0","120","0","0","0","0","3.65","0","75.1","31026","0","0","0","0.63","0","0","0","0","0","0","0","13.05","0","0","0","0","0"
"662.4","4.72","0","0","102601","5","0","0","50000","0.87","10","122.7","0","150","0","0","0","0","4.1","0","84.49","31026","0","0","0","0.75","0","0","0","0","0","0","0","15.66","0","0","0","0","0"
"772.8","35.5","0","0","102601","6","0","30","0","1.16","10","163.6","0","0","0","0","0","10","4.79","0","1148.6","31026","0","0","0","1","0","0","0","0","0","0","0","20.88","0","0","0","0","0"
"355.1","2.39","0","0","102701","1","0","0","10000","0.27","10","39.46","0","15","0","0","0","0","2.62","0","53.32","31027","0","0","0","0.29","0","0","0","0","0","0","0","5.92","0","0","0","0","0"
"426.2","2.86","0","0","102701","2","0","0","20000","0.4","15","59.19","0","30","0","0","0","0","3.14","0","63.98","31027","0","0","0","0.43","0","0","0","0","0","0","0","8.88","0","0","0","0","0"
"497.2","3.34","0","0","102701","3","0","0","30000","0.54","15","78.92","0","100","0","0","0","0","3.66","0","74.64","31027","0","0","0","0.58","0","0","0","0","0","0","0","11.84","0","0","0","0","0"
"568.2","3.82","0","0","102701","4","0","0","40000","0.67","15","98.65","0","120","0","0","0","0","4.19","0","85.31","31027","0","0","0","0.72","0","0","0","0","0","0","0","14.8","0","0","0","0","0"
"639.2","4.3","0","0","102701","5","0","0","50000","0.81","15","118.4","0","150","0","0","0","0","4.71","0","95.97","31027","0","0","0","0.87","0","0","0","0","0","0","0","17.76","0","0","0","0","0"
"745.7","5.02","0","0","102701","6","0","0","0","1.08","215","157.9","0","0","2","0","0","5","5.5","0","1896.1","31027","0","0","0","1.16","0","0","0","0","0","0","0","24.56","0","0","0","0","0"
"372.9","1.94","0","0","102801","1","0","0","10000","0.22","10","41.43","0","15","0","0","0","0","2.05","0","48.99","31028","0","0","0","0.23","0","0","0","0","0","0","0","5.44","0","0","0","0","0"
"447.5","2.32","0","0","102801","2","0","0","20000","0.33","10","62.14","0","30","0","0","0","0","2.46","0","58.78","31028","0","0","0","0.34","0","0","0","0","0","0","0","8.16","0","0","0","0","0"
"522.1","2.71","0","0","102801","3","0","0","30000","0.44","10","82.86","0","100","0","0","0","0","2.87","0","68.58","31028","0","0","0","0.46","0","0","0","0","0","0","0","10.88","0","0","0","0","0"
"596.6","3.1","0","0","102801","4","0","0","40000","0.55","10","103.6","0","120","0","0","0","0","3.28","0","78.38","31028","0","0","0","0.57","0","0","0","0","0","0","0","13.6","0","0","0","0","0"
"671.2","3.49","0","0","102801","5","0","0","50000","0.66","10","124.3","0","150","0","0","0","0","3.69","0","88.18","31028","0","0","0","0.69","0","0","0","0","0","0","0","16.32","0","0","0","0","0"
"3283","19.07","0","0","102801","6","0","0","0","0.88","10","165.8","0","0","2","0","0","10","19.31","0","1602.9","31028","0","0","0","0.92","0","0","0","0","0","0","0","21.76","0","0","0","0","0"
"443.9","2.85","0","0","102901","1","0","0","10000","0.32","10","49.32","0","15","0","0","0","0","3.19","0","39.65","31029","0","0","0","0.35","0","0","0","0","0","0","0","4.41","0","0","0","0","0"
"532.7","3.42","0","0","102901","2","0","0","20000","0.48","10","73.98","0","30","0","0","0","0","3.82","0","47.58","31029","0","0","0","0.52","0","0","0","0","0","0","0","6.61","0","0","0","0","0"
"621.4","3.99","0","0","102901","3","0","0","30000","0.64","10","98.64","0","100","0","0","0","0","4.46","0","55.51","31029","0","0","0","0.7","0","0","0","0","0","0","0","8.82","0","0","0","0","0"
"710.2","4.56","0","0","102901","4","0","0","40000","0.8","10","123.3","0","120","0","0","0","0","5.1","0","63.44","31029","0","0","0","0.87","0","0","0","0","0","0","0","11.02","0","0","0","0","0"
"799","5.13","0","0","102901","5","0","0","50000","0.96","10","148","0","150","0","0","0","0","5.74","0","71.37","31029","0","0","0","1.05","0","0","0","0","0","0","0","13.23","0","0","0","0","0"
"3333.5","81.79","0","0","102901","6","0","0","0","1","20","176.4","0","0","0","0","0","5","82.99","0","100","31029","0","0","0","1.28","0","0","0","0","0","0","0","21.16","0","0","0","0","20"
"343.4","2.39","0","0","103001","1","0","0","10000","0.27","10","38.15","0","15","0","0","0","0","2.62","0","47.96","31030","0","0","0","0.29","0","0","0","0","0","0","0","5.33","0","0","0","0","0"
"412.1","2.86","0","0","103001","2","0","0","20000","0.4","10","57.22","0","30","0","0","0","0","3.14","0","57.55","31030","0","0","0","0.43","0","0","0","0","0","0","0","7.99","0","0","0","0","0"
"480.8","3.34","0","0","103001","3","0","0","30000","0.54","10","76.3","0","100","0","0","0","0","3.66","0","67.14","31030","0","0","0","0.58","0","0","0","0","0","0","0","10.66","0","0","0","0","0"
"549.4","3.82","0","0","103001","4","0","0","40000","0.67","10","95.37","0","120","0","0","0","0","4.19","0","76.73","31030","0","0","0","0.72","0","0","0","0","0","0","0","13.32","0","0","0","0","0"
"618.1","4.3","0","0","103001","5","0","0","50000","0.81","10","114.5","0","150","0","0","0","0","4.71","0","86.32","31030","0","0","0","0.87","0","0","0","0","0","0","0","15.99","0","0","0","0","0"
"721.1","5.02","0","0","103001","6","0","0","0","1.08","155","152.6","0","0","0","0","0","10","5.5","0","1830.8","31030","0","0","0","1.16","0","0","0","0","0","0","0","21.32","0","0","0","0","15"
"363.1","2.28","0","0","103101","1","0","0","10000","0.25","10","40.34","0","15","0","0","0","0","2.51","0","46.82","31031","0","0","0","0.28","0","0","0","0","0","0","0","5.2","0","0","0","0","0"
"435.7","2.73","0","0","103101","2","0","0","20000","0.37","10","60.51","0","30","0","0","0","0","3.01","0","56.18","31031","0","0","0","0.42","0","0","0","0","0","0","0","7.8","0","0","0","0","0"
"508.4","3.19","0","0","103101","3","0","0","30000","0.5","10","80.68","0","100","0","0","0","0","3.51","0","65.54","31031","0","0","0","0.56","0","0","0","0","0","0","0","10.4","0","0","0","0","0"
"581","3.64","0","0","103101","4","0","0","40000","0.62","10","100.9","0","120","0","0","0","0","4.01","0","74.91","31031","0","0","0","0.7","0","0","0","0","0","0","0","13","0","0","0","0","0"
"653.6","4.1","0","0","103101","5","0","0","50000","0.75","10","121.1","0","150","0","0","0","0","4.51","0","84.27","31031","0","0","0","0.84","0","0","0","0","0","0","0","15.6","0","0","0","0","0"
"3262.5","19.79","0","0","103101","6","0","0","0","1","10","161.4","0","0","2","0","0","10","20.27","0","1598.4","31031","0","0","0","1.12","0","0","0","0","0","0","0","20.8","0","0","0","0","0"
"376","2.51","0","0","103201","1","0","0","10000","0.28","15","41.77","0","15","0","0","0","0","2.73","0","49.9","31032","0","0","0","0.3","0","0","0","0","0","0","0","5.54","0","0","0","0","0"
"451.2","3.01","0","0","103201","2","0","0","20000","0.42","15","62.65","0","30","0","0","0","0","3.27","0","59.88","31032","0","0","0","0.45","0","0","0","0","0","0","0","8.31","0","0","0","0","0"
"526.4","3.51","0","0","103201","3","0","0","30000","0.56","15","83.54","0","100","0","0","0","0","3.82","0","69.86","31032","0","0","0","0.6","0","0","0","0","0","0","0","11.08","0","0","0","0","0"
"601.6","4.01","0","0","103201","4","0","0","40000","0.7","15","104.5","0","120","0","0","0","0","4.36","0","79.84","31032","0","0","0","0.75","0","0","0","0","0","0","0","13.85","0","0","0","0","0"
"676.8","4.51","0","0","103201","5","0","0","50000","0.84","15","125.4","0","150","0","0","0","0","4.91","0","89.82","31032","0","0","0","0.9","0","0","0","0","0","0","0","16.62","0","0","0","0","0"
"789.5","30.27","0","0","103201","6","0","0","0","1.12","15","167.1","0","0","2","0","0","5","30.73","0","1994.8","31032","0","0","0","1.2","0","0","0","0","0","0","0","22.16","0","0","0","0","0"
"372.9","2.39","0","0","103301","1","0","0","10000","0.27","10","41.43","0","15","0","0","0","0","2.62","0","44.77","31033","0","0","0","0.29","0","0","0","0","0","0","0","4.97","0","0","0","0","0"
"447.5","2.86","0","0","103301","2","0","0","20000","0.4","10","62.14","0","30","0","0","0","0","3.14","0","53.72","31033","0","0","0","0.43","0","0","0","0","0","0","0","7.45","0","0","0","0","0"
"522.1","3.34","0","0","103301","3","0","0","30000","0.54","10","82.86","0","100","0","0","0","0","3.66","0","62.67","31033","0","0","0","0.58","0","0","0","0","0","0","0","9.94","0","0","0","0","0"
"596.6","3.82","0","0","103301","4","0","0","40000","0.67","10","103.6","0","120","0","0","0","0","4.19","0","71.63","31033","0","0","0","0.72","0","0","0","0","0","0","0","12.42","0","0","0","0","0"
"671.2","4.3","0","0","103301","5","0","0","50000","0.81","10","124.3","0","150","0","0","0","0","4.71","0","80.58","31033","0","0","0","0.87","0","0","0","0","0","0","0","14.91","0","0","0","0","0"
"783","88.02","0","0","103301","6","0","0","0","1.08","10","165.8","0","0","0","0","0","5","88.5","0","294.1","31033","0","0","0","1.16","0","0","0","0","0","0","0","19.88","0","0","0","0","25"
"372.9","2.85","0","0","103401","1","0","0","10000","0.32","10","41.43","0","15","0","0","0","0","2.28","0","43.63","31034","0","0","0","0.25","0","0","0","0","0","0","0","4.85","0","0","0","0","0"
"447.5","3.42","0","0","103401","2","0","0","20000","0.48","10","62.14","0","30","0","0","0","0","2.73","0","52.35","31034","0","0","0","0.37","0","0","0","0","0","0","0","7.27","0","0","0","0","0"
"522.1","3.99","0","0","103401","3","0","0","30000","0.64","10","82.86","0","100","0","0","0","0","3.19","0","61.08","31034","0","0","0","0.5","0","0","0","0","0","0","0","9.7","0","0","0","0","0"
"596.6","4.56","0","0","103401","4","0","0","40000","0.8","10","103.6","0","120","0","0","0","0","3.64","0","69.8","31034","0","0","0","0.62","0","0","0","0","0","0","0","12.12","0","0","0","0","0"
"671.2","5.13","0","0","103401","5","0","0","50000","0.96","10","124.3","0","150","0","0","0","0","4.1","0","78.53","31034","0","0","0","0.75","0","0","0","0","0","0","0","14.55","0","0","0","0","0"
"783","35.99","0","0","103401","6","0","30","0","1.28","10","165.8","0","0","0","0","0","0","4.79","0","551.7","31034","0","0","0","1","0","0","0","0","0","0","0","19.4","0","0","0","0","0"
"330.8","1.94","0","4.68","103601","1","0","0","10000","0.22","0","36.75","0","15","0","0","0","0","2.28","42.15","0","31036","0","0","0","0.25","0","0","0","0","0","0","0","0","0","0","0","0","0"
"396.9","2.32","0","7.02","103601","2","0","0","20000","0.33","0","55.12","0","30","0","0","0","0","2.73","50.58","0","31036","0","0","0","0.37","0","0","0","0","0","0","0","0","0","0","0","0","0"
"463","2.71","0","9.36","103601","3","0","0","30000","0.44","0","73.5","0","100","0","0","0","0","3.19","59.01","0","31036","0","0","0","0.5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"529.2","3.1","0","11.7","103601","4","0","0","40000","0.55","0","91.87","0","120","0","0","0","0","3.64","67.44","0","31036","0","0","0","0.62","0","0","0","0","0","0","0","0","0","0","0","0","0"
"595.3","3.49","0","14.04","103601","5","0","0","50000","0.66","0","110.3","0","150","0","0","0","0","4.1","75.87","0","31036","0","0","0","0.75","0","0","0","0","0","0","0","0","0","0","0","0","0"
"694.5","4.07","0","18.72","103601","6","0","0","0","0.88","0","147","0","0","2","0","0","5","4.79","1828.6","0","31036","0","0","0","1","0","0","0","0","0","0","0","0","0","90","0","0","0"
"344.6","2.39","0","0","103701","1","0","0","10000","0.27","15","38.29","0","15","0","0","0","0","2.62","0","56.39","31037","0","0","0","0.29","0","0","0","0","0","0","0","6.27","0","0","0","0","0"
"413.5","2.87","0","0","103701","2","0","0","20000","0.41","15","57.44","0","30","0","0","0","0","3.14","0","67.67","31037","0","0","0","0.44","0","0","0","0","0","0","0","9.41","0","0","0","0","0"
"482.4","3.35","0","0","103701","3","0","0","30000","0.54","15","76.58","0","100","0","0","0","0","3.67","0","78.95","31037","0","0","0","0.58","0","0","0","0","0","0","0","12.54","0","0","0","0","0"
"551.4","3.82","0","0","103701","4","0","0","40000","0.68","15","95.73","0","120","0","0","0","0","4.19","0","90.22","31037","0","0","0","0.73","0","0","0","0","0","0","0","15.68","0","0","0","0","0"
"620.3","4.3","0","0","103701","5","0","0","50000","0.81","15","114.9","0","150","0","0","0","0","4.72","0","101.5","31037","0","0","0","0.87","0","0","0","0","0","0","0","18.81","0","0","0","0","0"
"723.7","5.02","0","0","103701","6","0","0","0","1.08","115","153.2","0","0","2","0","0","5","5.5","0","2428.5","31037","0","0","0","1.16","0","0","0","0","0","0","0","25.08","0","0","0","0","0"
"287.2","2.16","0","0","103801","1","0","0","10000","0.24","5","31.91","0","15","0","0","0","0","2.05","0","46.14","31038","0","0","0","0.23","0","0","0","0","0","0","0","5.13","0","0","0","0","0"
"344.7","2.59","0","0","103801","2","0","0","20000","0.36","5","47.86","0","30","0","0","0","0","2.46","0","55.36","31038","0","0","0","0.34","0","0","0","0","0","0","0","7.69","0","0","0","0","0"
"402.1","3.02","0","0","103801","3","0","0","30000","0.48","5","63.82","0","100","0","0","0","0","2.87","0","64.59","31038","0","0","0","0.46","0","0","0","0","0","0","0","10.26","0","0","0","0","0"
"459.6","3.45","0","0","103801","4","0","0","40000","0.6","5","79.77","0","120","0","0","0","0","3.28","0","73.82","31038","0","0","0","0.57","0","0","0","0","0","0","0","12.82","0","0","0","0","0"
"517","3.88","0","0","103801","5","0","0","50000","0.72","5","95.73","0","150","0","0","0","0","3.69","0","83.05","31038","0","0","0","0.69","0","0","0","0","0","0","0","15.39","0","0","0","0","0"
"592.2","87.31","0","0","103801","6","0","0","0","0.92","5","125.4","0","0","0","0","0","5","87.31","0","1976.9","31038","0","0","0","0.92","0","0","0","0","0","0","0","20.52","0","0","0","0","0"
"330.8","1.71","0","0","104001","1","0","0","10000","0.19","5","36.75","0","15","0","0","0","0","2.73","0","40.33","31040","0","0","0","0.3","0","0","0","0","0","0","0","4.48","0","0","0","0","0"
"396.9","2.05","0","0","104001","2","0","0","20000","0.28","5","55.12","0","30","0","0","0","0","3.27","0","48.39","31040","0","0","0","0.45","0","0","0","0","0","0","0","6.72","0","0","0","0","0"
"463","2.39","0","0","104001","3","0","0","30000","0.38","5","73.5","0","100","0","0","0","0","3.82","0","56.46","31040","0","0","0","0.6","0","0","0","0","0","0","0","8.96","0","0","0","0","0"
"529.2","2.73","0","0","104001","4","0","0","40000","0.47","5","91.87","0","120","0","0","0","0","4.36","0","64.52","31040","0","0","0","0.75","0","0","0","0","0","0","0","11.2","0","0","0","0","0"
"595.3","3.07","0","0","104001","5","0","0","50000","0.57","5","110.3","0","150","0","0","0","0","4.91","0","72.59","31040","0","0","0","0.9","0","0","0","0","0","0","0","13.44","0","0","0","0","0"
"694.5","98.59","0","0","104001","6","0","0","0","0.76","5","147","0","0","0","0","0","0","70.73","0","684.7","31040","0","0","0","1.2","0","0","0","0","0","0","0","17.92","0","0","0","0","25"
