09a11528222639179fb43b9706012821dd417052126ba2eae4a8bfdbbd07c35b,665338159ccd63318e2f79c86f4bf4282cc53f45dfb0c0b613b9e168abe5da02,6abf07217b3946c9425baf4b2ca80e9618317af01042c6a1b1d8b9946a14029e,09a373c096dddbc769c64b7e7e9aed720e8499c94182555bc48f8fc8962666d7,ee3cbd0df30a0622af4e7a0f9628eaa7f47fe56db39c7998471ab17b8dab6916,6d0b7398d733e05cb85ab713559201d78bba255267b8d3b8a2f0db1acd4683d6,c5d988dfeeca1d85ea90d36006fa99eb5b2b32bdd52be196161273e6869e1758,0c4ddf61472a39a80c5a43d6be3329e436340f264feed0c6ddfe344b9cc85636,162d1f873bea23f37958b41d6c2e1494e1afb2991fa4c717e120d4b712c92288,dd9a3b956b393b4d64affefe80083c411e9975197e411f304dedac4dcb15edd3,b32f43e543964c4ea5336250fe43efb6b3725b24bd5f24a491e5ebacbb09c78b,8240a0fd9993e820a8624c225d5eb490d1d545eb33b55d309920cddddcb10ebb,1c05e2f38243431f56046ffa42e210c97995ba1a872d6555ac3e2ab06680b66e,e44d9294e0eb86a5c7e58f3631dbe78f434e5284cef74545656721c6b2ea2057,6dc979d1fa1a8a3b731d58549eec1790c579cdf851f140278e7349127488238c,d818b2b6e53b981f156a6077b04c553bee1d8a78e38279bd1d5a87074962719e,c78ada34389ea9231b86b11cae633ccc06dd2dfefa27b01e3308b3a173b0d9f1,5138d0c94678f9efa4541766441693de558978999c5422914b89ac89b08d1d20,1bf39f12f7c480749a39ab3bebfe4d679df5056356d935a3143ef50cbf0477b2,f85a5cce5bd7e6664b276bebb13b9d24713786bc29d4ca7b4f6113c6f794becc,14f0527ac2b7fafe284077b5ecebfbf3effd0c38c59a64e3903fa9f80f021e7b,d442364e9485351eb3a29bcc6189f94c282ad0333b129816ccc63c494fb1f7b7,39cf7826e0986db54392e138d8ea958e48c460174c1b9d4444315093a5274d1f,48be942dceb75ac58581428ae5773031fa6bfb72a5c83e5ce88c5bf0aaa157f8,f28b216bc5fa7b781cdda72c6ef4947029074ac64cbdc7d97e7fd5413a6cb6cd,942bf26230d38ca45f62c2bcca6be2d070cff81072e8b509f55be29ddb8cf2a4,2badc201122720132e1d54baf92b83d884e7c53027d3a84bb5f57a35810348ca,1e23172f87b0ebbce0d1ccb0ace8f2991f28d324e7707c1e5d4b94ac174f0f80,86dde55864d7e1b096404f419a3ee7250cf72075e154cabb0bcc7b3b3e9896d0,cdb7031c15522cfc9840edeed5f1fb9c755b4f0aad81177e32a501899500a9df,fa0132ae49fb96a3d69c37b8ea07a85e0777239e5b82e37e4b398ec2933a4a03,46785605c3a47cada4cfcbec3ace9b0adf382ff5be0fe41cfe7558b96e40fe98,3d189c150149e1d0d9af2dbafe4594837459c835d03b1b9c87381199b14385a1,5af2dcb6e394502f4e635ad20a1c7224a7823e6ef03b3037253e63f896890858,ad6ada292fd2ff20bb23656008f7218eb9cee18ffa0d62fe08b5e436a94ee86d,005002bc59dc0443c79bfe7590baf74ec491dfaf4fbedf66368319bad3d5d817,8041855a24c26dcb5dce2345345ec373193efff3400fc83c71174dc2b0b1e9fd,f5ec93b7e915ba0a1426cc71547ac818a897531fa0d1d11ad4b31b3526498ec7,f2f40f4242a8b2b8ad0c7dbf4808026e99a1b5363cf938274c35d53701710d99,d3007a7c5e7b5fabebf885e33f46147f1a99c5a2c103e7c790e080dc2fcb4a17,9dc011103f405954275291ec6970e35b0f517f602c9f3eefdd229db8d0094a02,e29a6d51b6c9d26c912a3adbada6adc4a0a1dca4575441c7f40f52c552aaee51,4c80aef89e2ad34c59c83a456ebc19a122c0784c206d64ea6eec919a534c0457,8887e797b2b34d6451488e3b018417b9eaa22213e52a52030656c63d858fb055
"135","bgm_M41","0","bgm_M41","0","-110","650004082","9","0","0","100051","0","20004108","-75","0","100052","100080","1","bgm_M41","1","0","20004","0","650004081","0","bgm_M41","650004083","0","タパスビーチ周辺 1-8","100053","9","20004101","650004108","0","8","0","90","100051","bgm_M41","0","9","bgm_M41","650004126","0"
"135","bgm_M41","0","bgm_M41","0","0","650004092","9","0","0","100581","0","20004109","50","0","100582","100100","1","bgm_M41","1","0","20004","0","650004091","0","bgm_M41","650004093","0","タパスビーチ周辺 1-9","100583","9","20004101","650004109","0","9","0","90","100581","bgm_M41","0","9","bgm_M41","650004127","0"
"135","bgm_M41","0","bgm_M41","0","40","650004102","9","0","0","100581","0","20004110","180","0","100582","100100","1","bgm_M41","1","0","20004","0","650004101","0","bgm_M41","650004103","0","タパスビーチ周辺 1-10","100583","9","20004101","650004110","0","10","0","90","100581","bgm_M41","0","9","bgm_M41","650004122","0"
"150","bgm_M41","0","bgm_M41","0","-90","650004112","10","0","0","100011","0","20004111","270","0","100012","100040","1","bgm_M41","1","0","20004","0","650004111","0","bgm_M41","650004113","0","タパスビーチ周辺 1-11","100013","10","20004101","650004111","0","11","0","90","100011","bgm_M41","0","10","bgm_M41","650004124","0"
"150","bgm_M41","0","bgm_M41","0","70","650004122","10","0","0","100031","0","20004112","390","0","100032","100040","1","bgm_M41","1","0","20004","0","650004121","0","bgm_M41","650004123","0","タパスビーチ周辺 1-12","100033","10","20004101","650004112","0","12","0","90","100031","bgm_M41","0","10","bgm_M41","650004125","0"
"150","bgm_M41","0","bgm_M41","0","-90","650004132","10","0","0","100201","0","20004113","490","0","100202","100180","1","bgm_M41","1","0","20004","0","650004131","0","bgm_M41","650004133","0","タパスビーチ周辺 1-13","100203","10","20004101","650004113","0","13","0","90","100201","bgm_M41","0","10","bgm_M41","650004126","0"
"150","bgm_M41","0","bgm_M41","0","65","650004142","10","0","0","100031","0","20004114","590","0","100032","100040","1","bgm_M41","1","0","20004","0","650004141","0","bgm_M41","650004143","0","タパスビーチ周辺 1-14","100033","10","20004101","650004114","0","14","0","90","100031","bgm_M41","0","10","bgm_M41","650004127","0"
"150","bgm_M41","0","bgm_M41","0","-80","650004152","10","0","0","100201","0","20004115","690","0","100202","100180","1","bgm_M41","1","0","20004","0","650004151","0","bgm_M41","650004153","0","タパスビーチ周辺 1-15","100203","10","20004101","650004115","0","15","0","90","100201","bgm_M41","0","10","bgm_M41","650004123","0"
"240","bgm_M41","0","bgm_M41","54","-30","650004162","10","0","31076","100471","0","20004201","-530","0","100472","100180","1","bgm_M41","2","0","20004","0","650004161","5","bgm_M41","650004163","0","タパスビーチ周辺 1-1","100473","16","20004201","650004116","2","16","1","90","100471","bgm_M41","0","16","bgm_M41","650004121","0"
"240","bgm_M41","0","bgm_M41","54","-10","650004172","10","0","31028","100471","0","20004202","-290","0","100472","100110","1","bgm_M41","2","0","20004","0","650004171","5","bgm_M41","650004173","0","タパスビーチ周辺 1-2","100473","16","20004201","650004117","2","17","1","90","100471","bgm_M41","0","16","bgm_M41","650004121","0"
"270","bgm_M41","0","bgm_M41","54","-175","650004182","10","0","31076","100601","0","20004203","-190","0","100602","100100","1","bgm_M41","2","0","20004","0","650004181","5","bgm_M41","650004183","0","タパスビーチ周辺 1-3","100603","18","20004201","650004118","2","18","1","90","100601","bgm_M41","0","18","bgm_M41","650004121","0"
"270","bgm_M41","0","bgm_M41","54","-115","650004192","10","0","31028","100891","0","20004204","132","0","100892","100040","1","bgm_M41","2","0","20004","0","650004191","5","bgm_M41","650004193","0","タパスビーチ周辺 1-4","100893","18","20004201","650004119","2","19","1","90","100891","bgm_M41","0","18","bgm_M41","650004121","0"
"300","bgm_M41","0","bgm_M41","54","60","650004202","10","0","31076","100471","0","20004205","290","0","100472","100180","1","bgm_M41","2","0","20004","0","650004201","5","bgm_M41","650004203","0","タパスビーチ周辺 1-5","100473","20","20004201","650004120","2","20","1","90","100471","bgm_M41","0","20","bgm_M41","650004121","0"
"120","bgm_M41","0","bgm_M41","0","-45","650005012","8","0","0","100201","0","20005101","-820","0","100202","100110","1","bgm_M41","1","0","20005","0","650005011","0","bgm_M41","650005013","0","イルシオンの孤島 1-1","100203","8","20005101","650005101","0","1","0","90","100201","bgm_M41","0","8","bgm_M41","650005124","0"
"120","bgm_M41","0","bgm_M41","0","50","650005022","8","0","0","100091","0","20005102","-700","0","100092","100030","1","bgm_M41","1","0","20005","0","650005021","0","bgm_M41","650005023","0","イルシオンの孤島 1-2","100093","8","20005101","650005102","0","2","0","90","100091","bgm_M41","0","8","bgm_M41","650005125","0"
"120","bgm_M41","0","bgm_M41","0","-62","650005032","8","0","0","100091","0","20005103","-600","0","100092","100030","1","bgm_M41","1","0","20005","0","650005031","0","bgm_M41","650005033","0","イルシオンの孤島 1-3","100093","8","20005101","650005103","0","3","0","90","100091","bgm_M41","0","8","bgm_M41","650005126","0"
"120","bgm_M41","0","bgm_M41","0","-183","650005042","8","0","0","100201","0","20005104","-500","0","100202","100110","1","bgm_M41","1","0","20005","0","650005041","0","bgm_M41","650005043","0","イルシオンの孤島 1-4","100203","8","20005101","650005104","0","4","0","90","100201","bgm_M41","0","8","bgm_M41","650005127","0"
"120","bgm_M41","0","bgm_M41","0","-70","650005052","8","0","0","100011","0","20005105","-400","0","100012","100050","1","bgm_M41","1","0","20005","0","650005051","0","bgm_M41","650005053","0","イルシオンの孤島 1-5","100013","8","20005101","650005105","0","5","0","90","100011","bgm_M41","0","8","bgm_M41","650005123","0"
"135","bgm_M41","0","bgm_M41","0","-40","650005062","9","0","0","100021","0","20005106","-260","0","100022","100020","1","bgm_M41","1","0","20005","0","650005061","0","bgm_M41","650005063","0","イルシオンの孤島 1-6","100023","9","20005101","650005106","0","6","0","90","100021","bgm_M41","0","9","bgm_M41","650005124","0"
"135","bgm_M41","0","bgm_M41","0","70","650005072","9","0","0","100037","0","20005107","-170","0","100038","100070","1","bgm_M41","1","0","20005","0","650005071","0","bgm_M41","650005073","0","イルシオンの孤島 1-7","100039","9","20005101","650005107","0","7","0","90","100037","bgm_M41","0","9","bgm_M41","650005125","0"
"135","bgm_M41","0","bgm_M41","0","-60","650005082","9","0","0","100021","0","20005108","-75","0","100022","100020","1","bgm_M41","1","0","20005","0","650005081","0","bgm_M41","650005083","0","イルシオンの孤島 1-8","100023","9","20005101","650005108","0","8","0","90","100021","bgm_M41","0","9","bgm_M41","650005126","0"
"135","bgm_M41","0","bgm_M41","0","-108","650005092","9","0","0","100031","0","20005109","70","0","100032","100040","1","bgm_M41","1","0","20005","0","650005091","0","bgm_M41","650005093","0","イルシオンの孤島 1-9","100033","9","20005101","650005109","0","9","0","90","100031","bgm_M41","0","9","bgm_M41","650005127","0"
"135","bgm_M41","0","bgm_M41","0","45","650005102","9","0","0","100021","0","20005110","180","0","100022","100020","1","bgm_M41","1","0","20005","0","650005101","0","bgm_M41","650005103","0","イルシオンの孤島 1-10","100023","9","20005101","650005110","0","10","0","90","100021","bgm_M41","0","9","bgm_M41","650005122","0"
"150","bgm_M41","0","bgm_M41","0","-107","650005112","10","0","0","100031","0","20005111","270","0","100032","100040","1","bgm_M41","1","0","20005","0","650005111","0","bgm_M41","650005113","0","イルシオンの孤島 1-11","100033","10","20005101","650005111","0","11","0","90","100031","bgm_M41","0","10","bgm_M41","650005124","0"
"150","bgm_M41","0","bgm_M41","0","10","650005122","10","0","0","100051","0","20005112","390","0","100052","100080","1","bgm_M41","1","0","20005","0","650005121","0","bgm_M41","650005123","0","イルシオンの孤島 1-12","100053","10","20005101","650005112","0","12","0","90","100051","bgm_M41","0","10","bgm_M41","650005125","0"
"150","bgm_M41","0","bgm_M41","0","-100","650005132","10","0","0","100051","0","20005113","490","0","100052","100080","1","bgm_M41","1","0","20005","0","650005131","0","bgm_M41","650005133","0","イルシオンの孤島 1-13","100053","10","20005101","650005113","0","13","0","90","100051","bgm_M41","0","10","bgm_M41","650005126","0"
"150","bgm_M41","0","bgm_M41","0","19","650005142","10","0","0","100171","0","20005114","590","0","100172","100180","1","bgm_M41","1","0","20005","0","650005141","0","bgm_M41","650005143","0","イルシオンの孤島 1-14","100173","10","20005101","650005114","0","14","0","90","100171","bgm_M41","0","10","bgm_M41","650005127","0"
"150","bgm_M41","0","bgm_M41","0","105","650005152","10","0","0","100171","0","20005115","690","0","100172","100180","1","bgm_M41","1","0","20005","0","650005151","0","bgm_M41","650005153","0","イルシオンの孤島 1-15","100173","10","20005101","650005115","0","15","0","90","100171","bgm_M41","0","10","bgm_M41","650005123","0"
"240","bgm_M41","0","bgm_M41","54","80","650005162","10","0","31080","100897","0","20005201","-500","0","100898","100040","1","bgm_M41","2","0","20005","0","650005161","5","bgm_M41","650005163","0","イルシオンの孤島 1-1","100899","16","20005201","650005116","2","16","1","90","100897","bgm_M41","0","16","bgm_M41","650005121","0"
"240","bgm_M41","0","bgm_M41","54","-130","650005172","10","0","31032","100891","0","20005202","-348","0","100892","100040","1","bgm_M41","2","0","20005","0","650005171","5","bgm_M41","650005173","0","イルシオンの孤島 1-2","100893","16","20005201","650005117","2","17","1","90","100891","bgm_M41","0","16","bgm_M41","650005121","0"
"270","bgm_M41","0","bgm_M41","54","23","650005182","10","0","31080","100691","0","20005203","-150","0","100692","100020","1","bgm_M41","2","0","20005","0","650005181","5","bgm_M41","650005183","0","イルシオンの孤島 1-3","100693","18","20005201","650005118","2","18","1","90","100691","bgm_M41","0","18","bgm_M41","650005121","0"
"270","bgm_M41","0","bgm_M41","54","-113","650005192","10","0","31032","100931","0","20005204","60","0","100932","100080","1","bgm_M41","2","0","20005","0","650005191","5","bgm_M41","650005193","0","イルシオンの孤島 1-4","100933","18","20005201","650005119","2","19","1","90","100931","bgm_M41","0","18","bgm_M41","650005121","0"
"300","bgm_M41","0","bgm_M41","54","48","650005202","10","0","31080","100811","0","20005205","230","0","100812","100180","1","bgm_M41","2","0","20005","0","650005201","5","bgm_M41","650005203","0","イルシオンの孤島 1-5","100813","20","20005201","650005120","2","20","1","90","100811","bgm_M41","0","20","bgm_M41","650005121","0"
"120","bgm_M41","0","bgm_M41","0","-155","650006012","8","0","0","101241","0","20006101","-873","0","101242","100200","1","bgm_M41","1","0","20006","0","650006011","0","bgm_M41","650006013","0","王都ランドソル 1-1","101243","8","20006101","650006101","0","1","0","90","101241","bgm_M41","0","8","bgm_M41","650006124","0"
"120","bgm_M41","0","bgm_M41","0","10","650006022","8","0","0","101241","0","20006102","-786","0","101242","100190","1","bgm_M41","1","0","20006","0","650006021","0","bgm_M41","650006023","0","王都ランドソル 1-2","101243","8","20006101","650006102","0","2","0","90","101241","bgm_M41","0","8","bgm_M41","650006125","0"
"120","bgm_M41","0","bgm_M41","0","-57","650006032","8","0","0","101241","0","20006103","-594","0","101242","100190","1","bgm_M41","1","0","20006","0","650006031","0","bgm_M41","650006033","0","王都ランドソル 1-3","101243","8","20006101","650006103","0","3","0","90","101241","bgm_M41","0","8","bgm_M41","650006126","0"
"120","bgm_M41","0","bgm_M41","0","42","650006042","8","0","0","101241","0","20006104","-421","0","101242","100190","1","bgm_M41","1","0","20006","0","650006041","0","bgm_M41","650006043","0","王都ランドソル 1-4","101243","8","20006101","650006104","0","4","0","90","101241","bgm_M41","0","8","bgm_M41","650006127","0"
"120","bgm_M41","0","bgm_M41","0","59","650006052","8","0","0","101241","0","20006105","-220","0","101242","100190","1","bgm_M41","1","0","20006","0","650006051","0","bgm_M41","650006053","0","王都ランドソル 1-5","101243","8","20006101","650006105","0","5","0","90","101241","bgm_M41","0","8","bgm_M41","650006123","0"
"135","bgm_M41","0","bgm_M41","0","-108","650006062","9","0","0","101241","0","20006106","-339","0","101242","100200","1","bgm_M41","1","0","20006","0","650006061","0","bgm_M41","650006063","0","王都ランドソル 1-6","101243","9","20006101","650006106","0","6","0","90","101241","bgm_M41","0","9","bgm_M41","650006124","0"
"135","bgm_M41","0","bgm_M41","0","-116","650006072","9","0","0","101241","0","20006107","-150","0","101242","100200","1","bgm_M41","1","0","20006","0","650006071","0","bgm_M41","650006073","0","王都ランドソル 1-7","101243","9","20006101","650006107","0","7","0","90","101241","bgm_M41","0","9","bgm_M41","650006125","0"
"135","bgm_M41","0","bgm_M41","0","33","650006082","9","0","0","101241","0","20006108","-26","0","101242","100200","1","bgm_M41","1","0","20006","0","650006081","0","bgm_M41","650006083","0","王都ランドソル 1-8","101243","9","20006101","650006108","0","8","0","90","101241","bgm_M41","0","9","bgm_M41","650006126","0"
"135","bgm_M41","0","bgm_M41","0","-114","650006092","9","0","0","101241","0","20006109","115","0","101242","100190","1","bgm_M41","1","0","20006","0","650006091","0","bgm_M41","650006093","0","王都ランドソル 1-9","101243","9","20006101","650006109","0","9","0","90","101241","bgm_M41","0","9","bgm_M41","650006127","0"
"135","bgm_M41","0","bgm_M41","0","-114","650006102","9","0","0","101241","0","20006110","316","0","101242","100190","1","bgm_M41","1","0","20006","0","650006101","0","bgm_M41","650006103","0","王都ランドソル 1-10","101243","9","20006101","650006110","0","10","0","90","101241","bgm_M41","0","9","bgm_M41","650006122","0"
"150","bgm_M41","0","bgm_M41","0","53","650006112","10","0","0","101241","0","20006111","208","0","101242","100190","1","bgm_M41","1","0","20006","0","650006111","0","bgm_M41","650006113","0","王都ランドソル 1-11","101243","10","20006101","650006111","0","11","0","90","101241","bgm_M41","0","10","bgm_M41","650006124","0"
"150","bgm_M41","0","bgm_M41","0","14","650006122","10","0","0","101241","0","20006112","432","0","101242","100200","1","bgm_M41","1","0","20006","0","650006121","0","bgm_M41","650006123","0","王都ランドソル 1-12","101243","10","20006101","650006112","0","12","0","90","101241","bgm_M41","0","10","bgm_M41","650006125","0"
"150","bgm_M41","0","bgm_M41","0","49","650006132","10","0","0","101241","0","20006113","654","0","101242","100200","1","bgm_M41","1","0","20006","0","650006131","0","bgm_M41","650006133","0","王都ランドソル 1-13","101243","10","20006101","650006113","0","13","0","90","101241","bgm_M41","0","10","bgm_M41","650006126","0"
"150","bgm_M41","0","bgm_M41","0","-115","650006142","10","0","0","101241","0","20006114","565","0","101242","100190","1","bgm_M41","1","0","20006","0","650006141","0","bgm_M41","650006143","0","王都ランドソル 1-14","101243","10","20006101","650006114","0","14","0","90","101241","bgm_M41","0","10","bgm_M41","650006127","0"
"150","bgm_M41","0","bgm_M41","0","-108","650006152","10","0","0","101241","0","20006115","761","0","101242","100190","1","bgm_M41","1","0","20006","0","650006151","0","bgm_M41","650006153","0","王都ランドソル 1-15","101243","10","20006101","650006115","0","15","0","90","101241","bgm_M41","0","10","bgm_M41","650006123","0"
"240","bgm_M41","0","bgm_M41","54","80","650006162","10","0","31047","101251","0","20006201","-500","0","101252","100190","1","bgm_M41","2","0","20006","0","650006161","5","bgm_M41","650006163","0","王都ランドソル 1-1","101253","16","20006201","650006116","2","16","1","90","101251","bgm_M41","0","16","bgm_M41","650006121","0"
"240","bgm_M41","0","bgm_M41","54","14","650006172","10","0","31034","101251","0","20006202","-269","0","101252","100190","1","bgm_M41","2","0","20006","0","650006171","5","bgm_M41","650006173","0","王都ランドソル 1-2","101253","16","20006201","650006117","2","17","1","90","101251","bgm_M41","0","16","bgm_M41","650006121","0"
"270","bgm_M41","0","bgm_M41","54","-172","650006182","10","0","31047","101251","0","20006203","-126","0","101252","100200","1","bgm_M41","2","0","20006","0","650006181","5","bgm_M41","650006183","0","王都ランドソル 1-3","101253","18","20006201","650006118","2","18","1","90","101251","bgm_M41","0","18","bgm_M41","650006121","0"
"270","bgm_M41","0","bgm_M41","54","-109","650006192","10","0","31034","101251","0","20006204","148","0","101252","100200","1","bgm_M41","2","0","20006","0","650006191","5","bgm_M41","650006193","0","王都ランドソル 1-4","101253","18","20006201","650006119","2","19","1","90","101251","bgm_M41","0","18","bgm_M41","650006121","0"
"300","bgm_M41","0","bgm_M41","54","48","650006202","10","0","31047","101251","0","20006205","310","0","101252","100190","1","bgm_M41","2","0","20006","0","650006201","5","bgm_M41","650006203","0","王都ランドソル 1-5","101253","20","20006201","650006120","2","20","1","90","101251","bgm_M41","0","20","bgm_M41","650006121","0"
"120","bgm_M41","0","bgm_M41","0","-100","650007012","8","0","0","101271","0","20007101","-528","0","101272","100210","1","bgm_M41","1","0","20007","0","650007011","0","bgm_M41","650007013","0","ランドソル郊外 1-1","101273","8","20007101","650007101","0","1","0","90","101271","bgm_M41","0","8","bgm_M41","650007124","0"
"120","bgm_M41","0","bgm_M41","0","9","650007022","8","0","0","101271","0","20007102","-362","0","101272","100210","1","bgm_M41","1","0","20007","0","650007021","0","bgm_M41","650007023","0","ランドソル郊外 1-2","101273","8","20007101","650007102","0","2","0","90","101271","bgm_M41","0","8","bgm_M41","650007125","0"
"120","bgm_M41","0","bgm_M41","0","-54","650007032","8","0","0","101271","0","20007103","-150","0","101272","100220","1","bgm_M41","1","0","20007","0","650007031","0","bgm_M41","650007033","0","ランドソル郊外 1-3","101273","8","20007101","650007103","0","3","0","90","101271","bgm_M41","0","8","bgm_M41","650007126","0"
"120","bgm_M41","0","bgm_M41","0","49","650007042","8","0","0","101271","0","20007104","8","0","101272","100210","1","bgm_M41","1","0","20007","0","650007041","0","bgm_M41","650007043","0","ランドソル郊外 1-4","101273","8","20007101","650007104","0","4","0","90","101271","bgm_M41","0","8","bgm_M41","650007127","0"
"120","bgm_M41","0","bgm_M41","0","-55","650007052","8","0","0","101271","0","20007105","174","0","101272","100220","1","bgm_M41","1","0","20007","0","650007051","0","bgm_M41","650007053","0","ランドソル郊外 1-5","101273","8","20007101","650007105","0","5","0","90","101271","bgm_M41","0","8","bgm_M41","650007123","0"
"135","bgm_M41","0","bgm_M41","0","-9","650007062","9","0","0","101271","0","20007106","383","0","101272","100210","1","bgm_M41","1","5007303","20007","0","650007061","0","bgm_M41","650007063","0","ランドソル郊外 1-6","101273","9","20007101","650007106","0","6","0","90","101271","bgm_M41","0","9","bgm_M41","650007124","0"
"135","bgm_M41","0","bgm_M41","0","-385","650007072","9","0","0","101261","0","20007107","240","0","101262","100230","1","bgm_M41","1","0","20007","0","650007071","0","bgm_M41","650007073","0","霊界 1-7","101263","9","20007102","650007107","0","7","0","90","101261","bgm_M41","0","9","bgm_M41","650007125","0"
"135","bgm_M41","0","bgm_M41","0","-222","650007082","9","0","0","101261","0","20007108","-180","0","101262","100230","1","bgm_M41","1","0","20007","0","650007081","0","bgm_M41","650007083","0","霊界 1-8","101263","9","20007102","650007108","0","8","0","90","101261","bgm_M41","0","9","bgm_M41","650007126","0"
