ddb6b523f8c57c1a3d2b2099687b2bee69f09d190919a62529dcce84f457c936,d09e49638c3daede05f388e500340379d76b3eacd18a77970fde3ad6369a5e40,d3115a57d8fd5b3e514b80c798861763fe61d61ecbdcbd757ac0570cf8121214,9b29f37aa57e7d3ad8c50e780f4462af00f2d5d9317edb197b860c35240b0822,46d6c440355c0e9af66bed156cdc2477abcdb2087e14e5eb6dd4badd30f171c1,bf5e972fa9b72dc3a2de8d1fb62e94cdc209c5c427b73234986f91bb3b6deddd,c91e76e1f72c578f09b84ab9a37f062542b25204846e7d96c836304f0ae137b5,335d24f25098eb7836f0384acefd1a63e11d06061b0464002600f76e7043582f,f4fac4540cc26cdf900095fde81d2ff2759b377227982c34cdeda45de45f910e,f24a601afea1d98005dddde1b9a8e99ecb1a300d8cc9269a9e2e87e5199fbea4,48069f189ff9202309b3cf5ef3937c99262bc9bc77d521acd10a5b7dea60a32e,31c1d53a7129479cff795be2ff8bcb2ae44f3e320b886f7d1425ecf5061bec4e,2519cc88de6a931cc093cc027a982ca86c9e95599e024ce41d3d0a7e3cb90a93,25b8f0ddce16b0cfa00509e331b7ef0b2ee8057c672ae0e80ec8dbd5fe83f44b,1f15bd8087c18e26263b906cb310182a3720a17812a0fa663dbd152925ba1927,186d66d03a0e21950999df253953add3709f914d68bd00da9c3d85ed4197a89d
"110240071","0","0","125283","1","0","0","0","0","115553","4","0","0","1","0","4"
"110240081","0","0","125313","1","0","0","0","0","115613","4","0","0","1","0","4"
"110240091","0","0","125462","1","0","0","0","0","115583","4","0","0","1","0","4"
"110240101","0","0","125343","1","0","0","0","0","115553","4","0","0","1","0","4"
"110240111","0","0","125373","1","0","0","0","0","115583","4","0","0","1","0","4"
"110240121","0","0","125313","1","0","0","0","0","125491","4","0","0","1","0","4"
"110240131","0","0","125373","1","0","0","0","0","125462","4","0","0","1","0","4"
"110240141","0","0","125343","1","0","0","0","0","125283","4","0","0","1","0","4"
"110250011","0","0","125283","1","0","0","0","0","125462","4","0","0","1","0","4"
"110250021","0","0","125343","1","0","0","0","0","125313","4","0","0","1","0","4"
"110250031","0","0","125373","1","0","0","0","0","125491","4","0","0","1","0","4"
"110250041","0","0","115254","1","0","0","0","0","115553","4","0","0","1","0","4"
"110250051","0","0","115104","1","0","0","0","0","115583","4","0","0","1","0","4"
"110250061","0","0","125224","1","0","0","0","0","115613","4","0","0","1","0","4"
"110250071","0","0","125014","1","0","0","0","0","125462","4","0","0","1","0","4"
"110250081","0","0","115194","1","0","0","0","0","125313","4","0","0","1","0","4"
"110250091","0","0","125164","1","0","0","0","0","125491","4","0","0","1","0","4"
"110250101","0","0","125074","1","0","0","0","0","125343","4","0","0","1","0","4"
"110250111","0","0","125134","1","0","0","0","0","125313","4","0","0","1","0","4"
"110250121","0","0","125044","1","0","0","0","0","115254","4","0","0","1","0","4"
"110250131","0","0","125224","1","0","0","0","0","115104","4","0","0","1","0","4"
"110250141","0","0","125014","1","0","0","0","0","115194","4","0","0","1","0","4"
"110260011","0","0","125074","1","0","0","0","0","125044","4","0","0","1","0","4"
"110260021","0","0","125224","1","0","0","0","0","115194","4","0","0","1","0","4"
"110260031","0","0","125014","1","0","0","0","0","115254","4","0","0","1","0","4"
"110260041","0","0","115554","1","0","0","0","0","115104","4","0","0","1","0","4"
"110260051","0","0","115584","1","0","0","0","0","125134","4","0","0","1","0","4"
"110260061","0","0","115614","1","0","0","0","0","125164","4","0","0","1","0","4"
"110260071","0","0","115554","1","0","0","0","0","115194","4","0","0","1","0","4"
"110260081","0","0","115584","1","0","0","0","0","125044","4","0","0","1","0","4"
"110260091","0","0","115614","1","0","0","0","0","125074","4","0","0","1","0","4"
"110260101","0","0","115554","1","0","0","0","0","125224","4","0","0","1","0","4"
"110260111","0","0","115584","1","0","0","0","0","125014","4","0","0","1","0","4"
"110260121","0","0","115614","1","0","0","0","0","115584","4","0","0","1","0","4"
"110260131","0","0","115554","1","0","0","0","0","115614","4","0","0","1","0","4"
"110260141","0","0","115584","1","0","0","0","0","115554","4","0","0","1","0","4"
"110270011","0","0","115584","1","0","0","0","0","125074","4","0","0","1","0","4"
"110270021","0","0","115554","1","0","0","0","0","125014","4","0","0","1","0","4"
"110270031","0","0","115614","1","0","0","0","0","125224","4","0","0","1","0","4"
"110270041","0","0","125314","1","0","0","0","0","115584","4","0","0","1","0","4"
"110270051","0","0","125374","1","0","0","0","0","115554","4","0","0","1","0","4"
"110270061","0","0","115432","1","0","0","0","0","115614","4","0","0","1","0","4"
"110270071","0","0","125523","1","0","0","0","0","115584","4","0","0","1","0","4"
"110270081","0","0","115284","1","0","0","0","0","115554","4","0","0","1","0","4"
"110270091","0","0","115344","1","0","0","0","0","115614","4","0","0","1","0","4"
"110270101","0","0","125374","1","0","0","0","0","115584","4","0","0","1","0","4"
"110270111","0","0","115432","1","0","0","0","0","115554","4","0","0","1","0","4"
"110270121","0","0","125523","1","0","0","0","0","115432","4","0","0","1","0","4"
"110270131","0","0","115284","1","0","0","0","0","125374","4","0","0","1","0","4"
"110270141","0","0","115344","1","0","0","0","0","125314","4","0","0","1","0","4"
"110280011","0","0","125523","1","0","0","0","0","125374","4","0","0","1","0","4"
"110280021","0","0","115284","1","0","0","0","0","125314","4","0","0","1","0","4"
"110280031","0","0","115344","1","0","0","0","0","115432","4","0","0","1","0","4"
"110280041","0","0","115105","1","0","0","0","0","115284","4","0","0","1","0","4"
"110280051","0","0","125255","1","0","0","0","0","125523","4","0","0","1","0","4"
"110280061","0","0","125045","1","0","0","0","0","125374","4","0","0","1","0","4"
"110280071","0","0","125075","1","0","0","0","0","125314","4","0","0","1","0","4"
"110280081","0","0","125195","1","0","0","0","0","115432","4","0","0","1","0","4"
"110280091","0","0","115135","1","0","0","0","0","115344","4","0","0","1","0","4"
"110280101","0","0","115105","1","0","0","0","0","125523","4","0","0","1","0","4"
"110280111","0","0","125255","1","0","0","0","0","115284","4","0","0","1","0","4"
"110280121","0","0","125015","1","0","0","0","0","125075","4","0","0","1","0","4"
"110280131","0","0","115165","1","0","0","0","0","125195","4","0","0","1","0","4"
"110280141","0","0","115225","1","0","0","0","0","115135","4","0","0","1","0","4"
"110290011","0","0","125195","1","0","0","0","0","125045","4","0","0","1","0","4"
"110290021","0","0","115135","1","0","0","0","0","125255","4","0","0","1","0","4"
"110290031","0","0","125075","1","0","0","0","0","115105","4","0","0","1","0","4"
"110290041","0","0","115585","1","0","0","0","0","125195","4","0","0","1","0","4"
"110290051","0","0","115555","1","0","0","0","0","115135","4","0","0","1","0","4"
"110290061","0","0","115615","1","0","0","0","0","125075","4","0","0","1","0","4"
"110290071","0","0","115585","1","0","0","0","0","125045","4","0","0","1","0","4"
"110290081","0","0","115555","1","0","0","0","0","125255","4","0","0","1","0","4"
"110290091","0","0","115615","1","0","0","0","0","115105","4","0","0","1","0","4"
"110290101","0","0","115585","1","0","0","0","0","125015","4","0","0","1","0","4"
"110290111","0","0","115555","1","0","0","0","0","115225","4","0","0","1","0","4"
"110290121","0","0","115615","1","0","0","0","0","115555","4","0","0","1","0","4"
"110290131","0","0","115585","1","0","0","0","0","115615","4","0","0","1","0","4"
"110290141","0","0","115555","1","0","0","0","0","115585","4","0","0","1","0","4"
"110300011","0","0","115585","1","0","0","0","0","115135","4","0","0","1","0","4"
"110300021","0","0","115555","1","0","0","0","0","125075","4","0","0","1","0","4"
"110300031","0","0","115615","1","0","0","0","0","125045","4","0","0","1","0","4"
"110300041","0","0","115402","1","0","0","0","0","115585","4","0","0","1","0","4"
"110300051","0","0","125463","1","0","0","0","0","115555","4","0","0","1","0","4"
"110300061","0","0","115315","1","0","0","0","0","115615","4","0","0","1","0","4"
"110300071","0","0","115402","1","0","0","0","0","115585","4","0","0","1","0","4"
"110300081","0","0","125463","1","0","0","0","0","115555","4","0","0","1","0","4"
"110300091","0","0","125345","1","0","0","0","0","115615","4","0","0","1","0","4"
"110300101","0","0","125285","1","0","0","0","0","115585","4","0","0","1","0","4"
"110300111","0","0","115375","1","0","0","0","0","115555","4","0","0","1","0","4"
"110300121","0","0","115315","1","0","0","0","0","125345","4","0","0","1","0","4"
"110300131","0","0","115402","1","0","0","0","0","125285","4","0","0","1","0","4"
"110300141","0","0","125463","1","0","0","0","0","115375","4","0","0","1","0","4"
"110310011","0","0","125463","1","0","0","0","0","115375","4","0","0","1","0","4"
"110310021","0","0","115315","1","0","0","0","0","125285","4","0","0","1","0","4"
"110310031","0","0","115402","1","0","0","0","0","125463","4","0","0","1","0","4"
"110310041","0","0","115136","1","0","0","0","0","115315","4","0","0","1","0","4"
"110310051","0","0","125256","1","0","0","0","0","115402","4","0","0","1","0","4"
"110310061","0","0","115196","1","0","0","0","0","125345","4","0","0","1","0","4"
"110310071","0","0","125226","1","0","0","0","0","115375","4","0","0","1","0","4"
"110310081","0","0","115166","1","0","0","0","0","125285","4","0","0","1","0","4"
"110310091","0","0","115106","1","0","0","0","0","125463","4","0","0","1","0","4"
"110310101","0","0","115136","1","0","0","0","0","115315","4","0","0","1","0","4"
"110310111","0","0","125256","1","0","0","0","0","115402","4","0","0","1","0","4"
"110310121","0","0","115196","1","0","0","0","0","125076","4","0","0","1","0","4"
"110310131","0","0","125226","1","0","0","0","0","125046","4","0","0","1","0","4"
"110310141","0","0","115166","1","0","0","0","0","125016","4","0","0","1","0","4"
"110320011","0","0","125046","1","0","0","0","0","115106","4","0","0","1","0","4"
"110320021","0","0","125226","1","0","0","0","0","125256","4","0","0","1","0","4"
"110320031","0","0","125256","1","0","0","0","0","115106","4","0","0","1","0","4"
"110320041","0","0","115556","1","0","0","0","0","125016","4","0","0","1","0","4"
"110320051","0","0","115616","1","0","0","0","0","115196","4","0","0","1","0","4"
"110320061","0","0","115556","1","0","0","0","0","125226","4","0","0","1","0","4"
"110320071","0","0","115586","1","0","0","0","0","125076","4","0","0","1","0","4"
"110320081","0","0","115556","1","0","0","0","0","115136","4","0","0","1","0","4"
"110320091","0","0","115586","1","0","0","0","0","125016","4","0","0","1","0","4"
"110320101","0","0","115556","1","0","0","0","0","115106","4","0","0","1","0","4"
"110320111","0","0","115616","1","0","0","0","0","125256","4","0","0","1","0","4"
"110320121","0","0","115586","1","0","0","0","0","115616","4","0","0","1","0","4"
"110320131","0","0","115616","1","0","0","0","0","115556","4","0","0","1","0","4"
"110320141","0","0","115556","1","0","0","0","0","115586","4","0","0","1","0","4"
"110330011","0","0","115586","1","0","0","0","0","115136","4","0","0","1","0","4"
"110330021","0","0","115616","1","0","0","0","0","125016","4","0","0","1","0","4"
"110330031","0","0","115556","1","0","0","0","0","125226","4","0","0","1","0","4"
"110330041","0","0","125286","1","0","0","0","0","115586","4","0","0","1","0","4"
"110330051","0","0","115346","1","0","0","0","0","115616","4","0","0","1","0","4"
"110330061","0","0","125376","1","0","0","0","0","115556","4","0","0","1","0","4"
"110330071","0","0","115433","1","0","0","0","0","115586","4","0","0","1","0","4"
"110330081","0","0","115346","1","0","0","0","0","115556","4","0","0","1","0","4"
"110330091","0","0","125524","1","0","0","0","0","115586","4","0","0","1","0","4"
"110330101","0","0","115316","1","0","0","0","0","115556","4","0","0","1","0","4"
"110330111","0","0","125286","1","0","0","0","0","115586","4","0","0","1","0","4"
"110330121","0","0","115346","1","0","0","0","0","125286","4","0","0","1","0","4"
"110330131","0","0","115433","1","0","0","0","0","115316","4","0","0","1","0","4"
"110330141","0","0","125524","1","0","0","0","0","125376","4","0","0","1","0","4"
"110340011","0","0","125286","1","0","0","0","0","115556","4","0","0","1","0","4"
"110340021","0","0","115433","1","0","0","0","0","115616","4","0","0","1","0","4"
"110340031","0","0","115316","1","0","0","0","0","115556","4","0","0","1","0","4"
"110340041","0","0","125167","1","0","0","0","0","125376","4","0","0","1","0","4"
"110340051","0","0","115077","1","0","0","0","0","125286","4","0","0","1","0","4"
"110340061","0","0","115137","1","0","0","0","0","115346","4","0","0","1","0","4"
"110340071","0","0","115047","1","0","0","0","0","125376","4","0","0","1","0","4"
"110340081","0","0","115197","1","0","0","0","0","115346","4","0","0","1","0","4"
"110340091","0","0","115077","1","0","0","0","0","115316","4","0","0","1","0","4"
"110340101","0","0","115137","1","0","0","0","0","125524","4","0","0","1","0","4"
"110340111","0","0","115197","1","0","0","0","0","115433","4","0","0","1","0","4"
"110340121","0","0","125107","1","0","0","0","0","115047","4","0","0","1","0","4"
"110340131","0","0","125017","1","0","0","0","0","125167","4","0","0","1","0","4"
"110340141","0","0","125227","1","0","0","0","0","125257","4","0","0","1","0","4"
"110350011","0","0","125167","1","0","0","0","0","115316","4","0","0","1","0","4"
"110350021","0","0","115047","1","0","0","0","0","125376","4","0","0","1","0","4"
"110350031","0","0","115137","1","0","0","0","0","115346","4","0","0","1","0","4"
"110350041","0","0","115617","1","0","0","0","0","115077","4","0","0","1","0","4"
"110350051","0","0","115557","1","0","0","0","0","115197","4","0","0","1","0","4"
"110350061","0","0","115587","1","0","0","0","0","115137","4","0","0","1","0","4"
"110350071","0","0","115557","1","0","0","0","0","115047","4","0","0","1","0","4"
"110350081","0","0","115617","1","0","0","0","0","125017","4","0","0","1","0","4"
"110350091","0","0","115557","1","0","0","0","0","115197","4","0","0","1","0","4"
"110350101","0","0","115587","1","0","0","0","0","125167","4","0","0","1","0","4"
"110350111","0","0","115557","1","0","0","0","0","125017","4","0","0","1","0","4"
"110350121","0","0","115617","1","0","0","0","0","115557","4","0","0","1","0","4"
"110350131","0","0","115587","1","0","0","0","0","115617","4","0","0","1","0","4"
"110350141","0","0","115557","1","0","0","0","0","115587","4","0","0","1","0","4"
"110360011","0","0","115557","1","0","0","0","0","125107","4","0","0","1","0","4"
"110360021","0","0","115587","1","0","0","0","0","125227","4","0","0","1","0","4"
"110360031","0","0","115557","1","0","0","0","0","115077","4","0","0","1","0","4"
"110360041","0","0","115317","1","0","0","0","0","115587","4","0","0","1","0","4"
"110360051","0","0","115403","1","0","0","0","0","115557","4","0","0","1","0","4"
"110360061","0","0","115464","1","0","0","0","0","115587","4","0","0","1","0","4"
"110360071","0","0","115403","1","0","0","0","0","115617","4","0","0","1","0","4"
"110360081","0","0","115317","1","0","0","0","0","115557","4","0","0","1","0","4"
"110360091","0","0","125287","1","0","0","0","0","115587","4","0","0","1","0","4"
"110360101","0","0","125377","1","0","0","0","0","115617","4","0","0","1","0","4"
"110360111","0","0","125347","1","0","0","0","0","115557","4","0","0","1","0","4"
"110360121","0","0","115317","1","0","0","0","0","115403","4","0","0","1","0","4"
"110360131","0","0","125377","1","0","0","0","0","115464","4","0","0","1","0","4"
"110360141","0","0","125287","1","0","0","0","0","125347","4","0","0","1","0","4"
"110370011","0","0","125377","1","0","0","0","0","115617","4","0","0","1","0","4"
"110370021","0","0","115464","1","0","0","0","0","115587","4","0","0","1","0","4"
"110370031","0","0","125287","1","0","0","0","0","115557","4","0","0","1","0","4"
"110370041","0","0","116071","1","0","0","0","0","125347","4","0","0","1","0","4"
"110370051","0","0","116041","1","0","0","0","0","115317","4","0","0","1","0","4"
"110370061","0","0","116191","1","0","0","0","0","125377","4","0","0","1","0","4"
"110370071","0","0","116041","1","0","0","0","0","115403","4","0","0","1","0","4"
"110370081","0","0","116071","1","0","0","0","0","125347","4","0","0","1","0","4"
"110370091","0","0","126161","1","0","0","0","0","115403","4","0","0","1","0","4"
"110370101","0","0","116131","1","0","0","0","0","115464","4","0","0","1","0","4"
"110370111","0","0","116191","1","0","0","0","0","115317","4","0","0","1","0","4"
"110370121","0","0","126161","1","0","0","0","0","116131","4","0","0","1","0","4"
"110370131","0","0","126011","1","0","0","0","0","126101","4","0","0","1","0","4"
"110370141","0","0","126221","1","0","0","0","0","126251","4","0","0","1","0","4"
"110380011","0","0","116131","1","0","0","0","0","115464","4","0","0","1","0","4"
"110380021","0","0","126101","1","0","0","0","0","125347","4","0","0","1","0","4"
"110380031","0","0","126161","1","0","0","0","0","115403","4","0","0","1","0","4"
"110380041","0","0","116611","1","0","0","0","0","116041","4","0","0","1","0","4"
"110380051","0","0","116551","1","0","0","0","0","116071","4","0","0","1","0","4"
"110380061","0","0","116581","1","0","0","0","0","126161","4","0","0","1","0","4"
"110380071","0","0","116551","1","0","0","0","0","116191","4","0","0","1","0","4"
"110380081","0","0","116611","1","0","0","0","0","126221","4","0","0","1","0","4"
"110380091","0","0","116551","1","0","0","0","0","116131","4","0","0","1","0","4"
"110380101","0","0","116581","1","0","0","0","0","126221","4","0","0","1","0","4"
"110380111","0","0","116551","1","0","0","0","0","126011","4","0","0","1","0","4"
"110380121","0","0","116611","1","0","0","0","0","116551","4","0","0","1","0","4"
"110380131","0","0","116581","1","0","0","0","0","116611","4","0","0","1","0","4"
"110380141","0","0","116551","1","0","0","0","0","116581","4","0","0","1","0","4"
"110390011","0","0","116551","1","0","0","0","0","126101","4","0","0","1","0","4"
