aaef73d90408262846355a1e4f189cd5373952f04fbd2b55b306728ef7b19083,6292f2e9b9088b00bed9d9c3ebffb21529e1288c43742c54a512f3f187a5affe,ca7c693ad78c540f1dd5f24fd7f9cdd687cc64f2258d346f893b26c26c059822,a59bf5fd2cbdae2f0b2b902bddc8b4b7476d169e25be41cea4f945895f76b156,e8181493b2cca02c76d8a1927fa90cdf6f055cf053124a0e3fa1e3063458e4ba,189ce6677b7340c9f30c7f831020ce6fe4d5d5c5ea6a2cae70cc6d83fcc3604a,81c6d619150fcc7299287f9e89716883d4ad0fbb4b8e498a1eaf4360e487962e,5b1f6a9085727fd8563c282977197d53ccbf04b55d6b28e0548cb1c322c44914,138bbe3f9016227f6cdd673004a989e611ff6dc6af3ab8794da7f37ab3f979e2,91cff7c4e7f0fffe958f16dbca41f85f49045d57883e06db20de42b0f14f63f8,6e074b40295cd5039931343504f003367cd76c888f0db44e747e4cda1de824ee,7a119ca0de4ecf1a9a637d1c819e651dfa920701aa34c8e9114af6598c95aa03,260a355421f2eddff68ed09c1ea4382227c045d28ee1c01b5309b022d61dcc22,b155342590c9cd800cadd03fbf5ca3f12b1e65bbbcc5c04ac2b7547e8ec8a3ff
"241","31","1","0","2019/10/04 05:00:00","0","2019/10/09 04:59:59","0","1","0","-1","30","2000","101"
"242","41","1","0","2019/10/04 05:00:00","0","2019/10/09 04:59:59","0","1","0","-1","40","2000","101"
"243","37","1","0","2019/10/09 05:00:00","0","2019/10/14 04:59:59","0","1","0","-1","30","2000","109"
"244","38","1","0","2019/10/09 05:00:00","0","2019/10/14 04:59:59","0","1","0","-1","30","2000","112"
"245","45","1","0","2019/10/11 05:00:00","0","2019/10/20 04:59:59","0","1","0","-1","40","2000","104"
"246","31","1","0","2019/10/14 05:00:00","0","2019/10/20 04:59:59","0","1","0","-1","30","2000","101"
"247","41","1","0","2019/10/14 05:00:00","0","2019/10/20 04:59:59","0","1","0","-1","40","2000","101"
"248","34","1","0","2019/10/14 05:00:00","0","2019/10/21 04:59:59","0","1","0","-1","30","2000","103"
"249","44","1","0","2019/10/14 05:00:00","0","2019/10/21 04:59:59","0","1","0","-1","40","2000","103"
"250","32","1","0","2019/10/20 05:00:00","0","2019/10/26 04:59:59","0","1","0","-1","30","2000","102"
"251","42","1","0","2019/10/20 05:00:00","0","2019/10/26 04:59:59","0","1","0","-1","40","2000","102"
"252","37","1","0","2019/10/26 05:00:00","0","2019/10/29 04:59:59","0","1","0","-1","30","2000","109"
"253","38","1","0","2019/10/26 05:00:00","0","2019/10/29 04:59:59","0","1","0","-1","30","2000","112"
"254","31","1","0","2019/10/27 05:00:00","0","2019/10/31 04:59:59","0","1","0","-1","30","2000","101"
"255","41","1","0","2019/10/27 05:00:00","0","2019/10/31 04:59:59","0","1","0","-1","40","2000","101"
"256","34","1","0","2019/10/31 05:00:00","0","2019/11/06 04:59:59","0","1","0","-1","30","2000","103"
"257","44","1","0","2019/10/31 05:00:00","0","2019/11/06 04:59:59","0","1","0","-1","40","2000","103"
"258","251","1","0","2019/10/16 12:00:00","0","2019/10/23 20:59:59","0","1","0","-1","80","1500","7004"
"259","252","1","0","2019/10/16 12:00:00","0","2019/10/23 20:59:59","0","1","0","-1","80","1500","7005"
"260","151","1","0","2019/10/31 12:00:00","0","2019/11/14 20:59:59","0","1","0","-1","80","1500","6004"
"261","152","1","0","2019/10/31 12:00:00","0","2019/11/14 20:59:59","0","1","0","-1","80","1500","6005"
"262","251","1","0","2019/11/15 12:00:00","0","2019/11/22 20:59:59","0","1","0","-1","80","1500","7004"
"263","252","1","0","2019/11/15 12:00:00","0","2019/11/22 20:59:59","0","1","0","-1","80","1500","7005"
"264","31","1","0","2019/11/06 05:00:00","0","2019/11/11 04:59:59","0","1","0","-1","30","2000","101"
"265","41","1","0","2019/11/06 05:00:00","0","2019/11/11 04:59:59","0","1","0","-1","40","2000","101"
"266","37","1","0","2019/11/11 05:00:00","0","2019/11/16 04:59:59","0","1","0","-1","30","2000","109"
"267","38","1","0","2019/11/11 05:00:00","0","2019/11/16 04:59:59","0","1","0","-1","30","2000","112"
"268","45","1","0","2019/11/11 05:00:00","0","2019/11/20 04:59:59","0","1","0","-1","40","2000","104"
"269","31","1","0","2019/11/15 05:00:00","0","2019/11/20 04:59:59","0","1","0","-1","30","2000","101"
"270","41","1","0","2019/11/15 05:00:00","0","2019/11/20 04:59:59","0","1","0","-1","40","2000","101"
"271","34","1","0","2019/11/15 05:00:00","0","2019/11/22 04:59:59","0","1","0","-1","30","2000","103"
"272","44","1","0","2019/11/15 05:00:00","0","2019/11/22 04:59:59","0","1","0","-1","40","2000","103"
"273","32","1","0","2019/11/20 05:00:00","0","2019/11/26 04:59:59","0","1","0","-1","30","2000","102"
"274","42","1","0","2019/11/20 05:00:00","0","2019/11/26 04:59:59","0","1","0","-1","40","2000","102"
"275","37","1","0","2019/11/22 05:00:00","0","2019/11/26 04:59:59","0","1","0","-1","30","2000","109"
"276","38","1","0","2019/11/22 05:00:00","0","2019/11/26 04:59:59","0","1","0","-1","30","2000","112"
"277","31","1","0","2019/11/26 05:00:00","0","2019/11/30 04:59:59","0","1","0","-1","30","2000","101"
"278","41","1","0","2019/11/26 05:00:00","0","2019/11/30 04:59:59","0","1","0","-1","40","2000","101"
"279","34","1","0","2019/11/30 05:00:00","0","2019/12/06 04:59:59","0","1","0","-1","30","2000","103"
"280","44","1","0","2019/11/30 05:00:00","0","2019/12/06 04:59:59","0","1","0","-1","40","2000","103"
"281","81","1","0","2019/11/30 05:00:00","0","2019/12/31 04:59:59","0","1","0","-1","80","1500","101"
"282","82","1","0","2019/11/30 05:00:00","0","2019/12/31 04:59:59","0","1","0","-1","80","1500","102"
"283","83","1","0","2019/11/30 05:00:00","0","2019/12/31 04:59:59","0","1","0","-1","80","1500","111"
"284","84","1","0","2019/11/30 05:00:00","0","2019/12/31 04:59:59","0","1","0","-1","80","1500","109"
"285","85","1","0","2019/11/30 05:00:00","0","2019/12/31 04:59:59","0","1","0","-1","80","1500","112"
"286","151","1","0","2019/11/30 12:00:00","0","2019/12/14 20:59:59","0","1","0","-1","80","1500","6004"
"287","152","1","0","2019/11/30 12:00:00","0","2019/12/14 20:59:59","0","1","0","-1","80","1500","6005"
"288","251","1","0","2019/12/16 12:00:00","0","2019/12/23 20:59:59","0","1","0","-1","80","1500","7004"
"289","252","1","0","2019/12/16 12:00:00","0","2019/12/23 20:59:59","0","1","0","-1","80","1500","7005"
"290","31","1","0","2019/12/04 05:00:00","0","2019/12/11 04:59:59","0","1","0","-1","30","2000","101"
"291","41","1","0","2019/12/04 05:00:00","0","2019/12/11 04:59:59","0","1","0","-1","40","2000","101"
"292","45","1","0","2019/12/10 05:00:00","0","2019/12/19 04:59:59","0","1","0","-1","40","2000","104"
"293","37","1","0","2019/12/11 05:00:00","0","2019/12/16 04:59:59","0","1","0","-1","30","2000","109"
"294","38","1","0","2019/12/11 05:00:00","0","2019/12/16 04:59:59","0","1","0","-1","30","2000","112"
"295","34","1","0","2019/12/14 05:00:00","0","2019/12/22 04:59:59","0","1","0","-1","30","2000","103"
"296","44","1","0","2019/12/14 05:00:00","0","2019/12/22 04:59:59","0","1","0","-1","40","2000","103"
"297","31","1","0","2019/12/16 05:00:00","0","2019/12/23 04:59:59","0","1","0","-1","30","2000","101"
"298","41","1","0","2019/12/16 05:00:00","0","2019/12/23 04:59:59","0","1","0","-1","40","2000","101"
"299","37","1","0","2019/12/23 05:00:00","0","2019/12/28 04:59:59","0","1","0","-1","30","2000","109"
"300","38","1","0","2019/12/23 05:00:00","0","2019/12/28 04:59:59","0","1","0","-1","30","2000","112"
"301","32","1","0","2019/12/23 05:00:00","0","2019/12/28 04:59:59","0","1","0","-1","30","2000","102"
"302","42","1","0","2019/12/23 05:00:00","0","2019/12/28 04:59:59","0","1","0","-1","40","2000","102"
"303","31","1","0","2019/12/28 05:00:00","0","2019/12/31 04:59:59","0","1","0","-1","30","2000","101"
"304","41","1","0","2019/12/28 05:00:00","0","2019/12/31 04:59:59","0","1","0","-1","40","2000","101"
"305","34","1","0","2019/12/31 05:00:00","0","2020/01/07 04:59:59","0","1","0","-1","30","2000","103"
"306","44","1","0","2019/12/31 05:00:00","0","2020/01/07 04:59:59","0","1","0","-1","40","2000","103"
"307","151","1","0","2019/12/31 12:00:00","0","2020/01/14 20:59:59","0","1","0","-1","80","1500","6004"
"308","152","1","0","2019/12/31 12:00:00","0","2020/01/14 20:59:59","0","1","0","-1","80","1500","6005"
"309","151","1","0","2020/1/31 12:00:00","0","2020/2/13 20:59:59","0","1","0","-1","80","1500","6004"
"310","152","1","0","2020/1/31 12:00:00","0","2020/2/13 20:59:59","0","1","0","-1","80","1500","6005"
"311","251","1","0","2020/01/17 12:00:00","0","2020/01/24 20:59:59","0","1","0","-1","80","1500","7004"
"312","252","1","0","2020/01/17 12:00:00","0","2020/01/24 20:59:59","0","1","0","-1","80","1500","7005"
"315","31","1","0","2020/1/4 05:00:00","0","2020/1/10 04:59:59","0","1","0","-1","30","2000","101"
"316","41","1","0","2020/1/4 05:00:00","0","2020/1/10 04:59:59","0","1","0","-1","40","2000","101"
"317","37","1","0","2020/1/10 05:00:00","0","2020/1/15 04:59:59","0","1","0","-1","30","2000","109"
"318","38","1","0","2020/1/10 05:00:00","0","2020/1/15 04:59:59","0","1","0","-1","30","2000","112"
"319","45","1","0","2020/1/10 05:00:00","0","2020/1/19 04:59:59","0","1","0","-1","40","2000","104"
"320","34","1","0","2020/1/14 05:00:00","0","2020/1/22 04:59:59","0","1","0","-1","30","2000","103"
"321","44","1","0","2020/1/14 05:00:00","0","2020/1/22 04:59:59","0","1","0","-1","40","2000","103"
"322","31","1","0","2020/1/15 05:00:00","0","2020/1/23 04:59:59","0","1","0","-1","30","2000","101"
"323","41","1","0","2020/1/15 05:00:00","0","2020/1/23 04:59:59","0","1","0","-1","40","2000","101"
"324","37","1","0","2020/1/23 05:00:00","0","2020/1/28 04:59:59","0","1","0","-1","30","2000","109"
"325","38","1","0","2020/1/23 05:00:00","0","2020/1/28 04:59:59","0","1","0","-1","30","2000","112"
"326","32","1","0","2020/1/23 05:00:00","0","2020/1/28 04:59:59","0","1","0","-1","30","2000","102"
"327","42","1","0","2020/1/23 05:00:00","0","2020/1/28 04:59:59","0","1","0","-1","40","2000","102"
"328","31","1","0","2020/1/28 05:00:00","0","2020/1/31 04:59:59","0","1","0","-1","30","2000","101"
"329","41","1","0","2020/1/28 05:00:00","0","2020/1/31 04:59:59","0","1","0","-1","40","2000","101"
"330","34","1","0","2020/1/31 05:00:00","0","2020/02/15 04:59:59","0","1","0","-1","30","2000","103"
"331","44","1","0","2020/1/31 05:00:00","0","2020/02/15 04:59:59","0","1","0","-1","40","2000","103"
"332","151","1","0","2020/02/29 12:00:00","0","2020/03/21 20:59:59","0","1","0","-1","80","1500","6004"
"333","152","1","0","2020/02/29 12:00:00","0","2020/03/21 20:59:59","0","1","0","-1","80","1500","6005"
"334","31","1","0","2020/2/4 05:00:00","0","2020/2/10 04:59:59","0","1","0","-1","30","2000","101"
"335","41","1","0","2020/2/4 05:00:00","0","2020/2/10 04:59:59","0","1","0","-1","40","2000","101"
"336","37","1","0","2020/2/10 05:00:00","0","2020/2/15 04:59:59","0","1","0","-1","30","2000","109"
"337","38","1","0","2020/2/10 05:00:00","0","2020/2/15 04:59:59","0","1","0","-1","30","2000","112"
"338","45","1","0","2020/2/10 05:00:00","0","2020/2/19 04:59:59","0","1","0","-1","40","2000","104"
"339","34","1","0","2020/2/20 05:00:00","0","2020/2/24 04:59:59","0","1","0","-1","30","2000","103"
"340","44","1","0","2020/2/20 05:00:00","0","2020/2/24 04:59:59","0","1","0","-1","40","2000","103"
"341","31","1","0","2020/2/15 05:00:00","0","2020/2/23 04:59:59","0","1","0","-1","30","3000","101"
"342","41","1","0","2020/2/15 05:00:00","0","2020/2/23 04:59:59","0","1","0","-1","40","3000","101"
"343","91","1","0","2020/2/23 05:00:00","0","2020/3/7 04:59:59","0","1","0","-1","100","1500","101"
"344","92","1","0","2020/2/23 05:00:00","0","2020/3/7 04:59:59","0","1","0","-1","100","1500","102"
"345","93","1","0","2020/2/23 05:00:00","0","2020/3/7 04:59:59","0","1","0","-1","100","1500","111"
"346","94","1","0","2020/2/23 05:00:00","0","2020/3/7 04:59:59","0","1","0","-1","100","1500","109"
"347","95","1","0","2020/2/23 05:00:00","0","2020/3/7 04:59:59","0","1","0","-1","100","1500","112"
"348","96","1","0","2020/2/29 12:00:00","0","2020/3/7 04:59:59","0","1","0","-1","100","1500","6004"
"349","97","1","0","2020/2/29 12:00:00","0","2020/3/7 04:59:59","0","1","0","-1","100","1500","6005"
"350","37","1","0","2020/2/21 05:00:00","0","2020/2/25 04:59:59","0","1","0","-1","30","3000","109"
"351","38","1","0","2020/2/21 05:00:00","0","2020/2/25 04:59:59","0","1","0","-1","30","3000","112"
"352","32","1","0","2020/2/23 05:00:00","0","2020/2/29 04:59:59","0","1","0","-1","30","3000","102"
"353","42","1","0","2020/2/23 05:00:00","0","2020/2/29 04:59:59","0","1","0","-1","40","3000","102"
"354","39","1","0","2020/02/29 5:00:00","0","2020/03/04 4:59:59","0","1","0","-1","30","2000","111"
"355","49","1","0","2020/02/29 5:00:00","0","2020/03/04 4:59:59","0","1","0","-1","40","2000","111"
"356","34","1","0","2020/2/29 05:00:00","0","2020/03/8 04:59:59","0","1","0","-1","30","2000","103"
"357","44","1","0","2020/2/29 05:00:00","0","2020/03/8 04:59:59","0","1","0","-1","40","2000","103"
"358","251","1","0","2020/02/15 12:00:00","0","2020/02/22 20:59:59","0","1","0","-1","80","1500","7004"
"359","252","1","0","2020/02/15 12:00:00","0","2020/02/22 20:59:59","0","1","0","-1","80","1500","7005"
"362","31","1","0","2020/3/8 05:00:00","0","2020/3/13 04:59:59","0","1","0","-1","30","2000","101"
"363","41","1","0","2020/3/8 05:00:00","0","2020/3/13 04:59:59","0","1","0","-1","40","2000","101"
"364","45","1","0","2020/3/13 05:00:00","0","2020/3/22 04:59:59","0","1","0","-1","40","2000","104"
"365","31","1","0","2020/3/16 05:00:00","0","2020/3/24 04:59:59","0","1","0","-1","30","3000","101"
"366","41","1","0","2020/3/16 05:00:00","0","2020/3/24 04:59:59","0","1","0","-1","40","3000","101"
"367","91","1","0","2020/3/16 05:00:00","0","2020/3/31 04:59:59","0","1","0","-1","100","1500","101"
"368","92","1","0","2020/3/16 05:00:00","0","2020/3/31 04:59:59","0","1","0","-1","100","1500","102"
"369","93","1","0","2020/3/16 05:00:00","0","2020/3/31 04:59:59","0","1","0","-1","100","1500","111"
"370","94","1","0","2020/3/16 05:00:00","0","2020/3/31 04:59:59","0","1","0","-1","100","1500","109"
"371","95","1","0","2020/3/16 05:00:00","0","2020/3/31 04:59:59","0","1","0","-1","100","1500","112"
"372","96","1","0","2020/3/16 05:00:00","0","2020/3/21 20:59:59","0","1","0","-1","100","1500","6004"
"373","97","1","0","2020/3/16 05:00:00","0","2020/3/21 20:59:59","0","1","0","-1","100","1500","6005"
"374","98","1","0","2020/3/17 12:00:00","0","2020/3/24 20:59:59","0","1","0","-1","100","1500","7004"
"375","99","1","0","2020/3/17 12:00:00","0","2020/3/24 20:59:59","0","1","0","-1","100","1500","7005"
"376","37","1","0","2020/3/22 05:00:00","0","2020/3/26 04:59:59","0","1","0","-1","30","3000","109"
"377","38","1","0","2020/3/22 05:00:00","0","2020/3/26 04:59:59","0","1","0","-1","30","3000","112"
"378","32","1","0","2020/3/24 05:00:00","0","2020/3/30 04:59:59","0","1","0","-1","30","3000","102"
"379","42","1","0","2020/3/24 05:00:00","0","2020/3/30 04:59:59","0","1","0","-1","40","3000","102"
"380","34","1","0","2020/3/31 05:00:00","0","2020/04/7 04:59:59","0","1","0","-1","30","2000","103"
"381","44","1","0","2020/3/31 05:00:00","0","2020/04/7 04:59:59","0","1","0","-1","40","2000","103"
"382","251","1","0","2020/03/17 12:00:00","0","2020/03/24 20:59:59","0","1","0","-1","80","1500","7004"
"383","252","1","0","2020/03/17 12:00:00","0","2020/03/24 20:59:59","0","1","0","-1","80","1500","7005"
"384","151","1","0","2020/4/30 12:00:00","0","2020/5/14 20:59:59","0","1","0","-1","80","1500","6004"
"385","152","1","0","2020/4/30 12:00:00","0","2020/5/14 20:59:59","0","1","0","-1","80","1500","6005"
"386","100","1","0","2020/3/16 15:00:00","0","2020/3/31 04:59:59","0","1","0","-1","100","1500","8004"
"387","101","1","0","2020/3/16 15:00:00","0","2020/3/31 04:59:59","0","1","0","-1","100","1500","8005"
"388","151","1","0","2020/3/31 12:00:00","0","2020/4/14 20:59:59","0","1","0","-1","80","1500","6004"
"389","152","1","0","2020/3/31 12:00:00","0","2020/4/14 20:59:59","0","1","0","-1","80","1500","6005"
"390","251","1","0","2020/04/17 12:00:00","0","2020/04/24 20:59:59","0","1","0","-1","80","1500","7004"
"391","252","1","0","2020/04/17 12:00:00","0","2020/04/24 20:59:59","0","1","0","-1","80","1500","7005"
"392","31","1","0","2020/4/4 05:00:00","0","2020/4/10 04:59:59","0","1","0","-1","30","2000","101"
"393","41","1","0","2020/4/4 05:00:00","0","2020/4/10 04:59:59","0","1","0","-1","40","2000","101"
"394","37","1","0","2020/4/10 05:00:00","0","2020/4/15 04:59:59","0","1","0","-1","30","2000","109"
"395","38","1","0","2020/4/10 05:00:00","0","2020/4/15 04:59:59","0","1","0","-1","30","2000","112"
"396","45","1","0","2020/4/10 05:00:00","0","2020/4/19 04:59:59","0","1","0","-1","40","2000","104"
"397","34","1","0","2020/4/14 05:00:00","0","2020/04/21 04:59:59","0","1","0","-1","30","2000","103"
"398","44","1","0","2020/4/14 05:00:00","0","2020/04/21 04:59:59","0","1","0","-1","40","2000","103"
"399","31","1","0","2020/4/15 05:00:00","0","2020/4/22 04:59:59","0","1","0","-1","30","2000","101"
"400","41","1","0","2020/4/15 05:00:00","0","2020/4/22 04:59:59","0","1","0","-1","40","2000","101"
"401","37","1","0","2020/4/22 05:00:00","0","2020/4/27 04:59:59","0","1","0","-1","30","2000","109"
"402","38","1","0","2020/4/22 05:00:00","0","2020/4/27 04:59:59","0","1","0","-1","30","2000","112"
"403","32","1","0","2020/4/22 05:00:00","0","2020/4/27 04:59:59","0","1","0","-1","30","2000","102"
"404","31","1","0","2020/4/27 05:00:00","0","2020/4/30 04:59:59","0","1","0","-1","30","2000","101"
"405","41","1","0","2020/4/27 05:00:00","0","2020/4/30 04:59:59","0","1","0","-1","40","2000","101"
"406","34","1","0","2020/4/30 05:00:00","0","2020/05/6 04:59:59","0","1","0","-1","30","2000","103"
"407","44","1","0","2020/4/30 05:00:00","0","2020/05/6 04:59:59","0","1","0","-1","40","2000","103"
"408","91","1","0","2020/4/30 05:00:00","0","2020/5/10 04:59:59","0","1","0","-1","100","1500","101"
"409","92","1","0","2020/4/30 05:00:00","0","2020/5/10 04:59:59","0","1","0","-1","100","1500","102"
"410","93","1","0","2020/4/30 05:00:00","0","2020/5/10 04:59:59","0","1","0","-1","100","1500","111"
"411","94","1","0","2020/4/30 05:00:00","0","2020/5/10 04:59:59","0","1","0","-1","100","1500","109"
"412","95","1","0","2020/4/30 05:00:00","0","2020/5/10 04:59:59","0","1","0","-1","100","1500","112"
"413","96","1","0","2020/4/30 12:00:00","0","2020/5/10 04:59:59","0","1","0","-1","100","1500","6004"
"414","97","1","0","2020/4/30 12:00:00","0","2020/5/10 04:59:59","0","1","0","-1","100","1500","6005"
"415","100","1","0","2020/4/30 05:00:00","0","2020/5/10 04:59:59","0","1","0","-1","100","1500","8004"
"416","101","1","0","2020/4/30 05:00:00","0","2020/5/10 04:59:59","0","1","0","-1","100","1500","8005"
"417","151","1","0","2020/5/31 12:00:00","0","2020/6/14 20:59:59","0","1","0","-1","80","1500","6004"
"418","152","1","0","2020/5/31 12:00:00","0","2020/6/14 20:59:59","0","1","0","-1","80","1500","6005"
"419","32","1","0","2020/5/2 05:00:00","0","2020/5/5 04:59:59","0","1","0","-1","30","3000","102"
"420","42","1","0","2020/5/2 05:00:00","0","2020/5/5 04:59:59","0","1","0","-1","40","3000","102"
"421","31","1","0","2020/5/5 05:00:00","0","2020/5/10 04:59:59","0","1","0","-1","30","3000","101"
"422","41","1","0","2020/5/5 05:00:00","0","2020/5/10 04:59:59","0","1","0","-1","40","3000","101"
"423","42","1","0","2020/4/22 05:00:00","0","2020/4/27 04:59:59","0","1","0","-1","40","2000","102"
"424","37","1","0","2020/5/10 05:00:00","0","2020/5/15 04:59:59","0","1","0","-1","30","2000","109"
"425","38","1","0","2020/5/10 05:00:00","0","2020/5/15 04:59:59","0","1","0","-1","30","2000","112"
"426","45","1","0","2020/5/10 05:00:00","0","2020/5/19 04:59:59","0","1","0","-1","40","2000","104"
"427","34","1","0","2020/5/14 05:00:00","0","2020/05/21 04:59:59","0","1","0","-1","30","2000","103"
"428","44","1","0","2020/5/14 05:00:00","0","2020/05/21 04:59:59","0","1","0","-1","40","2000","103"
"429","31","1","0","2020/5/15 05:00:00","0","2020/5/22 04:59:59","0","1","0","-1","30","2000","101"
"430","41","1","0","2020/5/15 05:00:00","0","2020/5/22 04:59:59","0","1","0","-1","40","2000","101"
"431","37","1","0","2020/5/22 05:00:00","0","2020/5/27 04:59:59","0","1","0","-1","30","2000","109"
"432","38","1","0","2020/5/22 05:00:00","0","2020/5/27 04:59:59","0","1","0","-1","30","2000","112"
"433","32","1","0","2020/5/22 05:00:00","0","2020/5/27 04:59:59","0","1","0","-1","30","2000","102"
"434","42","1","0","2020/5/22 05:00:00","0","2020/5/27 04:59:59","0","1","0","-1","40","2000","102"
"435","31","1","0","2020/5/27 05:00:00","0","2020/5/31 04:59:59","0","1","0","-1","30","2000","101"
"436","41","1","0","2020/5/27 05:00:00","0","2020/5/31 04:59:59","0","1","0","-1","40","2000","101"
"437","34","1","0","2020/5/31 05:00:00","0","2020/06/5 04:59:59","0","1","0","-1","30","2000","103"
"438","44","1","0","2020/5/31 05:00:00","0","2020/06/5 04:59:59","0","1","0","-1","40","2000","103"
"439","251","1","0","2020/05/18 12:00:00","0","2020/05/25 20:59:59","0","1","0","-1","80","1500","7004"
"440","252","1","0","2020/05/18 12:00:00","0","2020/05/25 20:59:59","0","1","0","-1","80","1500","7005"
"441","251","1","0","2020/06/16 12:00:00","0","2020/06/23 20:59:59","0","1","0","-1","80","1500","7004"
"442","252","1","0","2020/06/16 12:00:00","0","2020/06/23 20:59:59","0","1","0","-1","80","1500","7005"
"443","151","1","0","2020/6/30 12:00:00","0","2020/7/14 20:59:59","0","1","0","-1","80","1500","6004"
