cc16f76a4da2eeb98714bf7d5929e1b0d9dd9c0377165311e171d831b34ca924,4d1cb3f304c8ee87f4f812df11cb4ed5c99c6244018a15b53f1203bb793093ca,dedfdf4235d19a9ec63baeab3bc69727b8c5486eff88d6cc00d1bb9e31281435,9eea74f5e28ba76bf9c0e1b2edf305b2b88cc3b0feb5b09ccc19b54a9719b8a6,9b8e08390db333940df9a5671ce7e5e442d2b5ea8699742f70777019af6ed17b,3f605d27500ef27c3cadcf90f67d5d27e535652f3ee20a66d5a24e14ec67d28d,fbefe347bb15138c03f6a0a6b12abfda9d37eb12790c429cd18eb8e080b4e402,be4191f8e0722cfe7727f0829125d1813c1d73545e07141ad759b979504ad720,535b6620ceb964968edddc515498e7a60e7e61e527b61d675f332cc15a497191,3336c5c3082b46fc88c88214429ece6ff6dabefcd1d81a4c87fbb86200bd97c6,a13b8f0baa47314ecd68e81d3fc4cfc0be62b778773bdb70984fc4dcaf09dfb2,7552ac9ad0fe313de14c6dba753773e32d8076033e54ce3f27f296f5a1ad63cd,22ffc1788db675160dcd79b6742f73e59cc8067e8e34169fd7c055e406fdc51f,95e1705bcd5aed8ef49617637d9f54b4200f421b16c72f7006bc7ef06cf5376b
"110001","0","1","2020/06/25 14:59:59","","9.043","10043","105","-285","スズナ（サマー）","2020/06/16 12:00:00","52","6","10043112"
"110101","0","2","2020/06/25 14:59:59","","4.995","10043","205","-285","イオ（サマー）","2020/06/16 12:00:00","52","5","10043113"
"110201","70","1","2020/06/25 14:59:59","","11.657","10043","305","-285","ミサキ（サマー）","2020/06/16 12:00:00","52","2","10043114"
"110001","0","2","2020/06/25 14:59:59","","7.892","10043","106","-285","スズナ（サマー）","2020/06/16 12:00:00","52","5","10043115"
"110101","0","2","2020/06/25 14:59:59","","7.635","10043","206","-285","イオ（サマー）","2020/06/16 12:00:00","52","3","10043116"
"110201","70","1","2020/06/25 14:59:59","","9.858","10043","306","-285","ミサキ（サマー）","2020/06/16 12:00:00","52","2","10043117"
"190801","0","1","2020/07/18 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10044","1","-416.5","カリン","2020/06/30 12:00:00","53","2","10044001"
"190801","0","1","2020/07/18 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10044","2","-416.5","カリン","2020/06/30 12:00:00","53","2","10044002"
"190801","0","1","2020/07/18 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10044","3","-416.5","カリン","2020/06/30 12:00:00","54","2","10044003"
"190801","0","2","2020/07/18 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10044","4","-416.5","カリン","2020/06/30 12:00:00","54","2","10044004"
"190801","0","1","2020/07/18 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10044","5","-416.5","カリン","2020/06/30 12:00:00","57","1","10044005"
"190801","0","1","2020/07/18 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10044","1","-363","カリン","2020/06/30 12:00:00","55","2","10044006"
"190801","0","2","2020/07/18 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10044","2","-363","カリン","2020/06/30 12:00:00","55","1","10044007"
"190801","0","2","2020/07/18 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10044","3","-363","カリン","2020/06/30 12:00:00","56","1","10044008"
"190801","0","2","2020/07/18 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10044","4","-363","カリン","2020/06/30 12:00:00","56","1","10044009"
"113101","8","4","2020/07/18 14:59:59","","14.15","10044","111","-285","ルカ（サマー）","2020/06/30 12:00:00","51","5","10044102"
"113301","8","5","2020/07/18 14:59:59","","9.48","10044","211","-285","ナナカ（サマー）","2020/06/30 12:00:00","51","2","10044104"
"113201","8","3","2020/07/18 14:59:59","","0","10044","311","-285","アンナ（サマー）","2020/06/30 12:00:00","51","3","10044106"
"105601","8","1","2020/07/18 14:59:59","","9.376","10044","102","-285","ルカ","2020/06/30 12:00:00","51","2","10044107"
"113101","8","1","2020/07/18 14:59:59","","9.376","10044","112","-285","ルカ（サマー）","2020/06/30 12:00:00","51","2","10044108"
"101301","8","3","2020/07/18 14:59:59","","0","10044","202","-285","ナナカ","2020/06/30 12:00:00","51","3","10044109"
"113301","8","3","2020/07/18 14:59:59","","0","10044","212","-285","ナナカ（サマー）","2020/06/30 12:00:00","51","3","10044110"
"100901","8","4","2020/07/18 14:59:59","","8.18","10044","302","-285","アンナ","2020/06/30 12:00:00","51","1","10044111"
"113201","8","4","2020/07/18 14:59:59","","8.18","10044","312","-285","アンナ（サマー）","2020/06/30 12:00:00","51","1","10044112"
"105601","8","4","2020/07/18 14:59:59","","0","10044","103","-285","ルカ","2020/06/30 12:00:00","51","4","10044113"
"113101","8","4","2020/07/18 14:59:59","","0","10044","113","-285","ルカ（サマー）","2020/06/30 12:00:00","51","4","10044114"
"101301","8","4","2020/07/18 14:59:59","","10.33","10044","203","-285","ナナカ","2020/06/30 12:00:00","51","5","10044115"
"113301","8","4","2020/07/18 14:59:59","","10.33","10044","213","-285","ナナカ（サマー）","2020/06/30 12:00:00","51","5","10044116"
"100901","8","4","2020/07/18 14:59:59","","0","10044","303","-285","アンナ","2020/06/30 12:00:00","51","4","10044117"
"113201","8","4","2020/07/18 14:59:59","","0","10044","313","-285","アンナ（サマー）","2020/06/30 12:00:00","51","4","10044118"
"105601","8","1","2020/07/18 14:59:59","","8.83","10044","104","-285","ルカ","2020/06/30 12:00:00","52","2","10044119"
"113101","8","1","2020/07/18 14:59:59","","8.83","10044","114","-285","ルカ（サマー）","2020/06/30 12:00:00","52","2","10044120"
"101301","8","4","2020/07/18 14:59:59","","0","10044","204","-285","ナナカ","2020/06/30 12:00:00","52","4","10044121"
"113301","8","4","2020/07/18 14:59:59","","0","10044","214","-285","ナナカ（サマー）","2020/06/30 12:00:00","52","4","10044122"
"100901","8","1","2020/07/18 14:59:59","","4.73","10044","304","-285","アンナ","2020/06/30 12:00:00","52","2","10044123"
"113201","8","1","2020/07/18 14:59:59","","4.73","10044","314","-285","アンナ（サマー）","2020/06/30 12:00:00","52","2","10044124"
"105601","8","1","2020/07/18 14:59:59","","9.68","10044","105","-285","ルカ","2020/06/30 12:00:00","52","2","10044125"
"113101","8","1","2020/07/18 14:59:59","","9.68","10044","115","-285","ルカ（サマー）","2020/06/30 12:00:00","52","2","10044126"
"101301","8","1","2020/07/18 14:59:59","","6.15","10044","205","-285","ナナカ","2020/06/30 12:00:00","52","2","10044127"
"113301","8","1","2020/07/18 14:59:59","","6.15","10044","215","-285","ナナカ（サマー）","2020/06/30 12:00:00","52","2","10044128"
"100901","8","1","2020/07/18 14:59:59","","13.22","10044","305","-285","アンナ","2020/06/30 12:00:00","52","2","10044129"
"113201","8","1","2020/07/18 14:59:59","","13.22","10044","315","-285","アンナ（サマー）","2020/06/30 12:00:00","52","2","10044130"
"105601","8","2","2020/07/18 14:59:59","","0","10044","106","-285","ルカ","2020/06/30 12:00:00","52","2","10044131"
"113101","8","2","2020/07/18 14:59:59","","0","10044","116","-285","ルカ（サマー）","2020/06/30 12:00:00","52","2","10044132"
"101301","8","1","2020/07/18 14:59:59","","4.85","10044","206","-285","ナナカ","2020/06/30 12:00:00","52","2","10044133"
"113301","8","1","2020/07/18 14:59:59","","4.85","10044","216","-285","ナナカ（サマー）","2020/06/30 12:00:00","52","2","10044134"
"100901","8","1","2020/07/18 14:59:59","","4.92","10044","306","-285","アンナ","2020/06/30 12:00:00","52","2","10044135"
"113201","8","1","2020/07/18 14:59:59","","4.92","10044","316","-285","アンナ（サマー）","2020/06/30 12:00:00","52","2","10044136"
"190801","0","1","2020/07/25 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10045","1","-416.5","カリン","2020/07/16 12:00:00","53","2","10045001"
"190801","0","1","2020/07/25 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10045","2","-416.5","カリン","2020/07/16 12:00:00","53","2","10045002"
"190801","0","1","2020/07/25 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10045","3","-416.5","カリン","2020/07/16 12:00:00","54","2","10045003"
"190801","0","2","2020/07/25 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10045","4","-416.5","カリン","2020/07/16 12:00:00","54","2","10045004"
"190801","0","1","2020/07/25 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10045","5","-416.5","カリン","2020/07/16 12:00:00","57","1","10045005"
"190801","0","1","2020/07/25 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10045","1","-363","カリン","2020/07/16 12:00:00","55","2","10045006"
"190801","0","2","2020/07/25 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10045","2","-363","カリン","2020/07/16 12:00:00","55","1","10045007"
"190801","0","2","2020/07/25 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10045","3","-363","カリン","2020/07/16 12:00:00","56","1","10045008"
"190801","0","2","2020/07/25 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10045","4","-363","カリン","2020/07/16 12:00:00","56","1","10045009"
"110501","0","4","2020/07/25 14:59:59","","9.1","10045","101","-285","カオリ（サマー）","2020/07/16 12:00:00","51","1","10045101"
"110401","0","4","2020/07/25 14:59:59","","5.5","10045","201","-285","マコト（サマー）","2020/07/16 12:00:00","51","1","10045102"
"110601","0","4","2020/07/25 14:59:59","","9.7","10045","301","-285","マホ（サマー）","2020/07/16 12:00:00","51","5","10045103"
"110501","0","6","2020/07/25 14:59:59","","8.5","10045","102","-285","カオリ（サマー）","2020/07/16 12:00:00","51","1","10045104"
"110401","0","5","2020/07/25 14:59:59","","13.5","10045","202","-285","マコト（サマー）","2020/07/16 12:00:00","51","3","10045105"
"110601","0","3","2020/07/25 14:59:59","","3.8","10045","302","-285","マホ（サマー）","2020/07/16 12:00:00","51","5","10045106"
"110501","0","1","2020/07/25 14:59:59","","4.4","10045","103","-285","カオリ（サマー）","2020/07/16 12:00:00","51","2","10045107"
"110401","0","1","2020/07/25 14:59:59","","6.8","10045","203","-285","マコト（サマー）","2020/07/16 12:00:00","51","2","10045108"
"110601","0","1","2020/07/25 14:59:59","","8.5","10045","303","-285","マホ（サマー）","2020/07/16 12:00:00","51","2","10045109"
"110501","0","1","2020/07/25 14:59:59","","4.6","10045","104","-285","カオリ（サマー）","2020/07/16 12:00:00","52","2","10045110"
"110401","0","1","2020/07/25 14:59:59","","0","10045","204","-285","マコト（サマー）","2020/07/16 12:00:00","52","1","10045111"
"110601","0","1","2020/07/25 14:59:59","","13.3","10045","304","-285","マホ（サマー）","2020/07/16 12:00:00","52","2","10045112"
"110501","0","1","2020/07/25 14:59:59","","8.4","10045","105","-285","カオリ（サマー）","2020/07/16 12:00:00","52","2","10045113"
"110401","0","1","2020/07/25 14:59:59","","15.1","10045","205","-285","マコト（サマー）","2020/07/16 12:00:00","52","2","10045114"
"110601","0","1","2020/07/25 14:59:59","","12.5","10045","305","-285","マホ（サマー）","2020/07/16 12:00:00","52","2","10045115"
"110501","0","1","2020/07/25 14:59:59","","6.5","10045","106","-285","カオリ（サマー）","2020/07/16 12:00:00","52","2","10045116"
"110401","0","1","2020/07/25 14:59:59","","13.8","10045","206","-285","マコト（サマー）","2020/07/16 12:00:00","52","2","10045117"
"110601","0","1","2020/07/25 14:59:59","","13.3","10045","306","-285","マホ（サマー）","2020/07/16 12:00:00","52","5","10045118"
"190801","0","1","2020/08/18 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10046","1","-416.5","カリン","2020/07/31 12:00:00","53","2","10046001"
"190801","0","1","2020/08/18 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10046","2","-416.5","カリン","2020/07/31 12:00:00","53","2","10046002"
"190801","0","1","2020/08/18 14:59:59","受け取ることができる\n報酬があるようです\n確認してみてください","2.801","10046","3","-416.5","カリン","2020/07/31 12:00:00","54","2","10046003"
"190801","0","2","2020/08/18 14:59:59","報酬がもらえますよ！\nチェックしてみてください","0","10046","4","-416.5","カリン","2020/07/31 12:00:00","54","2","10046004"
"190801","0","1","2020/08/18 14:59:59","イベントお疲れ様です！\n皆さんのご活躍ぶりには\nいつも感謝しています","0","10046","5","-416.5","カリン","2020/07/31 12:00:00","57","1","10046005"
"190801","0","1","2020/08/18 14:59:59","ギルド管理協会です！\n討伐証をお持ちでしたら、\n報酬交換できますよ","5.506","10046","1","-363","カリン","2020/07/31 12:00:00","55","2","10046006"
"190801","0","2","2020/08/18 14:59:59","お疲れ様です！\nここでは、討伐証と報酬を\n交換することができます！","1.216","10046","2","-363","カリン","2020/07/31 12:00:00","55","1","10046007"
"190801","0","2","2020/08/18 14:59:59","お疲れ様でした\n討伐証の交換、\nお忘れないように！","1.539","10046","3","-363","カリン","2020/07/31 12:00:00","56","1","10046008"
"190801","0","2","2020/08/18 14:59:59","終わっちゃいましたねー\n討伐証は努力の証！\n報酬と交換しましょう！","1.875","10046","4","-363","カリン","2020/07/31 12:00:00","56","1","10046009"
"101501","8","2","2020/08/18 14:59:59","","6","10046","101","-285","ミサト","2020/07/31 12:00:00","51","5","10046101"
"113501","8","2","2020/08/18 14:59:59","","6","10046","111","-285","ミサト（サマー）","2020/07/31 12:00:00","51","5","10046102"
"101201","8","1","2020/08/18 14:59:59","","4.15","10046","201","-285","ハツネ","2020/07/31 12:00:00","51","2","10046103"
"113401","8","1","2020/08/18 14:59:59","","4.15","10046","211","-285","ハツネ（サマー）","2020/07/31 12:00:00","51","2","10046104"
"101501","8","4","2020/08/18 14:59:59","","6.3","10046","102","-285","ミサト","2020/07/31 12:00:00","51","2","10046105"
"113501","8","4","2020/08/18 14:59:59","","6.3","10046","112","-285","ミサト（サマー）","2020/07/31 12:00:00","51","2","10046106"
"101201","8","2","2020/08/18 14:59:59","","7.43","10046","202","-285","ハツネ","2020/07/31 12:00:00","51","1","10046107"
"113401","8","2","2020/08/18 14:59:59","","7.43","10046","212","-285","ハツネ（サマー）","2020/07/31 12:00:00","51","1","10046108"
"101501","8","5","2020/08/18 14:59:59","","10.4","10046","103","-285","ミサト","2020/07/31 12:00:00","51","2","10046109"
"113501","8","5","2020/08/18 14:59:59","","10.4","10046","113","-285","ミサト（サマー）","2020/07/31 12:00:00","51","2","10046110"
"101201","8","1","2020/08/18 14:59:59","","5.71","10046","203","-285","ハツネ","2020/07/31 12:00:00","51","1","10046111"
"113401","8","1","2020/08/18 14:59:59","","5.71","10046","213","-285","ハツネ（サマー）","2020/07/31 12:00:00","51","1","10046112"
"101501","8","1","2020/08/18 14:59:59","","8.71","10046","104","-285","ミサト","2020/07/31 12:00:00","52","2","10046113"
"113501","8","1","2020/08/18 14:59:59","","8.71","10046","114","-285","ミサト（サマー）","2020/07/31 12:00:00","52","2","10046114"
"101201","8","1","2020/08/18 14:59:59","","4.2","10046","204","-285","ハツネ","2020/07/31 12:00:00","52","2","10046115"
"113401","8","1","2020/08/18 14:59:59","","4.2","10046","214","-285","ハツネ（サマー）","2020/07/31 12:00:00","52","2","10046116"
"101501","8","1","2020/08/18 14:59:59","","7.5","10046","105","-285","ミサト","2020/07/31 12:00:00","52","1","10046117"
"113501","8","1","2020/08/18 14:59:59","","7.5","10046","115","-285","ミサト（サマー）","2020/07/31 12:00:00","52","1","10046118"
"101201","8","5","2020/08/18 14:59:59","","13.55","10046","205","-285","ハツネ","2020/07/31 12:00:00","52","2","10046119"
"113401","8","5","2020/08/18 14:59:59","","13.55","10046","215","-285","ハツネ（サマー）","2020/07/31 12:00:00","52","2","10046120"
"101501","8","1","2020/08/18 14:59:59","","7.75","10046","106","-285","ミサト","2020/07/31 12:00:00","52","2","10046121"
"113501","8","1","2020/08/18 14:59:59","","7.75","10046","116","-285","ミサト（サマー）","2020/07/31 12:00:00","52","2","10046122"
"101201","8","1","2020/08/18 14:59:59","","4.36","10046","206","-285","ハツネ","2020/07/31 12:00:00","52","2","10046123"
"113401","8","1","2020/08/18 14:59:59","","4.36","10046","216","-285","ハツネ（サマー）","2020/07/31 12:00:00","52","2","10046124"
"190801","0","1","2020/08/25 14:59:59","ミッションをクリアすると、\n報酬がもらえますよ！\n頑張ってください","3.414","10047","1","-416.5","カリン","2020/08/16 12:00:00","53","2","10047001"
"190801","0","1","2020/08/25 14:59:59","ミッションをクリアして、\n報酬をゲットしましょう！","3.099","10047","2","-416.5","カリン","2020/08/16 12:00:00","53","2","10047002"
