f878eac09e7276af25ba183c49913a0ca2219a16b65bb02def9f354876e5ad27,280ec49ef9608ebde9ccba3655ffdd58480825f470824ac797b52329aa5c024b,cf92cc71c68c608dc50e74b0b478f303ade28ee285d186b5aa4708440f5f1bb5,035dc2f64e1bb67eea5c54fb025d3756d1d30d45f6c7d7aafc2b81fe7408240f,f8293b1180b02bfbaf361c6d10846b8ed0f6d590c0ddeb1c62401b55f39b2e53,915976bc15ee8396bc96546769a8801aad921fd9a5ec02445096276cab9d6349,2e1255fd49fa761dd896563f6d489dba72940db4188854adf5b9d384986cc278,c74773c7d4b5199a2103ad66b57a4d747bd2ddb6d199319657c92d35d3c054a8,911e47df448c1d7c6af1639406a0c9758112ad00daf75f9e34abba5eb9ba898d,13c0f800f2bf12bd3353cc993d8a4370c799133dcef6f6a09a061d027a1effc0,f25be7e26e822a9d88c0d4e997dc209d89f00c63e4b2c1b16e2bec759bbc26b9,d1fdd1669bbf55296de7265d6f5e9e83f3bb0916fe0a3099e9063d16040a368f,1bce225bac118c438a8d820d40801d30611e3b773521b684d3372a9989eca702,f1fb6f38ff556800e968dc824540bb6cbc31136fade0b5bd31ccbfc5884630b9,7f48d5fad09b8145181b3441d7b84f4d67d8be3f92f96456dee64d465f0f63c5,ffdaeff2dcde32ff4f5b58d9bd9f3d6f86cdeb8c63a936849536eaaa50c42700,6f8bb1a0fc210e63d2f69019a80542736e49adb934552e7fe74ca25243a87e5b,34a06e34a4b0c0c70fd9931d9c609ece27244e9e904c87250120070ddd635113,172b5641c2c68b4f4e88baf460f92f6a5844605bf97887a587c4444650fc8e78
"0","24030","766","17","0","14655","0","0","151","52","199","739","22","100801","0","0","486","31","1640"
"0","26501","792","17","0","15255","0","0","151","52","199","759","22","100801","0","0","506","32","1640"
"0","29107","817","17","0","15855","0","0","151","52","199","780","22","100801","0","0","527","33","1640"
"0","31867","841","17","0","16455","0","0","151","52","199","802","22","100801","0","0","549","34","1640"
"0","34757","865","17","0","17055","0","0","151","52","199","824","22","100801","0","0","571","35","1640"
"0","37748","889","17","0","17655","0","0","151","52","199","847","22","100801","0","0","594","36","1640"
"0","40838","913","17","0","18255","0","0","151","52","199","871","22","100801","0","0","618","37","1640"
"0","26","0","0","0","55","0","0","0","0","0","3","0","100901","0","0","0","2","50"
"0","94","0","0","0","150","0","0","0","0","0","7","0","100901","0","0","0","3","100"
"0","214","0","0","0","270","0","0","10","0","0","14","0","100901","0","0","2","4","100"
"0","405","0","0","0","360","0","0","10","0","25","27","0","100901","0","0","2","5","100"
"0","634","0","0","0","710","0","0","10","0","75","40","0","100901","0","0","4","6","100"
"0","894","0","0","0","1305","0","0","15","0","110","54","0","100901","0","0","8","7","100"
"0","1255","0","4","0","1470","1","0","45","0","145","64","0","100901","0","0","10","8","100"
"0","1633","16","9","0","1880","2","0","45","0","180","73","0","100901","0","0","15","9","100"
"0","2032","34","14","0","2230","4","0","45","0","180","91","0","100901","0","0","21","10","520"
"0","2474","71","14","0","2570","5","0","45","0","196","101","5","100901","0","0","30","11","620"
"0","2998","124","14","0","2670","6","0","45","0","232","106","11","100901","0","0","33","12","720"
"0","3531","186","16","0","2810","6","0","45","0","252","113","17","100901","0","0","38","13","720"
"0","4111","262","18","0","2950","6","0","45","0","282","120","17","100901","0","0","42","14","840"
"0","4716","332","22","0","2980","6","0","45","0","292","129","17","100901","0","0","50","15","960"
"0","5389","407","22","0","3010","6","0","45","0","322","137","17","100901","0","0","55","16","960"
"0","6117","479","22","0","3010","6","0","45","0","352","146","17","100901","0","0","59","17","960"
"0","6901","568","22","0","3010","6","0","45","0","382","155","17","100901","0","0","65","18","960"
"0","7789","701","22","0","3010","6","0","45","0","382","162","17","100901","0","0","70","19","960"
"0","8710","858","22","0","3010","6","0","45","0","382","176","17","100901","0","0","80","20","960"
"0","9729","1060","22","0","3010","6","0","45","0","382","184","17","100901","0","0","86","21","1060"
"0","10926","1278","22","0","3010","6","0","45","0","382","191","17","100901","0","0","91","22","1160"
"0","12249","1462","22","0","3010","6","0","45","0","382","207","17","100901","0","0","97","23","1160"
"0","13724","1605","22","0","3010","6","0","45","0","382","224","17","100901","0","0","103","24","1160"
"0","15434","1714","22","0","3010","6","0","45","0","382","232","17","100901","0","0","109","25","1160"
"0","17274","1786","22","0","3470","6","0","45","0","382","241","17","100901","0","0","115","26","1160"
"0","19309","1831","22","0","3470","6","0","45","0","382","249","17","100901","0","0","121","27","1160"
"0","21399","1857","22","0","3470","6","0","45","0","382","262","17","100901","0","0","132","28","1160"
"0","23721","1890","22","0","3930","6","0","45","0","382","266","17","100901","0","0","136","29","1160"
"0","26242","1924","22","0","3930","6","0","45","0","382","270","17","100901","0","0","140","30","1160"
"0","28821","1958","22","0","4390","6","0","45","0","382","274","17","100901","0","0","144","31","1160"
"0","31563","1992","22","0","4390","6","0","45","0","382","278","17","100901","0","0","148","32","1160"
"0","34396","2025","22","0","4890","6","0","45","0","382","282","17","100901","0","0","152","33","1160"
"0","37378","2057","22","0","5390","6","0","45","0","382","286","17","100901","0","0","156","34","1160"
"0","40565","2089","22","0","5390","6","0","45","0","382","290","17","100901","0","0","160","35","1160"
"0","43864","2121","22","0","5390","6","0","45","0","382","294","17","100901","0","0","164","36","1160"
"0","47208","2153","22","0","5890","6","0","45","0","382","299","17","100901","0","0","169","37","1160"
"0","23","0","0","0","55","0","0","0","0","0","2","0","101001","0","0","1","2","75"
"0","78","0","0","0","150","0","0","0","0","0","7","0","101001","0","0","2","3","150"
"0","169","0","0","0","325","0","0","10","0","5","16","0","101001","0","0","5","4","200"
"0","322","0","0","0","625","0","0","10","0","15","32","0","101001","0","0","7","5","200"
"0","495","0","0","0","1155","0","0","25","0","15","51","0","101001","0","0","15","6","200"
"0","724","0","0","0","1515","0","0","30","26","50","69","0","101001","0","0","22","7","200"
"0","988","0","4","0","1845","0","0","60","52","50","90","0","101001","0","0","33","8","200"
"0","1252","0","9","0","2380","0","0","95","52","50","117","5","101001","0","0","44","9","200"
"0","1551","16","14","0","2920","0","0","100","52","85","139","10","101001","0","0","56","10","300"
"0","1842","24","14","0","3540","0","0","124","52","85","171","10","101001","0","0","67","11","840"
"0","2179","41","17","0","3900","0","0","130","52","111","196","14","101001","0","0","84","12","1060"
"0","2519","57","17","0","4060","0","0","132","52","133","226","19","101001","0","0","110","13","1180"
"0","2859","67","17","0","4320","0","0","136","52","145","263","21","101001","0","0","138","14","1300"
"0","3255","81","17","0","4520","0","0","145","52","145","297","21","101001","0","0","165","15","1520"
"0","3701","97","17","0","4750","0","0","151","52","145","328","21","101001","0","0","195","16","1520"
"3","4152","117","17","0","4880","0","0","152","52","160","367","21","101001","0","0","223","17","1520"
"3","4600","132","17","0","5225","0","0","152","52","185","413","21","101001","0","0","259","18","1520"
"3","5071","157","17","0","5870","0","0","152","52","185","465","21","101001","0","0","300","19","1615"
"3","5660","193","17","0","6455","0","0","152","52","185","512","21","101001","0","0","342","20","1615"
"3","6236","228","17","0","7040","0","0","152","52","185","574","21","101001","0","0","391","21","1615"
"3","6900","264","17","0","8245","0","0","152","52","185","636","21","101001","0","0","443","22","1715"
"3","7660","294","17","0","9705","0","0","152","52","185","702","21","101001","0","0","502","23","1715"
"3","8501","294","17","0","11230","0","0","152","52","185","777","21","101001","0","0","563","24","1715"
"3","9607","319","17","0","12525","0","0","152","52","185","838","21","101001","0","0","617","25","1715"
"3","11004","346","17","0","13520","0","0","152","52","185","887","21","101001","0","0","660","26","1715"
"3","12544","363","17","0","14635","0","0","152","52","185","931","21","101001","0","0","701","27","1715"
"3","14190","380","17","0","15855","0","0","152","52","185","975","21","101001","0","0","744","28","1715"
"3","15938","397","17","0","17230","0","0","152","52","185","1023","21","101001","0","0","792","29","1715"
"3","17793","415","17","0","18685","0","0","152","52","185","1074","21","101001","0","0","843","30","1715"
"3","19738","433","17","0","20220","0","0","152","52","185","1126","21","101001","0","0","895","31","1715"
"3","21773","451","17","0","21830","0","0","152","52","185","1179","21","101001","0","0","948","32","1715"
"3","23924","469","17","0","23610","0","0","152","52","185","1233","21","101001","0","0","1002","33","1715"
"3","26191","486","17","0","25630","0","0","152","52","185","1289","21","101001","0","0","1058","34","1715"
"3","28569","503","17","0","27820","0","0","152","52","185","1345","21","101001","0","0","1114","35","1715"
"3","31029","520","17","0","30180","0","0","152","52","185","1402","21","101001","0","0","1171","36","1715"
"3","33570","537","17","0","32615","0","0","152","52","185","1461","21","101001","0","0","1230","37","1715"
"0","0","0","0","0","50","0","0","0","17","0","3","0","101101","0","0","2","2","50"
"0","0","0","0","0","140","0","0","0","80","10","5","0","101101","0","0","3","3","105"
"0","0","0","0","0","260","0","0","5","198","45","7","0","101101","0","0","5","4","245"
"3","0","0","0","0","530","0","0","10","353","70","13","0","101101","0","0","9","5","405"
"3","0","0","0","0","1000","0","0","10","566","85","21","0","101101","0","0","16","6","915"
"7","0","0","0","0","1320","0","0","10","838","85","33","0","101101","0","0","20","7","1520"
"7","0","0","4","0","1750","0","0","10","1137","85","50","0","101101","0","0","31","8","1965"
"14","0","0","13","0","2165","0","0","10","1451","85","65","0","101101","25","0","46","9","2085"
"19","0","0","18","5","2585","0","0","35","1787","85","82","0","101101","70","0","54","10","2145"
"19","0","0","20","10","2985","0","0","45","2216","85","98","0","101101","111","0","61","11","2455"
"24","0","0","22","30","3355","2","0","55","2636","85","110","0","101101","144","0","65","12","2455"
"24","0","0","24","43","3505","4","0","55","3162","110","123","0","101101","193","0","71","13","2455"
"24","0","0","24","46","3505","6","0","55","3781","135","132","0","101101","262","0","78","14","2455"
"24","0","0","24","49","3505","6","0","55","4448","135","139","0","101101","341","0","88","15","2455"
"24","0","0","24","57","3505","6","0","55","5126","135","146","0","101101","398","0","103","16","2455"
"24","0","0","24","60","3555","6","0","55","5846","135","155","0","101101","478","0","116","17","2455"
"24","0","0","24","60","3605","6","0","55","6596","135","174","0","101101","587","0","128","18","2455"
"24","0","0","24","60","3700","6","0","55","7442","135","198","0","101101","697","0","137","19","2455"
"24","0","0","24","60","3895","6","0","55","8317","135","231","0","101101","786","0","155","20","2455"
"24","0","0","24","60","4085","6","0","55","9346","135","259","0","101101","889","0","166","21","2455"
"24","0","0","24","60","4175","6","0","55","10529","135","289","0","101101","1004","0","182","22","2455"
"24","0","0","24","60","4265","6","0","55","11863","135","316","0","101101","1099","0","200","23","2455"
"24","0","0","24","60","4355","6","0","55","13327","135","346","0","101101","1196","0","212","24","2455"
"24","0","0","24","60","4355","6","0","55","15030","135","368","0","101101","1270","0","220","25","2455"
"24","0","0","24","60","4675","6","0","55","16889","135","386","0","101101","1320","0","226","26","2455"
"24","0","0","24","60","4995","6","0","55","18903","135","398","0","101101","1354","0","231","27","2455"
"24","0","0","24","60","4995","6","0","55","21100","135","406","0","101101","1382","0","237","28","2455"
"24","0","0","24","60","5315","6","0","55","23425","135","413","0","101101","1413","0","244","29","2455"
"24","0","0","24","60","5315","6","0","55","25924","135","421","0","101101","1445","0","252","30","2455"
"24","0","0","24","60","5635","6","0","55","28497","135","429","0","101101","1477","0","260","31","2455"
"24","0","0","24","60","5635","6","0","55","31207","135","438","0","101101","1509","0","269","32","2455"
"24","0","0","24","60","6005","6","0","55","34022","135","447","0","101101","1540","0","278","33","2455"
"24","0","0","24","60","6005","6","0","55","37028","135","456","0","101101","1570","0","287","34","2455"
"24","0","0","24","60","6375","6","0","55","40140","135","465","0","101101","1600","0","296","35","2455"
"24","0","0","24","60","6375","6","0","55","43396","135","475","0","101101","1630","0","306","36","2455"
"24","0","0","24","60","6795","6","0","55","46716","135","485","0","101101","1660","0","316","37","2455"
"0","26","0","0","0","55","0","0","0","0","0","3","0","101201","0","0","0","2","50"
"0","94","0","0","0","150","0","0","0","0","0","7","0","101201","0","0","0","3","100"
"0","214","0","0","0","270","0","0","10","0","0","14","0","101201","0","0","2","4","100"
"0","405","0","0","0","450","0","0","10","0","0","29","0","101201","0","0","2","5","100"
"0","634","0","0","0","800","0","0","10","0","50","42","0","101201","0","0","4","6","100"
"0","894","0","0","0","1395","0","0","15","0","85","56","0","101201","0","0","8","7","100"
"0","1255","0","4","0","1560","1","0","45","0","120","66","0","101201","0","0","10","8","100"
"0","1569","16","9","0","2135","2","0","45","0","155","81","0","101201","0","0","19","9","100"
"0","1921","39","14","0","2575","3","0","45","0","175","103","0","101201","0","0","25","10","520"
"0","2374","84","14","0","2835","4","0","45","0","191","113","5","101201","0","0","28","11","740"
"0","2840","139","14","0","2975","4","0","45","0","227","123","13","101201","0","0","31","12","740"
"0","3321","199","16","0","3215","4","0","45","0","247","135","16","101201","0","0","39","13","740"
"0","3813","263","18","0","3355","4","0","45","0","269","152","16","101201","0","0","49","14","860"
"0","4324","319","20","0","3445","4","0","49","0","279","170","16","101201","0","0","63","15","980"
"0","4892","378","22","0","3475","4","0","49","0","299","187","16","101201","0","0","76","16","980"
"0","5520","453","22","0","3475","4","0","49","0","329","204","16","101201","0","0","85","17","980"
"0","6202","557","22","0","3475","4","0","49","0","339","222","16","101201","0","0","95","18","980"
"0","6978","686","22","0","3475","4","0","49","0","339","238","16","101201","0","0","106","19","980"
"0","7796","824","22","0","3475","4","0","49","0","339","259","16","101201","0","0","121","20","980"
"0","8735","1005","22","0","3475","4","0","49","0","339","270","16","101201","0","0","131","21","1080"
"0","9818","1197","22","0","3475","4","0","49","0","339","285","16","101201","0","0","142","22","1180"
"0","11079","1346","22","0","3475","4","0","49","0","339","308","16","101201","0","0","153","23","1180"
"0","12471","1462","22","0","3475","4","0","49","0","339","333","16","101201","0","0","165","24","1180"
"0","14086","1554","22","0","3475","4","0","49","0","339","350","16","101201","0","0","177","25","1180"
"0","15843","1598","22","0","3935","4","0","49","0","339","367","16","101201","0","0","189","26","1180"
"0","17728","1624","22","0","4395","4","0","49","0","339","384","16","101201","0","0","201","27","1180"
"0","19818","1650","22","0","4395","4","0","49","0","339","397","16","101201","0","0","212","28","1180"
"0","22051","1677","22","0","4855","4","0","49","0","339","406","16","101201","0","0","221","29","1180"
"0","24438","1705","22","0","5315","4","0","49","0","339","414","16","101201","0","0","229","30","1180"
"0","26933","1733","22","0","5775","4","0","49","0","339","422","16","101201","0","0","237","31","1180"
"0","29538","1761","22","0","6235","4","0","49","0","339","430","16","101201","0","0","245","32","1180"
"0","32284","1788","22","0","6735","4","0","49","0","339","438","16","101201","0","0","253","33","1180"
"0","35138","1814","22","0","7735","4","0","49","0","339","446","16","101201","0","0","261","34","1180"
"0","38177","1840","22","0","8235","4","0","49","0","339","454","16","101201","0","0","269","35","1180"
"0","41382","1866","22","0","8235","4","0","49","0","339","462","16","101201","0","0","277","36","1180"
"0","44631","1892","22","0","8735","4","0","49","0","339","471","16","101201","0","0","286","37","1180"
"0","26","0","0","0","55","0","0","0","0","0","3","0","101301","0","0","0","2","50"
"0","94","0","0","0","150","0","0","0","0","0","7","0","101301","0","0","0","3","100"
