230fd6e4461e7a8e81343e434aaeee6b64c53ac8ffe090b889c79bfdf17b15ae,29442d3bdb6881d41cce6688a44f51f50b07adeee1a3ba9c220135fac7c1e6d7,70cb383a3bc6d6c1e7677cd3f3a99cd7176cb674463d80f45c7cb13d9adc09e9,ef06b4d51a58d04fa17a4b7602397c10b357f637bcce139b7eb577aefa1cfcaa,af176594d48f294f1073bfdaec0ed724efef240e693ff559e5a40b63e911842a,f0d2604f9d2f5981641a9671e8d6516e380625b2b25c80bda7abc60cfde55964,69cf4fa5090d8b0384474b62ee343b808eca90e4e677a320034d841562a176af,0a10ef6516603bf029febf5abd2e0ed7de89f7db6d31a687409d721d235cc6a9,ac378f72e124c6d2d2f77ace7118bc93ae6350c2f2c1d0ea3e6ae698e05f121f,282e70d2f22d313c4e6753f3137b8bcdac217b63e3b58dc4e61a02651edbe737,d3e5369fcda92bb74d5b595a0fb88a8d015f9429d01a4b08eca9ff3c55eb6912,80237e6c46ba6c6e59f8c0a19d9b04fe60450030fe992e815dd85b98d7ff0cd4,755df950a90b04709e4691090ce5057cef6305934a8b95278fd0fb01c33bf087,17d8fac9ab33e0a2edc1366cf7266549dccb9ef6870cd0eb287c10c781318571,63c732c42dca47f65e5e2f8c8e86969ac88bbab6c8763fef984d0e7f96e0f74b,2c3c4dbeabc506703d6138c1079f17c959495644eb2f407d34840921be8afa1f
"110240061","1","0","0","0","0","0","125373","0","4","115583","0","1","0","0","4"
"110240071","1","0","0","0","0","0","125283","0","4","115553","0","1","0","0","4"
"110240081","1","0","0","0","0","0","125313","0","4","115613","0","1","0","0","4"
"110240091","1","0","0","0","0","0","125462","0","4","115583","0","1","0","0","4"
"110240101","1","0","0","0","0","0","125343","0","4","115553","0","1","0","0","4"
"110240111","1","0","0","0","0","0","125373","0","4","115583","0","1","0","0","4"
"110240121","1","0","0","0","0","0","125313","0","4","125491","0","1","0","0","4"
"110240131","1","0","0","0","0","0","125373","0","4","125462","0","1","0","0","4"
"110240141","1","0","0","0","0","0","125343","0","4","125283","0","1","0","0","4"
"110250011","1","0","0","0","0","0","125283","0","4","125462","0","1","0","0","4"
"110250021","1","0","0","0","0","0","125343","0","4","125313","0","1","0","0","4"
"110250031","1","0","0","0","0","0","125373","0","4","125491","0","1","0","0","4"
"110250041","1","0","0","0","0","0","115254","0","4","115553","0","1","0","0","4"
"110250051","1","0","0","0","0","0","115104","0","4","115583","0","1","0","0","4"
"110250061","1","0","0","0","0","0","125224","0","4","115613","0","1","0","0","4"
"110250071","1","0","0","0","0","0","125014","0","4","125462","0","1","0","0","4"
"110250081","1","0","0","0","0","0","115194","0","4","125313","0","1","0","0","4"
"110250091","1","0","0","0","0","0","125164","0","4","125491","0","1","0","0","4"
"110250101","1","0","0","0","0","0","125074","0","4","125343","0","1","0","0","4"
"110250111","1","0","0","0","0","0","125134","0","4","125313","0","1","0","0","4"
"110250121","1","0","0","0","0","0","125044","0","4","115254","0","1","0","0","4"
"110250131","1","0","0","0","0","0","125224","0","4","115104","0","1","0","0","4"
"110250141","1","0","0","0","0","0","125014","0","4","115194","0","1","0","0","4"
"110260011","1","0","0","0","0","0","125074","0","4","125044","0","1","0","0","4"
"110260021","1","0","0","0","0","0","125224","0","4","115194","0","1","0","0","4"
"110260031","1","0","0","0","0","0","125014","0","4","115254","0","1","0","0","4"
"110260041","1","0","0","0","0","0","115554","0","4","115104","0","1","0","0","4"
"110260051","1","0","0","0","0","0","115584","0","4","125134","0","1","0","0","4"
"110260061","1","0","0","0","0","0","115614","0","4","125164","0","1","0","0","4"
"110260071","1","0","0","0","0","0","115554","0","4","115194","0","1","0","0","4"
"110260081","1","0","0","0","0","0","115584","0","4","125044","0","1","0","0","4"
"110260091","1","0","0","0","0","0","115614","0","4","125074","0","1","0","0","4"
"110260101","1","0","0","0","0","0","115554","0","4","125224","0","1","0","0","4"
"110260111","1","0","0","0","0","0","115584","0","4","125014","0","1","0","0","4"
"110260121","1","0","0","0","0","0","115614","0","4","115584","0","1","0","0","4"
"110260131","1","0","0","0","0","0","115554","0","4","115614","0","1","0","0","4"
"110260141","1","0","0","0","0","0","115584","0","4","115554","0","1","0","0","4"
"110270011","1","0","0","0","0","0","115584","0","4","125074","0","1","0","0","4"
"110270021","1","0","0","0","0","0","115554","0","4","125014","0","1","0","0","4"
"110270031","1","0","0","0","0","0","115614","0","4","125224","0","1","0","0","4"
"110270041","1","0","0","0","0","0","125314","0","4","115584","0","1","0","0","4"
"110270051","1","0","0","0","0","0","125374","0","4","115554","0","1","0","0","4"
"110270061","1","0","0","0","0","0","115432","0","4","115614","0","1","0","0","4"
"110270071","1","0","0","0","0","0","125523","0","4","115584","0","1","0","0","4"
"110270081","1","0","0","0","0","0","115284","0","4","115554","0","1","0","0","4"
"110270091","1","0","0","0","0","0","115344","0","4","115614","0","1","0","0","4"
"110270101","1","0","0","0","0","0","125374","0","4","115584","0","1","0","0","4"
"110270111","1","0","0","0","0","0","115432","0","4","115554","0","1","0","0","4"
"110270121","1","0","0","0","0","0","125523","0","4","115432","0","1","0","0","4"
"110270131","1","0","0","0","0","0","115284","0","4","125374","0","1","0","0","4"
"110270141","1","0","0","0","0","0","115344","0","4","125314","0","1","0","0","4"
"110280011","1","0","0","0","0","0","125523","0","4","125374","0","1","0","0","4"
"110280021","1","0","0","0","0","0","115284","0","4","125314","0","1","0","0","4"
"110280031","1","0","0","0","0","0","115344","0","4","115432","0","1","0","0","4"
"110280041","1","0","0","0","0","0","115105","0","4","115284","0","1","0","0","4"
"110280051","1","0","0","0","0","0","125255","0","4","125523","0","1","0","0","4"
"110280061","1","0","0","0","0","0","125045","0","4","125374","0","1","0","0","4"
"110280071","1","0","0","0","0","0","125075","0","4","125314","0","1","0","0","4"
"110280081","1","0","0","0","0","0","125195","0","4","115432","0","1","0","0","4"
"110280091","1","0","0","0","0","0","115135","0","4","115344","0","1","0","0","4"
"110280101","1","0","0","0","0","0","115105","0","4","125523","0","1","0","0","4"
"110280111","1","0","0","0","0","0","125255","0","4","115284","0","1","0","0","4"
"110280121","1","0","0","0","0","0","125015","0","4","125075","0","1","0","0","4"
"110280131","1","0","0","0","0","0","115165","0","4","125195","0","1","0","0","4"
"110280141","1","0","0","0","0","0","115225","0","4","115135","0","1","0","0","4"
"110290011","1","0","0","0","0","0","125195","0","4","125045","0","1","0","0","4"
"110290021","1","0","0","0","0","0","115135","0","4","125255","0","1","0","0","4"
"110290031","1","0","0","0","0","0","125075","0","4","115105","0","1","0","0","4"
"110290041","1","0","0","0","0","0","115585","0","4","125195","0","1","0","0","4"
"110290051","1","0","0","0","0","0","115555","0","4","115135","0","1","0","0","4"
"110290061","1","0","0","0","0","0","115615","0","4","125075","0","1","0","0","4"
"110290071","1","0","0","0","0","0","115585","0","4","125045","0","1","0","0","4"
"110290081","1","0","0","0","0","0","115555","0","4","125255","0","1","0","0","4"
"110290091","1","0","0","0","0","0","115615","0","4","115105","0","1","0","0","4"
"110290101","1","0","0","0","0","0","115585","0","4","125015","0","1","0","0","4"
"110290111","1","0","0","0","0","0","115555","0","4","115225","0","1","0","0","4"
"110290121","1","0","0","0","0","0","115615","0","4","115555","0","1","0","0","4"
"110290131","1","0","0","0","0","0","115585","0","4","115615","0","1","0","0","4"
"110290141","1","0","0","0","0","0","115555","0","4","115585","0","1","0","0","4"
"110300011","1","0","0","0","0","0","115585","0","4","115135","0","1","0","0","4"
"110300021","1","0","0","0","0","0","115555","0","4","125075","0","1","0","0","4"
"110300031","1","0","0","0","0","0","115615","0","4","125045","0","1","0","0","4"
"110300041","1","0","0","0","0","0","115402","0","4","115585","0","1","0","0","4"
"110300051","1","0","0","0","0","0","125463","0","4","115555","0","1","0","0","4"
"110300061","1","0","0","0","0","0","115315","0","4","115615","0","1","0","0","4"
"110300071","1","0","0","0","0","0","115402","0","4","115585","0","1","0","0","4"
"110300081","1","0","0","0","0","0","125463","0","4","115555","0","1","0","0","4"
"110300091","1","0","0","0","0","0","125345","0","4","115615","0","1","0","0","4"
"110300101","1","0","0","0","0","0","125285","0","4","115585","0","1","0","0","4"
"110300111","1","0","0","0","0","0","115375","0","4","115555","0","1","0","0","4"
"110300121","1","0","0","0","0","0","115315","0","4","125345","0","1","0","0","4"
"110300131","1","0","0","0","0","0","115402","0","4","125285","0","1","0","0","4"
"110300141","1","0","0","0","0","0","125463","0","4","115375","0","1","0","0","4"
"110310011","1","0","0","0","0","0","125463","0","4","115375","0","1","0","0","4"
"110310021","1","0","0","0","0","0","115315","0","4","125285","0","1","0","0","4"
"110310031","1","0","0","0","0","0","115402","0","4","125463","0","1","0","0","4"
"110310041","1","0","0","0","0","0","115136","0","4","115315","0","1","0","0","4"
"110310051","1","0","0","0","0","0","125256","0","4","115402","0","1","0","0","4"
"110310061","1","0","0","0","0","0","115196","0","4","125345","0","1","0","0","4"
"110310071","1","0","0","0","0","0","125226","0","4","115375","0","1","0","0","4"
"110310081","1","0","0","0","0","0","115166","0","4","125285","0","1","0","0","4"
"110310091","1","0","0","0","0","0","115106","0","4","125463","0","1","0","0","4"
"110310101","1","0","0","0","0","0","115136","0","4","115315","0","1","0","0","4"
"110310111","1","0","0","0","0","0","125256","0","4","115402","0","1","0","0","4"
"110310121","1","0","0","0","0","0","115196","0","4","125076","0","1","0","0","4"
"110310131","1","0","0","0","0","0","125226","0","4","125046","0","1","0","0","4"
"110310141","1","0","0","0","0","0","115166","0","4","125016","0","1","0","0","4"
"110320011","1","0","0","0","0","0","125046","0","4","115106","0","1","0","0","4"
"110320021","1","0","0","0","0","0","125226","0","4","125256","0","1","0","0","4"
"110320031","1","0","0","0","0","0","125256","0","4","115106","0","1","0","0","4"
"110320041","1","0","0","0","0","0","115556","0","4","125016","0","1","0","0","4"
"110320051","1","0","0","0","0","0","115616","0","4","115196","0","1","0","0","4"
"110320061","1","0","0","0","0","0","115556","0","4","125226","0","1","0","0","4"
"110320071","1","0","0","0","0","0","115586","0","4","125076","0","1","0","0","4"
"110320081","1","0","0","0","0","0","115556","0","4","115136","0","1","0","0","4"
"110320091","1","0","0","0","0","0","115586","0","4","125016","0","1","0","0","4"
"110320101","1","0","0","0","0","0","115556","0","4","115106","0","1","0","0","4"
"110320111","1","0","0","0","0","0","115616","0","4","125256","0","1","0","0","4"
"110320121","1","0","0","0","0","0","115586","0","4","115616","0","1","0","0","4"
"110320131","1","0","0","0","0","0","115616","0","4","115556","0","1","0","0","4"
"110320141","1","0","0","0","0","0","115556","0","4","115586","0","1","0","0","4"
"110330011","1","0","0","0","0","0","115586","0","4","115136","0","1","0","0","4"
"110330021","1","0","0","0","0","0","115616","0","4","125016","0","1","0","0","4"
"110330031","1","0","0","0","0","0","115556","0","4","125226","0","1","0","0","4"
"110330041","1","0","0","0","0","0","125286","0","4","115586","0","1","0","0","4"
"110330051","1","0","0","0","0","0","115346","0","4","115616","0","1","0","0","4"
"110330061","1","0","0","0","0","0","125376","0","4","115556","0","1","0","0","4"
"110330071","1","0","0","0","0","0","115433","0","4","115586","0","1","0","0","4"
"110330081","1","0","0","0","0","0","115346","0","4","115556","0","1","0","0","4"
"110330091","1","0","0","0","0","0","125524","0","4","115586","0","1","0","0","4"
"110330101","1","0","0","0","0","0","115316","0","4","115556","0","1","0","0","4"
"110330111","1","0","0","0","0","0","125286","0","4","115586","0","1","0","0","4"
"110330121","1","0","0","0","0","0","115346","0","4","125286","0","1","0","0","4"
"110330131","1","0","0","0","0","0","115433","0","4","115316","0","1","0","0","4"
"110330141","1","0","0","0","0","0","125524","0","4","125376","0","1","0","0","4"
"110340011","1","0","0","0","0","0","125286","0","4","115556","0","1","0","0","4"
"110340021","1","0","0","0","0","0","115433","0","4","115616","0","1","0","0","4"
"110340031","1","0","0","0","0","0","115316","0","4","115556","0","1","0","0","4"
"110340041","1","0","0","0","0","0","125167","0","4","125376","0","1","0","0","4"
"110340051","1","0","0","0","0","0","115077","0","4","125286","0","1","0","0","4"
"110340061","1","0","0","0","0","0","115137","0","4","115346","0","1","0","0","4"
"110340071","1","0","0","0","0","0","115047","0","4","125376","0","1","0","0","4"
"110340081","1","0","0","0","0","0","115197","0","4","115346","0","1","0","0","4"
"110340091","1","0","0","0","0","0","115077","0","4","115316","0","1","0","0","4"
"110340101","1","0","0","0","0","0","115137","0","4","125524","0","1","0","0","4"
"110340111","1","0","0","0","0","0","115197","0","4","115433","0","1","0","0","4"
"110340121","1","0","0","0","0","0","125107","0","4","115047","0","1","0","0","4"
"110340131","1","0","0","0","0","0","125017","0","4","125167","0","1","0","0","4"
"110340141","1","0","0","0","0","0","125227","0","4","125257","0","1","0","0","4"
"110350011","1","0","0","0","0","0","125167","0","4","115316","0","1","0","0","4"
"110350021","1","0","0","0","0","0","115047","0","4","125376","0","1","0","0","4"
"110350031","1","0","0","0","0","0","115137","0","4","115346","0","1","0","0","4"
"110350041","1","0","0","0","0","0","115617","0","4","115077","0","1","0","0","4"
"110350051","1","0","0","0","0","0","115557","0","4","115197","0","1","0","0","4"
"110350061","1","0","0","0","0","0","115587","0","4","115137","0","1","0","0","4"
"110350071","1","0","0","0","0","0","115557","0","4","115047","0","1","0","0","4"
"110350081","1","0","0","0","0","0","115617","0","4","125017","0","1","0","0","4"
"110350091","1","0","0","0","0","0","115557","0","4","115197","0","1","0","0","4"
"110350101","1","0","0","0","0","0","115587","0","4","125167","0","1","0","0","4"
"110350111","1","0","0","0","0","0","115557","0","4","125017","0","1","0","0","4"
"110350121","1","0","0","0","0","0","115617","0","4","115557","0","1","0","0","4"
"110350131","1","0","0","0","0","0","115587","0","4","115617","0","1","0","0","4"
"110350141","1","0","0","0","0","0","115557","0","4","115587","0","1","0","0","4"
"110360011","1","0","0","0","0","0","115557","0","4","125107","0","1","0","0","4"
"110360021","1","0","0","0","0","0","115587","0","4","125227","0","1","0","0","4"
"110360031","1","0","0","0","0","0","115557","0","4","115077","0","1","0","0","4"
"110360041","1","0","0","0","0","0","115317","0","4","115587","0","1","0","0","4"
"110360051","1","0","0","0","0","0","115403","0","4","115557","0","1","0","0","4"
"110360061","1","0","0","0","0","0","115464","0","4","115587","0","1","0","0","4"
"110360071","1","0","0","0","0","0","115403","0","4","115617","0","1","0","0","4"
"110360081","1","0","0","0","0","0","115317","0","4","115557","0","1","0","0","4"
"110360091","1","0","0","0","0","0","125287","0","4","115587","0","1","0","0","4"
"110360101","1","0","0","0","0","0","125377","0","4","115617","0","1","0","0","4"
"110360111","1","0","0","0","0","0","125347","0","4","115557","0","1","0","0","4"
"110360121","1","0","0","0","0","0","115317","0","4","115403","0","1","0","0","4"
"110360131","1","0","0","0","0","0","125377","0","4","115464","0","1","0","0","4"
"110360141","1","0","0","0","0","0","125287","0","4","125347","0","1","0","0","4"
"110370011","1","0","0","0","0","0","125377","0","4","115617","0","1","0","0","4"
"110370021","1","0","0","0","0","0","115464","0","4","115587","0","1","0","0","4"
"110370031","1","0","0","0","0","0","125287","0","4","115557","0","1","0","0","4"
"110370041","1","0","0","0","0","0","116071","0","4","125347","0","1","0","0","4"
"110370051","1","0","0","0","0","0","116041","0","4","115317","0","1","0","0","4"
"110370061","1","0","0","0","0","0","116191","0","4","125377","0","1","0","0","4"
"110370071","1","0","0","0","0","0","116041","0","4","115403","0","1","0","0","4"
"110370081","1","0","0","0","0","0","116071","0","4","125347","0","1","0","0","4"
"110370091","1","0","0","0","0","0","126161","0","4","115403","0","1","0","0","4"
"110370101","1","0","0","0","0","0","116131","0","4","115464","0","1","0","0","4"
"110370111","1","0","0","0","0","0","116191","0","4","115317","0","1","0","0","4"
"110370121","1","0","0","0","0","0","126161","0","4","116131","0","1","0","0","4"
"110370131","1","0","0","0","0","0","126011","0","4","126101","0","1","0","0","4"
"110370141","1","0","0","0","0","0","126221","0","4","126251","0","1","0","0","4"
"110380011","1","0","0","0","0","0","116131","0","4","115464","0","1","0","0","4"
"110380021","1","0","0","0","0","0","126101","0","4","125347","0","1","0","0","4"
"110380031","1","0","0","0","0","0","126161","0","4","115403","0","1","0","0","4"
"110380041","1","0","0","0","0","0","116611","0","4","116041","0","1","0","0","4"
"110380051","1","0","0","0","0","0","116551","0","4","116071","0","1","0","0","4"
"110380061","1","0","0","0","0","0","116581","0","4","126161","0","1","0","0","4"
"110380071","1","0","0","0","0","0","116551","0","4","116191","0","1","0","0","4"
"110380081","1","0","0","0","0","0","116611","0","4","126221","0","1","0","0","4"
"110380091","1","0","0","0","0","0","116551","0","4","116131","0","1","0","0","4"
"110380101","1","0","0","0","0","0","116581","0","4","126221","0","1","0","0","4"
"110380111","1","0","0","0","0","0","116551","0","4","126011","0","1","0","0","4"
"110380121","1","0","0","0","0","0","116611","0","4","116551","0","1","0","0","4"
"110380131","1","0","0","0","0","0","116581","0","4","116611","0","1","0","0","4"
"110380141","1","0","0","0","0","0","116551","0","4","116581","0","1","0","0","4"
"110390011","1","0","0","0","0","0","116551","0","4","126101","0","1","0","0","4"
