a6c55c633996b5e0f3bf25e588eb6b0393a27ecf8b3a348d2a49fa4713895a40,5911da6497f7c25888a1fe0b551b8d9bdbb82972714c7396c5d1563073bfe78e,ace0fe2aa2fb97353416840c9d8a7bbea7a0cbdadf4bb8f2c2c420b67f8356e3,75c3d9f5f27f7e54951d5a2a32572a1f4f77f0fa7b0eb34f98cf30b753bbb931,6c34ab826c5373fcc4d36273e8b5641ceb33c578ca74589c4c654908aa10e708,1c2cdf959f231ec52bdc42b289e1e5ddb7ad8518c5966effb8d9a48a21e9ac9e,38f72405854b2263ac8d3eb1d15bea58de745e00e97855e285a6459e4fac1120,ff6aeddbca955ce5d9f322eef0617ebc5d35ca09aa6212c0a3aa92733a6b2984,c8473d1cf18d35e7b4000b3faebd44566421c1aa52c0a9f3418c5c0b768827ca,a2d65f1ef4d4aaf19b4a6a0691256a4c77e3900a7c7850cea22f5b877749544a,93718fc4972979a294a29de85f868a92754b5264744704338fbc70d51d7e00de,1b1ffd10dfa5d098c1d6f73d66da0d22f752c8f9c3e5d73a81b9c989d234c254,b744d7d62b3ffbdd204b2f00295ab8a3136e901a8f91a956a921a9d81e384ee7
"0","0","10020156","0","0","2","23","0","5","10020157","0","0","10020155"
"10001","0","10020157","0","0","2","22","0","11","10020158","0","0","10020156"
"10001","0","10020158","0","0","2","21","0","7","10020480","0","0","10020157"
"1","0","10020167","0","0","2","17","0","3","10020168","0","0","10020560"
"0","0","10020168","0","0","2","16","0","12","10020169","0","0","10020167"
"10002","0","10020169","0","10020477","2","15","0","7","10020175","0","0","10020168"
"2","0","10020175","0","0","2","14","0","2","10020176","0","0","10020169"
"0","0","10020176","0","0","2","13","0","6","10020178","0","0","10020175"
"2","0","10020177","0","0","2","11","10020479","14","10020179","0","0","10020178"
"4","0","10020178","0","0","2","12","0","14","10020177","0","0","10020176"
"0","0","10020179","0","0","2","10","0","4","10020180","0","0","10020177"
"10003","0","10020180","0","0","2","9","0","7","10020182","0","0","10020179"
"3","0","10020182","0","0","2","8","0","3","10020183","0","0","10020180"
"10001","0","10020183","0","0","2","7","0","11","10020184","0","0","10020182"
"1","0","10020184","0","0","2","6","0","2","10020185","0","0","10020183"
"0","0","10020185","0","0","2","5","0","12","10020186","0","0","10020184"
"0","0","10020186","0","0","2","4","0","6","10020187","0","0","10020185"
"3","0","10020187","0","0","2","3","0","14","10020188","0","0","10020186"
"10003","0","10020188","0","0","2","2","0","7","10020189","0","0","10020187"
"1","0","10020189","0","0","2","1","0","2","10020190","0","0","10020188"
"0","0","10020190","0","0","2","0","0","13","10020191","0","0","10020189"
"0","0","10020191","0","0","2","66","0","6","10020192","0","0","10020190"
"10001","0","10020192","0","0","2","65","0","7","10020193","0","0","10020191"
"1","0","10020193","0","0","2","64","0","3","10020194","0","0","10020192"
"0","0","10020194","0","0","2","63","0","4","10020202","0","0","10020193"
"1","0","10020202","0","0","2","62","0","2","10020203","0","0","10020194"
"10001","0","10020203","0","0","2","61","0","7","10020450","0","0","10020202"
"2","0","10020234","0","0","2","36","0","2","10020235","0","0","10020476"
"10002","0","10020235","0","0","2","35","0","7","10020236","0","0","10020234"
"1","0","10020236","0","0","2","34","0","2","10020237","0","0","10020235"
"0","0","10020237","0","10020549","2","33","0","4","10020239","0","0","10020236"
"10001","0","10020239","0","0","2","32","0","7","10020253","0","0","10020237"
"0","0","10020253","0","0","2","31","0","6","10020254","0","0","10020239"
"0","0","10020254","0","0","2","30","0","12","10020255","0","0","10020253"
"2","0","10020255","0","0","2","29","10020555","3","10020256","0","0","10020254"
"10001","0","10020256","0","0","2","28","0","7","10020257","0","0","10020255"
"0","0","10020257","0","0","2","27","0","5","10020258","0","0","10020256"
"0","0","10020258","0","0","2","26","0","6","10020410","0","0","10020257"
"0","0","10020260","0","0","2","24","0","12","10020261","0","0","10020410"
"1","0","10020261","0","0","2","23","0","2","10020262","0","0","10020260"
"0","0","10020262","0","0","2","22","0","4","10020263","0","0","10020261"
"10002","0","10020263","0","0","2","21","0","7","10020264","0","0","10020262"
"4","0","10020264","0","0","2","20","0","14","10020265","0","0","10020263"
"0","0","10020265","0","0","2","19","0","12","10020266","0","0","10020264"
"10001","0","10020266","0","0","2","18","0","11","10020267","0","0","10020265"
"2","0","10020267","0","0","2","17","0","3","10020268","0","0","10020266"
"3","0","10020268","0","0","2","16","0","2","10020269","0","0","10020267"
"0","0","10020269","0","10020273","2","15","0","4","10020270","0","0","10020268"
"1","0","10020270","0","0","2","14","0","2","10020271","0","0","10020269"
"3","0","10020271","0","0","2","13","0","2","10020275","0","0","10020270"
"0","0","10020272","0","0","2","13","0","6","10020274","0","0","10020273"
"10001","0","10020273","0","0","2","14","0","7","10020272","0","0","10020269"
"5","0","10020274","0","0","2","12","0","14","10020276","0","0","10020272"
"2","0","10020275","0","0","2","12","0","3","10020276","0","0","10020271"
"10003","0","10020276","0","0","2","11","10020275","7","10020277","0","0","10020274"
"1","0","10020277","0","0","2","10","0","2","10020278","0","0","10020276"
"3","0","10020278","0","0","2","9","0","14","10020279","0","0","10020277"
"10001","0","10020279","0","0","2","8","0","7","10020280","0","0","10020278"
"0","0","10020280","0","0","2","7","0","6","10020281","0","0","10020279"
"2","0","10020281","0","0","2","6","0","2","10020282","0","0","10020280"
"10001","0","10020282","0","0","2","5","0","11","10020283","0","0","10020281"
"0","0","10020283","0","0","2","4","0","4","10020284","0","0","10020282"
"0","0","10020284","0","0","2","3","0","5","10020285","0","0","10020283"
"1","0","10020285","0","0","2","2","0","2","10020286","0","0","10020284"
"10003","0","10020286","0","0","2","1","0","7","10020287","0","0","10020285"
"0","0","10020287","0","0","2","0","0","13","10020288","0","0","10020286"
"10001","0","10020288","0","0","2","66","0","7","10020289","0","0","10020287"
"0","0","10020289","0","0","2","65","0","5","10020290","0","0","10020288"
"1","0","10020290","0","0","2","64","0","2","10020291","0","0","10020289"
"0","0","10020291","0","0","2","63","0","6","10020292","0","0","10020290"
"0","0","10020292","0","0","2","62","0","12","10020293","0","0","10020291"
"1","0","10020293","0","0","2","61","0","2","10020294","0","0","10020292"
"0","0","10020294","0","10020545","2","60","0","4","10020295","0","0","10020293"
"1","0","10020295","0","0","2","59","0","3","10020296","0","0","10020294"
"10001","0","10020296","0","0","2","58","0","7","10020419","0","0","10020295"
"0","0","10020331","0","0","2","45","0","12","10020336","0","0","10020431"
"3","0","10020336","0","0","2","44","0","14","10020337","0","0","10020331"
"2","0","10020337","0","0","2","43","0","2","10020338","0","0","10020336"
"10002","0","10020338","0","0","2","42","0","7","10020339","0","0","10020337"
"10001","0","10020339","0","0","2","41","0","11","10020412","0","0","10020338"
"2","0","10020341","0","0","2","39","0","2","10020342","0","0","10020412"
"0","0","10020342","0","0","2","38","0","4","10020343","0","0","10020341"
"1","0","10020343","0","0","2","37","0","3","10020344","0","0","10020342"
"1","0","10020344","0","0","2","36","0","2","10020345","0","0","10020343"
"0","0","10020345","0","0","2","35","0","12","10020346","0","0","10020344"
"0","0","10020346","0","0","2","34","0","6","10020347","0","0","10020345"
"1","0","10020347","0","0","2","33","0","2","10020348","0","0","10020346"
"3","0","10020348","0","0","2","32","0","14","10020349","0","0","10020347"
"0","0","10020349","0","10020350","2","31","0","4","10020351","0","0","10020348"
"3","0","10020350","0","0","2","32","0","3","10020352","0","0","10020349"
"10002","0","10020351","0","0","2","30","0","7","10020353","0","0","10020349"
"3","0","10020352","0","0","2","31","0","2","10020355","0","0","10020350"
"2","0","10020353","0","0","2","29","0","3","10020354","0","0","10020351"
"2","0","10020354","0","0","2","28","0","2","10020358","0","0","10020353"
"5","0","10020355","0","0","2","30","0","14","10020356","0","0","10020352"
"10003","0","10020356","0","0","2","29","0","7","10020357","0","0","10020355"
"3","0","10020357","0","0","2","28","0","3","10020358","0","0","10020356"
"0","0","10020358","0","0","2","27","10020357","6","10020359","0","0","10020354"
"0","0","10020359","0","0","2","26","0","5","10020360","0","0","10020358"
"0","0","10020360","0","0","2","25","0","4","10020361","0","0","10020359"
"3","0","10020361","0","0","2","24","0","2","10020362","0","0","10020360"
"10001","0","10020362","0","0","2","23","0","7","10020363","0","0","10020361"
"1","0","10020363","0","0","2","22","0","2","10020364","0","0","10020362"
"4","0","10020364","0","0","2","21","0","14","10020365","0","0","10020363"
"0","0","10020365","0","0","2","20","0","4","10020366","0","0","10020364"
"0","0","10020366","0","0","2","19","0","5","10020367","0","0","10020365"
"1","0","10020367","0","0","2","18","0","3","10020368","0","0","10020366"
"10001","0","10020368","0","0","2","17","0","11","10020369","0","0","10020367"
"1","0","10020369","0","0","2","16","0","2","10020370","0","0","10020368"
"0","0","10020370","0","10020437","2","15","0","4","10020440","0","0","10020369"
"3","0","10020382","0","0","2","4","0","3","10020383","0","0","10020449"
"0","0","10020383","0","0","2","3","0","6","10020384","0","0","10020382"
"2","0","10020384","0","0","2","2","0","2","10020385","0","0","10020383"
"1","0","10020385","0","0","2","1","0","2","10020386","0","0","10020384"
"0","0","10020386","0","0","2","0","0","13","10020387","0","0","10020385"
"0","0","10020387","0","0","2","66","0","6","10020388","0","0","10020386"
"0","0","10020388","0","0","2","65","0","4","10020389","0","0","10020387"
"2","0","10020389","0","0","2","64","0","3","10020390","0","0","10020388"
"0","0","10020390","0","0","2","63","0","12","10020002","0","0","10020389"
"1","10020582","10020404","0","0","2","6","10020581","2","10020405","0","0","10020079"
"3","0","10020405","0","0","2","5","0","3","10020406","0","0","10020404"
"10001","0","10020406","0","0","2","4","0","11","10020083","0","0","10020405"
"10001","0","10020407","0","0","2","60","0","7","10020094","0","0","10020092"
"2","0","10020408","0","0","2","30","0","3","10020150","0","0","10020148"
"2","0","10020410","0","0","2","25","0","3","10020260","0","0","10020258"
"2","0","10020412","0","0","2","40","0","3","10020341","0","0","10020339"
"0","0","10020419","0","0","2","57","0","6","10020420","0","0","10020296"
"10001","0","10020420","0","0","2","56","10020547","11","10020421","0","0","10020419"
"0","0","10020421","0","0","2","55","0","4","10020422","0","0","10020420"
"3","0","10020422","0","0","2","54","0","14","10020423","0","0","10020421"
"10001","0","10020423","0","10020426","2","53","0","7","10020424","0","0","10020422"
"10002","0","10020424","0","0","2","52","0","7","10020436","0","0","10020423"
"10003","0","10020425","0","0","2","51","0","7","10020427","0","0","10020426"
"2","0","10020426","0","0","2","52","0","3","10020425","0","0","10020423"
"3","0","10020427","0","0","2","50","0","3","10020428","0","0","10020425"
"0","0","10020428","0","0","2","49","0","4","10020429","0","0","10020427"
"10001","0","10020429","0","0","2","48","0","7","10020430","0","0","10020428"
"10001","0","10020430","0","0","2","47","0","11","10020431","0","0","10020429"
"0","0","10020431","0","0","2","46","10020432","6","10020331","0","0","10020430"
"0","0","10020432","0","0","2","47","0","4","10020431","0","0","10020433"
"1","0","10020433","0","0","2","48","0","2","10020432","0","0","10020434"
"0","0","10020434","0","0","2","49","0","12","10020433","0","0","10020435"
"3","0","10020435","0","0","2","50","0","2","10020434","0","0","10020436"
"3","0","10020436","0","0","2","51","0","3","10020435","0","0","10020424"
"3","0","10020437","0","0","2","16","0","2","10020438","0","0","10020370"
"6","0","10020438","0","0","2","15","0","14","10020439","0","0","10020437"
"10003","0","10020439","0","0","2","14","0","7","10020441","0","0","10020438"
"10002","0","10020440","0","0","2","14","0","7","10020441","0","0","10020370"
"1","0","10020441","0","0","2","13","10020440","3","10020442","0","0","10020439"
"3","0","10020442","0","0","2","12","0","14","10020443","0","0","10020441"
"0","0","10020443","0","0","2","11","0","6","10020444","0","0","10020442"
"10001","0","10020444","0","0","2","10","0","7","10020445","0","0","10020443"
"10001","0","10020445","0","0","2","9","0","11","10020446","0","0","10020444"
"1","0","10020446","0","0","2","8","0","2","10020447","0","0","10020445"
"5","0","10020447","0","0","2","7","0","14","10020448","0","0","10020446"
"0","0","10020448","0","0","2","6","0","5","10020449","0","0","10020447"
"10003","0","10020449","0","0","2","5","0","7","10020382","0","0","10020448"
"2","0","10020450","0","0","2","60","0","2","10020451","0","0","10020203"
"10001","0","10020451","0","0","2","59","0","11","10020452","0","0","10020450"
"3","0","10020452","0","0","2","58","0","14","10020453","0","0","10020451"
"0","0","10020453","0","0","2","57","0","5","10020454","0","0","10020452"
"1","0","10020454","0","0","2","56","0","3","10020455","0","0","10020453"
"10002","0","10020455","0","0","2","55","0","7","10020456","0","0","10020454"
"10001","0","10020456","0","10020458","2","54","0","11","10020457","0","0","10020455"
"1","0","10020457","0","0","2","53","0","3","10020460","0","0","10020456"
"0","0","10020458","0","0","2","53","0","4","10020459","0","0","10020456"
"2","0","10020459","0","0","2","52","0","2","10020463","0","0","10020458"
"0","0","10020460","0","0","2","52","0","12","10020461","0","0","10020457"
"4","0","10020461","0","0","2","51","0","14","10020462","0","0","10020460"
"0","0","10020462","0","0","2","50","10020463","5","10020464","0","0","10020461"
"3","0","10020463","0","0","2","51","0","3","10020462","0","0","10020459"
"3","0","10020464","0","0","2","49","0","14","10020465","0","0","10020462"
"10001","0","10020465","0","0","2","48","0","7","10020466","0","0","10020464"
"0","0","10020466","0","0","2","47","0","4","10020467","0","0","10020465"
"1","0","10020467","0","0","2","46","0","2","10020468","0","0","10020466"
"0","0","10020468","0","0","2","45","0","6","10020469","0","0","10020467"
"1","0","10020469","0","0","2","44","0","2","10020470","0","0","10020468"
"3","0","10020470","0","0","2","43","0","3","10020471","0","0","10020469"
"3","0","10020471","0","0","2","42","0","14","10020472","0","0","10020470"
"1","0","10020472","0","0","2","41","0","2","10020473","0","0","10020471"
"10001","0","10020473","0","0","2","40","0","11","10020474","0","0","10020472"
"0","0","10020474","0","0","2","39","0","4","10020475","0","0","10020473"
"10001","0","10020475","0","0","2","38","0","7","10020476","0","0","10020474"
"0","0","10020476","0","0","2","37","0","6","10020234","0","0","10020475"
"10003","0","10020477","0","0","2","14","0","7","10020478","0","0","10020169"
"1","0","10020478","0","0","2","13","0","2","10020479","0","0","10020477"
"2","0","10020479","0","0","2","12","0","3","10020177","0","0","10020478"
"1","0","10020480","0","10020556","2","20","0","2","10020559","0","0","10020158"
"0","0","10020491","0","0","2","57","0","6","10020492","0","0","10020101"
"10001","0","10020492","0","0","2","56","0","7","10020493","0","0","10020491"
"10001","0","10020493","0","0","2","55","0","11","10020494","0","0","10020492"
"3","0","10020494","0","0","2","54","0","14","10020495","0","0","10020493"
"0","0","10020495","0","0","2","53","0","5","10020496","0","0","10020494"
"1","0","10020496","0","0","2","52","0","3","10020497","0","0","10020495"
"2","0","10020497","0","0","2","51","0","2","10020498","0","0","10020496"
"4","0","10020498","0","0","2","50","0","14","10020499","0","0","10020497"
"0","0","10020499","0","0","2","49","0","6","10020500","0","0","10020498"
"0","0","10020500","0","0","2","48","0","4","10020501","0","0","10020499"
"10002","0","10020501","0","0","2","47","0","7","10020502","0","0","10020500"
"0","0","10020502","0","0","2","46","0","12","10020503","0","0","10020501"
"1","0","10020503","0","10020505","2","45","0","2","10020504","0","0","10020502"
"1","0","10020504","0","0","2","44","0","2","10020507","0","0","10020503"
"2","0","10020505","0","0","2","44","0","2","10020506","0","0","10020503"
"10001","0","10020506","0","0","2","43","0","11","10020508","0","0","10020505"
"10001","0","10020507","0","0","2","43","0","7","10020510","0","0","10020504"
"2","0","10020508","0","0","2","42","0","3","10020509","0","0","10020506"
"0","0","10020509","0","0","2","41","10020510","4","10020511","0","0","10020508"
"1","0","10020510","0","0","2","42","0","2","10020509","0","0","10020507"
"3","0","10020511","0","0","2","40","0","14","10020512","0","0","10020509"
"0","0","10020512","0","0","2","39","0","5","10020127","0","0","10020511"
"1","0","10020515","0","10020576","2","9","0","2","10020516","10020583","0","10020064"
