e20013123918d51900df2726b6b8f44829a8196201b350b27d13ba477ffbd0ac,cbd3ecdacf3e8608e5cc907fae0ecfda09c706547e03ecdf44e1935491b55f8f,c213c24b98526fe61d3f502d97b0a714edc17415a01ea3578f37f8cacaae2f3c,28e1f97bf363a9f0fb491970dcd96cd953264ec605b7475fcadede4e272d2277,8be3e72d1a57b7c73d35d3e356ecb3581488c4a5e6a91d907c7f2c41445531be,ed236b1a43bba180a82f0d7eb3610b55756952cea3ccee768302f259053f8527,1ced40f2d2564cc646e76faf292672a1357fbcce7b8ba69ae9fe3aace7b6687c,8c9b57c62ee8ac202452cf18eeb26a65b483a3f58112d6a3b2189c79f18b5bf4,d0c6e3b8589e263233fecd17791faaad470c9c3a1eeea78311d4b9ed630bcea4,b59de837ff2795248c13b38737d60f49b05ade1b3ed13f018888e8badb21891c,484fa687107180ec861f7e5d15a054a938eb2808f180f87c71191955da684fff,ba894f56f1d29560ff39c4ee3800324e2e7a020193d429a9f062b693ae473852,f99ec7dd622a9882c4261445c9055de3df95f471bb008d8afa4cc048d5abd76f,d6b5b2774e7222b2afdd25e4f7956d8b029a151cf58de96e295940c37df931a1,5ed586892e37274de3adb960aed460fa712f7c67306bd0cb7a2aeac33af14ec5,99e80cce0cc5647f93b26c39bb8e45454927fca76484aa42362e2429c5a6a732,9c4fcaeadead9a51bc74e4d944a082e0361810a0791c8bdc9903227094f61943,a7be5c9dc48bd30518c9dabae729e353a921270679fe5717cd814948c9700679,274dec9575e220b5bbb496367d3c3a2f1aa971e5ccf8499ba71773d4a3717b14,7a18bb6c01a0bdc3188c04a9b8c1eec54dcda822a08b6f2cc345c0f8cbffe498,26c7baf55224f5e19ad90e0177f8ccda721281b10fa4060de0b1bfe9d65a41fa,ac548d3ae7e9c609b356f144994e9a3bd48963f8ec0b2a0a19d959df333ab144,b6af98746d749360f88f0008682279023333db09f28e800bfa5594f1e9f692a7,d1d852f0a9a14b708fddb44bc85b3a122e231fdfb3271dbe961b9299b6c617e3,a98d7b7340d9452d63f4ce3ee83af8ae125094b500a3ba15d7c05bbd05f36645,f86be41a6f253aeb0e76f09b2062c2b0da46575b5ff169abef8cb71cb9d0c542,66d46e95cb3b84a7b333a25aacaeaaa845a43b8353515d42b883481e25c4397c,855405033089e12a841c5592a22346280ea92114fae83c38956efb2c1d3b9b60,4ed765dfb75a94e4fb5660594f5b9b6e26ba904c2e1980254b0878881ead78ee,e58d0b53b368e398c83251a59b9d91057405e295ddc701802076facd4170537c,f85aa855b1abe5e0fa10046a4866187bdc099129eebd14375f6be36bff0ec05d,8abb35a8eb8cf13c6a5191426bcd3b13942ebff9fc79c3e5ea3eb9f05cf262ca,f76b0ebe6225a1c5169714c48f2e38090ea4bcad76cf32b2f8f861ec8df97b6b,cc421b0ce27179728e29f654f604dd55d7c55bf2d8fe25c35884ce9b30bbfb02,af1a1162fb1dddd94cfcd3ea0f6c467fdfd585e28371ec8a84eda1b442d4f8fd,07ef1359add5170994538f04f667bbdb7013aabe8479bcc047ec26484610e988,7294ec5b7f39add7c3224f6cff8f4c19ac1c010ca5e7dc5f41c904483ddaba29,abf10052288929694da1614d5a19bc63a5e43e5bc00880338f4280aa25d9f7ef,ceb156b33ef097297740a9e49f8b2013da27993debff53d9a30818cf117b364a
"0","39.24","2.62","0","353.2","0","0","0","0","5.2","0","102001","10000","46.82","10","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31020","0","2.39","0","0","0","0","0","0","0.29"
"0","58.86","3.14","0","423.8","0","0","0","0","7.8","0","102001","20000","56.18","10","0.4","0","30","0","0","0","0","2","0","0","0","0","0","0","31020","0","2.86","0","0","0","0","0","0","0.43"
"0","78.48","3.66","0","494.5","0","0","0","0","10.4","0","102001","30000","65.54","10","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31020","0","3.34","0","0","0","0","0","0","0.58"
"0","98.1","4.19","0","565.1","0","0","0","0","13","0","102001","40000","74.91","10","0.67","0","120","0","0","0","0","4","0","0","0","0","0","0","31020","0","3.82","0","0","0","0","0","0","0.72"
"0","117.8","4.71","0","635.7","0","0","0","0","15.6","0","102001","50000","84.27","10","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31020","0","4.3","0","0","0","0","0","0","0.87"
"10","157","5.5","0","741.6","0","0","0","0","20.8","0","102001","0","1828.4","165","1.08","0","0","0","0","0","0","6","0","0","0","0","0","0","31020","0","5.02","0","0","0","0","10","0","1.16"
"0","47.58","2.73","0","428.3","0","0","0","0","4.85","0","102101","10000","43.63","5","0.32","0","15","0","0","0","0","1","0","0","0","0","0","0","31021","0","2.85","0","0","0","0","0","0","0.3"
"0","71.37","3.27","0","513.9","0","0","0","0","7.27","0","102101","20000","52.35","5","0.48","0","30","0","0","0","0","2","0","0","0","0","0","0","31021","0","3.42","0","0","0","0","0","0","0.45"
"0","95.16","3.82","0","599.6","0","0","0","0","9.7","0","102101","30000","61.08","5","0.64","0","100","0","0","0","0","3","0","0","0","0","0","0","31021","0","3.99","0","0","0","0","0","0","0.6"
"0","119","4.36","0","685.2","0","0","0","0","12.12","0","102101","40000","69.8","5","0.8","0","120","0","0","0","0","4","0","0","0","0","0","0","31021","0","4.56","0","0","0","0","0","0","0.75"
"0","142.8","4.91","0","770.9","0","0","0","0","14.55","0","102101","50000","78.53","5","0.96","0","150","0","0","0","0","5","0","0","0","0","0","0","31021","0","5.13","0","0","0","0","0","0","0.9"
"10","190.4","65.73","0","899.3","0","0","0","0","19.4","0","102101","0","341.7","5","1.28","0","0","0","0","0","0","6","0","0","0","0","0","0","31021","0","50.99","0","0","0","0","15","0","1.2"
"0","41.43","2.28","0","372.9","0","0","0","0","0","0","102201","10000","0","0","0.24","0","15","48.65","0","0","0","1","0","0","0","0","0","0","31022","0","2.16","0","5.41","0","0","0","0","0.25"
"0","62.14","2.73","0","447.5","0","0","0","0","0","0","102201","20000","0","0","0.36","0","30","58.38","0","0","0","2","0","0","0","0","0","0","31022","0","2.59","0","8.11","0","0","0","0","0.37"
"0","82.86","3.19","0","522.1","0","0","0","0","0","0","102201","30000","0","0","0.48","0","100","68.11","0","0","0","3","0","0","0","0","0","0","31022","0","3.02","0","10.82","0","0","0","0","0.5"
"0","103.6","3.64","0","596.6","0","0","0","0","0","0","102201","40000","0","0","0.6","0","120","77.84","0","0","0","4","0","0","0","0","0","0","31022","0","3.45","0","13.52","0","0","0","0","0.62"
"0","124.3","4.1","0","671.2","0","0","0","0","0","0","102201","50000","0","0","0.72","0","150","87.57","0","0","0","5","0","0","0","0","0","0","31022","0","3.88","0","16.23","0","0","0","0","0.75"
"10","165.8","4.79","0","783","0","0","0","0","0","0","102201","0","0","0","0.96","0","0","1692.2","0","0","0","6","0","0","0","65","0","0","31022","0","4.54","0","21.64","0","0","0","0","1"
"0","43.52","2.85","0","391.7","0","0","0","0","5.56","0","102301","10000","50.01","10","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31023","0","2.39","0","0","0","0","0","0","0.32"
"0","65.28","3.42","0","470","0","0","0","0","8.34","0","102301","20000","60.01","10","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31023","0","2.87","0","0","0","0","0","0","0.48"
"0","87.04","3.99","0","548.4","0","0","0","0","11.12","0","102301","30000","70.01","10","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31023","0","3.35","0","0","0","0","0","0","0.64"
"0","108.8","4.56","0","626.7","0","0","0","0","13.9","0","102301","40000","80.02","10","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31023","0","3.82","0","0","0","0","0","0","0.8"
"0","130.6","5.13","0","705.1","0","0","0","0","16.68","0","102301","50000","90.02","10","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31023","0","4.3","0","0","0","0","0","0","0.96"
"10","174.1","85.99","0","822.6","0","0","0","0","22.24","0","102301","0","205.1","10","1.08","0","0","0","0","0","0","6","0","0","0","0","0","0","31023","0","85.02","0","0","0","0","0","0","1.28"
"0","38.68","2.28","0","348.2","0","0","0","0","0","0","102501","10000","0","0","0.24","0","15","39.19","0","0","0","1","0","0","0","0","0","0","31025","0","2.16","0","4.35","0","0","0","0","0.25"
"0","58.02","2.73","0","417.8","0","0","0","0","0","0","102501","20000","0","0","0.36","0","30","47.02","0","0","0","2","0","0","0","0","0","0","31025","0","2.59","0","6.52","0","0","0","0","0.37"
"0","77.36","3.19","0","487.5","0","0","0","0","0","0","102501","30000","0","0","0.48","0","100","54.86","0","0","0","3","0","0","0","0","0","0","31025","0","3.02","0","8.7","0","0","0","0","0.5"
"0","96.7","3.64","0","557.1","0","0","0","0","0","0","102501","40000","0","0","0.6","0","120","62.7","0","0","0","4","0","0","0","0","0","0","31025","0","3.45","0","10.87","0","0","0","0","0.62"
"0","116.1","4.1","0","626.7","0","0","0","0","0","0","102501","50000","0","0","0.72","0","150","70.54","0","0","0","5","0","0","0","0","0","0","31025","0","3.88","0","13.05","0","0","0","0","0.75"
"5","154.8","4.79","0","731.1","0","0","0","0","0","0","102501","0","0","0","0.96","0","0","1822.3","0","0","0","6","0","0","0","90","0","0","31025","0","4.54","0","17.4","0","0","0","2","1"
"0","40.89","2.28","0","368","0","0","0","0","5.22","0","102601","10000","46.94","10","0.29","0","15","0","0","0","0","1","0","0","0","0","0","0","31026","0","2.62","0","0","0","0","0","0","0.25"
"0","61.34","2.74","0","441.6","0","0","0","0","7.83","0","102601","20000","56.33","10","0.44","0","30","0","0","0","0","2","0","0","0","0","0","0","31026","0","3.14","0","0","0","0","0","0","0.38"
"0","81.78","3.19","0","515.2","0","0","0","0","10.44","0","102601","30000","65.72","10","0.58","0","100","0","0","0","0","3","0","0","0","0","0","0","31026","0","3.67","0","0","0","0","0","0","0.5"
"0","102.3","3.65","0","588.8","0","0","0","0","13.05","0","102601","40000","75.1","10","0.73","0","120","0","0","0","0","4","0","0","0","0","0","0","31026","0","4.19","0","0","0","0","0","0","0.63"
"0","122.7","4.1","0","662.4","0","0","0","0","15.66","0","102601","50000","84.49","10","0.87","0","150","0","0","0","0","5","0","0","0","0","0","0","31026","0","4.72","0","0","0","0","0","0","0.75"
"10","163.6","4.79","30","772.8","0","0","0","0","20.88","0","102601","0","1148.6","10","1.16","0","0","0","0","0","0","6","0","0","0","0","0","0","31026","0","35.5","0","0","0","0","0","0","1"
"0","39.46","2.62","0","355.1","0","0","0","0","5.92","0","102701","10000","53.32","10","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31027","0","2.39","0","0","0","0","0","0","0.29"
"0","59.19","3.14","0","426.2","0","0","0","0","8.88","0","102701","20000","63.98","15","0.4","0","30","0","0","0","0","2","0","0","0","0","0","0","31027","0","2.86","0","0","0","0","0","0","0.43"
"0","78.92","3.66","0","497.2","0","0","0","0","11.84","0","102701","30000","74.64","15","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31027","0","3.34","0","0","0","0","0","0","0.58"
"0","98.65","4.19","0","568.2","0","0","0","0","14.8","0","102701","40000","85.31","15","0.67","0","120","0","0","0","0","4","0","0","0","0","0","0","31027","0","3.82","0","0","0","0","0","0","0.72"
"0","118.4","4.71","0","639.2","0","0","0","0","17.76","0","102701","50000","95.97","15","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31027","0","4.3","0","0","0","0","0","0","0.87"
"5","157.9","5.5","0","745.7","0","0","0","0","24.56","0","102701","0","1896.1","215","1.08","0","0","0","0","0","0","6","0","0","0","0","0","0","31027","0","5.02","0","0","0","0","0","2","1.16"
"0","41.43","2.05","0","372.9","0","0","0","0","5.44","0","102801","10000","48.99","10","0.22","0","15","0","0","0","0","1","0","0","0","0","0","0","31028","0","1.94","0","0","0","0","0","0","0.23"
"0","62.14","2.46","0","447.5","0","0","0","0","8.16","0","102801","20000","58.78","10","0.33","0","30","0","0","0","0","2","0","0","0","0","0","0","31028","0","2.32","0","0","0","0","0","0","0.34"
"0","82.86","2.87","0","522.1","0","0","0","0","10.88","0","102801","30000","68.58","10","0.44","0","100","0","0","0","0","3","0","0","0","0","0","0","31028","0","2.71","0","0","0","0","0","0","0.46"
"0","103.6","3.28","0","596.6","0","0","0","0","13.6","0","102801","40000","78.38","10","0.55","0","120","0","0","0","0","4","0","0","0","0","0","0","31028","0","3.1","0","0","0","0","0","0","0.57"
"0","124.3","3.69","0","671.2","0","0","0","0","16.32","0","102801","50000","88.18","10","0.66","0","150","0","0","0","0","5","0","0","0","0","0","0","31028","0","3.49","0","0","0","0","0","0","0.69"
"10","165.8","19.31","0","3283","0","0","0","0","21.76","0","102801","0","1602.9","10","0.88","0","0","0","0","0","0","6","0","0","0","0","0","0","31028","0","19.07","0","0","0","0","0","2","0.92"
"0","49.32","3.19","0","443.9","0","0","0","0","4.41","0","102901","10000","39.65","10","0.32","0","15","0","0","0","0","1","0","0","0","0","0","0","31029","0","2.85","0","0","0","0","0","0","0.35"
"0","73.98","3.82","0","532.7","0","0","0","0","6.61","0","102901","20000","47.58","10","0.48","0","30","0","0","0","0","2","0","0","0","0","0","0","31029","0","3.42","0","0","0","0","0","0","0.52"
"0","98.64","4.46","0","621.4","0","0","0","0","8.82","0","102901","30000","55.51","10","0.64","0","100","0","0","0","0","3","0","0","0","0","0","0","31029","0","3.99","0","0","0","0","0","0","0.7"
"0","123.3","5.1","0","710.2","0","0","0","0","11.02","0","102901","40000","63.44","10","0.8","0","120","0","0","0","0","4","0","0","0","0","0","0","31029","0","4.56","0","0","0","0","0","0","0.87"
"0","148","5.74","0","799","0","0","0","0","13.23","0","102901","50000","71.37","10","0.96","0","150","0","0","0","0","5","0","0","0","0","0","0","31029","0","5.13","0","0","0","0","0","0","1.05"
"5","176.4","82.99","0","3333.5","0","0","0","0","21.16","0","102901","0","100","20","1","0","0","0","0","0","0","6","0","0","0","0","0","0","31029","0","81.79","0","0","0","0","20","0","1.28"
"0","38.15","2.62","0","343.4","0","0","0","0","5.33","0","103001","10000","47.96","10","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31030","0","2.39","0","0","0","0","0","0","0.29"
"0","57.22","3.14","0","412.1","0","0","0","0","7.99","0","103001","20000","57.55","10","0.4","0","30","0","0","0","0","2","0","0","0","0","0","0","31030","0","2.86","0","0","0","0","0","0","0.43"
"0","76.3","3.66","0","480.8","0","0","0","0","10.66","0","103001","30000","67.14","10","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31030","0","3.34","0","0","0","0","0","0","0.58"
"0","95.37","4.19","0","549.4","0","0","0","0","13.32","0","103001","40000","76.73","10","0.67","0","120","0","0","0","0","4","0","0","0","0","0","0","31030","0","3.82","0","0","0","0","0","0","0.72"
"0","114.5","4.71","0","618.1","0","0","0","0","15.99","0","103001","50000","86.32","10","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31030","0","4.3","0","0","0","0","0","0","0.87"
"10","152.6","5.5","0","721.1","0","0","0","0","21.32","0","103001","0","1830.8","155","1.08","0","0","0","0","0","0","6","0","0","0","0","0","0","31030","0","5.02","0","0","0","0","15","0","1.16"
"0","40.34","2.51","0","363.1","0","0","0","0","5.2","0","103101","10000","46.82","10","0.25","0","15","0","0","0","0","1","0","0","0","0","0","0","31031","0","2.28","0","0","0","0","0","0","0.28"
"0","60.51","3.01","0","435.7","0","0","0","0","7.8","0","103101","20000","56.18","10","0.37","0","30","0","0","0","0","2","0","0","0","0","0","0","31031","0","2.73","0","0","0","0","0","0","0.42"
"0","80.68","3.51","0","508.4","0","0","0","0","10.4","0","103101","30000","65.54","10","0.5","0","100","0","0","0","0","3","0","0","0","0","0","0","31031","0","3.19","0","0","0","0","0","0","0.56"
"0","100.9","4.01","0","581","0","0","0","0","13","0","103101","40000","74.91","10","0.62","0","120","0","0","0","0","4","0","0","0","0","0","0","31031","0","3.64","0","0","0","0","0","0","0.7"
"0","121.1","4.51","0","653.6","0","0","0","0","15.6","0","103101","50000","84.27","10","0.75","0","150","0","0","0","0","5","0","0","0","0","0","0","31031","0","4.1","0","0","0","0","0","0","0.84"
"10","161.4","20.27","0","3262.5","0","0","0","0","20.8","0","103101","0","1598.4","10","1","0","0","0","0","0","0","6","0","0","0","0","0","0","31031","0","19.79","0","0","0","0","0","2","1.12"
"0","41.77","2.73","0","376","0","0","0","0","5.54","0","103201","10000","49.9","15","0.28","0","15","0","0","0","0","1","0","0","0","0","0","0","31032","0","2.51","0","0","0","0","0","0","0.3"
"0","62.65","3.27","0","451.2","0","0","0","0","8.31","0","103201","20000","59.88","15","0.42","0","30","0","0","0","0","2","0","0","0","0","0","0","31032","0","3.01","0","0","0","0","0","0","0.45"
"0","83.54","3.82","0","526.4","0","0","0","0","11.08","0","103201","30000","69.86","15","0.56","0","100","0","0","0","0","3","0","0","0","0","0","0","31032","0","3.51","0","0","0","0","0","0","0.6"
"0","104.5","4.36","0","601.6","0","0","0","0","13.85","0","103201","40000","79.84","15","0.7","0","120","0","0","0","0","4","0","0","0","0","0","0","31032","0","4.01","0","0","0","0","0","0","0.75"
"0","125.4","4.91","0","676.8","0","0","0","0","16.62","0","103201","50000","89.82","15","0.84","0","150","0","0","0","0","5","0","0","0","0","0","0","31032","0","4.51","0","0","0","0","0","0","0.9"
"5","167.1","30.73","0","789.5","0","0","0","0","22.16","0","103201","0","1994.8","15","1.12","0","0","0","0","0","0","6","0","0","0","0","0","0","31032","0","30.27","0","0","0","0","0","2","1.2"
"0","41.43","2.62","0","372.9","0","0","0","0","4.97","0","103301","10000","44.77","10","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31033","0","2.39","0","0","0","0","0","0","0.29"
"0","62.14","3.14","0","447.5","0","0","0","0","7.45","0","103301","20000","53.72","10","0.4","0","30","0","0","0","0","2","0","0","0","0","0","0","31033","0","2.86","0","0","0","0","0","0","0.43"
"0","82.86","3.66","0","522.1","0","0","0","0","9.94","0","103301","30000","62.67","10","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31033","0","3.34","0","0","0","0","0","0","0.58"
"0","103.6","4.19","0","596.6","0","0","0","0","12.42","0","103301","40000","71.63","10","0.67","0","120","0","0","0","0","4","0","0","0","0","0","0","31033","0","3.82","0","0","0","0","0","0","0.72"
"0","124.3","4.71","0","671.2","0","0","0","0","14.91","0","103301","50000","80.58","10","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31033","0","4.3","0","0","0","0","0","0","0.87"
"5","165.8","88.5","0","783","0","0","0","0","19.88","0","103301","0","294.1","10","1.08","0","0","0","0","0","0","6","0","0","0","0","0","0","31033","0","88.02","0","0","0","0","25","0","1.16"
"0","41.43","2.28","0","372.9","0","0","0","0","4.85","0","103401","10000","43.63","10","0.32","0","15","0","0","0","0","1","0","0","0","0","0","0","31034","0","2.85","0","0","0","0","0","0","0.25"
"0","62.14","2.73","0","447.5","0","0","0","0","7.27","0","103401","20000","52.35","10","0.48","0","30","0","0","0","0","2","0","0","0","0","0","0","31034","0","3.42","0","0","0","0","0","0","0.37"
"0","82.86","3.19","0","522.1","0","0","0","0","9.7","0","103401","30000","61.08","10","0.64","0","100","0","0","0","0","3","0","0","0","0","0","0","31034","0","3.99","0","0","0","0","0","0","0.5"
"0","103.6","3.64","0","596.6","0","0","0","0","12.12","0","103401","40000","69.8","10","0.8","0","120","0","0","0","0","4","0","0","0","0","0","0","31034","0","4.56","0","0","0","0","0","0","0.62"
"0","124.3","4.1","0","671.2","0","0","0","0","14.55","0","103401","50000","78.53","10","0.96","0","150","0","0","0","0","5","0","0","0","0","0","0","31034","0","5.13","0","0","0","0","0","0","0.75"
"0","165.8","4.79","30","783","0","0","0","0","19.4","0","103401","0","551.7","10","1.28","0","0","0","0","0","0","6","0","0","0","0","0","0","31034","0","35.99","0","0","0","0","0","0","1"
"0","36.75","2.28","0","330.8","0","0","0","0","0","0","103601","10000","0","0","0.22","0","15","42.15","0","0","0","1","0","0","0","0","0","0","31036","0","1.94","0","4.68","0","0","0","0","0.25"
"0","55.12","2.73","0","396.9","0","0","0","0","0","0","103601","20000","0","0","0.33","0","30","50.58","0","0","0","2","0","0","0","0","0","0","31036","0","2.32","0","7.02","0","0","0","0","0.37"
"0","73.5","3.19","0","463","0","0","0","0","0","0","103601","30000","0","0","0.44","0","100","59.01","0","0","0","3","0","0","0","0","0","0","31036","0","2.71","0","9.36","0","0","0","0","0.5"
"0","91.87","3.64","0","529.2","0","0","0","0","0","0","103601","40000","0","0","0.55","0","120","67.44","0","0","0","4","0","0","0","0","0","0","31036","0","3.1","0","11.7","0","0","0","0","0.62"
"0","110.3","4.1","0","595.3","0","0","0","0","0","0","103601","50000","0","0","0.66","0","150","75.87","0","0","0","5","0","0","0","0","0","0","31036","0","3.49","0","14.04","0","0","0","0","0.75"
"5","147","4.79","0","694.5","0","0","0","0","0","0","103601","0","0","0","0.88","0","0","1828.6","0","0","0","6","0","0","0","90","0","0","31036","0","4.07","0","18.72","0","0","0","2","1"
"0","38.29","2.62","0","344.6","0","0","0","0","6.27","0","103701","10000","56.39","15","0.27","0","15","0","0","0","0","1","0","0","0","0","0","0","31037","0","2.39","0","0","0","0","0","0","0.29"
"0","57.44","3.14","0","413.5","0","0","0","0","9.41","0","103701","20000","67.67","15","0.41","0","30","0","0","0","0","2","0","0","0","0","0","0","31037","0","2.87","0","0","0","0","0","0","0.44"
"0","76.58","3.67","0","482.4","0","0","0","0","12.54","0","103701","30000","78.95","15","0.54","0","100","0","0","0","0","3","0","0","0","0","0","0","31037","0","3.35","0","0","0","0","0","0","0.58"
"0","95.73","4.19","0","551.4","0","0","0","0","15.68","0","103701","40000","90.22","15","0.68","0","120","0","0","0","0","4","0","0","0","0","0","0","31037","0","3.82","0","0","0","0","0","0","0.73"
"0","114.9","4.72","0","620.3","0","0","0","0","18.81","0","103701","50000","101.5","15","0.81","0","150","0","0","0","0","5","0","0","0","0","0","0","31037","0","4.3","0","0","0","0","0","0","0.87"
"5","153.2","5.5","0","723.7","0","0","0","0","25.08","0","103701","0","2428.5","115","1.08","0","0","0","0","0","0","6","0","0","0","0","0","0","31037","0","5.02","0","0","0","0","0","2","1.16"
"0","31.91","2.05","0","287.2","0","0","0","0","5.13","0","103801","10000","46.14","5","0.24","0","15","0","0","0","0","1","0","0","0","0","0","0","31038","0","2.16","0","0","0","0","0","0","0.23"
"0","47.86","2.46","0","344.7","0","0","0","0","7.69","0","103801","20000","55.36","5","0.36","0","30","0","0","0","0","2","0","0","0","0","0","0","31038","0","2.59","0","0","0","0","0","0","0.34"
"0","63.82","2.87","0","402.1","0","0","0","0","10.26","0","103801","30000","64.59","5","0.48","0","100","0","0","0","0","3","0","0","0","0","0","0","31038","0","3.02","0","0","0","0","0","0","0.46"
"0","79.77","3.28","0","459.6","0","0","0","0","12.82","0","103801","40000","73.82","5","0.6","0","120","0","0","0","0","4","0","0","0","0","0","0","31038","0","3.45","0","0","0","0","0","0","0.57"
"0","95.73","3.69","0","517","0","0","0","0","15.39","0","103801","50000","83.05","5","0.72","0","150","0","0","0","0","5","0","0","0","0","0","0","31038","0","3.88","0","0","0","0","0","0","0.69"
"5","125.4","87.31","0","592.2","0","0","0","0","20.52","0","103801","0","1976.9","5","0.92","0","0","0","0","0","0","6","0","0","0","0","0","0","31038","0","87.31","0","0","0","0","0","0","0.92"
"0","36.75","2.73","0","330.8","0","0","0","0","4.48","0","104001","10000","40.33","5","0.19","0","15","0","0","0","0","1","0","0","0","0","0","0","31040","0","1.71","0","0","0","0","0","0","0.3"
"0","55.12","3.27","0","396.9","0","0","0","0","6.72","0","104001","20000","48.39","5","0.28","0","30","0","0","0","0","2","0","0","0","0","0","0","31040","0","2.05","0","0","0","0","0","0","0.45"
"0","73.5","3.82","0","463","0","0","0","0","8.96","0","104001","30000","56.46","5","0.38","0","100","0","0","0","0","3","0","0","0","0","0","0","31040","0","2.39","0","0","0","0","0","0","0.6"
"0","91.87","4.36","0","529.2","0","0","0","0","11.2","0","104001","40000","64.52","5","0.47","0","120","0","0","0","0","4","0","0","0","0","0","0","31040","0","2.73","0","0","0","0","0","0","0.75"
"0","110.3","4.91","0","595.3","0","0","0","0","13.44","0","104001","50000","72.59","5","0.57","0","150","0","0","0","0","5","0","0","0","0","0","0","31040","0","3.07","0","0","0","0","0","0","0.9"
"0","147","70.73","0","694.5","0","0","0","0","17.92","0","104001","0","684.7","5","0.76","0","0","0","0","0","0","6","0","0","0","0","0","0","31040","0","98.59","0","0","0","0","25","0","1.2"
