21ee11d2b08f312fca3c948a9967ae8db8832f64d68150bbab49ce2cb807c9e3,47a6dc4701bf93c5c6f39f6e4e503da029f2bfab362f765d09711999b06ab169,259b749438990a290ff8eba7048fe84c5718fa167dfecbb5d4e5f857a2a94b8d,babcaa3163c34b17fa6f607796b3e4702879a0e5307bdf41d9b9ecdb54155932,857e8ee1c806dd91ab2a69583ab4547593aeed2e3fd3786e3cffe08685b02fd5,649cf31ffa54b458f3182c6bb4916966bfb02e7933018d54876476f99355c629,b400c37eb7e9cdd2f1bff3fa92d86b6e11c87380153b80f6f863f454eb8f95bf,f5a859b828d5183cf3bf2ad2f404237470e3682fd191e294a11ce34cae2b4f5d,4c063902401c69b9540cd0f24450124b95f8b8e8e4e4ad056a66b8ec6bbd7d7d,1647cb030d696c91be547715223123fdaa2bc10151393e3e8735d90311fb6f8c,ecc6812758b34d3210cd7757be48e766bfebdacb131ff5b6f4f922e40eec6876,0b614ab7d7d52b3324accb0212bd1bdc27d5588fd9a0fa9ccda5d7a45341bdde
"254","13","0","2019/11/30 12:00:00","1003","111501","2019/12/14 20:59:59","0","10029","0","0","5029410"
"255","15","0","2019/11/30 12:00:00","1003","111501","2019/12/14 20:59:59","0","10029","0","0","5029411"
"256","108501","0","2019/12/16 12:00:00","1004","108501","2019/12/23 20:59:59","0","10030","0","0","5009401"
"257","1003003","0","2019/12/16 12:00:00","1002","108401","2019/12/23 20:59:59","0","10030","1","0","5009402"
"258","10","0","2019/12/16 12:00:00","1001","108601","2019/12/23 20:59:59","0","10030","0","0","5009403"
"259","20","0","2019/12/16 12:00:00","1001","108501","2019/12/23 20:59:59","0","10030","0","0","5009404"
"260","30","0","2019/12/16 12:00:00","1001","108401","2019/12/23 20:59:59","0","10030","0","0","5009405"
"261","2","0","2019/12/16 12:00:00","1003","108601","2019/12/23 20:59:59","0","10030","0","0","5009406"
"262","3","0","2019/12/16 12:00:00","1003","108601","2019/12/23 20:59:59","0","10030","0","0","5009407"
"263","4","0","2019/12/16 12:00:00","1003","108501","2019/12/23 20:59:59","0","10030","0","0","5009408"
"264","5","0","2019/12/16 12:00:00","1003","108501","2019/12/23 20:59:59","0","10030","0","0","5009409"
"265","6","0","2019/12/16 12:00:00","1003","108401","2019/12/23 20:59:59","0","10030","0","0","5009410"
"266","8","0","2019/12/16 12:00:00","1003","108401","2019/12/23 20:59:59","0","10030","0","0","5009411"
"267","112101","0","2019/12/31 12:00:00","1004","112101","2020/01/15 20:59:59","0","10031","0","0","5031401"
"268","1003103","0","2019/12/31 12:00:00","1002","112001","2020/01/15 20:59:59","0","10031","1","0","5031402"
"269","10","0","2019/12/31 12:00:00","1001","111901","2020/01/15 20:59:59","0","10031","0","0","5031403"
"270","20","0","2019/12/31 12:00:00","1001","112001","2020/01/15 20:59:59","0","10031","0","0","5031404"
"271","30","0","2019/12/31 12:00:00","1001","111801","2020/01/15 20:59:59","0","10031","0","0","5031405"
"272","2","0","2019/12/31 12:00:00","1003","111801","2020/01/15 20:59:59","0","10031","0","0","5031406"
"273","4","0","2019/12/31 12:00:00","1003","112001","2020/01/15 20:59:59","0","10031","0","0","5031407"
"274","7","0","2019/12/31 12:00:00","1003","111901","2020/01/15 20:59:59","0","10031","0","0","5031408"
"275","10","0","2019/12/31 12:00:00","1003","112101","2020/01/15 20:59:59","0","10031","0","0","5031409"
"276","13","0","2019/12/31 12:00:00","1003","112101","2020/01/15 20:59:59","0","10031","0","0","5031410"
"277","15","0","2019/12/31 12:00:00","1003","112101","2020/01/15 20:59:59","0","10031","0","0","5031411"
"278","112301","0","2020/01/31 12:00:00","1004","112301","2020/02/13 20:59:59","0","10033","0","0","5033401"
"279","1003303","0","2020/01/31 12:00:00","1002","112201","2020/02/13 20:59:59","0","10033","1","0","5033402"
"280","10","0","2020/01/31 12:00:00","1001","112201","2020/02/13 20:59:59","0","10033","0","0","5033403"
"281","20","0","2020/01/31 12:00:00","1001","112301","2020/02/13 20:59:59","0","10033","0","0","5033404"
"282","30","0","2020/01/31 12:00:00","1001","112301","2020/02/13 20:59:59","0","10033","0","0","5033405"
"283","2","0","2020/01/31 12:00:00","1003","112201","2020/02/13 20:59:59","0","10033","0","0","5033406"
"284","4","0","2020/01/31 12:00:00","1003","112301","2020/02/13 20:59:59","0","10033","0","0","5033407"
"285","7","0","2020/01/31 12:00:00","1003","112201","2020/02/13 20:59:59","0","10033","0","0","5033408"
"286","10","0","2020/01/31 12:00:00","1003","112301","2020/02/13 20:59:59","0","10033","0","0","5033409"
"287","13","0","2020/01/31 12:00:00","1003","112201","2020/02/13 20:59:59","0","10033","0","0","5033410"
"288","14","0","2020/01/31 12:00:00","1003","112201","2020/02/13 20:59:59","0","10033","0","0","5033411"
"299","108901","0","2020/01/17 12:00:00","1004","108901","2020/01/24 20:59:59","0","10032","0","0","5010401"
"300","1003203","0","2020/01/17 12:00:00","1002","108801","2020/01/24 20:59:59","0","10032","1","0","5010402"
"301","10","0","2020/01/17 12:00:00","1001","108901","2020/01/24 20:59:59","0","10032","0","0","5010403"
"302","20","0","2020/01/17 12:00:00","1001","108701","2020/01/24 20:59:59","0","10032","0","0","5010404"
"303","30","0","2020/01/17 12:00:00","1001","108801","2020/01/24 20:59:59","0","10032","0","0","5010405"
"304","2","0","2020/01/17 12:00:00","1003","108801","2020/01/24 20:59:59","0","10032","0","0","5010406"
"305","3","0","2020/01/17 12:00:00","1003","108901","2020/01/24 20:59:59","0","10032","0","0","5010407"
"306","4","0","2020/01/17 12:00:00","1003","108701","2020/01/24 20:59:59","0","10032","0","0","5010408"
"307","5","0","2020/01/17 12:00:00","1003","108901","2020/01/24 20:59:59","0","10032","0","0","5010409"
"308","6","0","2020/01/17 12:00:00","1003","108801","2020/01/24 20:59:59","0","10032","0","0","5010410"
"309","8","0","2020/01/17 12:00:00","1003","108701","2020/01/24 20:59:59","0","10032","0","0","5010411"
"310","112601","0","2020/02/29 12:00:00","1004","112601","2020/03/21 20:59:59","0","10035","0","0","5035401"
"311","1003503","0","2020/02/29 12:00:00","1002","112601","2020/03/21 20:59:59","0","10035","1","0","5035402"
"312","10","0","2020/02/29 12:00:00","1001","112601","2020/03/21 20:59:59","0","10035","0","0","5035403"
"313","20","0","2020/02/29 12:00:00","1001","112501","2020/03/21 20:59:59","0","10035","0","0","5035404"
"314","30","0","2020/02/29 12:00:00","1001","112401","2020/03/21 20:59:59","0","10035","0","0","5035405"
"315","2","0","2020/02/29 12:00:00","1003","112401","2020/03/21 20:59:59","0","10035","0","0","5035406"
"316","4","0","2020/02/29 12:00:00","1003","112501","2020/03/21 20:59:59","0","10035","0","0","5035407"
"317","7","0","2020/02/29 12:00:00","1003","112601","2020/03/21 20:59:59","0","10035","0","0","5035408"
"318","1003603","0","2020/03/12 15:00:00","1002","112501","2020/03/21 20:59:59","0","10036","1","0","5036402"
"319","10","0","2020/03/12 15:00:00","1001","112601","2020/03/21 20:59:59","0","10036","0","0","5036403"
"320","20","0","2020/03/12 15:00:00","1001","112501","2020/03/21 20:59:59","0","10036","0","0","5036404"
"321","30","0","2020/03/12 15:00:00","1001","112401","2020/03/21 20:59:59","0","10036","0","0","5036405"
"322","14","0","2020/03/12 15:00:00","1003","112401","2020/03/21 20:59:59","0","10036","0","0","5036406"
"323","16","0","2020/03/12 15:00:00","1003","112501","2020/03/21 20:59:59","0","10036","0","0","5036407"
"324","19","0","2020/03/12 15:00:00","1003","112601","2020/03/21 20:59:59","0","10036","0","0","5036408"
"327","22","0","2020/03/12 15:00:00","1003","112401","2020/03/21 20:59:59","0","10036","0","0","5036411"
"332","109001","0","2020/02/15 12:00:00","1004","109001","2020/02/22 20:59:59","0","10034","0","0","5011401"
"333","1003403","0","2020/02/15 12:00:00","1002","101101","2020/02/22 20:59:59","0","10034","1","0","5011402"
"334","10","0","2020/02/15 12:00:00","1001","101101","2020/02/22 20:59:59","0","10034","0","0","5011403"
"335","20","0","2020/02/15 12:00:00","1001","109101","2020/02/22 20:59:59","0","10034","0","0","5011404"
"336","30","0","2020/02/15 12:00:00","1001","109001","2020/02/22 20:59:59","0","10034","0","0","5011405"
"337","2","0","2020/02/15 12:00:00","1003","109101","2020/02/22 20:59:59","0","10034","0","0","5011406"
"338","3","0","2020/02/15 12:00:00","1003","109001","2020/02/22 20:59:59","0","10034","0","0","5011407"
"339","4","0","2020/02/15 12:00:00","1003","109101","2020/02/22 20:59:59","0","10034","0","0","5011408"
"340","5","0","2020/02/15 12:00:00","1003","109001","2020/02/22 20:59:59","0","10034","0","0","5011409"
"341","6","0","2020/02/15 12:00:00","1003","101101","2020/02/22 20:59:59","0","10034","0","0","5011410"
"342","8","0","2020/02/15 12:00:00","1003","109101","2020/02/22 20:59:59","0","10034","0","0","5011411"
"10037001","1003703","0","2020/03/17 12:00:00","1002","101401","2020/03/24 20:59:59","0","10037","1","0","5012402"
"10037002","10","0","2020/03/17 12:00:00","1001","105501","2020/03/24 20:59:59","0","10037","0","0","5012403"
"10037003","20","0","2020/03/17 12:00:00","1001","101401","2020/03/24 20:59:59","0","10037","0","0","5012404"
"10037004","30","0","2020/03/17 12:00:00","1001","101401","2020/03/24 20:59:59","0","10037","0","0","5012405"
"10037005","2","0","2020/03/17 12:00:00","1003","101401","2020/03/24 20:59:59","0","10037","0","0","5012406"
"10037006","3","0","2020/03/17 12:00:00","1003","101401","2020/03/24 20:59:59","0","10037","0","0","5012407"
"10037007","4","0","2020/03/17 12:00:00","1003","101401","2020/03/24 20:59:59","0","10037","0","0","5012408"
"10037008","5","0","2020/03/17 12:00:00","1003","105501","2020/03/24 20:59:59","0","10037","0","0","5012409"
"10037009","6","0","2020/03/17 12:00:00","1003","105501","2020/03/24 20:59:59","0","10037","0","0","5012410"
"10037010","8","0","2020/03/17 12:00:00","1003","101401","2020/03/24 20:59:59","0","10037","0","0","5012411"
"10038001","1003803","0","2020/03/31 12:00:00","1002","110801","2020/04/14 20:59:59","0","10038","1","0","5038402"
"10038002","10","0","2020/03/31 12:00:00","1001","110901","2020/04/14 20:59:59","0","10038","0","0","5038403"
"10038003","20","0","2020/03/31 12:00:00","1001","111001","2020/04/14 20:59:59","0","10038","0","0","5038404"
"10038004","30","0","2020/03/31 12:00:00","1001","110801","2020/04/14 20:59:59","0","10038","0","0","5038405"
"10038005","2","0","2020/03/31 12:00:00","1003","111001","2020/04/14 20:59:59","0","10038","0","0","5038406"
"10038006","4","0","2020/03/31 12:00:00","1003","110901","2020/04/14 20:59:59","0","10038","0","0","5038407"
"10038007","7","0","2020/03/31 12:00:00","1003","110901","2020/04/14 20:59:59","0","10038","0","0","5038408"
"10038008","10","0","2020/03/31 12:00:00","1003","110801","2020/04/14 20:59:59","0","10038","0","0","5038409"
"10038009","13","0","2020/03/31 12:00:00","1003","111001","2020/04/14 20:59:59","0","10038","0","0","5038410"
"10038010","15","0","2020/03/31 12:00:00","1003","110901","2020/04/14 20:59:59","0","10038","0","0","5038411"
"10039001","109301","0","2020/04/17 12:00:00","1004","109301","2020/04/24 20:59:59","0","10039","0","0","5013401"
"10039002","1003903","0","2020/04/17 12:00:00","1002","109201","2020/04/24 20:59:59","0","10039","1","0","5013402"
"10039003","10","0","2020/04/17 12:00:00","1001","109301","2020/04/24 20:59:59","0","10039","0","0","5013403"
"10039004","20","0","2020/04/17 12:00:00","1001","109401","2020/04/24 20:59:59","0","10039","0","0","5013404"
"10039005","30","0","2020/04/17 12:00:00","1001","109201","2020/04/24 20:59:59","0","10039","0","0","5013405"
"10039006","2","0","2020/04/17 12:00:00","1003","109201","2020/04/24 20:59:59","0","10039","0","0","5013406"
"10039007","3","0","2020/04/17 12:00:00","1003","109401","2020/04/24 20:59:59","0","10039","0","0","5013407"
"10039008","4","0","2020/04/17 12:00:00","1003","109301","2020/04/24 20:59:59","0","10039","0","0","5013408"
"10039009","5","0","2020/04/17 12:00:00","1003","109201","2020/04/24 20:59:59","0","10039","0","0","5013409"
"10039010","6","0","2020/04/17 12:00:00","1003","109401","2020/04/24 20:59:59","0","10039","0","0","5013410"
"10039011","8","0","2020/04/17 12:00:00","1003","109201","2020/04/24 20:59:59","0","10039","0","0","5013411"
"10040001","1004003","0","2020/04/30 12:00:00","1002","102601","2020/05/14 20:59:59","0","10040","1","0","5040402"
"10040002","10","0","2020/04/30 12:00:00","1001","105201","2020/05/14 20:59:59","0","10040","0","0","5040403"
"10040003","20","0","2020/04/30 12:00:00","1001","102601","2020/05/14 20:59:59","0","10040","0","0","5040404"
"10040004","30","0","2020/04/30 12:00:00","1001","103301","2020/05/14 20:59:59","0","10040","0","0","5040405"
"10040005","2","0","2020/04/30 12:00:00","1003","102601","2020/05/14 20:59:59","0","10040","0","0","5040406"
"10040006","4","0","2020/04/30 12:00:00","1003","103301","2020/05/14 20:59:59","0","10040","0","0","5040407"
"10040007","7","0","2020/04/30 12:00:00","1003","105201","2020/05/14 20:59:59","0","10040","0","0","5040408"
"10040008","10","0","2020/04/30 12:00:00","1003","103801","2020/05/14 20:59:59","0","10040","0","0","5040409"
"10040009","13","0","2020/04/30 12:00:00","1003","103301","2020/05/14 20:59:59","0","10040","0","0","5040410"
"10040010","15","0","2020/04/30 12:00:00","1003","102601","2020/05/14 20:59:59","0","10040","0","0","5040411"
"10041001","1004103","0","2020/05/18 12:00:00","1002","105301","2020/05/25 20:59:59","0","10041","1","0","5015402"
"10041002","10","0","2020/05/18 12:00:00","1001","105301","2020/05/25 20:59:59","0","10041","0","0","5015403"
"10041003","20","0","2020/05/18 12:00:00","1001","109501","2020/05/25 20:59:59","0","10041","0","0","5015404"
"10041004","30","0","2020/05/18 12:00:00","1001","109601","2020/05/25 20:59:59","0","10041","0","0","5015405"
"10041005","2","0","2020/05/18 12:00:00","1003","109501","2020/05/25 20:59:59","0","10041","0","0","5015406"
"10041006","3","0","2020/05/18 12:00:00","1003","109501","2020/05/25 20:59:59","0","10041","0","0","5015407"
"10041007","4","0","2020/05/18 12:00:00","1003","105301","2020/05/25 20:59:59","0","10041","0","0","5015408"
"10041008","5","0","2020/05/18 12:00:00","1003","109601","2020/05/25 20:59:59","0","10041","0","0","5015409"
"10041009","6","0","2020/05/18 12:00:00","1003","109601","2020/05/25 20:59:59","0","10041","0","0","5015410"
"10041010","8","0","2020/05/18 12:00:00","1003","105301","2020/05/25 20:59:59","0","10041","0","0","5015411"
"10042001","113001","0","2020/05/31 12:00:00","1004","113001","2020/06/14 20:59:59","0","10042","0","0","5042401"
"10042002","1004203","0","2020/05/31 12:00:00","1002","112901","2020/06/14 20:59:59","0","10042","1","0","5042402"
"10042003","10","0","2020/05/31 12:00:00","1001","106701","2020/06/14 20:59:59","0","10042","0","0","5042403"
"10042004","20","0","2020/05/31 12:00:00","1001","900103","2020/06/14 20:59:59","0","10042","0","0","5042404"
"10042005","30","0","2020/05/31 12:00:00","1001","112901","2020/06/14 20:59:59","0","10042","0","0","5042405"
"10042006","3","0","2020/05/31 12:00:00","1003","101101","2020/06/14 20:59:59","0","10042","0","0","5042426"
"10042007","3","5042001","2020/05/31 12:00:00","1003","112901","2020/06/14 20:59:59","0","10042","0","1","5042406"
"10042008","7","0","2020/05/31 12:00:00","1003","105501","2020/06/14 20:59:59","0","10042","0","0","5042427"
"10042009","7","5042001","2020/05/31 12:00:00","1003","113001","2020/06/14 20:59:59","0","10042","0","1","5042407"
"10042010","11","0","2020/05/31 12:00:00","1003","100101","2020/06/14 20:59:59","0","10042","0","0","5042428"
"10042011","11","5042001","2020/05/31 12:00:00","1003","900103","2020/06/14 20:59:59","0","10042","0","1","5042408"
"10042012","15","0","2020/05/31 12:00:00","1003","101101","2020/06/14 20:59:59","0","10042","0","0","5042431"
"10042013","15","5042001","2020/05/31 12:00:00","1003","112901","2020/06/14 20:59:59","0","10042","0","1","5042411"
"10043001","110101","0","2020/06/16 12:00:00","1004","110101","2020/06/23 20:59:59","0","10043","0","0","5019401"
"10043002","1004303","0","2020/06/16 12:00:00","1002","110201","2020/06/23 20:59:59","0","10043","1","0","5019402"
"10043003","10","0","2020/06/16 12:00:00","1001","110001","2020/06/23 20:59:59","0","10043","0","0","5019403"
"10043004","20","0","2020/06/16 12:00:00","1001","110201","2020/06/23 20:59:59","0","10043","0","0","5019404"
"10043005","30","0","2020/06/16 12:00:00","1001","110101","2020/06/23 20:59:59","0","10043","0","0","5019405"
"10043006","2","0","2020/06/16 12:00:00","1003","110001","2020/06/23 20:59:59","0","10043","0","0","5019406"
"10043007","3","0","2020/06/16 12:00:00","1003","110001","2020/06/23 20:59:59","0","10043","0","0","5019407"
"10043008","4","0","2020/06/16 12:00:00","1003","110201","2020/06/23 20:59:59","0","10043","0","0","5019408"
"10043009","5","0","2020/06/16 12:00:00","1003","110101","2020/06/23 20:59:59","0","10043","0","0","5019409"
"10043010","6","0","2020/06/16 12:00:00","1003","110101","2020/06/23 20:59:59","0","10043","0","0","5019410"
"10043011","8","0","2020/06/16 12:00:00","1003","110201","2020/06/23 20:59:59","0","10043","0","0","5019411"
"10044001","113201","0","2020/06/30 12:00:00","1004","113201","2020/07/14 20:59:59","0","10044","0","0","5044401"
"10044002","1004403","0","2020/06/30 12:00:00","1002","113201","2020/07/14 20:59:59","0","10044","1","0","5044402"
"10044003","10","0","2020/06/30 12:00:00","1001","113201","2020/07/14 20:59:59","0","10044","0","0","5044403"
"10044004","20","0","2020/06/30 12:00:00","1001","113301","2020/07/14 20:59:59","0","10044","0","0","5044404"
"10044005","30","0","2020/06/30 12:00:00","1001","113101","2020/07/14 20:59:59","0","10044","0","0","5044405"
"10044006","2","0","2020/06/30 12:00:00","1003","105601","2020/07/14 20:59:59","0","10044","0","0","5044426"
"10044007","4","0","2020/06/30 12:00:00","1003","100901","2020/07/14 20:59:59","0","10044","0","0","5044427"
"10044008","7","0","2020/06/30 12:00:00","1003","101301","2020/07/14 20:59:59","0","10044","0","0","5044428"
"10044009","10","0","2020/06/30 12:00:00","1003","105601","2020/07/14 20:59:59","0","10044","0","0","5044429"
"10044010","13","0","2020/06/30 12:00:00","1003","101301","2020/07/14 20:59:59","0","10044","0","0","5044430"
"10044011","15","0","2020/06/30 12:00:00","1003","105601","2020/07/14 20:59:59","0","10044","0","0","5044431"
"10044012","2","5044001","2020/06/30 12:00:00","1003","113101","2020/07/14 20:59:59","0","10044","0","1","5044406"
"10044013","4","5044001","2020/06/30 12:00:00","1003","113201","2020/07/14 20:59:59","0","10044","0","1","5044407"
"10044014","7","5044001","2020/06/30 12:00:00","1003","113301","2020/07/14 20:59:59","0","10044","0","1","5044408"
"10044015","10","5044001","2020/06/30 12:00:00","1003","113101","2020/07/14 20:59:59","0","10044","0","1","5044409"
"10044016","13","5044001","2020/06/30 12:00:00","1003","113301","2020/07/14 20:59:59","0","10044","0","1","5044410"
"10044017","15","5044001","2020/06/30 12:00:00","1003","113101","2020/07/14 20:59:59","0","10044","0","1","5044411"
"10045001","110501","0","2020/07/16 12:00:00","1004","110501","2020/07/22 20:59:59","0","10045","0","0","5021401"
"10045002","1004503","0","2020/07/16 12:00:00","1002","110401","2020/07/22 20:59:59","0","10045","1","0","5021402"
"10045003","10","0","2020/07/16 12:00:00","1001","110501","2020/07/22 20:59:59","0","10045","0","0","5021403"
"10045004","20","0","2020/07/16 12:00:00","1001","110401","2020/07/22 20:59:59","0","10045","0","0","5021404"
"10045005","30","0","2020/07/16 12:00:00","1001","110601","2020/07/22 20:59:59","0","10045","0","0","5021405"
"10045006","2","0","2020/07/16 12:00:00","1003","110601","2020/07/22 20:59:59","0","10045","0","0","5021406"
"10045007","3","0","2020/07/16 12:00:00","1003","110401","2020/07/22 20:59:59","0","10045","0","0","5021407"
"10045008","4","0","2020/07/16 12:00:00","1003","110501","2020/07/22 20:59:59","0","10045","0","0","5021408"
