671df5fc18eee33670777d86e6bbb19c713453b85be9ac49a1385a555150108b,7af08f84359a12adca1c54d015c3393b48f42b0c0c557654ad5d6b4fc5d08f62,31c99fb0c26f9810a146e1d69f1ea7797529c70660a8d504d3b2ca6b5ee75b8f,8fb3415a887f077516de50c78298a604c855163bd97e9d7581e78e322973f765,65bf7cd6e1488fb9673cf6132d77dba74b2ce311e65286fd48d5b7bff0f91056,ef77af6083df7a557ec4116755b4388d70ac797149a35bf87c0ba5a841720c32,916987fd21334d884aa951a7ca157b450ea3c892fcd6aa28617c0209215645c0,2511882626dee04b510f02fc60e2b862f5b6b7dca095b817fb78eec9740062de,310c361c7747cdedfef80f21727edc5fc5e05b4d2f0827dcab8d98e8f082d4fe,75b0bf60a57e516afdf60046b1b50083acbe6ddac75eeba102fda8adcfb684eb,b61ac96867e3abbf1a73a8e14802635cc2720bd1850eb2259eba0f0498d3b002,aa4ffdf61d5d55ae700cf580c81f405baa1309284ee2788fb5ca357351c62e2b,cdfbf9d23070466273769e4997e0bd0b1a47d7f583d09b71f0c51b5e2775aef5,6e23d975b0e8b4ffab2285112bcde09dadb132a66fe66d9860a13ef0329ad0f6
"241","31","101","0","-1","1","2019/10/04 05:00:00","0","0","1","2019/10/09 04:59:59","30","2000","0"
"242","41","101","0","-1","1","2019/10/04 05:00:00","0","0","1","2019/10/09 04:59:59","40","2000","0"
"243","37","109","0","-1","1","2019/10/09 05:00:00","0","0","1","2019/10/14 04:59:59","30","2000","0"
"244","38","112","0","-1","1","2019/10/09 05:00:00","0","0","1","2019/10/14 04:59:59","30","2000","0"
"245","45","104","0","-1","1","2019/10/11 05:00:00","0","0","1","2019/10/20 04:59:59","40","2000","0"
"246","31","101","0","-1","1","2019/10/14 05:00:00","0","0","1","2019/10/20 04:59:59","30","2000","0"
"247","41","101","0","-1","1","2019/10/14 05:00:00","0","0","1","2019/10/20 04:59:59","40","2000","0"
"248","34","103","0","-1","1","2019/10/14 05:00:00","0","0","1","2019/10/21 04:59:59","30","2000","0"
"249","44","103","0","-1","1","2019/10/14 05:00:00","0","0","1","2019/10/21 04:59:59","40","2000","0"
"250","32","102","0","-1","1","2019/10/20 05:00:00","0","0","1","2019/10/26 04:59:59","30","2000","0"
"251","42","102","0","-1","1","2019/10/20 05:00:00","0","0","1","2019/10/26 04:59:59","40","2000","0"
"252","37","109","0","-1","1","2019/10/26 05:00:00","0","0","1","2019/10/29 04:59:59","30","2000","0"
"253","38","112","0","-1","1","2019/10/26 05:00:00","0","0","1","2019/10/29 04:59:59","30","2000","0"
"254","31","101","0","-1","1","2019/10/27 05:00:00","0","0","1","2019/10/31 04:59:59","30","2000","0"
"255","41","101","0","-1","1","2019/10/27 05:00:00","0","0","1","2019/10/31 04:59:59","40","2000","0"
"256","34","103","0","-1","1","2019/10/31 05:00:00","0","0","1","2019/11/06 04:59:59","30","2000","0"
"257","44","103","0","-1","1","2019/10/31 05:00:00","0","0","1","2019/11/06 04:59:59","40","2000","0"
"258","251","7004","0","-1","1","2019/10/16 12:00:00","0","0","1","2019/10/23 20:59:59","80","1500","0"
"259","252","7005","0","-1","1","2019/10/16 12:00:00","0","0","1","2019/10/23 20:59:59","80","1500","0"
"260","151","6004","0","-1","1","2019/10/31 12:00:00","0","0","1","2019/11/14 20:59:59","80","1500","0"
"261","152","6005","0","-1","1","2019/10/31 12:00:00","0","0","1","2019/11/14 20:59:59","80","1500","0"
"262","251","7004","0","-1","1","2019/11/15 12:00:00","0","0","1","2019/11/22 20:59:59","80","1500","0"
"263","252","7005","0","-1","1","2019/11/15 12:00:00","0","0","1","2019/11/22 20:59:59","80","1500","0"
"264","31","101","0","-1","1","2019/11/06 05:00:00","0","0","1","2019/11/11 04:59:59","30","2000","0"
"265","41","101","0","-1","1","2019/11/06 05:00:00","0","0","1","2019/11/11 04:59:59","40","2000","0"
"266","37","109","0","-1","1","2019/11/11 05:00:00","0","0","1","2019/11/16 04:59:59","30","2000","0"
"267","38","112","0","-1","1","2019/11/11 05:00:00","0","0","1","2019/11/16 04:59:59","30","2000","0"
"268","45","104","0","-1","1","2019/11/11 05:00:00","0","0","1","2019/11/20 04:59:59","40","2000","0"
"269","31","101","0","-1","1","2019/11/15 05:00:00","0","0","1","2019/11/20 04:59:59","30","2000","0"
"270","41","101","0","-1","1","2019/11/15 05:00:00","0","0","1","2019/11/20 04:59:59","40","2000","0"
"271","34","103","0","-1","1","2019/11/15 05:00:00","0","0","1","2019/11/22 04:59:59","30","2000","0"
"272","44","103","0","-1","1","2019/11/15 05:00:00","0","0","1","2019/11/22 04:59:59","40","2000","0"
"273","32","102","0","-1","1","2019/11/20 05:00:00","0","0","1","2019/11/26 04:59:59","30","2000","0"
"274","42","102","0","-1","1","2019/11/20 05:00:00","0","0","1","2019/11/26 04:59:59","40","2000","0"
"275","37","109","0","-1","1","2019/11/22 05:00:00","0","0","1","2019/11/26 04:59:59","30","2000","0"
"276","38","112","0","-1","1","2019/11/22 05:00:00","0","0","1","2019/11/26 04:59:59","30","2000","0"
"277","31","101","0","-1","1","2019/11/26 05:00:00","0","0","1","2019/11/30 04:59:59","30","2000","0"
"278","41","101","0","-1","1","2019/11/26 05:00:00","0","0","1","2019/11/30 04:59:59","40","2000","0"
"279","34","103","0","-1","1","2019/11/30 05:00:00","0","0","1","2019/12/06 04:59:59","30","2000","0"
"280","44","103","0","-1","1","2019/11/30 05:00:00","0","0","1","2019/12/06 04:59:59","40","2000","0"
"281","81","101","0","-1","1","2019/11/30 05:00:00","0","0","1","2019/12/31 04:59:59","80","1500","0"
"282","82","102","0","-1","1","2019/11/30 05:00:00","0","0","1","2019/12/31 04:59:59","80","1500","0"
"283","83","111","0","-1","1","2019/11/30 05:00:00","0","0","1","2019/12/31 04:59:59","80","1500","0"
"284","84","109","0","-1","1","2019/11/30 05:00:00","0","0","1","2019/12/31 04:59:59","80","1500","0"
"285","85","112","0","-1","1","2019/11/30 05:00:00","0","0","1","2019/12/31 04:59:59","80","1500","0"
"286","151","6004","0","-1","1","2019/11/30 12:00:00","0","0","1","2019/12/14 20:59:59","80","1500","0"
"287","152","6005","0","-1","1","2019/11/30 12:00:00","0","0","1","2019/12/14 20:59:59","80","1500","0"
"288","251","7004","0","-1","1","2019/12/16 12:00:00","0","0","1","2019/12/23 20:59:59","80","1500","0"
"289","252","7005","0","-1","1","2019/12/16 12:00:00","0","0","1","2019/12/23 20:59:59","80","1500","0"
"290","31","101","0","-1","1","2019/12/04 05:00:00","0","0","1","2019/12/11 04:59:59","30","2000","0"
"291","41","101","0","-1","1","2019/12/04 05:00:00","0","0","1","2019/12/11 04:59:59","40","2000","0"
"292","45","104","0","-1","1","2019/12/10 05:00:00","0","0","1","2019/12/19 04:59:59","40","2000","0"
"293","37","109","0","-1","1","2019/12/11 05:00:00","0","0","1","2019/12/16 04:59:59","30","2000","0"
"294","38","112","0","-1","1","2019/12/11 05:00:00","0","0","1","2019/12/16 04:59:59","30","2000","0"
"295","34","103","0","-1","1","2019/12/14 05:00:00","0","0","1","2019/12/22 04:59:59","30","2000","0"
"296","44","103","0","-1","1","2019/12/14 05:00:00","0","0","1","2019/12/22 04:59:59","40","2000","0"
"297","31","101","0","-1","1","2019/12/16 05:00:00","0","0","1","2019/12/23 04:59:59","30","2000","0"
"298","41","101","0","-1","1","2019/12/16 05:00:00","0","0","1","2019/12/23 04:59:59","40","2000","0"
"299","37","109","0","-1","1","2019/12/23 05:00:00","0","0","1","2019/12/28 04:59:59","30","2000","0"
"300","38","112","0","-1","1","2019/12/23 05:00:00","0","0","1","2019/12/28 04:59:59","30","2000","0"
"301","32","102","0","-1","1","2019/12/23 05:00:00","0","0","1","2019/12/28 04:59:59","30","2000","0"
"302","42","102","0","-1","1","2019/12/23 05:00:00","0","0","1","2019/12/28 04:59:59","40","2000","0"
"303","31","101","0","-1","1","2019/12/28 05:00:00","0","0","1","2019/12/31 04:59:59","30","2000","0"
"304","41","101","0","-1","1","2019/12/28 05:00:00","0","0","1","2019/12/31 04:59:59","40","2000","0"
"305","34","103","0","-1","1","2019/12/31 05:00:00","0","0","1","2020/01/07 04:59:59","30","2000","0"
"306","44","103","0","-1","1","2019/12/31 05:00:00","0","0","1","2020/01/07 04:59:59","40","2000","0"
"307","151","6004","0","-1","1","2019/12/31 12:00:00","0","0","1","2020/01/14 20:59:59","80","1500","0"
"308","152","6005","0","-1","1","2019/12/31 12:00:00","0","0","1","2020/01/14 20:59:59","80","1500","0"
"309","151","6004","0","-1","1","2020/1/31 12:00:00","0","0","1","2020/2/13 20:59:59","80","1500","0"
"310","152","6005","0","-1","1","2020/1/31 12:00:00","0","0","1","2020/2/13 20:59:59","80","1500","0"
"311","251","7004","0","-1","1","2020/01/17 12:00:00","0","0","1","2020/01/24 20:59:59","80","1500","0"
"312","252","7005","0","-1","1","2020/01/17 12:00:00","0","0","1","2020/01/24 20:59:59","80","1500","0"
"315","31","101","0","-1","1","2020/1/4 05:00:00","0","0","1","2020/1/10 04:59:59","30","2000","0"
"316","41","101","0","-1","1","2020/1/4 05:00:00","0","0","1","2020/1/10 04:59:59","40","2000","0"
"317","37","109","0","-1","1","2020/1/10 05:00:00","0","0","1","2020/1/15 04:59:59","30","2000","0"
"318","38","112","0","-1","1","2020/1/10 05:00:00","0","0","1","2020/1/15 04:59:59","30","2000","0"
"319","45","104","0","-1","1","2020/1/10 05:00:00","0","0","1","2020/1/19 04:59:59","40","2000","0"
"320","34","103","0","-1","1","2020/1/14 05:00:00","0","0","1","2020/1/22 04:59:59","30","2000","0"
"321","44","103","0","-1","1","2020/1/14 05:00:00","0","0","1","2020/1/22 04:59:59","40","2000","0"
"322","31","101","0","-1","1","2020/1/15 05:00:00","0","0","1","2020/1/23 04:59:59","30","2000","0"
"323","41","101","0","-1","1","2020/1/15 05:00:00","0","0","1","2020/1/23 04:59:59","40","2000","0"
"324","37","109","0","-1","1","2020/1/23 05:00:00","0","0","1","2020/1/28 04:59:59","30","2000","0"
"325","38","112","0","-1","1","2020/1/23 05:00:00","0","0","1","2020/1/28 04:59:59","30","2000","0"
"326","32","102","0","-1","1","2020/1/23 05:00:00","0","0","1","2020/1/28 04:59:59","30","2000","0"
"327","42","102","0","-1","1","2020/1/23 05:00:00","0","0","1","2020/1/28 04:59:59","40","2000","0"
"328","31","101","0","-1","1","2020/1/28 05:00:00","0","0","1","2020/1/31 04:59:59","30","2000","0"
"329","41","101","0","-1","1","2020/1/28 05:00:00","0","0","1","2020/1/31 04:59:59","40","2000","0"
"330","34","103","0","-1","1","2020/1/31 05:00:00","0","0","1","2020/02/15 04:59:59","30","2000","0"
"331","44","103","0","-1","1","2020/1/31 05:00:00","0","0","1","2020/02/15 04:59:59","40","2000","0"
"332","151","6004","0","-1","1","2020/02/29 12:00:00","0","0","1","2020/03/21 20:59:59","80","1500","0"
"333","152","6005","0","-1","1","2020/02/29 12:00:00","0","0","1","2020/03/21 20:59:59","80","1500","0"
"334","31","101","0","-1","1","2020/2/4 05:00:00","0","0","1","2020/2/10 04:59:59","30","2000","0"
"335","41","101","0","-1","1","2020/2/4 05:00:00","0","0","1","2020/2/10 04:59:59","40","2000","0"
"336","37","109","0","-1","1","2020/2/10 05:00:00","0","0","1","2020/2/15 04:59:59","30","2000","0"
"337","38","112","0","-1","1","2020/2/10 05:00:00","0","0","1","2020/2/15 04:59:59","30","2000","0"
"338","45","104","0","-1","1","2020/2/10 05:00:00","0","0","1","2020/2/19 04:59:59","40","2000","0"
"339","34","103","0","-1","1","2020/2/20 05:00:00","0","0","1","2020/2/24 04:59:59","30","2000","0"
"340","44","103","0","-1","1","2020/2/20 05:00:00","0","0","1","2020/2/24 04:59:59","40","2000","0"
"341","31","101","0","-1","1","2020/2/15 05:00:00","0","0","1","2020/2/23 04:59:59","30","3000","0"
"342","41","101","0","-1","1","2020/2/15 05:00:00","0","0","1","2020/2/23 04:59:59","40","3000","0"
"343","91","101","0","-1","1","2020/2/23 05:00:00","0","0","1","2020/3/7 04:59:59","100","1500","0"
"344","92","102","0","-1","1","2020/2/23 05:00:00","0","0","1","2020/3/7 04:59:59","100","1500","0"
"345","93","111","0","-1","1","2020/2/23 05:00:00","0","0","1","2020/3/7 04:59:59","100","1500","0"
"346","94","109","0","-1","1","2020/2/23 05:00:00","0","0","1","2020/3/7 04:59:59","100","1500","0"
"347","95","112","0","-1","1","2020/2/23 05:00:00","0","0","1","2020/3/7 04:59:59","100","1500","0"
"348","96","6004","0","-1","1","2020/2/29 12:00:00","0","0","1","2020/3/7 04:59:59","100","1500","0"
"349","97","6005","0","-1","1","2020/2/29 12:00:00","0","0","1","2020/3/7 04:59:59","100","1500","0"
"350","37","109","0","-1","1","2020/2/21 05:00:00","0","0","1","2020/2/25 04:59:59","30","3000","0"
"351","38","112","0","-1","1","2020/2/21 05:00:00","0","0","1","2020/2/25 04:59:59","30","3000","0"
"352","32","102","0","-1","1","2020/2/23 05:00:00","0","0","1","2020/2/29 04:59:59","30","3000","0"
"353","42","102","0","-1","1","2020/2/23 05:00:00","0","0","1","2020/2/29 04:59:59","40","3000","0"
"354","39","111","0","-1","1","2020/02/29 5:00:00","0","0","1","2020/03/04 4:59:59","30","2000","0"
"355","49","111","0","-1","1","2020/02/29 5:00:00","0","0","1","2020/03/04 4:59:59","40","2000","0"
"356","34","103","0","-1","1","2020/2/29 05:00:00","0","0","1","2020/03/8 04:59:59","30","2000","0"
"357","44","103","0","-1","1","2020/2/29 05:00:00","0","0","1","2020/03/8 04:59:59","40","2000","0"
"358","251","7004","0","-1","1","2020/02/15 12:00:00","0","0","1","2020/02/22 20:59:59","80","1500","0"
"359","252","7005","0","-1","1","2020/02/15 12:00:00","0","0","1","2020/02/22 20:59:59","80","1500","0"
"362","31","101","0","-1","1","2020/3/8 05:00:00","0","0","1","2020/3/13 04:59:59","30","2000","0"
"363","41","101","0","-1","1","2020/3/8 05:00:00","0","0","1","2020/3/13 04:59:59","40","2000","0"
"364","45","104","0","-1","1","2020/3/13 05:00:00","0","0","1","2020/3/22 04:59:59","40","2000","0"
"365","31","101","0","-1","1","2020/3/16 05:00:00","0","0","1","2020/3/24 04:59:59","30","3000","0"
"366","41","101","0","-1","1","2020/3/16 05:00:00","0","0","1","2020/3/24 04:59:59","40","3000","0"
"367","91","101","0","-1","1","2020/3/16 05:00:00","0","0","1","2020/3/31 04:59:59","100","1500","0"
"368","92","102","0","-1","1","2020/3/16 05:00:00","0","0","1","2020/3/31 04:59:59","100","1500","0"
"369","93","111","0","-1","1","2020/3/16 05:00:00","0","0","1","2020/3/31 04:59:59","100","1500","0"
"370","94","109","0","-1","1","2020/3/16 05:00:00","0","0","1","2020/3/31 04:59:59","100","1500","0"
"371","95","112","0","-1","1","2020/3/16 05:00:00","0","0","1","2020/3/31 04:59:59","100","1500","0"
"372","96","6004","0","-1","1","2020/3/16 05:00:00","0","0","1","2020/3/21 20:59:59","100","1500","0"
"373","97","6005","0","-1","1","2020/3/16 05:00:00","0","0","1","2020/3/21 20:59:59","100","1500","0"
"374","98","7004","0","-1","1","2020/3/17 12:00:00","0","0","1","2020/3/24 20:59:59","100","1500","0"
"375","99","7005","0","-1","1","2020/3/17 12:00:00","0","0","1","2020/3/24 20:59:59","100","1500","0"
"376","37","109","0","-1","1","2020/3/22 05:00:00","0","0","1","2020/3/26 04:59:59","30","3000","0"
"377","38","112","0","-1","1","2020/3/22 05:00:00","0","0","1","2020/3/26 04:59:59","30","3000","0"
"378","32","102","0","-1","1","2020/3/24 05:00:00","0","0","1","2020/3/30 04:59:59","30","3000","0"
"379","42","102","0","-1","1","2020/3/24 05:00:00","0","0","1","2020/3/30 04:59:59","40","3000","0"
"380","34","103","0","-1","1","2020/3/31 05:00:00","0","0","1","2020/04/7 04:59:59","30","2000","0"
"381","44","103","0","-1","1","2020/3/31 05:00:00","0","0","1","2020/04/7 04:59:59","40","2000","0"
"382","251","7004","0","-1","1","2020/03/17 12:00:00","0","0","1","2020/03/24 20:59:59","80","1500","0"
"383","252","7005","0","-1","1","2020/03/17 12:00:00","0","0","1","2020/03/24 20:59:59","80","1500","0"
"384","151","6004","0","-1","1","2020/4/30 12:00:00","0","0","1","2020/5/14 20:59:59","80","1500","0"
"385","152","6005","0","-1","1","2020/4/30 12:00:00","0","0","1","2020/5/14 20:59:59","80","1500","0"
"386","100","8004","0","-1","1","2020/3/16 15:00:00","0","0","1","2020/3/31 04:59:59","100","1500","0"
"387","101","8005","0","-1","1","2020/3/16 15:00:00","0","0","1","2020/3/31 04:59:59","100","1500","0"
"388","151","6004","0","-1","1","2020/3/31 12:00:00","0","0","1","2020/4/14 20:59:59","80","1500","0"
"389","152","6005","0","-1","1","2020/3/31 12:00:00","0","0","1","2020/4/14 20:59:59","80","1500","0"
"390","251","7004","0","-1","1","2020/04/17 12:00:00","0","0","1","2020/04/24 20:59:59","80","1500","0"
"391","252","7005","0","-1","1","2020/04/17 12:00:00","0","0","1","2020/04/24 20:59:59","80","1500","0"
"392","31","101","0","-1","1","2020/4/4 05:00:00","0","0","1","2020/4/10 04:59:59","30","2000","0"
"393","41","101","0","-1","1","2020/4/4 05:00:00","0","0","1","2020/4/10 04:59:59","40","2000","0"
"394","37","109","0","-1","1","2020/4/10 05:00:00","0","0","1","2020/4/15 04:59:59","30","2000","0"
"395","38","112","0","-1","1","2020/4/10 05:00:00","0","0","1","2020/4/15 04:59:59","30","2000","0"
"396","45","104","0","-1","1","2020/4/10 05:00:00","0","0","1","2020/4/19 04:59:59","40","2000","0"
"397","34","103","0","-1","1","2020/4/14 05:00:00","0","0","1","2020/04/21 04:59:59","30","2000","0"
"398","44","103","0","-1","1","2020/4/14 05:00:00","0","0","1","2020/04/21 04:59:59","40","2000","0"
"399","31","101","0","-1","1","2020/4/15 05:00:00","0","0","1","2020/4/22 04:59:59","30","2000","0"
"400","41","101","0","-1","1","2020/4/15 05:00:00","0","0","1","2020/4/22 04:59:59","40","2000","0"
"401","37","109","0","-1","1","2020/4/22 05:00:00","0","0","1","2020/4/27 04:59:59","30","2000","0"
"402","38","112","0","-1","1","2020/4/22 05:00:00","0","0","1","2020/4/27 04:59:59","30","2000","0"
"403","32","102","0","-1","1","2020/4/22 05:00:00","0","0","1","2020/4/27 04:59:59","30","2000","0"
"404","31","101","0","-1","1","2020/4/27 05:00:00","0","0","1","2020/4/30 04:59:59","30","2000","0"
"405","41","101","0","-1","1","2020/4/27 05:00:00","0","0","1","2020/4/30 04:59:59","40","2000","0"
"406","34","103","0","-1","1","2020/4/30 05:00:00","0","0","1","2020/05/6 04:59:59","30","2000","0"
"407","44","103","0","-1","1","2020/4/30 05:00:00","0","0","1","2020/05/6 04:59:59","40","2000","0"
"408","91","101","0","-1","1","2020/4/30 05:00:00","0","0","1","2020/5/10 04:59:59","100","1500","0"
"409","92","102","0","-1","1","2020/4/30 05:00:00","0","0","1","2020/5/10 04:59:59","100","1500","0"
"410","93","111","0","-1","1","2020/4/30 05:00:00","0","0","1","2020/5/10 04:59:59","100","1500","0"
"411","94","109","0","-1","1","2020/4/30 05:00:00","0","0","1","2020/5/10 04:59:59","100","1500","0"
"412","95","112","0","-1","1","2020/4/30 05:00:00","0","0","1","2020/5/10 04:59:59","100","1500","0"
"413","96","6004","0","-1","1","2020/4/30 12:00:00","0","0","1","2020/5/10 04:59:59","100","1500","0"
"414","97","6005","0","-1","1","2020/4/30 12:00:00","0","0","1","2020/5/10 04:59:59","100","1500","0"
"415","100","8004","0","-1","1","2020/4/30 05:00:00","0","0","1","2020/5/10 04:59:59","100","1500","0"
"416","101","8005","0","-1","1","2020/4/30 05:00:00","0","0","1","2020/5/10 04:59:59","100","1500","0"
"417","151","6004","0","-1","1","2020/5/31 12:00:00","0","0","1","2020/6/14 20:59:59","80","1500","0"
"418","152","6005","0","-1","1","2020/5/31 12:00:00","0","0","1","2020/6/14 20:59:59","80","1500","0"
"419","32","102","0","-1","1","2020/5/2 05:00:00","0","0","1","2020/5/5 04:59:59","30","3000","0"
"420","42","102","0","-1","1","2020/5/2 05:00:00","0","0","1","2020/5/5 04:59:59","40","3000","0"
"421","31","101","0","-1","1","2020/5/5 05:00:00","0","0","1","2020/5/10 04:59:59","30","3000","0"
"422","41","101","0","-1","1","2020/5/5 05:00:00","0","0","1","2020/5/10 04:59:59","40","3000","0"
"423","42","102","0","-1","1","2020/4/22 05:00:00","0","0","1","2020/4/27 04:59:59","40","2000","0"
"424","37","109","0","-1","1","2020/5/10 05:00:00","0","0","1","2020/5/15 04:59:59","30","2000","0"
"425","38","112","0","-1","1","2020/5/10 05:00:00","0","0","1","2020/5/15 04:59:59","30","2000","0"
"426","45","104","0","-1","1","2020/5/10 05:00:00","0","0","1","2020/5/19 04:59:59","40","2000","0"
"427","34","103","0","-1","1","2020/5/14 05:00:00","0","0","1","2020/05/21 04:59:59","30","2000","0"
"428","44","103","0","-1","1","2020/5/14 05:00:00","0","0","1","2020/05/21 04:59:59","40","2000","0"
"429","31","101","0","-1","1","2020/5/15 05:00:00","0","0","1","2020/5/22 04:59:59","30","2000","0"
"430","41","101","0","-1","1","2020/5/15 05:00:00","0","0","1","2020/5/22 04:59:59","40","2000","0"
"431","37","109","0","-1","1","2020/5/22 05:00:00","0","0","1","2020/5/27 04:59:59","30","2000","0"
"432","38","112","0","-1","1","2020/5/22 05:00:00","0","0","1","2020/5/27 04:59:59","30","2000","0"
"433","32","102","0","-1","1","2020/5/22 05:00:00","0","0","1","2020/5/27 04:59:59","30","2000","0"
"434","42","102","0","-1","1","2020/5/22 05:00:00","0","0","1","2020/5/27 04:59:59","40","2000","0"
"435","31","101","0","-1","1","2020/5/27 05:00:00","0","0","1","2020/5/31 04:59:59","30","2000","0"
"436","41","101","0","-1","1","2020/5/27 05:00:00","0","0","1","2020/5/31 04:59:59","40","2000","0"
"437","34","103","0","-1","1","2020/5/31 05:00:00","0","0","1","2020/06/5 04:59:59","30","2000","0"
"438","44","103","0","-1","1","2020/5/31 05:00:00","0","0","1","2020/06/5 04:59:59","40","2000","0"
"439","251","7004","0","-1","1","2020/05/18 12:00:00","0","0","1","2020/05/25 20:59:59","80","1500","0"
"440","252","7005","0","-1","1","2020/05/18 12:00:00","0","0","1","2020/05/25 20:59:59","80","1500","0"
"441","251","7004","0","-1","1","2020/06/16 12:00:00","0","0","1","2020/06/23 20:59:59","80","1500","0"
"442","252","7005","0","-1","1","2020/06/16 12:00:00","0","0","1","2020/06/23 20:59:59","80","1500","0"
"443","151","6004","0","-1","1","2020/6/30 12:00:00","0","0","1","2020/7/14 20:59:59","80","1500","0"
