8ac079fc54d87152cef65ce7d268a3b1805fddfe5df81d42b7290461390d3185,e0931eb60ff08c66ddafa4954828a0556b80a1f2cb190ac76bb90f644e9ea755,f119cbd8ca522ee186e4146659b66800915fe15903a485c992d78a6e9ad007ac,c9452eeacd760ae1ddf83231021b78896debc8b917e5afe23a866ac4699a693a,29de391532f05d745c0149b9d47ecaed08819d6037a2cdef6720af5cf07a11ca,ac30178de56a2ce2c44cdbd34113f847e85eecf8d05e00cc7b3b5345a677c3a7,a8c50112d95f46075e05d2aafa7c15b09494eea7a337527972c040213c9b69d5,904bb87b41e1860bc1a2c5f41b082d705d2b483c0c0512aa7b5572f492338e19,a00ade99ebfb162af32f1963e9d9d7399ba22b71480ba0a64cb218c1a2951b48,55999cbcd3b5d5bc8dbe1b4afacde16154b905c5d06919d319b43ee9f2b87d28,27c2e7a81d80c1c877e787db957dc7477f7b6698c80c2529e398ab22b495dae9
"","510","510028","","91","","","","","","510038"
"1","510","103411","1","3","0.1","nop_10_yukari_05","","0.5","nop_10_yukari_06","510039"
"1","510","11","1","3","0.1","nop_10_yukari_05","","0.5","nop_10_yukari_06","510040"
"7","510","103411","-275","2","","350","","","2.8","510041"
"7","510","11","-275","2","","350","","","2.8","510042"
"0","510","104811","8","11","0","大丈夫よ。\nちゃんと栄養バランスを考えれば……\nって、あら？　ユカリさん？","0.5","0","1","510043"
"1","510","104811","0","3","0.2","nop_talk_doya","","0.2","nop_talk_doya_loop","510044"
"","510","3","","93","","1","","","","510045"
"","510","104811","","4","","0","","","","510046"
"1","510","104811","0","3","0.2","nop_surprise","","0.2","nop_talk_surprise1","510047"
"","510","103231","1","3","","nop_idle_normal_suprise1","","0.2","","510048"
"","510","104611","1","3","","nop_idle_normal_suprise1","","0.2","","510049"
"","510","510043","","91","","","","","","510050"
"","510","104811","1","3","","nop_idle_surprise1","","0.2","","510051"
"","510","510041","","91","","","","","","510052"
"0","510","103411","8","11","0","んふふ～♪\n麦しゅわ麦しゅわ飲み放題～！\nうへへへ、最高よ～！","0.5","0","1","510053"
"","510","103411","1","3","","nop_10_yukari_04","","0.2","","510054"
"","510","11","1","3","","nop_10_yukari_04","","0.2","","510055"
"","510","1.5","","93","","1","","","","510056"
"1","510","103411","0","3","0.2","nop_10_yukari_07","","0.2","nop_10_yukari_06","510057"
"1","510","11","0","3","0.2","nop_10_yukari_07","","0.2","nop_10_yukari_06","510058"
"","510","510053","","91","","","","","","510059"
"0","510","103411","1","12","0","6","0","0","1","510060"
"0","510","104611","8","11","0","これは……栄養バランスとか関係なく\n完全に出来あがっちゃってるにゃ……\nユカリー！　しっかりするにゃー！\nそれ絶対あとで後悔するやつにゃー！","0.5","0","1","510061"
"1","510","104611","0","3","0.2","nop_10_tamaki_talk_doya_jitome","","0.2","nop_10_tamaki_talk_doya_jitome_loop","510062"
"","510","4.5","","93","","1","","","","510063"
"1","510","104611","0","3","0.2","nop_10_tamaki_guts_angry2","","0.2","nop_10_tamaki_guts_angry2_loop","510064"
"","510","2.5","","93","","1","","","","510065"
"","510","104611","1","3","","nop_talk_anger2","","0.2","","510066"
"","510","510061","","91","","","","","","510067"
"","510","104611","1","3","","nop_idle_anger2","","0.2","","510068"
"0","510","103231","8","11","0","みなさん盛り上がってますわね。\n今年もいい年になりそうで\n楽しみですわ～！","0.5","0","1","510069"
"","510","103231","1","3","","nop_talk_joy3_blink","","0.2","","510070"
"","510","2.5","","93","","1","","","","510071"
"","510","103231","1","3","","nop_talk_joy1","","0.2","","510072"
"","510","510069","","91","","","","","","510073"
"","510","103231","1","3","","nop_idle_joy1","","0.2","","510074"
"","510","0.5","","93","","0","","","","510075"
"-255","511","1","101","1","0","100911","nop_idle_arm_crossed","1.95","-150","511001"
"-255","511","1","100","1","1","101311","nop_idle_joy_normal","1.95","150","511002"
"-275","511","1","105","1","0","102711","nop_idle_wish","1.95","-300","511003"
"-275","511","1","104","1","1","105111","nop_idle_normal","1.95","300","511004"
"","511","0.5","","93","","0","","","","511005"
"","511","102711","1","3","","nop_11_eriko_talk_wish","","0.2","","511006"
"","511","vo_drama_10082011","0","21","","vo_drama_10082011_001","","","0","511007"
"0","511","102711","8","11","0","ああ、あなた様。\nあけましておめでとうございます。\n今年もよろしくお願いいたしますわ。\nクスクス……","0.5","0","1","511008"
"","511","2","","93","","1","","","","511009"
"1","511","102711","0","3","0.2","nop_bow2","","0.2","nop_11_eriko_talk_wish","511010"
"","511","3.5","","93","","1","","","","511011"
"","511","102711","0","3","","nop_11_eriko_smile","","0.2","","511012"
"","511","511008","","91","","","","","","511013"
"","511","102711","1","3","","nop_idle_wish","","0.2","","511014"
"1","511","100911","0","3","0","nop_11_anna_huhuStand_in","","0.2","nop_11_anna_huhuStand_loop","511015"
"","511","vo_drama_10082011","0","21","","vo_drama_10082011_002","","","0","511016"
"0","511","100911","8","11","0","おお、シグルドよ！\n楽しませてもらっているぞ！\n見事な滅びを超えし黎明の祝祭\nではないか！","0.5","0","1","511017"
"","511","3","","93","","1","","","","511018"
"1","511","100911","0","3","0","nop_11_anna_ahahaStand_in","","0.2","nop_11_anna_ahahaStand_loop","511019"
"","511","511017","","91","","","","","","511020"
"","511","100911","1","3","","nop_idle_arm_crossed","","0.2","","511021"
"","511","105111","1","3","","nop_talk_bitter","","0.2","","511022"
"","511","vo_drama_10082011","0","21","","vo_drama_10082011_003","","","0","511023"
"0","511","105111","8","11","0","ふふっ、今日はお招きありがとう。\n年末は大変だったみたいね。","0.5","0","1","511024"
"","511","2.5","","93","","1","","","","511025"
"","511","105111","1","3","","nop_look_talk_normal","","0.2","","511026"
"","511","511024","","91","","","","","","511027"
"","511","105111","1","3","","nop_idle_normal","","0.2","","511028"
"","511","101311","1","3","","nop_talk_joy2","","0.2","","511029"
"","511","vo_drama_10082011","0","21","","vo_drama_10082011_004","","","0","511030"
"0","511","101311","8","11","0","ルカ姉も水くさいにゃー。\n呼んでくれたらナナカちゃんたちも\nアシストに飛んでったのにさ！","0.5","0","1","511031"
"","511","511031","","91","","","","","","511032"
"","511","101311","1","3","","nop_idle_joy_normal","","0.2","","511033"
"1","511","100911","0","3","0.2","nop_15_tsumugi_talk_arm_crossed","","0.2","nop_15_tsumugi_talk_arm_crossed_loop","511034"
"","511","vo_drama_10082011","0","21","","vo_drama_10082011_005","","","0","511035"
"0","511","100911","8","11","0","うむ！\n我らの破壊の協奏曲でいかなる状況も\n吹き飛ばしてやったというのに！","0.5","0","1","511036"
"","511","511036","","91","","","","","","511037"
"","511","100911","1","3","","nop_idle_arm_crossed","","0.2","","511038"
"","511","105111","1","3","","nop_talk_sad2","","0.2","","511039"
"","511","vo_drama_10082011","0","21","","vo_drama_10082011_006","","","0","511040"
"0","511","105111","8","11","0","材料集めなんだから\n吹き飛ばしちゃだめでしょうに。\nまあ去年はみんな個別に活動してたから\nこうして会えてうれしいわ。","0.5","0","1","511041"
"","511","4","","93","","1","","","","511042"
"","511","105111","1","3","","nop_talk_normal","","0.2","","511043"
"","511","511041","","91","","","","","","511044"
"","511","105111","1","3","","nop_idle_normal","","0.2","","511045"
"","511","102711","1","3","","nop_talk_sad2","","0.2","","511046"
"","511","vo_drama_10082011","0","21","","vo_drama_10082011_007","","","0","511047"
"0","511","102711","8","11","0","でもこの会場……\nあなた様に付きまとう不埒者の\n気配を感じますね。\n許さない許さない許さない……","0.5","0","1","511048"
"","511","4.2","","93","","1","","","","511049"
"","511","102711","1","3","","nop_talk_wish2","","0.2","","511050"
"","511","0.2","","93","","1","","","","511051"
"","511","100911","1","3","","nop_11_anna_idle_sad","","0.2","","511052"
"","511","105111","1","3","","nop_11_mitsuki_idle_arm_crossed","","0.2","","511053"
"","511","101311","1","3","","nop_11_nanaka_idle_wish","","0.2","","511054"
"","511","511048","","91","","","","","","511055"
"","511","102711","1","3","","nop_idle_wish2","","0.2","","511056"
"","511","101311","1","3","","nop_11_nanaka_talk_nervous","","0.2","","511057"
"","511","vo_drama_10082011","0","21","","vo_drama_10082011_008","","","0","511058"
"0","511","101311","8","11","0","エ、エリコ様落ち着こ？\nとりあえず黄昏の都の場所でも\nみんなで考えながら、ね？","0.5","0","1","511059"
"","511","3.5","","93","","1","","","","511060"
"","511","101311","1","3","","nop_11_nanaka_talk_wish","","0.2","","511061"
"","511","511059","","91","","","","","","511062"
"","511","101311","1","3","","nop_11_nanaka_idle_wish","","0.2","","511063"
"","511","0.5","","93","","0","","","","511064"
"-265","512","1","105","1","1","101831","nop_idle_wish","1.95","150","512001"
"-255","512","1","103","1","0","101611","nop_idle_joy1","1.95","-150","512002"
"-275","512","1","104","1","0","105011","nop_idle_joy_normal","1.95","-300","512003"
"","512","0.5","","93","","0","","","","512004"
"","512","101611","0.5","12","","4","","0","","512005"
"","512","101611","1","3","","nop_idle_joy1_wink","","0.2","","512006"
"","512","512005","","91","","","","","","512007"
"","512","vo_drama_10082012","0","21","","vo_drama_10082012_001","","","0","512008"
"0","512","101611","8","11","0","あ！　ヒデサイ！\nあけおめー！\n今年もよろしくね！","0.5","0","1","512009"
"","512","101611","1","3","","nop_12_suzuna_talk_surprise","","0.2","","512010"
"","512","1","","93","","1","","","","512011"
"1","512","101611","0","3","0.2","nop_12_suzuna_smile","","0.2","nop_12_suzuna_pose","512012"
"","512","512009","","91","","","","","","512013"
"1","512","101611","0","3","0.1","nop_12_suzuna_pose_to_joy2","","0.2","nop_idle_joy1","512014"
"","512","vo_drama_10082012","0","21","","vo_drama_10082012_002","","","0","512015"
"0","512","105011","8","11","0","なかなかの新年会じゃない。\nま、アタシみたいなレディを\n招待するんだから\nこれくらいじゃないとね。","0.5","0","1","512016"
"","512","105011","1","3","","nop_talk_joy1","","0.2","","512017"
"","512","2","","93","","1","","","","512018"
"1","512","105011","0","3","0.2","nop_talk_arm_crossed","","0.2","nop_talk_arm_crossed_loop","512019"
"","512","512016","","91","","","","","","512020"
"","512","105011","1","3","","nop_idle_arm_crossed","","0.2","","512021"
"","512","vo_drama_10082012","0","21","","vo_drama_10082012_003","","","0","512022"
"0","512","101831","8","11","0","あけましておめでとう。\n本当、立派な新年会ね。\nたくさん人が来ていて、\n先生緊張しちゃうわ。","0.5","0","1","512023"
"1","512","101831","0","3","0.2","nop_bow","","0.2","nop_talk_joy1","512024"
"","512","4.5","","93","","1","","","","512025"
"","512","101831","1","3","","nop_talk_bitter","","0.2","","512026"
"","512","512023","","91","","","","","","512027"
"","512","101831","1","3","","nop_idle_bitter","","0.2","","512028"
"","512","vo_drama_10082012","0","21","","vo_drama_10082012_004","","","0","512029"
"0","512","101611","8","11","0","えー？　ちゃんイオ真面目すぎ！\nおせちも美味しいし\n楽しまなきゃソンだよ。ねー？","0.5","0","1","512030"
"","512","101611","1","3","","nop_talk_joy1","","0.2","","512031"
"","512","512030","","91","","","","","","512032"
"","512","101611","1","3","","nop_idle_joy_normal","","0.2","","512033"
"","512","vo_drama_10082012","0","21","","vo_drama_10082012_005","","","0","512034"
"0","512","105011","8","11","0","新しい年を乗り切るために\n大人にはこういう\n息抜きも必要なのよ。\n……たぶん。","0.5","0","1","512035"
"","512","105011","1","3","","nop_talk_thinking","","0.2","","512036"
"","512","4.5","","93","","1","","","","512037"
"","512","105011","1","3","","nop_talk_worry","","0.2","","512038"
"","512","512035","","91","","","","","","512039"
"","512","105011","1","3","","nop_idle_normal","","0.2","","512040"
"","512","vo_drama_10082012","0","21","","vo_drama_10082012_006","","","0","512041"
"0","512","101831","8","11","0","新しい年と言えば\nみんな、冬休みの宿題は\nちゃんとしているかしら？\n先生、新学期を楽しみにしてるわね。","0.5","0","1","512042"
"","512","101831","1","3","","nop_talk_normal","","0.2","","512043"
"","512","4.5","","93","","1","","","","512044"
"","512","101831","1","3","","nop_talk_joy1","","0.2","","512045"
"","512","105011","1","3","","nop_12_misaki_stop","","5","","512046"
"","512","101611","1","3","","nop_12_suzuna_stop2","","5","","512047"
"","512","512042","","91","","","","","","512048"
"","512","101831","1","3","","nop_idle_joy1","","0.2","","512049"
"0","512","105011","1.5","12","0","12","0","0","1","512050"
"0","512","101611","1.5","12","0","12","0","0","1","512051"
"","512","0","","91","","","","","","512052"
"","512","vo_drama_10082012","0","21","","vo_drama_10082012_007","","","0","512053"
"0","512","105011","8","11","0","しゅく……だい……？\nえ？　あったっけ？　スズナ？","0.5","0","1","512054"
"","512","105011","1","3","","nop_talk_surprise2","","0.2","","512055"
"","512","101611","1","3","","nop_idle_surprise2","","0.2","","512056"
"","512","2","","93","","1","","","","512057"
"","512","101611","1","3","","nop_idle_sad3","","0.2","","512058"
"","512","1","","93","","1","","","","512059"
"","512","105011","1","3","","nop_talk_worry","","0.2","","512060"
"","512","512054","","91","","","","","","512061"
"","512","105011","1","3","","nop_idle_worry","","0.2","","512062"
"","512","vo_drama_10082012","0","21","","vo_drama_10082012_008","","","0","512063"
"0","512","101611","8","11","0","……ヒデサーイ！\nあとでミサキっちもまぜて\n宿題教えて～！","0.5","0","1","512064"
"","512","101611","1","3","","nop_talk_tsun_pain","","0.2","","512065"
"","512","3","","93","","1","","","","512066"
"","512","101611","1","3","","nop_12_suzuna_talk_wish","","0.2","","512067"
"","512","0.5","","93","","1","","","","512068"
"","512","105011","1","3","","nop_12_suzuna_idle_wish","","0.2","","512069"
"","512","512064","","91","","","","","","512070"
"","512","101611","1","3","","nop_12_suzuna_idle_wish","","0.2","","512071"
"","512","0.5","","93","","0","","","","512072"
"","512","0.5","","93","","0","","","","512073"
"-255","513","1","104","1","1","105331","nop_idle_normal","1.95","150","513001"
"-280","513","1","103","1","1","104511","nop_idle_joy1","1.95","-100","513002"
"-180","513","1","101","1","0","103031","nop_idle_guts2","1.95","-330","513003"
"-270","513","1","102","1","0","100811","nop_idle_thinking","1.95","-500","513004"
"-255","513","1","105","1","1","105511","nop_idle_sad","1.95","600","513005"
"","513","0.5","","93","","0","","","","513006"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_001","","","0","513007"
"0","513","105331","5","11","0","あけましておめでとう！\nお招きにあずかり参上したぞ！\nってこらみんな！\nちゃんと整列しないか！","0.5","0","1","513008"
"1","513","105331","0","3","0.2","nop_13_monica_talk_doya","","0.2","nop_13_monica_talk_doya_loop","513009"
"","513","5","","93","","1","","","","513010"
"","513","105331","1","3","","nop_talk_anger2","","0.2","","513011"
"","513","513008","","91","","","","","","513012"
"","513","105331","1","3","","nop_idle_anger2","","0.2","","513013"
"","513","104511","1","3","","nop_walk_glad","","0.2","","513014"
"","513","104511","-255","2","","-150","","","1.9","513015"
"","513","0.3","","93","","","","","","513016"
"","513","103031","1","3","","nop_run","","0.2","","513017"
"","513","103031","-225","2","","-300","","","1.6","513018"
"","513","0.3","","93","","","","","","513019"
"","513","105511","1","3","","nop_walk_knmn","","0.2","","513020"
"","513","105511","-270","2","","400","","","1.3","513021"
"","513","0.3","","93","","","","","","513022"
"","513","100811","1","3","","nop_walk_kyapi","","0.2","","513023"
"","513","100811","-255","2","","-450","","","1","513024"
"1","513","105331","0","3","0.2","nop_talk_doya","","0.2","nop_idle_doya","513025"
"","513","513024","","91","","","","","","513026"
"","513","104511","","4","","0","","","","513027"
"","513","104511","1","3","","nop_idle_normal","","0.2","","513028"
"","513","103031","1","3","","nop_idle_normal","","0.2","","513029"
"","513","105511","1","3","","nop_idle_normal","","0.2","","513030"
"","513","100811","1","3","","nop_idle_normal","","0.2","","513031"
"","513","513015","","91","","","","","","513032"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_002","","","0","513033"
"0","513","103031","5","11","0","ショーグン！　アケオメデース！\nトーゴクのオセチがこんなにタクサン！\nまさに極楽デース！","0.5","0","1","513034"
"","513","103031","1","3","","nop_talk_joy1","","0.2","","513035"
"","513","3","","93","","1","","","","513036"
"","513","103031","1","3","","nop_talk_joy2","","0.2","","513037"
"","513","3.5","","93","","1","","","","513038"
"","513","103031","1","3","","nop_talk_memory","","0.2","","513039"
"","513","513034","","91","","","","","","513040"
"","513","103031","1","3","","nop_idle_memory2","","0.2","","513041"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_003","","","0","513042"
"0","513","100811","5","11","0","ふふ。ボクを呼んでくれて正解だよ。\nこの新年の晴れやかな日にこそ\nボクの輝く美貌が必要だからね！","0.5","0","1","513043"
"","513","100811","1","3","","nop_talk_thinking","","0.2","","513044"
"","513","513043","","91","","","","","","513045"
"","513","100811","1","3","","nop_idle_thinking","","0.2","","513046"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_004","","","0","513047"
"0","513","104511","5","11","0","クウカはこんな新年早々に\n豪華な料理とたくさんの人の前で\nドSさんに弄ばれ辱めを……！\nぐふふ……ぐふふふふ。","0.5","0","1","513048"
"","513","104511","1","3","","nop_13_kuka_talk_memory1","","0.2","","513049"
"","513","513048","","91","","","","","","513050"
"","513","104511","1","3","","nop_13_kuka_idle_memory1","","0.2","","513051"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_005","","","0","513052"
"0","513","105331","5","11","0","これだけの人数に会うのは\nギルドレースの祝賀会以来か。\n貴公の人望にはおそれいるな。","0.5","0","1","513053"
"","513","105331","1","3","","nop_talk_wish","","0.2","","513054"
"","513","5","","93","","1","","","","513055"
"1","513","105331","0","3","0.2","nop_13_monica_talk_arm_crossed","","0.2","nop_13_monica_talk_arm_crossed_loop","513056"
"","513","513053","","91","","","","","","513057"
"","513","105331","1","3","","nop_13_monica_idle_arm_crossed","","0.2","","513058"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_006","","","0","513059"
"0","513","100811","6","11","0","この場にいるたくさんの人たちに\nボクの美しさを届けられるのは\nキミのおかげだよ。","0.5","0","1","513060"
"1","513","100811","0","3","0.2","nop_13_yuki_pose","","0.2","nop_13_yuki_pose_loop","513061"
"","513","5","","93","","1","","","","513062"
"","513","100811","1","3","","nop_13_yuki_pose2_loop","","0.2","","513063"
"","513","513060","","91","","","","","","513064"
"","513","100811","1","3","","nop_13_yuki_pose3_loop","","0.2","","513065"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_007","","","0","513066"
"0","513","104511","6","11","0","ああ！　みなさんからの視線が\nクウカに、クウカに……！\nいったいどうなってしまうんでしょう！","0.5","0","1","513067"
"","513","104511","1","3","","nop_13_kuka_talk_memory2","","0.2","","513068"
"","513","513067","","91","","","","","","513069"
"","513","104511","1","3","","nop_13_kuka_idle_memory2","","0.2","","513070"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_008","","","0","513071"
"0","513","103031","5","11","0","さすがショーグン。\nこれなら天下統一も目前デス！","0.5","0","1","513072"
"","513","103031","1","3","","nop_talk_joy1","","0.2","","513073"
"","513","513072","","91","","","","","","513074"
"","513","103031","1","3","","nop_idle_joy1","","0.2","","513075"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_009","","","0","513076"
"0","513","105331","6","11","0","新年といういい機会だ。\n今年の抱負を発表しようじゃないか。","0.5","0","1","513077"
"","513","105331","1","3","","nop_talk_normal","","0.2","","513078"
"","513","513077","","91","","","","","","513079"
"","513","105331","1","3","","nop_idle_normal","","0.2","","513080"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_010","","","0","513081"
"0","513","105331","5","11","0","私はもちろん魔法……ではなく、\n立派な司令官になることだ！\nみんなはどうだ？","0.5","0","1","513082"
"","513","105331","1","3","","nop_talk_thinking","","0.2","","513083"
"","513","2.5","","93","","1","","","","513084"
"","513","105331","1","3","","nop_talk_surprise2","","0.2","","513085"
"","513","1","","93","","1","","","","513086"
"1","513","105331","0","3","0.2","nop_talk_doya","","0.2","nop_talk_doya_loop","513087"
"","513","2.75","","93","","1","","","","513088"
"","513","105331","1","3","","nop_talk_joy1","","0.2","","513089"
"","513","105511","1","3","","nop_idle_normal_joy","","0.2","","513090"
"","513","513082","","91","","","","","","513091"
"","513","105331","1","3","","nop_idle_joy1","","0.2","","513092"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_011","","","0","513093"
"0","513","100811","6","11","0","そんなことよりさ。\nボクってお正月でも美しいよねー\nお正月がめでたいから……ううん、\nむしろボクがお正月をめでたくしてる？","0.5","0","1","513094"
"","513","100811","1","3","","nop_talk_thinking","","0.2","","513095"
"","513","2","","93","","1","","","","513096"
"","513","105511","1","3","","nop_idle_normal_suprise1","","0.2","","513097"
"","513","2","","93","","1","","","","513098"
"0","513","105331","1","12","0","12","0","0","1","513099"
"","513","105331","1","3","","nop_idle_normal_bitter","","0.2","","513100"
"1","513","100811","0","3","0.2","nop_13_yuki_pose4","","0.5","nop_talk_arm_crossed_loop2","513101"
"","513","4.5","","93","","1","","","","513102"
"","513","100811","1","3","","nop_talk_memory","","0.2","","513103"
"","513","513094","","91","","","","","","513104"
"","513","100811","1","3","","nop_idle_memory2","","0.2","","513105"
"","513","103031","","4","","1","","","","513106"
"","513","103031","1","3","","nop_talk_surprise1","","0.2","","513107"
"0","513","103031","0.1","12","0","4","0","0","1","513108"
"","513","513108","","91","","","","","","513109"
"","513","513099","","91","","","","","","513110"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_012","","","0","513111"
"0","513","103031","5","11","0","ヤヤッ！\nあれはルカのアネゴの釣ったオサカナ！\nキット食べればシュッセウオ！\nサムライマスターに近付けるデス！","0.5","0","1","513112"
"","513","5","","93","","1","","","","513113"
"0","513","105331","1","12","0","1","0","0","1","513114"
"","513","105331","1","3","","nop_idle_normal_sad","","0.2","","513115"
"","513","0","","93","","1","","","","513116"
"","513","103031","1","3","","nop_talk_joy2","","0.2","","513117"
"","513","513112","","91","","","","","","513118"
"0","513","103031","2","12","0","6","0","0","1","513119"
"","513","103031","1","3","","nop_run","","0.2","","513120"
"0","513","103031","-225","2","","-1350","","","5","513121"
"","513","513114","","91","","","","","","513122"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_013","","","0","513123"
"0","513","104511","5","11","0","ああ、今年はいったいどんな辱めが\nクウカをまってるんでしょうか……\nああ、考えただけで\nクウカは、クウカは……！","1.75","0","1","513124"
"","513","104511","1","3","","nop_talk_memory","","0.2","","513125"
"","513","7","","93","","1","","","","513126"
"0","513","105331","1","12","0","17","0","0","1","513127"
"","513","105331","1","3","","nop_idle_jitome","","0.2","","513128"
"","513","0.5","","93","","1","","","","513129"
"1","513","104511","0","3","0.2","nop_13_kuka_down_in","","0.2","nop_13_kuka_down_loop","513130"
"","513","513124","","91","","","","","","513131"
"","513","513127","","91","","","","","","513132"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_014","","","0","513133"
"0","513","105331","4","11","0","みんな全然聞いてない……\nだが私はくじけないぞ！\n必ずやみんなを率いて立派な……\nん？　そういえば一人足りない気が……","0.5","0","1","513134"
"","513","105331","1","3","","nop_talk_sad3","","0.2","","513135"
"","513","3.5","","93","","1","","","","513136"
"1","513","105331","0","3","0.2","nop_talk_guts3","","0.2","nop_talk_guts3_loop","513137"
"","513","3.5","","93","","1","","","","513138"
"","513","105331","1","3","","nop_talk_sad2_cry","","0.2","","513139"
"","513","3.5","","93","","1","","","","513140"
"","513","105331","1","3","","nop_talk_sad","","0.2","","513141"
"","513","513134","","91","","","","","","513142"
"","513","105331","1","3","","nop_idle_sad","","0.2","","513143"
"","513","vo_drama_10082013","0","21","","vo_drama_10082013_015","","","0","513144"
"0","513","105511","4","11","0","こ、ここにいますー！\nあの……先輩！　今年は引っ込み思案を\n少しでも改善したいので……ええと……\n本年もよろしくお願いしまひゅっ！","3","0","1","513145"
"","513","105511","1","3","","nop_run_sad","","0.2","","513146"
"","513","105511","-275","2","","350","","","1","513147"
"","513","0","","91","","","","","","513148"
"","513","105331","","4","","0","","","","513149"
"","513","105331","1","3","","nop_idle_surprise1","","0.2","","513150"
"","513","105331","2","12","","4","","40","","513151"
"","513","105511","1","3","","nop_13_ayumi_talk_sad","","0.2","","513152"
"","513","7","","93","","1","","","","513153"
"","513","105511","1","3","","nop_look_talk_wish","","0.2","","513154"
"","513","7.5","","93","","1","","","","513155"
"","513","105511","1","3","","nop_13_ayumi_talk_guts2_loop","","0.2","","513156"
"","513","513145","","91","","","","","","513157"
"","513","0.5","","93","","0","","","","513158"
"-235","514","1","102","1","1","106831","nop_idle_normal","1.95","150","514001"
"-235","514","1","101","1","0","101131","nop_idle_normal","1.95","-100","514002"
"-235","514","1","104","5","0","1","NoItem","1.95","-100","514003"
"-215","514","1","100","1","0","104931","nop_idle_normal","1.95","-250","514004"
"-215","514","1","103","5","0","2","NoItem","1.95","-250","514005"
"","514","0.5","","93","","0","","","","514006"
"","514","vo_drama_10082014","0","21","","vo_drama_10082014_001","","","0","514007"
"0","514","106831","8","11","0","やあ少年。あけましておめでとう。\nこうして新たな年を迎えられたこと\nうれしく思うよ。","0.5","0","1","514008"
"1","514","106831","0","3","0.2","nop_look_smile","","0.2","nop_talk_joy1","514009"
"","514","2.4","","93","","1","","","","514010"
"1","514","106831","1","3","","nop_talk_thinking","","0.2","","514011"
"","514","514008","","91","","","","","","514012"
"","514","106831","1","3","","nop_idle_arm_crossed","","0.2","","514013"
"","514","vo_drama_10082014","0","21","","vo_drama_10082014_002","","","0","514014"
"0","514","101131","8","11","0","お兄ちゃん、近眼新年です！\n今年も妹としてよろしくお願いしま……","0.5","0","1","514015"
"1","514","101131","0","3","0.2","nop_look_smile","","0.2","nop_14_rino_look_talk_joy4","514016"
"","514","104931","1","3","","nop_14_shizur_arm_crossed","","0.2","","514017"
"","514","2.5","","93","","1","","","","514018"
"1","514","101131","0","3","0","nop_14_rino_headbutt","","0.2","nop_14_rino_headbutt_loop","514019"
"1","514","1","0","3","0","nop_14_rino_headbutt","","0","nop_14_rino_headbutt_loop","514020"
"","514","104931","0","3","","nop_14_shizuru_headbutt","","0","","514021"
"","514","2","0","3","","nop_14_shizuru_headbutt","","0","","514022"
"","514","106831","1","3","","nop_idle_arm_crossed2","","0.2","","514023"
"","514","514015","","91","","","","","","514024"
"","514","vo_drama_10082014","0","21","","vo_drama_10082014_003","","","0","514025"
"0","514","104931","8","11","0","弟くん！\nちゃんとおせち食べてる？\nお姉ちゃんが食べさせてあげるね！","0.5","0","1","514026"
"","514","104931","1","3","","nop_14_shizuru_talk_joy","","0","","514027"
"","514","2","0","3","","NoItem","","0","","514028"
"","514","2.5","","93","","1","","","","514029"
"","514","104931","1","3","","nop_14_shizuru_talk_memory","","0.2","","514030"
"","514","514026","","91","","","","","","514031"
"","514","vo_drama_10082014","0","21","","vo_drama_10082014_004","","","0","514032"
"0","514","101131","8","11","0","シズルお姉ちゃん！\n私も！　私もお世話します！\n妹にもその権利はあるんですよ！","0.5","0","1","514033"
"","514","101131","","4","","1","","","","514034"
"","514","1","","4","","1","","","","514035"
"1","514","101131","0","3","","nop_shock_in","","0","nop_shock_loop","514036"
"","514","1","0","3","","NoItem","","0","","514037"
"","514","1.1","","93","","1","","","","514038"
"1","514","101131","0","3","0","nop_talk_guts3_NoBlink","","0.2","nop_talk_guts3_loop","514039"
"","514","514033","","91","","","","","","514040"
"","514","vo_drama_10082014","0","21","","vo_drama_10082014_005","","","0","514041"
"0","514","106831","8","11","0","おっと……\nこらこら、二人とも。\nせっかくの正月なんだ。\n仲良くしないとだめだよ？","0.5","0","1","514042"
"","514","106831","1","3","","nop_talk_surprise1","","0.2","","514043"
"","514","1","","93","","1","","","","514044"
"","514","106831","1","3","","nop_talk_joy1_sad","","0.2","","514045"
"","514","514042","","91","","","","","","514046"
"","514","106831","1","3","","nop_idle_normal","","0.2","","514047"
"","514","vo_drama_10082014","0","21","","vo_drama_10082014_006","","","0","514048"
"0","514","104931","8","11","0","弟くん！\nはいこれ、美味しいよ。\nあーん！","0.5","0","1","514049"
"","514","104931","1","3","","nop_14_shizuru_talk_joy","","0.2","","514050"
"","514","1","","93","","","","","","514051"
