60398ddfe081503289631d1bf85164587553480e5d221493655bf93fe6ba645f,55e70181ad7159fdab4e24856c9b747502d58fdc4e4cc64524b22fb7a1aa22e3,38232df3f7fd95c6305b7d007d9dce1780f6afb2a6d8a236f43a5d368c9683f1,3895d331b4e081545b4b3a2475ee028eb353e803c215fd2acd50fcd66b7c3ea7,2f057673ce3febe9e0de23f116279ad50158f4f2cbc9e633da971cebfc55f49e,42fd036b9df28205b78703b6cae39e387343281bbd4861865ef9ed8d02a231ee,dcc358207f9f44ef53ded661a9a856468adb48e43c46291a92aeabeea663d552,60af063725ae196fb44f3ffd1a16cde03957f0b27dbb0acc1f8b31078a57fd1e,e22303df1b532ba58ab79e34388a658dde28e532ce4d3d6c8af6e9f1ae46ebf2,907d869bdb6bf69467d98eeff114245615b94529d546fe98b02bcc76fda42252,fa179dd99843473c4704757fa6a5cef754d96144152c4bb1e73c7967a957f5fe,0a161bc1b5fac1189c146d543bee11e8c0ddddc8196cdb9ed237f391c0e3f85c,ba339da5f0845f83d5fbe8ee89df3f865a7064de29c20a58fde95b56bce30158,8c65854f34665d796f472c17c07849186ab84976fe192f0431277fa07afe8295,807c0281b1c4c9ba36893bfedc9bf9c6e39d8ddec670cc4f6ae4b5107d1e677f,8a43be5111401c73f62c1b6b211e546a79ad7f23b8948db3e464701d130147e7,d31c73e185a71f71550f0c989713521213bef6eaebb360b2c65e862a698da7ad,45a8ac25525d7addcc9c99600524a1e630ebee2c6a05853e089f8b6ad9d7facd,0a0eb4ef51e96ad9e31e3bda33dcf7f51491785153036de33686839ee816612a,a70c9d99b650fb2ad0a225a25c8436c9b617936f85a992581ad1e6acbde47fa4,52037f9c95b69e8b84ff775df10538f1c51de9d0a205df7b57c42b65672ac9a2,a5a224e61464aa4e25bf29753fb17636290625a1891c9515b5fafeb0154e1b61,c3e3a79d2d4bc60f0630415b6f7c4413e25c0b57a10608594f3477d933b41ee9,ecc86125dc319c00446dd04c76b5cbaaebd29d835220cc3a1c6f92b3879cc880,79b6886809b6e0f1efb8309d65c57fcf0a078d800b2dcee2d407cc8f20b7c9ea,212ce2b5cf1067d5f8b0f89668ef4255dbd5df5bdc068d75c982d6d167d11dae,b503da34f71cff2cdc4ae6f4c95e389d053f3629426ffb676d514882d9e01951,bd8931e9132f440a3533d54f3611e480f259cae5cfdcd4d776eb2ed175fc247c,3b2ab4d37063cb3f9e11d065413fbe906b9e3d88eabd187201235a2caa19f997,77adf7bb1c9b432f837032cbc3206a6ffd03bb3302248769d7e4b0ef52686fd0,fadbff904699caf4c1e7a77d9a3297056e5019e4ee7fb2a0a9ad4d5c5059e0ee,ab51b440066884467200de23348ab473c66910560a0bfb289b19090314689e26,423dfdd89d0a82aa1ef45b3f99b8b874f2ef8505ec0949a0c87d99f32c81cdcd,dc9f53341db5ea2701fe43ba4fe81f41687ecfa4d1f76ef3fae33ee34f888ac1,aa5db613653909f2ec880ef7920c6d7f55641d1283ed830ae11d78b1d5734812,036f9085dcfa3392225908002d0f528040cc16a014c09c85b5db1d2abb6d0265,a2a42fb6736572656a22340815c84ba581c9a659cbe7442a750767c8ee9642d4,489dca6730535afc74622642cf93e4734af709486bbe8b500e1d3581606eaf0f,8d68243fb4da3191a5749422d15521ff01acb839ba59386f24174ae65a803ffa,38c8a09ab1f8f0035b5b34fa742fd0ce3ef7adc2d391d17c2036018f8f117666,a4655504611eb537b6cb0c9d114637a13c13b8255a742bf4722848fe31236a2b,ccda6426c324e5061f1e52305249de54141a7394d9c9993e1f5d254d710f1b82,17c772478c813d0e4a138d4431b190153f16caa282f180501ff3216de128bf88,460f538ef0acb0955b0f40586e91cf73484007d34dfa695c7b6761be827a4a60
"1228","3060","0","0","0","0","0","306","1","0","11507","3060","0","0","0","0","0","0","0","0","0","0","3060","0","15315245","0","3060","0","251600","0","0","0","0","0","0","42","0","810101902","1842","200000001","ワイルドホーン","0","3060","3060"
"1137","306","0","0","5","0","0","306","32","0","55211","306","0","35","0","0","13","0","0","0","0","0","306","0","11633792","0","306","0","616901","0","0","0","1287","0","0","42","1","810101903","969","200000001","ミフユ（作業服）のシャドウ","29","306","306"
"470","306","2108","0","5","0","0","306","32","0","0","306","0","45","0","0","0","0","0","0","69482","0","306","0","10560197","17","306","0","626501","0","0","0","0","0","0","42","0","810101904","522","200000001","ライラエルのシャドウ","24","306","306"
"461","3060","0","0","0","0","0","306","1","0","0","3060","0","0","0","0","0","0","0","0","23960","0","3060","0","14563726","0","3060","0","255700","0","0","0","0","0","0","42","0","810101905","691","200000001","スリーピィオウル","0","3060","3060"
"1200","650","0","0","1","0","0","313","1","0","40000","0","0","0","0","0","0","0","0","0","0","0","750","0","137000000","0","0","0","302106","0","0","0","0","0","0","60","0","810102001","800","300000008","ワイバーン","50","5000","0"
"0","0","0","0","1","0","0","313","1","0","0","100","0","0","0","0","0","150","0","0","0","0","125","0","1000000000","0","0","0","217300","0","5000","0","0","0","0","100","0","810102002","0","300000008","バーストエネミー","0","125","0"
"0","0","0","0","1","0","0","313","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217301","0","0","0","0","0","0","100","0","810102003","0","300000008","バーストエネミー","0","0","100"
"0","0","0","0","1","0","0","313","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217302","0","0","0","0","0","0","100","0","810102004","0","300000008","バーストエネミー","0","5000","0"
"1540","3070","0","0","0","0","0","307","1","0","12593","3070","0","0","0","0","0","0","0","0","0","0","3070","0","13991776","0","3070","0","251100","0","0","0","0","0","0","42","0","810102101","2310","200000001","タートルタイラント","0","3070","3070"
"1540","3070","0","0","0","0","0","307","1","0","13160","3070","0","0","0","0","0","0","0","0","0","0","3070","0","14548906","0","3070","0","252800","0","0","0","0","0","0","42","0","810102102","1386","200000001","オーク","0","3070","3070"
"1232","3070","0","0","0","0","0","307","1","0","13449","3070","0","0","0","0","0","0","0","0","0","0","3070","0","14501858","0","3070","0","251600","0","0","0","0","0","0","42","0","810102103","1848","200000001","ワイルドホーン","0","3070","3070"
"1169","307","0","0","6","0","0","307","32","0","68716","307","0","45","0","0","17","0","0","0","0","0","307","0","11751797","0","307","0","603201","0","0","0","1474","0","0","46","1","810102104","1060","200000001","アキノのシャドウ","28","307","307"
"2911","307","0","0","5","0","0","307","32","0","43415","307","0","115","0","0","28","0","0","0","0","0","307","0","11347293","4","307","0","611602","0","0","0","652","0","0","42","1","810102105","1986","200000001","ノゾミ（クリスマス）のシャドウ","20","307","307"
"308","3070","0","0","0","0","0","307","1","0","15013","3070","0","0","0","0","200","0","0","0","0","0","3070","0","17103124","0","3070","0","250300","0","0","0","0","0","0","42","0","810102201","1386","200000001","ゴブリンリトル","0","3070","3070"
"435","307","2354","0","5","0","0","307","32","0","0","307","0","45","0","0","0","0","0","0","92513","0","307","0","9910033","17","307","0","613701","0","0","0","0","0","0","42","1","810102202","550","200000001","アカリ（エンジェル）のシャドウ","26","307","307"
"462","3070","0","0","0","0","0","307","1","0","0","3070","0","0","0","0","0","0","0","0","61709","0","3070","0","13954587","0","3070","0","256000","0","0","0","0","0","0","42","0","810102203","693","200000001","ウイングロップ","0","3070","3070"
"2098","307","518","0","5","0","0","307","32","0","0","307","0","153","0","0","3","0","0","0","60140","0","307","0","10551257","21","307","0","612201","0","0","0","0","0","0","42","1","810102204","1694","200000001","カスミ（マジカル）のシャドウ","19","307","307"
"308","3070","0","0","0","0","0","307","1","0","0","3070","0","921","0","0","0","0","0","0","33526","0","3070","0","16052956","0","3070","0","258400","0","0","0","0","0","0","42","0","810102205","462","200000001","スズランムシ","0","3070","3070"
"1848","3070","0","0","0","0","0","307","1","0","15155","3070","0","0","0","0","0","0","0","0","0","0","3070","0","15452987","0","3070","0","250900","0","0","0","0","0","0","42","0","810102301","1848","200000001","動く戦士像","0","3070","3070"
"784","307","0","0","5","0","0","307","32","0","63734","307","0","30","0","0","3","0","0","0","0","0","307","0","12291579","1","307","0","617501","0","0","0","1951","0","0","42","1","810102302","735","200000001","ミツキ（オーエド）のシャドウ","23","307","307"
"579","307","0","0","5","0","0","307","32","0","71637","307","0","30","0","0","5","0","0","0","0","0","307","0","11043639","0","307","0","610701","0","0","0","1900","0","0","65","1","810102303","781","200000001","アオイ（編入生）のシャドウ","33","307","307"
"529","307","0","0","5","0","0","307","32","0","72111","307","0","30","0","0","3","0","0","0","0","0","307","0","10646520","0","307","0","612301","0","0","0","2196","0","0","65","1","810102304","729","200000001","シオリ（マジカル）のシャドウ","33","307","307"
"924","3070","0","0","0","0","0","307","1","0","2171","3070","0","921","0","0","0","0","0","0","0","0","3070","0","14958707","0","3070","0","257600","0","0","0","0","0","0","42","0","810102305","1386","200000001","バルーンバード","0","3070","3070"
"1236","3080","0","0","0","0","0","308","1","0","14156","3080","0","0","0","0","0","0","0","0","0","0","3080","0","14776441","0","3080","0","253200","0","0","0","0","0","0","42","0","810102401","1854","200000001","サンドボア","0","3080","3080"
"927","3080","0","0","0","0","0","308","1","0","14870","3080","0","0","0","0","0","0","0","0","0","0","3080","0","15016012","0","3080","0","251300","0","0","0","0","0","0","42","0","810102402","2318","200000001","ジャングルガード","0","3080","3080"
"2321","308","122","0","5","0","0","308","32","0","0","308","0","208","0","0","12","0","0","0","31129","0","308","0","12472794","20","308","0","609501","0","0","0","0","0","0","42","1","810102403","3381","200000001","クウカ（オーエド）のシャドウ","19","308","308"
"927","3080","0","0","0","0","0","308","1","0","0","3080","0","0","0","0","0","0","0","0","46600","0","3080","0","13899752","0","3080","0","252600","0","0","0","0","0","0","42","0","810102404","1391","200000001","ゼラチナ","0","3080","3080"
"1419","308","613","0","6","0","0","308","32","0","0","308","0","153","0","0","3","0","0","0","69120","0","308","0","11645884","21","308","0","600601","0","0","0","0","0","0","42","1","810102405","1652","200000001","アカリのシャドウ","29","308","308"
"1545","3080","0","0","0","0","0","308","1","0","12593","3080","0","0","0","0","0","0","0","0","0","0","3080","0","14378630","0","3080","0","251100","0","0","0","0","0","0","42","0","810102501","2318","200000001","タートルタイラント","0","3080","3080"
"927","3080","0","0","0","0","0","308","1","0","13307","3080","0","0","0","0","0","0","0","0","0","0","3080","0","15168776","0","3080","0","252900","0","0","0","0","0","0","42","0","810102502","2318","200000001","ハイオーク","0","3080","3080"
"1236","3080","0","0","0","0","0","308","1","0","13448","3080","0","0","0","0","0","0","0","0","0","0","3080","0","14889195","0","3080","0","251600","0","0","0","0","0","0","42","0","810102503","1854","200000001","ワイルドホーン","0","3080","3080"
"2291","308","62","0","6","0","0","308","32","0","31602","308","0","259","0","0","22","0","0","0","0","0","308","0","12881069","6","308","0","604503","0","0","0","887","0","0","42","1","810102504","3189","200000001","クウカのシャドウ","23","308","308"
"389","308","2128","0","5","0","0","308","32","0","0","308","0","60","0","0","0","0","0","0","80138","0","308","0","10109517","18","308","0","611401","0","0","0","0","0","0","42","1","810102505","512","200000001","ルナのシャドウ","24","308","308"
"671","308","0","0","6","0","0","308","32","0","81793","308","0","30","0","0","3","0","0","0","0","0","308","0","12986492","0","308","0","607101","0","0","0","1873","0","0","44","1","810102601","482","200000001","クリスティーナのシャドウ","29","308","308"
"927","3080","0","0","0","0","0","308","1","0","40452","3080","0","0","0","0","0","0","0","0","0","0","3080","0","15350009","0","3080","0","252500","0","0","0","0","0","0","42","0","810102602","1391","200000001","サラマンダー","0","3080","3080"
"2915","308","0","0","5","0","0","308","32","0","43438","308","0","115","0","0","28","0","0","0","0","0","308","0","12995596","4","308","0","611602","0","0","0","652","0","0","42","1","810102603","1987","200000001","ノゾミ（クリスマス）のシャドウ","20","308","308"
"2088","308","0","0","5","0","0","308","32","0","52928","308","0","1440","0","0","40","0","0","0","0","0","308","0","12707885","4","308","0","680501","0","0","0","203","0","0","42","1","810102604","2036","200000001","コッコロ（プリンセス）のシャドウ","18","308","308"
"464","3080","0","0","0","0","0","308","1","0","26493","3080","0","0","0","0","0","0","0","0","0","0","3080","0","15506957","0","3080","0","257000","0","0","0","0","0","0","42","0","810102605","696","200000001","ドリルモール","0","3080","3080"
"1550","3090","0","0","0","0","0","309","1","0","13159","3090","0","0","0","0","0","0","0","0","0","0","3090","0","15138380","0","3090","0","252800","0","0","0","0","0","0","42","0","810102701","1395","200000001","オーク","0","3090","3090"
"1550","3090","0","0","0","0","0","309","1","0","14726","3090","0","0","0","0","0","0","0","0","0","0","3090","0","15065553","0","3090","0","251200","0","0","0","0","0","0","42","0","810102702","1395","200000001","ゴブリンガード","0","3090","3090"
"620","3090","0","0","0","0","0","309","1","0","0","3090","0","0","0","0","0","0","0","0","8760","0","3090","0","16679967","0","3090","0","250600","0","0","0","0","0","0","42","0","810102703","930","200000001","ワッパダヌキ","0","3090","3090"
"2709","309","0","0","6","0","0","309","32","0","33660","309","0","69","0","0","26","0","0","0","0","0","309","0","13343717","5","309","0","604701","0","0","0","536","0","0","42","1","810102704","3270","200000001","ジュンのシャドウ","30","309","309"
"793","309","0","0","6","0","0","309","32","0","80487","309","0","30","0","0","18","0","0","0","0","0","309","0","11376628","15","309","0","601701","0","0","0","2108","0","0","55","1","810102705","591","200000001","カオリのシャドウ","49","309","309"
"1550","3090","0","0","0","0","0","309","1","0","12593","3090","0","0","0","0","0","0","0","0","0","0","3090","0","14653785","0","3090","0","251100","0","0","0","0","0","0","42","0","810102801","2325","200000001","タートルタイラント","0","3090","3090"
"620","3090","0","0","0","0","0","309","1","0","13017","3090","0","0","0","0","0","0","0","0","0","0","3090","0","15988482","0","3090","0","250800","0","0","0","0","0","0","42","0","810102802","3720","200000001","ブルーゴーレム","0","3090","3090"
"1180","309","0","0","5","0","0","309","32","0","66015","309","0","35","0","0","13","0","0","0","0","0","309","0","11395389","0","309","0","616901","0","0","0","1287","0","0","42","1","810102803","1021","200000001","ミフユ（作業服）のシャドウ","29","309","309"
"930","3090","0","0","0","0","0","309","1","0","0","3090","0","0","0","0","0","0","0","0","46599","0","3090","0","14254879","0","3090","0","252600","0","0","0","0","0","0","42","0","810102804","1395","200000001","ゼラチナ","0","3090","3090"
"1420","309","613","0","6","0","0","309","32","0","0","309","0","153","0","0","3","0","0","0","69181","0","309","0","12004806","21","309","0","600601","0","0","0","0","0","0","42","1","810102805","1653","200000001","アカリのシャドウ","29","309","309"
"620","3090","0","0","0","0","0","309","1","0","13017","3090","0","0","0","0","0","0","0","0","0","0","3090","0","16059460","0","3090","0","250800","0","0","0","0","0","0","42","0","810102901","3720","200000001","ブルーゴーレム","0","3090","3090"
"598","309","0","0","6","0","0","309","32","0","88572","309","0","30","0","0","5","0","0","0","0","0","309","0","11768820","0","309","0","606401","0","0","0","2453","0","0","54","1","810102902","504","200000001","シェフィのシャドウ","31","309","309"
"775","3090","0","0","0","0","0","309","1","0","18967","3090","0","0","0","0","0","0","0","0","0","0","3090","0","14506885","0","3090","0","253400","0","0","0","0","0","0","42","0","810102903","1163","200000001","ツキツキ","0","3090","3090"
"491","309","0","0","5","0","0","309","32","0","69606","309","0","30","0","0","4","0","0","0","0","0","309","0","11133551","0","309","0","625801","0","0","0","1495","0","0","44","0","810102904","434","200000001","リリ（フォールン）のシャドウ","24","309","309"
"620","3090","0","0","0","0","0","309","1","0","28091","3090","0","927","0","0","0","0","0","0","0","0","3090","0","15050078","0","3090","0","258300","0","0","0","0","0","0","42","0","810102905","930","200000001","ホオズキムシ","0","3090","3090"
"1200","5000","0","0","1","0","0","316","1","0","46000","0","0","0","0","0","0","0","0","0","30000","0","750","0","169000000","0","0","0","306304","0","0","0","0","0","0","60","0","810103001","900","300000008","マスター・ウキキー","70","750","450"
"0","0","0","0","1","0","0","316","1","0","0","100","0","0","0","0","0","150","0","0","0","0","125","0","1000000000","0","0","0","217300","0","5000","0","0","0","0","100","0","810103002","0","300000008","バーストエネミー","0","125","0"
"0","0","0","0","1","0","0","316","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000000000","0","0","0","217301","0","0","0","0","0","0","100","0","810103003","0","300000008","バーストエネミー","0","0","100"
"0","0","0","0","1","0","0","316","1","0","0","0","0","0","0","0","0","8000","0","0","0","0","0","0","1000000000","0","0","0","217302","0","0","0","0","0","0","100","0","810103004","0","300000008","バーストエネミー","0","0","0"
"933","3100","0","0","0","0","0","310","1","0","13040","3100","0","0","0","0","0","0","0","0","0","0","3100","0","16130850","0","3100","0","252900","0","0","0","0","0","0","44","0","810103101","2333","200000001","ハイオーク","0","3100","3100"
"933","3100","0","0","0","0","0","310","1","0","0","3100","0","0","0","0","0","0","0","0","41236","0","3100","0","14940628","0","3100","0","252600","0","0","0","0","0","0","44","0","810103102","1400","200000001","ゼラチナ","0","3100","3100"
"447","310","2142","0","5","0","0","310","33","0","0","310","0","45","0","0","0","0","0","0","78304","0","310","0","10784092","18","310","0","609201","0","0","0","0","0","0","44","1","810103103","536","200000001","アンのシャドウ","36","310","310"
"1476","310","530","0","6","0","0","310","33","0","0","310","0","1580","0","0","3","0","0","0","61620","0","310","0","11970615","19","310","0","608802","0","0","0","0","0","0","44","1","810103104","1755","200000001","ユイ（ニューイヤー）のシャドウ","40","310","310"
"467","3100","0","0","0","0","0","310","1","0","0","3100","0","0","0","0","0","0","0","0","24900","0","3100","0","15100083","0","3100","0","255700","0","0","0","0","0","0","44","0","810103105","700","200000001","スリーピィオウル","0","3100","3100"
"0","0","0","0","1","0","0","301","1","0","0","0","0","0","0","0","1","150","0","0","0","0","500","0","1000000000","0","0","0","217300","0","5000","0","0","0","0","100","0","810103106","0","300000008","バーストエネミー","0","500","0"
"0","0","0","0","1","0","0","301","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1000000000","0","0","0","217301","0","0","0","0","0","0","100","0","810103107","0","300000008","バーストエネミー","0","0","100"
"2282","310","0","0","6","0","0","310","33","0","43768","310","0","59","0","0","36","0","0","0","0","0","310","0","13518118","4","310","0","602101","0","0","0","355","0","0","44","1","810103201","2264","200000001","クルミのシャドウ","38","310","310"
"445","310","2361","0","5","0","0","310","33","0","0","310","0","45","0","0","0","0","0","0","77349","0","310","0","10843434","17","310","0","613701","0","0","0","0","0","0","44","1","810103202","543","200000001","アカリ（エンジェル）のシャドウ","36","310","310"
"933","3100","0","0","0","0","0","310","1","0","0","3100","0","930","0","0","0","0","0","0","2016","0","3100","0","15182712","0","3100","0","256900","0","0","0","0","0","0","44","0","810103203","1400","200000001","ケイブスネイル","0","3100","3100"
"311","3100","0","0","0","0","0","310","1","0","0","3100","0","0","0","0","0","0","0","0","61016","0","3100","0","15188132","0","3100","0","258200","0","0","0","0","0","0","44","0","810103204","467","200000001","コドモオオトカゲ","0","3100","3100"
"311","3100","0","0","0","0","0","310","1","0","0","3100","0","0","0","0","0","0","0","0","26304","0","3100","0","13897430","0","3100","0","259300","0","0","0","0","0","0","44","0","810103205","467","200000001","ファイヤーメイジ","0","3100","3100"
"1244","3100","0","0","0","0","0","310","1","0","17161","3100","0","0","0","0","0","0","0","0","0","0","3100","0","19126911","0","3100","0","253200","0","0","0","0","0","0","44","0","810103301","1866","200000001","サンドボア","0","3100","3100"
"1244","3100","0","0","0","0","0","310","1","0","18618","3100","0","0","0","0","0","0","0","0","0","0","3100","0","18635497","0","3100","0","251000","0","0","0","0","0","0","44","0","810103302","2799","200000001","動く剣士像","0","3100","3100"
"2440","310","0","0","5","0","0","310","33","0","45756","310","0","61","0","0","42","0","0","0","0","0","310","0","16582597","4","310","0","605601","0","0","0","996","0","0","44","1","810103303","3036","200000001","ルカのシャドウ","48","310","310"
"405","310","2519","0","5","0","0","310","33","0","0","310","0","45","0","0","0","0","0","0","92994","0","310","0","13402075","17","310","0","622301","0","0","0","0","0","0","44","1","810103304","555","200000001","ヴァンピィのシャドウ","34","310","310"
