1c2e037cb0844c79cc4b698a93b4a5aca52ed9c5f9b1e206c7ec0be699fab1e2,b385296d6c865ae410c71c3c9ba9a7fbd678112dc55a448781a8dbe92a23f5e5,b13cc210272fbc04b7ac3fb84e20a551501b18db5e8faac52b3332729d2361dc,4b07056cb66e8c6ba4a2969c71d17d0cb92f781ee2432fa41f9a20ad55b1093f,e21d1016557b4a6960b36c03da6a477fc0200d6125b141c36d341e8f75042433,4b2dde91786077bc9b73883688eb357288cb8a139f8c35a5ddb1d77ff17a0312,b818b7cd543f52b7fdddb30d76e934f9d6f2328684dc4315f41b81768cfceca9,bc84424a08a978f0a23447ad822337baad7fc4259603374e575d2ce0da74df5a,e84d6a712fe44d44b3463393b07960aa891c8af1c5a1d4a9143d3c42396abb32,acb5a8aecfb4236f3f3d52daca4cae9826ad032678b1ac7de733843e51785a4c,06e10546ed54759e7568b851f62220ac336602a09952b21e6776dcf3791d43cf,0c6cd07dce5888bdf0a0e7d99d555c5751fa5d7b80ea9bb549c86a35ae089f4b,396b7584d4d1b0c295b101f46956f03ddc29f0e6a16f70c1eeabf42363531bdc,fcf9abcddbccf2ba1de06c6ab0c73a8b18faebb0b2ef241b3253003d0daccccf,ea37694b12b0f6ce677960ddb679cae679913ab7b9e29e8de5d286aa78e02783,0cdd8a1dd292da40ecfde6bb2130ad6d9e741d5ac8c49cf22cc336b6e44544de,9f4d5ab5663b41be53bf4af293020f00f282c8d965fb9fb58ad71a026d9d0808,114412000af38fed73c707a5520def68a2fc73c7c84f2bffc6b598eaa52876aa,91c6dea09321b1b0e9c9cacbd87fff21b614c956fb3432ab46e66dc25b212168,45446fb2e972f07750d7e5ce12e6d58d3877eec79e662ff2b41a11f84054b9b1,bcee2121afc8443b23c7940545e62815a69f17a55231e2d80dcd4eb5ba124a1b,5a4505c82d2e92a47bc6642152a92890b1f2e3808ac6b327e303435d2bbe36b9,93b53317d96fb6f39c6c30ec189d8c0a77d59d0a198b82aef4f2fb956ce16584,2d1c5cf36a30c1d96fdb3069ed6a192840376479d085b08cd2226030df2388d9,d72484b4d314316b58dbbba6aab7aaeda7e5d355ce80c4b784695aa1bb6f74b8,56fb5add99d785d7d4b2177c1ec963ef3ca4dd6bb0ea97cf66d630b3b230da34,1880d05a437e22674b5f33a593c9634f7d3d1be9e4ae91a5a88c2a3fdd45f361,0ae280770b8d0e9470c95ccb0556f1479cbe79d384e8b9004f05b19621420cb6,8a08012d17c40e74e22c09acfefea314af91ec66561b537178b4eef5e9f7d48a,35e96893825555c2a78ac45eecccce5b57799ace3e1788411cb104cf302f4b47,adfdc27dfa7d2ee83018830c5f89fbe3b0dff60788f1a7ad8dc1c4e8f99696e4,21629c8b1da1500494524d74fc408ec86f2a3ac9f9aeb7800b2692ff99995491,952fe73d8fac699be35d235db862bf9244b4970ba7cae2698756f08ccc92d8fc,d28b0255ca3866e69c703ddb23fb36c9da9df43a0a21c08348d70a1cff0a4879,adfeaef73eb9c104789e8792965d4ce1f61271a27819d78c72f9d6260ae7194e,ac4cb91dc729eae74a5f2001f75fb7d86f73b711b707531e551a8cf66dafa1d6,8688d72d83fa6ffa2a090a486ca28bd0279234494fefdd4f9fd2230205e2f2b1,95832537a93d3989239852944e22086b5facfd5479ef38e97ffa3ab939eeda4f,2dcbafa237bbf6e6f2b789c9e2e952e510d54ab017d720fc848947a31a7cc345,bb3e728013e59c718873b244b4de9e2839f5564212f599be42a751f8f599889d,3959f0ab4517cc3133fecb3f1467263cfd240696207cd3c13d24cfdf14cf740b
"620090135","61001005","1","0","38001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","38001","0","0","1","61001007","30","1","0","0","18","620110035","0","0","620300035","492","0","600110381","0","600000109"
"620090136","61001005","1","0","39001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","39001","0","0","1","61001007","30","1","0","0","18","620110036","0","0","620300036","500","0","600110391","0","600000110"
"620090137","61001005","1","0","40001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","40001","0","0","1","61001007","30","1","0","0","18","620110037","0","0","620300037","514","0","600110401","0","600000111"
"620090138","61001005","1","0","41001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","41001","0","0","1","61001007","30","1","0","0","18","620110038","0","0","620300038","518","0","600110411","0","600000112"
"620090139","61001005","1","0","42001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","42001","0","0","1","61001007","30","1","0","0","18","620110039","0","0","620300039","523","0","600110421","0","600000113"
"620090140","61001005","1","0","43001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","43001","0","0","1","61001007","30","1","0","0","18","620110040","0","0","620300040","538","0","600110431","0","600000114"
"620090141","61001005","1","0","44001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","44001","0","0","1","61001007","30","1","0","0","18","620110041","0","0","620300041","551","0","600110441","0","600000115"
"620090142","61001005","1","0","45001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","45001","0","0","1","61001007","30","1","0","0","18","620110042","0","0","620300042","565","0","600110451","0","600000116"
"620090143","61001005","1","0","46001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","46001","0","0","1","61001007","30","1","0","0","18","620110043","0","0","620300043","574","0","600110461","0","600000117"
"620090144","61001005","1","0","47001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","47001","0","0","1","61001007","30","1","0","0","18","620110044","0","0","620300044","577","0","600110471","0","600000118"
"620090145","61001005","1","0","48001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","48001","0","0","1","61001007","30","1","0","0","18","620110045","0","0","620300045","587","0","600110481","0","600000119"
"620090146","61001005","1","0","49001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","49001","0","0","1","61001007","30","1","0","0","18","620110046","0","0","620300046","598","0","600110491","0","600000120"
"620090147","61001005","1","0","50001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","50001","0","0","1","61001007","30","1","0","0","18","620110047","0","0","620300047","614","0","600110501","0","600000121"
"620090148","61001005","1","0","51001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","51001","0","0","1","61001007","30","1","0","0","18","620110048","0","0","620300048","621","0","600110511","0","600000122"
"620090149","61001005","1","0","52001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","52001","0","0","1","61001007","30","1","0","0","18","620110049","0","0","620300049","629","0","600110521","0","600000123"
"620090150","61001005","1","0","53001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","53001","0","0","1","61001007","30","1","0","0","18","620110050","0","0","620300050","640","0","600110531","0","600000124"
"620090151","61001005","1","0","54001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","54001","0","0","1","61001007","30","1","0","0","18","620110051","0","0","620300051","647","0","600110541","0","600000125"
"620090152","61001005","1","0","55001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","55001","0","0","1","61001007","30","1","0","0","18","620110052","0","0","620300052","652","0","600110551","0","600000126"
"620090153","61001005","1","0","56001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","56001","0","0","1","61001007","30","1","0","0","18","620110053","0","0","620300053","659","0","600110561","0","600000127"
"620090154","61001005","1","0","57001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","57001","0","0","1","61001007","30","1","0","0","18","620110054","0","0","620300054","662","0","600110571","0","600000128"
"620090155","61001005","1","0","58001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","58001","0","0","1","61001007","30","1","0","0","18","620110055","0","0","620300055","667","0","600110581","0","600000129"
"620090156","61001005","1","0","59001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","59001","0","0","1","61001007","30","1","0","0","18","620110056","0","0","620300056","679","0","600110591","0","600000130"
"620090157","61001005","1","0","60001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","60001","0","0","1","61001007","30","1","0","0","18","620110057","0","0","620300057","683","0","600110601","0","600000131"
"620090158","61001005","1","0","61001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","61001","0","0","1","61001007","30","1","0","0","18","620110058","0","0","620300058","692","0","600110611","0","600000132"
"620090159","61001005","1","0","62001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","62001","0","0","1","61001007","30","1","0","0","18","620110059","0","0","620300059","698","0","600110621","0","600000133"
"620090160","61001005","1","0","63001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","63001","0","0","1","61001007","30","1","0","0","18","620110060","0","0","620300060","703","0","600110631","0","600000134"
"620090161","61001005","1","0","64001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","64001","0","0","1","61001007","30","1","0","0","18","620110061","0","0","620300061","713","0","600110641","0","600000135"
"620090162","61001005","1","0","65001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","65001","0","0","1","61001007","30","1","0","0","18","620110062","0","0","620300062","722","0","600110651","0","600000136"
"620090163","61001005","1","0","66001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","66001","0","0","1","61001007","30","1","0","0","18","620110063","0","0","620300063","733","0","600110661","0","600000137"
"620090164","61001005","1","0","67001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","67001","0","0","1","61001007","30","1","0","0","18","620110064","0","0","620300064","741","0","600110671","0","600000138"
"620090165","61001005","1","0","68001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","68001","0","0","1","61001007","30","1","0","0","18","620110065","0","0","620300065","750","0","600110681","0","600000139"
"620090166","61001005","1","0","69001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","69001","0","0","1","61001007","30","1","0","0","18","620110066","0","0","620300066","762","0","600110691","0","600000140"
"620370001","61001005","1","0","3001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","3001","0","0","1","61001007","30","1","0","0","18","620440001","0","0","620060001","258","0","600110031","0","600000145"
"620370001","61001005","1","0","4001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","4001","0","0","1","61001007","30","1","0","0","18","620440001","0","0","620060001","258","0","600110041","0","600000146"
"620370002","61001005","1","0","5001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","5001","0","0","1","61001007","30","1","0","0","18","620440002","0","0","620060002","268","0","600110051","0","600000147"
"620370003","61001005","1","0","6001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","6001","0","0","1","61001007","30","1","0","0","18","620440003","0","0","620060003","273","0","600110061","0","600000148"
"620370004","61001005","1","0","7001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","7001","0","0","1","61001007","30","1","0","0","18","620440004","0","0","620060004","281","0","600110071","0","600000149"
"620370005","61001005","1","0","8001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","8001","0","0","1","61001007","30","1","0","0","18","620440005","0","0","620060005","288","0","600110081","0","600000150"
"620370006","61001005","1","0","9001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","9001","0","0","1","61001007","30","1","0","0","18","620440006","0","0","620060006","298","0","600110091","0","600000151"
"620370007","61001005","1","0","10001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","10001","0","0","1","61001007","30","1","0","0","18","620440007","0","0","620060007","309","0","600110101","0","600000152"
"620370008","61001005","1","0","11001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","11001","0","0","1","61001007","30","1","0","0","18","620440008","0","0","620060008","313","0","600110111","0","600000153"
"620370009","61001005","1","0","12001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","12001","0","0","1","61001007","30","1","0","0","18","620440009","0","0","620060009","321","0","600110121","0","600000154"
"620370010","61001005","1","0","13001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","13001","0","0","1","61001007","30","1","0","0","18","620440010","0","0","620060010","326","0","600110131","0","600000155"
"620370011","61001005","1","0","14001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","14001","0","0","1","61001007","30","1","0","0","18","620440011","0","0","620060011","336","0","600110141","0","600000156"
"620370012","61001005","1","0","15001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","15001","0","0","1","61001007","30","1","0","0","18","620440012","0","0","620060012","341","0","600110151","0","600000157"
"620370013","61001005","1","0","16001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","16001","0","0","1","61001007","30","1","0","0","18","620440013","0","0","620060013","351","0","600110161","0","600000158"
"620370014","61001005","1","0","17001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","17001","0","0","1","61001007","30","1","0","0","18","620440014","0","0","620060014","356","0","600110171","0","600000159"
"620370015","61001005","1","0","18001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","18001","0","0","1","61001007","30","1","0","0","18","620440015","0","0","620060015","366","0","600110181","0","600000160"
"620370016","61001005","1","0","19001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","19001","0","0","1","61001007","30","1","0","0","18","620440016","0","0","620060016","371","0","600110191","0","600000161"
"620370017","61001005","1","0","20001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","20001","0","0","1","61001007","30","1","0","0","18","620440017","0","0","620060017","375","0","600110201","0","600000162"
"620370018","61001005","1","0","21001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","21001","0","0","1","61001007","30","1","0","0","18","620440018","0","0","620060018","381","0","600110211","0","600000163"
"620370019","61001005","1","0","22001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","22001","0","0","1","61001007","30","1","0","0","18","620440019","0","0","620060019","386","0","600110221","0","600000164"
"620370020","61001005","1","0","23001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","23001","0","0","1","61001007","30","1","0","0","18","620440020","0","0","620060020","390","0","600110231","0","600000165"
"620370021","61001005","1","0","24001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","24001","0","0","1","61001007","30","1","0","0","18","620440021","0","0","620060021","396","0","600110241","0","600000166"
"620370022","61001005","1","0","25001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","25001","0","0","1","61001007","30","1","0","0","18","620440022","0","0","620060022","401","0","600110251","0","600000167"
"620370023","61001005","1","0","26001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","26001","0","0","1","61001007","30","1","0","0","18","620440023","0","0","620060023","405","0","600110261","0","600000168"
"620370024","61001005","1","0","27001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","27001","0","0","1","61001007","30","1","0","0","18","620440024","0","0","620060024","411","0","600110271","0","600000169"
"620370025","61001005","1","0","28001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","28001","0","0","1","61001007","30","1","0","0","18","620440025","0","0","620060025","417","0","600110281","0","600000170"
"620370026","61001005","1","0","29001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","29001","0","0","1","61001007","30","1","0","0","18","620440026","0","0","620060026","422","0","600110291","0","600000171"
"620370027","61001005","1","0","30001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","30001","0","0","1","61001007","30","1","0","0","18","620440027","0","0","620060027","427","0","600110301","0","600000172"
"620370028","61001005","1","0","31001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","31001","0","0","1","61001007","30","1","0","0","18","620440028","0","0","620060028","433","0","600110311","0","600000173"
"620370029","61001005","1","0","32001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","32001","0","0","1","61001007","30","1","0","0","18","620440029","0","0","620060029","442","0","600110321","0","600000174"
"620370030","61001005","1","0","33001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","33001","0","0","1","61001007","30","1","0","0","18","620440030","0","0","620060030","455","0","600110331","0","600000175"
"620370031","61001005","1","0","34001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","34001","0","0","1","61001007","30","1","0","0","18","620440031","0","0","620060031","460","0","600110341","0","600000176"
"620370032","61001005","1","0","35001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","35001","0","0","1","61001007","30","1","0","0","18","620440032","0","0","620060032","464","0","600110351","0","600000177"
"620370033","61001005","1","0","36001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","36001","0","0","1","61001007","30","1","0","0","18","620440033","0","0","620060033","476","0","600110361","0","600000178"
"620370034","61001005","1","0","37001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","37001","0","0","1","61001007","30","1","0","0","18","620440034","0","0","620060034","482","0","600110371","0","600000179"
"620370035","61001005","1","0","38001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","38001","0","0","1","61001007","30","1","0","0","18","620440035","0","0","620060035","492","0","600110381","0","600000180"
"620370036","61001005","1","0","39001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","39001","0","0","1","61001007","30","1","0","0","18","620440036","0","0","620060036","500","0","600110391","0","600000181"
"620370037","61001005","1","0","40001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","40001","0","0","1","61001007","30","1","0","0","18","620440037","0","0","620060037","514","0","600110401","0","600000182"
"620370038","61001005","1","0","41001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","41001","0","0","1","61001007","30","1","0","0","18","620440038","0","0","620060038","518","0","600110411","0","600000183"
"620370039","61001005","1","0","42001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","42001","0","0","1","61001007","30","1","0","0","18","620440039","0","0","620060039","523","0","600110421","0","600000184"
"620370040","61001005","1","0","43001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","43001","0","0","1","61001007","30","1","0","0","18","620440040","0","0","620060040","538","0","600110431","0","600000185"
"620370041","61001005","1","0","44001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","44001","0","0","1","61001007","30","1","0","0","18","620440041","0","0","620060041","551","0","600110441","0","600000186"
"620370042","61001005","1","0","45001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","45001","0","0","1","61001007","30","1","0","0","18","620440042","0","0","620060042","565","0","600110451","0","600000187"
"620370043","61001005","1","0","46001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","46001","0","0","1","61001007","30","1","0","0","18","620440043","0","0","620060043","574","0","600110461","0","600000188"
"620370044","61001005","1","0","47001","0","0","0","0","0","0","1","0","0","0","0","0","0","1","36","0","61001004","47001","0","0","1","61001007","30","1","0","0","18","620440044","0","0","620060044","577","0","600110471","0","600000189"
