c8074a0cf48adee33099d889916c2663926e47c7988035dbd8f66252312f1bc5,e3c681b5ab8685e1a2ec3e70c8570af8b0e3d2f1ad1639af243974d55048dc6b,adfc48e13d9845e9b0e42c3bbc873f50a06e681df78e279738de034ff3c8ad49,583574232f638ef5cea075d033d130f60b4d04a268f4d868064bb2091984924b,4f74495ba9d4b76a967016c80fcc929d70056c1f544d0fcd696d9fd4a1d5f969,077d31026310980d5c7eeaf218066792e61d7bcf1e57e500db0320cd4d37dd8a,05c95fc8176ebf778e33324a7506a1b30e5ecd80ea3d1cbb94b02b30323d395c,9899778adc46291ab766ad0b0479880dff7fcfb20bd22bf86a31161992c2b773,0a9b4d82fd50190efcc6bb69e83eb8ef5f08a066b507720d05c88844fe327e65,4b23b7c09987a0afaf3a3a31a3ae1ba3ef26b894da79df7c976620e785aeb110,91eb4c801006d2a1c2094ae8b630e299463af91ca73424150faa93687262a1e4,be6bd597563bf6c20f7a87025d76106c137d10c081c22c1f9da6cc79ac8f14c5
"31023","1","アヤネのメモリーピース","0","70112","31023","2030/08/01 14:59:59","0","アヤネの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31025","1","スズメのメモリーピース","0","2222212","31025","2030/08/01 14:59:59","0","スズメの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31026","1","リンのメモリーピース","0","8194112","31026","2030/08/01 14:59:59","0","リンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31027","1","エリコのメモリーピース","0","381112","31027","2030/08/01 14:59:59","0","エリコの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31028","1","サレンのメモリーピース","0","2083112","31028","2030/08/01 14:59:59","0","サレンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31029","1","ノゾミのメモリーピース","0","4424112","31029","2030/08/01 14:59:59","0","ノゾミの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31030","1","ニノンのメモリーピース","0","4144112","31030","2030/08/01 14:59:59","0","ニノンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31031","1","シノブのメモリーピース","0","2144112","31031","2030/08/01 14:59:59","0","シノブの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31032","1","アキノのメモリーピース","0","11112","31032","2030/08/01 14:59:59","0","アキノの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31033","1","マヒルのメモリーピース","0","6051112","31033","2030/08/01 14:59:59","0","マヒルの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31034","1","ユカリのメモリーピース","0","7210112","31034","2030/08/01 14:59:59","0","ユカリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31036","1","キョウカのメモリーピース","0","1174112","31036","2030/08/01 14:59:59","0","キョウカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31037","1","トモのメモリーピース","0","3464112","31037","2030/08/01 14:59:59","0","トモの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31038","1","シオリのメモリーピース","0","2104112","31038","2030/08/01 14:59:59","0","シオリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31040","1","アオイのメモリーピース","0","4112","31040","2030/08/01 14:59:59","0","アオイの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31042","1","チカのメモリーピース","0","3110112","31042","2030/08/01 14:59:59","0","チカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31043","1","マコトのメモリーピース","0","6014112","31043","2030/08/01 14:59:59","0","マコトの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31044","1","イリヤのメモリーピース","0","171112","31044","2030/08/01 14:59:59","0","イリヤの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31045","1","クウカのメモリーピース","0","1202112","31045","2030/08/01 14:59:59","0","クウカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31046","1","タマキのメモリーピース","0","3060112","31046","2030/08/01 14:59:59","0","タマキの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31047","1","ジュンのメモリーピース","0","2172112","31047","2030/08/01 14:59:59","0","ジュンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31048","1","ミフユのメモリーピース","0","6152112","31048","2030/08/01 14:59:59","0","ミフユの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31049","1","シズルのメモリーピース","0","2122112","31049","2030/08/01 14:59:59","0","シズルの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31050","1","ミサキのメモリーピース","0","6120112","31050","2030/08/01 14:59:59","0","ミサキの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31051","1","ミツキのメモリーピース","0","6132112","31051","2030/08/01 14:59:59","0","ミツキの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31052","1","リマのメモリーピース","0","8160112","31052","2030/08/01 14:59:59","0","リマの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31053","1","モニカのメモリーピース","0","6441112","31053","2030/08/01 14:59:59","0","モニカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31054","1","ツムギのメモリーピース","0","3262112","31054","2030/08/01 14:59:59","0","ツムギの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31055","1","アユミのメモリーピース","0","72112","31055","2030/08/01 14:59:59","0","アユミの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31056","1","ルカのメモリーピース","0","8210112","31056","2030/08/01 14:59:59","0","ルカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31057","1","ジータのメモリーピース","0","2101112","31057","2030/08/01 14:59:59","0","ジータの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31058","1","ペコリーヌのメモリーピース","0","5314112","31058","2030/08/01 14:59:59","0","ペコリーヌの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31059","1","コッコロのメモリーピース","0","1432112","31059","2030/08/01 14:59:59","0","コッコロの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31060","1","キャルのメモリーピース","0","1170112","31060","2030/08/01 14:59:59","0","キャルの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31061","1","ムイミのメモリーピース","0","6201112","31061","2030/08/01 14:59:59","0","ムイミの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31063","1","アリサのメモリーピース","0","81212","31063","2030/08/01 14:59:59","0","アリサの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31064","1","シェフィのメモリーピース","0","2103112","31064","2030/08/01 14:59:59","0","シェフィの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31065","1","カヤのメモリーピース","0","1070112","31065","2030/08/01 14:59:59","0","カヤの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31066","1","イノリのメモリーピース","0","144112","31066","2030/08/01 14:59:59","0","イノリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31067","1","ホマレのメモリーピース","0","5460112","31067","2030/08/01 14:59:59","0","ホマレの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31068","1","ラビリスタのメモリーピース","0","8051112","31068","2030/08/01 14:59:59","0","ラビリスタの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31069","1","カイザーインサイトのメモリーピース","0","1001112","31069","2030/08/01 14:59:59","0","カイザーインサイトの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31070","1","ネネカのメモリーピース","0","4343112","31070","2030/08/01 14:59:59","0","ネネカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31071","1","クリスティーナのメモリーピース","0","1281212","31071","2030/08/01 14:59:59","0","クリスティーナの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31075","1","ペコリーヌ（サマー）のメモリーピース","0","5314122","31075","2030/08/01 14:59:59","0","ペコリーヌ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
"31076","1","コッコロ（サマー）のメモリーピース","0","1432122","31076","2030/08/01 14:59:59","0","コッコロ（サマー）の記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","11","9999","2015/12/17 15:00:00"
