a7be0c743cea75cc594c54bdf415b3aadda2000e5f1785b3c39fab9700ce6dfb,07d8bc1740f6eba9d37f7fb46b029ca03d59b910d3e1ea6e435656a3b0a07b9d,74251083b2fd5683b2e3cf0636a1eab56d3371d20316cd899c5895030e4aa1d4,a5fa7e4e0ff71d24ce027e7a72b8507d99dddcdbd3240009e54ceec28c2f61e0,060c81e2bacf453a316e5f2d3852570fdb945200391f197b50474f81236ab928,82823fd6316caceb37abe43e73ca08f1d4365687ee33cb7c74b75d2a8d05b52e,6e0a9c6cf14d1f5a56a3b7d706c8c07606dc2c2e1bcb1cf11d64ea2dedfb149a,3f32dbe5b13b74d27c7bc045593f4d56bd0a2e3d64dd01e638d17c97e4a41e76,45ac9b2f4f67384d1d025d8385aeebbfed04b2ffb5b7a2ebe5fca452c7f442f7,5a35641db426688b070b09a5ebc8c8cc88856be6910e4a0e5eaa149bc4d26253,72f9a800da20cb75fc330309a55e6def1a4387ea6b395e9147b410dbaf7eb9bf,65f915f8342608ae5aa433aaf32a63c645afef28755ba4099e2f2e2e66e9a7ba,f6b61e29f8f63b4abb833ed3302bbf0f431a675392e6921f55160f50ee76672a,bdd68a3732b0bb35acb7b3a703f9431117fa5cf1d31a9fd786a3084743599e31,c86c10ad54bf1bea09592598bdcdaa382fa36646923a005f63c67f73ff47a5f9,05ba76f70720d2888d13c360128d6df570f23f629d32d03db89117138ffb7e4c,9b497a04f69fc926143943a457ba978beffece5917dbfacc2aba26e8c02b9d0d,e63cec657c88f69841b8a541cf59b613b23b5b424ce7035afe0e4e58b3c438f6,f31ac652e70c9f5982f014433445e5c0894cb6cf3456f19972530bbe8eb7d5ce,9a2737334e5bef00dd6ca72c5f4ffb6391f81d907e0c533615e5d2a9252e0418,c92ece0f13b351bbc9ab9a303403b83dc3f28f105abe9a72f24b10d127e0f375,b9f7adce0c974dc587479ab83b28cb50f636176907f0f280ed136c0421fef0bf,8966d52907564f4ef18b481edde548d028d9162f6aada21580adad64e43e3074,bc00f71ac21e2f6a9a27a51b21b05caf4695eb41c408a6c9cdb63fa185efc66c,e624c4ea8a279e9ee0635424949d2c675aaa2b1613c4400b854f7389160148db,74b95038a422ec64353f760523383755d585066934ec3c86f46e908ec247e819,4e4965868171012c933c72f346e26cca19f1d7b23807601ef5377a0abab38f88,894879fdb8f732d99caceac6b7e6d9743fa6a599e286b44b13fea4c8ac55259b,e9dec211dfe558309f55a31e71f9bd83a4deb2206b99b0c8fda607d6731fa58c,75313c47f092302bb0682337fbaef5a2ae799c75a3e825f26e8c5964c5eb8979,5328b04ade24283bf6976ca1603a8f2188aac116e9269daa7bad3fd0781900b7,b6e667e08c70dd667f8ea8949c94ee561886321ebaa696ab677a3fd56d1a9242,a6b6c02d3e7b098984d387e7411e8d5d026474e2c3a48d65793f117a2097e5e0,cde2a23a93e522e7405e7551e68676eab02f8314340c080a44c08cfe0e4682e8,e9b211731a4c032d88de8f3a6d27cfb5ff1465a0b947fe88fbaa2498a6fe5a71,0d9c528095cfd3b0c5d68f0ec660b863d47b3acde1f67f9b589a2b973ba615e9,510a8f5d7bb4ca4243fd460944d23232dd6c72033755a24f778afa2fe60c08c2,b5f4940413b6954cea38d0edf8d66b674a8ec86d30583fb35fbe03f604f35bd7,e751fb08744f4089e68941485d2afa15e4bd3c77a98cf30e61b70897449d30d8,0b06cf70afe9fba6ce48291a1e900bb84fb1081ef4c32308278ee47770db85b1,a1750d969e817c381b35d77d567033a8cea0aa6fe18b54ea94c3fa50eb22dafc
"600000109","600110381","620090135","0","0","61001007","36","0","0","620110035","38001","0","0","0","0","0","0","1","0","38001","492","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300035","0","0","1","61001004"
"600000110","600110391","620090136","0","0","61001007","36","0","0","620110036","39001","0","0","0","0","0","0","1","0","39001","500","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300036","0","0","1","61001004"
"600000111","600110401","620090137","0","0","61001007","36","0","0","620110037","40001","0","0","0","0","0","0","1","0","40001","514","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300037","0","0","1","61001004"
"600000112","600110411","620090138","0","0","61001007","36","0","0","620110038","41001","0","0","0","0","0","0","1","0","41001","518","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300038","0","0","1","61001004"
"600000113","600110421","620090139","0","0","61001007","36","0","0","620110039","42001","0","0","0","0","0","0","1","0","42001","523","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300039","0","0","1","61001004"
"600000114","600110431","620090140","0","0","61001007","36","0","0","620110040","43001","0","0","0","0","0","0","1","0","43001","538","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300040","0","0","1","61001004"
"600000115","600110441","620090141","0","0","61001007","36","0","0","620110041","44001","0","0","0","0","0","0","1","0","44001","551","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300041","0","0","1","61001004"
"600000116","600110451","620090142","0","0","61001007","36","0","0","620110042","45001","0","0","0","0","0","0","1","0","45001","565","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300042","0","0","1","61001004"
"600000117","600110461","620090143","0","0","61001007","36","0","0","620110043","46001","0","0","0","0","0","0","1","0","46001","574","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300043","0","0","1","61001004"
"600000118","600110471","620090144","0","0","61001007","36","0","0","620110044","47001","0","0","0","0","0","0","1","0","47001","577","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300044","0","0","1","61001004"
"600000119","600110481","620090145","0","0","61001007","36","0","0","620110045","48001","0","0","0","0","0","0","1","0","48001","587","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300045","0","0","1","61001004"
"600000120","600110491","620090146","0","0","61001007","36","0","0","620110046","49001","0","0","0","0","0","0","1","0","49001","598","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300046","0","0","1","61001004"
"600000121","600110501","620090147","0","0","61001007","36","0","0","620110047","50001","0","0","0","0","0","0","1","0","50001","614","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300047","0","0","1","61001004"
"600000122","600110511","620090148","0","0","61001007","36","0","0","620110048","51001","0","0","0","0","0","0","1","0","51001","621","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300048","0","0","1","61001004"
"600000123","600110521","620090149","0","0","61001007","36","0","0","620110049","52001","0","0","0","0","0","0","1","0","52001","629","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300049","0","0","1","61001004"
"600000124","600110531","620090150","0","0","61001007","36","0","0","620110050","53001","0","0","0","0","0","0","1","0","53001","640","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300050","0","0","1","61001004"
"600000125","600110541","620090151","0","0","61001007","36","0","0","620110051","54001","0","0","0","0","0","0","1","0","54001","647","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300051","0","0","1","61001004"
"600000126","600110551","620090152","0","0","61001007","36","0","0","620110052","55001","0","0","0","0","0","0","1","0","55001","652","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300052","0","0","1","61001004"
"600000127","600110561","620090153","0","0","61001007","36","0","0","620110053","56001","0","0","0","0","0","0","1","0","56001","659","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300053","0","0","1","61001004"
"600000128","600110571","620090154","0","0","61001007","36","0","0","620110054","57001","0","0","0","0","0","0","1","0","57001","662","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300054","0","0","1","61001004"
"600000129","600110581","620090155","0","0","61001007","36","0","0","620110055","58001","0","0","0","0","0","0","1","0","58001","667","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300055","0","0","1","61001004"
"600000130","600110591","620090156","0","0","61001007","36","0","0","620110056","59001","0","0","0","0","0","0","1","0","59001","679","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300056","0","0","1","61001004"
"600000131","600110601","620090157","0","0","61001007","36","0","0","620110057","60001","0","0","0","0","0","0","1","0","60001","683","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300057","0","0","1","61001004"
"600000132","600110611","620090158","0","0","61001007","36","0","0","620110058","61001","0","0","0","0","0","0","1","0","61001","692","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300058","0","0","1","61001004"
"600000133","600110621","620090159","0","0","61001007","36","0","0","620110059","62001","0","0","0","0","0","0","1","0","62001","698","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300059","0","0","1","61001004"
"600000134","600110631","620090160","0","0","61001007","36","0","0","620110060","63001","0","0","0","0","0","0","1","0","63001","703","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300060","0","0","1","61001004"
"600000135","600110641","620090161","0","0","61001007","36","0","0","620110061","64001","0","0","0","0","0","0","1","0","64001","713","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300061","0","0","1","61001004"
"600000136","600110651","620090162","0","0","61001007","36","0","0","620110062","65001","0","0","0","0","0","0","1","0","65001","722","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300062","0","0","1","61001004"
"600000137","600110661","620090163","0","0","61001007","36","0","0","620110063","66001","0","0","0","0","0","0","1","0","66001","733","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300063","0","0","1","61001004"
"600000138","600110671","620090164","0","0","61001007","36","0","0","620110064","67001","0","0","0","0","0","0","1","0","67001","741","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300064","0","0","1","61001004"
"600000139","600110681","620090165","0","0","61001007","36","0","0","620110065","68001","0","0","0","0","0","0","1","0","68001","750","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300065","0","0","1","61001004"
"600000140","600110691","620090166","0","0","61001007","36","0","0","620110066","69001","0","0","0","0","0","0","1","0","69001","762","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620300066","0","0","1","61001004"
"600000145","600110031","620370001","0","0","61001007","36","0","0","620440001","3001","0","0","0","0","0","0","1","0","3001","258","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060001","0","0","1","61001004"
"600000146","600110041","620370001","0","0","61001007","36","0","0","620440001","4001","0","0","0","0","0","0","1","0","4001","258","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060001","0","0","1","61001004"
"600000147","600110051","620370002","0","0","61001007","36","0","0","620440002","5001","0","0","0","0","0","0","1","0","5001","268","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060002","0","0","1","61001004"
"600000148","600110061","620370003","0","0","61001007","36","0","0","620440003","6001","0","0","0","0","0","0","1","0","6001","273","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060003","0","0","1","61001004"
"600000149","600110071","620370004","0","0","61001007","36","0","0","620440004","7001","0","0","0","0","0","0","1","0","7001","281","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060004","0","0","1","61001004"
"600000150","600110081","620370005","0","0","61001007","36","0","0","620440005","8001","0","0","0","0","0","0","1","0","8001","288","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060005","0","0","1","61001004"
"600000151","600110091","620370006","0","0","61001007","36","0","0","620440006","9001","0","0","0","0","0","0","1","0","9001","298","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060006","0","0","1","61001004"
"600000152","600110101","620370007","0","0","61001007","36","0","0","620440007","10001","0","0","0","0","0","0","1","0","10001","309","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060007","0","0","1","61001004"
"600000153","600110111","620370008","0","0","61001007","36","0","0","620440008","11001","0","0","0","0","0","0","1","0","11001","313","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060008","0","0","1","61001004"
"600000154","600110121","620370009","0","0","61001007","36","0","0","620440009","12001","0","0","0","0","0","0","1","0","12001","321","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060009","0","0","1","61001004"
"600000155","600110131","620370010","0","0","61001007","36","0","0","620440010","13001","0","0","0","0","0","0","1","0","13001","326","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060010","0","0","1","61001004"
"600000156","600110141","620370011","0","0","61001007","36","0","0","620440011","14001","0","0","0","0","0","0","1","0","14001","336","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060011","0","0","1","61001004"
"600000157","600110151","620370012","0","0","61001007","36","0","0","620440012","15001","0","0","0","0","0","0","1","0","15001","341","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060012","0","0","1","61001004"
"600000158","600110161","620370013","0","0","61001007","36","0","0","620440013","16001","0","0","0","0","0","0","1","0","16001","351","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060013","0","0","1","61001004"
"600000159","600110171","620370014","0","0","61001007","36","0","0","620440014","17001","0","0","0","0","0","0","1","0","17001","356","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060014","0","0","1","61001004"
"600000160","600110181","620370015","0","0","61001007","36","0","0","620440015","18001","0","0","0","0","0","0","1","0","18001","366","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060015","0","0","1","61001004"
"600000161","600110191","620370016","0","0","61001007","36","0","0","620440016","19001","0","0","0","0","0","0","1","0","19001","371","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060016","0","0","1","61001004"
"600000162","600110201","620370017","0","0","61001007","36","0","0","620440017","20001","0","0","0","0","0","0","1","0","20001","375","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060017","0","0","1","61001004"
"600000163","600110211","620370018","0","0","61001007","36","0","0","620440018","21001","0","0","0","0","0","0","1","0","21001","381","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060018","0","0","1","61001004"
"600000164","600110221","620370019","0","0","61001007","36","0","0","620440019","22001","0","0","0","0","0","0","1","0","22001","386","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060019","0","0","1","61001004"
"600000165","600110231","620370020","0","0","61001007","36","0","0","620440020","23001","0","0","0","0","0","0","1","0","23001","390","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060020","0","0","1","61001004"
"600000166","600110241","620370021","0","0","61001007","36","0","0","620440021","24001","0","0","0","0","0","0","1","0","24001","396","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060021","0","0","1","61001004"
"600000167","600110251","620370022","0","0","61001007","36","0","0","620440022","25001","0","0","0","0","0","0","1","0","25001","401","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060022","0","0","1","61001004"
"600000168","600110261","620370023","0","0","61001007","36","0","0","620440023","26001","0","0","0","0","0","0","1","0","26001","405","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060023","0","0","1","61001004"
"600000169","600110271","620370024","0","0","61001007","36","0","0","620440024","27001","0","0","0","0","0","0","1","0","27001","411","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060024","0","0","1","61001004"
"600000170","600110281","620370025","0","0","61001007","36","0","0","620440025","28001","0","0","0","0","0","0","1","0","28001","417","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060025","0","0","1","61001004"
"600000171","600110291","620370026","0","0","61001007","36","0","0","620440026","29001","0","0","0","0","0","0","1","0","29001","422","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060026","0","0","1","61001004"
"600000172","600110301","620370027","0","0","61001007","36","0","0","620440027","30001","0","0","0","0","0","0","1","0","30001","427","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060027","0","0","1","61001004"
"600000173","600110311","620370028","0","0","61001007","36","0","0","620440028","31001","0","0","0","0","0","0","1","0","31001","433","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060028","0","0","1","61001004"
"600000174","600110321","620370029","0","0","61001007","36","0","0","620440029","32001","0","0","0","0","0","0","1","0","32001","442","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060029","0","0","1","61001004"
"600000175","600110331","620370030","0","0","61001007","36","0","0","620440030","33001","0","0","0","0","0","0","1","0","33001","455","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060030","0","0","1","61001004"
"600000176","600110341","620370031","0","0","61001007","36","0","0","620440031","34001","0","0","0","0","0","0","1","0","34001","460","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060031","0","0","1","61001004"
"600000177","600110351","620370032","0","0","61001007","36","0","0","620440032","35001","0","0","0","0","0","0","1","0","35001","464","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060032","0","0","1","61001004"
"600000178","600110361","620370033","0","0","61001007","36","0","0","620440033","36001","0","0","0","0","0","0","1","0","36001","476","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060033","0","0","1","61001004"
"600000179","600110371","620370034","0","0","61001007","36","0","0","620440034","37001","0","0","0","0","0","0","1","0","37001","482","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060034","0","0","1","61001004"
"600000180","600110381","620370035","0","0","61001007","36","0","0","620440035","38001","0","0","0","0","0","0","1","0","38001","492","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060035","0","0","1","61001004"
"600000181","600110391","620370036","0","0","61001007","36","0","0","620440036","39001","0","0","0","0","0","0","1","0","39001","500","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060036","0","0","1","61001004"
"600000182","600110401","620370037","0","0","61001007","36","0","0","620440037","40001","0","0","0","0","0","0","1","0","40001","514","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060037","0","0","1","61001004"
"600000183","600110411","620370038","0","0","61001007","36","0","0","620440038","41001","0","0","0","0","0","0","1","0","41001","518","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060038","0","0","1","61001004"
"600000184","600110421","620370039","0","0","61001007","36","0","0","620440039","42001","0","0","0","0","0","0","1","0","42001","523","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060039","0","0","1","61001004"
"600000185","600110431","620370040","0","0","61001007","36","0","0","620440040","43001","0","0","0","0","0","0","1","0","43001","538","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060040","0","0","1","61001004"
"600000186","600110441","620370041","0","0","61001007","36","0","0","620440041","44001","0","0","0","0","0","0","1","0","44001","551","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060041","0","0","1","61001004"
"600000187","600110451","620370042","0","0","61001007","36","0","0","620440042","45001","0","0","0","0","0","0","1","0","45001","565","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060042","0","0","1","61001004"
"600000188","600110461","620370043","0","0","61001007","36","0","0","620440043","46001","0","0","0","0","0","0","1","0","46001","574","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060043","0","0","1","61001004"
"600000189","600110471","620370044","0","0","61001007","36","0","0","620440044","47001","0","0","0","0","0","0","1","0","47001","577","0","1","0","0","30","0","1","0","61001005","1","0","0","18","0","0","620060044","0","0","1","61001004"
