bf21a3cf252ec60d010663357980d6cb8cf0e84afe21169208117c0b7e64423c,5429cd2afd5552800443b759c9c268652e3b423e042f7094d471446712fdccd3,0c48cbe1d5a31c67b0e66ba9b45f48b5393e6f7868f439734fa9057d3c40645c,2fb6880dee91562766a233642f756b532781d5abc8b334a7a54e90e2c05f85c7,ab23c670f2f759c9d6e210a7fea682e239abd1f504093326abaeb2b3f8aa2875,bb433e71648a33c4668d8f1ca354adb997405e201da5ce9cdd617453eb81162d,9c26158de802886ff6097f2817011c1d03028dc76a7edf9db0c635f8efec47d3,69feda3d610506d52bd62e13dbdb5d47ad7a7d01b4b20a6e4b8914676fbacc4c,6cf2df139b659d420dbb2c42cc4768b41511910668890a9a807e2d2b6c9af5de,25838e03675eb69b6ba77988b8d2595ddf7811c55a52d7abef38843efa539ddf,05e79e1221207b3f4f17ee81f0dc7f9ead216e4d1efb0540ca5f0c89a0130fd7,74af091731dc6317db9002284319e32ed3b38b6a0d58e5aa4ab6281720f0fead,042b5bc9afa84ee3811132c70ba52e2b36792e27ca07ba182fe623d776341c5e
"4","6","10050183","0","0","0","0","5","0","10050840","0","0","10050697"
"14","72","10050192","0","4","0","0","5","0","10050699","0","0","10050698"
"4","71","10050698","0","0","0","0","5","0","10050700","0","0","10050699"
"2","70","10050699","0","1","0","0","5","0","10050701","0","0","10050700"
"7","69","10050700","0","10001","0","0","5","0","10050702","0","0","10050701"
"2","68","10050701","0","2","0","0","5","0","10050712","0","0","10050702"
"14","66","10050712","0","4","0","0","5","0","10050705","0","0","10050704"
"4","65","10050704","0","0","0","0","5","0","10050841","0","0","10050705"
"7","63","10050841","0","10001","0","0","5","0","10050708","0","0","10050707"
"2","62","10050707","0","2","0","0","5","0","10050713","0","0","10050708"
"14","60","10050713","0","3","0","0","5","0","10050711","0","0","10050710"
"11","59","10050710","0","10001","0","0","5","0","10050714","10050715","0","10050711"
"11","67","10050702","0","10001","0","0","5","0","10050704","0","0","10050712"
"12","61","10050708","0","0","0","0","5","0","10050710","0","0","10050713"
"3","58","10050711","0","1","0","0","5","0","10050717","0","0","10050714"
"4","58","10050711","0","0","0","0","5","0","10050716","0","0","10050715"
"2","57","10050715","0","2","0","0","5","0","10050719","0","0","10050716"
"12","57","10050714","0","0","0","0","5","0","10050718","0","0","10050717"
"14","56","10050717","0","4","0","0","5","0","10050720","0","0","10050718"
"3","56","10050716","0","3","0","0","5","0","10050720","0","0","10050719"
"4","55","10050718","0","0","0","10050719","5","0","10050721","0","0","10050720"
"5","54","10050720","0","0","0","0","5","0","10050722","0","0","10050721"
"3","53","10050721","0","1","0","0","5","0","10050723","0","0","10050722"
"16","52","10050722","0","10050723","0","0","5","0","10050724","0","0","10050723"
"14","51","10050723","0","2","0","0","5","0","10050725","0","0","10050724"
"7","50","10050724","0","10001","0","0","5","0","10050726","0","0","10050725"
"5","49","10050725","0","0","0","0","5","0","10050842","0","0","10050726"
"7","47","10050842","0","10002","0","0","5","0","10050729","0","0","10050728"
"2","46","10050728","0","2","0","0","5","0","10050730","0","0","10050729"
"4","45","10050729","0","0","0","0","5","0","10050731","0","0","10050730"
"14","44","10050730","0","3","0","0","5","0","10050732","0","0","10050731"
"6","43","10050731","0","0","0","0","5","0","10050733","0","0","10050732"
"3","42","10050732","0","1","0","0","5","0","10050734","0","0","10050733"
"7","41","10050733","0","10001","0","0","5","0","10050735","0","0","10050734"
"14","40","10050734","0","4","0","0","5","0","10050843","0","0","10050735"
"4","37","10050473","0","0","0","0","5","0","10050738","0","0","10050737"
"15","36","10050737","0","0","0","0","5","0","10050739","0","0","10050738"
"14","35","10050738","0","3","0","0","5","0","10050740","0","0","10050739"
"6","34","10050739","0","0","0","0","5","0","10050235","0","0","10050740"
"2","30","10050237","0","1","0","0","5","0","10050253","0","0","10050741"
"2","28","10050253","0","2","0","0","5","0","10050255","0","0","10050742"
"4","25","10050844","0","0","0","0","5","0","10050845","0","0","10050744"
"15","23","10050845","0","0","0","0","5","0","10050747","0","0","10050746"
"3","22","10050746","0","2","0","0","5","0","10050748","0","0","10050747"
"11","21","10050747","0","10001","0","0","5","0","10050749","0","0","10050748"
"4","20","10050748","0","0","0","0","5","0","10050750","0","0","10050749"
"5","19","10050749","0","0","0","0","5","0","10050751","0","0","10050750"
"2","18","10050750","0","2","0","0","5","0","10050752","0","0","10050751"
"7","17","10050751","0","10003","0","0","5","0","10050753","0","0","10050752"
"4","16","10050752","0","0","0","0","5","0","10050754","0","0","10050753"
"14","15","10050753","0","4","0","0","5","0","10050846","0","0","10050754"
"12","13","10050846","0","0","0","0","5","0","10050757","0","0","10050756"
"11","12","10050756","0","10001","0","0","5","0","10050758","0","0","10050757"
"2","11","10050757","0","3","0","0","5","0","10050759","0","0","10050758"
"4","10","10050758","0","0","0","0","5","0","10050760","10050761","0","10050759"
"2","9","10050759","0","1","0","0","5","0","10050762","0","0","10050760"
"2","9","10050759","0","3","0","0","5","0","10050763","0","0","10050761"
"2","8","10050760","0","3","0","0","5","0","10050766","0","0","10050762"
"6","8","10050761","0","0","0","0","5","0","10050764","0","0","10050763"
"14","7","10050763","0","5","0","0","5","0","10050765","0","0","10050764"
"7","6","10050764","0","10003","0","10050766","5","0","10050767","0","0","10050765"
"3","7","10050762","0","2","0","0","5","0","10050765","0","0","10050766"
"2","5","10050765","0","1","0","0","5","0","10050768","0","0","10050767"
"14","4","10050767","0","3","0","0","5","0","10050769","0","0","10050768"
"2","3","10050768","0","3","0","0","5","0","10050770","0","0","10050769"
"6","2","10050769","0","0","0","0","5","0","10050771","0","0","10050770"
"2","1","10050770","0","1","0","0","5","0","10050772","0","0","10050771"
"13","0","10050771","0","0","0","0","5","0","10050773","0","0","10050772"
"7","74","10050772","0","10001","0","0","5","0","10050774","0","0","10050773"
"5","73","10050773","0","0","0","0","5","0","10050775","0","0","10050774"
"14","72","10050774","0","4","0","0","5","0","10050776","0","0","10050775"
"6","71","10050775","0","0","0","0","5","0","10050777","0","0","10050776"
"12","70","10050776","0","0","0","0","5","0","10050778","0","0","10050777"
"3","69","10050777","0","2","0","0","5","0","10050779","0","0","10050778"
"4","68","10050778","0","0","0","0","5","0","10050780","10050783","0","10050779"
"7","67","10050779","0","10003","0","0","5","0","10050781","0","0","10050780"
"15","66","10050780","0","0","0","0","5","0","10050782","0","0","10050781"
"14","65","10050781","0","4","0","0","5","0","10050786","0","0","10050782"
"2","67","10050779","0","1","0","0","5","0","10050784","0","0","10050783"
"7","66","10050783","0","10001","0","0","5","0","10050785","0","0","10050784"
"6","65","10050784","0","0","0","0","5","0","10050786","0","0","10050785"
"11","64","10050782","0","10001","0","10050785","5","0","10050787","0","0","10050786"
"4","63","10050786","0","0","0","0","5","0","10050788","0","0","10050787"
"14","62","10050787","0","4","0","0","5","0","10050847","0","0","10050788"
"7","60","10050847","0","10001","0","0","5","0","10050791","10050792","0","10050790"
"7","59","10050790","0","10002","0","0","5","0","10050794","0","0","10050791"
"3","59","10050790","0","2","0","0","5","0","10050793","0","0","10050792"
"7","58","10050792","0","10003","0","0","5","0","10050796","0","0","10050793"
"3","58","10050791","0","3","0","0","5","0","10050795","0","0","10050794"
"2","57","10050794","0","3","0","0","5","0","10050797","0","0","10050795"
"3","57","10050793","0","3","0","0","5","0","10050798","0","0","10050796"
"12","56","10050795","0","0","0","0","5","0","10050803","0","0","10050797"
"4","56","10050796","0","0","0","0","5","0","10050799","0","0","10050798"
"7","55","10050798","0","10001","0","0","5","0","10050800","0","0","10050799"
"11","54","10050799","0","10001","0","0","5","0","10050801","0","0","10050800"
"6","53","10050800","0","0","0","10050802","5","0","10050804","0","0","10050801"
"4","54","10050803","0","0","0","0","5","0","10050801","0","0","10050802"
"2","55","10050797","0","2","0","0","5","0","10050802","0","0","10050803"
"7","52","10050801","0","10002","0","0","5","0","10050805","0","0","10050804"
"15","51","10050804","0","0","0","0","5","0","10050806","0","0","10050805"
"14","50","10050805","0","4","0","0","5","0","10050807","0","0","10050806"
"7","49","10050806","0","10002","0","0","5","0","10050808","0","0","10050807"
"4","48","10050807","0","0","0","0","5","0","10050809","0","0","10050808"
"2","47","10050808","0","1","0","0","5","0","10050810","0","0","10050809"
"3","46","10050809","0","3","0","0","5","0","10050811","0","0","10050810"
"14","45","10050810","0","6","0","0","5","0","10050812","0","0","10050811"
"12","44","10050811","0","0","0","0","5","0","10050813","0","0","10050812"
"11","43","10050812","0","10001","0","0","5","0","10050814","0","0","10050813"
"3","42","10050813","0","2","0","0","5","0","10050815","0","0","10050814"
"2","41","10050814","0","2","0","0","5","0","10050816","0","0","10050815"
"4","40","10050815","0","0","0","0","5","0","10050817","0","0","10050816"
"3","39","10050816","0","2","0","0","5","0","10050818","0","0","10050817"
"16","38","10050817","0","10050818","0","0","5","0","10050819","0","0","10050818"
"12","37","10050818","0","0","0","0","5","0","10050820","0","0","10050819"
"14","36","10050819","0","3","0","0","5","0","10050821","0","0","10050820"
"2","35","10050820","0","1","0","0","5","0","10050822","0","0","10050821"
"14","34","10050821","0","3","0","0","5","0","10050823","0","0","10050822"
"6","33","10050822","0","0","0","0","5","0","10050824","0","0","10050823"
"2","32","10050823","0","2","0","0","5","0","10050349","0","0","10050824"
"14","30","10050349","0","1","0","0","5","0","10050353","0","0","10050825"
"14","30","10050352","0","6","0","0","5","0","10050356","0","0","10050826"
"15","14","10050370","0","0","0","0","5","0","10050441","0","0","10050827"
"4","5","10050448","0","0","0","0","5","0","10050382","0","0","10050828"
"7","2","10050383","0","10003","0","0","5","0","10050385","0","0","10050829"
"14","62","10050597","0","3","0","0","5","0","10050599","0","0","10050830"
"11","52","10050850","0","10001","0","0","5","0","10050614","0","0","10050831"
"14","22","10050641","0","2","0","0","5","0","10050643","0","0","10050832"
"14","16","10050647","0","2","0","0","5","0","10050649","0","0","10050833"
"15","12","10050835","0","0","0","0","5","0","10050063","0","0","10050834"
"14","13","10050650","0","3","0","0","5","0","10050834","0","0","10050835"
"14","53","10050502","0","3","0","0","5","0","10050504","10050505","0","10050836"
"11","47","10050511","0","10001","0","0","5","0","10050127","0","0","10050837"
"3","44","10050128","0","1","0","0","5","0","10050564","0","0","10050838"
"2","33","10050666","0","1","0","0","5","0","10050668","0","0","10050839"
"3","5","10050697","0","2","0","0","5","0","10050186","0","0","10050840"
"3","64","10050705","0","2","0","0","5","0","10050707","0","0","10050841"
"11","48","10050726","0","10001","0","0","5","0","10050728","0","0","10050842"
"3","39","10050735","0","2","0","0","5","0","10050473","0","0","10050843"
"11","26","10050255","0","10001","0","0","5","0","10050744","0","0","10050844"
"14","24","10050744","0","6","0","0","5","0","10050746","0","0","10050845"
"3","14","10050754","0","3","0","0","5","0","10050756","0","0","10050846"
"2","61","10050788","0","2","0","0","5","0","10050790","0","0","10050847"
"11","23","10050361","0","10001","0","0","5","0","10050363","0","0","10050848"
"14","17","10050367","0","6","0","0","5","0","10050369","0","0","10050849"
"14","53","10050611","0","3","0","0","5","0","10050831","0","0","10050850"
"14","9","10050583","0","4","0","0","5","0","10050653","0","0","10050851"
"2","62","10050493","0","1","0","0","5","0","10050495","0","0","10050852"
