0e06697ede36037c2a43581e76ed458025a35f390787239b2950a1f528fd44e0,a5f89a893cc280fae4145b7e0d32925f508a50f6d7e1aaab47c8db7db1e90255,548ecf1b83d788fcca7090878ce5c413111da31e3e08d2ec0beb7662a14b75db,3ea31aec89f4387024e977c705f86edef72c0b74f3dcae3ca039c6db7a27bcf0,8c6043c0ef79dedcb1a9bcb003908cfbc32b0ebc86194f68fea4dec2fa9fb40c,245ebadf2c92bf279c624bc48682c36f89004041517bad5453e3065218aa0621,18ff0ab06eb7f60acfc3a9808c222d6b16b04dedf8acf97b8e33341ce627a7f2,5404b95bfbe1b92e209936bb125f30ffba21a77e4a4e682eb5e5066dff7bf9a8,3ab9a7f36c0b1101dc33e7d9e9294ca3839180a60ea5b6a8d6518411f3133eb8,7f3b4620eabd5a6fa65049b8124726342544eea8e313f28dc1f55aac969c1526,0c66e231c818b51542e5d095684740e88308d38d4026a5dc906eab6c6e69f500,6e793b291f5cb42de97f2775856547584b997b61789222e30ff4397190b4385d,6ee8494d99d384719dea2da0dcd81943653ab8e41896e7a3437d2b36d802ff09,a3f5681b491afd33e38a8f781a0c8c000fd55552f868cc187c54dfdc7eb624c3,5e98c00d5503fbc69ce7642ec2fd862d35e9b4911d047e46aaaee6189a38963e,31588a0b7a9cd296ad3a7ff231c3e5f0f1548b536ee753dd8aa2e8e6a1c4282f,035d5ed2ba35e00f7ffcafe74a17ba11fb7645c7bd6cfb217ca75d1e20d63460,bfc6b9e6d1ecf3fbdf9544ec825d538a507251be2b79175cf36380bb0c4213bf,9f159a91c27cadeac940e768af52ad99cdd46d714fbc02eeacc13324a90f256f,415d54a2db5cc72fca5377314df8d9efbf8a3091ca727800df62646ac4d0b894
"1066011","106601103","0","1","0","0","0","0","0","0","0","0","0","1066011","0","0","0","106631","1066","1"
"1067002","106700201","0","1","106812","106711","0","0","0","0","0","0","0","0","0","0","0","3731","1067","1"
"1067007","106700701","0","1","106812","106711","0","0","0","0","0","0","0","0","0","0","0","3731","1067","1"
"1067008","106700801","0","1","0","0","0","0","0","0","0","0","0","1067008","0","0","0","106731","1067","1"
"1067008","106700802","0","1","0","0","0","0","0","0","0","0","0","1067008","0","0","0","106731","1067","1"
"1067008","106700803","0","1","0","0","0","0","0","0","0","0","0","1067008","0","0","0","106731","1067","1"
"1068002","106800201","0","1","0","0","0","0","0","0","0","0","0","1068002","0","0","0","106812","1068","1"
"1068002","106800202","0","1","0","0","0","0","0","0","0","0","0","1068002","0","0","0","106812","1068","1"
"1068004","106800401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","106834","1068","1"
"1069002","106900201","0","1","106911","106812","0","0","0","0","0","0","0","1069002","0","0","0","106012","1069","1"
"1069002","106900202","0","1","106911","106812","0","0","0","0","0","0","0","1069002","0","0","0","106012","1069","1"
"1069004","106900401","107331","1","107031","106931","0","0","0","0","0","0","0","0","0","107131","0","106831","1069","1"
"1070001","107000101","0","1","0","107011","0","0","0","0","0","0","0","1070001","0","0","0","3611","1070","1"
"1070001","107000102","0","1","0","107011","0","0","0","0","0","0","0","1070001","0","0","0","3611","1070","1"
"1070004","107000401","0","0","0","0","0","0","0","0","0","0","0","1070004","0","0","0","0","1070","1"
"1070004","107000402","0","1","0","0","0","0","0","0","0","0","0","1070004","0","0","0","107031","1070","1"
"1071002","107100201","0","1","0","0","0","0","0","0","0","0","0","1071002","0","0","0","107111","1071","1"
"1071002","107100202","0","1","0","0","0","0","0","0","0","0","0","1071002","0","0","0","107111","1071","1"
"1071004","107100401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","107131","1071","1"
"1071007","107100701","0","1","107131","100011","0","0","0","0","0","0","0","1071007","0","0","0","231","1071","1"
"1071007","107100702","0","1","107131","100011","0","0","0","0","0","0","0","1071007","0","0","0","231","1071","1"
"1075003","107500301","0","1","0","0","0","0","0","0","0","0","0","1075003","0","0","0","107511","1075","1"
"1075003","107500302","0","1","0","0","0","0","0","0","0","0","0","1075003","0","0","0","107511","1075","1"
"1075004","107500401","0","1","0","0","0","0","0","0","0","0","0","1075004","0","0","0","105831","1075","1"
"1075004","107500402","0","1","0","0","0","0","0","0","0","0","0","1075004","0","0","0","105831","1075","1"
"1075004","107500403","0","1","0","0","0","0","0","0","0","0","0","1075004","0","0","0","105831","1075","1"
"1075004","107500404","0","1","0","0","0","0","0","0","0","0","0","1075004","0","0","0","105831","1075","1"
"1075007","107500701","0","1","0","0","0","0","0","0","0","0","0","1075007","0","0","0","105831","1075","1"
"1075007","107500702","0","1","0","0","0","0","0","0","0","0","0","1075007","0","0","0","105831","1075","1"
"1075007","107500703","0","1","0","0","0","0","0","0","0","0","0","1075007","0","0","0","105831","1075","1"
"1076003","107600301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","107611","1076","1"
"1076004","107600401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","107631","1076","1"
"1076007","107600701","0","1","0","107631","0","0","0","0","0","0","0","1076007","0","0","0","100011","1076","1"
"1076007","107600702","0","1","0","107631","0","0","0","0","0","0","0","1076007","0","0","0","100011","1076","1"
"1077003","107700301","0","1","0","0","0","0","0","0","0","0","0","1077003","0","0","0","107711","1077","1"
"1077003","107700302","0","1","0","0","0","0","0","0","0","0","0","1077003","0","0","0","107711","1077","1"
"1077004","107700401","0","1","0","0","0","0","0","0","0","0","0","1077004","0","0","0","102531","1077","1"
"1077004","107700402","0","1","0","0","0","0","0","0","0","0","0","1077004","0","0","0","102531","1077","1"
"1077004","107700403","0","1","0","0","0","0","0","0","0","0","0","1077004","0","0","0","0","1077","1"
"1078003","107800301","0","1","0","0","0","0","0","0","0","0","0","1078003","0","0","0","107811","1078","1"
"1078003","107800302","0","1","0","0","0","0","0","0","0","0","0","1078003","0","0","0","107811","1078","1"
"1078004","107800401","0","1","0","0","0","0","0","0","0","0","0","1078004","0","0","0","106031","1078","1"
"1078004","107800402","0","1","0","0","0","0","0","0","0","0","0","1078004","0","0","0","106031","1078","1"
"1078004","107800403","0","1","0","0","0","0","0","0","0","0","0","1078004","0","0","0","106031","1078","1"
"1078007","107800701","0","1","0","0","0","0","0","0","0","0","0","1078007","0","0","0","106031","1078","1"
"1078007","107800702","0","1","0","0","0","0","0","0","0","0","0","1078007","0","0","0","106031","1078","1"
"1079003","107900301","0","1","0","100011","0","0","0","0","0","0","0","1079003","0","0","0","107911","1079","1"
"1079003","107900302","0","1","0","0","0","0","0","0","0","0","0","1079003","0","0","0","107911","1079","1"
"1079003","107900303","0","1","0","0","0","0","0","0","0","0","0","1079003","0","0","0","107911","1079","1"
"1079004","107900401","0","0","0","0","-880","1","0","0","0","0","0","0","0","0","0","0","1079","1"
"1080003","108000301","0","1","0","0","0","0","0","0","0","0","0","1080003","0","0","0","108011","1080","1"
"1080003","108000302","0","1","0","0","0","0","0","0","0","0","0","1080003","0","0","0","108011","1080","1"
"1080004","108000401","0","1","0","0","0","0","0","0","0","0","0","1080004","0","0","0","108031","1080","1"
"1080004","108000402","0","1","0","0","0","0","0","0","0","0","0","1080004","0","0","0","108031","1080","1"
"1081002","108100201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","108111","1081","1"
"1081004","108100401","0","0","0","0","-880","1","0","0","0","0","0","0","0","0","0","0","1081","1"
"1082004","108200401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","100731","1082","1"
"1083004","108300401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","105031","1083","1"
"1084002","108400201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","108411","1084","1"
"1084004","108400401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","104232","1084","1"
"1085002","108500201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","102111","1085","1"
"1085004","108500401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1085","1"
"1086002","108600201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","108611","1086","1"
"1086004","108600401","0","0","0","0","-880","1","0","0","0","0","0","0","0","0","0","0","1086","1"
"1087002","108700201","0","1","0","0","0","0","0","0","0","0","0","1087002","0","0","0","108711","1087","1"
"1087002","108700202","0","1","0","0","0","0","0","0","0","0","0","1087002","0","0","0","108711","1087","1"
"1087004","108700401","0","1","0","0","0","0","0","0","0","0","0","1087004","0","0","0","100132","1087","1"
"1087004","108700402","0","1","0","0","0","0","0","0","0","0","0","1087004","0","0","0","100132","1087","1"
"1087004","108700403","0","1","0","0","0","0","0","0","0","0","0","1087004","0","0","0","100132","1087","1"
"1087004","108700404","0","1","0","0","0","0","0","0","0","0","0","1087004","0","0","0","100132","1087","1"
"1087004","108700405","0","1","0","0","0","0","0","0","0","0","0","1087004","0","0","0","100132","1087","1"
"1087004","108700406","0","1","0","0","0","0","0","0","0","0","0","1087004","0","0","0","100132","1087","1"
"1087007","108700701","0","1","0","0","0","0","0","0","0","0","0","1087007","0","0","0","108732","1087","1"
"1087007","108700702","0","1","0","0","0","0","0","0","0","0","0","1087007","0","0","0","108732","1087","1"
"1088002","108800201","0","1","0","0","0","0","0","0","0","0","0","1088002","0","0","0","108811","1088","1"
"1088002","108800202","0","1","0","0","0","0","0","0","0","0","0","1088002","0","0","0","108811","1088","1"
"1088002","108800203","0","1","0","0","0","0","0","0","0","0","1","1088002","0","0","0","108811","1088","1"
"1088004","108800401","0","1","0","0","-880","1","0","0","0","0","1","1088004","0","0","0","100232","1088","1"
"1088004","108800402","0","1","0","0","-880","1","0","0","0","0","1","1088004","0","0","0","100232","1088","1"
"1088004","108800403","0","1","0","0","-880","1","0","0","0","0","1","1088004","0","0","0","100232","1088","1"
"1088007","108800701","0","1","6832","6732","0","0","0","0","0","0","0","1088007","0","108832","0","6632","1088","1"
"1088007","108800702","0","1","6832","6732","0","0","0","0","0","0","0","1088007","0","108832","0","6632","1088","1"
"1088007","108800703","0","1","6832","6732","0","0","0","0","0","0","0","1088007","0","108832","0","6632","1088","1"
"1088007","108800704","0","1","6832","6732","0","0","0","0","0","0","0","1088007","0","108832","0","6632","1088","1"
"1088007","108800705","0","1","6832","6732","0","0","0","0","0","0","0","1088007","0","108832","0","6632","1088","1"
"1089003","108900301","0","1","1111","100011","0","0","0","0","0","0","0","0","0","1211","0","108911","1089","1"
"1089004","108900401","0","1","0","0","0","0","0","0","0","0","0","1089004","0","0","0","100332","1089","1"
"1089004","108900402","0","1","0","0","0","0","0","0","0","0","0","1089004","0","0","0","100332","1089","1"
"1089004","108900403","0","1","0","0","0","0","0","0","0","0","0","1089004","0","0","0","100332","1089","1"
"1089004","108900404","0","1","0","0","0","0","0","0","0","0","0","1089004","0","0","0","100332","1089","1"
"1089007","108900701","0","1","0","108932","0","0","0","0","0","0","0","0","0","0","0","100011","1089","1"
"1090002","109000201","0","1","0","0","0","0","0","0","0","0","0","1090002","0","0","0","109011","1090","1"
"1090002","109000202","0","1","0","0","0","0","0","0","0","0","0","1090002","0","0","0","109011","1090","1"
"1090004","109000401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","102731","1090","1"
"1091001","109100101","0","1","0","104911","0","0","0","0","0","0","0","1091001","0","0","0","100011","1091","1"
"1091001","109100102","0","1","0","104911","0","0","0","0","0","0","0","1091001","0","0","0","100011","1091","1"
"1091004","109100401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","104931","1091","1"
"1092002","109200201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","109211","1092","1"
"1092004","109200401","0","1","109411","109311","0","0","0","0","0","0","0","0","0","0","0","109211","1092","1"
"1093002","109300201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","109311","1093","1"
"1093004","109300401","0","1","109411","109311","0","0","0","0","0","0","0","0","0","0","0","109211","1093","1"
"1094003","109400301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","109411","1094","1"
"1094004","109400401","0","1","109411","109311","0","0","0","0","0","0","0","0","0","0","0","109211","1094","1"
"1095001","109500101","0","1","0","0","0","0","0","0","0","0","0","1095001","0","0","0","109511","1095","1"
"1095001","109500102","0","1","0","0","0","0","0","0","0","0","0","1095001","0","0","0","109511","1095","1"
"1095003","109500301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","109511","1095","1"
"1095004","109500401","0","1","0","0","0","0","0","0","0","0","0","1095004","0","0","0","104532","1095","1"
"1095004","109500402","0","1","0","0","0","0","0","0","0","0","0","1095004","0","0","0","104532","1095","1"
"1096002","109600201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","109611","1096","1"
"1096004","109600401","0","0","0","0","-880","1","0","0","0","0","0","0","0","0","0","0","1096","1"
"1097001","109700101","0","1","0","109711","0","0","0","0","0","0","0","1097001","0","0","0","105913","1097","1"
"1097001","109700102","0","1","0","109711","0","0","0","0","0","0","0","1097001","0","0","0","105913","1097","1"
"1097004","109700401","0","1","0","109711","0","0","0","0","0","0","0","0","0","0","0","105811","1097","1"
"1097007","109700701","0","1","0","109711","0","0","0","0","0","0","0","0","0","0","0","102511","1097","1"
"1098002","109800201","0","1","109811","415","0","0","0","0","0","0","0","0","0","0","0","211","1098","1"
"1098004","109800401","109811","1","106012","105913","0","0","0","0","0","0","0","0","109911","109711","0","105812","1098","1"
"1098007","109800701","0","1","0","109811","0","0","0","0","0","0","0","1098007","0","0","0","106012","1098","1"
"1098007","109800702","0","1","0","109811","0","0","0","0","0","0","0","1098007","0","0","0","106012","1098","1"
"1099003","109900301","0","1","0","109911","0","0","0","0","0","0","0","0","0","0","0","105912","1099","1"
"1099004","109900401","105812","1","102511","102311","0","0","109911","0","0","2611","0","0","105913","102811","106012","102111","1099","1"
"1099008","109900801","0","1","109911","106012","0","0","0","0","0","0","0","1099008","0","0","0","105913","1099","1"
"1099008","109900802","0","1","109911","106012","0","0","0","0","0","0","0","1099008","0","0","0","105913","1099","1"
"1100003","110000301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","110011","1100","1"
"1100004","110000401","0","1","0","0","0","0","0","0","0","0","0","1100004","0","0","0","110031","1100","1"
"1100004","110000402","0","1","0","0","0","0","0","0","0","0","0","1100004","0","0","0","110031","1100","1"
"1101001","110100101","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","110111","1101","1"
"1101004","110100401","0","0","0","0","-880","1","0","0","0","0","0","0","0","0","0","0","1101","1"
"1103002","110300201","0","1","0","0","0","0","0","0","0","0","0","1103002","0","0","0","110311","1103","1"
"1103002","110300202","0","1","0","0","0","0","0","0","0","0","0","1103002","0","0","0","110311","1103","1"
"1103004","110300401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","110331","1103","1"
"1104003","110400301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","110411","1104","1"
"1104004","110400401","0","1","0","0","0","0","0","0","0","0","0","1103004","0","0","0","104331","1104","1"
"1104004","110400402","0","1","0","0","0","0","0","0","0","0","0","1103004","0","0","0","104331","1104","1"
"1105003","110500301","0","1","0","0","0","0","0","0","0","0","0","1105003","0","0","0","110511","1105","1"
"1105003","110500302","0","1","0","0","0","0","0","0","0","0","0","1105003","0","0","0","110511","1105","1"
"1105004","110500401","0","1","0","0","0","0","0","0","0","0","0","1105004","0","0","0","101732","1105","1"
"1105004","110500402","0","1","0","0","0","0","0","0","0","0","0","1105004","0","0","0","101732","1105","1"
"1106003","110600301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","110611","1106","1"
"1106004","110600401","0","1","0","0","0","0","0","0","0","0","0","1106004","0","0","0","101031","1106","1"
"1106004","110600402","0","1","0","0","0","0","0","0","0","0","0","1106004","0","0","0","101031","1106","1"
"1107002","110700201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","110711","1107","0"
"1107004","110700401","0","1","0","0","0","0","0","0","0","0","0","1107004","0","0","0","104031","1107","0"
"1107004","110700402","0","1","0","0","0","0","0","0","0","0","0","1107004","0","0","0","104031","1107","0"
"1108003","110800301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","110811","1108","0"
"1108008","110800801","0","1","0","110832","0","0","0","0","0","0","0","0","0","0","0","3731","1108","0"
"1109005","110900501","0","1","0","0","0","0","0","0","0","0","0","1109005","0","0","0","110911","1109","0"
"1109005","110900502","0","1","0","0","0","0","0","0","0","0","0","1109005","0","0","0","110911","1109","0"
"1109008","110900801","0","1","0","0","0","0","0","0","0","0","0","1109008","0","0","0","110932","1109","0"
"1109008","110900802","0","1","0","0","0","0","0","0","0","0","0","1109008","0","0","0","110932","1109","0"
"1110001","111000101","0","1","0","0","0","0","0","0","0","0","0","1110001","0","0","0","111011","1110","0"
"1110001","111000102","0","1","0","0","0","0","0","0","0","0","0","1110001","0","0","0","111011","1110","0"
"1110004","111000401","0","1","0","0","0","0","0","0","0","0","0","1110004","0","0","0","111031","1110","0"
"1110004","111000402","0","1","0","0","0","0","0","0","0","0","0","1110004","0","0","0","111031","1110","0"
"1110005","111000501","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1110","0"
"1111003","111100301","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","111111","1111","0"
"1111004","111100401","0","1","0","0","0","0","0","0","0","0","0","1111004","0","0","0","111131","1111","0"
"1111004","111100402","0","1","0","0","0","0","0","0","0","0","0","1111004","0","0","0","111131","1111","0"
"1112001","111200101","0","1","0","1811","0","0","0","0","0","0","0","0","0","0","0","111211","1112","0"
"1112004","111200401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","100431","1112","0"
"1113002","111300201","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","111311","1113","0"
"1113004","111300401","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","102031","1113","0"
"1114002","111400201","0","1","0","0","0","0","0","0","0","0","0","1114002","0","0","0","111411","1114","0"
"1114002","111400202","0","1","0","0","0","0","0","0","0","0","0","1114002","0","0","0","111411","1114","0"
"1114007","111400701","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","111411","1114","0"
