5976b70d4acd742cc6aefe25d0b12d1ec18d3c91a003f843f143aa93779322a7,9c1786adff56cd72a6f7ba60faa5bbdce2504b2c1f734fa0a0790f029614cf6f,b3ee54354c453eb930c617f69d2505db254ed3cf0c66f48baaf99d120e3565a0,54469ac725d468c4ff22964f8498f3f18c9e0af187c006ff753baeeec499bd2a,e0fd01dbf725ec817742c5ad66a094dd07d7d8ca26f26b1cac08882aaa119159,1410a49752252b69e2f237b3f87d132b8498ecaad8326581e9de4e8b6281d309,ed4cd90e09c9ec0f96fc13389560bacdf1d0223a582167e1e8841927ffc3ac02,94d282e5add1191c24054a04a08fe2ce9f01834a52321cca1a6387b5c7e57505,3059d93a13f86e9e6a4c725af663c8333ec5fda28ee408785c3d40d52510bb57,6f1febd313c092992569a2021d4399ae9146c32c95bc908087e67874407b5aba,47e4d32a0a9ef1525c72f0d967f403106c1a3ac026f4c779ebc6ab73f4eb39fd,65e773e1f675ad9afce7ec0d57ff412f5ee02d0883f44490704582fe957bf285,55de24a099fe022a41f48264ab139a034b39bffcc9c0c5dfb8454a08757760e1,7e4f639f1786a8bda3bcc4678301cbae47d607f4dc228006dea9e3b8b827f036,1140b2d067e7eca377698e055e66c27b04f05f5efcb18421573d8c5f62942589,6a6f096bcc3012289a3b5d18ff73682f9896f8229988329bc17f40a6c83b06df,ac6ce1128e796c5f21079b46b44f89268390a9d7b25b83b76c2ba8d07cecdb92,421f547679489c54671c8e0f60d77da23b822767ef1eadc67165d4bebd145c8d,6b0c22caad1d79960809e3b90b6c426274077c7a135d0f7b7dc82703e81b43e0,dcb2eda3e2203c6c50a9745cdb5970a66e040ff464b42e3c89efcd5a8bfd4991,613fefe9ab6c15772a2b03f0f9b954c0565333c793df71f45e1a4b5f3df1910b,03df36b5a2a390e51fb447999af119b0ec5d89784f249754f25dc2c33d5a4fdf,b3a58ba168a4c76c652c97f0e951d89506826a3d74df3ea6ef428356e9a6f02d,e1e2d71cbd9a8309d3212edebf2e6389e3533ad7a598f6ee82a65376f485b6fa
"3","1002","1002","0","0","0","0","11","0","1","1002","0","0","1001","1002","1001","0","1","12220101","1","0","1","1001","122201"
"3","1001","0","0","0","0","0","8","0","0","1002","0","0","1","1002","1001","0","0","12230101","1","0","1","1002","122301"
"2","2001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","12230102","0","0","2001","2002","122301"
"3","1001","1001","0","0","0","0","11","0","1","1002","0","0","1","1001","1","0","1002","12240101","1001","0","1","1002","122401"
"3","1002","0","0","0","0","0","9","0","1001","1002","0","0","1","1002","1001","0","0","12250101","1","0","1","1001","122501"
"8","1001","1002","1","0","0","0","13","0","1001","1","0","0","1","1001","1","0","1","12260101","1001","1002","1","1002","122601"
"5","2001","1","0","0","0","0","11","0","1002","1","0","0","1001","1","1001","0","1","12270101","1002","0","1002","1001","122701"
"3","1002","0","0","0","0","0","9","0","1001","1001","0","0","1","1","1002","0","0","12280101","1","0","1","1001","122801"
"3","1002","0","0","0","0","0","9","0","1","1","0","0","1002","1001","1","0","0","12290101","1001","0","1","1001","122901"
"5","2001","1001","0","0","0","0","10","0","1002","1001","0","0","2001","1001","2001","0","0","12300101","1002","0","2001","1001","123001"
"3","1002","0","0","0","0","0","7","0","0","1002","0","0","0","1001","1","0","0","12310101","1001","0","1","1001","123101"
"8","1002","1001","1001","0","0","0","15","1","1","1","0","0","1001","1002","1","1","1","12320101","1002","1002","1","1001","123201"
"3","1002","0","0","0","0","0","6","0","0","0","0","0","0","1","1002","0","0","12330101","1001","0","1","1001","123301"
"3","1001","1001","0","0","0","0","10","0","1","1","0","0","1002","1001","1","0","0","12350101","1002","0","1","1002","123501"
"2","1002","0","0","0","0","0","6","0","0","0","0","0","0","1","1001","0","0","12360101","1","0","1001","1001","123601"
"3","1002","0","0","0","0","0","8","0","0","1","0","0","1002","1001","1002","0","0","12370101","1","0","1","1001","123701"
"6","1002","0","0","0","0","0","9","0","1","1","0","0","1002","1001","1","0","0","12380101","1001","0","1002","1001","123801"
"6","1001","1001","0","0","0","0","10","0","1","1","0","0","1002","1001","1002","0","0","12390101","1001","0","1","1002","123901"
"3","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1001","1001","0","0","12400101","1","0","1","1001","124001"
"3","1002","0","0","0","0","0","6","0","0","0","0","0","0","1","1001","0","0","12410101","1","0","1002","1001","124101"
"3","1001","0","0","0","0","0","9","0","1002","1001","0","0","1","1","1002","0","0","12420101","1","0","1001","1002","124201"
"3","1002","1001","1","1001","0","1001","19","1","1","1001","1002","1","1002","1002","1","0","1","12450101","1","1002","1","1001","124501"
"3","1001","1002","0","0","0","0","11","0","1","1","0","0","1001","1","1001","0","1001","12460101","1002","0","1","1002","124601"
"3","1001","0","0","0","0","0","9","0","1002","1001","0","0","1","1001","1002","0","0","12470101","1","0","1","1002","124701"
"3","1002","1001","0","0","0","0","12","0","1","1","0","0","1002","1002","1","0","1","12480101","1001","1002","1","1001","124801"
"3","1002","0","0","0","0","0","7","0","0","1","0","0","0","1001","1","0","0","12490101","1002","0","1","1001","124901"
"3","1002","0","0","0","0","0","6","0","0","0","0","0","0","1002","1","0","0","12500101","1001","0","1","1001","125001"
"1","2002","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","12500102","0","0","0","2001","125001"
"3","1002","0","0","0","0","0","8","0","0","1","0","0","1001","1001","1002","0","0","12510101","1","0","1","1001","125101"
"3","1001","0","0","0","0","0","8","0","0","1","0","0","1001","1001","1","0","0","12520101","1002","0","1","1002","125201"
"3","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1","0","0","12530101","1002","0","1","1002","125301"
"2","1002","0","0","0","0","0","7","0","0","1","0","0","0","1002","1001","0","0","12540101","1","0","1","1001","125401"
"6","1001","1002","1","0","0","0","15","1002","1","1","0","0","1001","1001","1","0","1","12550101","1002","1001","1","1002","125501"
"4","1002","0","0","0","0","0","7","0","0","1","0","0","0","1001","1","0","0","12560101","1002","0","1","1001","125601"
"3","1001","1002","0","0","0","0","10","0","1001","1","0","0","1002","1001","1002","0","0","12570101","1001","0","1","1002","125701"
"5","2001","0","0","0","0","0","9","0","1","1002","0","0","1001","1","1002","0","0","12580101","1","0","1001","1002","125801"
"4","1002","0","0","0","0","0","8","0","0","1001","0","0","1","1002","1","0","0","12580102","1002","0","1","1001","125801"
"4","1002","0","0","0","0","0","8","0","0","1001","0","0","1","1002","1","0","0","12580103","1002","0","1","1001","125801"
"5","2001","1001","0","0","0","0","10","0","1","1001","0","0","1002","1","1001","0","0","12600101","1","0","1001","1002","126001"
"4","1002","0","0","0","0","0","9","0","1001","1002","0","0","1","1001","1","0","0","12600102","1001","0","1","1001","126001"
"4","1002","0","0","0","0","0","9","0","1001","1002","0","0","1","1001","1","0","0","12600103","1001","0","1","1001","126001"
"4","2001","0","0","0","0","0","7","0","0","1","0","0","0","1","1002","0","0","12610101","1001","0","1002","1001","126101"
"3","1001","0","0","0","0","0","6","0","0","0","0","0","0","1002","1001","0","0","12610102","1","0","1","1002","126101"
"3","1001","0","0","0","0","0","6","0","0","0","0","0","0","1002","1001","0","0","12610103","1","0","1","1002","126101"
"3","1002","0","0","0","0","0","9","0","1001","1002","0","0","2001","1002","1001","0","0","12620101","1","0","2001","1001","126201"
"4","1002","0","0","0","0","0","8","0","0","1001","0","0","1","1001","1","0","0","12630101","1","0","1","1001","126301"
"3","1002","0","0","0","0","0","7","0","0","1002","0","0","0","1001","1002","0","0","12640101","1","0","1","1001","126401"
"8","2002","0","0","0","0","0","9","0","2003","2003","0","0","2003","2001","2002","0","0","12640102","2001","0","2002","2001","126401"
"3","2001","0","0","0","0","0","8","0","0","1","0","0","1001","1001","1","0","0","12650101","1002","0","1002","1001","126501"
"3","1002","0","0","0","0","0","6","0","0","0","0","0","0","1001","1002","0","0","12660101","1","0","1","1001","126601"
"3","1002","0","0","0","0","0","6","0","0","0","0","0","0","1001","1","0","0","12670101","1002","0","1","1001","126701"
"3","1001","0","0","0","0","0","9","0","1002","1001","0","0","1","1001","1002","0","0","12680101","1","0","1","1002","126801"
"3","1002","0","0","0","0","0","7","0","0","1002","0","0","0","1002","1001","0","0","12690101","1","0","1","1","126901"
"5","1001","1","0","0","0","0","12","0","1001","1","0","0","1002","1002","1","0","1002","12700101","1001","1","1","1002","127001"
"4","1002","0","0","0","0","0","9","0","1","1001","0","0","1","1001","1","0","0","12710101","1002","0","1001","1","127101"
"3","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1","0","0","12720101","1002","0","1","1002","127201"
"4","1002","0","0","0","0","0","8","0","0","1001","0","0","1","1002","1001","0","0","12730101","1","0","1001","1","127301"
"4","1002","0","0","0","0","0","8","0","0","1001","0","0","1","1001","1002","0","0","12750101","1","0","1","1001","127501"
"3","1002","0","0","0","0","0","9","0","1001","1002","0","0","1","1002","1","0","0","12760101","1001","0","1","1001","127601"
"5","1002","0","0","0","0","0","9","0","1001","1002","0","0","1","1","1001","0","0","12770101","1","0","1001","1","127701"
"4","2001","1002","0","0","0","0","10","0","1001","1001","0","0","1","1","1001","0","0","12780101","1","0","1002","1","127801"
"4","1002","1001","0","0","0","0","10","0","1","1","0","0","1002","1002","1","0","0","12790101","1001","0","1","1001","127901"
"3","1001","1001","0","0","0","0","11","0","1","1001","0","0","1","1","1002","0","1002","12800101","1","0","1001","1002","128001"
"3","1002","0","0","0","0","0","8","0","0","1","0","0","1001","1001","1","0","0","12830101","1002","0","1","1001","128301"
"4","1001","0","0","0","0","0","8","0","0","1001","0","0","1002","1001","1002","0","0","12840101","1","0","1","1002","128401"
"3","1001","1002","0","0","0","0","10","0","1","1","0","0","1001","1001","1","0","0","12850101","1002","0","1","1002","128501"
"3","1001","0","0","0","0","0","9","0","1002","1001","0","0","1","1001","1002","0","0","12870101","1","0","1","1002","128701"
"3","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1002","0","0","12880101","1","0","1","1002","128801"
"3","1002","1","0","0","0","0","11","0","1","1002","0","0","1001","1002","1001","0","1001","12890101","1","0","1","1001","128901"
"6","1001","0","0","0","0","0","7","0","0","1002","0","0","0","1002","2001","0","0","12900101","1001","0","1001","1002","129001"
"4","1001","0","0","0","0","0","8","0","0","1002","0","0","2001","1001","2001","0","0","12930101","1001","0","2001","1002","129301"
"4","2001","0","0","0","0","0","8","0","0","1","0","0","1001","1","1001","0","0","12940101","1002","0","1002","1001","129401"
"5","2001","0","0","0","0","0","9","0","1001","1001","0","0","1","1001","1002","0","0","12950101","1","0","1","1001","129501"
"4","2001","0","0","0","0","0","6","0","0","0","0","0","0","1002","2001","0","0","12960101","1001","0","1001","1002","129601"
"2","2001","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","12970101","1","0","1001","1002","129701"
"5","1001","1","0","0","0","0","11","0","1001","1001","0","0","1","1002","1001","0","1002","12980101","1","0","1","1002","129801"
"3","1002","1001","0","0","0","0","10","0","1","1002","0","0","1001","1","1001","0","0","12990101","1","0","1002","1001","129901"
"4","2001","0","0","0","0","0","8","0","0","1001","0","0","1","1001","1002","0","0","13000101","1","0","1","1001","130001"
"5","2001","0","0","0","0","0","9","0","1002","1002","0","0","1","1","1001","0","0","13010101","1","0","1002","1001","130101"
"3","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1002","0","0","13020101","1002","0","1","1002","130201"
"10","1002","1","1001","0","0","0","13","0","1002","1001","0","0","1","1001","1","0","1001","13070101","1002","1002","1","1001","130701"
"3","1001","0","0","0","0","0","7","0","0","1001","0","0","0","1001","1002","0","0","13080101","1","0","1","1002","130801"
"2","1002","0","0","0","0","0","6","0","0","0","0","0","0","1001","1","0","0","13090101","1001","0","1","1001","130901"
"4","1002","0","0","0","0","0","7","0","0","1","0","0","0","1001","1","0","0","13100101","1002","0","1002","1001","131001"
"4","1002","0","0","0","0","0","6","0","0","0","0","0","0","1","1","0","0","13110101","1001","0","1001","1","131101"
"2","2001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","13120101","0","0","2001","2001","131201"
"6","1002","0","0","0","0","0","7","0","0","2001","0","0","0","1001","1001","0","0","13120102","2001","0","1001","1001","131201"
"4","1001","0","0","0","0","0","6","0","0","0","0","0","0","1002","1001","0","0","13160101","1","0","1","1002","131601"
"4","1001","0","0","0","0","0","7","0","0","1","0","0","0","1001","1","0","0","13170101","1002","0","1","1002","131701"
"11","2001","1001","1001","0","0","0","15","1","1","1","0","0","1001","1","1002","0","1002","13180101","1001","1","1001","1002","131801"
"6","1001","1002","0","0","0","0","10","0","1001","1002","0","0","1","1002","1001","0","0","13190101","1","0","1","1002","131901"
"4","1002","0","0","0","0","0","7","0","0","1","0","0","0","1002","1","0","0","13200101","1001","0","1","1001","132001"
"4","1001","0","0","0","0","0","8","0","0","1001","0","0","1","1001","1","0","0","13210101","1002","0","1","1002","132101"
"3","2002","0","0","0","0","0","5","0","0","0","0","0","0","2001","2002","0","0","13210102","0","0","2001","2001","132101"
"4","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1","0","0","13220101","1002","0","1","1002","132201"
"3","1002","0","0","0","0","0","5","0","0","0","0","0","0","1002","1001","0","0","13230101","0","0","1","1001","132301"
"3","2001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1001","0","0","13240101","1001","0","1002","1001","132401"
"3","1002","0","0","0","0","0","7","0","0","1002","0","0","0","1001","1","0","0","13250101","1002","0","1002","1001","132501"
"4","1001","0","0","0","0","0","7","0","0","1001","0","0","0","1002","1001","0","0","13280101","1","0","1","1002","132801"
"4","2001","1","0","0","0","0","10","0","1001","1","0","0","1002","1002","1","0","0","13290101","1001","0","1","1001","132901"
"4","1001","0","0","0","0","0","9","0","1001","1","0","0","1001","1002","1","0","0","13300101","1001","0","1001","1","133001"
"4","2001","0","0","0","0","0","8","0","0","1001","0","0","1","1","1001","0","0","13310101","1","0","1001","1002","133101"
"10","1002","1002","0","0","0","0","12","0","1001","1001","0","0","1","1001","1","0","1","13320101","1002","1001","1001","1","133201"
"5","1002","1","0","0","0","0","11","0","1001","1001","0","0","1","1002","1002","0","1001","13350101","1","0","1","1001","133501"
"5","1002","0","0","0","0","0","9","0","1001","1001","0","0","1","1001","1002","0","0","13360101","1","0","1","1001","133601"
"5","1002","0","0","0","0","0","9","0","1","1","0","0","1001","1001","1002","0","0","13370101","1001","0","1001","1001","133701"
"3","1002","0","0","0","0","0","9","0","1001","1001","0","0","1","1001","1","0","0","13380101","1002","0","1","1001","133801"
"11","1001","1002","1","0","0","0","13","0","1","1","0","0","1001","1001","1","0","1001","13390101","1001","1001","1001","1","133901"
"3","1001","0","0","0","0","0","5","0","0","0","0","0","0","1001","1002","0","0","13400101","0","0","1","1002","134001"
"4","1002","1","0","0","0","0","11","0","1001","1","0","0","1002","1002","1","0","1001","13430101","1001","0","1","1001","134301"
"4","1002","0","0","0","0","0","8","0","0","1001","0","0","1","1002","1001","0","0","13440101","1","0","1","1001","134401"
"6","2001","0","0","0","0","0","9","0","1","1","0","0","1001","1","1001","0","0","13450101","1002","0","1001","1002","134501"
"5","1002","0","0","0","0","0","8","0","0","1001","0","0","1","1001","1002","0","0","13450102","1","0","1","1001","134501"
"5","1002","0","0","0","0","0","8","0","0","1001","0","0","1","1001","1002","0","0","13450103","1","0","1","1001","134501"
"4","1002","0","0","0","0","0","8","0","0","1","0","0","1001","1","1002","0","0","13460101","1001","0","1","1001","134601"
"4","1001","1001","0","0","0","0","11","0","1002","1001","0","0","1","1001","1","0","1","13470101","1002","0","1","1002","134701"
"3","1001","0","0","0","0","0","7","0","0","1","0","0","0","1002","1","0","0","13480101","1002","0","1001","1002","134801"
"2","2001","0","0","0","0","0","8","0","0","1002","0","0","1","1002","1001","0","0","13490101","1","0","1","1001","134901"
"1","1001","0","0","0","0","0","7","0","0","1","0","0","0","1001","1","0","0","13490102","1002","0","1002","1","134901"
"4","1001","0","0","0","0","0","4","0","0","0","0","0","0","2001","0","0","0","13490103","0","0","1001","1001","134901"
"10","2002","1002","0","0","0","0","11","0","1002","1001","0","0","1002","1001","1002","0","1001","13500101","1002","0","1002","1001","135001"
"3","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1","1001","0","0","13510101","1","0","1002","1001","135101"
"5","1001","0","0","0","0","0","9","0","1001","1002","0","0","1","1002","1","0","0","13520101","1001","0","1","1002","135201"
"3","1001","0","0","0","0","0","8","0","0","1","0","0","1002","1001","1","0","0","13530101","1001","0","1","1002","135301"
"4","1002","0","0","0","0","0","8","0","0","1","0","0","1002","1001","1","0","0","13540101","1001","0","1001","1","135401"
"3","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","13550101","1","0","1","1001","135501"
"1","2001","0","0","0","0","0","5","0","0","0","0","0","0","2001","1001","0","0","13550102","0","0","1002","2001","135501"
"3","1002","0","0","0","0","0","7","0","0","1001","0","0","0","1","1002","0","0","13560101","1","0","1","1001","135601"
"3","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1002","0","0","13570101","1","0","1","1002","135701"
"3","1002","0","0","0","0","0","7","0","0","1","0","0","0","1001","1","0","0","13580101","1001","0","1002","1001","135801"
"2","2001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1","0","0","13590101","1","0","1002","1001","135901"
"1","2001","0","0","0","0","0","9","0","1002","1","0","0","1001","1","1001","0","0","13600101","1002","0","1002","1001","136001"
"3","1001","0","0","0","0","0","6","0","0","0","0","0","0","1001","1","0","0","13610101","1002","0","1","1002","136101"
"1","1","0","0","0","0","0","4","0","0","0","0","0","0","2003","0","0","0","13610102","0","0","1","2002","136101"
"3","1001","0","0","0","0","0","5","0","0","0","0","0","0","1001","1","0","0","13620101","0","0","1","1002","136201"
"5","1002","1","0","0","0","0","11","0","1001","1002","0","0","1","1","1001","0","1001","13630101","1","0","1001","1","136301"
"7","2001","1","0","0","0","0","10","0","1002","1001","0","0","1","1001","1002","0","0","13640101","1","0","1","1002","136401"
"3","1002","0","0","0","0","0","7","0","0","1002","0","0","0","1","1001","0","0","13650101","1","0","1001","1001","136501"
"4","1002","0","0","0","0","0","8","0","0","1001","0","0","1002","1","1002","0","0","13690101","1","0","1001","1","136901"
"2","1001","0","0","0","0","0","6","0","0","0","0","0","0","1","1","0","0","13710101","1001","0","1001","1002","137101"
"3","1002","0","0","0","0","0","8","0","0","1001","0","0","1","1","1002","0","0","13740101","1","0","1001","1001","137401"
"1","2001","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","13740102","0","0","2001","2002","137401"
"4","1002","0","0","0","0","0","9","0","1","1002","0","0","1001","1001","1","0","0","13760101","1001","0","1","1001","137601"
"4","1002","1001","0","0","0","0","10","0","1","1","0","0","1002","1","1002","0","0","13790101","1001","0","1","1001","137901"
