4b1fd5c1a4e041d370dd9e07a2ff6ac7b6989cee836483c28819cca230ee3a17,296a18d16612fbbbe09c5cb28e7ce9878805404022ecadae81de94b711fe84a8,3338317589bca67fd83d64f5e65d852c2a78a9f486347e6967ef2e1fbb8da3d1,07d382b95740e764ae11bd1ce584fd749b287849bd8f2b5f649bc137a105466b,4c87407ea8d4fb8f451bbe188f457bfe517a2ac9bbf9e1153746bb7005980bcb,78595e17a85450709bfe77cf19ff104625e3f9476e45aa90bfb07bb0eee352d1,6320a37c8d7f8d74d0f1e1ea3637b103f555089053b8ea8c50c386f99c896de4,6565684bd845faa24b455d9160b3d262867329f5ef5991e28c500a8505534226,46ba944b5e24e98df637579e8b6b9d97dfe212c81aff928869add10f4c7d9adb,3ce299e0872f34966268807585c479b350100013b7c2d4cf98fb78845c2e6ae4,d9eb762d1158c0938135b2e982a6bb0079678bb8dbde405ef2342a7a2700ab90,450917026b1ae534e2f894c53abda57e55be4444dfdafcc020728271a629730d,c6fc3418668e728899e797bc18571d07342f186c0f48615bf9101678e8f7ef5e,997aac44d64ac35fd74ce278876e0cf1f863974514a0b6ed025b21b29f031476,3c1b4d940f8c0289642ae9286c8df59924a264509aace4cc63c5a3674a85b74e,2a693c70219b3d16f17d7d470368d6e502df744c9319562efbdcfe16d9b5608f,4ae3316ff0d464c535daf002be4808ec5f6d64e80e4fd7b6a97e17516f466b7b,ddb90b1f679e2ebad2f360ef6b7844bc2e88d6633818294ac16a89cca95f9fd4,dde2364df2e34ff76b2d71e85e374c149be291e4517e75c1d283ab602b5e4dec,ee2f3fbd6d28e599e9f99200a35a5539d369c295337121c08170eb3688784d1b,7fc852e58bcf11b6f715201573cfeaee589a0da643f493385229083445b24c5b
"100750101","物理防御力アップ+{0}","90","0","0","2","3","2","0","1","0","1","0","1","0","0","自分の物理防御力を{0}アップ","0","0","0","0"
"100751101","物理防御力アップ+{0}","90","0","0","2","3","32","0","1","0","1","0","1","0","0","自分の物理防御力を{0}アップ","0","0","0","0"
"100800101","魔法ダメージ+{0}","1","0","0","0.405","2","4.5","3","4.5","2160","1","3","0","0","99","敵全体に{0}の魔法ダメージ","0","0","0","1"
"100800102","物理防御力ダウン+{0}","10","1","1","0.345","21","0.345","3","1","2160","1","3","18","0","99","敵全体の物理防御力を{0}ダウン","0","0","0","1"
"100800201","魔法ダメージ+{0}","1","0","0","1.2","2","15","3","15","2160","1","3","0","0","1","敵単体に{0}の魔法ダメージ","1","0","0","1"
"100800202","暗闇の確定成功Ｌｖ+{0}","12","0","0","100","40","0","1","8","2160","1","3","0","0","1","敵単体を暗闇状態にする","0","0","0","1"
"100800301","ＴＰ回復量+{0}","16","0","0","0","1","2.5","12","75","2160","1","3","0","0","1","味方単体のＴＰを{0}回復","0","0","0","2"
"100801101","魔法ダメージ+{0}","1","0","1","1.62","2","20.25","3","20.25","2160","1","3","0","0","99","敵全体に{0}の低い側の防御力で防御する魔法ダメージ","0","0","0","1"
"100801102","物理防御力ダウン+{0}","10","1","1","0.7","21","0.7","3","1","2160","1","3","18","0","99","敵全体の物理防御力を{0}ダウン","0","0","0","1"
"100801103","誘惑の確定成功Ｌｖ+{0}","11","0","0","100","0","0","3","4","2160","1","3","0","0","99","敵全体を誘惑する","0","0","0","1"
"100801201","魔法ダメージ+{0}","1","0","0","1.2","2","15","3","15","2160","1","3","0","0","1","敵単体に{0}の魔法ダメージ","1","0","0","1"
"100801202","暗闇の確定成功Ｌｖ+{0}","12","0","0","100","40","0","3","8","2160","1","3","0","0","1","敵単体を暗闇状態にする","1","0","0","1"
"100801203","誘惑の確定成功Ｌｖ+{0}","11","0","0","100","0","0","3","8","2160","1","3","0","0","1","敵単体を誘惑する","1","0","0","1"
"100820301","","16","0","0","0","1","0","12","725","2160","1","3","0","0","1","味方単体のＴＰを{0}回復","0","0","0","2"
"100820302","物理攻撃力アップ+{0}","10","0","1","8","10","-2080","1","1","2160","1","3","12","0","0","味方単体の物理攻撃力を{0}アップ","0","0","0","2"
"100850101","魔法攻撃力アップ+{0}","90","0","0","15","4","15","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"100851101","魔法攻撃力アップ+{0}","90","0","0","15","4","15","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"100851102","","90","0","0","0","3","30","0","1","0","1","0","1","0","0","自分の物理防御力を{0}アップ","0","0","0","0"
"100900101","魔法ダメージ+{0}","1","0","0","1.44","2","18","3","18","2160","1","3","0","0","99","敵全体に{0}の魔法ダメージ","0","0","0","1"
"100900102","","10","2","1","0","21","100","7","2","0","1","1","99","0","1","自分の物理防御力を0にする","0","0","0","2"
"100900103","","10","2","1","0","41","100","7","2","0","1","1","99","0","1","自分の魔法防御力を0にする","0","0","0","2"
"100900201","魔法ダメージ+{0}","1","0","0","1.2","2","20","3","20","-1","1","1","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"100900301","","17","0","0","10","3","0","7","100","0","1","3","0","0","1","","0","0","0","2"
"100900302","魔法ダメージ+{0}","1","0","0","2","2","25","3","25","600","1","2","0","0","99","範囲内の敵に{0}の魔法ダメージ","0","0","0","1"
"100900303","","30","0","0","0","0","0","7","0","0","1","3","0","0","1","","0","0","0","2"
"100900304","","21","0","0","0","1","0","7","1.9","0","1","3","0","0","1","","0","0","0","2"
"100901101","魔法攻撃力アップ+{0}","10","1","1","50","30","50","7","1","0","1","1","8","0","1","自分の魔法攻撃力を{0}アップ","0","0","0","2"
"100901102","魔法ダメージ+{0}","1","0","0","6.5","2","81.25","3","81.25","2160","1","3","0","0","99","敵全体に{0}の魔法ダメージ","0","0","0","1"
"100901103","","10","2","1","0","21","100","7","2","0","1","1","99","0","1","自分の物理防御力を初期値の100%ダウン","0","0","0","2"
"100901104","","10","2","1","0","41","100","7","2","0","1","1","99","0","1","自分の魔法防御力を初期値の100%ダウン","0","0","0","2"
"100901201","魔法ダメージ+{0}","1","0","0","1.6","2","20","3","20","-1","1","1","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"100901202","魔法防御力ダウン+{0}","10","1","1","0.6","41","0.6","3","1","2160","1","3","12","0","99","敵単体の魔法防御力を{0}ダウン","0","0","0","2"
"100950101","魔法攻撃力アップ+{0}","90","0","0","15","4","15","0","1","0","1","0","1","0","1","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"100951101","魔法攻撃力アップ+{0}","90","0","0","15","4","240","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"101000101","魔法攻撃力アップ+{0}","10","0","1","15","30","15","3","1","2160","1","3","18","0","99","味方全体の魔法攻撃力を{0}アップ","0","0","0","2"
"101000102","物理防御力アップ+{0}","10","0","1","0.6","20","0.6","3","1","2160","1","3","18","0","99","味方全体の物理防御力を{0}アップ","0","0","0","2"
"101000103","","16","0","0","0","4","0","3","50","2160","1","3","18","0","99","味方全体のＴＰを固定量で{0}回復","0","0","0","2"
"101000201","ＨＰ回復量+{0}","4","0","0","7.5","2","7.5","5","1","2160","1","2","1","0","1","味方単体のＨＰを{0}回復","0","0","0","2"
"101000301","暗闇の確定成功Ｌｖ+{0}","12","0","0","100","40","0","3","8","2160","1","1","0","0","1","敵単体を暗闇状態にする","1","0","0","1"
"101000302","物理攻撃力ダウン+{0}","10","1","1","20","11","20","3","1","2160","1","1","18","0","1","敵単体の物理・魔法攻撃力を{0}ダウン","1","0","0","1"
"101000303","魔法攻撃力ダウン+{0}","10","1","1","20","31","20","3","1","2160","1","1","18","0","1","","1","0","0","1"
"101000304","","10","1","1","0","61","150","3","1","2160","1","1","18","0","1","敵単体の物理・魔法クリティカルを{0}ダウン","1","0","0","1"
"101000305","","10","1","1","0","71","150","3","1","2160","1","1","18","0","1","","1","0","0","1"
"101001101","魔法攻撃力アップ+{0}","10","0","1","30","30","30","3","1","2160","1","3","18","0","99","味方全体の魔法攻撃力を{0}アップ","0","0","0","2"
"101001102","","10","0","1","0","70","100","3","1","2160","1","3","18","0","99","味方全体の魔法クリティカルを{0}アップ","0","0","0","2"
"101001103","","10","0","1","0","120","5","3","1","2160","1","3","18","0","99","味方全体の魔法クリダメを{0}％アップ","0","0","0","2"
"101001104","物理防御力アップ+{0}","10","0","1","1.1","20","1.1","3","1","2160","1","3","18","0","99","味方全体の物理防御力を{0}アップ","0","0","0","2"
"101001105","","16","0","0","0","4","0","3","120","2160","1","3","0","0","99","味方全体のＴＰを固定量で{0}回復","0","0","0","2"
"101001106","","48","0","2","0","1","0","3","10","2160","1","3","0","0","99","毎秒ＴＰを10回復する","0","0","10","2"
"101001201","ＨＰ回復量+{0}","4","0","0","8.5","2","8.5","5","1","2160","1","3","1.2","0","1","味方単体のＨＰを{0}回復","0","0","0","2"
"101001202","物理防御力アップ+{0}","10","1","1","1","20","1","5","1","2160","1","3","12","0","1","味方単体の物理防御力を{0}アップ","0","0","0","2"
"101001203","回復量+{0}","48","0","1","0.08","2","0.5","5","0.5","2160","1","2","0","0","1","毎秒ＨＰを{0}回復する","0","0","8.5","2"
"101002201","ＨＰ回復量+{0}","4","0","0","8.5","2","8.5","5","1","2160","1","3","1.2","0","1","味方単体のＨＰを{0}回復","0","0","0","2"
"101002202","物理防御力アップ+{0}","10","1","1","1","20","1","5","1","2160","1","3","12","0","1","味方単体の物理防御力を{0}アップ","0","0","0","2"
"101002203","回復量+{0}","48","0","1","0.08","2","0.5","5","0.5","2160","1","2","0","0","1","毎秒ＨＰを{0}回復する","0","0","8.5","2"
"101002204","物理攻撃力アップ+{0}","10","1","1","40","10","40","38","1","2160","1","3","180","0","1","味方単体の物理・魔法攻撃力を{0}アップ","0","0","0","2"
"101002205","魔法攻撃力アップ+{0}","10","1","1","40","30","40","38","1","2160","1","3","180","0","1","","0","0","0","2"
"101002206","","10","0","0","0","110","12","38","1","2160","1","3","180","0","1","味方単体の物理・魔法クリダメを{0}％アップ","0","0","0","2"
"101002207","","10","0","0","0","120","12","38","1","2160","1","3","180","0","1","","0","0","0","2"
"101002208","","83","0","0","180","2","0","38","0.5","2160","1","3","0","0","1","味方単体の行動速度50%加算","0","0","0","2"
"101002209","","16","0","0","0","1","0","38","1000","2160","1","3","0","0","1","味方単体のＴＰを{0}回復","0","0","0","2"
"101002210","","35","0","0","180","0","152","38","1","2160","1","3","1","0","1","","0","0","0","2"
"101050101","物理防御力アップ+{0}","90","0","0","2","3","2","0","1","0","1","0","1","0","0","自分の物理防御力を{0}アップ","0","0","0","0"
"101051101","物理防御力アップ+{0}","90","0","0","2","3","2","0","1","0","1","0","1","0","0","自分の物理防御力を{0}アップ","0","0","0","0"
"101051102","","90","0","0","0","4","225","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"101100101","物理ダメージ+{0}","1","0","0","1.62","1","20.4","3","20.4","1150","1","1","0","0","99","範囲内の敵に{0}の物理ダメージ","0","0","0","1"
"101100201","","10","1","1","0","60","45","7","1","0","1","1","99","0","1","自分の物理クリティカルを{0}アップ","0","0","0","2"
"101100202","物理攻撃力アップ+{0}","10","1","1","15","10","15","7","1","0","1","1","12","0","1","自分の物理攻撃力を{0}アップ","0","0","0","2"
"101100301","物理ダメージ+{0}","1","0","0","1.6","1","20","3","20","-1","1","1","0","0","1","敵単体に{0}の物理ダメージ","0","0","0","1"
"101101101","物理ダメージ+{0}","1","0","0","2.16","1","28","3","28","1300","1","1","0","0","99","範囲内の敵に{0}の物理ダメージ","0","1.75","0","1"
"101101201","","10","1","1","0","60","75","7","1","0","1","1","99","0","1","自分の物理クリティカルを{0}アップ","0","0","0","2"
"101101202","物理攻撃力アップ+{0}","10","1","1","20","10","20","7","1","0","1","1","12","0","1","自分の物理攻撃力を{0}アップ","0","0","0","2"
"101101203","","8","0","0","12","2","0","7","1.8","0","1","1","0","0","1","自分の行動速度80％アップ","0","0","0","2"
"101101301","物理ダメージ+{0}","1","0","0","2.8","1","35","3","35","1300","1","1","0","0","99","範囲内の敵に{0}の物理ダメージ","0","0","0","1"
"101101302","","10","1","1","0","110","15","7","1","0","1","1","18","0","1","自分の物理攻撃クリティカル時のダメージを{0}％アップ","0","0","0","2"
"101101303","物理攻撃力アップ+{0}","10","1","1","90","10","90","7","1","0","1","1","18","0","1","自分の物理攻撃力を{0}アップ","0","0","0","2"
"101101304","","16","0","0","0","1","0","7","650","0","1","1","0","0","1","自分のＴＰを{0}回復","0","0","0","2"
"101150101","物理攻撃力アップ+{0}","90","0","0","15","2","15","0","1","0","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","0","0","0"
"101151101","物理攻撃力アップ+{0}","90","0","0","15","2","240","0","1","0","1","0","1","0","0","自分の物理攻撃力を{0}アップ","0","0","0","0"
"101200101","魔法ダメージ+{0}","1","0","0","0.54","2","6.75","20","6.75","2160","1","3","0","0","99","物理攻撃をする敵に{0}の魔法ダメージ","0","0","0","1"
"101200102","魔法ダメージ+{0}","1","0","0","0.81","2","9","3","9","2160","1","3","0","0","99","敵全体に{0}の魔法ダメージ","0","0","0","1"
"101200201","魔法ダメージ+{0}","1","0","0","1.6","2","20","14","20","2160","1","3","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"101200301","魔法ダメージ+{0}","1","0","0","1.2","2","15","14","15","2160","1","3","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"101200302","スタンの確定成功Ｌｖ+{0}","8","0","0","1.5","7","0","14","0","2160","1","3","0","0","1","敵単体を一定時間行動不能にする","0","0","0","1"
"101200303","","7","0","0","0","1","0","14","0","2160","1","3","0","0","1","","0","0","0","1"
"101200304","魔法ダメージ+{0}","1","0","0","1.2","2","15","3","15","300","1","2","0","0","99","範囲内の敵に{0}の魔法ダメージ","0","0","0","1"
"101201101","魔法ダメージ+{0}","1","0","0","2.4","2","30","20","30","2160","1","2","0","0","99","物理攻撃をする敵に{0}の魔法ダメージ","0","0","0","1"
"101201102","魔法防御力ダウン+{0}","10","0","1","0.54","41","0.54","20","1","2160","1","2","18","0","99","物理攻撃をする敵の魔法防御力を{0}ダウン","0","0","0","1"
"101201103","スタンの確定成功Ｌｖ+{0}","8","0","0","6","7","0","20","0","2160","1","2","0","0","99","物理攻撃をする敵を一定時間行動不能にする","0","0","0","1"
"101201104","魔法ダメージ+{0}","1","0","0","1.2","2","15","3","15","2160","1","2","0","0","99","敵全体に{0}の魔法ダメージ","0","0","0","1"
"101201105","","28","0","0","1","2001","1","3","0","2160","1","3","0","101201106","99","","0","0","0","1"
"101201106","魔法ダメージ+{0}","1","0","0","1.2","2","15","3","15","2160","1","3","0","0","99","魔法攻撃をする敵がいない場合、敵全体に{0}の魔法ダメージ","0","0","0","1"
"101201201","魔法ダメージ+{0}","1","0","0","1.8","2","22","14","22","2160","1","3","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"101201202","魔法防御力ダウン+{0}","10","1","1","0.2","41","0.2","14","1","2160","1","3","12","0","1","敵単体の魔法防御力を{0}ダウン","0","0","0","1"
"101202201","","7","0","0","0","1","0","14","0","2160","1","3","0","0","1","","0","0","0","1"
"101202202","魔法ダメージ+{0}","1","0","0","2.4","2","30","3","30","300","1","2","0","0","99","範囲内の敵に{0}の魔法ダメージ","0","0","0","1"
"101202203","魔法防御力ダウン+{0}","10","1","1","0.4","41","0.4","3","1","300","1","2","18","0","99","範囲内の敵の魔法防御力を{0}ダウン","0","0","0","1"
"101202204","","28","0","0","1","2001","1","3","0","2160","1","3","0","101202205","99","魔法攻撃をする敵がいない場合、以下の効果が発動","0","0","0","1"
"101202205","魔法ダメージ+{0}","1","0","0","1.2","2","15","3","15","2160","1","3","0","0","99","敵全体に{0}の魔法ダメージ","0","0","0","1"
"101202206","物理攻撃力ダウン+{0}","10","1","1","20","11","20","3","1","2160","1","3","18","0","99","敵全体の物理攻撃力を{0}ダウン","0","0","0","1"
"101202207","","28","0","0","1","2001","1","3","0","2160","1","3","0","101202208","99","","0","0","0","1"
"101202208","魔法攻撃力アップ+{0}","10","1","1","40","30","40","7","1","-1","1","1","180","0","1","自分の魔法攻撃力を{0}アップ","0","0","0","2"
"101202209","","16","0","0","0","1","0","7","300","-1","1","1","0","0","1","自分のＴＰを{0}回復","0","0","0","2"
"101250101","魔法攻撃力アップ+{0}","90","0","0","15","4","15","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"101251101","魔法攻撃力アップ+{0}","90","0","0","15","4","240","0","1","0","1","0","1","0","0","自分の魔法攻撃力を{0}アップ","0","0","0","0"
"101300101","魔法ダメージ+{0}","1","0","0","5.6","2","60","6","60","2160","1","2","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"101300201","","7","0","0","0","1","0","3","0","2160","1","1","0","0","1","","0","0","0","1"
"101300202","魔法防御力ダウン+{0}","10","0","0","0.48","41","0.48","3","1","200","1","2","12","0","99","範囲内の敵の魔法防御力を{0}ダウン","0","0","0","1"
"101300301","魔法ダメージ+{0}","1","0","0","1.6","2","20","6","20","2160","1","2","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"101300302","スタンの確定成功Ｌｖ+{0}","8","0","0","1.5","7","0","6","0","2160","1","2","0","0","1","敵単体を一定時間行動不能にする","0","0","0","1"
"101301101","魔法ダメージ+{0}","1","0","0","11.2","2","140","6","140","2160","1","2","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
"101301102","魔法防御力ダウン+{0}","10","0","0","0.5","41","0.5","6","1","2160","1","2","18","0","1","敵単体の魔法防御力を{0}ダウン","0","0","0","1"
"101301201","","7","0","0","0","1","0","3","0","2160","1","1","0","0","1","","0","0","0","1"
"101301202","魔法防御力ダウン+{0}","10","0","0","0.8","41","0.8","3","1","200","1","2","12","0","99","範囲内の敵の魔法防御力を{0}ダウン","0","0","0","1"
"101301301","魔法ダメージ+{0}","1","0","0","4.8","2","60","6","60","2160","1","2","0","0","1","敵単体に{0}の魔法ダメージ","0","0","0","1"
