861dedb4c33a869f91a98cf2077adff3f9a336e8f957187184b0e44963fb4a6b,71a2d553cffad7116fceb77ac6a88bc8d521b9f6a061bab812a328e24d76f150,8726931c321f0b706c89f7d6e495ed9fcbed8c6f60e2713a4b3c4853c545c6ff,c6cab9960efd8945a3efa617501f9ae5ec344107ad5572d6f56c6cf41529f867,9298197bc7d0416766d40379313a2783cda662279039d1396284a4de87d4a81d,69cf7ba5e85e3cc79a109c89aab454f2500af67ad249b7495702aa86177772c3,765ae1c63919646fad38a24e7a99f44ef4939e3861ee22eafe0698317d2b31e0,7547bce296e9cb0240fee1e688270075b50518831969fe785fc54d0582aa642a,ec7d2a905aecf168c0d691d4b9bbde0e0723b72f4ecaad93d2d4140d461fa9f4,ee5380a4bb4da6ebb7506864e534128c1ce5e60bfa719af7b50ea31304d99b01,b9f4482a580406d75d6dcb22216cd9314b7b601ee2696691a50d8dc4a1ae3970
"","510038","510","","","91","","","","","510028"
"1","510039","510","1","0.1","3","nop_10_yukari_05","","0.5","nop_10_yukari_06","103411"
"1","510040","510","1","0.1","3","nop_10_yukari_05","","0.5","nop_10_yukari_06","11"
"7","510041","510","-275","","2","350","","","2.8","103411"
"7","510042","510","-275","","2","350","","","2.8","11"
"0","510043","510","8","0","11","大丈夫よ。\nちゃんと栄養バランスを考えれば……\nって、あら？　ユカリさん？","0.5","0","1","104811"
"1","510044","510","0","0.2","3","nop_talk_doya","","0.2","nop_talk_doya_loop","104811"
"","510045","510","","","93","1","","","","3"
"","510046","510","","","4","0","","","","104811"
"1","510047","510","0","0.2","3","nop_surprise","","0.2","nop_talk_surprise1","104811"
"","510048","510","1","","3","nop_idle_normal_suprise1","","0.2","","103231"
"","510049","510","1","","3","nop_idle_normal_suprise1","","0.2","","104611"
"","510050","510","","","91","","","","","510043"
"","510051","510","1","","3","nop_idle_surprise1","","0.2","","104811"
"","510052","510","","","91","","","","","510041"
"0","510053","510","8","0","11","んふふ～♪\n麦しゅわ麦しゅわ飲み放題～！\nうへへへ、最高よ～！","0.5","0","1","103411"
"","510054","510","1","","3","nop_10_yukari_04","","0.2","","103411"
"","510055","510","1","","3","nop_10_yukari_04","","0.2","","11"
"","510056","510","","","93","1","","","","1.5"
"1","510057","510","0","0.2","3","nop_10_yukari_07","","0.2","nop_10_yukari_06","103411"
"1","510058","510","0","0.2","3","nop_10_yukari_07","","0.2","nop_10_yukari_06","11"
"","510059","510","","","91","","","","","510053"
"0","510060","510","1","0","12","6","0","0","1","103411"
"0","510061","510","8","0","11","これは……栄養バランスとか関係なく\n完全に出来あがっちゃってるにゃ……\nユカリー！　しっかりするにゃー！\nそれ絶対あとで後悔するやつにゃー！","0.5","0","1","104611"
"1","510062","510","0","0.2","3","nop_10_tamaki_talk_doya_jitome","","0.2","nop_10_tamaki_talk_doya_jitome_loop","104611"
"","510063","510","","","93","1","","","","4.5"
"1","510064","510","0","0.2","3","nop_10_tamaki_guts_angry2","","0.2","nop_10_tamaki_guts_angry2_loop","104611"
"","510065","510","","","93","1","","","","2.5"
"","510066","510","1","","3","nop_talk_anger2","","0.2","","104611"
"","510067","510","","","91","","","","","510061"
"","510068","510","1","","3","nop_idle_anger2","","0.2","","104611"
"0","510069","510","8","0","11","みなさん盛り上がってますわね。\n今年もいい年になりそうで\n楽しみですわ～！","0.5","0","1","103231"
"","510070","510","1","","3","nop_talk_joy3_blink","","0.2","","103231"
"","510071","510","","","93","1","","","","2.5"
"","510072","510","1","","3","nop_talk_joy1","","0.2","","103231"
"","510073","510","","","91","","","","","510069"
"","510074","510","1","","3","nop_idle_joy1","","0.2","","103231"
"","510075","510","","","93","0","","","","0.5"
"-255","511001","511","101","0","1","100911","nop_idle_arm_crossed","1.95","-150","1"
"-255","511002","511","100","1","1","101311","nop_idle_joy_normal","1.95","150","1"
"-275","511003","511","105","0","1","102711","nop_idle_wish","1.95","-300","1"
"-275","511004","511","104","1","1","105111","nop_idle_normal","1.95","300","1"
"","511005","511","","","93","0","","","","0.5"
"","511006","511","1","","3","nop_11_eriko_talk_wish","","0.2","","102711"
"","511007","511","0","","21","vo_drama_10082011_001","","","0","vo_drama_10082011"
"0","511008","511","8","0","11","ああ、あなた様。\nあけましておめでとうございます。\n今年もよろしくお願いいたしますわ。\nクスクス……","0.5","0","1","102711"
"","511009","511","","","93","1","","","","2"
"1","511010","511","0","0.2","3","nop_bow2","","0.2","nop_11_eriko_talk_wish","102711"
"","511011","511","","","93","1","","","","3.5"
"","511012","511","0","","3","nop_11_eriko_smile","","0.2","","102711"
"","511013","511","","","91","","","","","511008"
"","511014","511","1","","3","nop_idle_wish","","0.2","","102711"
"1","511015","511","0","0","3","nop_11_anna_huhuStand_in","","0.2","nop_11_anna_huhuStand_loop","100911"
"","511016","511","0","","21","vo_drama_10082011_002","","","0","vo_drama_10082011"
"0","511017","511","8","0","11","おお、シグルドよ！\n楽しませてもらっているぞ！\n見事な滅びを超えし黎明の祝祭\nではないか！","0.5","0","1","100911"
"","511018","511","","","93","1","","","","3"
"1","511019","511","0","0","3","nop_11_anna_ahahaStand_in","","0.2","nop_11_anna_ahahaStand_loop","100911"
"","511020","511","","","91","","","","","511017"
"","511021","511","1","","3","nop_idle_arm_crossed","","0.2","","100911"
"","511022","511","1","","3","nop_talk_bitter","","0.2","","105111"
"","511023","511","0","","21","vo_drama_10082011_003","","","0","vo_drama_10082011"
"0","511024","511","8","0","11","ふふっ、今日はお招きありがとう。\n年末は大変だったみたいね。","0.5","0","1","105111"
"","511025","511","","","93","1","","","","2.5"
"","511026","511","1","","3","nop_look_talk_normal","","0.2","","105111"
"","511027","511","","","91","","","","","511024"
"","511028","511","1","","3","nop_idle_normal","","0.2","","105111"
"","511029","511","1","","3","nop_talk_joy2","","0.2","","101311"
"","511030","511","0","","21","vo_drama_10082011_004","","","0","vo_drama_10082011"
"0","511031","511","8","0","11","ルカ姉も水くさいにゃー。\n呼んでくれたらナナカちゃんたちも\nアシストに飛んでったのにさ！","0.5","0","1","101311"
"","511032","511","","","91","","","","","511031"
"","511033","511","1","","3","nop_idle_joy_normal","","0.2","","101311"
"1","511034","511","0","0.2","3","nop_15_tsumugi_talk_arm_crossed","","0.2","nop_15_tsumugi_talk_arm_crossed_loop","100911"
"","511035","511","0","","21","vo_drama_10082011_005","","","0","vo_drama_10082011"
"0","511036","511","8","0","11","うむ！\n我らの破壊の協奏曲でいかなる状況も\n吹き飛ばしてやったというのに！","0.5","0","1","100911"
"","511037","511","","","91","","","","","511036"
"","511038","511","1","","3","nop_idle_arm_crossed","","0.2","","100911"
"","511039","511","1","","3","nop_talk_sad2","","0.2","","105111"
"","511040","511","0","","21","vo_drama_10082011_006","","","0","vo_drama_10082011"
"0","511041","511","8","0","11","材料集めなんだから\n吹き飛ばしちゃだめでしょうに。\nまあ去年はみんな個別に活動してたから\nこうして会えてうれしいわ。","0.5","0","1","105111"
"","511042","511","","","93","1","","","","4"
"","511043","511","1","","3","nop_talk_normal","","0.2","","105111"
"","511044","511","","","91","","","","","511041"
"","511045","511","1","","3","nop_idle_normal","","0.2","","105111"
"","511046","511","1","","3","nop_talk_sad2","","0.2","","102711"
"","511047","511","0","","21","vo_drama_10082011_007","","","0","vo_drama_10082011"
"0","511048","511","8","0","11","でもこの会場……\nあなた様に付きまとう不埒者の\n気配を感じますね。\n許さない許さない許さない……","0.5","0","1","102711"
"","511049","511","","","93","1","","","","4.2"
"","511050","511","1","","3","nop_talk_wish2","","0.2","","102711"
"","511051","511","","","93","1","","","","0.2"
"","511052","511","1","","3","nop_11_anna_idle_sad","","0.2","","100911"
"","511053","511","1","","3","nop_11_mitsuki_idle_arm_crossed","","0.2","","105111"
"","511054","511","1","","3","nop_11_nanaka_idle_wish","","0.2","","101311"
"","511055","511","","","91","","","","","511048"
"","511056","511","1","","3","nop_idle_wish2","","0.2","","102711"
"","511057","511","1","","3","nop_11_nanaka_talk_nervous","","0.2","","101311"
"","511058","511","0","","21","vo_drama_10082011_008","","","0","vo_drama_10082011"
"0","511059","511","8","0","11","エ、エリコ様落ち着こ？\nとりあえず黄昏の都の場所でも\nみんなで考えながら、ね？","0.5","0","1","101311"
"","511060","511","","","93","1","","","","3.5"
"","511061","511","1","","3","nop_11_nanaka_talk_wish","","0.2","","101311"
"","511062","511","","","91","","","","","511059"
"","511063","511","1","","3","nop_11_nanaka_idle_wish","","0.2","","101311"
"","511064","511","","","93","0","","","","0.5"
"-265","512001","512","105","1","1","101831","nop_idle_wish","1.95","150","1"
"-255","512002","512","103","0","1","101611","nop_idle_joy1","1.95","-150","1"
"-275","512003","512","104","0","1","105011","nop_idle_joy_normal","1.95","-300","1"
"","512004","512","","","93","0","","","","0.5"
"","512005","512","0.5","","12","4","","0","","101611"
"","512006","512","1","","3","nop_idle_joy1_wink","","0.2","","101611"
"","512007","512","","","91","","","","","512005"
"","512008","512","0","","21","vo_drama_10082012_001","","","0","vo_drama_10082012"
"0","512009","512","8","0","11","あ！　ヒデサイ！\nあけおめー！\n今年もよろしくね！","0.5","0","1","101611"
"","512010","512","1","","3","nop_12_suzuna_talk_surprise","","0.2","","101611"
"","512011","512","","","93","1","","","","1"
"1","512012","512","0","0.2","3","nop_12_suzuna_smile","","0.2","nop_12_suzuna_pose","101611"
"","512013","512","","","91","","","","","512009"
"1","512014","512","0","0.1","3","nop_12_suzuna_pose_to_joy2","","0.2","nop_idle_joy1","101611"
"","512015","512","0","","21","vo_drama_10082012_002","","","0","vo_drama_10082012"
"0","512016","512","8","0","11","なかなかの新年会じゃない。\nま、アタシみたいなレディを\n招待するんだから\nこれくらいじゃないとね。","0.5","0","1","105011"
"","512017","512","1","","3","nop_talk_joy1","","0.2","","105011"
"","512018","512","","","93","1","","","","2"
"1","512019","512","0","0.2","3","nop_talk_arm_crossed","","0.2","nop_talk_arm_crossed_loop","105011"
"","512020","512","","","91","","","","","512016"
"","512021","512","1","","3","nop_idle_arm_crossed","","0.2","","105011"
"","512022","512","0","","21","vo_drama_10082012_003","","","0","vo_drama_10082012"
"0","512023","512","8","0","11","あけましておめでとう。\n本当、立派な新年会ね。\nたくさん人が来ていて、\n先生緊張しちゃうわ。","0.5","0","1","101831"
"1","512024","512","0","0.2","3","nop_bow","","0.2","nop_talk_joy1","101831"
"","512025","512","","","93","1","","","","4.5"
"","512026","512","1","","3","nop_talk_bitter","","0.2","","101831"
"","512027","512","","","91","","","","","512023"
"","512028","512","1","","3","nop_idle_bitter","","0.2","","101831"
"","512029","512","0","","21","vo_drama_10082012_004","","","0","vo_drama_10082012"
"0","512030","512","8","0","11","えー？　ちゃんイオ真面目すぎ！\nおせちも美味しいし\n楽しまなきゃソンだよ。ねー？","0.5","0","1","101611"
"","512031","512","1","","3","nop_talk_joy1","","0.2","","101611"
"","512032","512","","","91","","","","","512030"
"","512033","512","1","","3","nop_idle_joy_normal","","0.2","","101611"
"","512034","512","0","","21","vo_drama_10082012_005","","","0","vo_drama_10082012"
"0","512035","512","8","0","11","新しい年を乗り切るために\n大人にはこういう\n息抜きも必要なのよ。\n……たぶん。","0.5","0","1","105011"
"","512036","512","1","","3","nop_talk_thinking","","0.2","","105011"
"","512037","512","","","93","1","","","","4.5"
"","512038","512","1","","3","nop_talk_worry","","0.2","","105011"
"","512039","512","","","91","","","","","512035"
"","512040","512","1","","3","nop_idle_normal","","0.2","","105011"
"","512041","512","0","","21","vo_drama_10082012_006","","","0","vo_drama_10082012"
"0","512042","512","8","0","11","新しい年と言えば\nみんな、冬休みの宿題は\nちゃんとしているかしら？\n先生、新学期を楽しみにしてるわね。","0.5","0","1","101831"
"","512043","512","1","","3","nop_talk_normal","","0.2","","101831"
"","512044","512","","","93","1","","","","4.5"
"","512045","512","1","","3","nop_talk_joy1","","0.2","","101831"
"","512046","512","1","","3","nop_12_misaki_stop","","5","","105011"
"","512047","512","1","","3","nop_12_suzuna_stop2","","5","","101611"
"","512048","512","","","91","","","","","512042"
"","512049","512","1","","3","nop_idle_joy1","","0.2","","101831"
"0","512050","512","1.5","0","12","12","0","0","1","105011"
"0","512051","512","1.5","0","12","12","0","0","1","101611"
"","512052","512","","","91","","","","","0"
"","512053","512","0","","21","vo_drama_10082012_007","","","0","vo_drama_10082012"
"0","512054","512","8","0","11","しゅく……だい……？\nえ？　あったっけ？　スズナ？","0.5","0","1","105011"
"","512055","512","1","","3","nop_talk_surprise2","","0.2","","105011"
"","512056","512","1","","3","nop_idle_surprise2","","0.2","","101611"
"","512057","512","","","93","1","","","","2"
"","512058","512","1","","3","nop_idle_sad3","","0.2","","101611"
"","512059","512","","","93","1","","","","1"
"","512060","512","1","","3","nop_talk_worry","","0.2","","105011"
"","512061","512","","","91","","","","","512054"
"","512062","512","1","","3","nop_idle_worry","","0.2","","105011"
"","512063","512","0","","21","vo_drama_10082012_008","","","0","vo_drama_10082012"
"0","512064","512","8","0","11","……ヒデサーイ！\nあとでミサキっちもまぜて\n宿題教えて～！","0.5","0","1","101611"
"","512065","512","1","","3","nop_talk_tsun_pain","","0.2","","101611"
"","512066","512","","","93","1","","","","3"
"","512067","512","1","","3","nop_12_suzuna_talk_wish","","0.2","","101611"
"","512068","512","","","93","1","","","","0.5"
"","512069","512","1","","3","nop_12_suzuna_idle_wish","","0.2","","105011"
"","512070","512","","","91","","","","","512064"
"","512071","512","1","","3","nop_12_suzuna_idle_wish","","0.2","","101611"
"","512072","512","","","93","0","","","","0.5"
"","512073","512","","","93","0","","","","0.5"
"-255","513001","513","104","1","1","105331","nop_idle_normal","1.95","150","1"
"-280","513002","513","103","1","1","104511","nop_idle_joy1","1.95","-100","1"
"-180","513003","513","101","0","1","103031","nop_idle_guts2","1.95","-330","1"
"-270","513004","513","102","0","1","100811","nop_idle_thinking","1.95","-500","1"
"-255","513005","513","105","1","1","105511","nop_idle_sad","1.95","600","1"
"","513006","513","","","93","0","","","","0.5"
"","513007","513","0","","21","vo_drama_10082013_001","","","0","vo_drama_10082013"
"0","513008","513","5","0","11","あけましておめでとう！\nお招きにあずかり参上したぞ！\nってこらみんな！\nちゃんと整列しないか！","0.5","0","1","105331"
"1","513009","513","0","0.2","3","nop_13_monica_talk_doya","","0.2","nop_13_monica_talk_doya_loop","105331"
"","513010","513","","","93","1","","","","5"
"","513011","513","1","","3","nop_talk_anger2","","0.2","","105331"
"","513012","513","","","91","","","","","513008"
"","513013","513","1","","3","nop_idle_anger2","","0.2","","105331"
"","513014","513","1","","3","nop_walk_glad","","0.2","","104511"
"","513015","513","-255","","2","-150","","","1.9","104511"
"","513016","513","","","93","","","","","0.3"
"","513017","513","1","","3","nop_run","","0.2","","103031"
"","513018","513","-225","","2","-300","","","1.6","103031"
"","513019","513","","","93","","","","","0.3"
"","513020","513","1","","3","nop_walk_knmn","","0.2","","105511"
"","513021","513","-270","","2","400","","","1.3","105511"
"","513022","513","","","93","","","","","0.3"
"","513023","513","1","","3","nop_walk_kyapi","","0.2","","100811"
"","513024","513","-255","","2","-450","","","1","100811"
"1","513025","513","0","0.2","3","nop_talk_doya","","0.2","nop_idle_doya","105331"
"","513026","513","","","91","","","","","513024"
"","513027","513","","","4","0","","","","104511"
"","513028","513","1","","3","nop_idle_normal","","0.2","","104511"
"","513029","513","1","","3","nop_idle_normal","","0.2","","103031"
"","513030","513","1","","3","nop_idle_normal","","0.2","","105511"
"","513031","513","1","","3","nop_idle_normal","","0.2","","100811"
"","513032","513","","","91","","","","","513015"
"","513033","513","0","","21","vo_drama_10082013_002","","","0","vo_drama_10082013"
"0","513034","513","5","0","11","ショーグン！　アケオメデース！\nトーゴクのオセチがこんなにタクサン！\nまさに極楽デース！","0.5","0","1","103031"
"","513035","513","1","","3","nop_talk_joy1","","0.2","","103031"
"","513036","513","","","93","1","","","","3"
"","513037","513","1","","3","nop_talk_joy2","","0.2","","103031"
"","513038","513","","","93","1","","","","3.5"
"","513039","513","1","","3","nop_talk_memory","","0.2","","103031"
"","513040","513","","","91","","","","","513034"
"","513041","513","1","","3","nop_idle_memory2","","0.2","","103031"
"","513042","513","0","","21","vo_drama_10082013_003","","","0","vo_drama_10082013"
"0","513043","513","5","0","11","ふふ。ボクを呼んでくれて正解だよ。\nこの新年の晴れやかな日にこそ\nボクの輝く美貌が必要だからね！","0.5","0","1","100811"
"","513044","513","1","","3","nop_talk_thinking","","0.2","","100811"
"","513045","513","","","91","","","","","513043"
"","513046","513","1","","3","nop_idle_thinking","","0.2","","100811"
"","513047","513","0","","21","vo_drama_10082013_004","","","0","vo_drama_10082013"
"0","513048","513","5","0","11","クウカはこんな新年早々に\n豪華な料理とたくさんの人の前で\nドSさんに弄ばれ辱めを……！\nぐふふ……ぐふふふふ。","0.5","0","1","104511"
"","513049","513","1","","3","nop_13_kuka_talk_memory1","","0.2","","104511"
"","513050","513","","","91","","","","","513048"
"","513051","513","1","","3","nop_13_kuka_idle_memory1","","0.2","","104511"
"","513052","513","0","","21","vo_drama_10082013_005","","","0","vo_drama_10082013"
"0","513053","513","5","0","11","これだけの人数に会うのは\nギルドレースの祝賀会以来か。\n貴公の人望にはおそれいるな。","0.5","0","1","105331"
"","513054","513","1","","3","nop_talk_wish","","0.2","","105331"
"","513055","513","","","93","1","","","","5"
"1","513056","513","0","0.2","3","nop_13_monica_talk_arm_crossed","","0.2","nop_13_monica_talk_arm_crossed_loop","105331"
"","513057","513","","","91","","","","","513053"
"","513058","513","1","","3","nop_13_monica_idle_arm_crossed","","0.2","","105331"
"","513059","513","0","","21","vo_drama_10082013_006","","","0","vo_drama_10082013"
"0","513060","513","6","0","11","この場にいるたくさんの人たちに\nボクの美しさを届けられるのは\nキミのおかげだよ。","0.5","0","1","100811"
"1","513061","513","0","0.2","3","nop_13_yuki_pose","","0.2","nop_13_yuki_pose_loop","100811"
"","513062","513","","","93","1","","","","5"
"","513063","513","1","","3","nop_13_yuki_pose2_loop","","0.2","","100811"
"","513064","513","","","91","","","","","513060"
"","513065","513","1","","3","nop_13_yuki_pose3_loop","","0.2","","100811"
"","513066","513","0","","21","vo_drama_10082013_007","","","0","vo_drama_10082013"
"0","513067","513","6","0","11","ああ！　みなさんからの視線が\nクウカに、クウカに……！\nいったいどうなってしまうんでしょう！","0.5","0","1","104511"
"","513068","513","1","","3","nop_13_kuka_talk_memory2","","0.2","","104511"
"","513069","513","","","91","","","","","513067"
"","513070","513","1","","3","nop_13_kuka_idle_memory2","","0.2","","104511"
"","513071","513","0","","21","vo_drama_10082013_008","","","0","vo_drama_10082013"
"0","513072","513","5","0","11","さすがショーグン。\nこれなら天下統一も目前デス！","0.5","0","1","103031"
"","513073","513","1","","3","nop_talk_joy1","","0.2","","103031"
"","513074","513","","","91","","","","","513072"
"","513075","513","1","","3","nop_idle_joy1","","0.2","","103031"
"","513076","513","0","","21","vo_drama_10082013_009","","","0","vo_drama_10082013"
"0","513077","513","6","0","11","新年といういい機会だ。\n今年の抱負を発表しようじゃないか。","0.5","0","1","105331"
"","513078","513","1","","3","nop_talk_normal","","0.2","","105331"
"","513079","513","","","91","","","","","513077"
"","513080","513","1","","3","nop_idle_normal","","0.2","","105331"
"","513081","513","0","","21","vo_drama_10082013_010","","","0","vo_drama_10082013"
"0","513082","513","5","0","11","私はもちろん魔法……ではなく、\n立派な司令官になることだ！\nみんなはどうだ？","0.5","0","1","105331"
"","513083","513","1","","3","nop_talk_thinking","","0.2","","105331"
"","513084","513","","","93","1","","","","2.5"
"","513085","513","1","","3","nop_talk_surprise2","","0.2","","105331"
"","513086","513","","","93","1","","","","1"
"1","513087","513","0","0.2","3","nop_talk_doya","","0.2","nop_talk_doya_loop","105331"
"","513088","513","","","93","1","","","","2.75"
"","513089","513","1","","3","nop_talk_joy1","","0.2","","105331"
"","513090","513","1","","3","nop_idle_normal_joy","","0.2","","105511"
"","513091","513","","","91","","","","","513082"
"","513092","513","1","","3","nop_idle_joy1","","0.2","","105331"
"","513093","513","0","","21","vo_drama_10082013_011","","","0","vo_drama_10082013"
"0","513094","513","6","0","11","そんなことよりさ。\nボクってお正月でも美しいよねー\nお正月がめでたいから……ううん、\nむしろボクがお正月をめでたくしてる？","0.5","0","1","100811"
"","513095","513","1","","3","nop_talk_thinking","","0.2","","100811"
"","513096","513","","","93","1","","","","2"
"","513097","513","1","","3","nop_idle_normal_suprise1","","0.2","","105511"
"","513098","513","","","93","1","","","","2"
"0","513099","513","1","0","12","12","0","0","1","105331"
"","513100","513","1","","3","nop_idle_normal_bitter","","0.2","","105331"
"1","513101","513","0","0.2","3","nop_13_yuki_pose4","","0.5","nop_talk_arm_crossed_loop2","100811"
"","513102","513","","","93","1","","","","4.5"
"","513103","513","1","","3","nop_talk_memory","","0.2","","100811"
"","513104","513","","","91","","","","","513094"
"","513105","513","1","","3","nop_idle_memory2","","0.2","","100811"
"","513106","513","","","4","1","","","","103031"
"","513107","513","1","","3","nop_talk_surprise1","","0.2","","103031"
"0","513108","513","0.1","0","12","4","0","0","1","103031"
"","513109","513","","","91","","","","","513108"
"","513110","513","","","91","","","","","513099"
"","513111","513","0","","21","vo_drama_10082013_012","","","0","vo_drama_10082013"
"0","513112","513","5","0","11","ヤヤッ！\nあれはルカのアネゴの釣ったオサカナ！\nキット食べればシュッセウオ！\nサムライマスターに近付けるデス！","0.5","0","1","103031"
"","513113","513","","","93","1","","","","5"
"0","513114","513","1","0","12","1","0","0","1","105331"
"","513115","513","1","","3","nop_idle_normal_sad","","0.2","","105331"
"","513116","513","","","93","1","","","","0"
"","513117","513","1","","3","nop_talk_joy2","","0.2","","103031"
"","513118","513","","","91","","","","","513112"
"0","513119","513","2","0","12","6","0","0","1","103031"
"","513120","513","1","","3","nop_run","","0.2","","103031"
"0","513121","513","-225","","2","-1350","","","5","103031"
"","513122","513","","","91","","","","","513114"
"","513123","513","0","","21","vo_drama_10082013_013","","","0","vo_drama_10082013"
"0","513124","513","5","0","11","ああ、今年はいったいどんな辱めが\nクウカをまってるんでしょうか……\nああ、考えただけで\nクウカは、クウカは……！","1.75","0","1","104511"
"","513125","513","1","","3","nop_talk_memory","","0.2","","104511"
"","513126","513","","","93","1","","","","7"
"0","513127","513","1","0","12","17","0","0","1","105331"
"","513128","513","1","","3","nop_idle_jitome","","0.2","","105331"
"","513129","513","","","93","1","","","","0.5"
"1","513130","513","0","0.2","3","nop_13_kuka_down_in","","0.2","nop_13_kuka_down_loop","104511"
"","513131","513","","","91","","","","","513124"
"","513132","513","","","91","","","","","513127"
"","513133","513","0","","21","vo_drama_10082013_014","","","0","vo_drama_10082013"
"0","513134","513","4","0","11","みんな全然聞いてない……\nだが私はくじけないぞ！\n必ずやみんなを率いて立派な……\nん？　そういえば一人足りない気が……","0.5","0","1","105331"
"","513135","513","1","","3","nop_talk_sad3","","0.2","","105331"
"","513136","513","","","93","1","","","","3.5"
"1","513137","513","0","0.2","3","nop_talk_guts3","","0.2","nop_talk_guts3_loop","105331"
"","513138","513","","","93","1","","","","3.5"
"","513139","513","1","","3","nop_talk_sad2_cry","","0.2","","105331"
"","513140","513","","","93","1","","","","3.5"
"","513141","513","1","","3","nop_talk_sad","","0.2","","105331"
"","513142","513","","","91","","","","","513134"
"","513143","513","1","","3","nop_idle_sad","","0.2","","105331"
"","513144","513","0","","21","vo_drama_10082013_015","","","0","vo_drama_10082013"
"0","513145","513","4","0","11","こ、ここにいますー！\nあの……先輩！　今年は引っ込み思案を\n少しでも改善したいので……ええと……\n本年もよろしくお願いしまひゅっ！","3","0","1","105511"
"","513146","513","1","","3","nop_run_sad","","0.2","","105511"
"","513147","513","-275","","2","350","","","1","105511"
"","513148","513","","","91","","","","","0"
"","513149","513","","","4","0","","","","105331"
"","513150","513","1","","3","nop_idle_surprise1","","0.2","","105331"
"","513151","513","2","","12","4","","40","","105331"
"","513152","513","1","","3","nop_13_ayumi_talk_sad","","0.2","","105511"
"","513153","513","","","93","1","","","","7"
"","513154","513","1","","3","nop_look_talk_wish","","0.2","","105511"
"","513155","513","","","93","1","","","","7.5"
"","513156","513","1","","3","nop_13_ayumi_talk_guts2_loop","","0.2","","105511"
"","513157","513","","","91","","","","","513145"
"","513158","513","","","93","0","","","","0.5"
"-235","514001","514","102","1","1","106831","nop_idle_normal","1.95","150","1"
"-235","514002","514","101","0","1","101131","nop_idle_normal","1.95","-100","1"
"-235","514003","514","104","0","5","1","NoItem","1.95","-100","1"
"-215","514004","514","100","0","1","104931","nop_idle_normal","1.95","-250","1"
"-215","514005","514","103","0","5","2","NoItem","1.95","-250","1"
"","514006","514","","","93","0","","","","0.5"
"","514007","514","0","","21","vo_drama_10082014_001","","","0","vo_drama_10082014"
"0","514008","514","8","0","11","やあ少年。あけましておめでとう。\nこうして新たな年を迎えられたこと\nうれしく思うよ。","0.5","0","1","106831"
"1","514009","514","0","0.2","3","nop_look_smile","","0.2","nop_talk_joy1","106831"
"","514010","514","","","93","1","","","","2.4"
"1","514011","514","1","","3","nop_talk_thinking","","0.2","","106831"
"","514012","514","","","91","","","","","514008"
"","514013","514","1","","3","nop_idle_arm_crossed","","0.2","","106831"
"","514014","514","0","","21","vo_drama_10082014_002","","","0","vo_drama_10082014"
"0","514015","514","8","0","11","お兄ちゃん、近眼新年です！\n今年も妹としてよろしくお願いしま……","0.5","0","1","101131"
"1","514016","514","0","0.2","3","nop_look_smile","","0.2","nop_14_rino_look_talk_joy4","101131"
"","514017","514","1","","3","nop_14_shizur_arm_crossed","","0.2","","104931"
"","514018","514","","","93","1","","","","2.5"
"1","514019","514","0","0","3","nop_14_rino_headbutt","","0.2","nop_14_rino_headbutt_loop","101131"
"1","514020","514","0","0","3","nop_14_rino_headbutt","","0","nop_14_rino_headbutt_loop","1"
"","514021","514","0","","3","nop_14_shizuru_headbutt","","0","","104931"
"","514022","514","0","","3","nop_14_shizuru_headbutt","","0","","2"
"","514023","514","1","","3","nop_idle_arm_crossed2","","0.2","","106831"
"","514024","514","","","91","","","","","514015"
"","514025","514","0","","21","vo_drama_10082014_003","","","0","vo_drama_10082014"
"0","514026","514","8","0","11","弟くん！\nちゃんとおせち食べてる？\nお姉ちゃんが食べさせてあげるね！","0.5","0","1","104931"
"","514027","514","1","","3","nop_14_shizuru_talk_joy","","0","","104931"
"","514028","514","0","","3","NoItem","","0","","2"
"","514029","514","","","93","1","","","","2.5"
"","514030","514","1","","3","nop_14_shizuru_talk_memory","","0.2","","104931"
"","514031","514","","","91","","","","","514026"
"","514032","514","0","","21","vo_drama_10082014_004","","","0","vo_drama_10082014"
"0","514033","514","8","0","11","シズルお姉ちゃん！\n私も！　私もお世話します！\n妹にもその権利はあるんですよ！","0.5","0","1","101131"
"","514034","514","","","4","1","","","","101131"
"","514035","514","","","4","1","","","","1"
"1","514036","514","0","","3","nop_shock_in","","0","nop_shock_loop","101131"
"","514037","514","0","","3","NoItem","","0","","1"
"","514038","514","","","93","1","","","","1.1"
"1","514039","514","0","0","3","nop_talk_guts3_NoBlink","","0.2","nop_talk_guts3_loop","101131"
"","514040","514","","","91","","","","","514033"
"","514041","514","0","","21","vo_drama_10082014_005","","","0","vo_drama_10082014"
"0","514042","514","8","0","11","おっと……\nこらこら、二人とも。\nせっかくの正月なんだ。\n仲良くしないとだめだよ？","0.5","0","1","106831"
"","514043","514","1","","3","nop_talk_surprise1","","0.2","","106831"
"","514044","514","","","93","1","","","","1"
"","514045","514","1","","3","nop_talk_joy1_sad","","0.2","","106831"
"","514046","514","","","91","","","","","514042"
"","514047","514","1","","3","nop_idle_normal","","0.2","","106831"
"","514048","514","0","","21","vo_drama_10082014_006","","","0","vo_drama_10082014"
"0","514049","514","8","0","11","弟くん！\nはいこれ、美味しいよ。\nあーん！","0.5","0","1","104931"
"","514050","514","1","","3","nop_14_shizuru_talk_joy","","0.2","","104931"
"","514051","514","","","93","","","","","1"
