242efe5d6868e517d5280e2c60295fa17be35ec5defa1263524d4bf68aa9096a,4ca754c4bdfbf0b814a0f67d831b477adf9f507411bbc00a2d075e95dd256f93,2edc65ab73a4bb6da6721e7698ec8165afede95cd0e520511502d77fcf810041,e7889b08172bcd1e0f98bbbb47402dac3e31eb0c668a071c32f213d12ae31807,24c28c67f8285cdefe6ca6ca8e9f257c09c94729bab455c8920b71f48fd7aa05,58430630a9b6c0bb7da2e18326dd0543cf4e94e29962a32b1a08ba69fac5549b,5eed272b7a39437832102945b45463fabf44335f6c9fc6f0524eaf35e1b0fd68,b8da1c19c7331c65d29c1bee387468de36d0be39d45b96d265ee6adb512faf35,1f178995801d74307f67dab2bc0a0a736fe543c9c4fcbd33eaa52b75afc09cee,fb3082a49171478492f5c36a77c35b98c0748aba736d48d15070aa4f498b1a60,6e532cc3bfbb5adc6aa600fc6f3dbf8fd2f44d636592e655129199c7fcc25239,ea0ed47817a831e9bf344f5b4be42db8679fd599807b0eaf70d008a71f845896,9850f79ec1e3201b5b41451d568a05abf02e9e667051ab5014d351255b2bd0e1,4a3c283433adc7ab7024885e4ebe62ab092c8ba8a0ffa43a230bbca148a18062,191284f43ba188c42083fd14234d1cb9f923a6d381d815131dc9ec45109743c1,456db485fc64ec8622da954ba33d0e1224a1b07beeaaf70e3a28acd194378cf7,aa749294e6bda8b4f0de1cdf3f4e097e480bf55e377da9349f64a92b9a806838,3d93ee8d4b36c7b9f6c3f9d550f496594cbf7d8ffb50ada4c42ee4fe3ae99e4f,775644ec07cb714f7c1258e2aa42b273480d0200c74e27c69d3214d934bf7728,55db0d87b90167c6001f3b6b4ca3714e5f5aef2e34611244c96b1e428dbc907a,8745c7f9705e38cd47e59e6b3be9039d57ec97d36d26cac57c1f011362850d12,bbcd2cdbc998e4575b42c9cca64acd244de47f1f845bcaaae424534a801b587a,a82045b292a54b23a274898ab28bfddb7d32b21f4da2e856a8b37ef1cf4ae874,52e3aa3ccbbb2b85f002e97d28a947a60ea27b6294e3a6e680f5a90aefb34d6f,ccdac1fc4d2e2de54013e52cf88a66623dfa03138ebc3c9f8ec6ccc8a03094f8,b21ab5c366e14e98e23d29f9b249cb5d9348c908e3cc36b78dfe525e450ca50b
"2","0","0","0","0","0","0","0","0","0","0","0","31012","0","0","0","0","0","0","0","100","0","0","0","1","1001430101"
"2","2","0","0","8","0","0","60132","0","2","60132","34","60132","0","0","0","0","0","0","5","33","33","0","0","2","1001430102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1001430103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1001430104"
"2","2","0","0","4","0","0","60142","0","2","60142","34","60142","0","0","0","0","0","0","3","33","33","0","0","2","1001510101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1001510102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1001510103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001520101","0","0","0","100","0","0","0","1","1001520101"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001520102","0","0","0","100","0","0","0","1","1001520102"
"2","2","0","0","6","0","0","60142","0","2","60142","34","60142","0","0","0","0","0","0","5","33","33","0","0","4","1001520103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1001520104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1001520105"
"2","0","0","0","0","0","0","0","0","0","0","0","31053","0","0","0","0","0","0","0","100","0","0","0","1","1001530101"
"2","2","0","0","8","0","0","60142","0","2","60142","34","60142","0","0","0","0","0","0","5","33","33","0","0","2","1001530102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1001530103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1001530104"
"2","0","0","0","0","0","0","0","0","0","0","0","31053","0","0","0","0","0","0","0","100","0","0","0","3","1001540101"
"2","0","0","0","0","0","0","0","0","0","0","0","60142","0","0","0","0","0","0","0","100","0","0","0","675","1001540102"
"4","0","0","0","0","0","0","0","0","0","0","0","115222","0","0","0","0","0","0","0","100","0","0","0","3","1001540103"
"4","0","0","0","0","0","0","0","0","0","0","0","125012","0","0","0","0","0","0","0","100","0","0","0","3","1001540104"
"4","0","0","0","0","0","0","0","0","0","0","0","115552","0","0","0","0","0","0","0","100","0","0","0","3","1001540105"
"4","0","0","0","0","0","0","0","0","0","0","0","115071","0","0","0","0","0","0","0","100","0","0","0","3","1001540106"
"4","0","0","0","0","0","0","0","0","0","0","0","115011","0","0","0","0","0","0","0","100","0","0","0","3","1001540107"
"4","0","0","0","0","0","0","0","0","0","0","0","114583","0","0","0","0","0","0","0","100","0","0","0","3","1001540108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1001540109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1001540110"
"2","2","0","0","4","0","0","60152","0","2","60152","34","60152","0","0","0","0","0","0","3","33","33","0","0","2","1001610101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1001610102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1001610103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001620101","0","0","0","100","0","0","0","1","1001620101"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001620102","0","0","0","100","0","0","0","1","1001620102"
"2","2","0","0","6","0","0","60152","0","2","60152","34","60152","0","0","0","0","0","0","5","33","33","0","0","4","1001620103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1001620104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1001620105"
"2","0","0","0","0","0","0","0","0","0","0","0","31020","0","0","0","0","0","0","0","100","0","0","0","1","1001630101"
"2","2","0","0","8","0","0","60152","0","2","60152","34","60152","0","0","0","0","0","0","5","33","33","0","0","2","1001630102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1001630103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1001630104"
"2","2","0","0","4","0","0","60162","0","2","60162","34","60162","0","0","0","0","0","0","3","33","33","0","0","2","1001710101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1001710102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1001710103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001720101","0","0","0","100","0","0","0","1","1001720101"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001720102","0","0","0","100","0","0","0","1","1001720102"
"2","2","0","0","6","0","0","60162","0","2","60162","34","60162","0","0","0","0","0","0","5","33","33","0","0","4","1001720103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1001720104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1001720105"
"2","0","0","0","0","0","0","0","0","0","0","0","31098","0","0","0","0","0","0","0","100","0","0","0","1","1001730101"
"2","2","0","0","8","0","0","60162","0","2","60162","34","60162","0","0","0","0","0","0","5","33","33","0","0","2","1001730102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1001730103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1001730104"
"2","0","0","0","0","0","0","0","0","0","0","0","31098","0","0","0","0","0","0","0","100","0","0","0","3","1001740101"
"2","0","0","0","0","0","0","0","0","0","0","0","60162","0","0","0","0","0","0","0","100","0","0","0","675","1001740102"
"4","0","0","0","0","0","0","0","0","0","0","0","115011","0","0","0","0","0","0","0","100","0","0","0","3","1001740103"
"4","0","0","0","0","0","0","0","0","0","0","0","115221","0","0","0","0","0","0","0","100","0","0","0","3","1001740104"
"4","0","0","0","0","0","0","0","0","0","0","0","115251","0","0","0","0","0","0","0","100","0","0","0","3","1001740105"
"4","0","0","0","0","0","0","0","0","0","0","0","114014","0","0","0","0","0","0","0","100","0","0","0","3","1001740106"
"4","0","0","0","0","0","0","0","0","0","0","0","124224","0","0","0","0","0","0","0","100","0","0","0","3","1001740107"
"4","0","0","0","0","0","0","0","0","0","0","0","114133","0","0","0","0","0","0","0","100","0","0","0","3","1001740108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1001740109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1001740110"
"2","2","0","0","4","0","0","60172","0","2","60172","34","60172","0","0","0","0","0","0","3","33","33","0","0","2","1001810101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1001810102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1001810103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001820101","0","0","0","100","0","0","0","1","1001820101"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001820102","0","0","0","100","0","0","0","1","1001820102"
"2","2","0","0","6","0","0","60172","0","2","60172","34","60172","0","0","0","0","0","0","5","33","33","0","0","4","1001820103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1001820104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1001820105"
"2","0","0","0","0","0","0","0","0","0","0","0","31010","0","0","0","0","0","0","0","100","0","0","0","1","1001830101"
"2","2","0","0","8","0","0","60172","0","2","60172","34","60172","0","0","0","0","0","0","5","33","33","0","0","2","1001830102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1001830103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1001830104"
"2","2","0","0","4","0","0","60182","0","2","60182","34","60182","0","0","0","0","0","0","3","33","33","0","0","2","1001910101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1001910102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1001910103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001920101","0","0","0","100","0","0","0","1","1001920101"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1001920102","0","0","0","100","0","0","0","1","1001920102"
"2","2","0","0","6","0","0","60182","0","2","60182","34","60182","0","0","0","0","0","0","5","33","33","0","0","4","1001920103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1001920104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1001920105"
"2","0","0","0","0","0","0","0","0","0","0","0","31101","0","0","0","0","0","0","0","100","0","0","0","1","1001930101"
"2","2","0","0","8","0","0","60182","0","2","60182","34","60182","0","0","0","0","0","0","5","33","33","0","0","2","1001930102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1001930103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1001930104"
"2","0","0","0","0","0","0","0","0","0","0","0","31101","0","0","0","0","0","0","0","100","0","0","0","3","1001940101"
"2","0","0","0","0","0","0","0","0","0","0","0","60182","0","0","0","0","0","0","0","100","0","0","0","675","1001940102"
"4","0","0","0","0","0","0","0","0","0","0","0","115222","0","0","0","0","0","0","0","100","0","0","0","3","1001940103"
"4","0","0","0","0","0","0","0","0","0","0","0","115552","0","0","0","0","0","0","0","100","0","0","0","3","1001940104"
"4","0","0","0","0","0","0","0","0","0","0","0","125012","0","0","0","0","0","0","0","100","0","0","0","3","1001940105"
"4","0","0","0","0","0","0","0","0","0","0","0","115251","0","0","0","0","0","0","0","100","0","0","0","3","1001940106"
"4","0","0","0","0","0","0","0","0","0","0","0","115581","0","0","0","0","0","0","0","100","0","0","0","3","1001940107"
"4","0","0","0","0","0","0","0","0","0","0","0","114583","0","0","0","0","0","0","0","100","0","0","0","3","1001940108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1001940109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1001940110"
"2","2","0","0","4","0","0","60192","0","2","60192","34","60192","0","0","0","0","0","0","3","33","33","0","0","2","1002010101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1002010102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1002010103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002020101","0","0","0","100","0","0","0","1","1002020101"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002020102","0","0","0","100","0","0","0","1","1002020102"
"2","2","0","0","6","0","0","60192","0","2","60192","34","60192","0","0","0","0","0","0","5","33","33","0","0","4","1002020103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1002020104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1002020105"
"2","0","0","0","0","0","0","0","0","0","0","0","31076","0","0","0","0","0","0","0","100","0","0","0","1","1002030101"
"2","2","0","0","8","0","0","60192","0","2","60192","34","60192","0","0","0","0","0","0","5","33","33","0","0","2","1002030102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1002030103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1002030104"
"2","2","0","0","4","0","0","60202","0","2","60202","34","60202","0","0","0","0","0","0","3","33","33","0","0","2","1002110101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1002110102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1002110103"
"2","0","0","0","0","0","0","0","0","0","0","0","31105","0","0","0","0","0","0","0","100","0","0","0","1","1002120101"
"2","0","0","0","0","0","0","0","0","0","0","0","31014","0","0","0","0","0","0","0","100","0","0","0","1","1002120102"
"2","2","0","0","6","0","0","60202","0","2","60202","34","60202","0","0","0","0","0","0","5","33","33","0","0","4","1002120103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1002120104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1002120105"
"2","0","0","0","0","0","0","0","0","0","0","0","31105","0","0","0","0","0","0","0","100","0","0","0","1","1002130101"
"2","2","0","0","8","0","0","60202","0","2","60202","34","60202","0","0","0","0","0","0","5","33","33","0","0","2","1002130102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1002130103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1002130104"
"2","0","0","0","0","0","0","0","0","0","0","0","31105","0","0","0","0","0","0","0","100","0","0","0","3","1002140101"
"2","0","0","0","0","0","0","0","0","0","0","0","60202","0","0","0","0","0","0","0","100","0","0","0","675","1002140102"
"4","0","0","0","0","0","0","0","0","0","0","0","115011","0","0","0","0","0","0","0","100","0","0","0","3","1002140103"
"4","0","0","0","0","0","0","0","0","0","0","0","115221","0","0","0","0","0","0","0","100","0","0","0","3","1002140104"
"4","0","0","0","0","0","0","0","0","0","0","0","115251","0","0","0","0","0","0","0","100","0","0","0","3","1002140105"
"4","0","0","0","0","0","0","0","0","0","0","0","114014","0","0","0","0","0","0","0","100","0","0","0","3","1002140106"
"4","0","0","0","0","0","0","0","0","0","0","0","124224","0","0","0","0","0","0","0","100","0","0","0","3","1002140107"
"4","0","0","0","0","0","0","0","0","0","0","0","114133","0","0","0","0","0","0","0","100","0","0","0","3","1002140108"
"2","0","0","0","0","0","0","0","0","0","0","0","23001","0","0","0","0","0","0","0","100","0","0","0","108","1002140109"
"12","0","0","0","0","0","0","0","0","0","0","0","94002","0","0","0","0","0","0","0","100","0","0","0","200000","1002140110"
"2","2","0","0","4","0","0","60212","0","2","60212","34","60212","0","0","0","0","0","0","3","33","33","0","0","2","1002210101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1002210102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1002210103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000520101","0","0","0","100","0","0","0","1","1002220101"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000520102","0","0","0","100","0","0","0","1","1002220102"
"2","2","0","0","6","0","0","60212","0","2","60212","34","60212","0","0","0","0","0","0","5","33","33","0","0","4","1002220103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1002220104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1002220105"
"2","0","0","0","0","0","0","0","0","0","0","0","31080","0","0","0","0","0","0","0","100","0","0","0","1","1002230101"
"2","2","0","0","8","0","0","60212","0","2","60212","34","60212","0","0","0","0","0","0","5","33","33","0","0","2","1002230102"
"12","12","0","0","33000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","31500","33","33","0","0","30000","1002230103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_5-8","0","0","0","100","0","0","0","3","1002230104"
"2","2","0","0","4","0","0","60222","0","2","60222","34","60222","0","0","0","0","0","0","3","33","33","0","0","2","1002310101"
"12","12","0","0","5000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","4000","33","33","0","0","3000","1002310102"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_3-6","0","0","0","100","0","0","0","1","1002310103"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002320101","0","0","0","100","0","0","0","1","1002320101"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1002320102","0","0","0","100","0","0","0","1","1002320102"
"2","2","0","0","6","0","0","60222","0","2","60222","34","60222","0","0","0","0","0","0","5","33","33","0","0","4","1002320103"
"12","12","0","0","11000","0","0","94002","0","12","94002","34","94002","0","0","0","0","0","0","10500","33","33","0","0","10000","1002320104"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","eq_rank_4-7","0","0","0","100","0","0","0","1","1002320105"
"2","0","0","0","0","0","0","0","0","0","0","0","31056","0","0","0","0","0","0","0","100","0","0","0","1","1002330101"
