766a34d88cb5deaa577f199ceabb825aaf75f6ea88f7a98f159135f0ba5949fe,318190a00a6cd6d6e96bd92f18ba5b4bad15562c515d078de0a9341eda01f682,5c87b23c15823afb8add09e0f5ac350432da389c0f0c7a937e5154a567b9a1e7,24f2ce5d9d51a68810081080d96632b07c3c6eb89c1c7608f1882b78ad96c680,a17ef5b833c150a978f329dc725a609744e4d81c717d788d5466a6cf51a5f84f,c47a015fadc1798a4ab89b7c1f3d6503555f3c077536f21860b5d88d86158e79,a76c137682b61e0f75463c7ac48e5f444a6e10925c44f0cd650a5599beb6bdd8,fda9c055b2c87464c460c2107e97f8db392ca6f2ad547cee69f8f1357b31af9c,2e2ae8ad191790a2a3b9fb90661daafa925e7902b5245d0de88011778b6169d1,29351ea1ef7b2087e59e2931bf85f2bd0df9bdab62054f28e51e760e7a829054,494a0191eb7405f6957b871ff9fbaf6cbecba3ac4ebc5daecba64b1e63122018,188a85825f720c9609300e6645b7ff72573d92f012bfa1720331dfb55ca52550,eb197908a1986786f4eb30d911f4a940021d172c82a6267d0868a27e0c01132a,810dd93d97a878cae97b61f8c951c3f1a582d488ab927a2987de7ec978eed564,7f8ff282c4e14a1c4c32925953360a7453e8f95a759389fefed363dd3e49c2df
"1","0","10039","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81039004","2020/04/17 12:00:00","81039004","0","9016","2020/04/26 14:59:59","10039106"
"2000000","0","10039","0","601","スペシャルバトルのボスのHPを1000000まで減らそう","0","6011","81039005","2020/04/17 12:00:00","81039005","1","9013","2020/04/26 14:59:59","10039111"
"2500000","0","10039","0","601","スペシャルバトルのボスのHPを500000まで減らそう","0","6011","81039006","2020/04/17 12:00:00","81039006","1","9013","2020/04/26 14:59:59","10039113"
"1","0","10039","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81039007","2020/04/17 12:00:00","81039007","0","9016","2020/04/26 14:59:59","10039115"
"1","0","10039","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81039008","2020/04/17 12:00:00","81039008","0","9015","2020/04/26 14:59:59","10039118"
"4","0","10040","0","601","リマ、マヒル、リン、シオリのシャドウを倒そう","0","6011","81040001","2020/04/30 12:00:00","81040001","0","9001","2020/05/18 14:59:59","10040103"
"1650000","0","10040","0","601","スペシャルバトルのボスのHPを8350000まで減らそう","0","6011","81040002","2020/04/30 12:00:00","81040002","1","9013","2020/05/18 14:59:59","10040104"
"3300000","0","10040","0","601","スペシャルバトルのボスのHPを6700000まで減らそう","0","6011","81040003","2020/04/30 12:00:00","81040003","1","9013","2020/05/18 14:59:59","10040105"
"1","0","10040","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81040004","2020/04/30 12:00:00","81040004","0","9016","2020/05/18 14:59:59","10040106"
"6650000","0","10040","0","601","スペシャルバトルのボスのHPを3350000まで減らそう","0","6011","81040005","2020/04/30 12:00:00","81040005","1","9013","2020/05/18 14:59:59","10040111"
"8300000","0","10040","0","601","スペシャルバトルのボスのHPを1700000まで減らそう","0","6011","81040006","2020/04/30 12:00:00","81040006","1","9013","2020/05/18 14:59:59","10040113"
"1","0","10040","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81040007","2020/04/30 12:00:00","81040007","0","9016","2020/05/18 14:59:59","10040115"
"1","0","10040","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81040008","2020/04/30 12:00:00","81040008","0","9015","2020/05/18 14:59:59","10040118"
"3","0","10041","0","601","モニカ、アユミ、ユキのシャドウを倒そう","0","6011","81041001","2020/05/18 12:00:00","81041001","0","9001","2020/05/27 14:59:59","10041103"
"340000","0","10041","0","601","スペシャルバトルのボスのHPを1410000まで減らそう","0","6011","81041002","2020/05/18 12:00:00","81041002","1","9013","2020/05/27 14:59:59","10041104"
"680000","0","10041","0","601","スペシャルバトルのボスのHPを1070000まで減らそう","0","6011","81041003","2020/05/18 12:00:00","81041003","1","9013","2020/05/27 14:59:59","10041105"
"1","0","10041","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81041004","2020/05/18 12:00:00","81041004","0","9016","2020/05/27 14:59:59","10041106"
"1260000","0","10041","0","601","スペシャルバトルのボスのHPを490000まで減らそう","0","6011","81041005","2020/05/18 12:00:00","81041005","1","9013","2020/05/27 14:59:59","10041111"
"1505000","0","10041","0","601","スペシャルバトルのボスのHPを245000まで減らそう","0","6011","81041006","2020/05/18 12:00:00","81041006","1","9013","2020/05/27 14:59:59","10041113"
"1","0","10041","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81041007","2020/05/18 12:00:00","81041007","0","9016","2020/05/27 14:59:59","10041115"
"1","0","10041","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81041008","2020/05/18 12:00:00","81041008","0","9015","2020/05/27 14:59:59","10041118"
"1240000","0","10042","0","601","スペシャルバトルのボスのHPを8060000まで減らそう","0","6011","81042001","2020/05/31 12:00:00","81042001","1","9013","2020/06/18 14:59:59","10042103"
"2480000","0","10042","0","601","スペシャルバトルのボスのHPを6820000まで減らそう","0","6011","81042002","2020/05/31 12:00:00","81042002","1","9013","2020/06/18 14:59:59","10042104"
"1","0","10042","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81042003","2020/05/31 12:00:00","81042003","0","9016","2020/06/18 14:59:59","10042105"
"3","0","10042","0","601","リノ、アユミ、ヒヨリのシャドウを倒そう","0","6011","81042004","2020/05/31 12:00:00","81042004","0","9001","2020/06/18 14:59:59","10042106"
"5580000","0","10042","0","601","スペシャルバトルのボスのHPを3720000まで減らそう","0","6011","81042005","2020/05/31 12:00:00","81042005","1","9013","2020/06/18 14:59:59","10042111"
"7440000","0","10042","0","601","スペシャルバトルのボスのHPを1860000まで減らそう","0","6011","81042006","2020/05/31 12:00:00","81042006","1","9013","2020/06/18 14:59:59","10042113"
"1","0","10042","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81042007","2020/05/31 12:00:00","81042007","0","9016","2020/06/18 14:59:59","10042115"
"1","0","10042","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81042008","2020/05/31 12:00:00","81042008","0","9015","2020/06/18 14:59:59","10042118"
"200","0","10043","0","601","雨神様のバリアを破ろう","0","6011","81043001","2020/06/16 12:00:00","81043001","4","9014","2020/06/25 14:59:59","10043103"
"291500","0","10043","0","601","スペシャルバトルのボスのHPを2358500まで減らそう","0","6011","81043002","2020/06/16 12:00:00","81043002","1","9013","2020/06/25 14:59:59","10043104"
"583000","0","10043","0","601","スペシャルバトルのボスのHPを2067000まで減らそう","0","6011","81043003","2020/06/16 12:00:00","81043003","1","9013","2020/06/25 14:59:59","10043105"
"1","0","10043","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81043004","2020/06/16 12:00:00","81043004","0","9016","2020/06/25 14:59:59","10043106"
"1484000","0","10043","0","601","スペシャルバトルのボスのHPを1166000まで減らそう","0","6011","81043005","2020/06/16 12:00:00","81043005","1","9013","2020/06/25 14:59:59","10043111"
"2067000","0","10043","0","601","スペシャルバトルのボスのHPを583000まで減らそう","0","6011","81043006","2020/06/16 12:00:00","81043006","1","9013","2020/06/25 14:59:59","10043113"
"1","0","10043","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81043007","2020/06/16 12:00:00","81043007","0","9016","2020/06/25 14:59:59","10043115"
"1","0","10043","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう ","0","6011","81043008","2020/06/16 12:00:00","81043008","0","9015","2020/06/25 14:59:59","10043118"
"1000000","0","10044","0","601","スペシャルバトルのボスのHPを9000000まで減らそう","0","6011","81044001","2020/06/30 12:00:00","81044001","1","9013","2020/07/18 14:59:59","10044103"
"2000000","0","10044","0","601","スペシャルバトルのボスのHPを8000000まで減らそう","0","6011","81044002","2020/06/30 12:00:00","81044002","1","9013","2020/07/18 14:59:59","10044104"
"1","0","10044","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81044003","2020/06/30 12:00:00","81044003","0","9016","2020/07/18 14:59:59","10044105"
"4350000","0","10044","0","601","スペシャルバトルのボスのHPを5650000まで減らそう","0","6011","81044004","2020/06/30 12:00:00","81044004","1","9013","2020/07/18 14:59:59","10044106"
"5700000","0","10044","0","601","スペシャルバトルのボスのHPを4300000まで減らそう","0","6011","81044005","2020/06/30 12:00:00","81044005","1","9013","2020/07/18 14:59:59","10044107"
"1","0","10044","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81044006","2020/06/30 12:00:00","81044006","0","9016","2020/07/18 14:59:59","10044108"
"8000000","0","10044","0","601","スペシャルバトルのボスのHPを2000000まで減らそう","0","6011","81044007","2020/06/30 12:00:00","81044007","1","9013","2020/07/18 14:59:59","10044109"
"9000000","0","10044","0","601","スペシャルバトルのボスのHPを1000000まで減らそう","0","6011","81044008","2020/06/30 12:00:00","81044008","1","9013","2020/07/18 14:59:59","10044110"
"1","0","10044","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81044009","2020/06/30 12:00:00","81044009","0","9016","2020/07/18 14:59:59","10044111"
"1","0","10044","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81044010","2020/06/30 12:00:00","81044010","0","9015","2020/07/18 14:59:59","10044112"
"486000","0","10045","0","601","スペシャルバトルのボスのHPを2214000まで減らそう","0","6011","81045001","2020/07/16 12:00:00","81045001","1","9013","2020/07/25 14:59:59","10045103"
"1","0","10045","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81045002","2020/07/16 12:00:00","81045002","0","9016","2020/07/25 14:59:59","10045104"
"15","0","10045","0","601","マジムンの分身体を15体倒そう","0","6011","81045003","2020/07/16 12:00:00","81045003","0","9014","2020/07/25 14:59:59","10045105"
"1","0","10045","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81045004","2020/07/16 12:00:00","81045004","0","9016","2020/07/25 14:59:59","10045106"
"1512000","0","10045","0","601","スペシャルバトルのボスのHPを1188000まで減らそう","0","6011","81045005","2020/07/16 12:00:00","81045005","1","9013","2020/07/25 14:59:59","10045111"
"2106000","0","10045","0","601","スペシャルバトルのボスのHPを594000まで減らそう","0","6011","81045006","2020/07/16 12:00:00","81045006","1","9013","2020/07/25 14:59:59","10045113"
"1","0","10045","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81045007","2020/07/16 12:00:00","81045007","0","9016","2020/07/25 14:59:59","10045115"
"1","0","10045","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう ","0","6011","81045008","2020/07/16 12:00:00","81045008","0","9015","2020/07/25 14:59:59","10045118"
"2960000","0","10046","0","601","スペシャルバトルのボスのHPを9740000まで減らそう","0","6011","81046001","2020/07/31 12:00:00","81046001","1","9013","2020/08/18 14:59:59","10046103"
"5920000","0","10046","0","601","スペシャルバトルのボスのHPを6780000まで減らそう","0","6011","81046002","2020/07/31 12:00:00","81046002","1","9013","2020/08/18 14:59:59","10046104"
"8890000","0","10046","0","601","スペシャルバトルのボスのHPを3810000まで減らそう","0","6011","81046003","2020/07/31 12:00:00","81046003","1","9013","2020/08/18 14:59:59","10046105"
"1","0","10046","2","601","MODE2のお供のモンスターを全て倒そう","0","6011","81046004","2020/07/31 12:00:00","81046004","0","9016","2020/08/18 14:59:59","10046106"
"10160000","0","10046","0","601","スペシャルバトルのボスのHPを2540000まで減らそう","0","6011","81046005","2020/07/31 12:00:00","81046005","1","9013","2020/08/18 14:59:59","10046111"
"11430000","0","10046","0","601","スペシャルバトルのボスのHPを1270000まで減らそう","0","6011","81046006","2020/07/31 12:00:00","81046006","1","9013","2020/08/18 14:59:59","10046113"
"1","0","10046","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81046007","2020/07/31 12:00:00","81046007","0","9016","2020/08/18 14:59:59","10046115"
"1","0","10046","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81046008","2020/07/31 12:00:00","81046008","0","9015","2020/08/18 14:59:59","10046118"
"442000","0","10047","0","601","スペシャルバトルのボスのHPを2958000まで減らそう","0","6011","81047001","2020/08/16 12:00:00","81047001","1","9013","2020/08/25 14:59:00","10047103"
"1","0","10047","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81047002","2020/08/16 12:00:00","81047002","0","9016","2020/08/25 14:59:00","10047104"
"1428000","0","10047","0","601","スペシャルバトルのボスのHPを1972000まで減らそう","0","6011","81047003","2020/08/16 12:00:00","81047003","1","9013","2020/08/25 14:59:00","10047105"
"1","0","10047","2","601","スペシャルバトルのMODE2をクリアしよう","0","6011","81047005","2020/08/16 12:00:00","81047004","0","9016","2020/08/25 14:59:00","10047111"
"2414000","0","10047","0","601","スペシャルバトルのボスのHPを986000まで減らそう","0","6011","81047004","2020/08/16 12:00:00","81047005","1","9013","2020/08/25 14:59:00","10047106"
"2958000","0","10047","0","601","スペシャルバトルのボスのHPを442000まで減らそう","0","6011","81047006","2020/08/16 12:00:00","81047006","1","9013","2020/08/25 14:59:00","10047113"
"1","0","10047","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81047007","2020/08/16 12:00:00","81047007","0","9016","2020/08/25 14:59:00","10047115"
"1","0","10047","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81047008","2020/08/16 12:00:00","81047008","0","9015","2020/08/25 14:59:00","10047118"
"3200000","0","10048","0","601","スペシャルバトルのボスのHPを11600000まで減らそう","0","6011","81048001","2020/08/31 12:00:00","81048001","1","9013","2020/09/19 14:59:59","10048103"
"6400000","0","10048","0","601","スペシャルバトルのボスのHPを8400000まで減らそう","0","6011","81048002","2020/08/31 12:00:00","81048002","1","9013","2020/09/19 14:59:59","10048104"
"1","0","10048","1","601","スペシャルバトルのMODE1をクリアしよう","0","6011","81048003","2020/08/31 12:00:00","81048003","0","9016","2020/09/19 14:59:59","10048105"
"2","0","10048","0","601","ヨリ、アカリのシャドウを倒そう","0","6011","81048004","2020/08/31 12:00:00","81048004","0","9001","2020/09/19 14:59:59","10048106"
"11340000","0","10048","0","601","スペシャルバトルのボスのHPを3460000まで減らそう","0","6011","81048005","2020/08/31 12:00:00","81048005","1","9013","2020/09/19 14:59:59","10048111"
"13060000","0","10048","0","601","スペシャルバトルのボスのHPを1740000まで減らそう","0","6011","81048006","2020/08/31 12:00:00","81048006","1","9013","2020/09/19 14:59:59","10048113"
"1","0","10048","3","601","スペシャルバトルのボスを討伐しよう","0","6011","81048007","2020/08/31 12:00:00","81048007","0","9016","2020/09/19 14:59:59","10048115"
"1","0","10048","5","601","スペシャルかエキシビションのバトルでボスを5回以内に討伐しよう","0","6011","81048008","2020/08/31 12:00:00","81048008","0","9015","2020/09/19 14:59:59","10048118"
