b0c4bb0c53bcd9ead3d973f8411ab95906363c5ba886a4537251ad061e63eece,72bf8208449458ac6288e94db344dc87e2c7699c6c3350c4e7dd526ac96308c7,7260f54ada091c0ca91804015c8ce0798828d2f4ee0d5e276559a80086cef454,8971bb4a62ca259aba96b6fad4f75d0322c3e62f79c2fd31cb47b770806c6aeb,147a1ae608e4713cad86c9b811113ed33da8202d20e7ce5a4d06717bf9c2500d,d3fedc658e32d6cc59c869f1312dab41fd39402f3fb1f3098fa1f15988b889e3,462bd0bb0a575928ecffa7a925f40f548f67df92cb0540ee29b5797c1c865a99,0515593d29232458fe263e33145af0304c31fd4e82627b2c986d387c7ce8b3b3,16cfe77365678d5a3f47a52138a646b9b068fe38e25760c77a2527fae0c6cdc2,b527c8678034c9c277c0b5054e773ee8261b3ede08a6be95c983ef247ab05544,d738e20a4463038c2c269f9f48c4ffd937db23bfe40fe40ca9819bfb53c3b17c,4cfc417f6c09e85b0b88890e6bb23055c97aa1e1f8c49e59a6212c8df148a7e3
"特定のキャラのメモリーピースを交換できるチケット。","メモリーピース交換チケット2023","1","0","17","0","0","0","999","2022/01/15 15:00:00","2030/08/01 14:59:59","28024"
"特定のキャラのメモリーピースを交換できるチケット。","GWメモリーピース交換チケット2024","1","0","17","0","0","0","999","2024/04/30 12:00:00","2030/08/01 14:59:59","28025"
"特定のキャラのピュアメモリーピースを交換できるチケット。","GWピュアメモリーピース交換チケット2024","1","0","17","0","0","0","999","2024/04/30 12:00:00","2030/08/01 14:59:59","28026"
"特定のキャラのメモリーピースを交換できるチケット。","6.5周年メモリーピース交換チケット","1","0","17","0","0","0","999","2024/08/15 15:00:00","2030/08/01 14:59:59","28027"
"特定のキャラのピュアメモリーピースを交換できるチケット。","6.5周年ピュアメモリーピース交換チケット","1","0","17","0","0","0","999","2024/08/15 15:00:00","2030/08/01 14:59:59","28028"
"特定のキャラのメモリーピースを交換できるチケット。","2024 年末年始メモリーピース交換チケット","1","0","17","0","0","0","999","2024/12/31 12:00:00","2030/08/01 14:59:59","28029"
"特定のキャラのピュアメモリーピースを交換できるチケット。","2024 年末年始ピュアメモリーピース交換チケット","1","0","17","0","0","0","999","2024/12/31 12:00:00","2030/08/01 14:59:59","28030"
"特定のキャラのメモリーピースを交換できるチケット。","7周年 メモリーピース交換チケット","1","0","17","0","0","0","999","2025/02/15 15:00:00","2030/08/01 14:59:59","28031"
"特定のキャラのピュアメモリーピースを交換できるチケット。","7周年 ピュアメモリーピース交換チケット","1","0","17","0","0","0","999","2025/02/15 15:00:00","2030/08/01 14:59:59","28032"
"特定のキャラのメモリーピースを交換できるチケット。","GWメモリーピース交換チケット2025","1","0","17","0","0","0","999","2025/04/30 12:00:00","2030/08/01 14:59:59","28033"
"特定のキャラのピュアメモリーピースを交換できるチケット。","GWピュアメモリーピース交換チケット2025","1","0","17","0","0","0","999","2025/04/30 12:00:00","2030/08/01 14:59:59","28034"
"特定のキャラのピュアメモリーピースを交換できるチケット。","カムバックピュアメモリーピース交換チケット","1","0","17","0","0","0","999","2025/08/15 15:00:00","2030/08/01 14:59:59","28035"
"特定のキャラのメモリーピースを交換できるチケット。","7.5th Anniv. メモリーピース交換チケット","1","0","17","0","0","0","999","2025/08/15 15:00:00","2030/08/01 14:59:59","28036"
"特定のキャラのピュアメモリーピースを交換できるチケット。","7.5th Anniv. ピュアメモリーピース交換チケット","1","0","17","0","0","0","999","2025/08/15 15:00:00","2030/08/01 14:59:59","28037"
"特定のEX★5武器と交換できるチケット。","EX★5武器交換チケット","1","0","17","0","0","0","999","2024/10/15 15:00:00","2030/08/01 14:59:59","28501"
"特定のEX★5防具と交換できるチケット。","EX★5防具交換チケット","1","0","17","0","0","0","999","2025/08/15 15:00:00","2030/08/01 14:59:59","28503"
"記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","メモリーピース","2","0","6","0","0","0","1","2015/12/17 15:00:00","2030/08/01 14:59:59","31000"
"ヒヨリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ヒヨリのメモリーピース","1","31001","11","0","0","5174112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31001"
"ユイの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ユイのメモリーピース","1","31002","11","0","0","7201112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31002"
"レイの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","レイのメモリーピース","1","31003","11","0","0","8301112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31003"
"ミソギの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ミソギのメモリーピース","1","31004","11","0","0","6124112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31004"
"マツリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","マツリのメモリーピース","1","31005","11","0","0","6032112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31005"
"アカリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","アカリのメモリーピース","1","31006","11","0","0","10112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31006"
"ミヤコの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ミヤコのメモリーピース","1","31007","11","0","0","6170112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31007"
"ユキの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ユキのメモリーピース","1","31008","11","0","0","7211112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31008"
"アンナの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","アンナのメモリーピース","1","31009","11","0","0","94312","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31009"
"マホの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","マホのメモリーピース","1","31010","11","0","0","6054112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31010"
"リノの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","リノのメモリーピース","1","31011","11","0","0","8144112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31011"
"ハツネの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ハツネのメモリーピース","1","31012","11","0","0","5032112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31012"
"ナナカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ナナカのメモリーピース","1","31013","11","0","0","4040112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31013"
"カスミの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","カスミのメモリーピース","1","31014","11","0","0","1022112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31014"
"ミサトの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ミサトのメモリーピース","1","31015","11","0","0","6120212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31015"
"スズナの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","スズナのメモリーピース","1","31016","11","0","0","2222112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31016"
"カオリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","カオリのメモリーピース","1","31017","11","0","0","1004112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31017"
"イオの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","イオのメモリーピース","1","31018","11","0","0","104112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31018"
"ミミの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ミミのメモリーピース","1","31020","11","0","0","6161112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31020"
"クルミの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","クルミのメモリーピース","1","31021","11","0","0","1282112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31021"
"ヨリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ヨリのメモリーピース","1","31022","11","0","0","7481112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31022"
"アヤネの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","アヤネのメモリーピース","1","31023","11","0","0","70112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31023"
"スズメの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","スズメのメモリーピース","1","31025","11","0","0","2222212","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31025"
"リンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","リンのメモリーピース","1","31026","11","0","0","8194112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31026"
"エリコの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","エリコのメモリーピース","1","31027","11","0","0","381112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31027"
"サレンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","サレンのメモリーピース","1","31028","11","0","0","2083112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31028"
"ノゾミの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ノゾミのメモリーピース","1","31029","11","0","0","4424112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31029"
"ニノンの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ニノンのメモリーピース","1","31030","11","0","0","4144112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31030"
"シノブの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","シノブのメモリーピース","1","31031","11","0","0","2144112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31031"
"アキノの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","アキノのメモリーピース","1","31032","11","0","0","11112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31032"
"マヒルの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","マヒルのメモリーピース","1","31033","11","0","0","6051112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31033"
"ユカリの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","ユカリのメモリーピース","1","31034","11","0","0","7210112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31034"
"キョウカの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","キョウカのメモリーピース","1","31036","11","0","0","1174112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31036"
"トモの記憶の欠片が封印されたアイテム。一定数集めると、キャラの秘められた力を解き放つ。","トモのメモリーピース","1","31037","11","0","0","3464112","99999","2015/12/17 15:00:00","2030/08/01 14:59:59","31037"
