40f387155230b234850893cb255cc9d8ce143b86b262fbb765a55327b4f425ad,649c8405733caf756bdaa41dd3161e4d90b87093740dd8c1c73315f68a16e67b,397442e16da6985725f80bcd9a4aa65bb4760ed1339a42245ced40d487054b66,4b854180e562e7ed88a837d74bc7636810a26ccf7fd1e557ff4f78a6e38d66c0,9b31f187218acf4994f9f2b9fd4ba8f0e5919cecb0cfaf52a61e0e57ed95d2d1,9c0058cf55265fd88b4a196a3e0038669e17c8ea999bbdc3ec1f10ede9eaf0f0,8e31f4ea34dd645e2c08577d5959b5b4bd1c8f4b6400af3005762490aeccf1b3,3229acf01478b5ab84c19b8e1910cffe6fa123b00df303fb3f3451f520e61d8b,bf253693bd50f1a06b2e8a2ea15cacd759dbc66ba0a13187724a2d890e877e5f,ac11203e9139099b425dbc3e6b047389502bda9293bc279cef76bbcbd73bc47e,0d2c7f5a1e22de9a0af907d5a4ade4bf06e95eb4e727fbca07b388f5db7c4b90,7628d8cf9339632374e42b1058ad18893de8f5f1bc76c247dea1f659fab1fd9a,9753f56d8248217b50302d059d671a9890b7884c2f76c1aaedbdb90b3fd5a70b,c66da56a16f6bc618236852195e77194ce2aea62c86e27f35a4608ceb09a0402,1a49f1e1be629eeaa44d9e314a876c54d64eed0a89c8d3e88715c151bb59cec7,6401ecd3f0a5ef0fa5d354d00bda3c848764f0ac228dd67776b5f34e2f89193b,98120d0407e9cb718986e44116659670a7f2fa60da552063be341ad381801092,c596c41fa8a3cffb1ed2d2f5ff2482e10951b1376cb2848114b3de986ae2a9b6,7a5f5b995729cd29b2ebe1c3f2d47cfdba2bce9b280f4e2f031698c34c699208,27ec748b0919af68d541c95b0b2ce5269ea9a39f2720f59726d319b3e4b521cb,f98b1bd81e68129ee93affcd086790e8695d42cc7b4d57d54600069ac46c87c3,83c48f0ce15233ac394732189aad2271e581659171c33e938d8337b21705ecd8,c012040d67e34d11ba2de80bf8285794d6b4a2096c9e2903f9cd02a650221e4b,ec29dabeb159fabe58f8ea7b8759fb3c375b7531b9683e2c38bba5693a610f63,aa5d0749e4d515e5e5668a0b43dfaa8f71fa53a71fff0ce674cea55d9e19e2f1,592e2a37ee08b0fe2e08ecc1f201220686eb257c032c96e334e0afe4fbd42fb6,e820fe039256666287c6301c83544521e7eda46d90f0cd3956030fe73e8815fb,9682694957f2bfa6bb1219613c6c464c5df5137701117000fc3a13714948a98a,7804052748dc8bc0594872a780602b3223415ed66e2711638210d37cae1a6c39,89e2d7c694e6face82d439d1ab4bb4f65ac80600f02eae79d54e54236dbdf0b0,f80e1207be347b86b399745699a027ef8caf1f79398022bd203565299ccf0838,ab36514e06c3836fc78efca3441b3e63f53b714430f003c95a2e971f126a4c4f,e7720958a42b058cfca8a4dbf2f68b941d72698804ca45f02fa7e6e1fa45c656,887395311175622436e5a3bf7db6b5c3042e5afeadadc1d807b7dcd7fa6a5a1b,e867887e78057610b1f194cf0d83334b451f81c255e37d70e1914c2ca6d88f34,d283f91e7f4f95b1ea020364ea9c2efb534fd38c02e45ab603253fe2b2644c14,e2cc421412277a786cda331fd9a30ee42b5bde405bf2dc07fbc0b8084b13bace,32845014da224cb3cd10ab6d8f4955f902644197ecaec89d5bd33408bc7f489e,29f10327a34ad776e28ea8967285359daf86336fcb4a44b760e040de8df8bcab,e57c5ac3b1e3c098ebcededb8df011d8170ccfc1dd1f30ae28042dbd5fdef938
"30","0","0","0","0","50","1","0","50","42","0","50","52","50","10","50","0","50","50","50","0","1","670020050","200000001","1","50","20657","1531","50","50","10","200200","0","50","50","50","50","50","50","0"
"30","0","0","0","0","51","1","0","51","42","0","51","53","51","10","51","0","51","51","51","0","1","670020051","200000001","1","51","22363","1670","51","51","10","200200","0","51","51","51","51","51","51","0"
"30","0","0","0","0","52","1","0","52","43","0","52","54","52","10","52","0","52","52","52","0","1","670020052","200000001","1","52","24069","1710","52","52","10","200200","0","52","52","52","52","52","52","0"
"30","0","0","0","0","53","1","0","53","43","0","53","55","53","10","53","0","53","53","53","0","1","670020053","200000001","1","53","25775","1800","53","53","10","200200","0","53","53","53","53","53","53","0"
"30","0","0","0","0","54","1","0","54","44","0","54","56","54","10","54","0","54","54","54","0","1","670020054","200000001","1","54","27481","1890","54","54","10","200200","0","54","54","54","54","54","54","0"
"30","0","0","0","0","55","1","0","55","44","0","55","57","55","10","55","0","55","55","55","0","1","670020055","200000001","1","55","29187","1979","55","55","10","200200","0","55","55","55","55","55","55","0"
"30","0","0","0","0","56","1","0","56","45","0","56","58","56","10","56","0","56","56","56","0","1","670020056","200000001","1","56","30893","2069","56","56","10","200200","0","56","56","56","56","56","56","0"
"30","0","0","0","0","57","1","0","57","45","0","57","59","57","10","57","0","57","57","57","0","1","670020057","200000001","1","57","32599","2159","57","57","10","200200","0","57","57","57","57","57","57","0"
"30","0","0","0","0","58","1","0","58","46","0","58","60","58","10","58","0","58","58","58","0","1","670020058","200000001","1","58","34305","2248","58","58","10","200200","0","58","58","58","58","58","58","0"
"30","0","0","0","0","59","1","0","59","46","0","59","61","59","10","59","0","59","59","59","0","1","670020059","200000001","1","59","36011","2338","59","59","10","200200","0","59","59","59","59","59","59","0"
"30","0","0","0","0","60","1","0","60","47","0","60","62","60","10","60","0","60","60","60","0","1","670020060","200000001","1","60","37717","2428","60","60","10","200200","0","60","60","60","60","60","60","0"
"30","0","0","0","0","61","1","0","61","47","0","61","63","61","10","61","0","61","61","61","0","1","670020061","200000001","1","61","39423","2518","61","61","10","200200","0","61","61","61","61","61","61","0"
"30","0","0","0","0","62","1","0","62","48","0","62","64","62","10","62","0","62","62","62","0","1","670020062","200000001","1","62","41129","2561","62","62","10","200200","0","62","62","62","62","62","62","0"
"30","0","0","0","0","63","1","0","63","49","0","63","66","63","10","63","0","63","63","63","0","1","670020063","200000001","1","63","42835","2604","63","63","10","200200","0","63","63","63","63","63","63","0"
"30","0","0","0","0","64","1","0","64","50","0","64","68","64","10","64","0","64","64","64","0","1","670020064","200000001","1","64","44541","2647","64","64","10","200200","0","64","64","64","64","64","64","0"
"30","0","0","0","0","65","1","0","65","51","0","65","70","65","10","65","0","65","65","65","0","1","670020065","200000001","1","65","46247","2690","65","65","10","200200","0","65","65","65","65","65","65","0"
"30","0","0","0","0","66","1","0","66","52","0","66","72","66","10","66","0","66","66","66","0","1","670020066","200000001","1","66","47953","2735","66","66","10","200200","0","66","66","66","66","66","66","0"
"30","0","0","0","0","67","1","0","67","53","0","67","74","67","10","67","0","67","67","67","0","1","670020067","200000001","1","67","49659","2780","67","67","10","200200","0","67","67","67","67","67","67","0"
"30","0","0","0","0","68","1","0","68","55","0","68","76","68","10","68","0","68","68","68","0","1","670020068","200000001","1","68","51365","2825","68","68","10","200200","0","68","68","68","68","68","68","0"
"30","0","0","0","0","69","1","0","69","57","0","69","78","69","10","69","0","69","69","69","0","1","670020069","200000001","1","69","53071","2870","69","69","10","200200","0","69","69","69","69","69","69","0"
"30","0","0","0","0","70","1","0","70","59","0","70","80","70","10","70","0","70","70","70","0","1","670020070","200000001","1","70","54777","2915","70","70","10","200200","0","70","70","70","70","70","70","0"
"30","0","0","0","0","71","1","0","71","61","0","71","82","71","10","71","0","71","71","71","0","1","670020071","200000001","1","71","56483","2960","71","71","10","200200","0","71","71","71","71","71","71","0"
"30","15","0","0","0","1","1","0","1","5","0","1","2","1","10","1","0","1","1","1","0","1","670030001","200000008","1","1","382","0","1","1","10","200300","0","1","1","1","1","1","1","0"
"30","20","0","0","0","2","1","0","2","8","0","2","4","2","10","2","0","2","2","2","0","1","670030002","200000008","1","2","502","0","2","2","10","200300","0","2","2","2","2","2","2","0"
"30","26","0","0","0","3","1","0","3","10","0","3","5","3","10","3","0","3","3","3","0","1","670030003","200000008","1","3","623","0","3","3","10","200300","0","3","3","3","3","3","3","0"
"30","61","0","0","0","4","1","0","4","16","0","4","7","4","10","4","0","4","4","4","0","1","670030004","200000008","1","4","686","0","4","4","10","200300","0","4","4","4","4","4","4","0"
"30","61","0","0","0","5","1","0","5","16","0","5","7","5","10","5","0","5","5","5","0","1","670030005","200000008","1","5","686","0","5","5","10","200300","0","5","5","5","5","5","5","0"
"30","63","0","0","0","6","1","0","6","16","0","6","8","6","10","6","0","6","6","6","0","1","670030006","200000008","1","6","678","0","6","6","10","200300","0","6","6","6","6","6","6","0"
"30","89","0","0","0","7","1","0","7","17","0","7","10","7","10","7","0","7","7","7","0","1","670030007","200000008","1","7","835","0","7","7","10","200300","0","7","7","7","7","7","7","0"
"30","114","0","0","0","8","1","0","8","20","0","8","11","8","10","8","0","8","8","8","0","1","670030008","200000008","1","8","991","0","8","8","10","200300","0","8","8","8","8","8","8","0"
"30","117","0","0","0","9","1","0","9","20","0","9","11","9","10","9","0","9","9","9","0","1","670030009","200000008","1","9","1019","0","9","9","10","200300","0","9","9","9","9","9","9","0"
"30","120","0","0","0","10","1","0","10","22","0","10","13","10","10","10","0","10","10","10","0","1","670030010","200000008","1","10","1048","0","10","10","10","200300","0","10","10","10","10","10","10","0"
"30","123","0","0","0","11","1","0","11","22","0","11","13","11","10","11","0","11","11","11","0","1","670030011","200000008","1","11","1076","0","11","11","10","200300","0","11","11","11","11","11","11","0"
"30","126","0","0","0","12","1","0","12","22","0","12","13","12","10","12","0","12","12","12","0","1","670030012","200000008","1","12","1104","0","12","12","10","200300","0","12","12","12","12","12","12","0"
"30","133","0","0","0","13","1","0","13","24","0","13","14","13","10","13","0","13","13","13","0","1","670030013","200000008","1","13","1309","0","13","13","10","200300","0","13","13","13","13","13","13","0"
"30","138","0","0","0","14","1","0","14","26","0","14","16","14","10","14","0","14","14","14","0","1","670030014","200000008","1","14","1513","0","14","14","10","200300","0","14","14","14","14","14","14","0"
"30","145","0","0","0","15","1","0","15","26","0","15","16","15","10","15","0","15","15","15","0","1","670030015","200000008","1","15","1717","0","15","15","10","200300","0","15","15","15","15","15","15","0"
"30","151","0","0","0","16","1","0","16","26","0","16","17","16","10","16","0","16","16","16","0","1","670030016","200000008","1","16","1921","0","16","16","10","200300","0","16","16","16","16","16","16","0"
"30","175","0","0","0","17","1","0","17","26","0","17","18","17","10","17","0","17","17","17","0","1","670030017","200000008","1","17","2257","0","17","17","10","200300","0","17","17","17","17","17","17","0"
"30","198","0","0","0","18","1","0","18","26","0","18","18","18","10","18","0","18","18","18","0","1","670030018","200000008","1","18","2592","0","18","18","10","200300","0","18","18","18","18","18","18","0"
"30","200","0","0","0","19","1","0","19","27","0","19","18","19","10","19","0","19","19","19","0","1","670030019","200000008","1","19","2828","0","19","19","10","200300","0","19","19","19","19","19","19","0"
"30","203","0","0","0","20","1","0","20","27","0","20","18","20","10","20","0","20","20","20","0","1","670030020","200000008","1","20","2939","0","20","20","10","200300","0","20","20","20","20","20","20","0"
"30","206","0","0","0","21","1","0","21","27","0","21","18","21","10","21","0","21","21","21","0","1","670030021","200000008","1","21","3050","0","21","21","10","200300","0","21","21","21","21","21","21","0"
"30","226","0","0","0","22","1","0","22","29","0","22","20","22","10","22","0","22","22","22","0","1","670030022","200000008","1","22","3148","0","22","22","10","200300","0","22","22","22","22","22","22","0"
"30","226","0","0","0","23","1","0","23","29","0","23","20","23","10","23","0","23","23","23","0","1","670030023","200000008","1","23","3304","0","23","23","10","200300","0","23","23","23","23","23","23","0"
"30","321","0","0","0","24","1","0","24","40","0","24","28","24","10","24","0","24","24","24","0","1","670030024","200000008","1","24","3586","0","24","24","10","200300","0","24","24","24","24","24","24","0"
"30","333","0","0","0","25","1","0","25","42","0","25","30","25","10","25","0","25","25","25","0","1","670030025","200000008","1","25","3866","0","25","25","10","200300","0","25","25","25","25","25","25","0"
"30","371","0","0","0","26","1","0","26","42","0","26","30","26","10","26","0","26","26","26","0","1","670030026","200000008","1","26","3966","0","26","26","10","200300","0","26","26","26","26","26","26","0"
"30","374","0","0","0","27","1","0","27","42","0","27","30","27","10","27","0","27","27","27","0","1","670030027","200000008","1","27","4060","0","27","27","10","200300","0","27","27","27","27","27","27","0"
"30","376","0","0","0","28","1","0","28","42","0","28","30","28","10","28","0","28","28","28","0","1","670030028","200000008","1","28","4152","0","28","28","10","200300","0","28","28","28","28","28","28","0"
"30","438","0","0","0","29","1","0","29","45","0","29","32","29","10","29","0","29","29","29","0","1","670030029","200000008","1","29","5542","0","29","29","10","200300","0","29","29","29","29","29","29","0"
"30","480","0","0","0","30","1","0","30","47","0","30","32","30","10","30","0","30","30","30","0","1","670030030","200000008","1","30","5591","0","30","30","10","200300","0","30","30","30","30","30","30","0"
"30","481","0","0","0","31","1","0","31","47","0","31","32","31","10","31","0","31","31","31","0","1","670030031","200000008","1","31","5604","0","31","31","10","200300","0","31","31","31","31","31","31","0"
"30","481","0","0","0","32","1","0","32","47","0","32","32","32","10","32","0","32","32","32","0","1","670030032","200000008","1","32","5618","0","32","32","10","200300","0","32","32","32","32","32","32","0"
"30","482","0","0","0","33","1","0","33","47","0","33","32","33","10","33","0","33","33","33","0","1","670030033","200000008","1","33","5632","0","33","33","10","200300","0","33","33","33","33","33","33","0"
"30","539","0","0","0","34","1","0","34","47","0","34","32","34","10","34","0","34","34","34","0","1","670030034","200000008","1","34","6542","0","34","34","10","200300","0","34","34","34","34","34","34","0"
"30","543","0","0","0","35","1","0","35","48","0","35","32","35","10","35","0","35","35","35","0","1","670030035","200000008","1","35","6610","0","35","35","10","200300","0","35","35","35","35","35","35","0"
"30","561","0","0","0","36","1","0","36","48","0","36","32","36","10","36","0","36","36","36","0","1","670030036","200000008","1","36","7177","0","36","36","10","200300","0","36","36","36","36","36","36","0"
"30","606","0","0","0","37","1","0","37","53","0","37","35","37","10","37","0","37","37","37","0","1","670030037","200000008","1","37","7979","0","37","37","10","200300","0","37","37","37","37","37","37","0"
"30","651","0","0","0","38","1","0","38","70","0","38","49","38","10","38","0","38","38","38","0","1","670030038","200000008","1","38","8781","0","38","38","10","200300","0","38","38","38","38","38","38","0"
"30","736","0","0","0","39","1","0","39","70","0","39","49","39","10","39","0","39","39","39","0","1","670030039","200000008","1","39","9666","0","39","39","10","200300","0","39","39","39","39","39","39","0"
"30","821","0","0","0","40","1","0","40","70","0","40","49","40","10","40","0","40","40","40","0","1","670030040","200000008","1","40","10551","0","40","40","10","200300","0","40","40","40","40","40","40","0"
"30","935","0","0","0","41","1","0","41","72","0","41","50","41","10","41","0","41","41","41","0","1","670030041","200000008","1","41","13253","0","41","41","10","200300","0","41","41","41","41","41","41","0"
"30","1049","0","0","0","42","1","0","42","73","0","42","50","42","10","42","0","42","42","42","0","1","670030042","200000008","1","42","15956","0","42","42","10","200300","0","42","42","42","42","42","42","0"
"30","1066","0","0","0","43","1","0","43","75","0","43","52","43","10","43","0","43","43","43","0","1","670030043","200000008","1","43","16030","0","43","43","10","200300","0","43","43","43","43","43","43","0"
"30","1083","0","0","0","44","1","0","44","76","0","44","52","44","10","44","0","44","44","44","0","1","670030044","200000008","1","44","16104","0","44","44","10","200300","0","44","44","44","44","44","44","0"
"30","1100","0","0","0","45","1","0","45","78","0","45","53","45","10","45","0","45","45","45","0","1","670030045","200000008","1","45","16179","0","45","45","10","200300","0","45","45","45","45","45","45","0"
"30","1142","0","0","0","46","1","0","46","82","0","46","56","46","10","46","0","46","46","46","0","1","670030046","200000008","1","46","17054","0","46","46","10","200300","0","46","46","46","46","46","46","0"
"30","1182","0","0","0","47","1","0","47","85","0","47","59","47","10","47","0","47","47","47","0","1","670030047","200000008","1","47","17930","0","47","47","10","200300","0","47","47","47","47","47","47","0"
"30","1224","0","0","0","48","1","0","48","88","0","48","63","48","10","48","0","48","48","48","0","1","670030048","200000008","1","48","17930","0","48","48","10","200300","0","48","48","48","48","48","48","0"
"30","1224","0","0","0","49","1","0","49","88","0","49","63","49","10","49","0","49","49","49","0","1","670030049","200000008","1","49","17930","0","49","49","10","200300","0","49","49","49","49","49","49","0"
"30","1255","0","0","0","50","1","0","50","91","0","50","69","50","10","50","0","50","50","50","0","1","670030050","200000008","1","50","18080","0","50","50","10","200300","0","50","50","50","50","50","50","0"
"30","1285","0","0","0","51","1","0","51","94","0","51","75","51","10","51","0","51","51","51","0","1","670030051","200000008","1","51","18230","0","51","51","10","200300","0","51","51","51","51","51","51","0"
"30","1285","0","0","0","52","1","0","52","94","0","52","76","52","10","52","0","52","52","52","0","1","670030052","200000008","1","52","18230","0","52","52","10","200300","0","52","52","52","52","52","52","0"
"30","1345","0","0","0","53","1","0","53","95","0","53","77","53","10","53","0","53","53","53","0","1","670030053","200000008","1","53","18980","0","53","53","10","200300","0","53","53","53","53","53","53","0"
"30","1405","0","0","0","54","1","0","54","95","0","54","77","54","10","54","0","54","54","54","0","1","670030054","200000008","1","54","19730","0","54","54","10","200300","0","54","54","54","54","54","54","0"
"30","1445","0","0","0","55","1","0","55","95","0","55","77","55","10","55","0","55","55","55","0","1","670030055","200000008","1","55","20730","0","55","55","10","200300","0","55","55","55","55","55","55","0"
"30","1485","0","0","0","56","1","0","56","95","0","56","77","56","10","56","0","56","56","56","0","1","670030056","200000008","1","56","21730","0","56","56","10","200300","0","56","56","56","56","56","56","0"
"30","1625","0","0","0","57","1","0","57","96","0","57","79","57","10","57","0","57","57","57","0","1","670030057","200000008","1","57","22730","0","57","57","10","200300","0","57","57","57","57","57","57","0"
"30","1765","0","0","0","58","1","0","58","97","0","58","80","58","10","58","0","58","58","58","0","1","670030058","200000008","1","58","23730","0","58","58","10","200300","0","58","58","58","58","58","58","0"
"30","1945","0","0","0","59","1","0","59","98","0","59","82","59","10","59","0","59","59","59","0","1","670030059","200000008","1","59","24730","0","59","59","10","200300","0","59","59","59","59","59","59","0"
"30","2125","0","0","0","60","1","0","60","99","0","60","83","60","10","60","0","60","60","60","0","1","670030060","200000008","1","60","25730","0","60","60","10","200300","0","60","60","60","60","60","60","0"
"30","2305","0","0","0","61","1","0","61","100","0","61","85","61","10","61","0","61","61","61","0","1","670030061","200000008","1","61","26730","0","61","61","10","200300","0","61","61","61","61","61","61","0"
"30","2376","0","0","0","62","1","0","62","103","0","62","86","62","10","62","0","62","62","62","0","1","670030062","200000008","1","62","27299","0","62","62","10","200300","0","62","62","62","62","62","62","0"
"30","2447","0","0","0","63","1","0","63","106","0","63","86","63","10","63","0","63","63","63","0","1","670030063","200000008","1","63","27868","0","63","63","10","200300","0","63","63","63","63","63","63","0"
"30","2518","0","0","0","64","1","0","64","109","0","64","86","64","10","64","0","64","64","64","0","1","670030064","200000008","1","64","28437","0","64","64","10","200300","0","64","64","64","64","64","64","0"
