2606beb3b8ebb2cc18229f66b6d26497354f2a848924e310df707c115b289332,d0a4c284b9ade1e60909d17cd8da1420d1a5ce2d531f09ed8a5d83d25b787dd0,e8ed1dc15fbb8ba979e54ebe0558aab20e2d3e71e36beecb6a8ad3dfa8e2a3a0,2d4b6ecf8f163faaf31fbeae84645d7612e7430865a9ae37919687c1a6c9ffe2,7fa02be2c2d6d78517af49c9411e13c8c64e63f16908ba9d30d9848a8fdadffe,d086e48d50bafec4db418883e6deac9020a58c188679cd246a92942903dc7fa7,541c1e14e08c3424d0d181024781767a2dc3f3119bc9ebe2d723041cd5a5ded0,7cb47a302100fd89f00588ecfac7865a8668f165c85c96bc5845f0652d31506d,83624025a65aa7436545233306f6360b5cf895713def8e70936c667c6ecea5ec,cc0f8967f8f8abd6cfc87f020453cbb5d77f82c30d2cc9cc87e005d453d56e56,007fbaf850d5da0f2a8a860d262dda1598ae24e5c2b6d8b27ac0c396f590517d,9ca266fb0ed80735e7fc866683858b4940fa4f4548fc234066feb20a35d4fb62,885043286df6dd9c69c20e09524585aab614ad86be6bc828dad260d3ebb77d0d,5725bb9dc523df71ea0585f5d9efc6398d70f0922ded6006e7562df2d5e04122,68d32b05035449d8420d895bbe78cb65bded59c008cdf4b68edd83b335843277,859d19fafae35e215f935cb422e36539762ed01aa3223d2bc08c2cb73bc8db18,562206e0b725a9894a5de9bcc1408be21aded7ebd006d7a1d1cbf3f8e5db9360,83109a667b4caee45e1e29005e1f0ba8f2a3689f5107bc4c196489616943496c,d846481d6d3979526d9ddab148787bd24f5f00fcbc249dcfa3cefc0dd93c74a5,a71ff6dca2d2a959d2341e6ae9900de089627e3ecf0c7e04338e3efb401ffe30,218d93eda27a6b25e170ad95ded82ea69ab502b2b29b0d58e0374d03688bc023,d515648c62837c52fdc64f2bc9512725068a95fc84c42b9b6823566f330db31a,97d4f22e24b515e7c4b8fe797d0570023d5d0b30f0ab5f7e562b8070f5439fdb,aadc0072f8a9ad7b6c84c5759335f081f00172ad285d7e770cabac997ebd3dc5,ddc05d051b4099014b161c3a36e1965a6a3dadcdc3d6bfd8be4093596e23e11e,eb71e58de6eeb69a65e04283a852310c3e3989c16d0558f72994505a756c398e,49e6244c4fbc7b2f2c7894b3f227e9dff64acc77ac13f845f9e8312bcb05252a,6eb10f376a47278aec3bc1be288a39d96929b3342b7ff05ee3a3c97595c6193a,0f2173416d69c2b8be5eb98c929f1ece3fc29aff56db68309c6843f7d0cacd06,bd058e48abb2f39df1a941cb6163bc43f4b2c178110b877946008c6895db6595,d7bf54193da59c7d5e0b8df84b0a28622538b66efa239538b04697468264f135,102331ed0037d9c3b331b4e1abf70c761532857194f30c63ef0c65a02ef84a93,5cad1061c93eeed50248b4492debbd14b466db04f138d0e078d0e5fc0eea622b,b77ab8c961d4a6a451a886ea8b5d13bdebf3e3af956248d5b253e0099836488b,5423c783ac938b369d8dbe6f8d3816c284d7a387d287346582eb50a8bd3b87c1,2b007aa1c35ad132c80f551bbd4c4cb77147f17b5ff1efa86e7ee8cc483cd00a,0fb0d18ab97eaa1f2a5e64e1c7f19e1579454ee614c45b5a29938c8f7f2e9fc2,a6dd250319919f17d05d1a5ea402152ab442e8b62b5e106bd8bdd02524b26ea4,9a11ed94831c81802cdc954b3e12c4835dafd09351036462edf4de2b71b31417,f03384d7139a8b878114a2e0dd52686ad03d8fd739cbe685b080edc50e76485d,dcb9b0c69344e1f42f9dcc16099bb12e0070c36cae2ca8bc4d4dcf56ec335bf6
"600000109","30","620300035","0","1","0","0","0","0","0","0","0","38001","0","0","1","61001007","0","0","1","1","0","0","0","0","38001","0","492","0","620110035","18","61001004","36","0","0","0","600110381","61001005","0","620090135","1"
"600000110","30","620300036","0","1","0","0","0","0","0","0","0","39001","0","0","1","61001007","0","0","1","1","0","0","0","0","39001","0","500","0","620110036","18","61001004","36","0","0","0","600110391","61001005","0","620090136","1"
"600000111","30","620300037","0","1","0","0","0","0","0","0","0","40001","0","0","1","61001007","0","0","1","1","0","0","0","0","40001","0","514","0","620110037","18","61001004","36","0","0","0","600110401","61001005","0","620090137","1"
"600000112","30","620300038","0","1","0","0","0","0","0","0","0","41001","0","0","1","61001007","0","0","1","1","0","0","0","0","41001","0","518","0","620110038","18","61001004","36","0","0","0","600110411","61001005","0","620090138","1"
"600000113","30","620300039","0","1","0","0","0","0","0","0","0","42001","0","0","1","61001007","0","0","1","1","0","0","0","0","42001","0","523","0","620110039","18","61001004","36","0","0","0","600110421","61001005","0","620090139","1"
"600000114","30","620300040","0","1","0","0","0","0","0","0","0","43001","0","0","1","61001007","0","0","1","1","0","0","0","0","43001","0","538","0","620110040","18","61001004","36","0","0","0","600110431","61001005","0","620090140","1"
"600000115","30","620300041","0","1","0","0","0","0","0","0","0","44001","0","0","1","61001007","0","0","1","1","0","0","0","0","44001","0","551","0","620110041","18","61001004","36","0","0","0","600110441","61001005","0","620090141","1"
"600000116","30","620300042","0","1","0","0","0","0","0","0","0","45001","0","0","1","61001007","0","0","1","1","0","0","0","0","45001","0","565","0","620110042","18","61001004","36","0","0","0","600110451","61001005","0","620090142","1"
"600000117","30","620300043","0","1","0","0","0","0","0","0","0","46001","0","0","1","61001007","0","0","1","1","0","0","0","0","46001","0","574","0","620110043","18","61001004","36","0","0","0","600110461","61001005","0","620090143","1"
"600000118","30","620300044","0","1","0","0","0","0","0","0","0","47001","0","0","1","61001007","0","0","1","1","0","0","0","0","47001","0","577","0","620110044","18","61001004","36","0","0","0","600110471","61001005","0","620090144","1"
"600000119","30","620300045","0","1","0","0","0","0","0","0","0","48001","0","0","1","61001007","0","0","1","1","0","0","0","0","48001","0","587","0","620110045","18","61001004","36","0","0","0","600110481","61001005","0","620090145","1"
"600000120","30","620300046","0","1","0","0","0","0","0","0","0","49001","0","0","1","61001007","0","0","1","1","0","0","0","0","49001","0","598","0","620110046","18","61001004","36","0","0","0","600110491","61001005","0","620090146","1"
"600000121","30","620300047","0","1","0","0","0","0","0","0","0","50001","0","0","1","61001007","0","0","1","1","0","0","0","0","50001","0","614","0","620110047","18","61001004","36","0","0","0","600110501","61001005","0","620090147","1"
"600000122","30","620300048","0","1","0","0","0","0","0","0","0","51001","0","0","1","61001007","0","0","1","1","0","0","0","0","51001","0","621","0","620110048","18","61001004","36","0","0","0","600110511","61001005","0","620090148","1"
"600000123","30","620300049","0","1","0","0","0","0","0","0","0","52001","0","0","1","61001007","0","0","1","1","0","0","0","0","52001","0","629","0","620110049","18","61001004","36","0","0","0","600110521","61001005","0","620090149","1"
"600000124","30","620300050","0","1","0","0","0","0","0","0","0","53001","0","0","1","61001007","0","0","1","1","0","0","0","0","53001","0","640","0","620110050","18","61001004","36","0","0","0","600110531","61001005","0","620090150","1"
"600000125","30","620300051","0","1","0","0","0","0","0","0","0","54001","0","0","1","61001007","0","0","1","1","0","0","0","0","54001","0","647","0","620110051","18","61001004","36","0","0","0","600110541","61001005","0","620090151","1"
"600000126","30","620300052","0","1","0","0","0","0","0","0","0","55001","0","0","1","61001007","0","0","1","1","0","0","0","0","55001","0","652","0","620110052","18","61001004","36","0","0","0","600110551","61001005","0","620090152","1"
"600000127","30","620300053","0","1","0","0","0","0","0","0","0","56001","0","0","1","61001007","0","0","1","1","0","0","0","0","56001","0","659","0","620110053","18","61001004","36","0","0","0","600110561","61001005","0","620090153","1"
"600000128","30","620300054","0","1","0","0","0","0","0","0","0","57001","0","0","1","61001007","0","0","1","1","0","0","0","0","57001","0","662","0","620110054","18","61001004","36","0","0","0","600110571","61001005","0","620090154","1"
"600000129","30","620300055","0","1","0","0","0","0","0","0","0","58001","0","0","1","61001007","0","0","1","1","0","0","0","0","58001","0","667","0","620110055","18","61001004","36","0","0","0","600110581","61001005","0","620090155","1"
"600000130","30","620300056","0","1","0","0","0","0","0","0","0","59001","0","0","1","61001007","0","0","1","1","0","0","0","0","59001","0","679","0","620110056","18","61001004","36","0","0","0","600110591","61001005","0","620090156","1"
"600000131","30","620300057","0","1","0","0","0","0","0","0","0","60001","0","0","1","61001007","0","0","1","1","0","0","0","0","60001","0","683","0","620110057","18","61001004","36","0","0","0","600110601","61001005","0","620090157","1"
"600000132","30","620300058","0","1","0","0","0","0","0","0","0","61001","0","0","1","61001007","0","0","1","1","0","0","0","0","61001","0","692","0","620110058","18","61001004","36","0","0","0","600110611","61001005","0","620090158","1"
"600000133","30","620300059","0","1","0","0","0","0","0","0","0","62001","0","0","1","61001007","0","0","1","1","0","0","0","0","62001","0","698","0","620110059","18","61001004","36","0","0","0","600110621","61001005","0","620090159","1"
"600000134","30","620300060","0","1","0","0","0","0","0","0","0","63001","0","0","1","61001007","0","0","1","1","0","0","0","0","63001","0","703","0","620110060","18","61001004","36","0","0","0","600110631","61001005","0","620090160","1"
"600000135","30","620300061","0","1","0","0","0","0","0","0","0","64001","0","0","1","61001007","0","0","1","1","0","0","0","0","64001","0","713","0","620110061","18","61001004","36","0","0","0","600110641","61001005","0","620090161","1"
"600000136","30","620300062","0","1","0","0","0","0","0","0","0","65001","0","0","1","61001007","0","0","1","1","0","0","0","0","65001","0","722","0","620110062","18","61001004","36","0","0","0","600110651","61001005","0","620090162","1"
"600000137","30","620300063","0","1","0","0","0","0","0","0","0","66001","0","0","1","61001007","0","0","1","1","0","0","0","0","66001","0","733","0","620110063","18","61001004","36","0","0","0","600110661","61001005","0","620090163","1"
"600000138","30","620300064","0","1","0","0","0","0","0","0","0","67001","0","0","1","61001007","0","0","1","1","0","0","0","0","67001","0","741","0","620110064","18","61001004","36","0","0","0","600110671","61001005","0","620090164","1"
"600000139","30","620300065","0","1","0","0","0","0","0","0","0","68001","0","0","1","61001007","0","0","1","1","0","0","0","0","68001","0","750","0","620110065","18","61001004","36","0","0","0","600110681","61001005","0","620090165","1"
"600000140","30","620300066","0","1","0","0","0","0","0","0","0","69001","0","0","1","61001007","0","0","1","1","0","0","0","0","69001","0","762","0","620110066","18","61001004","36","0","0","0","600110691","61001005","0","620090166","1"
"600000145","30","620060001","0","1","0","0","0","0","0","0","0","3001","0","0","1","61001007","0","0","1","1","0","0","0","0","3001","0","258","0","620440001","18","61001004","36","0","0","0","600110031","61001005","0","620370001","1"
"600000146","30","620060001","0","1","0","0","0","0","0","0","0","4001","0","0","1","61001007","0","0","1","1","0","0","0","0","4001","0","258","0","620440001","18","61001004","36","0","0","0","600110041","61001005","0","620370001","1"
"600000147","30","620060002","0","1","0","0","0","0","0","0","0","5001","0","0","1","61001007","0","0","1","1","0","0","0","0","5001","0","268","0","620440002","18","61001004","36","0","0","0","600110051","61001005","0","620370002","1"
"600000148","30","620060003","0","1","0","0","0","0","0","0","0","6001","0","0","1","61001007","0","0","1","1","0","0","0","0","6001","0","273","0","620440003","18","61001004","36","0","0","0","600110061","61001005","0","620370003","1"
"600000149","30","620060004","0","1","0","0","0","0","0","0","0","7001","0","0","1","61001007","0","0","1","1","0","0","0","0","7001","0","281","0","620440004","18","61001004","36","0","0","0","600110071","61001005","0","620370004","1"
"600000150","30","620060005","0","1","0","0","0","0","0","0","0","8001","0","0","1","61001007","0","0","1","1","0","0","0","0","8001","0","288","0","620440005","18","61001004","36","0","0","0","600110081","61001005","0","620370005","1"
"600000151","30","620060006","0","1","0","0","0","0","0","0","0","9001","0","0","1","61001007","0","0","1","1","0","0","0","0","9001","0","298","0","620440006","18","61001004","36","0","0","0","600110091","61001005","0","620370006","1"
"600000152","30","620060007","0","1","0","0","0","0","0","0","0","10001","0","0","1","61001007","0","0","1","1","0","0","0","0","10001","0","309","0","620440007","18","61001004","36","0","0","0","600110101","61001005","0","620370007","1"
"600000153","30","620060008","0","1","0","0","0","0","0","0","0","11001","0","0","1","61001007","0","0","1","1","0","0","0","0","11001","0","313","0","620440008","18","61001004","36","0","0","0","600110111","61001005","0","620370008","1"
"600000154","30","620060009","0","1","0","0","0","0","0","0","0","12001","0","0","1","61001007","0","0","1","1","0","0","0","0","12001","0","321","0","620440009","18","61001004","36","0","0","0","600110121","61001005","0","620370009","1"
"600000155","30","620060010","0","1","0","0","0","0","0","0","0","13001","0","0","1","61001007","0","0","1","1","0","0","0","0","13001","0","326","0","620440010","18","61001004","36","0","0","0","600110131","61001005","0","620370010","1"
"600000156","30","620060011","0","1","0","0","0","0","0","0","0","14001","0","0","1","61001007","0","0","1","1","0","0","0","0","14001","0","336","0","620440011","18","61001004","36","0","0","0","600110141","61001005","0","620370011","1"
"600000157","30","620060012","0","1","0","0","0","0","0","0","0","15001","0","0","1","61001007","0","0","1","1","0","0","0","0","15001","0","341","0","620440012","18","61001004","36","0","0","0","600110151","61001005","0","620370012","1"
"600000158","30","620060013","0","1","0","0","0","0","0","0","0","16001","0","0","1","61001007","0","0","1","1","0","0","0","0","16001","0","351","0","620440013","18","61001004","36","0","0","0","600110161","61001005","0","620370013","1"
"600000159","30","620060014","0","1","0","0","0","0","0","0","0","17001","0","0","1","61001007","0","0","1","1","0","0","0","0","17001","0","356","0","620440014","18","61001004","36","0","0","0","600110171","61001005","0","620370014","1"
"600000160","30","620060015","0","1","0","0","0","0","0","0","0","18001","0","0","1","61001007","0","0","1","1","0","0","0","0","18001","0","366","0","620440015","18","61001004","36","0","0","0","600110181","61001005","0","620370015","1"
"600000161","30","620060016","0","1","0","0","0","0","0","0","0","19001","0","0","1","61001007","0","0","1","1","0","0","0","0","19001","0","371","0","620440016","18","61001004","36","0","0","0","600110191","61001005","0","620370016","1"
"600000162","30","620060017","0","1","0","0","0","0","0","0","0","20001","0","0","1","61001007","0","0","1","1","0","0","0","0","20001","0","375","0","620440017","18","61001004","36","0","0","0","600110201","61001005","0","620370017","1"
"600000163","30","620060018","0","1","0","0","0","0","0","0","0","21001","0","0","1","61001007","0","0","1","1","0","0","0","0","21001","0","381","0","620440018","18","61001004","36","0","0","0","600110211","61001005","0","620370018","1"
"600000164","30","620060019","0","1","0","0","0","0","0","0","0","22001","0","0","1","61001007","0","0","1","1","0","0","0","0","22001","0","386","0","620440019","18","61001004","36","0","0","0","600110221","61001005","0","620370019","1"
"600000165","30","620060020","0","1","0","0","0","0","0","0","0","23001","0","0","1","61001007","0","0","1","1","0","0","0","0","23001","0","390","0","620440020","18","61001004","36","0","0","0","600110231","61001005","0","620370020","1"
"600000166","30","620060021","0","1","0","0","0","0","0","0","0","24001","0","0","1","61001007","0","0","1","1","0","0","0","0","24001","0","396","0","620440021","18","61001004","36","0","0","0","600110241","61001005","0","620370021","1"
"600000167","30","620060022","0","1","0","0","0","0","0","0","0","25001","0","0","1","61001007","0","0","1","1","0","0","0","0","25001","0","401","0","620440022","18","61001004","36","0","0","0","600110251","61001005","0","620370022","1"
"600000168","30","620060023","0","1","0","0","0","0","0","0","0","26001","0","0","1","61001007","0","0","1","1","0","0","0","0","26001","0","405","0","620440023","18","61001004","36","0","0","0","600110261","61001005","0","620370023","1"
"600000169","30","620060024","0","1","0","0","0","0","0","0","0","27001","0","0","1","61001007","0","0","1","1","0","0","0","0","27001","0","411","0","620440024","18","61001004","36","0","0","0","600110271","61001005","0","620370024","1"
"600000170","30","620060025","0","1","0","0","0","0","0","0","0","28001","0","0","1","61001007","0","0","1","1","0","0","0","0","28001","0","417","0","620440025","18","61001004","36","0","0","0","600110281","61001005","0","620370025","1"
"600000171","30","620060026","0","1","0","0","0","0","0","0","0","29001","0","0","1","61001007","0","0","1","1","0","0","0","0","29001","0","422","0","620440026","18","61001004","36","0","0","0","600110291","61001005","0","620370026","1"
"600000172","30","620060027","0","1","0","0","0","0","0","0","0","30001","0","0","1","61001007","0","0","1","1","0","0","0","0","30001","0","427","0","620440027","18","61001004","36","0","0","0","600110301","61001005","0","620370027","1"
"600000173","30","620060028","0","1","0","0","0","0","0","0","0","31001","0","0","1","61001007","0","0","1","1","0","0","0","0","31001","0","433","0","620440028","18","61001004","36","0","0","0","600110311","61001005","0","620370028","1"
"600000174","30","620060029","0","1","0","0","0","0","0","0","0","32001","0","0","1","61001007","0","0","1","1","0","0","0","0","32001","0","442","0","620440029","18","61001004","36","0","0","0","600110321","61001005","0","620370029","1"
"600000175","30","620060030","0","1","0","0","0","0","0","0","0","33001","0","0","1","61001007","0","0","1","1","0","0","0","0","33001","0","455","0","620440030","18","61001004","36","0","0","0","600110331","61001005","0","620370030","1"
"600000176","30","620060031","0","1","0","0","0","0","0","0","0","34001","0","0","1","61001007","0","0","1","1","0","0","0","0","34001","0","460","0","620440031","18","61001004","36","0","0","0","600110341","61001005","0","620370031","1"
"600000177","30","620060032","0","1","0","0","0","0","0","0","0","35001","0","0","1","61001007","0","0","1","1","0","0","0","0","35001","0","464","0","620440032","18","61001004","36","0","0","0","600110351","61001005","0","620370032","1"
"600000178","30","620060033","0","1","0","0","0","0","0","0","0","36001","0","0","1","61001007","0","0","1","1","0","0","0","0","36001","0","476","0","620440033","18","61001004","36","0","0","0","600110361","61001005","0","620370033","1"
"600000179","30","620060034","0","1","0","0","0","0","0","0","0","37001","0","0","1","61001007","0","0","1","1","0","0","0","0","37001","0","482","0","620440034","18","61001004","36","0","0","0","600110371","61001005","0","620370034","1"
"600000180","30","620060035","0","1","0","0","0","0","0","0","0","38001","0","0","1","61001007","0","0","1","1","0","0","0","0","38001","0","492","0","620440035","18","61001004","36","0","0","0","600110381","61001005","0","620370035","1"
"600000181","30","620060036","0","1","0","0","0","0","0","0","0","39001","0","0","1","61001007","0","0","1","1","0","0","0","0","39001","0","500","0","620440036","18","61001004","36","0","0","0","600110391","61001005","0","620370036","1"
"600000182","30","620060037","0","1","0","0","0","0","0","0","0","40001","0","0","1","61001007","0","0","1","1","0","0","0","0","40001","0","514","0","620440037","18","61001004","36","0","0","0","600110401","61001005","0","620370037","1"
"600000183","30","620060038","0","1","0","0","0","0","0","0","0","41001","0","0","1","61001007","0","0","1","1","0","0","0","0","41001","0","518","0","620440038","18","61001004","36","0","0","0","600110411","61001005","0","620370038","1"
"600000184","30","620060039","0","1","0","0","0","0","0","0","0","42001","0","0","1","61001007","0","0","1","1","0","0","0","0","42001","0","523","0","620440039","18","61001004","36","0","0","0","600110421","61001005","0","620370039","1"
"600000185","30","620060040","0","1","0","0","0","0","0","0","0","43001","0","0","1","61001007","0","0","1","1","0","0","0","0","43001","0","538","0","620440040","18","61001004","36","0","0","0","600110431","61001005","0","620370040","1"
"600000186","30","620060041","0","1","0","0","0","0","0","0","0","44001","0","0","1","61001007","0","0","1","1","0","0","0","0","44001","0","551","0","620440041","18","61001004","36","0","0","0","600110441","61001005","0","620370041","1"
"600000187","30","620060042","0","1","0","0","0","0","0","0","0","45001","0","0","1","61001007","0","0","1","1","0","0","0","0","45001","0","565","0","620440042","18","61001004","36","0","0","0","600110451","61001005","0","620370042","1"
"600000188","30","620060043","0","1","0","0","0","0","0","0","0","46001","0","0","1","61001007","0","0","1","1","0","0","0","0","46001","0","574","0","620440043","18","61001004","36","0","0","0","600110461","61001005","0","620370043","1"
"600000189","30","620060044","0","1","0","0","0","0","0","0","0","47001","0","0","1","61001007","0","0","1","1","0","0","0","0","47001","0","577","0","620440044","18","61001004","36","0","0","0","600110471","61001005","0","620370044","1"
