e5245ac1ddef0b0518aa2a88ea8d1120128461ec34815a45e0143cc895b54399,cc1552595f7995daa4c73ad3ef111a4f3753118536d279b8d607744eb8d52000,20f527d76b95e0fbdade818ae2d635d41a66f88d4a032a596f7763de24e669c4,8667f3c75b23bac9c91474b0866acbb105a96e8344baf7037560a6bb5a4eaade,316230ec6c54e669fee656696bd3357ca92329a0381127072293d289686c9a36,56d1f9e10d12acd3573c97ac05e452f6386822141f940d3d21a71edc995edf41,6b75258b3d32c0842d232e66340fc2c3df446905a019f28ff35813108ef0b8cc,1c0d4ab46a7e2297eadb4581e69ac53643c890360a5c826c1928e91b686975eb,176329ee0118d3e1ae84efc6e6910e2a32f9164fdf8f0c0694504e8922e14898,9d88fb6d26c81c8fa76be5a0872d8bfc5d710e9f839aad22fafd2a5736083c33,0aae839ddad5789627ad95c56680b22189118fb316820af6ec646e82eb058850,f92b14681da385bafa4828be792c25a9fba393943bebab741f6d81d9d9a63509,dff91d43acfdd3c1790e63be43ea7c85575de2bb539cebc69536529d2c9c6fc3
"1","0","2","0","0","10020560","10020167","17","0","0","0","3","10020168"
"0","0","2","0","0","10020167","10020168","16","0","0","0","12","10020169"
"10002","0","2","10020477","0","10020168","10020169","15","0","0","0","7","10020175"
"2","0","2","0","0","10020169","10020175","14","0","0","0","2","10020176"
"0","0","2","0","0","10020175","10020176","13","0","0","0","6","10020178"
"2","0","2","0","0","10020178","10020177","11","0","10020479","0","14","10020179"
"4","0","2","0","0","10020176","10020178","12","0","0","0","14","10020177"
"0","0","2","0","0","10020177","10020179","10","0","0","0","4","10020180"
"10003","0","2","0","0","10020179","10020180","9","0","0","0","7","10020182"
"3","0","2","0","0","10020180","10020182","8","0","0","0","3","10020183"
"10001","0","2","0","0","10020182","10020183","7","0","0","0","11","10020184"
"1","0","2","0","0","10020183","10020184","6","0","0","0","2","10020185"
"0","0","2","0","0","10020184","10020185","5","0","0","0","12","10020186"
"0","0","2","0","0","10020185","10020186","4","0","0","0","6","10020187"
"3","0","2","0","0","10020186","10020187","3","0","0","0","14","10020188"
"10003","0","2","0","0","10020187","10020188","2","0","0","0","7","10020189"
"1","0","2","0","0","10020188","10020189","1","0","0","0","2","10020190"
"0","0","2","0","0","10020189","10020190","0","0","0","0","13","10020191"
"0","0","2","0","0","10020190","10020191","66","0","0","0","6","10020192"
"10001","0","2","0","0","10020191","10020192","65","0","0","0","7","10020193"
"1","0","2","0","0","10020192","10020193","64","0","0","0","3","10020194"
"0","0","2","0","0","10020193","10020194","63","0","0","0","4","10020202"
"1","0","2","0","0","10020194","10020202","62","0","0","0","2","10020203"
"10001","0","2","0","0","10020202","10020203","61","0","0","0","7","10020450"
"2","0","2","0","0","10020476","10020234","36","0","0","0","2","10020235"
"10002","0","2","0","0","10020234","10020235","35","0","0","0","7","10020236"
"1","0","2","0","0","10020235","10020236","34","0","0","0","2","10020237"
"0","0","2","10020549","0","10020236","10020237","33","0","0","0","4","10020239"
"10001","0","2","0","0","10020237","10020239","32","0","0","0","7","10020253"
"0","0","2","0","0","10020239","10020253","31","0","0","0","6","10020254"
"0","0","2","0","0","10020253","10020254","30","0","0","0","12","10020255"
"2","0","2","0","0","10020254","10020255","29","0","10020555","0","3","10020256"
"10001","0","2","0","0","10020255","10020256","28","0","0","0","7","10020257"
"0","0","2","0","0","10020256","10020257","27","0","0","0","5","10020258"
"0","0","2","0","0","10020257","10020258","26","0","0","0","6","10020410"
"0","0","2","0","0","10020410","10020260","24","0","0","0","12","10020261"
"1","0","2","0","0","10020260","10020261","23","0","0","0","2","10020262"
"0","0","2","0","0","10020261","10020262","22","0","0","0","4","10020263"
"10002","0","2","0","0","10020262","10020263","21","0","0","0","7","10020264"
"4","0","2","0","0","10020263","10020264","20","0","0","0","14","10020265"
"0","0","2","0","0","10020264","10020265","19","0","0","0","12","10020266"
"10001","0","2","0","0","10020265","10020266","18","0","0","0","11","10020267"
"2","0","2","0","0","10020266","10020267","17","0","0","0","3","10020268"
"3","0","2","0","0","10020267","10020268","16","0","0","0","2","10020269"
"0","0","2","10020273","0","10020268","10020269","15","0","0","0","4","10020270"
"1","0","2","0","0","10020269","10020270","14","0","0","0","2","10020271"
"3","0","2","0","0","10020270","10020271","13","0","0","0","2","10020275"
"0","0","2","0","0","10020273","10020272","13","0","0","0","6","10020274"
"10001","0","2","0","0","10020269","10020273","14","0","0","0","7","10020272"
"5","0","2","0","0","10020272","10020274","12","0","0","0","14","10020276"
"2","0","2","0","0","10020271","10020275","12","0","0","0","3","10020276"
"10003","0","2","0","0","10020274","10020276","11","0","10020275","0","7","10020277"
"1","0","2","0","0","10020276","10020277","10","0","0","0","2","10020278"
"3","0","2","0","0","10020277","10020278","9","0","0","0","14","10020279"
"10001","0","2","0","0","10020278","10020279","8","0","0","0","7","10020280"
"0","0","2","0","0","10020279","10020280","7","0","0","0","6","10020281"
"2","0","2","0","0","10020280","10020281","6","0","0","0","2","10020282"
"10001","0","2","0","0","10020281","10020282","5","0","0","0","11","10020283"
"0","0","2","0","0","10020282","10020283","4","0","0","0","4","10020284"
"0","0","2","0","0","10020283","10020284","3","0","0","0","5","10020285"
"1","0","2","0","0","10020284","10020285","2","0","0","0","2","10020286"
"10003","0","2","0","0","10020285","10020286","1","0","0","0","7","10020287"
"0","0","2","0","0","10020286","10020287","0","0","0","0","13","10020288"
"10001","0","2","0","0","10020287","10020288","66","0","0","0","7","10020289"
"0","0","2","0","0","10020288","10020289","65","0","0","0","5","10020290"
"1","0","2","0","0","10020289","10020290","64","0","0","0","2","10020291"
"0","0","2","0","0","10020290","10020291","63","0","0","0","6","10020292"
"0","0","2","0","0","10020291","10020292","62","0","0","0","12","10020293"
"1","0","2","0","0","10020292","10020293","61","0","0","0","2","10020294"
"0","0","2","10020545","0","10020293","10020294","60","0","0","0","4","10020295"
"1","0","2","0","0","10020294","10020295","59","0","0","0","3","10020296"
"10001","0","2","0","0","10020295","10020296","58","0","0","0","7","10020419"
"0","0","2","0","0","10020431","10020331","45","0","0","0","12","10020336"
"3","0","2","0","0","10020331","10020336","44","0","0","0","14","10020337"
"2","0","2","0","0","10020336","10020337","43","0","0","0","2","10020338"
"10002","0","2","0","0","10020337","10020338","42","0","0","0","7","10020339"
"10001","0","2","0","0","10020338","10020339","41","0","0","0","11","10020412"
"2","0","2","0","0","10020412","10020341","39","0","0","0","2","10020342"
"0","0","2","0","0","10020341","10020342","38","0","0","0","4","10020343"
"1","0","2","0","0","10020342","10020343","37","0","0","0","3","10020344"
"1","0","2","0","0","10020343","10020344","36","0","0","0","2","10020345"
"0","0","2","0","0","10020344","10020345","35","0","0","0","12","10020346"
"0","0","2","0","0","10020345","10020346","34","0","0","0","6","10020347"
"1","0","2","0","0","10020346","10020347","33","0","0","0","2","10020348"
"3","0","2","0","0","10020347","10020348","32","0","0","0","14","10020349"
"0","0","2","10020350","0","10020348","10020349","31","0","0","0","4","10020351"
"3","0","2","0","0","10020349","10020350","32","0","0","0","3","10020352"
"10002","0","2","0","0","10020349","10020351","30","0","0","0","7","10020353"
"3","0","2","0","0","10020350","10020352","31","0","0","0","2","10020355"
"2","0","2","0","0","10020351","10020353","29","0","0","0","3","10020354"
"2","0","2","0","0","10020353","10020354","28","0","0","0","2","10020358"
"5","0","2","0","0","10020352","10020355","30","0","0","0","14","10020356"
"10003","0","2","0","0","10020355","10020356","29","0","0","0","7","10020357"
"3","0","2","0","0","10020356","10020357","28","0","0","0","3","10020358"
"0","0","2","0","0","10020354","10020358","27","0","10020357","0","6","10020359"
"0","0","2","0","0","10020358","10020359","26","0","0","0","5","10020360"
"0","0","2","0","0","10020359","10020360","25","0","0","0","4","10020361"
"3","0","2","0","0","10020360","10020361","24","0","0","0","2","10020362"
"10001","0","2","0","0","10020361","10020362","23","0","0","0","7","10020363"
"1","0","2","0","0","10020362","10020363","22","0","0","0","2","10020364"
"4","0","2","0","0","10020363","10020364","21","0","0","0","14","10020365"
"0","0","2","0","0","10020364","10020365","20","0","0","0","4","10020366"
"0","0","2","0","0","10020365","10020366","19","0","0","0","5","10020367"
"1","0","2","0","0","10020366","10020367","18","0","0","0","3","10020368"
"10001","0","2","0","0","10020367","10020368","17","0","0","0","11","10020369"
"1","0","2","0","0","10020368","10020369","16","0","0","0","2","10020370"
"0","0","2","10020437","0","10020369","10020370","15","0","0","0","4","10020440"
"3","0","2","0","0","10020449","10020382","4","0","0","0","3","10020383"
"0","0","2","0","0","10020382","10020383","3","0","0","0","6","10020384"
"2","0","2","0","0","10020383","10020384","2","0","0","0","2","10020385"
"1","0","2","0","0","10020384","10020385","1","0","0","0","2","10020386"
"0","0","2","0","0","10020385","10020386","0","0","0","0","13","10020387"
"0","0","2","0","0","10020386","10020387","66","0","0","0","6","10020388"
"0","0","2","0","0","10020387","10020388","65","0","0","0","4","10020389"
"2","0","2","0","0","10020388","10020389","64","0","0","0","3","10020390"
"0","0","2","0","0","10020389","10020390","63","0","0","0","12","10020002"
"1","0","2","0","0","10020079","10020404","6","10020582","10020581","0","2","10020405"
"3","0","2","0","0","10020404","10020405","5","0","0","0","3","10020406"
"10001","0","2","0","0","10020405","10020406","4","0","0","0","11","10020083"
"10001","0","2","0","0","10020092","10020407","60","0","0","0","7","10020094"
"2","0","2","0","0","10020148","10020408","30","0","0","0","3","10020150"
"2","0","2","0","0","10020258","10020410","25","0","0","0","3","10020260"
"2","0","2","0","0","10020339","10020412","40","0","0","0","3","10020341"
"0","0","2","0","0","10020296","10020419","57","0","0","0","6","10020420"
"10001","0","2","0","0","10020419","10020420","56","0","10020547","0","11","10020421"
"0","0","2","0","0","10020420","10020421","55","0","0","0","4","10020422"
"3","0","2","0","0","10020421","10020422","54","0","0","0","14","10020423"
"10001","0","2","10020426","0","10020422","10020423","53","0","0","0","7","10020424"
"10002","0","2","0","0","10020423","10020424","52","0","0","0","7","10020436"
"10003","0","2","0","0","10020426","10020425","51","0","0","0","7","10020427"
"2","0","2","0","0","10020423","10020426","52","0","0","0","3","10020425"
"3","0","2","0","0","10020425","10020427","50","0","0","0","3","10020428"
"0","0","2","0","0","10020427","10020428","49","0","0","0","4","10020429"
"10001","0","2","0","0","10020428","10020429","48","0","0","0","7","10020430"
"10001","0","2","0","0","10020429","10020430","47","0","0","0","11","10020431"
"0","0","2","0","0","10020430","10020431","46","0","10020432","0","6","10020331"
"0","0","2","0","0","10020433","10020432","47","0","0","0","4","10020431"
"1","0","2","0","0","10020434","10020433","48","0","0","0","2","10020432"
"0","0","2","0","0","10020435","10020434","49","0","0","0","12","10020433"
"3","0","2","0","0","10020436","10020435","50","0","0","0","2","10020434"
"3","0","2","0","0","10020424","10020436","51","0","0","0","3","10020435"
"3","0","2","0","0","10020370","10020437","16","0","0","0","2","10020438"
"6","0","2","0","0","10020437","10020438","15","0","0","0","14","10020439"
"10003","0","2","0","0","10020438","10020439","14","0","0","0","7","10020441"
"10002","0","2","0","0","10020370","10020440","14","0","0","0","7","10020441"
"1","0","2","0","0","10020439","10020441","13","0","10020440","0","3","10020442"
"3","0","2","0","0","10020441","10020442","12","0","0","0","14","10020443"
"0","0","2","0","0","10020442","10020443","11","0","0","0","6","10020444"
"10001","0","2","0","0","10020443","10020444","10","0","0","0","7","10020445"
"10001","0","2","0","0","10020444","10020445","9","0","0","0","11","10020446"
"1","0","2","0","0","10020445","10020446","8","0","0","0","2","10020447"
"5","0","2","0","0","10020446","10020447","7","0","0","0","14","10020448"
"0","0","2","0","0","10020447","10020448","6","0","0","0","5","10020449"
"10003","0","2","0","0","10020448","10020449","5","0","0","0","7","10020382"
"2","0","2","0","0","10020203","10020450","60","0","0","0","2","10020451"
"10001","0","2","0","0","10020450","10020451","59","0","0","0","11","10020452"
"3","0","2","0","0","10020451","10020452","58","0","0","0","14","10020453"
"0","0","2","0","0","10020452","10020453","57","0","0","0","5","10020454"
"1","0","2","0","0","10020453","10020454","56","0","0","0","3","10020455"
"10002","0","2","0","0","10020454","10020455","55","0","0","0","7","10020456"
"10001","0","2","10020458","0","10020455","10020456","54","0","0","0","11","10020457"
"1","0","2","0","0","10020456","10020457","53","0","0","0","3","10020460"
"0","0","2","0","0","10020456","10020458","53","0","0","0","4","10020459"
"2","0","2","0","0","10020458","10020459","52","0","0","0","2","10020463"
"0","0","2","0","0","10020457","10020460","52","0","0","0","12","10020461"
"4","0","2","0","0","10020460","10020461","51","0","0","0","14","10020462"
"0","0","2","0","0","10020461","10020462","50","0","10020463","0","5","10020464"
"3","0","2","0","0","10020459","10020463","51","0","0","0","3","10020462"
"3","0","2","0","0","10020462","10020464","49","0","0","0","14","10020465"
"10001","0","2","0","0","10020464","10020465","48","0","0","0","7","10020466"
"0","0","2","0","0","10020465","10020466","47","0","0","0","4","10020467"
"1","0","2","0","0","10020466","10020467","46","0","0","0","2","10020468"
"0","0","2","0","0","10020467","10020468","45","0","0","0","6","10020469"
"1","0","2","0","0","10020468","10020469","44","0","0","0","2","10020470"
"3","0","2","0","0","10020469","10020470","43","0","0","0","3","10020471"
"3","0","2","0","0","10020470","10020471","42","0","0","0","14","10020472"
"1","0","2","0","0","10020471","10020472","41","0","0","0","2","10020473"
"10001","0","2","0","0","10020472","10020473","40","0","0","0","11","10020474"
"0","0","2","0","0","10020473","10020474","39","0","0","0","4","10020475"
"10001","0","2","0","0","10020474","10020475","38","0","0","0","7","10020476"
"0","0","2","0","0","10020475","10020476","37","0","0","0","6","10020234"
"10003","0","2","0","0","10020169","10020477","14","0","0","0","7","10020478"
"1","0","2","0","0","10020477","10020478","13","0","0","0","2","10020479"
"2","0","2","0","0","10020478","10020479","12","0","0","0","3","10020177"
"1","0","2","10020556","0","10020158","10020480","20","0","0","0","2","10020559"
"0","0","2","0","0","10020101","10020491","57","0","0","0","6","10020492"
"10001","0","2","0","0","10020491","10020492","56","0","0","0","7","10020493"
"10001","0","2","0","0","10020492","10020493","55","0","0","0","11","10020494"
"3","0","2","0","0","10020493","10020494","54","0","0","0","14","10020495"
"0","0","2","0","0","10020494","10020495","53","0","0","0","5","10020496"
"1","0","2","0","0","10020495","10020496","52","0","0","0","3","10020497"
"2","0","2","0","0","10020496","10020497","51","0","0","0","2","10020498"
"4","0","2","0","0","10020497","10020498","50","0","0","0","14","10020499"
"0","0","2","0","0","10020498","10020499","49","0","0","0","6","10020500"
"0","0","2","0","0","10020499","10020500","48","0","0","0","4","10020501"
"10002","0","2","0","0","10020500","10020501","47","0","0","0","7","10020502"
"0","0","2","0","0","10020501","10020502","46","0","0","0","12","10020503"
"1","0","2","10020505","0","10020502","10020503","45","0","0","0","2","10020504"
"1","0","2","0","0","10020503","10020504","44","0","0","0","2","10020507"
"2","0","2","0","0","10020503","10020505","44","0","0","0","2","10020506"
"10001","0","2","0","0","10020505","10020506","43","0","0","0","11","10020508"
"10001","0","2","0","0","10020504","10020507","43","0","0","0","7","10020510"
"2","0","2","0","0","10020506","10020508","42","0","0","0","3","10020509"
"0","0","2","0","0","10020508","10020509","41","0","10020510","0","4","10020511"
"1","0","2","0","0","10020507","10020510","42","0","0","0","2","10020509"
"3","0","2","0","0","10020509","10020511","40","0","0","0","14","10020512"
"0","0","2","0","0","10020511","10020512","39","0","0","0","5","10020127"
"1","10020583","2","10020576","0","10020064","10020515","9","0","0","0","2","10020516"
