3ea7ccbf8a7623943cc10a9fa710a20a5eaa51e6fe8c330a11c925aa35e632e3,1dda364a6fe1eeeba4dc2e366bc3dca9b2260a2ca5d68be9edf81167c46987c8,85be70f07f54d54898424ae9b8c7be389320f4b9a88f21c1ad74e31b8da7d2ba,e616db79f5fed840861e95d1a42bf3a9e90860a79ae635de796a04b383a56184,8798d9f9c7c71b12485500d49122496938d3cfdafd3c66badba097a95d201c81,2087e69f0202129b1195fcb83522e920e05cf07b9b3aa132d5e12596ad496c47,46f76f59c907f1945f90005a4da87e2b0a8208c11d20f9f7ba291eb0be9b10dd,fb7f555749f309adca27f9e5e1f0878ceb34d779c9cbcc68a5a0eb89e3847e5b,d0a165b0759cbe13887a4ba43f2945b63623c1ba3ead69cd95572fde8dc1571b,ceb5d281989f1f3af91cd54fd8f228d153d6b9560fefcf8946fba77b53121a91,01a221f734139c07b592a5cdb038f60252363152c67a5bf51703a9df1c0371f3,598a8ff95fc6950ab2375eea8bc3fd477c68e61438ee8e67165f507bcde9e095,c31ed9a6968897367e0cf0cf213294f3cfe7a85793588aae9c6da1d2984eb8bc,44d1d1bd5c16e9acc7a98e635d8bb1d9a5dbed1a75b2355a4f5854a6e956424f,56f24cb5f572d8ab0e69b791233a23d4e0f91f258a7604cf5b31a0be9b264ad1,9c87cd4aafe5cfa9f2bf9e92c179515fb905109f11a1a0a8f14b01da9bc983a8,5518e3a948849edb84edf731af0f3daeaaa469313f058ccdc3966ef9a44a23a6,27edfd7b78b62a6adf6cdfab2253de6b0befbd39e492e8a915ed86e96b353cd9,ab68c6f90d74f6025401ef450626f1027a7b05495a5fc5f69eb89517ace543ba
"6","3010","0","0","80","0","382","858","17","0","0","100901","176","45","8710","20","960","0","22"
"6","3010","0","0","86","0","382","1060","17","0","0","100901","184","45","9729","21","1060","0","22"
"6","3010","0","0","91","0","382","1278","17","0","0","100901","191","45","10926","22","1160","0","22"
"6","3010","0","0","97","0","382","1462","17","0","0","100901","207","45","12249","23","1160","0","22"
"6","3010","0","0","103","0","382","1605","17","0","0","100901","224","45","13724","24","1160","0","22"
"6","3010","0","0","109","0","382","1714","17","0","0","100901","232","45","15434","25","1160","0","22"
"6","3470","0","0","115","0","382","1786","17","0","0","100901","241","45","17274","26","1160","0","22"
"6","3470","0","0","121","0","382","1831","17","0","0","100901","249","45","19309","27","1160","0","22"
"6","3470","0","0","132","0","382","1857","17","0","0","100901","262","45","21399","28","1160","0","22"
"6","3930","0","0","136","0","382","1890","17","0","0","100901","266","45","23721","29","1160","0","22"
"6","3930","0","0","140","0","382","1924","17","0","0","100901","270","45","26242","30","1160","0","22"
"6","4390","0","0","144","0","382","1958","17","0","0","100901","274","45","28821","31","1160","0","22"
"6","4390","0","0","148","0","382","1992","17","0","0","100901","278","45","31563","32","1160","0","22"
"6","4890","0","0","152","0","382","2025","17","0","0","100901","282","45","34396","33","1160","0","22"
"6","5390","0","0","156","0","382","2057","17","0","0","100901","286","45","37378","34","1160","0","22"
"0","55","0","0","1","0","0","0","0","0","0","101001","2","0","23","2","75","0","0"
"0","150","0","0","2","0","0","0","0","0","0","101001","7","0","78","3","150","0","0"
"0","325","0","0","5","0","5","0","0","0","0","101001","16","10","169","4","200","0","0"
"0","625","0","0","7","0","15","0","0","0","0","101001","32","10","322","5","200","0","0"
"0","1155","0","0","15","0","15","0","0","0","0","101001","51","25","495","6","200","0","0"
"0","1515","26","0","22","0","50","0","0","0","0","101001","69","30","724","7","200","0","0"
"0","1845","52","0","33","0","50","0","0","0","0","101001","90","60","988","8","200","0","4"
"0","2380","52","0","44","0","50","0","5","0","0","101001","117","95","1252","9","200","0","9"
"0","2920","52","0","56","0","85","16","10","0","0","101001","139","100","1551","10","300","0","14"
"0","3540","52","0","67","0","85","24","10","0","0","101001","171","124","1842","11","840","0","14"
"0","3900","52","0","84","0","111","41","14","0","0","101001","196","130","2179","12","1060","0","17"
"0","4060","52","0","110","0","133","57","19","0","0","101001","226","132","2519","13","1180","0","17"
"0","4320","52","0","138","0","145","67","21","0","0","101001","263","136","2859","14","1300","0","17"
"0","4520","52","0","165","0","145","81","21","0","0","101001","297","145","3255","15","1520","0","17"
"0","4750","52","0","195","0","145","97","21","0","0","101001","328","151","3701","16","1520","0","17"
"0","4880","52","0","223","0","160","117","21","3","0","101001","367","152","4152","17","1520","0","17"
"0","5225","52","0","259","0","185","132","21","3","0","101001","413","152","4600","18","1520","0","17"
"0","5870","52","0","300","0","185","157","21","3","0","101001","465","152","5071","19","1615","0","17"
"0","6455","52","0","342","0","185","193","21","3","0","101001","512","152","5660","20","1615","0","17"
"0","7040","52","0","391","0","185","228","21","3","0","101001","574","152","6236","21","1615","0","17"
"0","8245","52","0","443","0","185","264","21","3","0","101001","636","152","6900","22","1715","0","17"
"0","9705","52","0","502","0","185","294","21","3","0","101001","702","152","7660","23","1715","0","17"
"0","11230","52","0","563","0","185","294","21","3","0","101001","777","152","8501","24","1715","0","17"
"0","12525","52","0","617","0","185","319","21","3","0","101001","838","152","9607","25","1715","0","17"
"0","13520","52","0","660","0","185","346","21","3","0","101001","887","152","11004","26","1715","0","17"
"0","14635","52","0","701","0","185","363","21","3","0","101001","931","152","12544","27","1715","0","17"
"0","15855","52","0","744","0","185","380","21","3","0","101001","975","152","14190","28","1715","0","17"
"0","17230","52","0","792","0","185","397","21","3","0","101001","1023","152","15938","29","1715","0","17"
"0","18685","52","0","843","0","185","415","21","3","0","101001","1074","152","17793","30","1715","0","17"
"0","20220","52","0","895","0","185","433","21","3","0","101001","1126","152","19738","31","1715","0","17"
"0","21830","52","0","948","0","185","451","21","3","0","101001","1179","152","21773","32","1715","0","17"
"0","23610","52","0","1002","0","185","469","21","3","0","101001","1233","152","23924","33","1715","0","17"
"0","25630","52","0","1058","0","185","486","21","3","0","101001","1289","152","26191","34","1715","0","17"
"0","50","17","0","2","0","0","0","0","0","0","101101","3","0","0","2","50","0","0"
"0","140","80","0","3","0","10","0","0","0","0","101101","5","0","0","3","105","0","0"
"0","260","198","0","5","0","45","0","0","0","0","101101","7","5","0","4","245","0","0"
"0","530","353","0","9","0","70","0","0","3","0","101101","13","10","0","5","405","0","0"
"0","1000","566","0","16","0","85","0","0","3","0","101101","21","10","0","6","915","0","0"
"0","1320","838","0","20","0","85","0","0","7","0","101101","33","10","0","7","1520","0","0"
"0","1750","1137","0","31","0","85","0","0","7","0","101101","50","10","0","8","1965","0","4"
"0","2165","1451","0","46","25","85","0","0","14","0","101101","65","10","0","9","2085","0","13"
"0","2585","1787","0","54","70","85","0","0","19","5","101101","82","35","0","10","2145","0","18"
"0","2985","2216","0","61","111","85","0","0","19","10","101101","98","45","0","11","2455","0","20"
"2","3355","2636","0","65","144","85","0","0","24","30","101101","110","55","0","12","2455","0","22"
"4","3505","3162","0","71","193","110","0","0","24","43","101101","123","55","0","13","2455","0","24"
"6","3505","3781","0","78","262","135","0","0","24","46","101101","132","55","0","14","2455","0","24"
"6","3505","4448","0","88","341","135","0","0","24","49","101101","139","55","0","15","2455","0","24"
"6","3505","5126","0","103","398","135","0","0","24","57","101101","146","55","0","16","2455","0","24"
"6","3555","5846","0","116","478","135","0","0","24","60","101101","155","55","0","17","2455","0","24"
"6","3605","6596","0","128","587","135","0","0","24","60","101101","174","55","0","18","2455","0","24"
"6","3700","7442","0","137","697","135","0","0","24","60","101101","198","55","0","19","2455","0","24"
"6","3895","8317","0","155","786","135","0","0","24","60","101101","231","55","0","20","2455","0","24"
"6","4085","9346","0","166","889","135","0","0","24","60","101101","259","55","0","21","2455","0","24"
"6","4175","10529","0","182","1004","135","0","0","24","60","101101","289","55","0","22","2455","0","24"
"6","4265","11863","0","200","1099","135","0","0","24","60","101101","316","55","0","23","2455","0","24"
"6","4355","13327","0","212","1196","135","0","0","24","60","101101","346","55","0","24","2455","0","24"
"6","4355","15030","0","220","1270","135","0","0","24","60","101101","368","55","0","25","2455","0","24"
"6","4675","16889","0","226","1320","135","0","0","24","60","101101","386","55","0","26","2455","0","24"
"6","4995","18903","0","231","1354","135","0","0","24","60","101101","398","55","0","27","2455","0","24"
"6","4995","21100","0","237","1382","135","0","0","24","60","101101","406","55","0","28","2455","0","24"
"6","5315","23425","0","244","1413","135","0","0","24","60","101101","413","55","0","29","2455","0","24"
"6","5315","25924","0","252","1445","135","0","0","24","60","101101","421","55","0","30","2455","0","24"
"6","5635","28497","0","260","1477","135","0","0","24","60","101101","429","55","0","31","2455","0","24"
"6","5635","31207","0","269","1509","135","0","0","24","60","101101","438","55","0","32","2455","0","24"
"6","6005","34022","0","278","1540","135","0","0","24","60","101101","447","55","0","33","2455","0","24"
"6","6005","37028","0","287","1570","135","0","0","24","60","101101","456","55","0","34","2455","0","24"
"0","55","0","0","0","0","0","0","0","0","0","101201","3","0","26","2","50","0","0"
"0","150","0","0","0","0","0","0","0","0","0","101201","7","0","94","3","100","0","0"
"0","270","0","0","2","0","0","0","0","0","0","101201","14","10","214","4","100","0","0"
"0","450","0","0","2","0","0","0","0","0","0","101201","29","10","405","5","100","0","0"
"0","800","0","0","4","0","50","0","0","0","0","101201","42","10","634","6","100","0","0"
"0","1395","0","0","8","0","85","0","0","0","0","101201","56","15","894","7","100","0","0"
"1","1560","0","0","10","0","120","0","0","0","0","101201","66","45","1255","8","100","0","4"
"2","2135","0","0","19","0","155","16","0","0","0","101201","81","45","1569","9","100","0","9"
"3","2575","0","0","25","0","175","39","0","0","0","101201","103","45","1921","10","520","0","14"
"4","2835","0","0","28","0","191","84","5","0","0","101201","113","45","2374","11","740","0","14"
"4","2975","0","0","31","0","227","139","13","0","0","101201","123","45","2840","12","740","0","14"
"4","3215","0","0","39","0","247","199","16","0","0","101201","135","45","3321","13","740","0","16"
"4","3355","0","0","49","0","269","263","16","0","0","101201","152","45","3813","14","860","0","18"
"4","3445","0","0","63","0","279","319","16","0","0","101201","170","49","4324","15","980","0","20"
"4","3475","0","0","76","0","299","378","16","0","0","101201","187","49","4892","16","980","0","22"
"4","3475","0","0","85","0","329","453","16","0","0","101201","204","49","5520","17","980","0","22"
"4","3475","0","0","95","0","339","557","16","0","0","101201","222","49","6202","18","980","0","22"
"4","3475","0","0","106","0","339","686","16","0","0","101201","238","49","6978","19","980","0","22"
"4","3475","0","0","121","0","339","824","16","0","0","101201","259","49","7796","20","980","0","22"
"4","3475","0","0","131","0","339","1005","16","0","0","101201","270","49","8735","21","1080","0","22"
"4","3475","0","0","142","0","339","1197","16","0","0","101201","285","49","9818","22","1180","0","22"
"4","3475","0","0","153","0","339","1346","16","0","0","101201","308","49","11079","23","1180","0","22"
"4","3475","0","0","165","0","339","1462","16","0","0","101201","333","49","12471","24","1180","0","22"
"4","3475","0","0","177","0","339","1554","16","0","0","101201","350","49","14086","25","1180","0","22"
"4","3935","0","0","189","0","339","1598","16","0","0","101201","367","49","15843","26","1180","0","22"
"4","4395","0","0","201","0","339","1624","16","0","0","101201","384","49","17728","27","1180","0","22"
"4","4395","0","0","212","0","339","1650","16","0","0","101201","397","49","19818","28","1180","0","22"
"4","4855","0","0","221","0","339","1677","16","0","0","101201","406","49","22051","29","1180","0","22"
"4","5315","0","0","229","0","339","1705","16","0","0","101201","414","49","24438","30","1180","0","22"
"4","5775","0","0","237","0","339","1733","16","0","0","101201","422","49","26933","31","1180","0","22"
"4","6235","0","0","245","0","339","1761","16","0","0","101201","430","49","29538","32","1180","0","22"
"4","6735","0","0","253","0","339","1788","16","0","0","101201","438","49","32284","33","1180","0","22"
"4","7735","0","0","261","0","339","1814","16","0","0","101201","446","49","35138","34","1180","0","22"
"0","55","0","0","0","0","0","0","0","0","0","101301","3","0","26","2","50","0","0"
"0","150","0","0","0","0","0","0","0","0","0","101301","7","0","94","3","100","0","0"
"0","270","0","0","2","0","0","0","0","0","0","101301","14","10","214","4","100","0","0"
"0","450","0","0","2","0","0","0","0","0","0","101301","29","10","405","5","100","0","0"
"0","800","0","0","4","0","50","0","0","0","0","101301","42","10","634","6","100","0","0"
"0","1395","0","0","8","0","85","0","0","0","0","101301","56","15","894","7","100","0","0"
"1","1560","0","0","10","0","120","0","0","0","0","101301","66","45","1255","8","100","0","4"
"2","2135","0","0","19","0","155","16","0","0","0","101301","81","45","1569","9","100","0","9"
"3","2575","0","0","25","0","175","39","0","0","0","101301","103","45","1921","10","520","0","14"
"4","2835","0","0","28","0","191","84","5","0","0","101301","113","45","2374","11","740","0","14"
"4","2975","0","0","31","0","227","139","13","0","0","101301","123","45","2840","12","740","0","14"
"4","3215","0","0","39","0","247","199","16","0","0","101301","135","45","3321","13","740","0","16"
"4","3355","0","0","49","0","269","263","16","0","0","101301","152","45","3813","14","860","0","18"
"4","3445","0","0","63","0","279","319","16","0","0","101301","170","49","4324","15","980","0","20"
"4","3475","0","0","76","0","299","378","16","0","0","101301","187","49","4892","16","980","0","22"
"4","3475","0","0","85","0","329","453","16","0","0","101301","204","49","5520","17","980","0","22"
"4","3475","0","0","95","0","339","557","16","0","0","101301","222","49","6202","18","980","0","22"
"4","3475","0","0","106","0","339","686","16","0","0","101301","238","49","6978","19","980","0","22"
"4","3475","0","0","121","0","339","824","16","0","0","101301","259","49","7796","20","980","0","22"
"4","3475","0","0","131","0","339","1005","16","0","0","101301","270","49","8735","21","1080","0","22"
"4","3475","0","0","142","0","339","1197","16","0","0","101301","285","49","9818","22","1180","0","22"
"4","3475","0","0","153","0","339","1346","16","0","0","101301","308","49","11079","23","1180","0","22"
"4","3475","0","0","165","0","339","1462","16","0","0","101301","333","49","12471","24","1180","0","22"
"4","3475","0","0","177","0","339","1554","16","0","0","101301","350","49","14086","25","1180","0","22"
"4","3935","0","0","189","0","339","1598","16","0","0","101301","367","49","15843","26","1180","0","22"
"4","4395","0","0","201","0","339","1624","16","0","0","101301","384","49","17728","27","1180","0","22"
"4","4395","0","0","212","0","339","1650","16","0","0","101301","397","49","19818","28","1180","0","22"
"4","4855","0","0","221","0","339","1677","16","0","0","101301","406","49","22051","29","1180","0","22"
"4","5315","0","0","229","0","339","1705","16","0","0","101301","414","49","24438","30","1180","0","22"
"4","5775","0","0","237","0","339","1733","16","0","0","101301","422","49","26933","31","1180","0","22"
"4","6235","0","0","245","0","339","1761","16","0","0","101301","430","49","29538","32","1180","0","22"
"4","6735","0","0","253","0","339","1788","16","0","0","101301","438","49","32284","33","1180","0","22"
"4","7735","0","0","261","0","339","1814","16","0","0","101301","446","49","35138","34","1180","0","22"
"0","55","0","0","1","0","0","0","0","0","0","101401","2","0","23","2","75","0","0"
"0","150","0","0","2","0","0","0","0","0","0","101401","7","0","78","3","150","0","0"
"0","325","0","0","5","0","5","0","0","0","0","101401","16","10","169","4","200","0","0"
"0","625","0","0","7","0","15","0","0","0","0","101401","32","10","322","5","200","0","0"
"0","1155","0","0","15","0","15","0","0","0","0","101401","51","25","495","6","200","0","0"
"0","1515","26","0","22","0","50","0","0","0","0","101401","69","30","724","7","200","0","0"
"0","2115","26","0","29","0","85","0","0","0","0","101401","93","60","960","8","200","0","4"
"0","2650","26","0","40","0","85","0","5","0","0","101401","120","95","1224","9","200","0","9"
