90baf839ea7f2d28ff0180cbb884fbf2f23375e3e6b88c3d86db0a6bb83a8308,bc78ea7ceec5bd5f98f719654a9ae84dc09597d6998f5276af44a239431d375d,3c2f895b91ddf1eb764aac8ec7e15259b6a45a73726427403e991fafb96f994a,8c647849a034a05e663e315c02aa64c7f5b21dddd0764a2de6aca893d5440c25,b3be469eb47a2235f901be8dbff455fb96ea22230905835d81e1fd03b40ba848,3e64a095cdab0bec4d7ce207d29a8dea02301472c67c11c2523ea309856a9a7c,594978b6100caca630bad17a5c931071ee9a36a3dbf8b70c22c6e4b4d7fd8fdd,2e8d1b14614c7ca6c83c1d3f9bcf89dd1844e591d8f908e741579c8c93039c3f
"101501","31","109613","109584","109373","10025032","109254","109374"
"101501","32","109614","10058032","109374","10025033","10025032","10037032"
"101501","33","10061032","10058033","10037032","10025034","10025033","10037033"
"101501","34","10061033","10058034","10037033","10025035","10025034","10037034"
"101501","35","10061034","999999","10037034","999999","10025035","999999"
"101601","1","101551","101131","101551","101131","101131","101281"
"101601","2","101551","101131","102551","102131","102071","102341"
"101601","3","102551","102071","102552","103071","102131","102342"
"101601","4","102552","102131","103551","103131","103071","103341"
"101601","5","103551","103071","103552","103132","103131","103342"
"101601","6","103552","103131","103552","104131","103132","103343"
"101601","7","103582","103553","103553","104132","104131","104341"
"101601","8","103553","104551","104131","104133","104132","104342"
"101601","9","104551","104552","104132","104134","104133","104343"
"101601","10","104552","104554","104133","105131","104134","104344"
"101601","11","104553","105551","104134","105132","105131","105281"
"101601","12","105551","105552","105131","105133","105132","105282"
"101601","13","105552","105553","105132","105134","105133","105491"
"101601","14","105553","105554","105133","105135","105134","105284"
"101601","15","105554","105555","105134","105136","105135","105345"
"101601","16","105555","105556","105135","105137","105136","105286"
"101601","17","105556","105557","105136","106131","105137","105287"
"101601","18","105557","106551","105137","106132","106131","106341"
"101601","19","106551","106552","106131","106133","106132","106282"
"101601","20","106552","106553","106132","107131","106133","106283"
"101601","21","106553","107551","106133","107132","107131","107491"
"101601","22","107551","107552","107131","107133","107132","107492"
"101601","23","107552","107553","107132","108131","107133","107343"
"101601","24","107553","108551","107133","108132","108131","108431"
"101601","25","108551","108552","108131","108133","108132","108492"
"101601","26","108552","108553","108132","108134","108133","108343"
"101601","27","108553","108554","108133","109131","108134","108434"
"101601","28","108554","109551","108134","109132","109131","109341"
"101601","29","109551","109552","109131","109133","109132","109432"
"101601","30","109552","109553","109132","109134","109133","109493"
"101601","31","109553","109554","109133","10013032","109134","109494"
"101601","32","109554","10055032","109134","10013033","10013032","10034032"
"101601","33","10055032","10055033","10013032","10013034","10013033","10043033"
"101601","34","10055033","10055034","10013033","10013035","10013034","10034034"
"101601","35","10055034","999999","10013034","999999","10013035","999999"
"101701","1","101551","101071","101431","101101","101071","101281"
"101701","2","101551","101551","102431","102101","102071","102341"
"101701","3","102551","102551","102432","103071","102101","102342"
"101701","4","102552","102552","103431","103101","103071","103341"
"101701","5","103551","103551","103432","103072","103101","103342"
"101701","6","103582","103342","103432","104101","103072","103343"
"101701","7","103552","103072","103553","104102","104101","104341"
"101701","8","103553","104551","104101","104103","104102","104342"
"101701","9","104551","104552","104102","104104","104103","104343"
"101701","10","104552","104554","104103","105101","104104","104344"
"101701","11","104553","105551","104104","105102","105101","105341"
"101701","12","105551","105552","105101","105103","105102","105282"
"101701","13","105552","105553","105102","105104","105103","105343"
"101701","14","105553","105554","105103","105105","105104","105344"
"101701","15","105554","105555","105104","105106","105105","105285"
"101701","16","105555","105556","105105","105107","105106","105286"
"101701","17","105556","105557","105106","106101","105107","105287"
"101701","18","105557","106551","105107","106102","106101","106341"
"101701","19","106551","106552","106101","106103","106102","106282"
"101701","20","106552","106553","106102","107101","106103","106283"
"101701","21","106553","107551","106103","107102","107101","107341"
"101701","22","107551","107552","107101","107103","107102","107492"
"101701","23","107552","107553","107102","108101","107103","107493"
"101701","24","107553","108551","107103","108102","108101","108401"
"101701","25","108551","108552","108101","108103","108102","108342"
"101701","26","108552","108553","108102","108104","108103","108403"
"101701","27","108553","108554","108103","109101","108104","108434"
"101701","28","108554","109551","108104","109102","109101","109341"
"101701","29","109551","109552","109101","109103","109102","109432"
"101701","30","109552","109553","109102","109104","109103","109343"
"101701","31","109553","109554","109103","10010032","109104","109434"
"101701","32","109554","10055032","109104","10010033","10010032","10034032"
"101701","33","10055032","10055033","10010032","10010034","10010033","10043033"
"101701","34","10055033","10055034","10010033","10010035","10010034","10034034"
"101701","35","10055034","999999","10010034","999999","10010035","999999"
"101801","1","101611","101611","101521","101251","101251","101371"
"101801","2","101611","101611","102461","102222","102221","102371"
"101801","3","102611","102611","102521","103221","102222","102372"
"101801","4","102613","102613","103611","103252","103221","103521"
"101801","5","103611","103611","103522","103222","103252","103371"
"101801","6","103613","103371","103522","104221","103222","103372"
"101801","7","103613","103583","103614","104222","104521","104371"
"101801","8","103583","104581","104461","104223","104222","104372"
"101801","9","104581","104612","104522","104224","104223","104523"
"101801","10","104582","104613","104462","105221","104224","104373"
"101801","11","104583","105611","104463","105222","105221","105371"
"101801","12","105581","105612","105521","105223","105222","105372"
"101801","13","105582","105613","105522","105224","105223","105373"
"101801","14","105583","105614","105462","105225","105224","105523"
"101801","15","105584","105615","105523","105226","105225","105375"
"101801","16","105585","105616","105375","105227","105226","105524"
"101801","17","105586","105617","105524","106221","105227","105377"
"101801","18","105587","106611","105377","106222","106221","106371"
"101801","19","106581","106612","106371","106223","106222","106521"
"101801","20","106582","106613","106372","107221","106223","106462"
"101801","21","106583","107611","106462","107222","107221","107461"
"101801","22","107581","107612","107461","107223","107222","107462"
"101801","23","107582","107613","107462","108221","107223","107463"
"101801","24","107583","108611","107463","108222","108221","108521"
"101801","25","108581","108612","108521","108223","108222","108462"
"101801","26","108582","108613","108462","108224","108223","108523"
"101801","27","108583","108614","108523","109221","108224","108524"
"101801","28","108584","109611","108524","109222","109221","109461"
"101801","29","109581","109612","109461","109223","109222","109522"
"101801","30","109582","109613","109522","109224","109223","109463"
"101801","31","109583","109614","109463","10022032","109224","109524"
"101801","32","109584","10061032","109524","10022033","10022032","10046032"
"101801","33","10058032","10061033","10046032","10022034","10022033","10046033"
"101801","34","10058033","10061034","10046033","10022035","10022034","10052034"
"101801","35","10058034","999999","10052034","999999","10022035","999999"
"102001","1","101551","101581","101401","101011","101191","101281"
"102001","2","101551","101281","102493","102013","102011","102311"
"102001","3","102551","102581","102401","103011","102192","102312"
"102001","4","102552","102432","103431","103012","103011","103281"
"102001","5","103551","103431","103491","103013","103192","103282"
"102001","6","103552","103401","103491","104011","103013","103283"
"102001","7","103552","103583","103553","104012","104191","104281"
"102001","8","103553","104551","104491","104013","104192","104282"
"102001","9","104551","104552","104432","104014","104193","104402"
"102001","10","104552","104553","104402","105011","104194","104284"
"102001","11","104554","105551","104433","105012","105191","105401"
"102001","12","105551","105552","105401","105013","105192","105312"
"102001","13","105552","105553","105431","105014","105193","105491"
"102001","14","105553","105554","105491","105015","105194","105432"
"102001","15","105554","105555","105432","105016","105195","105345"
"102001","16","105555","105556","105345","105017","105196","105286"
"102001","17","105556","105557","105286","106011","105197","105287"
