ac2ba969a30258e1dd58d2bdbdbc48515fa349f64347c17122eaa581dd6bb9cb,17dec2271bd5d42dd359221becc79d6ce1504169865fd56ececf68eebcf74209,a19248dcb087683d3054a5d55019966ae32e46d0cd09d09f2821021a57cbb8fb,9be44b12c69d5d7e5e75f751ad3088027acbaa960503e9c07969759064eae044,6b941c400aff2513f699ee6e36c186a9d3aedfecac4fc5e29c8209af4471c22f,6a360243dc2a8bc5820d1938eb06555b3accc46313c1b4244e3e1ec59f9c16b1,f31ae74e4ac695375fc8f1dd8829ca2c6bb7472f19ea0c970928b88e7db0a9d5,6278b9c03e9478d44e0cc7dca51e991c97337f60b693b0b950bc206a1af858b2
"1308","431","0","3","2026/02/15 11:59:59","2026/02/09 12:00:00","0","133701"
"1309","432","30432","3","2026/02/15 11:59:59","2026/02/09 12:00:00","1204","138101"
"1310","433","0","3","2026/02/28 11:59:59","2026/02/15 12:00:00","0","135201"
"1311","433","0","3","2026/02/28 11:59:59","2026/02/15 12:00:00","0","135101"
"1312","433","0","3","2026/02/28 11:59:59","2026/02/15 12:00:00","0","135001"
"1313","433","0","3","2026/02/28 11:59:59","2026/02/15 12:00:00","0","123301"
"1314","434","40015","3","2026/02/28 11:59:59","2026/02/15 12:00:00","1205","138201"
"1315","435","50435","3","2026/03/03 11:59:59","2026/02/28 12:00:00","1206","138301"
"1316","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","137601"
"1317","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","136001"
"1318","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","135601"
"1319","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","135501"
"1320","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","133101"
"1321","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","134001"
"1322","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","133001"
"1323","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","181201"
"1324","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","129701"
"1325","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","129601"
"1326","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","129001"
"1327","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","181101"
"1328","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","126501"
"1329","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","126401"
"1330","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","118201"
"1331","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","181001"
"1332","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","123001"
"1333","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","180901"
"1334","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","118101"
"1335","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","180801"
"1336","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","106701"
"1337","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","180701"
"1338","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","180301"
"1339","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","180601"
"1340","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","180101"
"1341","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","106801"
"1342","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","180201"
"1343","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","180501"
"1344","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","180401"
"1345","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","107001"
"1346","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","106101"
"1347","435","0","3","2026/03/03 11:59:59","2026/02/28 12:00:00","0","107101"
"1348","436","0","3","2026/03/16 9:59:59","2026/03/03 12:00:00","0","135401"
"1349","436","0","3","2026/03/16 9:59:59","2026/03/03 12:00:00","0","135301"
"1350","436","0","3","2026/03/16 9:59:59","2026/03/03 12:00:00","0","134401"
"1351","436","0","3","2026/03/16 9:59:59","2026/03/03 12:00:00","0","134301"
"1352","437","30437","3","2026/03/16 9:59:59","2026/03/03 12:00:00","1207","138701"
"1353","438","0","3","2026/03/31 11:59:59","2026/03/16 10:00:00","0","129301"
"1354","438","0","3","2026/03/31 11:59:59","2026/03/16 10:00:00","0","120001"
"1355","438","0","3","2026/03/31 11:59:59","2026/03/16 10:00:00","0","111801"
"1356","438","0","3","2026/03/31 11:59:59","2026/03/16 10:00:00","0","111901"
"1357","438","0","3","2026/03/31 11:59:59","2026/03/16 10:00:00","0","112001"
"1358","439","30439","3","2026/03/31 11:59:59","2026/03/16 10:00:00","1208","138801"
"1359","440","0","3","2026/04/15 11:59:59","2026/03/31 12:00:00","0","129801"
"1360","440","0","3","2026/04/15 11:59:59","2026/03/31 12:00:00","0","125301"
"1361","440","0","3","2026/04/15 11:59:59","2026/03/31 12:00:00","0","121501"
"1362","441","30441","3","2026/04/10 11:59:59","2026/03/31 12:00:00","1209","138901"
"1363","442","30442","3","2026/04/22 11:59:59","2026/04/10 12:00:00","1210","139001"
"1364","443","0","3","2026/04/30 11:59:59","2026/04/15 12:00:00","0","134701"
"1365","443","0","3","2026/04/30 11:59:59","2026/04/15 12:00:00","0","134501"
"1366","443","0","3","2026/04/30 11:59:59","2026/04/15 12:00:00","0","134601"
"1367","443","0","3","2026/04/30 11:59:59","2026/04/15 12:00:00","0","116901"
"1368","443","0","3","2026/04/30 11:59:59","2026/04/15 12:00:00","0","116701"
"1369","444","50444","3","2026/04/30 11:59:59","2026/04/22 12:00:00","1211","139101"
"1370","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","138301"
"1371","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","137601"
"1372","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","136001"
"1373","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","135601"
"1374","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","135501"
"1375","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","133101"
"1376","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","134001"
"1377","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","133001"
"1378","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","181201"
"1379","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","129701"
"1380","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","129601"
"1381","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","129001"
"1382","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","181101"
"1383","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","126501"
"1384","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","126401"
"1385","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","118201"
"1386","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","181001"
"1387","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","123001"
"1388","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","180901"
"1389","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","118101"
"1390","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","180801"
"1391","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","106701"
"1392","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","180701"
"1393","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","180301"
"1394","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","180601"
"1395","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","180101"
"1396","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","106801"
"1397","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","180201"
"1398","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","180501"
"1399","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","180401"
"1400","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","107001"
"1401","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","106101"
"1402","444","0","3","2026/04/30 11:59:59","2026/04/22 12:00:00","0","107101"
